Net generation from wind for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.WND.H
19:17:59 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.WND.H megawatthours
04/8/2020 11H,180
04/8/2020 10H,187
04/8/2020 09H,182
04/8/2020 08H,164
04/8/2020 07H,140
04/8/2020 06H,145
04/8/2020 05H,65
04/8/2020 04H,92
04/8/2020 03H,107
04/8/2020 02H,165
04/8/2020 01H,160
04/8/2020 00H,129
04/7/2020 23H,267
04/7/2020 22H,393
04/7/2020 21H,401
04/7/2020 20H,399
04/7/2020 19H,344
04/7/2020 18H,356
04/7/2020 17H,343
04/7/2020 16H,234
04/7/2020 15H,145
04/7/2020 14H,44
04/7/2020 13H,31
04/7/2020 12H,89
04/7/2020 11H,114
04/7/2020 10H,105
04/7/2020 09H,151
04/7/2020 08H,227
04/7/2020 07H,257
04/7/2020 06H,386
04/7/2020 05H,531
04/7/2020 04H,620
04/7/2020 03H,635
04/7/2020 02H,653
04/7/2020 01H,613
04/7/2020 00H,655
04/6/2020 23H,596
04/6/2020 22H,654
04/6/2020 21H,700
04/6/2020 20H,668
04/6/2020 19H,498
04/6/2020 18H,315
04/6/2020 17H,197
04/6/2020 16H,81
04/6/2020 15H,28
04/6/2020 14H,7
04/6/2020 13H,29
04/6/2020 12H,65
04/6/2020 11H,110
04/6/2020 10H,199
04/6/2020 09H,198
04/6/2020 08H,171
04/6/2020 07H,185
04/6/2020 06H,212
04/6/2020 05H,244
04/6/2020 04H,247
04/6/2020 03H,311
04/6/2020 02H,444
04/6/2020 01H,447
04/6/2020 00H,447
04/5/2020 23H,432
04/5/2020 22H,411
04/5/2020 21H,397
04/5/2020 20H,415
04/5/2020 19H,304
04/5/2020 18H,199
04/5/2020 17H,102
04/5/2020 16H,67
04/5/2020 15H,67
04/5/2020 14H,91
04/5/2020 13H,86
04/5/2020 12H,93
04/5/2020 11H,111
04/5/2020 10H,101
04/5/2020 09H,93
04/5/2020 08H,69
04/5/2020 07H,30
04/5/2020 06H,23
04/5/2020 05H,44
04/5/2020 04H,49
04/5/2020 03H,44
04/5/2020 02H,27
04/5/2020 01H,11
04/5/2020 00H,4
04/4/2020 23H,0
04/4/2020 22H,4
04/4/2020 21H,12
04/4/2020 20H,22
04/4/2020 19H,17
04/4/2020 18H,25
04/4/2020 17H,21
04/4/2020 16H,0
04/4/2020 15H,0
04/4/2020 14H,0
04/4/2020 13H,0
04/4/2020 12H,0
04/4/2020 11H,11
04/4/2020 10H,25
04/4/2020 09H,9
04/4/2020 08H,89
04/4/2020 07H,99
04/4/2020 06H,72
04/4/2020 05H,63
04/4/2020 04H,93
04/4/2020 03H,118
04/4/2020 02H,170
04/4/2020 01H,252
04/4/2020 00H,264
04/3/2020 23H,266
04/3/2020 22H,273
04/3/2020 21H,320
04/3/2020 20H,367
04/3/2020 19H,394
04/3/2020 18H,417
04/3/2020 17H,465
04/3/2020 16H,523
04/3/2020 15H,608
04/3/2020 14H,697
04/3/2020 13H,733
04/3/2020 12H,851
04/3/2020 11H,868
04/3/2020 10H,780
04/3/2020 09H,761
04/3/2020 08H,724
04/3/2020 07H,647
04/3/2020 06H,595
04/3/2020 05H,636
04/3/2020 04H,686
04/3/2020 03H,741
04/3/2020 02H,762
04/3/2020 01H,846
04/3/2020 00H,892
04/2/2020 23H,929
04/2/2020 22H,1029
04/2/2020 21H,995
04/2/2020 20H,938
04/2/2020 19H,879
04/2/2020 18H,840
04/2/2020 17H,774
04/2/2020 16H,707
04/2/2020 15H,489
04/2/2020 14H,277
04/2/2020 13H,273
04/2/2020 12H,298
04/2/2020 11H,321
04/2/2020 10H,309
04/2/2020 09H,272
04/2/2020 08H,241
04/2/2020 07H,216
04/2/2020 06H,193
04/2/2020 05H,186
04/2/2020 04H,235
04/2/2020 03H,266
04/2/2020 02H,235
04/2/2020 01H,251
04/2/2020 00H,288
04/1/2020 23H,364
04/1/2020 22H,403
04/1/2020 21H,410
04/1/2020 20H,387
04/1/2020 19H,326
04/1/2020 18H,258
04/1/2020 17H,193
04/1/2020 16H,152
04/1/2020 15H,90
04/1/2020 14H,43
04/1/2020 13H,54
04/1/2020 12H,59
04/1/2020 11H,55
04/1/2020 10H,51
04/1/2020 09H,50
04/1/2020 08H,58
04/1/2020 07H,61
04/1/2020 06H,86
04/1/2020 05H,211
04/1/2020 04H,271
04/1/2020 03H,313
04/1/2020 02H,349
04/1/2020 01H,425
04/1/2020 00H,356
03/31/2020 23H,376
03/31/2020 22H,351
03/31/2020 21H,250
03/31/2020 20H,183
03/31/2020 19H,143
03/31/2020 18H,136
03/31/2020 17H,103
03/31/2020 16H,34
03/31/2020 15H,47
03/31/2020 14H,56
03/31/2020 13H,80
03/31/2020 12H,88
03/31/2020 11H,90
03/31/2020 10H,83
03/31/2020 09H,128
03/31/2020 08H,176
03/31/2020 07H,176
03/31/2020 06H,177
03/31/2020 05H,187
03/31/2020 04H,173
03/31/2020 03H,192
03/31/2020 02H,234
03/31/2020 01H,329
03/31/2020 00H,415
03/30/2020 23H,490
03/30/2020 22H,565
03/30/2020 21H,569
03/30/2020 20H,614
03/30/2020 19H,588
03/30/2020 18H,577
03/30/2020 17H,592
03/30/2020 16H,623
03/30/2020 15H,593
03/30/2020 14H,666
03/30/2020 13H,817
03/30/2020 12H,764
03/30/2020 11H,698
03/30/2020 10H,669
03/30/2020 09H,610
03/30/2020 08H,736
03/30/2020 07H,824
03/30/2020 06H,832
03/30/2020 05H,942
03/30/2020 04H,537
03/30/2020 03H,436
03/30/2020 02H,1321
03/30/2020 01H,1321
03/30/2020 00H,1333
03/29/2020 23H,1321
03/29/2020 22H,979
03/29/2020 21H,978
03/29/2020 20H,1279
03/29/2020 19H,1519
03/29/2020 18H,1473
03/29/2020 17H,1551
03/29/2020 16H,1474
03/29/2020 15H,1412
03/29/2020 14H,1491
03/29/2020 13H,1524
03/29/2020 12H,1485
03/29/2020 11H,1306
03/29/2020 10H,1067
03/29/2020 09H,1225
03/29/2020 08H,1408
03/29/2020 07H,688
03/29/2020 06H,662
03/29/2020 05H,608
03/29/2020 04H,537
03/29/2020 03H,436
03/29/2020 02H,415
03/29/2020 01H,397
03/29/2020 00H,422
03/28/2020 23H,418
03/28/2020 22H,432
03/28/2020 21H,420
03/28/2020 20H,412
03/28/2020 19H,376
03/28/2020 18H,441
03/28/2020 17H,474
03/28/2020 16H,524
03/28/2020 15H,479
03/28/2020 14H,546
03/28/2020 13H,752
03/28/2020 12H,720
03/28/2020 11H,567
03/28/2020 10H,485
03/28/2020 09H,391
03/28/2020 08H,328
03/28/2020 07H,308
03/28/2020 06H,300
03/28/2020 05H,255
03/28/2020 04H,189
03/28/2020 03H,185
03/28/2020 02H,201
03/28/2020 01H,206
03/28/2020 00H,152
03/27/2020 23H,171
03/27/2020 22H,234
03/27/2020 21H,272
03/27/2020 20H,234
03/27/2020 19H,194
03/27/2020 18H,142
03/27/2020 17H,115
03/27/2020 16H,144
03/27/2020 15H,130
03/27/2020 14H,204
03/27/2020 13H,257
03/27/2020 12H,208
03/27/2020 11H,250
03/27/2020 10H,348
03/27/2020 09H,354
03/27/2020 08H,441
03/27/2020 07H,519
03/27/2020 06H,546
03/27/2020 05H,645
03/27/2020 04H,592
03/27/2020 03H,501
03/27/2020 02H,637
03/27/2020 01H,654
03/27/2020 00H,553
03/26/2020 23H,645
03/26/2020 22H,838
03/26/2020 21H,721
03/26/2020 20H,779
03/26/2020 19H,756
03/26/2020 18H,806
03/26/2020 17H,669
03/26/2020 16H,439
03/26/2020 15H,424
03/26/2020 14H,492
03/26/2020 13H,567
03/26/2020 12H,677
03/26/2020 11H,665
03/26/2020 10H,691
03/26/2020 09H,708
03/26/2020 08H,729
03/26/2020 07H,697
03/26/2020 06H,653
03/26/2020 05H,602
03/26/2020 04H,556
03/26/2020 03H,458
03/26/2020 02H,332
03/26/2020 01H,174
03/26/2020 00H,142
03/25/2020 23H,184
03/25/2020 22H,186
03/25/2020 21H,151
03/25/2020 20H,212
03/25/2020 19H,263
03/25/2020 18H,314
03/25/2020 17H,392
03/25/2020 16H,463
03/25/2020 15H,571
03/25/2020 14H,678
03/25/2020 13H,800
03/25/2020 12H,742
03/25/2020 11H,669
03/25/2020 10H,580
03/25/2020 09H,475
03/25/2020 08H,412
03/25/2020 07H,352
03/25/2020 06H,318
03/25/2020 05H,340
03/25/2020 04H,289
03/25/2020 03H,242
03/25/2020 02H,148
03/25/2020 01H,80
03/25/2020 00H,26
03/24/2020 23H,15
03/24/2020 22H,9
03/24/2020 21H,10
03/24/2020 20H,21
03/24/2020 19H,22
03/24/2020 18H,41
03/24/2020 17H,46
03/24/2020 16H,29
03/24/2020 15H,13
03/24/2020 14H,13
03/24/2020 13H,15
03/24/2020 12H,25
03/24/2020 11H,52
03/24/2020 10H,88
03/24/2020 09H,114
03/24/2020 08H,106
03/24/2020 07H,74
03/24/2020 06H,108
03/24/2020 05H,102
03/24/2020 04H,141
03/24/2020 03H,190
03/24/2020 02H,228
03/24/2020 01H,263
03/24/2020 00H,317
03/23/2020 23H,370
03/23/2020 22H,447
03/23/2020 21H,480
03/23/2020 20H,550
03/23/2020 19H,613
03/23/2020 18H,737
03/23/2020 17H,816
03/23/2020 16H,894
03/23/2020 15H,1058
03/23/2020 14H,1259
03/23/2020 13H,1395
03/23/2020 12H,1412
03/23/2020 11H,1354
03/23/2020 10H,1354
03/23/2020 09H,1219
03/23/2020 08H,994
03/23/2020 07H,870
03/23/2020 06H,949
03/23/2020 05H,918
03/23/2020 04H,859
03/23/2020 03H,710
03/23/2020 02H,635
03/23/2020 01H,471
03/23/2020 00H,337
03/22/2020 23H,219
03/22/2020 22H,195
03/22/2020 21H,176
03/22/2020 20H,131
03/22/2020 19H,98
03/22/2020 18H,75
03/22/2020 17H,82
03/22/2020 16H,77
03/22/2020 15H,183
03/22/2020 14H,282
03/22/2020 13H,234
03/22/2020 12H,232
03/22/2020 11H,222
03/22/2020 10H,224
03/22/2020 09H,214
03/22/2020 08H,190
03/22/2020 07H,160
03/22/2020 06H,147
03/22/2020 05H,170
03/22/2020 04H,171
03/22/2020 03H,192
03/22/2020 02H,236
03/22/2020 01H,237
03/22/2020 00H,230
03/21/2020 23H,217
03/21/2020 22H,239
03/21/2020 21H,259
03/21/2020 20H,233
03/21/2020 19H,206
03/21/2020 18H,162
03/21/2020 17H,136
03/21/2020 16H,152
03/21/2020 15H,214
03/21/2020 14H,327
03/21/2020 13H,402
03/21/2020 12H,415
03/21/2020 11H,434
03/21/2020 10H,536
03/21/2020 09H,687
03/21/2020 08H,908
03/21/2020 07H,991
03/21/2020 06H,1140
03/21/2020 05H,1257
03/21/2020 04H,1455
03/21/2020 03H,1519
03/21/2020 02H,1592
03/21/2020 01H,1612
03/21/2020 00H,1657
03/20/2020 23H,1661
03/20/2020 22H,1566
03/20/2020 21H,1555
03/20/2020 20H,1412
03/20/2020 19H,1461
03/20/2020 18H,1577
03/20/2020 17H,1646
03/20/2020 16H,1641
03/20/2020 15H,1568
03/20/2020 14H,1622
03/20/2020 13H,1663
03/20/2020 12H,1696
03/20/2020 11H,1638
03/20/2020 10H,1413
03/20/2020 09H,1091
03/20/2020 08H,1085
03/20/2020 07H,1123
03/20/2020 06H,1051
03/20/2020 05H,925
03/20/2020 04H,765
03/20/2020 03H,662
03/20/2020 02H,513
03/20/2020 01H,358
03/20/2020 00H,192
03/19/2020 23H,134
03/19/2020 22H,102
03/19/2020 21H,81
03/19/2020 20H,103
03/19/2020 19H,90
03/19/2020 18H,96
03/19/2020 17H,110
03/19/2020 16H,144
03/19/2020 15H,149
03/19/2020 14H,173
03/19/2020 13H,261
03/19/2020 12H,270
03/19/2020 11H,205
03/19/2020 10H,255
03/19/2020 09H,247
03/19/2020 08H,266
03/19/2020 07H,485
03/19/2020 06H,594
03/19/2020 05H,547
03/19/2020 04H,596
03/19/2020 03H,575
03/19/2020 02H,412
03/19/2020 01H,326
03/19/2020 00H,263
03/18/2020 23H,165
03/18/2020 22H,188
03/18/2020 21H,141
03/18/2020 20H,135
03/18/2020 19H,139
03/18/2020 18H,70
03/18/2020 17H,14
03/18/2020 16H,1
03/18/2020 15H,0
03/18/2020 14H,5
03/18/2020 13H,21
03/18/2020 12H,32
03/18/2020 11H,71
03/18/2020 10H,185
03/18/2020 09H,252
03/18/2020 08H,415
03/18/2020 07H,540
03/18/2020 06H,686
03/18/2020 05H,792
03/18/2020 04H,872
03/18/2020 03H,918
03/18/2020 02H,1039
03/18/2020 01H,1093
03/18/2020 00H,1134
03/17/2020 23H,1171
03/17/2020 22H,1310
03/17/2020 21H,1402
03/17/2020 20H,1437
03/17/2020 19H,1428
03/17/2020 18H,1311
03/17/2020 17H,1066
03/17/2020 16H,1087
03/17/2020 15H,1098
03/17/2020 14H,1097
03/17/2020 13H,1057
03/17/2020 12H,1050
03/17/2020 11H,1008
03/17/2020 10H,1019
03/17/2020 09H,989
03/17/2020 08H,1060
03/17/2020 07H,1089
03/17/2020 06H,1171
03/17/2020 05H,1181
03/17/2020 04H,1088
03/17/2020 03H,1044
03/17/2020 02H,970
03/17/2020 01H,786
03/17/2020 00H,736
03/16/2020 23H,505
03/16/2020 22H,377
03/16/2020 21H,342
03/16/2020 20H,329
03/16/2020 19H,274
03/16/2020 18H,187
03/16/2020 17H,209
03/16/2020 16H,205
03/16/2020 15H,206
03/16/2020 14H,246
03/16/2020 13H,398
03/16/2020 12H,485
03/16/2020 11H,428
03/16/2020 10H,364
03/16/2020 09H,315
03/16/2020 08H,297
03/16/2020 07H,323
03/16/2020 06H,287
03/16/2020 05H,211
03/16/2020 04H,210
03/16/2020 03H,200
03/16/2020 02H,184
03/16/2020 01H,203
03/16/2020 00H,225
03/15/2020 23H,261
03/15/2020 22H,290
03/15/2020 21H,275
03/15/2020 20H,259
03/15/2020 19H,235
03/15/2020 18H,197
03/15/2020 17H,123
03/15/2020 16H,63
03/15/2020 15H,69
03/15/2020 14H,133
03/15/2020 13H,219
03/15/2020 12H,214
03/15/2020 11H,193
03/15/2020 10H,217
03/15/2020 09H,237
03/15/2020 08H,217
03/15/2020 07H,207
03/15/2020 06H,166
03/15/2020 05H,154
03/15/2020 04H,175
03/15/2020 03H,229
03/15/2020 02H,365
03/15/2020 01H,502
03/15/2020 00H,588
03/14/2020 23H,727
03/14/2020 22H,857
03/14/2020 21H,900
03/14/2020 20H,840
03/14/2020 19H,749
03/14/2020 18H,718
03/14/2020 17H,770
03/14/2020 16H,866
03/14/2020 15H,906
03/14/2020 14H,1079
03/14/2020 13H,1100
03/14/2020 12H,1192
03/14/2020 11H,1345
03/14/2020 10H,1404
03/14/2020 09H,1458
03/14/2020 08H,1489
03/14/2020 07H,1512
03/14/2020 06H,1500
03/14/2020 05H,1546
03/14/2020 04H,1522
03/14/2020 03H,1453
03/14/2020 02H,1530
03/14/2020 01H,1550
03/14/2020 00H,1594
03/13/2020 23H,1526
03/13/2020 22H,1547
03/13/2020 21H,1379
03/13/2020 20H,1168
03/13/2020 19H,1185
03/13/2020 18H,1199
03/13/2020 17H,1171
03/13/2020 16H,1189
03/13/2020 15H,1313
03/13/2020 14H,1463
03/13/2020 13H,1457
03/13/2020 12H,1365
03/13/2020 11H,1419
03/13/2020 10H,1423
03/13/2020 09H,1449
03/13/2020 08H,1460
03/13/2020 07H,1520
03/13/2020 06H,1350
03/13/2020 05H,1226
03/13/2020 04H,1338
03/13/2020 03H,1150
03/13/2020 02H,985
03/13/2020 01H,856
03/13/2020 00H,609
03/12/2020 23H,356
03/12/2020 22H,216
03/12/2020 21H,177
03/12/2020 20H,147
03/12/2020 19H,108
03/12/2020 18H,67
03/12/2020 17H,49
03/12/2020 16H,36
03/12/2020 15H,57
03/12/2020 14H,130
03/12/2020 13H,203
03/12/2020 12H,319
03/12/2020 11H,288
03/12/2020 10H,285
03/12/2020 09H,304
03/12/2020 08H,234
03/12/2020 07H,172
03/12/2020 06H,142
03/12/2020 05H,144
03/12/2020 04H,117
03/12/2020 03H,99
03/12/2020 02H,100
03/12/2020 01H,68
03/12/2020 00H,35
03/11/2020 23H,25
03/11/2020 22H,31
03/11/2020 21H,56
03/11/2020 20H,43
03/11/2020 19H,73
03/11/2020 18H,133
03/11/2020 17H,80
03/11/2020 16H,103
03/11/2020 15H,91
03/11/2020 14H,95
03/11/2020 13H,109
03/11/2020 12H,112
03/11/2020 11H,188
03/11/2020 10H,281
03/11/2020 09H,424
03/11/2020 08H,459
03/11/2020 07H,570
03/11/2020 06H,676
03/11/2020 05H,776
03/11/2020 04H,800
03/11/2020 03H,925
03/11/2020 02H,1074
03/11/2020 01H,1065
03/11/2020 00H,1030
03/10/2020 23H,1002
03/10/2020 22H,1041
03/10/2020 21H,1164
03/10/2020 20H,1258
03/10/2020 19H,1325
03/10/2020 18H,1270
03/10/2020 17H,1317
03/10/2020 16H,1330
03/10/2020 15H,1378
03/10/2020 14H,1355
03/10/2020 13H,1348
03/10/2020 12H,1365
03/10/2020 11H,1185
03/10/2020 10H,1213
03/10/2020 09H,1206
03/10/2020 08H,928
03/10/2020 07H,939
03/10/2020 06H,966
03/10/2020 05H,794
03/10/2020 04H,955
03/10/2020 03H,989
03/10/2020 02H,849
03/10/2020 01H,781
03/10/2020 00H,594
03/9/2020 23H,627
03/9/2020 22H,685
03/9/2020 21H,832
03/9/2020 20H,850
03/9/2020 19H,871
03/9/2020 18H,954
03/9/2020 17H,1071
03/9/2020 16H,1147
03/9/2020 15H,1159
03/9/2020 14H,1180
03/9/2020 13H,1252
03/9/2020 12H,1327
03/9/2020 11H,1384
03/9/2020 10H,1460
03/9/2020 09H,1507
03/9/2020 08H,1499
03/9/2020 07H,1510
03/9/2020 06H,1483
03/9/2020 05H,1482
03/9/2020 04H,1527
03/9/2020 03H,1404
03/9/2020 02H,1243
03/9/2020 01H,981
03/9/2020 00H,670
03/8/2020 23H,406
03/8/2020 22H,413
03/8/2020 21H,446
03/8/2020 20H,529
03/8/2020 19H,558
03/8/2020 18H,588
03/8/2020 17H,594
03/8/2020 16H,689
03/8/2020 15H,826
03/8/2020 14H,920
03/8/2020 13H,1008
03/8/2020 12H,1071
03/8/2020 11H,1137
03/8/2020 10H,1245
03/8/2020 09H,1279
03/8/2020 08H,1346
03/8/2020 07H,1299
03/8/2020 06H,1195
03/8/2020 05H,1081
03/8/2020 04H,1054
03/8/2020 03H,939
03/8/2020 02H,874
03/8/2020 01H,656
03/8/2020 00H,430
03/7/2020 23H,386
03/7/2020 22H,418
03/7/2020 21H,366
03/7/2020 20H,376
03/7/2020 19H,324
03/7/2020 18H,269
03/7/2020 17H,247
03/7/2020 16H,240
03/7/2020 15H,181
03/7/2020 14H,192
03/7/2020 13H,307
03/7/2020 12H,388
03/7/2020 11H,406
03/7/2020 10H,498
03/7/2020 09H,605
03/7/2020 08H,673
03/7/2020 07H,727
03/7/2020 06H,725
03/7/2020 05H,730
03/7/2020 04H,801
03/7/2020 03H,865
03/7/2020 02H,853
03/7/2020 01H,845
03/7/2020 00H,803
03/6/2020 23H,666
03/6/2020 22H,501
03/6/2020 21H,386
03/6/2020 20H,371
03/6/2020 19H,274
03/6/2020 18H,274
03/6/2020 17H,314
03/6/2020 16H,322
03/6/2020 15H,353
03/6/2020 14H,399
03/6/2020 13H,526
03/6/2020 12H,610
03/6/2020 11H,621
03/6/2020 10H,500
03/6/2020 09H,496
03/6/2020 08H,533
03/6/2020 07H,425
03/6/2020 06H,374
03/6/2020 05H,262
03/6/2020 04H,184
03/6/2020 03H,151
03/6/2020 02H,149
03/6/2020 01H,110
03/6/2020 00H,34
03/5/2020 23H,26
03/5/2020 22H,79
03/5/2020 21H,112
03/5/2020 20H,152
03/5/2020 19H,163
03/5/2020 18H,181
03/5/2020 17H,223
03/5/2020 16H,243
03/5/2020 15H,342
03/5/2020 14H,420
03/5/2020 13H,383
03/5/2020 12H,447
03/5/2020 11H,600
03/5/2020 10H,673
03/5/2020 09H,821
03/5/2020 08H,927
03/5/2020 07H,1023
03/5/2020 06H,1071
03/5/2020 05H,1061
03/5/2020 04H,941
03/5/2020 03H,919
03/5/2020 02H,935
03/5/2020 01H,983
03/5/2020 00H,1178
03/4/2020 23H,1100
03/4/2020 22H,1038
03/4/2020 21H,1085
03/4/2020 20H,1233
03/4/2020 19H,1431
03/4/2020 18H,1500
03/4/2020 17H,1241
03/4/2020 16H,1158
03/4/2020 15H,1192
03/4/2020 14H,1191
03/4/2020 13H,1231
03/4/2020 12H,1265
03/4/2020 11H,1346
03/4/2020 10H,1359
03/4/2020 09H,1372
03/4/2020 08H,1444
03/4/2020 07H,1447
03/4/2020 06H,1385
03/4/2020 05H,1298
03/4/2020 04H,996
03/4/2020 03H,1030
03/4/2020 02H,948
03/4/2020 01H,1025
03/4/2020 00H,1033
03/3/2020 23H,979
03/3/2020 22H,653
03/3/2020 21H,584
03/3/2020 20H,552
03/3/2020 19H,408
03/3/2020 18H,365
03/3/2020 17H,303
03/3/2020 16H,304
03/3/2020 15H,356
03/3/2020 14H,310
03/3/2020 13H,249
03/3/2020 12H,141
03/3/2020 11H,172
03/3/2020 10H,197
03/3/2020 09H,255
03/3/2020 08H,316
03/3/2020 07H,389
03/3/2020 06H,520
03/3/2020 05H,667
03/3/2020 04H,809
03/3/2020 03H,866
03/3/2020 02H,931
03/3/2020 01H,1056
03/3/2020 00H,1080
03/2/2020 23H,1197
03/2/2020 22H,1311
03/2/2020 21H,1305
03/2/2020 20H,1238
03/2/2020 19H,1262
03/2/2020 18H,1276
03/2/2020 17H,1294
03/2/2020 16H,1372
03/2/2020 15H,1336
03/2/2020 14H,1397
03/2/2020 13H,1432
03/2/2020 12H,1461
03/2/2020 11H,1294
03/2/2020 10H,1296
03/2/2020 09H,1253
03/2/2020 08H,1076
03/2/2020 07H,907
03/2/2020 06H,859
03/2/2020 05H,945
03/2/2020 04H,799
03/2/2020 03H,798
03/2/2020 02H,581
03/2/2020 01H,344
03/2/2020 00H,195
03/1/2020 23H,146
03/1/2020 22H,162
03/1/2020 21H,247
03/1/2020 20H,291
03/1/2020 19H,278
03/1/2020 18H,324
03/1/2020 17H,363
03/1/2020 16H,291
03/1/2020 15H,295
03/1/2020 14H,399
03/1/2020 13H,532
03/1/2020 12H,508
03/1/2020 11H,532
03/1/2020 10H,606
03/1/2020 09H,526
03/1/2020 08H,496
03/1/2020 07H,504
03/1/2020 06H,551
03/1/2020 05H,688
03/1/2020 04H,825
03/1/2020 03H,881
03/1/2020 02H,942
03/1/2020 01H,940
03/1/2020 00H,761
02/29/2020 23H,727
02/29/2020 22H,951
02/29/2020 21H,1059
02/29/2020 20H,1039
02/29/2020 19H,949
02/29/2020 18H,853
02/29/2020 17H,804
02/29/2020 16H,801
02/29/2020 15H,677
02/29/2020 14H,510
02/29/2020 13H,460
02/29/2020 12H,383
02/29/2020 11H,391
02/29/2020 10H,344
02/29/2020 09H,320
02/29/2020 08H,323
02/29/2020 07H,418
02/29/2020 06H,440
02/29/2020 05H,429
02/29/2020 04H,472
02/29/2020 03H,551
02/29/2020 02H,785
02/29/2020 01H,923
02/29/2020 00H,840
02/28/2020 23H,1008
02/28/2020 22H,1255
02/28/2020 21H,1215
02/28/2020 20H,1239
02/28/2020 19H,1301
02/28/2020 18H,1261
02/28/2020 17H,1219
02/28/2020 16H,1227
02/28/2020 15H,1320
02/28/2020 14H,1383
02/28/2020 13H,1395
02/28/2020 12H,1393
02/28/2020 11H,1452
02/28/2020 10H,1461
02/28/2020 09H,1447
02/28/2020 08H,1475
02/28/2020 07H,1467
02/28/2020 06H,1392
02/28/2020 05H,1471
02/28/2020 04H,1557
02/28/2020 03H,1594
02/28/2020 02H,1583
02/28/2020 01H,1571
02/28/2020 00H,1531
02/27/2020 23H,1509
02/27/2020 22H,1498
02/27/2020 21H,1464
02/27/2020 20H,1437
02/27/2020 19H,1401
02/27/2020 18H,1225
02/27/2020 17H,1273
02/27/2020 16H,1123
02/27/2020 15H,960
02/27/2020 14H,1084
02/27/2020 13H,1356
02/27/2020 12H,1433
02/27/2020 11H,1380
02/27/2020 10H,1429
02/27/2020 09H,1454
02/27/2020 08H,1435
02/27/2020 07H,1392
02/27/2020 06H,1186
02/27/2020 05H,1111
02/27/2020 04H,1067
02/27/2020 03H,932
02/27/2020 02H,773
02/27/2020 01H,690
02/27/2020 00H,685
02/26/2020 23H,639
02/26/2020 22H,534
02/26/2020 21H,390
02/26/2020 20H,273
02/26/2020 19H,204
02/26/2020 18H,149
02/26/2020 17H,138
02/26/2020 16H,122
02/26/2020 15H,133
02/26/2020 14H,144
02/26/2020 13H,160
02/26/2020 12H,161
02/26/2020 11H,175
02/26/2020 10H,171
02/26/2020 09H,152
02/26/2020 08H,154
02/26/2020 07H,188
02/26/2020 06H,181
02/26/2020 05H,226
02/26/2020 04H,239
02/26/2020 03H,166
02/26/2020 02H,133
02/26/2020 01H,128
02/26/2020 00H,116
02/25/2020 23H,104
02/25/2020 22H,62
02/25/2020 21H,62
02/25/2020 20H,59
02/25/2020 19H,76
02/25/2020 18H,83
02/25/2020 17H,114
02/25/2020 16H,139
02/25/2020 15H,131
02/25/2020 14H,111
02/25/2020 13H,83
02/25/2020 12H,68
02/25/2020 11H,51
02/25/2020 10H,65
02/25/2020 09H,70
02/25/2020 08H,75
02/25/2020 07H,120
02/25/2020 06H,112
02/25/2020 05H,94
02/25/2020 04H,104
02/25/2020 03H,113
02/25/2020 02H,132
02/25/2020 01H,150
02/25/2020 00H,126
02/24/2020 23H,116
02/24/2020 22H,189
02/24/2020 21H,213
02/24/2020 20H,333
02/24/2020 19H,419
02/24/2020 18H,533
02/24/2020 17H,550
02/24/2020 16H,622
02/24/2020 15H,808
02/24/2020 14H,990
02/24/2020 13H,1034
02/24/2020 12H,978
02/24/2020 11H,962
02/24/2020 10H,977
02/24/2020 09H,1035
02/24/2020 08H,1037
02/24/2020 07H,1041
02/24/2020 06H,1109
02/24/2020 05H,1166
02/24/2020 04H,1107
02/24/2020 03H,1060
02/24/2020 02H,877
02/24/2020 01H,750
02/24/2020 00H,469
02/23/2020 23H,344
02/23/2020 22H,465
02/23/2020 21H,549
02/23/2020 20H,576
02/23/2020 19H,596
02/23/2020 18H,506
02/23/2020 17H,477
02/23/2020 16H,488
02/23/2020 15H,578
02/23/2020 14H,828
02/23/2020 13H,908
02/23/2020 12H,993
02/23/2020 11H,1136
02/23/2020 10H,1197
02/23/2020 09H,1229
02/23/2020 08H,1233
02/23/2020 07H,1178
02/23/2020 06H,1128
02/23/2020 05H,1165
02/23/2020 04H,1168
02/23/2020 03H,1235
02/23/2020 02H,1135
02/23/2020 01H,1058
02/23/2020 00H,985
02/22/2020 23H,1035
02/22/2020 22H,1215
02/22/2020 21H,1247
02/22/2020 20H,1281
02/22/2020 19H,1289
02/22/2020 18H,1224
02/22/2020 17H,1097
02/22/2020 16H,1033
02/22/2020 15H,1088
02/22/2020 14H,1256
02/22/2020 13H,1305
02/22/2020 12H,1343
02/22/2020 11H,1412
02/22/2020 10H,1497
02/22/2020 09H,1555
02/22/2020 08H,1585
02/22/2020 07H,1579
02/22/2020 06H,1635
02/22/2020 05H,1643
02/22/2020 04H,1686
02/22/2020 03H,1633
02/22/2020 02H,1605
02/22/2020 01H,1415
02/22/2020 00H,1143
02/21/2020 23H,1021
02/21/2020 22H,1063
02/21/2020 21H,1009
02/21/2020 20H,991
02/21/2020 19H,1024
02/21/2020 18H,1026
02/21/2020 17H,961
02/21/2020 16H,858
02/21/2020 15H,678
02/21/2020 14H,507
02/21/2020 13H,629
02/21/2020 12H,637
02/21/2020 11H,531
02/21/2020 10H,438
