Net generation from coal for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.COL.H
19:18:39 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.COL.H megawatthours
11/16/2019 05H,12266
11/16/2019 04H,12012
11/16/2019 03H,11739
11/16/2019 02H,12194
11/16/2019 01H,12186
11/16/2019 00H,12180
11/15/2019 23H,12147
11/15/2019 22H,11857
11/15/2019 21H,11674
11/15/2019 20H,11902
11/15/2019 19H,12373
11/15/2019 18H,12589
11/15/2019 17H,12913
11/15/2019 16H,13077
11/15/2019 15H,13190
11/15/2019 14H,13167
11/15/2019 13H,12813
11/15/2019 12H,12424
11/15/2019 11H,11975
11/15/2019 10H,11721
11/15/2019 09H,11810
11/15/2019 08H,11969
11/15/2019 07H,12104
11/15/2019 06H,12197
11/15/2019 05H,12236
11/15/2019 04H,12434
11/15/2019 03H,12521
11/15/2019 02H,12566
11/15/2019 01H,12666
11/15/2019 00H,11334
11/14/2019 23H,12428
11/14/2019 22H,12306
11/14/2019 21H,12167
11/14/2019 20H,12148
11/14/2019 19H,12131
11/14/2019 18H,12197
11/14/2019 17H,12397
11/14/2019 16H,12421
11/14/2019 15H,12637
11/14/2019 14H,12857
11/14/2019 13H,12533
11/14/2019 12H,12030
11/14/2019 11H,11896
11/14/2019 10H,11735
11/14/2019 09H,11767
11/14/2019 08H,11897
11/14/2019 07H,12181
11/14/2019 06H,12336
11/14/2019 05H,12369
11/14/2019 04H,12499
11/14/2019 03H,12576
11/14/2019 02H,12224
11/14/2019 01H,12386
11/14/2019 00H,11932
11/13/2019 23H,11269
11/13/2019 22H,11251
11/13/2019 21H,11274
11/13/2019 20H,11336
11/13/2019 19H,11319
11/13/2019 18H,11377
11/13/2019 17H,11526
11/13/2019 16H,11690
11/13/2019 15H,11998
11/13/2019 14H,11920
11/13/2019 13H,11909
11/13/2019 12H,11512
11/13/2019 11H,11473
11/13/2019 10H,11195
11/13/2019 09H,11299
11/13/2019 08H,11399
11/13/2019 07H,11777
11/13/2019 06H,11860
11/13/2019 05H,11857
11/13/2019 04H,11816
11/13/2019 03H,11843
11/13/2019 02H,11603
11/13/2019 01H,11452
11/13/2019 00H,11158
11/12/2019 23H,10976
11/12/2019 22H,11089
11/12/2019 21H,11057
11/12/2019 20H,10915
11/12/2019 19H,10976
11/12/2019 18H,10898
11/12/2019 17H,11074
11/12/2019 16H,11399
11/12/2019 15H,11441
11/12/2019 14H,11560
11/12/2019 13H,11422
11/12/2019 12H,11318
11/12/2019 11H,11333
11/12/2019 10H,11542
11/12/2019 09H,11596
11/12/2019 08H,11652
11/12/2019 07H,11698
11/12/2019 06H,11819
11/12/2019 05H,12049
11/12/2019 04H,12187
11/12/2019 03H,12158
11/12/2019 02H,12323
11/12/2019 01H,12315
11/12/2019 00H,12176
11/11/2019 23H,12136
11/11/2019 22H,12088
11/11/2019 21H,12153
11/11/2019 20H,12123
11/11/2019 19H,12182
11/11/2019 18H,12380
11/11/2019 17H,12481
11/11/2019 16H,12625
11/11/2019 15H,12730
11/11/2019 14H,12702
11/11/2019 13H,12466
11/11/2019 12H,12243
11/11/2019 11H,12189
11/11/2019 10H,12152
11/11/2019 09H,11926
11/11/2019 08H,11841
11/11/2019 07H,11694
11/11/2019 06H,11687
11/11/2019 05H,11628
11/11/2019 04H,11734
11/11/2019 03H,11707
11/11/2019 02H,11813
11/11/2019 01H,11715
11/11/2019 00H,11267
11/10/2019 23H,10931
11/10/2019 22H,10696
11/10/2019 21H,10555
11/10/2019 20H,10578
11/10/2019 19H,10776
11/10/2019 18H,10726
11/10/2019 17H,10720
11/10/2019 16H,10952
11/10/2019 15H,10900
11/10/2019 14H,11209
11/10/2019 13H,11357
11/10/2019 12H,11242
11/10/2019 11H,11299
11/10/2019 10H,11581
11/10/2019 09H,11622
11/10/2019 08H,11626
11/10/2019 07H,11737
11/10/2019 06H,11712
11/10/2019 05H,11801
11/10/2019 04H,11917
11/10/2019 03H,11924
11/10/2019 02H,12225
11/10/2019 01H,12333
11/10/2019 00H,11945
11/9/2019 23H,11546
11/9/2019 22H,11447
11/9/2019 21H,11633
11/9/2019 20H,11829
11/9/2019 19H,11833
11/9/2019 18H,11599
11/9/2019 17H,11363
11/9/2019 16H,11364
11/9/2019 15H,11547
11/9/2019 14H,12027
11/9/2019 13H,12067
11/9/2019 12H,11968
11/9/2019 11H,11839
11/9/2019 10H,11890
11/9/2019 09H,11855
11/9/2019 08H,11658
11/9/2019 07H,11705
11/9/2019 06H,11814
11/9/2019 05H,12011
11/9/2019 04H,12005
11/9/2019 03H,12359
11/9/2019 02H,12600
11/9/2019 01H,12560
11/9/2019 00H,12157
11/8/2019 23H,11534
11/8/2019 22H,11284
11/8/2019 21H,11437
11/8/2019 20H,11278
11/8/2019 19H,11555
11/8/2019 18H,11706
11/8/2019 17H,11701
11/8/2019 16H,12117
11/8/2019 15H,12433
11/8/2019 14H,12223
11/8/2019 13H,11765
11/8/2019 12H,11512
11/8/2019 11H,11357
11/8/2019 10H,11702
11/8/2019 09H,11801
11/8/2019 08H,11851
11/8/2019 07H,12064
11/8/2019 06H,12147
11/8/2019 05H,12495
11/8/2019 04H,12663
11/8/2019 03H,12761
11/8/2019 02H,12864
11/8/2019 01H,12867
11/8/2019 00H,12780
11/7/2019 23H,12684
11/7/2019 22H,12407
11/7/2019 21H,12415
11/7/2019 20H,12639
11/7/2019 19H,12815
11/7/2019 18H,12957
11/7/2019 17H,12906
11/7/2019 16H,13032
11/7/2019 15H,13101
11/7/2019 14H,13076
11/7/2019 13H,12839
11/7/2019 12H,12552
11/7/2019 11H,12415
11/7/2019 10H,12396
11/7/2019 09H,12442
11/7/2019 08H,12548
11/7/2019 07H,12688
11/7/2019 06H,12715
11/7/2019 05H,12686
11/7/2019 04H,12706
11/7/2019 03H,12591
11/7/2019 02H,12540
11/7/2019 01H,12517
11/7/2019 00H,12305
11/6/2019 23H,11884
11/6/2019 22H,11898
11/6/2019 21H,11930
11/6/2019 20H,11721
11/6/2019 19H,11738
11/6/2019 18H,12159
11/6/2019 17H,12193
11/6/2019 16H,12314
11/6/2019 15H,12330
11/6/2019 14H,12718
11/6/2019 13H,12774
11/6/2019 12H,12429
11/6/2019 11H,12326
11/6/2019 10H,12162
11/6/2019 09H,12325
11/6/2019 08H,12250
11/6/2019 07H,12356
11/6/2019 06H,12334
11/6/2019 05H,12454
11/6/2019 04H,12606
11/6/2019 03H,12576
11/6/2019 02H,12613
11/6/2019 01H,12567
11/6/2019 00H,12564
11/5/2019 23H,12416
11/5/2019 22H,12179
11/5/2019 21H,12209
11/5/2019 20H,12017
11/5/2019 19H,11710
11/5/2019 18H,11981
11/5/2019 17H,12148
11/5/2019 16H,12161
11/5/2019 15H,12513
11/5/2019 14H,12658
11/5/2019 13H,12539
11/5/2019 12H,11987
11/5/2019 11H,11810
11/5/2019 10H,11751
11/5/2019 09H,11574
11/5/2019 08H,11621
11/5/2019 07H,11612
11/5/2019 06H,11805
11/5/2019 05H,12267
11/5/2019 04H,12543
11/5/2019 03H,12641
11/5/2019 02H,12855
11/5/2019 01H,12747
11/5/2019 00H,12655
11/4/2019 23H,12225
11/4/2019 22H,12187
11/4/2019 21H,12239
11/4/2019 20H,11987
11/4/2019 19H,11511
11/4/2019 18H,11339
11/4/2019 17H,11926
11/4/2019 16H,12313
11/4/2019 15H,12591
11/4/2019 14H,12698
11/4/2019 13H,12549
11/4/2019 12H,11923
11/4/2019 11H,11641
11/4/2019 10H,11550
11/4/2019 09H,11499
11/4/2019 08H,11580
11/4/2019 07H,11878
11/4/2019 06H,12133
11/4/2019 05H,12293
11/4/2019 04H,12019
11/4/2019 03H,12792
11/4/2019 02H,12981
11/4/2019 01H,12874
11/4/2019 00H,11871
11/3/2019 23H,10885
11/3/2019 22H,10035
11/3/2019 21H,10321
11/3/2019 20H,10625
11/3/2019 19H,10476
11/3/2019 18H,11196
11/3/2019 17H,11442
11/3/2019 16H,11714
11/3/2019 15H,12133
11/3/2019 14H,12191
11/3/2019 13H,12036
11/3/2019 12H,11788
11/3/2019 11H,11742
11/3/2019 10H,11724
11/3/2019 09H,11586
11/3/2019 08H,11576
11/3/2019 07H,12320
11/3/2019 06H,10512
11/3/2019 05H,10539
11/3/2019 04H,10733
11/3/2019 03H,10683
11/3/2019 02H,10706
11/3/2019 01H,10785
11/3/2019 00H,10212
11/2/2019 23H,9246
11/2/2019 22H,8303
11/2/2019 21H,8534
11/2/2019 20H,9557
11/2/2019 19H,9915
11/2/2019 18H,9797
11/2/2019 17H,9855
11/2/2019 16H,9978
11/2/2019 15H,9860
11/2/2019 14H,9903
11/2/2019 13H,9930
11/2/2019 12H,9875
11/2/2019 11H,9651
11/2/2019 10H,9614
11/2/2019 09H,9772
11/2/2019 08H,10003
11/2/2019 07H,10543
11/2/2019 06H,12998
11/2/2019 05H,13056
11/2/2019 04H,13018
11/2/2019 03H,12704
11/2/2019 02H,12594
11/2/2019 01H,12600
11/2/2019 00H,12018
11/1/2019 23H,11388
11/1/2019 22H,11271
11/1/2019 21H,11614
11/1/2019 20H,11676
11/1/2019 19H,11896
11/1/2019 18H,11989
11/1/2019 17H,12153
11/1/2019 16H,12147
11/1/2019 15H,12092
11/1/2019 14H,11983
11/1/2019 13H,12027
11/1/2019 12H,11870
11/1/2019 11H,11913
11/1/2019 10H,11966
11/1/2019 09H,11988
11/1/2019 08H,12042
11/1/2019 07H,12136
11/1/2019 06H,12247
11/1/2019 05H,12229
11/1/2019 04H,12329
11/1/2019 03H,12207
11/1/2019 02H,12349
11/1/2019 01H,12263
11/1/2019 00H,11944
10/31/2019 23H,11067
10/31/2019 22H,10749
10/31/2019 21H,10804
10/31/2019 20H,10876
10/31/2019 19H,11197
10/31/2019 18H,11659
10/31/2019 17H,11961
10/31/2019 16H,11954
10/31/2019 15H,12127
10/31/2019 14H,12239
10/31/2019 13H,12117
10/31/2019 12H,11719
10/31/2019 11H,11557
10/31/2019 10H,11422
10/31/2019 09H,11375
10/31/2019 08H,11572
10/31/2019 07H,11832
10/31/2019 06H,12069
10/31/2019 05H,12091
10/31/2019 04H,12386
10/31/2019 03H,12577
10/31/2019 02H,12512
10/31/2019 01H,12450
10/31/2019 00H,12038
10/30/2019 23H,11523
10/30/2019 22H,11314
10/30/2019 21H,11808
10/30/2019 20H,9705
10/30/2019 19H,12360
10/30/2019 18H,12677
10/30/2019 17H,12940
10/30/2019 16H,13217
10/30/2019 15H,13369
10/30/2019 14H,13456
10/30/2019 13H,13181
10/30/2019 12H,12758
10/30/2019 11H,12625
10/30/2019 10H,12634
10/30/2019 09H,12580
10/30/2019 08H,12562
10/30/2019 07H,12650
10/30/2019 06H,12742
10/30/2019 05H,12782
10/30/2019 04H,13032
10/30/2019 03H,12930
10/30/2019 02H,13104
10/30/2019 01H,13303
10/30/2019 00H,12598
10/29/2019 23H,11776
10/29/2019 22H,11331
10/29/2019 21H,11438
10/29/2019 20H,12007
10/29/2019 19H,12118
10/29/2019 18H,12369
10/29/2019 17H,12706
10/29/2019 16H,13017
10/29/2019 15H,13342
10/29/2019 14H,13356
10/29/2019 13H,13221
10/29/2019 12H,12230
10/29/2019 11H,11561
10/29/2019 10H,11540
10/29/2019 09H,11690
10/29/2019 08H,11446
10/29/2019 07H,11679
10/29/2019 06H,12310
10/29/2019 05H,11458
10/29/2019 04H,10366
10/29/2019 03H,13226
10/29/2019 02H,13325
10/29/2019 01H,13467
10/29/2019 00H,13363
10/28/2019 23H,12709
10/28/2019 22H,12324
10/28/2019 21H,12411
10/28/2019 20H,12602
10/28/2019 19H,12824
10/28/2019 18H,13110
10/28/2019 17H,13395
10/28/2019 16H,13519
10/28/2019 15H,13595
10/28/2019 14H,13703
10/28/2019 13H,13648
10/28/2019 12H,13206
10/28/2019 11H,13133
10/28/2019 10H,12988
10/28/2019 09H,12754
10/28/2019 08H,12584
10/28/2019 07H,12696
10/28/2019 06H,13325
10/28/2019 05H,13499
10/28/2019 04H,13734
10/28/2019 03H,13741
10/28/2019 02H,13836
10/28/2019 01H,13608
10/28/2019 00H,12945
10/27/2019 23H,12104
10/27/2019 22H,11334
10/27/2019 21H,11352
10/27/2019 20H,11593
10/27/2019 19H,11650
10/27/2019 18H,12100
10/27/2019 17H,12738
10/27/2019 16H,13086
10/27/2019 15H,12908
10/27/2019 14H,12421
10/27/2019 13H,12070
10/27/2019 12H,11789
10/27/2019 11H,11281
10/27/2019 10H,11065
10/27/2019 09H,10810
10/27/2019 08H,10965
10/27/2019 07H,11483
10/27/2019 06H,11617
10/27/2019 05H,11812
10/27/2019 04H,11973
10/27/2019 03H,12114
10/27/2019 02H,12127
10/27/2019 01H,11920
10/27/2019 00H,11347
10/26/2019 23H,11014
10/26/2019 22H,10791
10/26/2019 21H,11026
10/26/2019 20H,11103
10/26/2019 19H,11104
10/26/2019 18H,11048
10/26/2019 17H,11229
10/26/2019 16H,11928
10/26/2019 15H,12119
10/26/2019 14H,11572
10/26/2019 13H,11224
10/26/2019 12H,10918
10/26/2019 11H,10771
10/26/2019 10H,10813
10/26/2019 09H,10843
10/26/2019 08H,11276
10/26/2019 07H,11473
10/26/2019 06H,11954
10/26/2019 05H,12310
10/26/2019 04H,12719
10/26/2019 03H,12858
10/26/2019 02H,13106
10/26/2019 01H,12926
10/26/2019 00H,12602
10/25/2019 23H,11694
10/25/2019 22H,11520
10/25/2019 21H,11574
10/25/2019 20H,11766
10/25/2019 19H,11713
10/25/2019 18H,12131
10/25/2019 17H,12523
10/25/2019 16H,13206
10/25/2019 15H,13557
10/25/2019 14H,13669
10/25/2019 13H,12960
10/25/2019 12H,11986
10/25/2019 11H,11751
10/25/2019 10H,11852
10/25/2019 09H,12133
10/25/2019 08H,12178
10/25/2019 07H,12377
10/25/2019 06H,12699
10/25/2019 05H,12914
10/25/2019 04H,13630
10/25/2019 03H,13525
10/25/2019 02H,13649
10/25/2019 01H,13387
10/25/2019 00H,13123
10/24/2019 23H,12777
10/24/2019 22H,12802
10/24/2019 21H,12841
10/24/2019 20H,13201
10/24/2019 19H,13043
10/24/2019 18H,13102
10/24/2019 17H,13257
10/24/2019 16H,13573
10/24/2019 15H,13663
10/24/2019 14H,13335
10/24/2019 13H,13042
10/24/2019 12H,12723
10/24/2019 11H,12414
10/24/2019 10H,12373
10/24/2019 09H,12540
10/24/2019 08H,12853
10/24/2019 07H,13164
10/24/2019 06H,13371
10/24/2019 05H,13218
10/24/2019 04H,13535
10/24/2019 03H,13513
10/24/2019 02H,13537
10/24/2019 01H,13179
10/24/2019 00H,12052
10/23/2019 23H,11527
10/23/2019 22H,11400
10/23/2019 21H,11418
10/23/2019 20H,11557
10/23/2019 19H,11104
10/23/2019 18H,11443
10/23/2019 17H,11884
10/23/2019 16H,12282
10/23/2019 15H,12577
10/23/2019 14H,12329
10/23/2019 13H,11633
10/23/2019 12H,10836
10/23/2019 11H,10493
10/23/2019 10H,10441
10/23/2019 09H,10386
10/23/2019 08H,10397
10/23/2019 07H,10448
10/23/2019 06H,10780
10/23/2019 05H,11094
10/23/2019 04H,11529
10/23/2019 03H,11554
10/23/2019 02H,11182
10/23/2019 01H,11403
10/23/2019 00H,10732
10/22/2019 23H,10647
10/22/2019 22H,10455
10/22/2019 21H,10302
10/22/2019 20H,10530
10/22/2019 19H,10476
10/22/2019 18H,10531
10/22/2019 17H,11019
10/22/2019 16H,11987
10/22/2019 15H,12550
10/22/2019 14H,12584
10/22/2019 13H,11794
10/22/2019 12H,10976
10/22/2019 11H,10702
10/22/2019 10H,10618
10/22/2019 09H,10689
10/22/2019 08H,11157
10/22/2019 07H,11301
10/22/2019 06H,11715
10/22/2019 05H,12086
10/22/2019 04H,12955
10/22/2019 03H,13208
10/22/2019 02H,13396
10/22/2019 01H,12632
10/22/2019 00H,11240
10/21/2019 23H,10685
10/21/2019 22H,10502
10/21/2019 21H,10610
10/21/2019 20H,10844
10/21/2019 19H,10911
10/21/2019 18H,11183
10/21/2019 17H,11559
10/21/2019 16H,12205
10/21/2019 15H,12730
10/21/2019 14H,12524
10/21/2019 13H,11177
10/21/2019 12H,10289
10/21/2019 11H,9772
10/21/2019 10H,9670
10/21/2019 09H,9570
10/21/2019 08H,9519
10/21/2019 07H,9695
10/21/2019 06H,10190
10/21/2019 05H,10578
10/21/2019 04H,11087
10/21/2019 03H,11355
10/21/2019 02H,11429
10/21/2019 01H,10885
10/21/2019 00H,9353
10/20/2019 23H,8521
10/20/2019 22H,8297
10/20/2019 21H,7972
10/20/2019 20H,8069
10/20/2019 19H,7962
10/20/2019 18H,7734
10/20/2019 17H,8054
10/20/2019 16H,8817
10/20/2019 15H,9363
10/20/2019 14H,9198
10/20/2019 13H,8841
10/20/2019 12H,8711
10/20/2019 11H,8710
10/20/2019 10H,8621
10/20/2019 09H,8882
10/20/2019 08H,8786
10/20/2019 07H,9202
10/20/2019 06H,9504
10/20/2019 05H,9310
10/20/2019 04H,9475
10/20/2019 03H,9552
10/20/2019 02H,9948
10/20/2019 01H,9717
10/20/2019 00H,9076
10/19/2019 23H,8353
10/19/2019 22H,7975
10/19/2019 21H,8171
10/19/2019 20H,8213
10/19/2019 19H,8235
10/19/2019 18H,8213
10/19/2019 17H,8333
10/19/2019 16H,9027
10/19/2019 15H,9378
10/19/2019 14H,9449
10/19/2019 13H,9499
10/19/2019 12H,9532
10/19/2019 11H,9489
10/19/2019 10H,9543
10/19/2019 09H,9650
10/19/2019 08H,9750
10/19/2019 07H,9717
10/19/2019 06H,9957
10/19/2019 05H,10268
10/19/2019 04H,10516
10/19/2019 03H,10535
10/19/2019 02H,10493
10/19/2019 01H,9973
10/19/2019 00H,8984
10/18/2019 23H,8496
10/18/2019 22H,8534
10/18/2019 21H,8757
10/18/2019 20H,8667
10/18/2019 19H,9009
10/18/2019 18H,9623
10/18/2019 17H,9732
10/18/2019 16H,9911
10/18/2019 15H,9803
10/18/2019 14H,9875
10/18/2019 13H,9826
10/18/2019 12H,9411
10/18/2019 11H,8923
10/18/2019 10H,8737
10/18/2019 09H,9138
10/18/2019 08H,9421
10/18/2019 07H,9291
10/18/2019 06H,9766
10/18/2019 05H,10127
10/18/2019 04H,10561
10/18/2019 03H,10627
10/18/2019 02H,10547
10/18/2019 01H,10347
10/18/2019 00H,9543
10/17/2019 23H,9131
10/17/2019 22H,9378
10/17/2019 21H,9228
10/17/2019 20H,9283
10/17/2019 19H,9292
10/17/2019 18H,9769
10/17/2019 17H,10319
10/17/2019 16H,10397
10/17/2019 15H,10232
10/17/2019 14H,10289
10/17/2019 13H,9964
10/17/2019 12H,9175
10/17/2019 11H,8741
10/17/2019 10H,8915
10/17/2019 09H,9115
10/17/2019 08H,9307
10/17/2019 07H,9441
10/17/2019 06H,9791
10/17/2019 05H,9926
10/17/2019 04H,10392
10/17/2019 03H,10854
10/17/2019 02H,11012
10/17/2019 01H,11110
10/17/2019 00H,8702
10/16/2019 23H,11009
10/16/2019 22H,10989
10/16/2019 21H,10721
10/16/2019 20H,10555
10/16/2019 19H,10388
10/16/2019 18H,10510
10/16/2019 17H,10576
10/16/2019 16H,10949
10/16/2019 15H,10790
10/16/2019 14H,10577
10/16/2019 13H,10350
10/16/2019 12H,10045
10/16/2019 11H,9827
10/16/2019 10H,9771
10/16/2019 09H,9905
10/16/2019 08H,10222
10/16/2019 07H,10413
10/16/2019 06H,10594
10/16/2019 05H,10931
10/16/2019 04H,11437
10/16/2019 03H,11517
10/16/2019 02H,11495
10/16/2019 01H,11338
10/16/2019 00H,11103
10/15/2019 23H,10738
10/15/2019 22H,10533
10/15/2019 21H,10582
10/15/2019 20H,10571
10/15/2019 19H,10678
10/15/2019 18H,10726
10/15/2019 17H,10671
10/15/2019 16H,10903
10/15/2019 15H,10831
10/15/2019 14H,10516
10/15/2019 13H,10276
10/15/2019 12H,9979
10/15/2019 11H,9850
10/15/2019 10H,9646
10/15/2019 09H,9664
10/15/2019 08H,9796
10/15/2019 07H,9949
10/15/2019 06H,10246
10/15/2019 05H,10387
10/15/2019 04H,10812
10/15/2019 03H,11106
10/15/2019 02H,11540
10/15/2019 01H,11785
10/15/2019 00H,11121
10/14/2019 23H,10556
10/14/2019 22H,10345
10/14/2019 21H,10056
10/14/2019 20H,9957
10/14/2019 19H,10020
10/14/2019 18H,10157
10/14/2019 17H,10551
10/14/2019 16H,10857
10/14/2019 15H,11092
10/14/2019 14H,11101
10/14/2019 13H,10629
10/14/2019 12H,10026
10/14/2019 11H,9715
10/14/2019 10H,9487
10/14/2019 09H,9569
10/14/2019 08H,9785
10/14/2019 07H,9598
10/14/2019 06H,9834
10/14/2019 05H,10028
10/14/2019 04H,10339
10/14/2019 03H,10492
10/14/2019 02H,10732
10/14/2019 01H,10840
10/14/2019 00H,10479
10/13/2019 23H,10111
10/13/2019 22H,10065
10/13/2019 21H,9703
10/13/2019 20H,9318
10/13/2019 19H,9132
10/13/2019 18H,9617
10/13/2019 17H,9861
10/13/2019 16H,10465
10/13/2019 15H,10882
10/13/2019 14H,11081
10/13/2019 13H,11060
10/13/2019 12H,10980
10/13/2019 11H,10937
10/13/2019 10H,11080
10/13/2019 09H,11044
10/13/2019 08H,10959
10/13/2019 07H,11269
10/13/2019 06H,11181
10/13/2019 05H,11215
10/13/2019 04H,11480
10/13/2019 03H,11601
10/13/2019 02H,11879
10/13/2019 01H,12093
10/13/2019 00H,11613
10/12/2019 23H,11062
10/12/2019 22H,11172
10/12/2019 21H,11414
10/12/2019 20H,11671
10/12/2019 19H,11646
10/12/2019 18H,12084
10/12/2019 17H,12671
10/12/2019 16H,13223
10/12/2019 15H,13477
10/12/2019 14H,13455
10/12/2019 13H,13485
10/12/2019 12H,13042
10/12/2019 11H,12409
10/12/2019 10H,12271
10/12/2019 09H,12401
10/12/2019 08H,12518
10/12/2019 07H,12719
10/12/2019 06H,12857
10/12/2019 05H,13061
10/12/2019 04H,13449
10/12/2019 03H,13475
10/12/2019 02H,13549
10/12/2019 01H,13144
10/12/2019 00H,12281
10/11/2019 23H,11261
10/11/2019 22H,11295
10/11/2019 21H,10970
10/11/2019 20H,11170
10/11/2019 19H,11315
10/11/2019 18H,11883
10/11/2019 17H,12194
10/11/2019 16H,12950
10/11/2019 15H,13428
10/11/2019 14H,13792
10/11/2019 13H,13568
10/11/2019 12H,13142
10/11/2019 11H,12700
10/11/2019 10H,12689
10/11/2019 09H,12898
10/11/2019 08H,12956
10/11/2019 07H,13059
10/11/2019 06H,12760
10/11/2019 05H,12697
10/11/2019 04H,12749
10/11/2019 03H,12785
10/11/2019 02H,12684
10/11/2019 01H,12018
10/11/2019 00H,11152
10/10/2019 23H,10781
10/10/2019 22H,10894
10/10/2019 21H,11131
10/10/2019 20H,11153
10/10/2019 19H,11455
10/10/2019 18H,11962
10/10/2019 17H,12451
10/10/2019 16H,13412
10/10/2019 15H,13640
10/10/2019 14H,13650
10/10/2019 13H,13476
10/10/2019 12H,13076
10/10/2019 11H,13140
10/10/2019 10H,13160
10/10/2019 09H,12757
10/10/2019 08H,12655
10/10/2019 07H,12968
10/10/2019 06H,11890
10/10/2019 05H,12030
10/10/2019 04H,12534
10/10/2019 03H,12863
10/10/2019 02H,13088
10/10/2019 01H,12566
10/10/2019 00H,11812
10/9/2019 23H,11828
10/9/2019 22H,11734
10/9/2019 21H,11676
10/9/2019 20H,11904
10/9/2019 19H,12013
10/9/2019 18H,12133
10/9/2019 17H,12690
10/9/2019 16H,13421
10/9/2019 15H,13482
10/9/2019 14H,13551
10/9/2019 13H,13405
10/9/2019 12H,13037
10/9/2019 11H,12906
10/9/2019 10H,12675
10/9/2019 09H,12407
10/9/2019 08H,12611
10/9/2019 07H,12611
10/9/2019 06H,13251
10/9/2019 05H,13394
10/9/2019 04H,13774
10/9/2019 03H,13819
10/9/2019 02H,13390
10/9/2019 01H,13243
10/9/2019 00H,12936
10/8/2019 23H,12615
10/8/2019 22H,12392
10/8/2019 21H,12424
10/8/2019 20H,12156
10/8/2019 19H,12154
10/8/2019 18H,12017
10/8/2019 17H,11760
10/8/2019 16H,12285
10/8/2019 15H,12796
10/8/2019 14H,12769
10/8/2019 13H,12381
10/8/2019 12H,11596
10/8/2019 11H,11194
10/8/2019 10H,10804
10/8/2019 09H,10528
10/8/2019 08H,10927
10/8/2019 07H,11020
10/8/2019 06H,11660
10/8/2019 05H,12344
10/8/2019 04H,12107
10/8/2019 03H,13033
10/8/2019 02H,13284
10/8/2019 01H,13127
10/8/2019 00H,12795
10/7/2019 23H,12493
10/7/2019 22H,12511
10/7/2019 21H,12513
10/7/2019 20H,12377
10/7/2019 19H,11985
10/7/2019 18H,12259
10/7/2019 17H,12679
10/7/2019 16H,13091
10/7/2019 15H,13310
10/7/2019 14H,13344
10/7/2019 13H,13146
10/7/2019 12H,12161
10/7/2019 11H,11499
10/7/2019 10H,11354
10/7/2019 09H,10979
10/7/2019 08H,11207
10/7/2019 07H,11551
10/7/2019 06H,12138
10/7/2019 05H,12709
10/7/2019 04H,13147
10/7/2019 03H,13486
10/7/2019 02H,13661
10/7/2019 01H,13382
10/7/2019 00H,12678
10/6/2019 23H,11834
10/6/2019 22H,11306
10/6/2019 21H,11133
10/6/2019 20H,11030
10/6/2019 19H,10729
10/6/2019 18H,10769
10/6/2019 17H,11029
10/6/2019 16H,11932
10/6/2019 15H,12743
10/6/2019 14H,12729
10/6/2019 13H,12638
10/6/2019 12H,12057
10/6/2019 11H,11730
10/6/2019 10H,11488
10/6/2019 09H,11942
10/6/2019 08H,12019
10/6/2019 07H,12244
10/6/2019 06H,12264
10/6/2019 05H,12075
10/6/2019 04H,12128
10/6/2019 03H,12182
10/6/2019 02H,12213
10/6/2019 01H,11697
10/6/2019 00H,10935
10/5/2019 23H,10753
10/5/2019 22H,10346
10/5/2019 21H,10193
10/5/2019 20H,10009
10/5/2019 19H,10049
10/5/2019 18H,10230
10/5/2019 17H,10215
10/5/2019 16H,10837
10/5/2019 15H,11376
10/5/2019 14H,11623
10/5/2019 13H,11871
10/5/2019 12H,11451
10/5/2019 11H,10922
10/5/2019 10H,10810
10/5/2019 09H,10795
10/5/2019 08H,11104
10/5/2019 07H,11007
10/5/2019 06H,10955
10/5/2019 05H,10946
10/5/2019 04H,11401
10/5/2019 03H,11419
10/5/2019 02H,11609
