Net generation from other for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.OTH.H
19:19:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.OTH.H megawatthours
12/29/2020 14H,1030
12/29/2020 13H,1029
12/29/2020 12H,1022
12/29/2020 11H,1019
12/29/2020 10H,1025
12/29/2020 09H,1024
12/29/2020 08H,1015
12/29/2020 07H,1009
12/29/2020 06H,1022
12/29/2020 05H,1016
12/29/2020 04H,1028
12/29/2020 03H,1024
12/29/2020 02H,1028
12/29/2020 01H,1025
12/29/2020 00H,1021
12/28/2020 23H,1024
12/28/2020 22H,1048
12/28/2020 21H,1052
12/28/2020 20H,1046
12/28/2020 19H,1053
12/28/2020 18H,1037
12/28/2020 17H,1030
12/28/2020 16H,1049
12/28/2020 15H,1056
12/28/2020 14H,1039
12/28/2020 13H,1034
12/28/2020 12H,1042
12/28/2020 11H,1035
12/28/2020 10H,1047
12/28/2020 09H,1043
12/28/2020 08H,1040
12/28/2020 07H,1040
12/28/2020 06H,1041
12/28/2020 05H,1042
12/28/2020 04H,1039
12/28/2020 03H,1037
12/28/2020 02H,1044
12/28/2020 01H,1034
12/28/2020 00H,1042
12/27/2020 23H,1050
12/27/2020 22H,1056
12/27/2020 21H,1067
12/27/2020 20H,1071
12/27/2020 19H,1068
12/27/2020 18H,1060
12/27/2020 17H,1052
12/27/2020 16H,1055
12/27/2020 15H,1063
12/27/2020 14H,1069
12/27/2020 13H,1068
12/27/2020 12H,1057
12/27/2020 11H,1060
12/27/2020 10H,1058
12/27/2020 09H,1052
12/27/2020 08H,1050
12/27/2020 07H,1047
12/27/2020 06H,1055
12/27/2020 05H,1053
12/27/2020 04H,1054
12/27/2020 03H,1042
12/27/2020 02H,1050
12/27/2020 01H,1036
12/27/2020 00H,1046
12/26/2020 23H,1033
12/26/2020 22H,1048
12/26/2020 21H,1051
12/26/2020 20H,1050
12/26/2020 19H,1040
12/26/2020 18H,1006
12/26/2020 17H,989
12/26/2020 16H,984
12/26/2020 15H,993
12/26/2020 14H,987
12/26/2020 13H,978
12/26/2020 12H,964
12/26/2020 11H,973
12/26/2020 10H,986
12/26/2020 09H,986
12/26/2020 08H,993
12/26/2020 07H,986
12/26/2020 06H,987
12/26/2020 05H,991
12/26/2020 04H,1020
12/26/2020 03H,1024
12/26/2020 02H,1016
12/26/2020 01H,1016
12/26/2020 00H,1040
12/25/2020 23H,1019
12/25/2020 22H,1041
12/25/2020 21H,1049
12/25/2020 20H,1048
12/25/2020 19H,1034
12/25/2020 18H,1037
12/25/2020 17H,1046
12/25/2020 16H,1043
12/25/2020 15H,1038
12/25/2020 14H,1065
12/25/2020 13H,1067
12/25/2020 12H,1069
12/25/2020 11H,1072
12/25/2020 10H,1077
12/25/2020 09H,1078
12/25/2020 08H,1071
12/25/2020 07H,1073
12/25/2020 06H,1078
12/25/2020 05H,1078
12/25/2020 04H,1086
12/25/2020 03H,1072
12/25/2020 02H,1073
12/25/2020 01H,1075
12/25/2020 00H,1075
12/24/2020 23H,1094
12/24/2020 22H,1102
12/24/2020 21H,1109
12/24/2020 20H,1108
12/24/2020 19H,1094
12/24/2020 18H,1101
12/24/2020 17H,1098
12/24/2020 16H,1072
12/24/2020 15H,1066
12/24/2020 14H,1043
12/24/2020 13H,1056
12/24/2020 12H,1067
12/24/2020 11H,1053
12/24/2020 10H,1048
12/24/2020 09H,1056
12/24/2020 08H,1052
12/24/2020 07H,1054
12/24/2020 06H,1060
12/24/2020 05H,1065
12/24/2020 04H,1062
12/24/2020 03H,1073
12/24/2020 02H,1063
12/24/2020 01H,1067
12/24/2020 00H,1080
12/23/2020 23H,1086
12/23/2020 22H,1094
12/23/2020 21H,1096
12/23/2020 20H,1102
12/23/2020 19H,1091
12/23/2020 18H,1103
12/23/2020 17H,1059
12/23/2020 16H,1047
12/23/2020 15H,1066
12/23/2020 14H,1056
12/23/2020 13H,1045
12/23/2020 12H,1054
12/23/2020 11H,1047
12/23/2020 10H,1058
12/23/2020 09H,1058
12/23/2020 08H,1029
12/23/2020 07H,1014
12/23/2020 06H,1020
12/23/2020 05H,1010
12/23/2020 04H,1010
12/23/2020 03H,1007
12/23/2020 02H,996
12/23/2020 01H,994
12/23/2020 00H,1001
12/22/2020 23H,1007
12/22/2020 22H,1016
12/22/2020 21H,1012
12/22/2020 20H,1016
12/22/2020 19H,1002
12/22/2020 18H,996
12/22/2020 17H,978
12/22/2020 16H,962
12/22/2020 15H,943
12/22/2020 14H,940
12/22/2020 13H,934
12/22/2020 12H,943
12/22/2020 11H,928
12/22/2020 10H,925
12/22/2020 09H,928
12/22/2020 08H,926
12/22/2020 07H,923
12/22/2020 06H,966
12/22/2020 05H,956
12/22/2020 04H,952
12/22/2020 03H,956
12/22/2020 02H,951
12/22/2020 01H,941
12/22/2020 00H,939
12/21/2020 23H,955
12/21/2020 22H,949
12/21/2020 21H,974
12/21/2020 20H,998
12/21/2020 19H,1001
12/21/2020 18H,999
12/21/2020 17H,1021
12/21/2020 16H,1011
12/21/2020 15H,1006
12/21/2020 14H,1001
12/21/2020 13H,997
12/21/2020 12H,992
12/21/2020 11H,997
12/21/2020 10H,998
12/21/2020 09H,993
12/21/2020 08H,1002
12/21/2020 07H,999
12/21/2020 06H,993
12/21/2020 05H,996
12/21/2020 04H,982
12/21/2020 03H,984
12/21/2020 02H,974
12/21/2020 01H,967
12/21/2020 00H,973
12/20/2020 23H,972
12/20/2020 22H,996
12/20/2020 21H,1018
12/20/2020 20H,1022
12/20/2020 19H,1035
12/20/2020 18H,1025
12/20/2020 17H,1011
12/20/2020 16H,1007
12/20/2020 15H,1014
12/20/2020 14H,1010
12/20/2020 13H,1007
12/20/2020 12H,1020
12/20/2020 11H,1013
12/20/2020 10H,1016
12/20/2020 09H,1017
12/20/2020 08H,1012
12/20/2020 07H,1001
12/20/2020 06H,1016
12/20/2020 05H,1055
12/20/2020 04H,942
12/20/2020 03H,996
12/20/2020 02H,991
12/20/2020 01H,987
12/20/2020 00H,996
12/19/2020 23H,1014
12/19/2020 22H,1011
12/19/2020 21H,1034
12/19/2020 20H,1035
12/19/2020 19H,1050
12/19/2020 18H,1039
12/19/2020 17H,1022
12/19/2020 16H,1009
12/19/2020 15H,999
12/19/2020 14H,991
12/19/2020 13H,983
12/19/2020 12H,996
12/19/2020 11H,1007
12/19/2020 10H,1007
12/19/2020 09H,1002
12/19/2020 08H,1009
12/19/2020 07H,1022
12/19/2020 06H,1034
12/19/2020 05H,1032
12/19/2020 04H,1028
12/19/2020 03H,1026
12/19/2020 02H,1008
12/19/2020 01H,1015
12/19/2020 00H,1022
12/18/2020 23H,1044
12/18/2020 22H,1049
12/18/2020 21H,1059
12/18/2020 20H,1066
12/18/2020 19H,1063
12/18/2020 18H,1057
12/18/2020 17H,1033
12/18/2020 16H,1013
12/18/2020 15H,1000
12/18/2020 14H,978
12/18/2020 13H,947
12/18/2020 12H,939
12/18/2020 11H,943
12/18/2020 10H,939
12/18/2020 09H,942
12/18/2020 08H,935
12/18/2020 07H,938
12/18/2020 06H,947
12/18/2020 05H,976
12/18/2020 04H,986
12/18/2020 03H,967
12/18/2020 02H,946
12/18/2020 01H,962
12/18/2020 00H,945
12/17/2020 23H,955
12/17/2020 22H,974
12/17/2020 21H,980
12/17/2020 20H,981
12/17/2020 19H,969
12/17/2020 18H,951
12/17/2020 17H,948
12/17/2020 16H,947
12/17/2020 15H,955
12/17/2020 14H,948
12/17/2020 13H,942
12/17/2020 12H,941
12/17/2020 11H,940
12/17/2020 10H,944
12/17/2020 09H,937
12/17/2020 08H,963
12/17/2020 07H,960
12/17/2020 06H,971
12/17/2020 05H,973
12/17/2020 04H,963
12/17/2020 03H,966
12/17/2020 02H,965
12/17/2020 01H,976
12/17/2020 00H,980
12/16/2020 23H,981
12/16/2020 22H,995
12/16/2020 21H,1016
12/16/2020 20H,1009
12/16/2020 19H,1027
12/16/2020 18H,1067
12/16/2020 17H,1016
12/16/2020 16H,1007
12/16/2020 15H,1001
12/16/2020 14H,993
12/16/2020 13H,978
12/16/2020 12H,944
12/16/2020 11H,947
12/16/2020 10H,948
12/16/2020 09H,946
12/16/2020 08H,944
12/16/2020 07H,956
12/16/2020 06H,975
12/16/2020 05H,1034
12/16/2020 04H,1005
12/16/2020 03H,999
12/16/2020 02H,1001
12/16/2020 01H,1000
12/16/2020 00H,989
12/15/2020 23H,977
12/15/2020 22H,1024
12/15/2020 21H,1019
12/15/2020 20H,1045
12/15/2020 19H,1046
12/15/2020 18H,1049
12/15/2020 17H,1042
12/15/2020 16H,1026
12/15/2020 15H,1022
12/15/2020 14H,1010
12/15/2020 13H,999
12/15/2020 12H,1000
12/15/2020 11H,998
12/15/2020 10H,1000
12/15/2020 09H,1006
12/15/2020 08H,1006
12/15/2020 07H,1002
12/15/2020 06H,1011
12/15/2020 05H,1004
12/15/2020 04H,1012
12/15/2020 03H,1011
12/15/2020 02H,1013
12/15/2020 01H,1017
12/15/2020 00H,1020
12/14/2020 23H,1023
12/14/2020 22H,1022
12/14/2020 21H,1048
12/14/2020 20H,1053
12/14/2020 19H,1027
12/14/2020 18H,1008
12/14/2020 17H,1031
12/14/2020 16H,1016
12/14/2020 15H,1022
12/14/2020 14H,1007
12/14/2020 13H,1009
12/14/2020 12H,1020
12/14/2020 11H,1019
12/14/2020 10H,1033
12/14/2020 09H,1028
12/14/2020 08H,1027
12/14/2020 07H,1020
12/14/2020 06H,1024
12/14/2020 05H,1012
12/14/2020 04H,1036
12/14/2020 03H,1031
12/14/2020 02H,1023
12/14/2020 01H,1017
12/14/2020 00H,1028
12/13/2020 23H,1034
12/13/2020 22H,1033
12/13/2020 21H,1034
12/13/2020 20H,1049
12/13/2020 19H,1043
12/13/2020 18H,1045
12/13/2020 17H,1025
12/13/2020 16H,1040
12/13/2020 15H,1036
12/13/2020 14H,1045
12/13/2020 13H,1038
12/13/2020 12H,1035
12/13/2020 11H,1028
12/13/2020 10H,1031
12/13/2020 09H,1019
12/13/2020 08H,1020
12/13/2020 07H,1029
12/13/2020 06H,1034
12/13/2020 05H,1048
12/13/2020 04H,1044
12/13/2020 03H,1047
12/13/2020 02H,1049
12/13/2020 01H,1040
12/13/2020 00H,1051
12/12/2020 23H,1074
12/12/2020 22H,1075
12/12/2020 21H,1068
12/12/2020 20H,1092
12/12/2020 19H,1094
12/12/2020 18H,1080
12/12/2020 17H,1052
12/12/2020 16H,1041
12/12/2020 15H,1028
12/12/2020 14H,1033
12/12/2020 13H,1023
12/12/2020 12H,1026
12/12/2020 11H,1035
12/12/2020 10H,1027
12/12/2020 09H,1017
12/12/2020 08H,1025
12/12/2020 07H,1037
12/12/2020 06H,1044
12/12/2020 05H,1049
12/12/2020 04H,1045
12/12/2020 03H,1036
12/12/2020 02H,1050
12/12/2020 01H,1029
12/12/2020 00H,1029
12/11/2020 23H,1044
12/11/2020 22H,1071
12/11/2020 21H,1063
12/11/2020 20H,1088
12/11/2020 19H,1084
12/11/2020 18H,1054
12/11/2020 17H,1052
12/11/2020 16H,1048
12/11/2020 15H,1049
12/11/2020 14H,1037
12/11/2020 13H,1031
12/11/2020 12H,1027
12/11/2020 11H,1010
12/11/2020 10H,1018
12/11/2020 09H,1020
12/11/2020 08H,1026
12/11/2020 07H,1026
12/11/2020 06H,1033
12/11/2020 05H,1041
12/11/2020 04H,1029
12/11/2020 03H,1012
12/11/2020 02H,1015
12/11/2020 01H,1018
12/11/2020 00H,1027
12/10/2020 23H,1058
12/10/2020 22H,1061
12/10/2020 21H,1066
12/10/2020 20H,1077
12/10/2020 19H,1076
12/10/2020 18H,1084
12/10/2020 17H,1073
12/10/2020 16H,1047
12/10/2020 15H,1022
12/10/2020 14H,1034
12/10/2020 13H,1031
12/10/2020 12H,1030
12/10/2020 11H,1019
12/10/2020 10H,1025
12/10/2020 09H,1015
12/10/2020 08H,1018
12/10/2020 07H,989
12/10/2020 06H,997
12/10/2020 05H,991
12/10/2020 04H,994
12/10/2020 03H,983
12/10/2020 02H,976
12/10/2020 01H,965
12/10/2020 00H,956
12/9/2020 23H,1004
12/9/2020 22H,1032
12/9/2020 21H,1046
12/9/2020 20H,1063
12/9/2020 19H,1058
12/9/2020 18H,1089
12/9/2020 17H,1074
12/9/2020 16H,1042
12/9/2020 15H,1040
12/9/2020 14H,1032
12/9/2020 13H,1026
12/9/2020 12H,1024
12/9/2020 11H,1031
12/9/2020 10H,1025
12/9/2020 09H,1005
12/9/2020 08H,1017
12/9/2020 07H,1024
12/9/2020 06H,1030
12/9/2020 05H,1033
12/9/2020 04H,1028
12/9/2020 03H,1027
12/9/2020 02H,1021
12/9/2020 01H,1016
12/9/2020 00H,1013
12/8/2020 23H,1029
12/8/2020 22H,1040
12/8/2020 21H,1045
12/8/2020 20H,1046
12/8/2020 19H,1054
12/8/2020 18H,1055
12/8/2020 17H,1048
12/8/2020 16H,1039
12/8/2020 15H,1031
12/8/2020 14H,1021
12/8/2020 13H,1013
12/8/2020 12H,1004
12/8/2020 11H,1009
12/8/2020 10H,1008
12/8/2020 09H,1001
12/8/2020 08H,962
12/8/2020 07H,981
12/8/2020 06H,994
12/8/2020 05H,985
12/8/2020 04H,991
12/8/2020 03H,973
12/8/2020 02H,964
12/8/2020 01H,957
12/8/2020 00H,959
12/7/2020 23H,980
12/7/2020 22H,1020
12/7/2020 21H,1021
12/7/2020 20H,1022
12/7/2020 19H,1069
12/7/2020 18H,1003
12/7/2020 17H,1007
12/7/2020 16H,1011
12/7/2020 15H,1006
12/7/2020 14H,986
12/7/2020 13H,976
12/7/2020 12H,979
12/7/2020 11H,986
12/7/2020 10H,983
12/7/2020 09H,981
12/7/2020 08H,984
12/7/2020 07H,976
12/7/2020 06H,981
12/7/2020 05H,972
12/7/2020 04H,983
12/7/2020 03H,991
12/7/2020 02H,989
12/7/2020 01H,986
12/7/2020 00H,987
12/6/2020 23H,990
12/6/2020 22H,1005
12/6/2020 21H,1014
12/6/2020 20H,1036
12/6/2020 19H,1039
12/6/2020 18H,1030
12/6/2020 17H,1016
12/6/2020 16H,1006
12/6/2020 15H,1009
12/6/2020 14H,1017
12/6/2020 13H,1015
12/6/2020 12H,1012
12/6/2020 11H,1029
12/6/2020 10H,1019
12/6/2020 09H,1032
12/6/2020 08H,1033
12/6/2020 07H,1032
12/6/2020 06H,1025
12/6/2020 05H,1024
12/6/2020 04H,1038
12/6/2020 03H,1032
12/6/2020 02H,1023
12/6/2020 01H,1020
12/6/2020 00H,1013
12/5/2020 23H,1050
12/5/2020 22H,1068
12/5/2020 21H,1074
12/5/2020 20H,1089
12/5/2020 19H,1093
12/5/2020 18H,1097
12/5/2020 17H,1077
12/5/2020 16H,1071
12/5/2020 15H,1059
12/5/2020 14H,1059
12/5/2020 13H,1051
12/5/2020 12H,1046
12/5/2020 11H,1054
12/5/2020 10H,1055
12/5/2020 09H,1065
12/5/2020 08H,1058
12/5/2020 07H,1066
12/5/2020 06H,1053
12/5/2020 05H,1054
12/5/2020 04H,1034
12/5/2020 03H,1032
12/5/2020 02H,1021
12/5/2020 01H,1006
12/5/2020 00H,1015
12/4/2020 23H,1030
12/4/2020 22H,1040
12/4/2020 21H,1044
12/4/2020 20H,1046
12/4/2020 19H,1033
12/4/2020 18H,1054
12/4/2020 17H,1034
12/4/2020 16H,1026
12/4/2020 15H,1031
12/4/2020 14H,1024
12/4/2020 13H,1008
12/4/2020 12H,1021
12/4/2020 11H,1011
12/4/2020 10H,1010
12/4/2020 09H,1013
12/4/2020 08H,1013
12/4/2020 07H,1019
12/4/2020 06H,1023
12/4/2020 05H,1019
12/4/2020 04H,1021
12/4/2020 03H,1014
12/4/2020 02H,1016
12/4/2020 01H,995
12/4/2020 00H,990
12/3/2020 23H,1027
12/3/2020 22H,1041
12/3/2020 21H,1054
12/3/2020 20H,1076
12/3/2020 19H,1076
12/3/2020 18H,1076
12/3/2020 17H,1066
12/3/2020 16H,1048
12/3/2020 15H,1038
12/3/2020 14H,1050
12/3/2020 13H,1016
12/3/2020 12H,1044
12/3/2020 11H,1038
12/3/2020 10H,1040
12/3/2020 09H,1047
12/3/2020 08H,1043
12/3/2020 07H,1053
12/3/2020 06H,1057
12/3/2020 05H,1050
12/3/2020 04H,1051
12/3/2020 03H,1046
12/3/2020 02H,1041
12/3/2020 01H,1022
12/3/2020 00H,1042
12/2/2020 23H,1063
12/2/2020 22H,1073
12/2/2020 21H,1086
12/2/2020 20H,1096
12/2/2020 19H,1104
12/2/2020 18H,1095
12/2/2020 17H,1089
12/2/2020 16H,1051
12/2/2020 15H,1051
12/2/2020 14H,1043
12/2/2020 13H,1028
12/2/2020 12H,1039
12/2/2020 11H,1028
12/2/2020 10H,1028
12/2/2020 09H,1029
12/2/2020 08H,1047
12/2/2020 07H,1047
12/2/2020 06H,1046
12/2/2020 05H,1039
12/2/2020 04H,1041
12/2/2020 03H,1044
12/2/2020 02H,1036
12/2/2020 01H,1022
12/2/2020 00H,1029
12/1/2020 23H,1049
12/1/2020 22H,1073
12/1/2020 21H,1074
12/1/2020 20H,1081
12/1/2020 19H,1088
12/1/2020 18H,1072
12/1/2020 17H,1065
12/1/2020 16H,1054
12/1/2020 15H,1042
12/1/2020 14H,1039
12/1/2020 13H,1023
12/1/2020 12H,1035
12/1/2020 11H,1024
12/1/2020 10H,993
12/1/2020 09H,975
12/1/2020 08H,898
12/1/2020 07H,946
12/1/2020 06H,947
12/1/2020 05H,949
12/1/2020 04H,942
12/1/2020 03H,933
12/1/2020 02H,932
12/1/2020 01H,923
12/1/2020 00H,926
11/30/2020 23H,932
11/30/2020 22H,950
11/30/2020 21H,973
11/30/2020 20H,999
11/30/2020 19H,1019
11/30/2020 18H,1021
11/30/2020 17H,1020
11/30/2020 16H,1025
11/30/2020 15H,1024
11/30/2020 14H,1014
11/30/2020 13H,1021
11/30/2020 12H,1024
11/30/2020 11H,1021
11/30/2020 10H,1019
11/30/2020 09H,1011
11/30/2020 08H,1010
11/30/2020 07H,1012
11/30/2020 06H,1007
11/30/2020 05H,1008
11/30/2020 04H,1010
11/30/2020 03H,1012
11/30/2020 02H,1002
11/30/2020 01H,1000
11/30/2020 00H,989
11/29/2020 23H,1015
11/29/2020 22H,1031
11/29/2020 21H,1052
11/29/2020 20H,1062
11/29/2020 19H,1072
11/29/2020 18H,1053
11/29/2020 17H,1065
11/29/2020 16H,1045
11/29/2020 15H,1046
11/29/2020 14H,1054
11/29/2020 13H,1039
11/29/2020 12H,1043
11/29/2020 11H,1064
11/29/2020 10H,1066
11/29/2020 09H,1040
11/29/2020 08H,1031
11/29/2020 07H,1041
11/29/2020 06H,1037
11/29/2020 05H,1030
11/29/2020 04H,1046
11/29/2020 03H,1069
11/29/2020 02H,1067
11/29/2020 01H,1054
11/29/2020 00H,1054
11/28/2020 23H,1056
11/28/2020 22H,1072
11/28/2020 21H,1075
11/28/2020 20H,1079
11/28/2020 19H,1094
11/28/2020 18H,1105
11/28/2020 17H,1093
11/28/2020 16H,1080
11/28/2020 15H,1062
11/28/2020 14H,1067
11/28/2020 13H,1048
11/28/2020 12H,1058
11/28/2020 11H,1055
11/28/2020 10H,1060
11/28/2020 09H,1051
11/28/2020 08H,1051
11/28/2020 07H,1060
11/28/2020 06H,1068
11/28/2020 05H,1068
11/28/2020 04H,1080
11/28/2020 03H,1095
11/28/2020 02H,1100
11/28/2020 01H,1098
11/28/2020 00H,1114
11/27/2020 23H,1136
11/27/2020 22H,1148
11/27/2020 21H,1161
11/27/2020 20H,1163
11/27/2020 19H,1152
11/27/2020 18H,1138
11/27/2020 17H,1121
11/27/2020 16H,1101
11/27/2020 15H,1094
11/27/2020 14H,1089
11/27/2020 13H,1066
11/27/2020 12H,1052
11/27/2020 11H,1054
11/27/2020 10H,1053
11/27/2020 09H,1051
11/27/2020 08H,1056
11/27/2020 07H,1057
11/27/2020 06H,1051
11/27/2020 05H,1057
11/27/2020 04H,1065
11/27/2020 03H,1062
11/27/2020 02H,1070
11/27/2020 01H,1088
11/27/2020 00H,1095
11/26/2020 23H,1128
11/26/2020 22H,1137
11/26/2020 21H,1141
11/26/2020 20H,1154
11/26/2020 19H,1137
11/26/2020 18H,1111
11/26/2020 17H,1100
11/26/2020 16H,1077
11/26/2020 15H,1075
11/26/2020 14H,1100
11/26/2020 13H,1092
11/26/2020 12H,1090
11/26/2020 11H,1091
11/26/2020 10H,1082
11/26/2020 09H,1075
11/26/2020 08H,1003
11/26/2020 07H,998
11/26/2020 06H,993
11/26/2020 05H,991
11/26/2020 04H,990
11/26/2020 03H,1084
11/26/2020 02H,1086
11/26/2020 01H,1076
11/26/2020 00H,1073
11/25/2020 23H,1076
11/25/2020 22H,1058
11/25/2020 21H,1042
11/25/2020 20H,1046
11/25/2020 19H,1046
11/25/2020 18H,1052
11/25/2020 17H,1050
11/25/2020 16H,1046
11/25/2020 15H,1038
11/25/2020 14H,1031
11/25/2020 13H,1022
11/25/2020 12H,1028
11/25/2020 11H,1027
11/25/2020 10H,1015
11/25/2020 09H,1015
11/25/2020 08H,1005
11/25/2020 07H,1005
11/25/2020 06H,1025
11/25/2020 05H,1022
11/25/2020 04H,1030
11/25/2020 03H,1026
11/25/2020 02H,1021
11/25/2020 01H,1016
11/25/2020 00H,1009
11/24/2020 23H,1026
11/24/2020 22H,1035
11/24/2020 21H,1044
11/24/2020 20H,1067
11/24/2020 19H,1072
11/24/2020 18H,1069
11/24/2020 17H,1051
11/24/2020 16H,1052
11/24/2020 15H,1064
11/24/2020 14H,1054
11/24/2020 13H,1046
11/24/2020 12H,1039
11/24/2020 11H,1040
11/24/2020 10H,1044
11/24/2020 09H,1035
11/24/2020 08H,1028
11/24/2020 07H,1043
11/24/2020 06H,1042
11/24/2020 05H,1032
11/24/2020 04H,1028
11/24/2020 03H,1045
11/24/2020 02H,1069
11/24/2020 01H,1034
11/24/2020 00H,1042
11/23/2020 23H,1067
11/23/2020 22H,1060
11/23/2020 21H,1080
11/23/2020 20H,1072
11/23/2020 19H,1055
11/23/2020 18H,1089
11/23/2020 17H,1062
11/23/2020 16H,1046
11/23/2020 15H,1034
11/23/2020 14H,1023
11/23/2020 13H,1021
11/23/2020 12H,1009
11/23/2020 11H,1006
11/23/2020 10H,1004
11/23/2020 09H,1013
11/23/2020 08H,1001
11/23/2020 07H,1007
11/23/2020 06H,1009
11/23/2020 05H,1008
11/23/2020 04H,1012
11/23/2020 03H,1012
11/23/2020 02H,999
11/23/2020 01H,1006
11/23/2020 00H,996
11/22/2020 23H,1017
11/22/2020 22H,1032
11/22/2020 21H,1053
11/22/2020 20H,1068
11/22/2020 19H,1070
11/22/2020 18H,1057
11/22/2020 17H,1056
11/22/2020 16H,1047
11/22/2020 15H,1040
11/22/2020 14H,1046
11/22/2020 13H,1037
11/22/2020 12H,1035
11/22/2020 11H,1035
11/22/2020 10H,1041
11/22/2020 09H,1043
11/22/2020 08H,1041
11/22/2020 07H,1038
11/22/2020 06H,1047
11/22/2020 05H,1046
11/22/2020 04H,1048
11/22/2020 03H,1039
11/22/2020 02H,1020
11/22/2020 01H,1018
11/22/2020 00H,1038
11/21/2020 23H,1061
11/21/2020 22H,1057
11/21/2020 21H,1078
11/21/2020 20H,1098
11/21/2020 19H,1097
11/21/2020 18H,1107
11/21/2020 17H,1092
11/21/2020 16H,1069
11/21/2020 15H,1062
11/21/2020 14H,1055
11/21/2020 13H,1017
11/21/2020 12H,1027
11/21/2020 11H,1018
11/21/2020 10H,1020
11/21/2020 09H,1018
11/21/2020 08H,1043
11/21/2020 07H,1040
11/21/2020 06H,1045
11/21/2020 05H,1040
11/21/2020 04H,1032
11/21/2020 03H,1030
11/21/2020 02H,1024
11/21/2020 01H,1025
11/21/2020 00H,1019
11/20/2020 23H,1046
11/20/2020 22H,1069
11/20/2020 21H,1063
11/20/2020 20H,1072
11/20/2020 19H,1066
11/20/2020 18H,1092
11/20/2020 17H,1077
11/20/2020 16H,1045
11/20/2020 15H,1045
11/20/2020 14H,1036
11/20/2020 13H,1034
11/20/2020 12H,1028
11/20/2020 11H,1033
11/20/2020 10H,1029
11/20/2020 09H,1026
11/20/2020 08H,1026
11/20/2020 07H,1035
11/20/2020 06H,1033
11/20/2020 05H,1045
11/20/2020 04H,1038
11/20/2020 03H,1040
11/20/2020 02H,1027
11/20/2020 01H,1014
11/20/2020 00H,994
11/19/2020 23H,1012
11/19/2020 22H,1019
11/19/2020 21H,1023
11/19/2020 20H,1016
11/19/2020 19H,1022
11/19/2020 18H,1044
11/19/2020 17H,1020
11/19/2020 16H,1052
11/19/2020 15H,1070
11/19/2020 14H,1062
11/19/2020 13H,1029
11/19/2020 12H,1011
11/19/2020 11H,1009
11/19/2020 10H,1001
11/19/2020 09H,997
11/19/2020 08H,993
11/19/2020 07H,988
11/19/2020 06H,1004
11/19/2020 05H,997
11/19/2020 04H,1002
11/19/2020 03H,990
11/19/2020 02H,990
11/19/2020 01H,975
11/19/2020 00H,973
11/18/2020 23H,991
11/18/2020 22H,955
11/18/2020 21H,973
11/18/2020 20H,1000
11/18/2020 19H,997
11/18/2020 18H,1043
11/18/2020 17H,998
11/18/2020 16H,976
11/18/2020 15H,951
11/18/2020 14H,950
11/18/2020 13H,945
11/18/2020 12H,927
11/18/2020 11H,905
11/18/2020 10H,910
11/18/2020 09H,893
11/18/2020 08H,911
11/18/2020 07H,907
11/18/2020 06H,921
11/18/2020 05H,908
11/18/2020 04H,900
11/18/2020 03H,895
11/18/2020 02H,900
11/18/2020 01H,874
11/18/2020 00H,878
11/17/2020 23H,885
11/17/2020 22H,883
11/17/2020 21H,892
11/17/2020 20H,907
11/17/2020 19H,918
11/17/2020 18H,901
11/17/2020 17H,912
11/17/2020 16H,912
11/17/2020 15H,904
11/17/2020 14H,906
11/17/2020 13H,946
11/17/2020 12H,937
11/17/2020 11H,943
11/17/2020 10H,948
11/17/2020 09H,940
11/17/2020 08H,943
11/17/2020 07H,949
11/17/2020 06H,965
11/17/2020 05H,971
11/17/2020 04H,966
11/17/2020 03H,961
11/17/2020 02H,959
11/17/2020 01H,951
11/17/2020 00H,936
11/16/2020 23H,938
11/16/2020 22H,963
11/16/2020 21H,963
11/16/2020 20H,973
11/16/2020 19H,972
11/16/2020 18H,978
11/16/2020 17H,986
11/16/2020 16H,980
11/16/2020 15H,999
11/16/2020 14H,1008
11/16/2020 13H,1011
11/16/2020 12H,1010
11/16/2020 11H,1005
11/16/2020 10H,996
11/16/2020 09H,999
11/16/2020 08H,995
11/16/2020 07H,986
11/16/2020 06H,988
11/16/2020 05H,1004
11/16/2020 04H,1002
11/16/2020 03H,992
11/16/2020 02H,981
11/16/2020 01H,974
11/16/2020 00H,983
11/15/2020 23H,992
11/15/2020 22H,1000
11/15/2020 21H,1005
11/15/2020 20H,997
11/15/2020 19H,993
11/15/2020 18H,1005
11/15/2020 17H,991
11/15/2020 16H,1004
11/15/2020 15H,1000
11/15/2020 14H,996
11/15/2020 13H,1000
11/15/2020 12H,1002
11/15/2020 11H,987
11/15/2020 10H,989
11/15/2020 09H,999
11/15/2020 08H,1010
11/15/2020 07H,1017
11/15/2020 06H,1013
11/15/2020 05H,1022
11/15/2020 04H,1020
11/15/2020 03H,1014
11/15/2020 02H,1016
11/15/2020 01H,1002
11/15/2020 00H,1007
11/14/2020 23H,1003
11/14/2020 22H,1009
11/14/2020 21H,1029
11/14/2020 20H,1042
11/14/2020 19H,1051
11/14/2020 18H,1058
11/14/2020 17H,1037
11/14/2020 16H,1030
11/14/2020 15H,1017
11/14/2020 14H,1013
11/14/2020 13H,988
11/14/2020 12H,969
11/14/2020 11H,960
11/14/2020 10H,959
