Net generation from nuclear for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.NUC.H
19:12:51 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.NUC.H megawatthours
05/2/2021 01H,27953
05/2/2021 00H,27958
05/1/2021 23H,27950
05/1/2021 22H,27934
05/1/2021 21H,27938
05/1/2021 20H,27915
05/1/2021 19H,27915
05/1/2021 18H,27896
05/1/2021 17H,27869
05/1/2021 16H,28169
05/1/2021 15H,28386
05/1/2021 14H,28408
05/1/2021 13H,28402
05/1/2021 12H,28394
05/1/2021 11H,28383
05/1/2021 10H,28365
05/1/2021 09H,28387
05/1/2021 08H,25598
05/1/2021 07H,25602
05/1/2021 06H,25605
05/1/2021 05H,25606
05/1/2021 04H,28174
05/1/2021 03H,28364
05/1/2021 02H,28349
05/1/2021 01H,28353
05/1/2021 00H,28361
04/30/2021 23H,28350
04/30/2021 22H,28379
04/30/2021 21H,28347
04/30/2021 20H,28359
04/30/2021 19H,28381
04/30/2021 18H,28373
04/30/2021 17H,28380
04/30/2021 16H,28374
04/30/2021 15H,28292
04/30/2021 14H,28214
04/30/2021 13H,28227
04/30/2021 12H,28227
04/30/2021 11H,28207
04/30/2021 10H,28209
04/30/2021 09H,28200
04/30/2021 08H,28204
04/30/2021 07H,28198
04/30/2021 06H,28196
04/30/2021 05H,28182
04/30/2021 04H,28176
04/30/2021 03H,28176
04/30/2021 02H,28134
04/30/2021 01H,28123
04/30/2021 00H,28133
04/29/2021 23H,28126
04/29/2021 22H,28127
04/29/2021 21H,28140
04/29/2021 20H,28119
04/29/2021 19H,28136
04/29/2021 18H,28156
04/29/2021 17H,28146
04/29/2021 16H,28140
04/29/2021 15H,28146
04/29/2021 14H,28162
04/29/2021 13H,28159
04/29/2021 12H,28182
04/29/2021 11H,28179
04/29/2021 10H,28168
04/29/2021 09H,28179
04/29/2021 08H,28197
04/29/2021 07H,28184
04/29/2021 06H,28168
04/29/2021 05H,28183
04/29/2021 04H,27910
04/29/2021 03H,28161
04/29/2021 02H,28137
04/29/2021 01H,28116
04/29/2021 00H,28100
04/28/2021 23H,28084
04/28/2021 22H,28097
04/28/2021 21H,28079
04/28/2021 20H,28074
04/28/2021 19H,28100
04/28/2021 18H,28106
04/28/2021 17H,28111
04/28/2021 16H,28095
04/28/2021 15H,28095
04/28/2021 14H,28110
04/28/2021 13H,28145
04/28/2021 12H,28177
04/28/2021 11H,28166
04/28/2021 10H,28173
04/28/2021 09H,28145
04/28/2021 08H,28106
04/28/2021 07H,28110
04/28/2021 06H,28047
04/28/2021 05H,27978
04/28/2021 04H,28170
04/28/2021 03H,27814
04/28/2021 02H,27739
04/28/2021 01H,27717
04/28/2021 00H,27601
04/27/2021 23H,27585
04/27/2021 22H,27671
04/27/2021 21H,27674
04/27/2021 20H,27860
04/27/2021 19H,27882
04/27/2021 18H,27872
04/27/2021 17H,27851
04/27/2021 16H,27899
04/27/2021 15H,28167
04/27/2021 14H,28180
04/27/2021 13H,28189
04/27/2021 12H,28215
04/27/2021 11H,28229
04/27/2021 10H,28207
04/27/2021 09H,28226
04/27/2021 08H,28211
04/27/2021 07H,28211
04/27/2021 06H,28204
04/27/2021 05H,28197
04/27/2021 04H,27444
04/27/2021 03H,28142
04/27/2021 02H,28080
04/27/2021 01H,28051
04/27/2021 00H,28033
04/26/2021 23H,28002
04/26/2021 22H,27980
04/26/2021 21H,27977
04/26/2021 20H,27948
04/26/2021 19H,27912
04/26/2021 18H,27881
04/26/2021 17H,27765
04/26/2021 16H,27642
04/26/2021 15H,27800
04/26/2021 14H,27774
04/26/2021 13H,27745
04/26/2021 12H,27724
04/26/2021 11H,27664
04/26/2021 10H,27625
04/26/2021 09H,27611
04/26/2021 08H,27576
04/26/2021 07H,27526
04/26/2021 06H,27520
04/26/2021 05H,27458
04/26/2021 04H,26972
04/26/2021 03H,27421
04/26/2021 02H,27408
04/26/2021 01H,27740
04/26/2021 00H,27800
04/25/2021 23H,27957
04/25/2021 22H,27968
04/25/2021 21H,27952
04/25/2021 20H,27911
04/25/2021 19H,27947
04/25/2021 18H,27900
04/25/2021 17H,27768
04/25/2021 16H,27579
04/25/2021 15H,27548
04/25/2021 14H,27494
04/25/2021 13H,27445
04/25/2021 12H,27371
04/25/2021 11H,27229
04/25/2021 10H,27155
04/25/2021 09H,26932
04/25/2021 08H,26925
04/25/2021 07H,26885
04/25/2021 06H,26854
04/25/2021 05H,26876
04/25/2021 04H,26688
04/25/2021 03H,27064
04/25/2021 02H,27134
04/25/2021 01H,27059
04/25/2021 00H,27143
04/24/2021 23H,27142
04/24/2021 22H,27094
04/24/2021 21H,27146
04/24/2021 20H,27093
04/24/2021 19H,26948
04/24/2021 18H,26727
04/24/2021 17H,26713
04/24/2021 16H,26588
04/24/2021 15H,26465
04/24/2021 14H,26346
04/24/2021 13H,26551
04/24/2021 12H,26701
04/24/2021 11H,26706
04/24/2021 10H,26704
04/24/2021 09H,26687
04/24/2021 08H,26698
04/24/2021 07H,26697
04/24/2021 06H,26689
04/24/2021 05H,26697
04/24/2021 04H,26640
04/24/2021 03H,26668
04/24/2021 02H,26662
04/24/2021 01H,26577
04/24/2021 00H,26653
04/23/2021 23H,26570
04/23/2021 22H,26559
04/23/2021 21H,26569
04/23/2021 20H,26563
04/23/2021 19H,26583
04/23/2021 18H,26586
04/23/2021 17H,26598
04/23/2021 16H,26608
04/23/2021 15H,26628
04/23/2021 14H,26621
04/23/2021 13H,26635
04/23/2021 12H,26670
04/23/2021 11H,26646
04/23/2021 10H,26649
04/23/2021 09H,26645
04/23/2021 08H,26634
04/23/2021 07H,26620
04/23/2021 06H,26631
04/23/2021 05H,26632
04/23/2021 04H,26636
04/23/2021 03H,26632
04/23/2021 02H,26621
04/23/2021 01H,26634
04/23/2021 00H,26621
04/22/2021 23H,26626
04/22/2021 22H,26610
04/22/2021 21H,26629
04/22/2021 20H,26622
04/22/2021 19H,26638
04/22/2021 18H,26639
04/22/2021 17H,26655
04/22/2021 16H,26644
04/22/2021 15H,26646
04/22/2021 14H,26620
04/22/2021 13H,26584
04/22/2021 12H,26551
04/22/2021 11H,26528
04/22/2021 10H,26496
04/22/2021 09H,26486
04/22/2021 08H,26465
04/22/2021 07H,26416
04/22/2021 06H,26340
04/22/2021 05H,26490
04/22/2021 04H,27055
04/22/2021 03H,26615
04/22/2021 02H,26622
04/22/2021 01H,26619
04/22/2021 00H,26607
04/21/2021 23H,26627
04/21/2021 22H,26600
04/21/2021 21H,26616
04/21/2021 20H,26609
04/21/2021 19H,26610
04/21/2021 18H,26604
04/21/2021 17H,26600
04/21/2021 16H,26580
04/21/2021 15H,26682
04/21/2021 14H,26726
04/21/2021 13H,26820
04/21/2021 12H,26960
04/21/2021 11H,27102
04/21/2021 10H,27442
04/21/2021 09H,27427
04/21/2021 08H,27419
04/21/2021 07H,27307
04/21/2021 06H,27018
04/21/2021 05H,27016
04/21/2021 04H,26406
04/21/2021 03H,27014
04/21/2021 02H,27042
04/21/2021 01H,27031
04/21/2021 00H,27044
04/20/2021 23H,27039
04/20/2021 22H,27049
04/20/2021 21H,27064
04/20/2021 20H,27062
04/20/2021 19H,27059
04/20/2021 18H,27069
04/20/2021 17H,27022
04/20/2021 16H,26807
04/20/2021 15H,26682
04/20/2021 14H,26690
04/20/2021 13H,26558
04/20/2021 12H,26560
04/20/2021 11H,26501
04/20/2021 10H,26445
04/20/2021 09H,26410
04/20/2021 08H,26412
04/20/2021 07H,26424
04/20/2021 06H,26421
04/20/2021 05H,26398
04/20/2021 04H,26291
04/20/2021 03H,26411
04/20/2021 02H,26406
04/20/2021 01H,26391
04/20/2021 00H,26389
04/19/2021 23H,26394
04/19/2021 22H,26384
04/19/2021 21H,26365
04/19/2021 20H,26326
04/19/2021 19H,26246
04/19/2021 18H,26249
04/19/2021 17H,26263
04/19/2021 16H,26274
04/19/2021 15H,26272
04/19/2021 14H,26281
04/19/2021 13H,26297
04/19/2021 12H,26279
04/19/2021 11H,26278
04/19/2021 10H,26286
04/19/2021 09H,26288
04/19/2021 08H,26288
04/19/2021 07H,26269
04/19/2021 06H,26274
04/19/2021 05H,26290
04/19/2021 04H,26054
04/19/2021 03H,26287
04/19/2021 02H,26297
04/19/2021 01H,26290
04/19/2021 00H,26289
04/18/2021 23H,26272
04/18/2021 22H,26262
04/18/2021 21H,26257
04/18/2021 20H,26257
04/18/2021 19H,26276
04/18/2021 18H,26290
04/18/2021 17H,26293
04/18/2021 16H,26308
04/18/2021 15H,26316
04/18/2021 14H,26316
04/18/2021 13H,26302
04/18/2021 12H,26304
04/18/2021 11H,26286
04/18/2021 10H,26263
04/18/2021 09H,26252
04/18/2021 08H,26237
04/18/2021 07H,26234
04/18/2021 06H,26212
04/18/2021 05H,26155
04/18/2021 04H,26017
04/18/2021 03H,25968
04/18/2021 02H,26154
04/18/2021 01H,26283
04/18/2021 00H,26296
04/17/2021 23H,26304
04/17/2021 22H,26302
04/17/2021 21H,26308
04/17/2021 20H,26337
04/17/2021 19H,26328
04/17/2021 18H,26350
04/17/2021 17H,26315
04/17/2021 16H,26294
04/17/2021 15H,26249
04/17/2021 14H,26220
04/17/2021 13H,26154
04/17/2021 12H,25975
04/17/2021 11H,25849
04/17/2021 10H,25873
04/17/2021 09H,25735
04/17/2021 08H,25694
04/17/2021 07H,25694
04/17/2021 06H,25793
04/17/2021 05H,25888
04/17/2021 04H,26861
04/17/2021 03H,26265
04/17/2021 02H,26536
04/17/2021 01H,26832
04/17/2021 00H,26840
04/16/2021 23H,26831
04/16/2021 22H,26839
04/16/2021 21H,26839
04/16/2021 20H,26861
04/16/2021 19H,26862
04/16/2021 18H,26875
04/16/2021 17H,26876
04/16/2021 16H,26872
04/16/2021 15H,26880
04/16/2021 14H,26900
04/16/2021 13H,26887
04/16/2021 12H,26919
04/16/2021 11H,26894
04/16/2021 10H,26889
04/16/2021 09H,26864
04/16/2021 08H,26886
04/16/2021 07H,26847
04/16/2021 06H,26872
04/16/2021 05H,26844
04/16/2021 04H,26949
04/16/2021 03H,26852
04/16/2021 02H,26847
04/16/2021 01H,26841
04/16/2021 00H,26850
04/15/2021 23H,26838
04/15/2021 22H,26833
04/15/2021 21H,26826
04/15/2021 20H,26840
04/15/2021 19H,26833
04/15/2021 18H,26838
04/15/2021 17H,26832
04/15/2021 16H,26838
04/15/2021 15H,26844
04/15/2021 14H,26828
04/15/2021 13H,26862
04/15/2021 12H,26849
04/15/2021 11H,26856
04/15/2021 10H,26867
04/15/2021 09H,26869
04/15/2021 08H,26866
04/15/2021 07H,26843
04/15/2021 06H,26839
04/15/2021 05H,26877
04/15/2021 04H,27559
04/15/2021 03H,27065
04/15/2021 02H,27163
04/15/2021 01H,27216
04/15/2021 00H,27220
04/14/2021 23H,27230
04/14/2021 22H,27203
04/14/2021 21H,27243
04/14/2021 20H,27267
04/14/2021 19H,27345
04/14/2021 18H,27393
04/14/2021 17H,27450
04/14/2021 16H,27502
04/14/2021 15H,27520
04/14/2021 14H,27530
04/14/2021 13H,27558
04/14/2021 12H,27542
04/14/2021 11H,27562
04/14/2021 10H,27555
04/14/2021 09H,27563
04/14/2021 08H,27562
04/14/2021 07H,27548
04/14/2021 06H,27554
04/14/2021 05H,27564
04/14/2021 04H,27554
04/14/2021 03H,27537
04/14/2021 02H,27495
04/14/2021 01H,27478
04/14/2021 00H,27490
04/13/2021 23H,27498
04/13/2021 22H,27497
04/13/2021 21H,27476
04/13/2021 20H,27503
04/13/2021 19H,27507
04/13/2021 18H,27525
04/13/2021 17H,27544
04/13/2021 16H,27547
04/13/2021 15H,27577
04/13/2021 14H,27582
04/13/2021 13H,27584
04/13/2021 12H,27586
04/13/2021 11H,27572
04/13/2021 10H,27564
04/13/2021 09H,27581
04/13/2021 08H,27575
04/13/2021 07H,27558
04/13/2021 06H,27573
04/13/2021 05H,27551
04/13/2021 04H,27332
04/13/2021 03H,27555
04/13/2021 02H,27553
04/13/2021 01H,27526
04/13/2021 00H,27522
04/12/2021 23H,27519
04/12/2021 22H,27520
04/12/2021 21H,27551
04/12/2021 20H,27527
04/12/2021 19H,27530
04/12/2021 18H,27505
04/12/2021 17H,27516
04/12/2021 16H,27519
04/12/2021 15H,27475
04/12/2021 14H,27458
04/12/2021 13H,27424
04/12/2021 12H,27393
04/12/2021 11H,27354
04/12/2021 10H,27291
04/12/2021 09H,27288
04/12/2021 08H,27263
04/12/2021 07H,27205
04/12/2021 06H,27172
04/12/2021 05H,27119
04/12/2021 04H,27290
04/12/2021 03H,27418
04/12/2021 02H,27408
04/12/2021 01H,27377
04/12/2021 00H,27369
04/11/2021 23H,27380
04/11/2021 22H,27362
04/11/2021 21H,27356
04/11/2021 20H,27370
04/11/2021 19H,27380
04/11/2021 18H,27401
04/11/2021 17H,27389
04/11/2021 16H,27396
04/11/2021 15H,27399
04/11/2021 14H,27403
04/11/2021 13H,27410
04/11/2021 12H,27415
04/11/2021 11H,27399
04/11/2021 10H,27403
04/11/2021 09H,27369
04/11/2021 08H,27374
04/11/2021 07H,27288
04/11/2021 06H,27256
04/11/2021 05H,27282
04/11/2021 04H,28193
04/11/2021 03H,27319
04/11/2021 02H,27340
04/11/2021 01H,27434
04/11/2021 00H,27694
04/10/2021 23H,27789
04/10/2021 22H,27729
04/10/2021 21H,27754
04/10/2021 20H,27704
04/10/2021 19H,27678
04/10/2021 18H,27634
04/10/2021 17H,27590
04/10/2021 16H,27439
04/10/2021 15H,27586
04/10/2021 14H,27815
04/10/2021 13H,27839
04/10/2021 12H,27833
04/10/2021 11H,27851
04/10/2021 10H,27863
04/10/2021 09H,27842
04/10/2021 08H,27923
04/10/2021 07H,27972
04/10/2021 06H,28038
04/10/2021 05H,28126
04/10/2021 04H,27382
04/10/2021 03H,28167
04/10/2021 02H,28134
04/10/2021 01H,28098
04/10/2021 00H,28057
04/9/2021 23H,28029
04/9/2021 22H,27986
04/9/2021 21H,27964
04/9/2021 20H,27973
04/9/2021 19H,27981
04/9/2021 18H,27897
04/9/2021 17H,27821
04/9/2021 16H,27823
04/9/2021 15H,27851
04/9/2021 14H,27842
04/9/2021 13H,27834
04/9/2021 12H,27856
04/9/2021 11H,27722
04/9/2021 10H,27701
04/9/2021 09H,27695
04/9/2021 08H,27547
04/9/2021 07H,27398
04/9/2021 06H,27430
04/9/2021 05H,27407
04/9/2021 04H,27113
04/9/2021 03H,27351
04/9/2021 02H,27379
04/9/2021 01H,27378
04/9/2021 00H,27292
04/8/2021 23H,27276
04/8/2021 22H,27204
04/8/2021 21H,27044
04/8/2021 20H,27048
04/8/2021 19H,27038
04/8/2021 18H,27045
04/8/2021 17H,27059
04/8/2021 16H,27090
04/8/2021 15H,27091
04/8/2021 14H,27125
04/8/2021 13H,27122
04/8/2021 12H,27129
04/8/2021 11H,27119
04/8/2021 10H,27134
04/8/2021 09H,27140
04/8/2021 08H,27132
04/8/2021 07H,27126
04/8/2021 06H,27125
04/8/2021 05H,27114
04/8/2021 04H,27180
04/8/2021 03H,27087
04/8/2021 02H,27084
04/8/2021 01H,27041
04/8/2021 00H,27019
04/7/2021 23H,26969
04/7/2021 22H,26963
04/7/2021 21H,26973
04/7/2021 20H,27087
04/7/2021 19H,27083
04/7/2021 18H,27095
04/7/2021 17H,27111
04/7/2021 16H,27114
04/7/2021 15H,27168
04/7/2021 14H,27186
04/7/2021 13H,27192
04/7/2021 12H,27206
04/7/2021 11H,27207
04/7/2021 10H,27222
04/7/2021 09H,27220
04/7/2021 08H,27215
04/7/2021 07H,27210
04/7/2021 06H,27194
04/7/2021 05H,27194
04/7/2021 04H,27258
04/7/2021 03H,27180
04/7/2021 02H,27138
04/7/2021 01H,27136
04/7/2021 00H,27112
04/6/2021 23H,27097
04/6/2021 22H,27072
04/6/2021 21H,27102
04/6/2021 20H,27114
04/6/2021 19H,27123
04/6/2021 18H,27149
04/6/2021 17H,27182
04/6/2021 16H,27201
04/6/2021 15H,27222
04/6/2021 14H,27268
04/6/2021 13H,27287
04/6/2021 12H,27294
04/6/2021 11H,27286
04/6/2021 10H,27282
04/6/2021 09H,27268
04/6/2021 08H,27257
04/6/2021 07H,27264
04/6/2021 06H,27239
04/6/2021 05H,27241
04/6/2021 04H,27544
04/6/2021 03H,27235
04/6/2021 02H,27246
04/6/2021 01H,27217
04/6/2021 00H,27208
04/5/2021 23H,27182
04/5/2021 22H,27189
04/5/2021 21H,27202
04/5/2021 20H,27214
04/5/2021 19H,27228
04/5/2021 18H,27255
04/5/2021 17H,27270
04/5/2021 16H,27313
04/5/2021 15H,27308
04/5/2021 14H,27328
04/5/2021 13H,27318
04/5/2021 12H,27327
04/5/2021 11H,27327
04/5/2021 10H,27331
04/5/2021 09H,27330
04/5/2021 08H,27336
04/5/2021 07H,27343
04/5/2021 06H,27327
04/5/2021 05H,27379
04/5/2021 04H,28417
04/5/2021 03H,27712
04/5/2021 02H,27750
04/5/2021 01H,27964
04/5/2021 00H,28200
04/4/2021 23H,28271
04/4/2021 22H,28275
04/4/2021 21H,28276
04/4/2021 20H,28300
04/4/2021 19H,28308
04/4/2021 18H,28338
04/4/2021 17H,28359
04/4/2021 16H,28377
04/4/2021 15H,28384
04/4/2021 14H,28419
04/4/2021 13H,28406
04/4/2021 12H,28423
04/4/2021 11H,28422
04/4/2021 10H,28408
04/4/2021 09H,28420
04/4/2021 08H,28417
04/4/2021 07H,28407
04/4/2021 06H,28411
04/4/2021 05H,28403
04/4/2021 04H,28108
04/4/2021 03H,28405
04/4/2021 02H,28407
04/4/2021 01H,28424
04/4/2021 00H,28408
04/3/2021 23H,28396
04/3/2021 22H,28399
04/3/2021 21H,28410
04/3/2021 20H,28443
04/3/2021 19H,28456
04/3/2021 18H,28466
04/3/2021 17H,28485
04/3/2021 16H,28498
04/3/2021 15H,28505
04/3/2021 14H,28502
04/3/2021 13H,28487
04/3/2021 12H,28507
04/3/2021 11H,28488
04/3/2021 10H,28470
04/3/2021 09H,28453
04/3/2021 08H,28436
04/3/2021 07H,28438
04/3/2021 06H,28371
04/3/2021 05H,28225
04/3/2021 04H,28408
04/3/2021 03H,27990
04/3/2021 02H,28040
04/3/2021 01H,28191
04/3/2021 00H,28319
04/2/2021 23H,28328
04/2/2021 22H,28325
04/2/2021 21H,28334
04/2/2021 20H,28326
04/2/2021 19H,28351
04/2/2021 18H,28376
04/2/2021 17H,28353
04/2/2021 16H,28369
04/2/2021 15H,28362
04/2/2021 14H,28329
04/2/2021 13H,28307
04/2/2021 12H,28287
04/2/2021 11H,28254
04/2/2021 10H,28282
04/2/2021 09H,28292
04/2/2021 08H,28302
04/2/2021 07H,28316
04/2/2021 06H,28351
04/2/2021 05H,28400
04/2/2021 04H,27717
04/2/2021 03H,28414
04/2/2021 02H,28518
04/2/2021 01H,28514
04/2/2021 00H,28500
04/1/2021 23H,28507
04/1/2021 22H,28511
04/1/2021 21H,28506
04/1/2021 20H,28514
04/1/2021 19H,28442
04/1/2021 18H,28457
04/1/2021 17H,28366
04/1/2021 16H,28363
04/1/2021 15H,28289
04/1/2021 14H,28282
04/1/2021 13H,28339
04/1/2021 12H,28341
04/1/2021 11H,28336
04/1/2021 10H,28355
04/1/2021 09H,28331
04/1/2021 08H,28260
04/1/2021 07H,28102
04/1/2021 06H,27928
04/1/2021 05H,27855
04/1/2021 04H,27338
04/1/2021 03H,27611
04/1/2021 02H,27508
04/1/2021 01H,27513
04/1/2021 00H,27513
03/31/2021 23H,27491
03/31/2021 22H,27497
03/31/2021 21H,27466
03/31/2021 20H,27340
03/31/2021 19H,27336
03/31/2021 18H,27333
03/31/2021 17H,27368
03/31/2021 16H,27338
03/31/2021 15H,27334
03/31/2021 14H,27342
03/31/2021 13H,27346
03/31/2021 12H,27368
03/31/2021 11H,27356
03/31/2021 10H,27373
03/31/2021 09H,27385
03/31/2021 08H,27384
03/31/2021 07H,27363
03/31/2021 06H,27344
03/31/2021 05H,27342
03/31/2021 04H,27624
03/31/2021 03H,27322
03/31/2021 02H,27337
03/31/2021 01H,27342
03/31/2021 00H,27324
03/30/2021 23H,27296
03/30/2021 22H,27296
03/30/2021 21H,27399
03/30/2021 20H,27507
03/30/2021 19H,27501
03/30/2021 18H,27521
03/30/2021 17H,27547
03/30/2021 16H,27563
03/30/2021 15H,27578
03/30/2021 14H,27591
03/30/2021 13H,27615
03/30/2021 12H,27646
03/30/2021 11H,27633
03/30/2021 10H,27639
03/30/2021 09H,27626
03/30/2021 08H,27642
03/30/2021 07H,27627
03/30/2021 06H,27622
03/30/2021 05H,27630
03/30/2021 04H,27639
03/30/2021 03H,27629
03/30/2021 02H,27625
03/30/2021 01H,27613
03/30/2021 00H,27601
03/29/2021 23H,27586
03/29/2021 22H,27600
03/29/2021 21H,27588
03/29/2021 20H,27612
03/29/2021 19H,27636
03/29/2021 18H,27628
03/29/2021 17H,27635
03/29/2021 16H,27623
03/29/2021 15H,27626
03/29/2021 14H,27644
03/29/2021 13H,27635
03/29/2021 12H,27650
03/29/2021 11H,27640
03/29/2021 10H,27637
03/29/2021 09H,27640
03/29/2021 08H,27647
03/29/2021 07H,27644
03/29/2021 06H,27661
03/29/2021 05H,27639
03/29/2021 04H,27595
03/29/2021 03H,27622
03/29/2021 02H,27611
03/29/2021 01H,27587
03/29/2021 00H,27596
03/28/2021 23H,27569
03/28/2021 22H,27539
03/28/2021 21H,27522
03/28/2021 20H,27530
03/28/2021 19H,27565
03/28/2021 18H,27579
03/28/2021 17H,27562
03/28/2021 16H,27576
03/28/2021 15H,27586
03/28/2021 14H,27580
03/28/2021 13H,27581
03/28/2021 12H,27579
03/28/2021 11H,27541
03/28/2021 10H,27503
03/28/2021 09H,27475
03/28/2021 08H,27435
03/28/2021 07H,27410
03/28/2021 06H,27390
03/28/2021 05H,27556
03/28/2021 04H,27646
03/28/2021 03H,27594
03/28/2021 02H,27569
03/28/2021 01H,27587
03/28/2021 00H,27571
03/27/2021 23H,27554
03/27/2021 22H,27564
03/27/2021 21H,27558
03/27/2021 20H,27570
03/27/2021 19H,27578
03/27/2021 18H,27599
03/27/2021 17H,27605
03/27/2021 16H,27646
03/27/2021 15H,27624
03/27/2021 14H,27652
03/27/2021 13H,27673
03/27/2021 12H,27667
03/27/2021 11H,27673
03/27/2021 10H,27669
03/27/2021 09H,27665
03/27/2021 08H,27649
03/27/2021 07H,27667
03/27/2021 06H,27646
03/27/2021 05H,27644
03/27/2021 04H,27616
03/27/2021 03H,27622
03/27/2021 02H,27610
03/27/2021 01H,27608
03/27/2021 00H,27583
03/26/2021 23H,27572
03/26/2021 22H,27579
03/26/2021 21H,27566
03/26/2021 20H,27567
03/26/2021 19H,27559
03/26/2021 18H,27560
03/26/2021 17H,27565
03/26/2021 16H,27545
03/26/2021 15H,27526
03/26/2021 14H,27456
03/26/2021 13H,27437
03/26/2021 12H,27455
03/26/2021 11H,27574
03/26/2021 10H,27608
03/26/2021 09H,27604
03/26/2021 08H,27606
03/26/2021 07H,27609
03/26/2021 06H,27595
03/26/2021 05H,27615
03/26/2021 04H,27443
03/26/2021 03H,27622
03/26/2021 02H,27622
03/26/2021 01H,27636
03/26/2021 00H,27627
03/25/2021 23H,27618
03/25/2021 22H,27622
03/25/2021 21H,27613
03/25/2021 20H,27608
03/25/2021 19H,27578
03/25/2021 18H,27566
03/25/2021 17H,27570
03/25/2021 16H,27593
03/25/2021 15H,27608
03/25/2021 14H,27595
03/25/2021 13H,27582
03/25/2021 12H,27568
03/25/2021 11H,27556
03/25/2021 10H,27513
03/25/2021 09H,27504
03/25/2021 08H,27493
03/25/2021 07H,27504
03/25/2021 06H,27489
03/25/2021 05H,27494
03/25/2021 04H,26661
03/25/2021 03H,27388
03/25/2021 02H,27303
03/25/2021 01H,27274
03/25/2021 00H,27218
03/24/2021 23H,27189
03/24/2021 22H,27194
03/24/2021 21H,27131
03/24/2021 20H,27110
03/24/2021 19H,27084
03/24/2021 18H,27088
03/24/2021 17H,27072
03/24/2021 16H,27100
03/24/2021 15H,27172
03/24/2021 14H,27077
03/24/2021 13H,26979
03/24/2021 12H,26964
03/24/2021 11H,26958
03/24/2021 10H,26852
03/24/2021 09H,26856
03/24/2021 08H,26859
03/24/2021 07H,26802
03/24/2021 06H,26807
03/24/2021 05H,26755
03/24/2021 04H,26399
03/24/2021 03H,26485
03/24/2021 02H,26343
03/24/2021 01H,26344
03/24/2021 00H,26334
03/23/2021 23H,26341
03/23/2021 22H,26338
03/23/2021 21H,26351
03/23/2021 20H,26342
03/23/2021 19H,26350
03/23/2021 18H,26339
03/23/2021 17H,26359
03/23/2021 16H,26377
03/23/2021 15H,26388
03/23/2021 14H,26396
03/23/2021 13H,26422
03/23/2021 12H,26425
03/23/2021 11H,26440
03/23/2021 10H,26449
03/23/2021 09H,26427
03/23/2021 08H,26441
03/23/2021 07H,26435
03/23/2021 06H,26429
03/23/2021 05H,26446
03/23/2021 04H,26623
03/23/2021 03H,26397
03/23/2021 02H,26362
03/23/2021 01H,26365
03/23/2021 00H,26356
03/22/2021 23H,26342
03/22/2021 22H,26344
03/22/2021 21H,26351
03/22/2021 20H,26366
03/22/2021 19H,26379
03/22/2021 18H,26386
03/22/2021 17H,26390
03/22/2021 16H,26408
03/22/2021 15H,26397
03/22/2021 14H,26426
03/22/2021 13H,26426
03/22/2021 12H,26445
03/22/2021 11H,26446
03/22/2021 10H,26457
03/22/2021 09H,26456
03/22/2021 08H,26461
03/22/2021 07H,26475
03/22/2021 06H,26489
03/22/2021 05H,26479
03/22/2021 04H,26846
03/22/2021 03H,26863
03/22/2021 02H,26990
03/22/2021 01H,27478
03/22/2021 00H,27499
03/21/2021 23H,27522
03/21/2021 22H,27527
03/21/2021 21H,27426
03/21/2021 20H,27364
03/21/2021 19H,27354
03/21/2021 18H,27338
03/21/2021 17H,27137
03/21/2021 16H,26834
03/21/2021 15H,26903
03/21/2021 14H,26917
03/21/2021 13H,26919
03/21/2021 12H,26938
03/21/2021 11H,26922
03/21/2021 10H,26925
03/21/2021 09H,26920
03/21/2021 08H,26905
03/21/2021 07H,26866
03/21/2021 06H,26856
03/21/2021 05H,26854
03/21/2021 04H,26878
03/21/2021 03H,26836
03/21/2021 02H,26769
03/21/2021 01H,26904
03/21/2021 00H,26888
03/20/2021 23H,26886
