Net generation from natural gas for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.NG.H
19:12:44 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.NG.H megawatthours
11/1/2019 14H,34244
11/1/2019 13H,34834
11/1/2019 12H,36564
11/1/2019 11H,34667
11/1/2019 10H,31625
11/1/2019 09H,26364
11/1/2019 08H,25684
11/1/2019 07H,25516
11/1/2019 06H,24536
11/1/2019 05H,25215
11/1/2019 04H,26544
11/1/2019 03H,28452
11/1/2019 02H,29874
11/1/2019 01H,32494
11/1/2019 00H,32658
10/31/2019 23H,33508
10/31/2019 22H,33996
10/31/2019 21H,34005
10/31/2019 20H,34339
10/31/2019 19H,34089
10/31/2019 18H,34033
10/31/2019 17H,34171
10/31/2019 16H,34513
10/31/2019 15H,34842
10/31/2019 14H,34314
10/31/2019 13H,33176
10/31/2019 12H,32383
10/31/2019 11H,31280
10/31/2019 10H,28987
10/31/2019 09H,24413
10/31/2019 08H,24582
10/31/2019 07H,24096
10/31/2019 06H,23807
10/31/2019 05H,24499
10/31/2019 04H,27088
10/31/2019 03H,27234
10/31/2019 02H,29300
10/31/2019 01H,33565
10/31/2019 00H,35209
10/30/2019 23H,36120
10/30/2019 22H,36479
10/30/2019 21H,34956
10/30/2019 20H,35011
10/30/2019 19H,34785
10/30/2019 18H,34169
10/30/2019 17H,34312
10/30/2019 16H,34030
10/30/2019 15H,33840
10/30/2019 14H,33703
10/30/2019 13H,33341
10/30/2019 12H,32525
10/30/2019 11H,31158
10/30/2019 10H,28607
10/30/2019 09H,25856
10/30/2019 08H,24885
10/30/2019 07H,24494
10/30/2019 06H,24735
10/30/2019 05H,25883
10/30/2019 04H,27513
10/30/2019 03H,28254
10/30/2019 02H,31236
10/30/2019 01H,34419
10/30/2019 00H,36583
10/29/2019 23H,36866
10/29/2019 22H,36608
10/29/2019 21H,35167
10/29/2019 20H,35115
10/29/2019 19H,35025
10/29/2019 18H,34729
10/29/2019 17H,34617
10/29/2019 16H,34567
10/29/2019 15H,34844
10/29/2019 14H,34837
10/29/2019 13H,34990
10/29/2019 12H,34190
10/29/2019 11H,33903
10/29/2019 10H,30900
10/29/2019 09H,27847
10/29/2019 08H,25962
10/29/2019 07H,25377
10/29/2019 06H,25803
10/29/2019 05H,26877
10/29/2019 04H,24273
10/29/2019 03H,28499
10/29/2019 02H,31608
10/29/2019 01H,34153
10/29/2019 00H,36942
10/28/2019 23H,37138
10/28/2019 22H,36240
10/28/2019 21H,34622
10/28/2019 20H,35080
10/28/2019 19H,34627
10/28/2019 18H,34463
10/28/2019 17H,34291
10/28/2019 16H,34203
10/28/2019 15H,34422
10/28/2019 14H,34827
10/28/2019 13H,34641
10/28/2019 12H,34891
10/28/2019 11H,34265
10/28/2019 10H,30662
10/28/2019 09H,27155
10/28/2019 08H,25586
10/28/2019 07H,24313
10/28/2019 06H,23083
10/28/2019 05H,23570
10/28/2019 04H,22620
10/28/2019 03H,26292
10/28/2019 02H,28032
10/28/2019 01H,29706
10/28/2019 00H,30615
10/27/2019 23H,31458
10/27/2019 22H,31095
10/27/2019 21H,28543
10/27/2019 20H,28641
10/27/2019 19H,27991
10/27/2019 18H,28194
10/27/2019 17H,28805
10/27/2019 16H,29040
10/27/2019 15H,28241
10/27/2019 14H,28424
10/27/2019 13H,27560
10/27/2019 12H,26123
10/27/2019 11H,22684
10/27/2019 10H,20537
10/27/2019 09H,19935
10/27/2019 08H,19749
10/27/2019 07H,19471
10/27/2019 06H,20252
10/27/2019 05H,21506
10/27/2019 04H,24821
10/27/2019 03H,24515
10/27/2019 02H,26157
10/27/2019 01H,28377
10/27/2019 00H,29182
10/26/2019 23H,29530
10/26/2019 22H,29823
10/26/2019 21H,27932
10/26/2019 20H,27484
10/26/2019 19H,27245
10/26/2019 18H,26877
10/26/2019 17H,26898
10/26/2019 16H,27074
10/26/2019 15H,27352
10/26/2019 14H,28356
10/26/2019 13H,28220
10/26/2019 12H,27990
10/26/2019 11H,26339
10/26/2019 10H,24628
10/26/2019 09H,23780
10/26/2019 08H,23203
10/26/2019 07H,23465
10/26/2019 06H,23287
10/26/2019 05H,23903
10/26/2019 04H,25660
10/26/2019 03H,27694
10/26/2019 02H,29002
10/26/2019 01H,31127
10/26/2019 00H,33081
10/25/2019 23H,33355
10/25/2019 22H,33097
10/25/2019 21H,32446
10/25/2019 20H,32666
10/25/2019 19H,32430
10/25/2019 18H,33419
10/25/2019 17H,34108
10/25/2019 16H,34964
10/25/2019 15H,35432
10/25/2019 14H,35744
10/25/2019 13H,36020
10/25/2019 12H,36725
10/25/2019 11H,35293
10/25/2019 10H,29793
10/25/2019 09H,25492
10/25/2019 08H,24034
10/25/2019 07H,23010
10/25/2019 06H,23137
10/25/2019 05H,24241
10/25/2019 04H,24065
10/25/2019 03H,27997
10/25/2019 02H,31092
10/25/2019 01H,33868
10/25/2019 00H,35430
10/24/2019 23H,36333
10/24/2019 22H,33584
10/24/2019 21H,34075
10/24/2019 20H,33425
10/24/2019 19H,32165
10/24/2019 18H,32421
10/24/2019 17H,32985
10/24/2019 16H,32930
10/24/2019 15H,32833
10/24/2019 14H,34257
10/24/2019 13H,35016
10/24/2019 12H,35848
10/24/2019 11H,34381
10/24/2019 10H,29186
10/24/2019 09H,24527
10/24/2019 08H,23878
10/24/2019 07H,23343
10/24/2019 06H,23613
10/24/2019 05H,24147
10/24/2019 04H,22558
10/24/2019 03H,26046
10/24/2019 02H,27067
10/24/2019 01H,29771
10/24/2019 00H,31918
10/23/2019 23H,31534
10/23/2019 22H,30614
10/23/2019 21H,29250
10/23/2019 20H,28735
10/23/2019 19H,27802
10/23/2019 18H,27577
10/23/2019 17H,28290
10/23/2019 16H,28322
10/23/2019 15H,29426
10/23/2019 14H,30664
10/23/2019 13H,31229
10/23/2019 12H,31806
10/23/2019 11H,31521
10/23/2019 10H,28250
10/23/2019 09H,23964
10/23/2019 08H,22770
10/23/2019 07H,22222
10/23/2019 06H,22236
10/23/2019 05H,22807
10/23/2019 04H,22757
10/23/2019 03H,24139
10/23/2019 02H,25923
10/23/2019 01H,29226
10/23/2019 00H,32582
10/22/2019 23H,33212
10/22/2019 22H,32623
10/22/2019 21H,32410
10/22/2019 20H,32712
10/22/2019 19H,32695
10/22/2019 18H,33064
10/22/2019 17H,33649
10/22/2019 16H,33608
10/22/2019 15H,33072
10/22/2019 14H,33432
10/22/2019 13H,32583
10/22/2019 12H,32931
10/22/2019 11H,31038
10/22/2019 10H,26828
10/22/2019 09H,23629
10/22/2019 08H,21433
10/22/2019 07H,22320
10/22/2019 06H,22185
10/22/2019 05H,22091
10/22/2019 04H,23185
10/22/2019 03H,25431
10/22/2019 02H,27707
10/22/2019 01H,31313
10/22/2019 00H,31981
10/21/2019 23H,32033
10/21/2019 22H,32018
10/21/2019 21H,31852
10/21/2019 20H,31398
10/21/2019 19H,30531
10/21/2019 18H,30572
10/21/2019 17H,31264
10/21/2019 16H,31305
10/21/2019 15H,31423
10/21/2019 14H,31704
10/21/2019 13H,32016
10/21/2019 12H,32414
10/21/2019 11H,31880
10/21/2019 10H,28055
10/21/2019 09H,24550
10/21/2019 08H,22531
10/21/2019 07H,21912
10/21/2019 06H,21176
10/21/2019 05H,21792
10/21/2019 04H,24758
10/21/2019 03H,26325
10/21/2019 02H,29546
10/21/2019 01H,32366
10/21/2019 00H,34412
10/20/2019 23H,35160
10/20/2019 22H,32802
10/20/2019 21H,32293
10/20/2019 20H,31346
10/20/2019 19H,31214
10/20/2019 18H,31055
10/20/2019 17H,31031
10/20/2019 16H,30490
10/20/2019 15H,30127
10/20/2019 14H,29298
10/20/2019 13H,28354
10/20/2019 12H,26758
10/20/2019 11H,24511
10/20/2019 10H,24021
10/20/2019 09H,22289
10/20/2019 08H,22698
10/20/2019 07H,22932
10/20/2019 06H,22808
10/20/2019 05H,23279
10/20/2019 04H,25878
10/20/2019 03H,26578
10/20/2019 02H,28606
10/20/2019 01H,29629
10/20/2019 00H,30298
10/19/2019 23H,30815
10/19/2019 22H,29838
10/19/2019 21H,28516
10/19/2019 20H,27728
10/19/2019 19H,26887
10/19/2019 18H,27379
10/19/2019 17H,27218
10/19/2019 16H,27968
10/19/2019 15H,28832
10/19/2019 14H,29955
10/19/2019 13H,30380
10/19/2019 12H,30497
10/19/2019 11H,29483
10/19/2019 10H,27157
10/19/2019 09H,24689
10/19/2019 08H,23941
10/19/2019 07H,23606
10/19/2019 06H,22981
10/19/2019 05H,23780
10/19/2019 04H,25859
10/19/2019 03H,28575
10/19/2019 02H,30780
10/19/2019 01H,32086
10/19/2019 00H,32775
10/18/2019 23H,33421
10/18/2019 22H,31983
10/18/2019 21H,31330
10/18/2019 20H,31568
10/18/2019 19H,31590
10/18/2019 18H,32172
10/18/2019 17H,32866
10/18/2019 16H,32507
10/18/2019 15H,32828
10/18/2019 14H,34009
10/18/2019 13H,34808
10/18/2019 12H,34743
10/18/2019 11H,34581
10/18/2019 10H,31938
10/18/2019 09H,28722
10/18/2019 08H,26683
10/18/2019 07H,26210
10/18/2019 06H,25626
10/18/2019 05H,25490
10/18/2019 04H,28308
10/18/2019 03H,27900
10/18/2019 02H,30934
10/18/2019 01H,34309
10/18/2019 00H,35992
10/17/2019 23H,35790
10/17/2019 22H,34691
10/17/2019 21H,33992
10/17/2019 20H,32464
10/17/2019 19H,33509
10/17/2019 18H,33505
10/17/2019 17H,34278
10/17/2019 16H,34388
10/17/2019 15H,35099
10/17/2019 14H,35911
10/17/2019 13H,37174
10/17/2019 12H,36946
10/17/2019 11H,36663
10/17/2019 10H,33662
10/17/2019 09H,29527
10/17/2019 08H,27766
10/17/2019 07H,26657
10/17/2019 06H,27066
10/17/2019 05H,27600
10/17/2019 04H,26422
10/17/2019 03H,30129
10/17/2019 02H,31379
10/17/2019 01H,34904
10/17/2019 00H,36345
10/16/2019 23H,36585
10/16/2019 22H,35442
10/16/2019 21H,34746
10/16/2019 20H,34840
10/16/2019 19H,34744
10/16/2019 18H,35139
10/16/2019 17H,35662
10/16/2019 16H,35008
10/16/2019 15H,34875
10/16/2019 14H,34957
10/16/2019 13H,34996
10/16/2019 12H,34680
10/16/2019 11H,33873
10/16/2019 10H,31547
10/16/2019 09H,27233
10/16/2019 08H,25812
10/16/2019 07H,24470
10/16/2019 06H,24618
10/16/2019 05H,25531
10/16/2019 04H,28420
10/16/2019 03H,28646
10/16/2019 02H,30411
10/16/2019 01H,33322
10/16/2019 00H,35272
10/15/2019 23H,36280
10/15/2019 22H,35045
10/15/2019 21H,34812
10/15/2019 20H,34606
10/15/2019 19H,34533
10/15/2019 18H,34339
10/15/2019 17H,33699
10/15/2019 16H,34230
10/15/2019 15H,34375
10/15/2019 14H,35100
10/15/2019 13H,35499
10/15/2019 12H,35656
10/15/2019 11H,34257
10/15/2019 10H,32142
10/15/2019 09H,28284
10/15/2019 08H,26881
10/15/2019 07H,26247
10/15/2019 06H,27086
10/15/2019 05H,27126
10/15/2019 04H,26944
10/15/2019 03H,31094
10/15/2019 02H,34453
10/15/2019 01H,36874
10/15/2019 00H,38226
10/14/2019 23H,38366
10/14/2019 22H,37220
10/14/2019 21H,36437
10/14/2019 20H,35569
10/14/2019 19H,35055
10/14/2019 18H,35534
10/14/2019 17H,36109
10/14/2019 16H,36560
10/14/2019 15H,37120
10/14/2019 14H,37138
10/14/2019 13H,37269
10/14/2019 12H,37087
10/14/2019 11H,35611
10/14/2019 10H,32698
10/14/2019 09H,28166
10/14/2019 08H,26943
10/14/2019 07H,26967
10/14/2019 06H,27209
10/14/2019 05H,26589
10/14/2019 04H,25162
10/14/2019 03H,27899
10/14/2019 02H,29357
10/14/2019 01H,31294
10/14/2019 00H,31851
10/13/2019 23H,31499
10/13/2019 22H,30935
10/13/2019 21H,30080
10/13/2019 20H,28788
10/13/2019 19H,28273
10/13/2019 18H,27118
10/13/2019 17H,28456
10/13/2019 16H,28407
10/13/2019 15H,28425
10/13/2019 14H,28609
10/13/2019 13H,28799
10/13/2019 12H,27233
10/13/2019 11H,25895
10/13/2019 10H,25270
10/13/2019 09H,23584
10/13/2019 08H,22572
10/13/2019 07H,22376
10/13/2019 06H,23498
10/13/2019 05H,24372
10/13/2019 04H,26006
10/13/2019 03H,27992
10/13/2019 02H,28324
10/13/2019 01H,29761
10/13/2019 00H,29306
10/12/2019 23H,29598
10/12/2019 22H,29414
10/12/2019 21H,29825
10/12/2019 20H,28850
10/12/2019 19H,28187
10/12/2019 18H,28122
10/12/2019 17H,28187
10/12/2019 16H,28212
10/12/2019 15H,28612
10/12/2019 14H,28987
10/12/2019 13H,29260
10/12/2019 12H,28592
10/12/2019 11H,27057
10/12/2019 10H,24918
10/12/2019 09H,24730
10/12/2019 08H,24848
10/12/2019 07H,25258
10/12/2019 06H,24856
10/12/2019 05H,26013
10/12/2019 04H,25038
10/12/2019 03H,27222
10/12/2019 02H,28758
10/12/2019 01H,31502
10/12/2019 00H,32920
10/11/2019 23H,33477
10/11/2019 22H,32689
10/11/2019 21H,32949
10/11/2019 20H,33156
10/11/2019 19H,32982
10/11/2019 18H,33288
10/11/2019 17H,32998
10/11/2019 16H,33044
10/11/2019 15H,33253
10/11/2019 14H,33350
10/11/2019 13H,32334
10/11/2019 12H,31719
10/11/2019 11H,31089
10/11/2019 10H,29745
10/11/2019 09H,25718
10/11/2019 08H,22684
10/11/2019 07H,22249
10/11/2019 06H,22659
10/11/2019 05H,22816
10/11/2019 04H,26303
10/11/2019 03H,27479
10/11/2019 02H,30151
10/11/2019 01H,33483
10/11/2019 00H,35246
10/10/2019 23H,36577
10/10/2019 22H,36006
10/10/2019 21H,36072
10/10/2019 20H,36032
10/10/2019 19H,35178
10/10/2019 18H,34503
10/10/2019 17H,34824
10/10/2019 16H,34226
10/10/2019 15H,33835
10/10/2019 14H,34024
10/10/2019 13H,33840
10/10/2019 12H,33082
10/10/2019 11H,34223
10/10/2019 10H,30462
10/10/2019 09H,27322
10/10/2019 08H,25380
10/10/2019 07H,24496
10/10/2019 06H,24606
10/10/2019 05H,25260
10/10/2019 04H,25850
10/10/2019 03H,28169
10/10/2019 02H,30217
10/10/2019 01H,33188
10/10/2019 00H,36137
10/9/2019 23H,36396
10/9/2019 22H,35476
10/9/2019 21H,35495
10/9/2019 20H,35148
10/9/2019 19H,35085
10/9/2019 18H,34997
10/9/2019 17H,34996
10/9/2019 16H,34123
10/9/2019 15H,34078
10/9/2019 14H,34172
10/9/2019 13H,33897
10/9/2019 12H,33144
10/9/2019 11H,32566
10/9/2019 10H,30784
10/9/2019 09H,26893
10/9/2019 08H,24872
10/9/2019 07H,24203
10/9/2019 06H,23675
10/9/2019 05H,24404
10/9/2019 04H,29078
10/9/2019 03H,28318
10/9/2019 02H,30440
10/9/2019 01H,34260
10/9/2019 00H,36730
10/8/2019 23H,36886
10/8/2019 22H,36681
10/8/2019 21H,36317
10/8/2019 20H,35351
10/8/2019 19H,35592
10/8/2019 18H,35531
10/8/2019 17H,34909
10/8/2019 16H,34679
10/8/2019 15H,34296
10/8/2019 14H,34573
10/8/2019 13H,34999
10/8/2019 12H,35134
10/8/2019 11H,34994
10/8/2019 10H,31247
10/8/2019 09H,28063
10/8/2019 08H,26725
10/8/2019 07H,25894
10/8/2019 06H,26622
10/8/2019 05H,27486
10/8/2019 04H,26224
10/8/2019 03H,31596
10/8/2019 02H,33672
10/8/2019 01H,37272
10/8/2019 00H,39904
10/7/2019 23H,40259
10/7/2019 22H,39510
10/7/2019 21H,39366
10/7/2019 20H,38811
10/7/2019 19H,38702
10/7/2019 18H,38353
10/7/2019 17H,38814
10/7/2019 16H,38709
10/7/2019 15H,38025
10/7/2019 14H,37590
10/7/2019 13H,37217
10/7/2019 12H,36821
10/7/2019 11H,35661
10/7/2019 10H,31689
10/7/2019 09H,27795
10/7/2019 08H,26338
10/7/2019 07H,25173
10/7/2019 06H,25456
10/7/2019 05H,25777
10/7/2019 04H,24056
10/7/2019 03H,29185
10/7/2019 02H,31322
10/7/2019 01H,33405
10/7/2019 00H,34194
10/6/2019 23H,34460
10/6/2019 22H,33383
10/6/2019 21H,33249
10/6/2019 20H,32867
10/6/2019 19H,32239
10/6/2019 18H,31930
10/6/2019 17H,31664
10/6/2019 16H,31414
10/6/2019 15H,31101
10/6/2019 14H,30024
10/6/2019 13H,28635
10/6/2019 12H,26120
10/6/2019 11H,22240
10/6/2019 10H,21729
10/6/2019 09H,20989
10/6/2019 08H,20764
10/6/2019 07H,20341
10/6/2019 06H,21794
10/6/2019 05H,22077
10/6/2019 04H,25218
10/6/2019 03H,26678
10/6/2019 02H,29114
10/6/2019 01H,31411
10/6/2019 00H,32277
10/5/2019 23H,32901
10/5/2019 22H,32243
10/5/2019 21H,31413
10/5/2019 20H,30546
10/5/2019 19H,29729
10/5/2019 18H,28846
10/5/2019 17H,28870
10/5/2019 16H,28418
10/5/2019 15H,28554
10/5/2019 14H,27165
10/5/2019 13H,26703
10/5/2019 12H,26291
10/5/2019 11H,24711
10/5/2019 10H,23776
10/5/2019 09H,21618
10/5/2019 08H,21802
10/5/2019 07H,22027
10/5/2019 06H,22879
10/5/2019 05H,23885
10/5/2019 04H,28939
10/5/2019 03H,28260
10/5/2019 02H,31611
10/5/2019 01H,33869
10/5/2019 00H,35238
10/4/2019 23H,36395
10/4/2019 22H,36567
10/4/2019 21H,36674
10/4/2019 20H,36914
10/4/2019 19H,36627
10/4/2019 18H,36909
10/4/2019 17H,36781
10/4/2019 16H,36442
10/4/2019 15H,36776
10/4/2019 14H,36712
10/4/2019 13H,35431
10/4/2019 12H,35008
10/4/2019 11H,33830
10/4/2019 10H,32442
10/4/2019 09H,28814
10/4/2019 08H,25490
10/4/2019 07H,25537
10/4/2019 06H,26068
10/4/2019 05H,26912
10/4/2019 04H,33397
10/4/2019 03H,32299
10/4/2019 02H,35601
10/4/2019 01H,39523
10/4/2019 00H,41515
10/3/2019 23H,43392
10/3/2019 22H,43813
10/3/2019 21H,44367
10/3/2019 20H,44204
10/3/2019 19H,45219
10/3/2019 18H,44462
10/3/2019 17H,42770
10/3/2019 16H,40932
10/3/2019 15H,39464
10/3/2019 14H,38454
10/3/2019 13H,36945
10/3/2019 12H,35750
10/3/2019 11H,34962
10/3/2019 10H,32885
10/3/2019 09H,30847
10/3/2019 08H,29780
10/3/2019 07H,29575
10/3/2019 06H,29958
10/3/2019 05H,31272
10/3/2019 04H,32440
10/3/2019 03H,37480
10/3/2019 02H,40909
10/3/2019 01H,44492
10/3/2019 00H,50687
10/2/2019 23H,53805
10/2/2019 22H,52788
10/2/2019 21H,53166
10/2/2019 20H,53328
10/2/2019 19H,52944
10/2/2019 18H,51900
10/2/2019 17H,50362
10/2/2019 16H,48411
10/2/2019 15H,45200
10/2/2019 14H,42619
10/2/2019 13H,38840
10/2/2019 12H,37544
10/2/2019 11H,36032
10/2/2019 10H,34478
10/2/2019 09H,32049
10/2/2019 08H,30847
10/2/2019 07H,30533
10/2/2019 06H,30786
10/2/2019 05H,31974
10/2/2019 04H,30815
10/2/2019 03H,36838
10/2/2019 02H,41434
10/2/2019 01H,47130
10/2/2019 00H,51806
10/1/2019 23H,53725
10/1/2019 22H,53898
10/1/2019 21H,55077
10/1/2019 20H,53974
10/1/2019 19H,54008
10/1/2019 18H,52410
10/1/2019 17H,48490
10/1/2019 16H,44210
10/1/2019 15H,41169
10/1/2019 14H,38910
10/1/2019 13H,37047
10/1/2019 12H,35734
10/1/2019 11H,34511
10/1/2019 10H,31869
10/1/2019 09H,29664
10/1/2019 08H,27642
10/1/2019 07H,27304
10/1/2019 06H,28239
10/1/2019 05H,29581
10/1/2019 04H,29353
10/1/2019 03H,33010
10/1/2019 02H,37552
10/1/2019 01H,40652
10/1/2019 00H,44717
09/30/2019 23H,45468
09/30/2019 22H,45550
09/30/2019 21H,44646
09/30/2019 20H,44514
09/30/2019 19H,43424
09/30/2019 18H,43348
09/30/2019 17H,42743
09/30/2019 16H,40473
09/30/2019 15H,38626
09/30/2019 14H,36872
09/30/2019 13H,35796
09/30/2019 12H,34229
09/30/2019 11H,32808
09/30/2019 10H,30822
09/30/2019 09H,28390
09/30/2019 08H,26736
09/30/2019 07H,26447
09/30/2019 06H,27290
09/30/2019 05H,27783
09/30/2019 04H,28910
09/30/2019 03H,30567
09/30/2019 02H,33236
09/30/2019 01H,35181
09/30/2019 00H,37976
09/29/2019 23H,40225
09/29/2019 22H,40227
09/29/2019 21H,41064
09/29/2019 20H,40762
09/29/2019 19H,39817
09/29/2019 18H,38306
09/29/2019 17H,36336
09/29/2019 16H,35203
09/29/2019 15H,33572
09/29/2019 14H,32368
09/29/2019 13H,31297
09/29/2019 12H,28965
09/29/2019 11H,26273
09/29/2019 10H,27314
09/29/2019 09H,26712
09/29/2019 08H,26530
09/29/2019 07H,27218
09/29/2019 06H,28511
09/29/2019 05H,28673
09/29/2019 04H,28629
09/29/2019 03H,32266
09/29/2019 02H,34564
09/29/2019 01H,37698
09/29/2019 00H,39498
09/28/2019 23H,40869
09/28/2019 22H,41417
09/28/2019 21H,42613
09/28/2019 20H,42169
09/28/2019 19H,41156
09/28/2019 18H,39621
09/28/2019 17H,38576
09/28/2019 16H,36238
09/28/2019 15H,35293
09/28/2019 14H,33156
09/28/2019 13H,31772
09/28/2019 12H,29744
09/28/2019 11H,27750
09/28/2019 10H,26152
09/28/2019 09H,25211
09/28/2019 08H,24811
09/28/2019 07H,25717
09/28/2019 06H,26471
09/28/2019 05H,27736
09/28/2019 04H,27931
09/28/2019 03H,30545
09/28/2019 02H,31553
09/28/2019 01H,33535
09/28/2019 00H,37031
09/27/2019 23H,39276
09/27/2019 22H,39440
09/27/2019 21H,41125
09/27/2019 20H,40751
09/27/2019 19H,39332
09/27/2019 18H,36061
09/27/2019 17H,35440
09/27/2019 16H,34008
09/27/2019 15H,33013
09/27/2019 14H,32070
09/27/2019 13H,31762
09/27/2019 12H,30971
09/27/2019 11H,29508
09/27/2019 10H,28471
09/27/2019 09H,25611
09/27/2019 08H,23151
09/27/2019 07H,23553
09/27/2019 06H,24968
09/27/2019 05H,26352
09/27/2019 04H,30715
09/27/2019 03H,31296
09/27/2019 02H,33156
09/27/2019 01H,35461
09/27/2019 00H,39868
09/26/2019 23H,41334
09/26/2019 22H,41961
09/26/2019 21H,43302
09/26/2019 20H,43653
09/26/2019 19H,43641
09/26/2019 18H,43007
09/26/2019 17H,42267
09/26/2019 16H,40353
09/26/2019 15H,38468
09/26/2019 14H,36616
09/26/2019 13H,36142
09/26/2019 12H,34891
09/26/2019 11H,34348
09/26/2019 10H,32105
09/26/2019 09H,30387
09/26/2019 08H,28791
09/26/2019 07H,28419
09/26/2019 06H,28053
09/26/2019 05H,29617
09/26/2019 04H,28809
09/26/2019 03H,32885
09/26/2019 02H,35087
09/26/2019 01H,38624
09/26/2019 00H,43000
09/25/2019 23H,44382
09/25/2019 22H,45830
09/25/2019 21H,46610
09/25/2019 20H,46103
09/25/2019 19H,44364
09/25/2019 18H,43046
09/25/2019 17H,40825
09/25/2019 16H,38180
09/25/2019 15H,37206
09/25/2019 14H,35018
09/25/2019 13H,34229
09/25/2019 12H,33327
09/25/2019 11H,32603
09/25/2019 10H,31383
09/25/2019 09H,27984
09/25/2019 08H,25318
09/25/2019 07H,24928
09/25/2019 06H,26028
09/25/2019 05H,26923
09/25/2019 04H,34417
09/25/2019 03H,32344
09/25/2019 02H,35134
09/25/2019 01H,37306
09/25/2019 00H,41952
09/24/2019 23H,43497
09/24/2019 22H,45000
09/24/2019 21H,45958
09/24/2019 20H,45423
09/24/2019 19H,44373
09/24/2019 18H,44668
09/24/2019 17H,43736
09/24/2019 16H,41916
09/24/2019 15H,41059
09/24/2019 14H,40205
09/24/2019 13H,38078
09/24/2019 12H,37045
09/24/2019 11H,36170
09/24/2019 10H,35303
09/24/2019 09H,32881
09/24/2019 08H,32513
09/24/2019 07H,32329
09/24/2019 06H,33270
09/24/2019 05H,33383
09/24/2019 04H,34001
09/24/2019 03H,37467
09/24/2019 02H,39615
09/24/2019 01H,43681
09/24/2019 00H,47999
09/23/2019 23H,50142
09/23/2019 22H,52270
09/23/2019 21H,54283
09/23/2019 20H,53770
09/23/2019 19H,52878
09/23/2019 18H,51715
09/23/2019 17H,49735
09/23/2019 16H,47117
09/23/2019 15H,44137
09/23/2019 14H,41421
09/23/2019 13H,39487
09/23/2019 12H,37443
09/23/2019 11H,35666
09/23/2019 10H,33935
09/23/2019 09H,31444
09/23/2019 08H,30251
09/23/2019 07H,30030
09/23/2019 06H,30702
09/23/2019 05H,31698
09/23/2019 04H,29941
09/23/2019 03H,36627
09/23/2019 02H,39255
09/23/2019 01H,42894
09/23/2019 00H,46939
09/22/2019 23H,48993
09/22/2019 22H,49969
09/22/2019 21H,50929
09/22/2019 20H,49801
09/22/2019 19H,47496
09/22/2019 18H,45989
09/22/2019 17H,43193
09/22/2019 16H,39485
09/22/2019 15H,36418
09/22/2019 14H,33706
09/22/2019 13H,31975
09/22/2019 12H,28934
09/22/2019 11H,25933
09/22/2019 10H,25148
09/22/2019 09H,25191
09/22/2019 08H,25166
09/22/2019 07H,25662
09/22/2019 06H,27431
09/22/2019 05H,28744
09/22/2019 04H,29809
09/22/2019 03H,32868
09/22/2019 02H,35676
09/22/2019 01H,38817
09/22/2019 00H,42060
09/21/2019 23H,43352
09/21/2019 22H,45089
09/21/2019 21H,46313
09/21/2019 20H,45244
09/21/2019 19H,41993
09/21/2019 18H,40133
09/21/2019 17H,37534
09/21/2019 16H,36406
09/21/2019 15H,35159
09/21/2019 14H,33509
09/21/2019 13H,31362
09/21/2019 12H,29292
09/21/2019 11H,27125
09/21/2019 10H,26913
09/21/2019 09H,25282
09/21/2019 08H,25013
09/21/2019 07H,26267
09/21/2019 06H,26568
09/21/2019 05H,27897
09/21/2019 04H,28906
09/21/2019 03H,33863
09/21/2019 02H,36160
09/21/2019 01H,40308
09/21/2019 00H,42795
09/20/2019 23H,44431
09/20/2019 22H,46774
09/20/2019 21H,47441
09/20/2019 20H,47170
09/20/2019 19H,46098
09/20/2019 18H,44176
09/20/2019 17H,41636
09/20/2019 16H,40573
09/20/2019 15H,39036
09/20/2019 14H,37209
09/20/2019 13H,36412
09/20/2019 12H,35458
