Net generation from coal for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.COL.H
19:12:31 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.COL.H megawatthours
05/5/2020 21H,13838
05/5/2020 20H,13455
05/5/2020 19H,13390
05/5/2020 18H,13448
05/5/2020 17H,13564
05/5/2020 16H,13530
05/5/2020 15H,13432
05/5/2020 14H,13952
05/5/2020 13H,13729
05/5/2020 12H,13096
05/5/2020 11H,11598
05/5/2020 10H,11368
05/5/2020 09H,11335
05/5/2020 08H,10658
05/5/2020 07H,10245
05/5/2020 06H,11152
05/5/2020 05H,11377
05/5/2020 04H,11197
05/5/2020 03H,11746
05/5/2020 02H,12668
05/5/2020 01H,12702
05/5/2020 00H,12552
05/4/2020 23H,12744
05/4/2020 22H,13238
05/4/2020 21H,14035
05/4/2020 20H,13948
05/4/2020 19H,14244
05/4/2020 18H,13409
05/4/2020 17H,13158
05/4/2020 16H,12380
05/4/2020 15H,12878
05/4/2020 14H,12230
05/4/2020 13H,12245
05/4/2020 12H,11055
05/4/2020 11H,10374
05/4/2020 10H,10380
05/4/2020 09H,10140
05/4/2020 08H,10174
05/4/2020 07H,10162
05/4/2020 06H,10248
05/4/2020 05H,10668
05/4/2020 04H,9031
05/4/2020 03H,12100
05/4/2020 02H,12766
05/4/2020 01H,14019
05/4/2020 00H,14461
05/3/2020 23H,14100
05/3/2020 22H,13565
05/3/2020 21H,12345
05/3/2020 20H,12157
05/3/2020 19H,11439
05/3/2020 18H,11615
05/3/2020 17H,11472
05/3/2020 16H,11773
05/3/2020 15H,10466
05/3/2020 14H,9728
05/3/2020 13H,8877
05/3/2020 12H,8502
05/3/2020 11H,8558
05/3/2020 10H,8946
05/3/2020 09H,9310
05/3/2020 08H,8989
05/3/2020 07H,9249
05/3/2020 06H,9473
05/3/2020 05H,9213
05/3/2020 04H,9584
05/3/2020 03H,9523
05/3/2020 02H,10436
05/3/2020 01H,11627
05/3/2020 00H,10996
05/2/2020 23H,10677
05/2/2020 22H,10789
05/2/2020 21H,9808
05/2/2020 20H,9392
05/2/2020 19H,8878
05/2/2020 18H,8840
05/2/2020 17H,8852
05/2/2020 16H,8664
05/2/2020 15H,8590
05/2/2020 14H,8558
05/2/2020 13H,8658
05/2/2020 12H,8635
05/2/2020 11H,8931
05/2/2020 10H,9431
05/2/2020 09H,9269
05/2/2020 08H,9202
05/2/2020 07H,8746
05/2/2020 06H,9120
05/2/2020 05H,9269
05/2/2020 04H,10350
05/2/2020 03H,10247
05/2/2020 02H,10572
05/2/2020 01H,11515
05/2/2020 00H,11319
05/1/2020 23H,10319
05/1/2020 22H,10480
05/1/2020 21H,10431
05/1/2020 20H,10395
05/1/2020 19H,10431
05/1/2020 18H,10765
05/1/2020 17H,11076
05/1/2020 16H,10907
05/1/2020 15H,11485
05/1/2020 14H,11215
05/1/2020 13H,10796
05/1/2020 12H,10642
05/1/2020 11H,9820
05/1/2020 10H,9706
05/1/2020 09H,9827
05/1/2020 08H,9067
05/1/2020 07H,9212
05/1/2020 06H,9139
05/1/2020 05H,9695
05/1/2020 04H,8384
05/1/2020 03H,10389
05/1/2020 02H,10968
05/1/2020 01H,11584
05/1/2020 00H,11404
04/30/2020 23H,10701
04/30/2020 22H,11262
04/30/2020 21H,12108
04/30/2020 20H,11764
04/30/2020 19H,11675
04/30/2020 18H,12069
04/30/2020 17H,11635
04/30/2020 16H,11754
04/30/2020 15H,11019
04/30/2020 14H,10878
04/30/2020 13H,10005
04/30/2020 12H,8733
04/30/2020 11H,8088
04/30/2020 10H,8008
04/30/2020 09H,7753
04/30/2020 08H,7676
04/30/2020 07H,7711
04/30/2020 06H,7718
04/30/2020 05H,8243
04/30/2020 04H,9324
04/30/2020 03H,9592
04/30/2020 02H,10121
04/30/2020 01H,11010
04/30/2020 00H,11573
04/29/2020 23H,11008
04/29/2020 22H,11001
04/29/2020 21H,11238
04/29/2020 20H,11764
04/29/2020 19H,11430
04/29/2020 18H,11640
04/29/2020 17H,11687
04/29/2020 16H,11975
04/29/2020 15H,12079
04/29/2020 14H,11202
04/29/2020 13H,10329
04/29/2020 12H,10427
04/29/2020 11H,10187
04/29/2020 10H,9719
04/29/2020 09H,8742
04/29/2020 08H,8246
04/29/2020 07H,8361
04/29/2020 06H,8451
04/29/2020 05H,8548
04/29/2020 04H,11085
04/29/2020 03H,10510
04/29/2020 02H,11203
04/29/2020 01H,11983
04/29/2020 00H,11715
04/28/2020 23H,11135
04/28/2020 22H,11842
04/28/2020 21H,11110
04/28/2020 20H,10807
04/28/2020 19H,11336
04/28/2020 18H,12553
04/28/2020 17H,13838
04/28/2020 16H,12878
04/28/2020 15H,12952
04/28/2020 14H,12188
04/28/2020 13H,12237
04/28/2020 12H,12010
04/28/2020 11H,11887
04/28/2020 10H,11711
04/28/2020 09H,10398
04/28/2020 08H,9951
04/28/2020 07H,9524
04/28/2020 06H,9537
04/28/2020 05H,10076
04/28/2020 04H,10722
04/28/2020 03H,11958
04/28/2020 02H,12724
04/28/2020 01H,13382
04/28/2020 00H,14121
04/27/2020 23H,13082
04/27/2020 22H,12858
04/27/2020 21H,12112
04/27/2020 20H,11294
04/27/2020 19H,11602
04/27/2020 18H,12528
04/27/2020 17H,13886
04/27/2020 16H,13963
04/27/2020 15H,13933
04/27/2020 14H,14291
04/27/2020 13H,14304
04/27/2020 12H,13168
04/27/2020 11H,12304
04/27/2020 10H,11854
04/27/2020 09H,11009
04/27/2020 08H,10515
04/27/2020 07H,10598
04/27/2020 06H,10935
04/27/2020 05H,10771
04/27/2020 04H,7450
04/27/2020 03H,12189
04/27/2020 02H,13138
04/27/2020 01H,13032
04/27/2020 00H,12862
04/26/2020 23H,12140
04/26/2020 22H,12432
04/26/2020 21H,12067
04/26/2020 20H,11897
04/26/2020 19H,11903
04/26/2020 18H,11900
04/26/2020 17H,11978
04/26/2020 16H,11701
04/26/2020 15H,11215
04/26/2020 14H,10934
04/26/2020 13H,9921
04/26/2020 12H,8665
04/26/2020 11H,7962
04/26/2020 10H,7911
04/26/2020 09H,7755
04/26/2020 08H,7761
04/26/2020 07H,7567
04/26/2020 06H,7540
04/26/2020 05H,7594
04/26/2020 04H,10022
04/26/2020 03H,8286
04/26/2020 02H,9138
04/26/2020 01H,10654
04/26/2020 00H,10740
04/25/2020 23H,9577
04/25/2020 22H,10175
04/25/2020 21H,9221
04/25/2020 20H,8055
04/25/2020 19H,7600
04/25/2020 18H,7898
04/25/2020 17H,8483
04/25/2020 16H,8996
04/25/2020 15H,9063
04/25/2020 14H,9372
04/25/2020 13H,9598
04/25/2020 12H,9215
04/25/2020 11H,8882
04/25/2020 10H,9166
04/25/2020 09H,8830
04/25/2020 08H,9091
04/25/2020 07H,9000
04/25/2020 06H,9558
04/25/2020 05H,10139
04/25/2020 04H,9899
04/25/2020 03H,10755
04/25/2020 02H,11654
04/25/2020 01H,11891
04/25/2020 00H,11886
04/24/2020 23H,12217
04/24/2020 22H,13137
04/24/2020 21H,14112
04/24/2020 20H,13503
04/24/2020 19H,13993
04/24/2020 18H,14331
04/24/2020 17H,14574
04/24/2020 16H,14940
04/24/2020 15H,14937
04/24/2020 14H,14724
04/24/2020 13H,14249
04/24/2020 12H,14020
04/24/2020 11H,12141
04/24/2020 10H,10966
04/24/2020 09H,9981
04/24/2020 08H,9540
04/24/2020 07H,9511
04/24/2020 06H,9597
04/24/2020 05H,9454
04/24/2020 04H,10283
04/24/2020 03H,10990
04/24/2020 02H,12210
04/24/2020 01H,13582
04/24/2020 00H,14211
04/23/2020 23H,14031
04/23/2020 22H,14538
04/23/2020 21H,14510
04/23/2020 20H,13860
04/23/2020 19H,14427
04/23/2020 18H,14395
04/23/2020 17H,14620
04/23/2020 16H,14696
04/23/2020 15H,15087
04/23/2020 14H,15336
04/23/2020 13H,14701
04/23/2020 12H,14054
04/23/2020 11H,12400
04/23/2020 10H,11322
04/23/2020 09H,10414
04/23/2020 08H,9954
04/23/2020 07H,9653
04/23/2020 06H,9644
04/23/2020 05H,9688
04/23/2020 04H,10975
04/23/2020 03H,11124
04/23/2020 02H,12000
04/23/2020 01H,12877
04/23/2020 00H,14379
04/22/2020 23H,12582
04/22/2020 22H,12861
04/22/2020 21H,12218
04/22/2020 20H,12084
04/22/2020 19H,12029
04/22/2020 18H,11928
04/22/2020 17H,12320
04/22/2020 16H,12860
04/22/2020 15H,13220
04/22/2020 14H,13198
04/22/2020 13H,13336
04/22/2020 12H,12968
04/22/2020 11H,13050
04/22/2020 10H,12386
04/22/2020 09H,11687
04/22/2020 08H,10470
04/22/2020 07H,10207
04/22/2020 06H,10075
04/22/2020 05H,10038
04/22/2020 04H,9031
04/22/2020 03H,12185
04/22/2020 02H,12938
04/22/2020 01H,12858
04/22/2020 00H,11849
04/21/2020 23H,10443
04/21/2020 22H,10295
04/21/2020 21H,10250
04/21/2020 20H,10614
04/21/2020 19H,10841
04/21/2020 18H,11307
04/21/2020 17H,10688
04/21/2020 16H,10942
04/21/2020 15H,10831
04/21/2020 14H,10972
04/21/2020 13H,10953
04/21/2020 12H,11009
04/21/2020 11H,10422
04/21/2020 10H,9753
04/21/2020 09H,9220
04/21/2020 08H,9102
04/21/2020 07H,9074
04/21/2020 06H,9089
04/21/2020 05H,8987
04/21/2020 04H,9872
04/21/2020 03H,9963
04/21/2020 02H,10344
04/21/2020 01H,11314
04/21/2020 00H,10640
04/20/2020 23H,10233
04/20/2020 22H,10275
04/20/2020 21H,10633
04/20/2020 20H,10649
04/20/2020 19H,10921
04/20/2020 18H,11675
04/20/2020 17H,11940
04/20/2020 16H,12505
04/20/2020 15H,13254
04/20/2020 14H,13382
04/20/2020 13H,13824
04/20/2020 12H,13540
04/20/2020 11H,12175
04/20/2020 10H,11534
04/20/2020 09H,11028
04/20/2020 08H,10713
04/20/2020 07H,10199
04/20/2020 06H,10510
04/20/2020 05H,9782
04/20/2020 04H,10463
04/20/2020 03H,11416
04/20/2020 02H,12580
04/20/2020 01H,13015
04/20/2020 00H,12621
04/19/2020 23H,12458
04/19/2020 22H,12880
04/19/2020 21H,12046
04/19/2020 20H,11053
04/19/2020 19H,10909
04/19/2020 18H,10590
04/19/2020 17H,10331
04/19/2020 16H,10756
04/19/2020 15H,10660
04/19/2020 14H,10652
04/19/2020 13H,10823
04/19/2020 12H,10932
04/19/2020 11H,11753
04/19/2020 10H,12020
04/19/2020 09H,10747
04/19/2020 08H,9857
04/19/2020 07H,9649
04/19/2020 06H,9821
04/19/2020 05H,10064
04/19/2020 04H,10796
04/19/2020 03H,11450
04/19/2020 02H,12585
04/19/2020 01H,12730
04/19/2020 00H,11815
04/18/2020 23H,10268
04/18/2020 22H,9852
04/18/2020 21H,9745
04/18/2020 20H,9714
04/18/2020 19H,10186
04/18/2020 18H,10781
04/18/2020 17H,11268
04/18/2020 16H,12451
04/18/2020 15H,13375
04/18/2020 14H,13380
04/18/2020 13H,13137
04/18/2020 12H,11872
04/18/2020 11H,10825
04/18/2020 10H,11452
04/18/2020 09H,10147
04/18/2020 08H,9808
04/18/2020 07H,9827
04/18/2020 06H,10284
04/18/2020 05H,10430
04/18/2020 04H,12670
04/18/2020 03H,11892
04/18/2020 02H,13340
04/18/2020 01H,14742
04/18/2020 00H,14730
04/17/2020 23H,14577
04/17/2020 22H,14352
04/17/2020 21H,15415
04/17/2020 20H,14924
04/17/2020 19H,14913
04/17/2020 18H,14539
04/17/2020 17H,14103
04/17/2020 16H,14102
04/17/2020 15H,13783
04/17/2020 14H,13700
04/17/2020 13H,14222
04/17/2020 12H,14043
04/17/2020 11H,14538
04/17/2020 10H,13173
04/17/2020 09H,12992
04/17/2020 08H,12179
04/17/2020 07H,12068
04/17/2020 06H,12073
04/17/2020 05H,12074
04/17/2020 04H,12840
04/17/2020 03H,14505
04/17/2020 02H,16074
04/17/2020 01H,16026
04/17/2020 00H,15482
04/16/2020 23H,13621
04/16/2020 22H,12819
04/16/2020 21H,12739
04/16/2020 20H,12710
04/16/2020 19H,12875
04/16/2020 18H,13589
04/16/2020 17H,14043
04/16/2020 16H,14050
04/16/2020 15H,14403
04/16/2020 14H,14987
04/16/2020 13H,15844
04/16/2020 12H,15997
04/16/2020 11H,16122
04/16/2020 10H,14528
04/16/2020 09H,13953
04/16/2020 08H,13292
04/16/2020 07H,13000
04/16/2020 06H,13250
04/16/2020 05H,12587
04/16/2020 04H,13426
04/16/2020 03H,14216
04/16/2020 02H,14707
04/16/2020 01H,15420
04/16/2020 00H,13817
04/15/2020 23H,12909
04/15/2020 22H,12958
04/15/2020 21H,13073
04/15/2020 20H,13073
04/15/2020 19H,13378
04/15/2020 18H,14124
04/15/2020 17H,14155
04/15/2020 16H,14461
04/15/2020 15H,15218
04/15/2020 14H,16024
04/15/2020 13H,16728
04/15/2020 12H,16564
04/15/2020 11H,15728
04/15/2020 10H,13456
04/15/2020 09H,13017
04/15/2020 08H,12751
04/15/2020 07H,12866
04/15/2020 06H,12865
04/15/2020 05H,12335
04/15/2020 04H,11337
04/15/2020 03H,15230
04/15/2020 02H,16578
04/15/2020 01H,16381
04/15/2020 00H,14701
04/14/2020 23H,13039
04/14/2020 22H,13017
04/14/2020 21H,12797
04/14/2020 20H,12011
04/14/2020 19H,12551
04/14/2020 18H,12612
04/14/2020 17H,13115
04/14/2020 16H,13242
04/14/2020 15H,13738
04/14/2020 14H,14110
04/14/2020 13H,13931
04/14/2020 12H,13986
04/14/2020 11H,13788
04/14/2020 10H,12781
04/14/2020 09H,10977
04/14/2020 08H,10343
04/14/2020 07H,10060
04/14/2020 06H,10187
04/14/2020 05H,10810
04/14/2020 04H,8244
04/14/2020 03H,12975
04/14/2020 02H,12632
04/14/2020 01H,12599
04/14/2020 00H,12521
04/13/2020 23H,11658
04/13/2020 22H,10885
04/13/2020 21H,11036
04/13/2020 20H,10843
04/13/2020 19H,11680
04/13/2020 18H,12616
04/13/2020 17H,12992
04/13/2020 16H,12325
04/13/2020 15H,12724
04/13/2020 14H,11838
04/13/2020 13H,10974
04/13/2020 12H,9662
04/13/2020 11H,9273
04/13/2020 10H,8946
04/13/2020 09H,8175
04/13/2020 08H,7818
04/13/2020 07H,7783
04/13/2020 06H,7717
04/13/2020 05H,7920
04/13/2020 04H,9225
04/13/2020 03H,9032
04/13/2020 02H,9968
04/13/2020 01H,10726
04/13/2020 00H,10791
04/12/2020 23H,9554
04/12/2020 22H,9361
04/12/2020 21H,9478
04/12/2020 20H,9144
04/12/2020 19H,8924
04/12/2020 18H,9316
04/12/2020 17H,9975
04/12/2020 16H,10486
04/12/2020 15H,10723
04/12/2020 14H,9373
04/12/2020 13H,9306
04/12/2020 12H,8876
04/12/2020 11H,8607
04/12/2020 10H,8888
04/12/2020 09H,8410
04/12/2020 08H,8092
04/12/2020 07H,8288
04/12/2020 06H,8619
04/12/2020 05H,8460
04/12/2020 04H,11892
04/12/2020 03H,10089
04/12/2020 02H,11140
04/12/2020 01H,11277
04/12/2020 00H,11990
04/11/2020 23H,10384
04/11/2020 22H,9145
04/11/2020 21H,8710
04/11/2020 20H,8144
04/11/2020 19H,8164
04/11/2020 18H,8515
04/11/2020 17H,9188
04/11/2020 16H,9945
04/11/2020 15H,9813
04/11/2020 14H,9842
04/11/2020 13H,9435
04/11/2020 12H,9538
04/11/2020 11H,9971
04/11/2020 10H,10079
04/11/2020 09H,9767
04/11/2020 08H,10717
04/11/2020 07H,10444
04/11/2020 06H,10603
04/11/2020 05H,11544
04/11/2020 04H,8600
04/11/2020 03H,12480
04/11/2020 02H,12552
04/11/2020 01H,12502
04/11/2020 00H,12166
04/10/2020 23H,11566
04/10/2020 22H,10917
04/10/2020 21H,9837
04/10/2020 20H,9961
04/10/2020 19H,10502
04/10/2020 18H,11349
04/10/2020 17H,11360
04/10/2020 16H,11467
04/10/2020 15H,11769
04/10/2020 14H,12265
04/10/2020 13H,12240
04/10/2020 12H,10880
04/10/2020 11H,10386
04/10/2020 10H,9980
04/10/2020 09H,9038
04/10/2020 08H,8509
04/10/2020 07H,8268
04/10/2020 06H,8350
04/10/2020 05H,8252
04/10/2020 04H,9479
04/10/2020 03H,9484
04/10/2020 02H,9745
04/10/2020 01H,10391
04/10/2020 00H,9959
04/9/2020 23H,9629
04/9/2020 22H,9538
04/9/2020 21H,9603
04/9/2020 20H,9113
04/9/2020 19H,9381
04/9/2020 18H,9967
04/9/2020 17H,10592
04/9/2020 16H,9691
04/9/2020 15H,9629
04/9/2020 14H,9788
04/9/2020 13H,10001
04/9/2020 12H,9440
04/9/2020 11H,8822
04/9/2020 10H,8467
04/9/2020 09H,8027
04/9/2020 08H,7955
04/9/2020 07H,7816
04/9/2020 06H,8060
04/9/2020 05H,8676
04/9/2020 04H,9032
04/9/2020 03H,10732
04/9/2020 02H,12054
04/9/2020 01H,12407
04/9/2020 00H,12909
04/8/2020 23H,11971
04/8/2020 22H,11887
04/8/2020 21H,11600
04/8/2020 20H,11643
04/8/2020 19H,11883
04/8/2020 18H,12338
04/8/2020 17H,12232
04/8/2020 16H,12071
04/8/2020 15H,11165
04/8/2020 14H,11335
04/8/2020 13H,10328
04/8/2020 12H,9915
04/8/2020 11H,9125
04/8/2020 10H,9013
04/8/2020 09H,8654
04/8/2020 08H,8405
04/8/2020 07H,8444
04/8/2020 06H,8470
04/8/2020 05H,8619
04/8/2020 04H,9214
04/8/2020 03H,10637
04/8/2020 02H,11117
04/8/2020 01H,11541
04/8/2020 00H,12136
04/7/2020 23H,11592
04/7/2020 22H,11870
04/7/2020 21H,12118
04/7/2020 20H,11991
04/7/2020 19H,12276
04/7/2020 18H,12649
04/7/2020 17H,12830
04/7/2020 16H,12926
04/7/2020 15H,12352
04/7/2020 14H,12033
04/7/2020 13H,11195
04/7/2020 12H,10813
04/7/2020 11H,10316
04/7/2020 10H,9782
04/7/2020 09H,8946
04/7/2020 08H,8769
04/7/2020 07H,8773
04/7/2020 06H,8836
04/7/2020 05H,8836
04/7/2020 04H,8949
04/7/2020 03H,10118
04/7/2020 02H,10808
04/7/2020 01H,11384
04/7/2020 00H,11985
04/6/2020 23H,11735
04/6/2020 22H,11641
04/6/2020 21H,11329
04/6/2020 20H,11242
04/6/2020 19H,11161
04/6/2020 18H,11357
04/6/2020 17H,11836
04/6/2020 16H,11739
04/6/2020 15H,12094
04/6/2020 14H,11621
04/6/2020 13H,11230
04/6/2020 12H,11442
04/6/2020 11H,11059
04/6/2020 10H,10197
04/6/2020 09H,9796
04/6/2020 08H,9100
04/6/2020 07H,8984
04/6/2020 06H,8938
04/6/2020 05H,8863
04/6/2020 04H,9271
04/6/2020 03H,9193
04/6/2020 02H,9768
04/6/2020 01H,10484
04/6/2020 00H,11440
04/5/2020 23H,10289
04/5/2020 22H,10030
04/5/2020 21H,9702
04/5/2020 20H,9400
04/5/2020 19H,9811
04/5/2020 18H,9202
04/5/2020 17H,9410
04/5/2020 16H,9477
04/5/2020 15H,9110
04/5/2020 14H,8971
04/5/2020 13H,8888
04/5/2020 12H,8896
04/5/2020 11H,8905
04/5/2020 10H,8948
04/5/2020 09H,8706
04/5/2020 08H,8667
04/5/2020 07H,8776
04/5/2020 06H,9000
04/5/2020 05H,9101
04/5/2020 04H,8653
04/5/2020 03H,9805
04/5/2020 02H,10485
04/5/2020 01H,11516
04/5/2020 00H,11665
04/4/2020 23H,10803
04/4/2020 22H,10558
04/4/2020 21H,10885
04/4/2020 20H,9931
04/4/2020 19H,10046
04/4/2020 18H,10601
04/4/2020 17H,11174
04/4/2020 16H,10672
04/4/2020 15H,10378
04/4/2020 14H,9512
04/4/2020 13H,8882
04/4/2020 12H,8846
04/4/2020 11H,8606
04/4/2020 10H,8236
04/4/2020 09H,8030
04/4/2020 08H,8067
04/4/2020 07H,8049
04/4/2020 06H,8055
04/4/2020 05H,8048
04/4/2020 04H,8865
04/4/2020 03H,9194
04/4/2020 02H,9572
04/4/2020 01H,10111
04/4/2020 00H,11224
04/3/2020 23H,10109
04/3/2020 22H,9816
04/3/2020 21H,9950
04/3/2020 20H,9523
04/3/2020 19H,9713
04/3/2020 18H,9708
04/3/2020 17H,10055
04/3/2020 16H,10353
04/3/2020 15H,10504
04/3/2020 14H,10541
04/3/2020 13H,10659
04/3/2020 12H,10523
04/3/2020 11H,10244
04/3/2020 10H,9670
04/3/2020 09H,8940
04/3/2020 08H,8895
04/3/2020 07H,8588
04/3/2020 06H,8755
04/3/2020 05H,8497
04/3/2020 04H,9848
04/3/2020 03H,9571
04/3/2020 02H,9630
04/3/2020 01H,9889
04/3/2020 00H,9963
04/2/2020 23H,9503
04/2/2020 22H,9716
04/2/2020 21H,9803
04/2/2020 20H,9793
04/2/2020 19H,10155
04/2/2020 18H,10371
04/2/2020 17H,10826
04/2/2020 16H,11090
04/2/2020 15H,11165
04/2/2020 14H,11492
04/2/2020 13H,11510
04/2/2020 12H,11656
04/2/2020 11H,11652
04/2/2020 10H,10824
04/2/2020 09H,10001
04/2/2020 08H,9338
04/2/2020 07H,9162
04/2/2020 06H,9102
04/2/2020 05H,9411
04/2/2020 04H,9995
04/2/2020 03H,10596
04/2/2020 02H,11553
04/2/2020 01H,11596
04/2/2020 00H,11667
04/1/2020 23H,10765
04/1/2020 22H,10939
04/1/2020 21H,11373
04/1/2020 20H,11319
04/1/2020 19H,11629
04/1/2020 18H,12071
04/1/2020 17H,12340
04/1/2020 16H,12341
04/1/2020 15H,12785
04/1/2020 14H,12503
04/1/2020 13H,13530
04/1/2020 12H,12369
04/1/2020 11H,11611
04/1/2020 10H,10325
04/1/2020 09H,9470
04/1/2020 08H,8759
04/1/2020 07H,8535
04/1/2020 06H,8640
04/1/2020 05H,9265
04/1/2020 04H,8403
04/1/2020 03H,10599
04/1/2020 02H,11030
04/1/2020 01H,10808
04/1/2020 00H,10928
03/31/2020 23H,11094
03/31/2020 22H,12608
03/31/2020 21H,13544
03/31/2020 20H,12386
03/31/2020 19H,12291
03/31/2020 18H,13326
03/31/2020 17H,13278
03/31/2020 16H,13359
03/31/2020 15H,12816
03/31/2020 14H,11952
03/31/2020 13H,11446
03/31/2020 12H,10953
03/31/2020 11H,9366
03/31/2020 10H,8541
03/31/2020 09H,8153
03/31/2020 08H,8108
03/31/2020 07H,8064
03/31/2020 06H,8115
03/31/2020 05H,8195
03/31/2020 04H,8312
03/31/2020 03H,9265
03/31/2020 02H,9863
03/31/2020 01H,10970
03/31/2020 00H,11773
03/30/2020 23H,10110
03/30/2020 22H,10647
03/30/2020 21H,10524
03/30/2020 20H,11193
03/30/2020 19H,9876
03/30/2020 18H,10011
03/30/2020 17H,10357
03/30/2020 16H,10657
03/30/2020 15H,10411
03/30/2020 14H,10086
03/30/2020 13H,9873
03/30/2020 12H,9521
03/30/2020 11H,9020
03/30/2020 10H,8514
03/30/2020 09H,8041
03/30/2020 08H,8070
03/30/2020 07H,8052
03/30/2020 06H,8032
03/30/2020 05H,8090
03/30/2020 04H,8384
03/30/2020 03H,8666
03/30/2020 02H,9140
03/30/2020 01H,10572
03/30/2020 00H,11071
03/29/2020 23H,9271
03/29/2020 22H,9815
03/29/2020 21H,9686
03/29/2020 20H,8766
03/29/2020 19H,8553
03/29/2020 18H,8687
03/29/2020 17H,8865
03/29/2020 16H,8596
03/29/2020 15H,8211
03/29/2020 14H,8317
03/29/2020 13H,8212
03/29/2020 12H,8217
03/29/2020 11H,8216
03/29/2020 10H,8232
03/29/2020 09H,8232
03/29/2020 08H,8308
03/29/2020 07H,8282
03/29/2020 06H,8266
03/29/2020 05H,8274
03/29/2020 04H,9240
03/29/2020 03H,8738
03/29/2020 02H,9272
03/29/2020 01H,10271
03/29/2020 00H,12048
03/28/2020 23H,11670
03/28/2020 22H,11302
03/28/2020 21H,11585
03/28/2020 20H,11125
03/28/2020 19H,9837
03/28/2020 18H,9938
03/28/2020 17H,11156
03/28/2020 16H,9482
03/28/2020 15H,9302
03/28/2020 14H,8236
03/28/2020 13H,7892
03/28/2020 12H,7766
03/28/2020 11H,7814
03/28/2020 10H,7828
03/28/2020 09H,7795
03/28/2020 08H,7831
03/28/2020 07H,7843
03/28/2020 06H,7905
03/28/2020 05H,8259
03/28/2020 04H,10024
03/28/2020 03H,9506
03/28/2020 02H,10011
03/28/2020 01H,10465
03/28/2020 00H,11139
03/27/2020 23H,10191
03/27/2020 22H,10263
03/27/2020 21H,10549
03/27/2020 20H,10880
03/27/2020 19H,12186
03/27/2020 18H,11849
03/27/2020 17H,12365
03/27/2020 16H,11665
03/27/2020 15H,11494
03/27/2020 14H,11076
03/27/2020 13H,10715
03/27/2020 12H,10462
03/27/2020 11H,10262
03/27/2020 10H,9872
03/27/2020 09H,9503
03/27/2020 08H,9488
03/27/2020 07H,9486
03/27/2020 06H,9494
03/27/2020 05H,9738
03/27/2020 04H,10212
03/27/2020 03H,10327
03/27/2020 02H,10722
03/27/2020 01H,11219
03/27/2020 00H,12788
03/26/2020 23H,11602
03/26/2020 22H,11713
03/26/2020 21H,10773
03/26/2020 20H,10557
03/26/2020 19H,10713
03/26/2020 18H,10948
03/26/2020 17H,11697
03/26/2020 16H,12234
03/26/2020 15H,12949
03/26/2020 14H,12950
03/26/2020 13H,12956
03/26/2020 12H,13338
03/26/2020 11H,11721
03/26/2020 10H,10651
03/26/2020 09H,9877
03/26/2020 08H,9849
03/26/2020 07H,9912
03/26/2020 06H,9966
03/26/2020 05H,10113
03/26/2020 04H,11407
03/26/2020 03H,10338
03/26/2020 02H,10811
03/26/2020 01H,11919
03/26/2020 00H,13006
03/25/2020 23H,12337
03/25/2020 22H,12784
03/25/2020 21H,12988
03/25/2020 20H,13195
03/25/2020 19H,13237
03/25/2020 18H,14279
03/25/2020 17H,15144
03/25/2020 16H,15295
03/25/2020 15H,16372
03/25/2020 14H,16084
03/25/2020 13H,14722
03/25/2020 12H,13939
03/25/2020 11H,13489
03/25/2020 10H,11611
03/25/2020 09H,10912
03/25/2020 08H,10531
03/25/2020 07H,10525
03/25/2020 06H,10690
03/25/2020 05H,10990
03/25/2020 04H,11706
03/25/2020 03H,12256
03/25/2020 02H,13611
03/25/2020 01H,14653
03/25/2020 00H,15688
03/24/2020 23H,14475
03/24/2020 22H,13380
03/24/2020 21H,13117
03/24/2020 20H,13228
03/24/2020 19H,13367
03/24/2020 18H,13594
03/24/2020 17H,14430
03/24/2020 16H,15864
03/24/2020 15H,15356
03/24/2020 14H,15366
03/24/2020 13H,15863
03/24/2020 12H,15661
03/24/2020 11H,14460
03/24/2020 10H,13526
03/24/2020 09H,11730
03/24/2020 08H,10966
03/24/2020 07H,10958
03/24/2020 06H,11088
03/24/2020 05H,11070
03/24/2020 04H,10688
03/24/2020 03H,12167
03/24/2020 02H,13063
03/24/2020 01H,14190
