Net generation from natural gas for Florida (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390109&sdid=EBA.FLA-ALL.NG.NG.H
19:11:22 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.FLA-ALL.NG.NG.H megawatthours
01/19/2020 10H,9713
01/19/2020 09H,9811
01/19/2020 08H,10228
01/19/2020 07H,10961
01/19/2020 06H,11525
01/19/2020 05H,13067
01/19/2020 04H,14141
01/19/2020 03H,15186
01/19/2020 02H,16083
01/19/2020 01H,16534
01/19/2020 00H,17582
01/18/2020 23H,17036
01/18/2020 22H,16806
01/18/2020 21H,16294
01/18/2020 20H,15991
01/18/2020 19H,16256
01/18/2020 18H,15411
01/18/2020 17H,15445
01/18/2020 16H,15030
01/18/2020 15H,14216
01/18/2020 14H,13152
01/18/2020 13H,11890
01/18/2020 12H,10859
01/18/2020 11H,10018
01/18/2020 10H,9801
01/18/2020 09H,9863
01/18/2020 08H,9908
01/18/2020 07H,10478
01/18/2020 06H,11498
01/18/2020 05H,12654
01/18/2020 04H,14405
01/18/2020 03H,15649
01/18/2020 02H,16815
01/18/2020 01H,17841
01/18/2020 00H,18590
01/17/2020 23H,17816
01/17/2020 22H,17551
01/17/2020 21H,16680
01/17/2020 20H,17007
01/17/2020 19H,16714
01/17/2020 18H,16754
01/17/2020 17H,16207
01/17/2020 16H,15717
01/17/2020 15H,14958
01/17/2020 14H,14656
01/17/2020 13H,14282
01/17/2020 12H,13142
01/17/2020 11H,11112
01/17/2020 10H,10229
01/17/2020 09H,10194
01/17/2020 08H,10510
01/17/2020 07H,11315
01/17/2020 06H,12353
01/17/2020 05H,13465
01/17/2020 04H,15220
01/17/2020 03H,16777
01/17/2020 02H,18337
01/17/2020 01H,19531
01/17/2020 00H,20403
01/16/2020 23H,20088
01/16/2020 22H,20375
01/16/2020 21H,20078
01/16/2020 20H,18955
01/16/2020 19H,18406
01/16/2020 18H,17422
01/16/2020 17H,16391
01/16/2020 16H,15610
01/16/2020 15H,14926
01/16/2020 14H,14191
01/16/2020 13H,13738
01/16/2020 12H,12874
01/16/2020 11H,11076
01/16/2020 10H,10000
01/16/2020 09H,9947
01/16/2020 08H,10172
01/16/2020 07H,10913
01/16/2020 06H,11819
01/16/2020 05H,13512
01/16/2020 04H,15444
01/16/2020 03H,17184
01/16/2020 02H,18614
01/16/2020 01H,19820
01/16/2020 00H,20745
01/15/2020 23H,20488
01/15/2020 22H,20769
01/15/2020 21H,20667
01/15/2020 20H,20264
01/15/2020 19H,19401
01/15/2020 18H,18428
01/15/2020 17H,17471
01/15/2020 16H,15907
01/15/2020 15H,15528
01/15/2020 14H,14734
01/15/2020 13H,14193
01/15/2020 12H,13298
01/15/2020 11H,11452
01/15/2020 10H,10072
01/15/2020 09H,9885
01/15/2020 08H,10809
01/15/2020 07H,11464
01/15/2020 06H,12595
01/15/2020 05H,13628
01/15/2020 04H,15398
01/15/2020 03H,17308
01/15/2020 02H,18845
01/15/2020 01H,20162
01/15/2020 00H,21019
01/14/2020 23H,20488
01/14/2020 22H,20537
01/14/2020 21H,20263
01/14/2020 20H,19649
01/14/2020 19H,19102
01/14/2020 18H,18422
01/14/2020 17H,17663
01/14/2020 16H,16531
01/14/2020 15H,15672
01/14/2020 14H,14809
01/14/2020 13H,14121
01/14/2020 12H,13040
01/14/2020 11H,11172
01/14/2020 10H,10265
01/14/2020 09H,10063
01/14/2020 08H,10305
01/14/2020 07H,11133
01/14/2020 06H,12117
01/14/2020 05H,13444
01/14/2020 04H,15779
01/14/2020 03H,17693
01/14/2020 02H,19394
01/14/2020 01H,20865
01/14/2020 00H,21043
01/13/2020 23H,20689
01/13/2020 22H,20630
01/13/2020 21H,20314
01/13/2020 20H,19742
01/13/2020 19H,19195
01/13/2020 18H,18284
01/13/2020 17H,17324
01/13/2020 16H,16127
01/13/2020 15H,15416
01/13/2020 14H,14624
01/13/2020 13H,14193
01/13/2020 12H,13138
01/13/2020 11H,11165
01/13/2020 10H,10160
01/13/2020 09H,10077
01/13/2020 08H,10273
01/13/2020 07H,10968
01/13/2020 06H,12113
01/13/2020 05H,13996
01/13/2020 04H,16049
01/13/2020 03H,17717
01/13/2020 02H,19255
01/13/2020 01H,20292
01/13/2020 00H,20771
01/12/2020 23H,20034
01/12/2020 22H,20171
01/12/2020 21H,19713
01/12/2020 20H,19690
01/12/2020 19H,19132
01/12/2020 18H,18784
01/12/2020 17H,17206
01/12/2020 16H,16571
01/12/2020 15H,15101
01/12/2020 14H,13830
01/12/2020 13H,12030
01/12/2020 12H,10810
01/12/2020 11H,10468
01/12/2020 10H,10366
01/12/2020 09H,10507
01/12/2020 08H,10866
01/12/2020 07H,11700
01/12/2020 06H,12861
01/12/2020 05H,11522
01/12/2020 04H,10520
01/12/2020 03H,13470
01/12/2020 02H,14559
01/12/2020 01H,15847
01/12/2020 00H,19420
01/11/2020 23H,18792
01/11/2020 22H,19308
01/11/2020 21H,19894
01/11/2020 20H,19719
01/11/2020 19H,19423
01/11/2020 18H,18990
01/11/2020 17H,18353
01/11/2020 16H,17646
01/11/2020 15H,16374
01/11/2020 14H,14721
01/11/2020 13H,12837
01/11/2020 12H,11842
01/11/2020 11H,10817
01/11/2020 10H,10502
01/11/2020 09H,10698
01/11/2020 08H,10565
01/11/2020 07H,11611
01/11/2020 06H,12796
01/11/2020 05H,14409
01/11/2020 04H,16076
01/11/2020 03H,17369
01/11/2020 02H,18234
01/11/2020 01H,18874
01/11/2020 00H,19015
01/10/2020 23H,18131
01/10/2020 22H,17884
01/10/2020 21H,17748
01/10/2020 20H,16974
01/10/2020 19H,16432
01/10/2020 18H,16230
01/10/2020 17H,16020
01/10/2020 16H,15581
01/10/2020 15H,15026
01/10/2020 14H,14793
01/10/2020 13H,14436
01/10/2020 12H,13139
01/10/2020 11H,11408
01/10/2020 10H,10349
01/10/2020 09H,10111
01/10/2020 08H,10163
01/10/2020 07H,10573
01/10/2020 06H,11245
01/10/2020 05H,12730
01/10/2020 04H,14011
01/10/2020 03H,15660
01/10/2020 02H,17098
01/10/2020 01H,17906
01/10/2020 00H,17841
01/9/2020 23H,16780
01/9/2020 22H,15875
01/9/2020 21H,15214
01/9/2020 20H,15122
01/9/2020 19H,15038
01/9/2020 18H,15053
01/9/2020 17H,15147
01/9/2020 16H,15018
01/9/2020 15H,16384
01/9/2020 14H,16874
01/9/2020 13H,17449
01/9/2020 12H,16267
01/9/2020 11H,14598
01/9/2020 10H,13363
01/9/2020 09H,12873
01/9/2020 08H,12615
01/9/2020 07H,12807
01/9/2020 06H,13275
01/9/2020 05H,14105
01/9/2020 04H,15056
01/9/2020 03H,16227
01/9/2020 02H,17370
01/9/2020 01H,17972
01/9/2020 00H,18062
01/8/2020 23H,16276
01/8/2020 22H,14980
01/8/2020 21H,14322
01/8/2020 20H,13873
01/8/2020 19H,13816
01/8/2020 18H,13097
01/8/2020 17H,12890
01/8/2020 16H,14476
01/8/2020 15H,15296
01/8/2020 14H,16369
01/8/2020 13H,16891
01/8/2020 12H,15132
01/8/2020 11H,12851
01/8/2020 10H,11530
01/8/2020 09H,10897
01/8/2020 08H,10788
01/8/2020 07H,10865
01/8/2020 06H,11503
01/8/2020 05H,12228
01/8/2020 04H,13088
01/8/2020 03H,14727
01/8/2020 02H,15909
01/8/2020 01H,16897
01/8/2020 00H,17121
01/7/2020 23H,15587
01/7/2020 22H,14640
01/7/2020 21H,14060
01/7/2020 20H,13666
01/7/2020 19H,13658
01/7/2020 18H,13774
01/7/2020 17H,13824
01/7/2020 16H,14381
01/7/2020 15H,15616
01/7/2020 14H,16825
01/7/2020 13H,17527
01/7/2020 12H,16326
01/7/2020 11H,13667
01/7/2020 10H,12688
01/7/2020 09H,12109
01/7/2020 08H,11979
01/7/2020 07H,12083
01/7/2020 06H,12632
01/7/2020 05H,13346
01/7/2020 04H,14463
01/7/2020 03H,16049
01/7/2020 02H,17444
01/7/2020 01H,17794
01/7/2020 00H,17469
01/6/2020 23H,15762
01/6/2020 22H,14446
01/6/2020 21H,14110
01/6/2020 20H,14171
01/6/2020 19H,14388
01/6/2020 18H,14674
01/6/2020 17H,15288
01/6/2020 16H,16082
01/6/2020 15H,16946
01/6/2020 14H,18156
01/6/2020 13H,18740
01/6/2020 12H,17215
01/6/2020 11H,14944
01/6/2020 10H,13349
01/6/2020 09H,12739
01/6/2020 08H,12492
01/6/2020 07H,12430
01/6/2020 06H,12394
01/6/2020 05H,13183
01/6/2020 04H,14510
01/6/2020 03H,15752
01/6/2020 02H,16678
01/6/2020 01H,17216
01/6/2020 00H,17337
01/5/2020 23H,15711
01/5/2020 22H,14374
01/5/2020 21H,13629
01/5/2020 20H,13563
01/5/2020 19H,13828
01/5/2020 18H,14199
01/5/2020 17H,14349
01/5/2020 16H,14500
01/5/2020 15H,14480
01/5/2020 14H,14076
01/5/2020 13H,12938
01/5/2020 12H,11764
01/5/2020 11H,10783
01/5/2020 10H,10260
01/5/2020 09H,10167
01/5/2020 08H,10215
01/5/2020 07H,10696
01/5/2020 06H,11558
01/5/2020 05H,8164
01/5/2020 04H,11110
01/5/2020 03H,12088
01/5/2020 02H,11307
01/5/2020 01H,14736
01/5/2020 00H,18623
01/4/2020 23H,18602
01/4/2020 22H,19055
01/4/2020 21H,19861
01/4/2020 20H,20342
01/4/2020 19H,20570
01/4/2020 18H,20548
01/4/2020 17H,19973
01/4/2020 16H,18948
01/4/2020 15H,16740
01/4/2020 14H,15088
01/4/2020 13H,13091
01/4/2020 12H,12289
01/4/2020 11H,11742
01/4/2020 10H,11498
01/4/2020 09H,11720
01/4/2020 08H,12564
01/4/2020 07H,13663
01/4/2020 06H,15099
01/4/2020 05H,16248
01/4/2020 04H,17709
01/4/2020 03H,19092
01/4/2020 02H,20242
01/4/2020 01H,22054
01/4/2020 00H,23002
01/3/2020 23H,22895
01/3/2020 22H,23425
01/3/2020 21H,23133
01/3/2020 20H,22909
01/3/2020 19H,22087
01/3/2020 18H,20955
01/3/2020 17H,20045
01/3/2020 16H,18933
01/3/2020 15H,17765
01/3/2020 14H,16425
01/3/2020 13H,15044
01/3/2020 12H,13844
01/3/2020 11H,12355
01/3/2020 10H,11578
01/3/2020 09H,11544
01/3/2020 08H,11994
01/3/2020 07H,12588
01/3/2020 06H,13544
01/3/2020 05H,14878
01/3/2020 04H,16277
01/3/2020 03H,17904
01/3/2020 02H,19275
01/3/2020 01H,20141
01/3/2020 00H,20865
01/2/2020 23H,20021
01/2/2020 22H,19526
01/2/2020 21H,18927
01/2/2020 20H,18390
01/2/2020 19H,17257
01/2/2020 18H,16936
01/2/2020 17H,16568
01/2/2020 16H,16286
01/2/2020 15H,16072
01/2/2020 14H,15755
01/2/2020 13H,14882
01/2/2020 12H,13616
01/2/2020 11H,11878
01/2/2020 10H,10753
01/2/2020 09H,10465
01/2/2020 08H,10509
01/2/2020 07H,10873
01/2/2020 06H,11687
01/2/2020 05H,13023
01/2/2020 04H,14094
01/2/2020 03H,15527
01/2/2020 02H,16580
01/2/2020 01H,17446
01/2/2020 00H,18115
01/1/2020 23H,17193
01/1/2020 22H,16364
01/1/2020 21H,15817
01/1/2020 20H,15349
01/1/2020 19H,15041
01/1/2020 18H,14921
01/1/2020 17H,14784
01/1/2020 16H,14563
01/1/2020 15H,13903
01/1/2020 14H,13299
01/1/2020 13H,12719
01/1/2020 12H,12143
01/1/2020 11H,11617
01/1/2020 10H,11179
01/1/2020 09H,11352
01/1/2020 08H,11874
01/1/2020 07H,12384
01/1/2020 06H,12992
01/1/2020 05H,13402
01/1/2020 04H,14131
01/1/2020 03H,15266
01/1/2020 02H,16794
01/1/2020 01H,18589
01/1/2020 00H,19721
12/31/2019 23H,18915
12/31/2019 22H,18191
12/31/2019 21H,17559
12/31/2019 20H,17223
12/31/2019 19H,17005
12/31/2019 18H,16563
12/31/2019 17H,16132
12/31/2019 16H,15875
12/31/2019 15H,15326
12/31/2019 14H,14124
12/31/2019 13H,13196
12/31/2019 12H,12297
12/31/2019 11H,11279
12/31/2019 10H,10709
12/31/2019 09H,10656
12/31/2019 08H,11095
12/31/2019 07H,12034
12/31/2019 06H,13307
12/31/2019 05H,14797
12/31/2019 04H,16469
12/31/2019 03H,18086
12/31/2019 02H,19517
12/31/2019 01H,20715
12/31/2019 00H,21598
12/30/2019 23H,20814
12/30/2019 22H,20129
12/30/2019 21H,20094
12/30/2019 20H,19890
12/30/2019 19H,19949
12/30/2019 18H,19559
12/30/2019 17H,19177
12/30/2019 16H,18419
12/30/2019 15H,17370
12/30/2019 14H,15924
12/30/2019 13H,14552
12/30/2019 12H,13427
12/30/2019 11H,12152
12/30/2019 10H,11399
12/30/2019 09H,11325
12/30/2019 08H,11659
12/30/2019 07H,12521
12/30/2019 06H,13821
12/30/2019 05H,15216
12/30/2019 04H,16661
12/30/2019 03H,18158
12/30/2019 02H,19304
12/30/2019 01H,20371
12/30/2019 00H,21189
12/29/2019 23H,20422
12/29/2019 22H,19983
12/29/2019 21H,19943
12/29/2019 20H,19798
12/29/2019 19H,19578
12/29/2019 18H,19099
12/29/2019 17H,18285
12/29/2019 16H,17488
12/29/2019 15H,16181
12/29/2019 14H,14282
12/29/2019 13H,12527
12/29/2019 12H,11561
12/29/2019 11H,11269
12/29/2019 10H,11127
12/29/2019 09H,11310
12/29/2019 08H,11836
12/29/2019 07H,12772
12/29/2019 06H,13932
12/29/2019 05H,15171
12/29/2019 04H,16386
12/29/2019 03H,17395
12/29/2019 02H,18281
12/29/2019 01H,19251
12/29/2019 00H,19880
12/28/2019 23H,19355
12/28/2019 22H,19123
12/28/2019 21H,19194
12/28/2019 20H,19002
12/28/2019 19H,18930
12/28/2019 18H,18654
12/28/2019 17H,18251
12/28/2019 16H,17449
12/28/2019 15H,16179
12/28/2019 14H,14284
12/28/2019 13H,12497
12/28/2019 12H,11641
12/28/2019 11H,10683
12/28/2019 10H,10724
12/28/2019 09H,10824
12/28/2019 08H,11171
12/28/2019 07H,11977
12/28/2019 06H,12856
12/28/2019 05H,12146
12/28/2019 04H,11380
12/28/2019 03H,14654
12/28/2019 02H,18283
12/28/2019 01H,19352
12/28/2019 00H,20061
12/27/2019 23H,19425
12/27/2019 22H,19115
12/27/2019 21H,19104
12/27/2019 20H,18980
12/27/2019 19H,18842
12/27/2019 18H,18425
12/27/2019 17H,18046
12/27/2019 16H,17441
12/27/2019 15H,16545
12/27/2019 14H,15048
12/27/2019 13H,13649
12/27/2019 12H,12457
12/27/2019 11H,11117
12/27/2019 10H,10333
12/27/2019 09H,10243
12/27/2019 08H,10617
12/27/2019 07H,11354
12/27/2019 06H,12533
12/27/2019 05H,13805
12/27/2019 04H,15242
12/27/2019 03H,16805
12/27/2019 02H,18019
12/27/2019 01H,19003
12/27/2019 00H,19585
12/26/2019 23H,18629
12/26/2019 22H,17954
12/26/2019 21H,17860
12/26/2019 20H,17850
12/26/2019 19H,17757
12/26/2019 18H,17377
12/26/2019 17H,16774
12/26/2019 16H,16074
12/26/2019 15H,15280
12/26/2019 14H,13961
12/26/2019 13H,12553
12/26/2019 12H,11570
12/26/2019 11H,10421
12/26/2019 10H,9494
12/26/2019 09H,9302
12/26/2019 08H,9559
12/26/2019 07H,10226
12/26/2019 06H,11171
12/26/2019 05H,12502
12/26/2019 04H,13790
12/26/2019 03H,15051
12/26/2019 02H,15892
12/26/2019 01H,16436
12/26/2019 00H,17075
12/25/2019 23H,16635
12/25/2019 22H,16492
12/25/2019 21H,16643
12/25/2019 20H,16573
12/25/2019 19H,16479
12/25/2019 18H,15961
12/25/2019 17H,15254
12/25/2019 16H,14524
12/25/2019 15H,13753
12/25/2019 14H,12610
12/25/2019 13H,11160
12/25/2019 12H,10286
12/25/2019 11H,9531
12/25/2019 10H,9087
12/25/2019 09H,9222
12/25/2019 08H,9711
12/25/2019 07H,10411
12/25/2019 06H,11209
12/25/2019 05H,12267
12/25/2019 04H,13405
12/25/2019 03H,14466
12/25/2019 02H,15395
12/25/2019 01H,16453
12/25/2019 00H,17575
12/24/2019 23H,17229
12/24/2019 22H,16710
12/24/2019 21H,16504
12/24/2019 20H,16513
12/24/2019 19H,16406
12/24/2019 18H,16158
12/24/2019 17H,16390
12/24/2019 16H,16114
12/24/2019 15H,15271
12/24/2019 14H,14147
12/24/2019 13H,12895
12/24/2019 12H,11635
12/24/2019 11H,10232
12/24/2019 10H,9514
12/24/2019 09H,9369
12/24/2019 08H,9651
12/24/2019 07H,10269
12/24/2019 06H,11453
12/24/2019 05H,13015
12/24/2019 04H,14779
12/24/2019 03H,16166
12/24/2019 02H,17149
12/24/2019 01H,17918
12/24/2019 00H,18472
12/23/2019 23H,17682
12/23/2019 22H,17163
12/23/2019 21H,17030
12/23/2019 20H,16959
12/23/2019 19H,16867
12/23/2019 18H,16706
12/23/2019 17H,16443
12/23/2019 16H,16138
12/23/2019 15H,15472
12/23/2019 14H,14794
12/23/2019 13H,13897
12/23/2019 12H,12523
12/23/2019 11H,11288
12/23/2019 10H,10442
12/23/2019 09H,10329
12/23/2019 08H,10606
12/23/2019 07H,11363
12/23/2019 06H,12458
12/23/2019 05H,13448
12/23/2019 04H,15208
12/23/2019 03H,16706
12/23/2019 02H,17543
12/23/2019 01H,18152
12/23/2019 00H,18586
12/22/2019 23H,17780
12/22/2019 22H,16913
12/22/2019 21H,16659
12/22/2019 20H,16836
12/22/2019 19H,17033
12/22/2019 18H,16956
12/22/2019 17H,16995
12/22/2019 16H,16410
12/22/2019 15H,15328
12/22/2019 14H,13686
12/22/2019 13H,12133
12/22/2019 12H,11066
12/22/2019 11H,10272
12/22/2019 10H,9929
12/22/2019 09H,9974
12/22/2019 08H,10344
12/22/2019 07H,11040
12/22/2019 06H,12117
12/22/2019 05H,13215
12/22/2019 04H,14336
12/22/2019 03H,15780
12/22/2019 02H,16593
12/22/2019 01H,17253
12/22/2019 00H,17700
12/21/2019 23H,17178
12/21/2019 22H,16571
12/21/2019 21H,16393
12/21/2019 20H,16455
12/21/2019 19H,16428
12/21/2019 18H,16337
12/21/2019 17H,16196
12/21/2019 16H,15936
12/21/2019 15H,15025
12/21/2019 14H,13968
12/21/2019 13H,12473
12/21/2019 12H,11370
12/21/2019 11H,10513
12/21/2019 10H,10145
12/21/2019 09H,10125
12/21/2019 08H,10412
12/21/2019 07H,11042
12/21/2019 06H,11873
12/21/2019 05H,13596
12/21/2019 04H,15016
12/21/2019 03H,16253
12/21/2019 02H,17291
12/21/2019 01H,17290
12/21/2019 00H,17900
12/20/2019 23H,17505
12/20/2019 22H,16615
12/20/2019 21H,16253
12/20/2019 20H,16063
12/20/2019 19H,15984
12/20/2019 18H,15892
12/20/2019 17H,16241
12/20/2019 16H,16404
12/20/2019 15H,16682
12/20/2019 14H,17022
12/20/2019 13H,16847
12/20/2019 12H,15436
12/20/2019 11H,13085
12/20/2019 10H,11873
12/20/2019 09H,11618
12/20/2019 08H,11595
12/20/2019 07H,11888
12/20/2019 06H,12656
12/20/2019 05H,14026
12/20/2019 04H,15587
12/20/2019 03H,16937
12/20/2019 02H,17909
12/20/2019 01H,18852
12/20/2019 00H,18572
12/19/2019 23H,17665
12/19/2019 22H,16323
12/19/2019 21H,15704
12/19/2019 20H,15543
12/19/2019 19H,15953
12/19/2019 18H,16234
12/19/2019 17H,16456
12/19/2019 16H,17105
12/19/2019 15H,18148
12/19/2019 14H,19298
12/19/2019 13H,19359
12/19/2019 12H,18010
12/19/2019 11H,15040
12/19/2019 10H,13327
12/19/2019 09H,12997
12/19/2019 08H,12886
12/19/2019 07H,13132
12/19/2019 06H,13748
12/19/2019 05H,15073
12/19/2019 04H,16037
12/19/2019 03H,17511
12/19/2019 02H,18614
12/19/2019 01H,19308
12/19/2019 00H,19657
12/18/2019 23H,18553
12/18/2019 22H,17284
12/18/2019 21H,16559
12/18/2019 20H,17001
12/18/2019 19H,17273
12/18/2019 18H,17407
12/18/2019 17H,17735
12/18/2019 16H,17297
12/18/2019 15H,16936
12/18/2019 14H,16526
12/18/2019 13H,16028
12/18/2019 12H,14461
12/18/2019 11H,12743
12/18/2019 10H,11591
12/18/2019 09H,11289
12/18/2019 08H,11472
12/18/2019 07H,11887
12/18/2019 06H,13033
12/18/2019 05H,14565
12/18/2019 04H,16799
12/18/2019 03H,18557
12/18/2019 02H,20019
12/18/2019 01H,21253
12/18/2019 00H,21593
12/17/2019 23H,20889
12/17/2019 22H,20757
12/17/2019 21H,21052
12/17/2019 20H,20712
12/17/2019 19H,20657
12/17/2019 18H,20111
12/17/2019 17H,19443
12/17/2019 16H,18428
12/17/2019 15H,17582
12/17/2019 14H,16105
12/17/2019 13H,15246
12/17/2019 12H,13980
12/17/2019 11H,12126
12/17/2019 10H,11155
12/17/2019 09H,10905
12/17/2019 08H,11145
12/17/2019 07H,11826
12/17/2019 06H,12646
12/17/2019 05H,14226
12/17/2019 04H,16186
12/17/2019 03H,17930
12/17/2019 02H,19234
12/17/2019 01H,20143
12/17/2019 00H,20696
12/16/2019 23H,19828
12/16/2019 22H,19240
12/16/2019 21H,18934
12/16/2019 20H,18453
12/16/2019 19H,17857
12/16/2019 18H,17076
12/16/2019 17H,16456
12/16/2019 16H,15730
12/16/2019 15H,15042
12/16/2019 14H,14447
12/16/2019 13H,13954
12/16/2019 12H,12628
12/16/2019 11H,11059
12/16/2019 10H,9914
12/16/2019 09H,9304
12/16/2019 08H,9288
12/16/2019 07H,9578
12/16/2019 06H,10450
12/16/2019 05H,11395
12/16/2019 04H,13478
12/16/2019 03H,15058
12/16/2019 02H,16289
12/16/2019 01H,17088
12/16/2019 00H,17499
12/15/2019 23H,16747
12/15/2019 22H,16264
12/15/2019 21H,15741
12/15/2019 20H,15139
12/15/2019 19H,14681
12/15/2019 18H,14229
12/15/2019 17H,13931
12/15/2019 16H,13628
12/15/2019 15H,13261
12/15/2019 14H,12700
12/15/2019 13H,11741
12/15/2019 12H,10656
12/15/2019 11H,9793
12/15/2019 10H,9484
12/15/2019 09H,9364
12/15/2019 08H,9564
12/15/2019 07H,9815
12/15/2019 06H,10501
12/15/2019 05H,11827
12/15/2019 04H,13385
12/15/2019 03H,14439
12/15/2019 02H,15512
12/15/2019 01H,16354
12/15/2019 00H,17331
12/14/2019 23H,17256
12/14/2019 22H,17224
12/14/2019 21H,17118
12/14/2019 20H,17112
12/14/2019 19H,17196
12/14/2019 18H,17333
12/14/2019 17H,17042
12/14/2019 16H,16596
12/14/2019 15H,15609
12/14/2019 14H,13846
12/14/2019 13H,12077
12/14/2019 12H,10864
12/14/2019 11H,10255
12/14/2019 10H,9699
12/14/2019 09H,9623
12/14/2019 08H,9906
12/14/2019 07H,10355
12/14/2019 06H,11451
12/14/2019 05H,12891
12/14/2019 04H,14860
12/14/2019 03H,16174
12/14/2019 02H,17046
12/14/2019 01H,17928
12/14/2019 00H,19488
12/13/2019 23H,19304
12/13/2019 22H,18166
12/13/2019 21H,18012
12/13/2019 20H,18035
12/13/2019 19H,18158
12/13/2019 18H,18033
12/13/2019 17H,17626
12/13/2019 16H,17112
12/13/2019 15H,16680
12/13/2019 14H,15804
12/13/2019 13H,14774
12/13/2019 12H,13460
12/13/2019 11H,11770
12/13/2019 10H,10923
12/13/2019 09H,10686
12/13/2019 08H,10902
12/13/2019 07H,11537
12/13/2019 06H,12434
12/13/2019 05H,13985
12/13/2019 04H,16077
12/13/2019 03H,17678
12/13/2019 02H,18789
12/13/2019 01H,19766
12/13/2019 00H,20192
12/12/2019 23H,19346
12/12/2019 22H,18438
12/12/2019 21H,17847
12/12/2019 20H,17965
12/12/2019 19H,17771
12/12/2019 18H,17487
12/12/2019 17H,17240
12/12/2019 16H,17010
12/12/2019 15H,17041
12/12/2019 14H,16076
12/12/2019 13H,15567
12/12/2019 12H,14518
12/12/2019 11H,12517
12/12/2019 10H,11388
12/12/2019 09H,10864
12/12/2019 08H,10891
12/12/2019 07H,11443
12/12/2019 06H,12238
12/12/2019 05H,13539
12/12/2019 04H,15750
12/12/2019 03H,17921
12/12/2019 02H,19418
12/12/2019 01H,20655
12/12/2019 00H,21320
12/11/2019 23H,20791
12/11/2019 22H,20477
12/11/2019 21H,20282
12/11/2019 20H,20035
12/11/2019 19H,19760
12/11/2019 18H,19326
12/11/2019 17H,18541
12/11/2019 16H,17642
12/11/2019 15H,16508
12/11/2019 14H,15547
12/11/2019 13H,14902
12/11/2019 12H,13943
12/11/2019 11H,12324
12/11/2019 10H,11363
12/11/2019 09H,11233
12/11/2019 08H,11519
12/11/2019 07H,12126
12/11/2019 06H,12872
12/11/2019 05H,14440
12/11/2019 04H,16901
12/11/2019 03H,19053
12/11/2019 02H,20583
12/11/2019 01H,21809
12/11/2019 00H,22498
12/10/2019 23H,21860
12/10/2019 22H,21561
12/10/2019 21H,21374
12/10/2019 20H,20922
12/10/2019 19H,20171
12/10/2019 18H,19240
12/10/2019 17H,18083
12/10/2019 16H,16887
12/10/2019 15H,15718
12/10/2019 14H,14700
12/10/2019 13H,13922
12/10/2019 12H,12702
12/10/2019 11H,11095
12/10/2019 10H,9989
12/10/2019 09H,9712
12/10/2019 08H,10016
12/10/2019 07H,10611
12/10/2019 06H,11737
12/10/2019 05H,13095
12/10/2019 04H,15027
12/10/2019 03H,17055
12/10/2019 02H,18620
12/10/2019 01H,19714
12/10/2019 00H,20428
12/9/2019 23H,19438
12/9/2019 22H,18914
12/9/2019 21H,18585
12/9/2019 20H,18132
12/9/2019 19H,17400
12/9/2019 18H,16602
12/9/2019 17H,15664
12/9/2019 16H,14919
12/9/2019 15H,14517
12/9/2019 14H,14171
12/9/2019 13H,13823
12/9/2019 12H,12734
12/9/2019 11H,10803
12/9/2019 10H,9561
12/9/2019 09H,9109
12/9/2019 08H,9196
12/9/2019 07H,9651
12/9/2019 06H,10580
12/9/2019 05H,11363
12/9/2019 04H,13387
12/9/2019 03H,15524
12/9/2019 02H,16708
12/9/2019 01H,17728
12/9/2019 00H,18180
12/8/2019 23H,17520
12/8/2019 22H,16908
12/8/2019 21H,16665
12/8/2019 20H,16294
12/8/2019 19H,15965
12/8/2019 18H,15520
12/8/2019 17H,14910
12/8/2019 16H,14219
12/8/2019 15H,13464
12/8/2019 14H,12556
12/8/2019 13H,11242
12/8/2019 12H,10434
