Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
19:02:28 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
02/16/2021 22H,7910
02/16/2021 21H,7687
02/16/2021 20H,7438
02/16/2021 19H,7532
02/16/2021 18H,7661
02/16/2021 17H,7839
02/16/2021 16H,7872
02/16/2021 15H,7822
02/16/2021 14H,7885
02/16/2021 13H,8203
02/16/2021 12H,8205
02/16/2021 11H,7419
02/16/2021 10H,7115
02/16/2021 09H,7073
02/16/2021 08H,7054
02/16/2021 07H,7124
02/16/2021 06H,7363
02/16/2021 05H,7429
02/16/2021 04H,8159
02/16/2021 03H,8650
02/16/2021 02H,9041
02/16/2021 01H,9168
02/16/2021 00H,9791
02/15/2021 23H,9742
02/15/2021 22H,9684
02/15/2021 21H,9689
02/15/2021 20H,9750
02/15/2021 19H,9771
02/15/2021 18H,9931
02/15/2021 17H,9987
02/15/2021 16H,9838
02/15/2021 15H,9720
02/15/2021 14H,9635
02/15/2021 13H,9839
02/15/2021 12H,9558
02/15/2021 11H,8722
02/15/2021 10H,8183
02/15/2021 09H,8173
02/15/2021 08H,8207
02/15/2021 07H,8267
02/15/2021 06H,8338
02/15/2021 05H,8593
02/15/2021 04H,8633
02/15/2021 03H,8927
02/15/2021 02H,9094
02/15/2021 01H,8850
02/15/2021 00H,9474
02/14/2021 23H,9306
02/14/2021 22H,9141
02/14/2021 21H,9225
02/14/2021 20H,9050
02/14/2021 19H,9106
02/14/2021 18H,9134
02/14/2021 17H,9081
02/14/2021 16H,9018
02/14/2021 15H,9019
02/14/2021 14H,9100
02/14/2021 13H,9097
02/14/2021 12H,8957
02/14/2021 11H,8130
02/14/2021 10H,8102
02/14/2021 09H,8106
02/14/2021 08H,8085
02/14/2021 07H,8094
02/14/2021 06H,8191
02/14/2021 05H,8277
02/14/2021 04H,8515
02/14/2021 03H,8637
02/14/2021 02H,9199
02/14/2021 01H,9063
02/14/2021 00H,9065
02/13/2021 23H,9101
02/13/2021 22H,9128
02/13/2021 21H,9222
02/13/2021 20H,9000
02/13/2021 19H,9218
02/13/2021 18H,9229
02/13/2021 17H,9222
02/13/2021 16H,9434
02/13/2021 15H,9389
02/13/2021 14H,8736
02/13/2021 13H,8764
02/13/2021 12H,8594
02/13/2021 11H,8487
02/13/2021 10H,8177
02/13/2021 09H,8135
02/13/2021 08H,8160
02/13/2021 07H,8319
02/13/2021 06H,8486
02/13/2021 05H,8540
02/13/2021 04H,8851
02/13/2021 03H,8812
02/13/2021 02H,9006
02/13/2021 01H,9112
02/13/2021 00H,9176
02/12/2021 23H,9199
02/12/2021 22H,9351
02/12/2021 21H,9114
02/12/2021 20H,9096
02/12/2021 19H,9141
02/12/2021 18H,9132
02/12/2021 17H,9236
02/12/2021 16H,9143
02/12/2021 15H,9087
02/12/2021 14H,8700
02/12/2021 13H,8554
02/12/2021 12H,8368
02/12/2021 11H,8032
02/12/2021 10H,7892
02/12/2021 09H,7825
02/12/2021 08H,7811
02/12/2021 07H,7840
02/12/2021 06H,7881
02/12/2021 05H,7645
02/12/2021 04H,7787
02/12/2021 03H,8042
02/12/2021 02H,8662
02/12/2021 01H,8653
02/12/2021 00H,8701
02/11/2021 23H,8623
02/11/2021 22H,8446
02/11/2021 21H,8193
02/11/2021 20H,8164
02/11/2021 19H,8272
02/11/2021 18H,8239
02/11/2021 17H,8309
02/11/2021 16H,8328
02/11/2021 15H,8470
02/11/2021 14H,8329
02/11/2021 13H,8150
02/11/2021 12H,7764
02/11/2021 11H,7503
02/11/2021 10H,7495
02/11/2021 09H,7513
02/11/2021 08H,7711
02/11/2021 07H,7807
02/11/2021 06H,7899
02/11/2021 05H,7546
02/11/2021 04H,7686
02/11/2021 03H,7847
02/11/2021 02H,8301
02/11/2021 01H,8336
02/11/2021 00H,8570
02/10/2021 23H,8398
02/10/2021 22H,8546
02/10/2021 21H,8456
02/10/2021 20H,8384
02/10/2021 19H,8533
02/10/2021 18H,8559
02/10/2021 17H,8531
02/10/2021 16H,8549
02/10/2021 15H,8209
02/10/2021 14H,8214
02/10/2021 13H,8167
02/10/2021 12H,7641
02/10/2021 11H,7431
02/10/2021 10H,7321
02/10/2021 09H,7312
02/10/2021 08H,7323
02/10/2021 07H,7439
02/10/2021 06H,7478
02/10/2021 05H,7500
02/10/2021 04H,7739
02/10/2021 03H,7827
02/10/2021 02H,8134
02/10/2021 01H,8129
02/10/2021 00H,8218
02/9/2021 23H,8206
02/9/2021 22H,8206
02/9/2021 21H,8052
02/9/2021 20H,7920
02/9/2021 19H,8018
02/9/2021 18H,8070
02/9/2021 17H,8231
02/9/2021 16H,8224
02/9/2021 15H,8278
02/9/2021 14H,8187
02/9/2021 13H,8223
02/9/2021 12H,7883
02/9/2021 11H,7620
02/9/2021 10H,6983
02/9/2021 09H,6908
02/9/2021 08H,6990
02/9/2021 07H,7200
02/9/2021 06H,7440
02/9/2021 05H,7754
02/9/2021 04H,7735
02/9/2021 03H,7951
02/9/2021 02H,8162
02/9/2021 01H,8241
02/9/2021 00H,8259
02/8/2021 23H,8444
02/8/2021 22H,8297
02/8/2021 21H,7977
02/8/2021 20H,8137
02/8/2021 19H,8170
02/8/2021 18H,8328
02/8/2021 17H,8497
02/8/2021 16H,8673
02/8/2021 15H,8852
02/8/2021 14H,8760
02/8/2021 13H,8618
02/8/2021 12H,8441
02/8/2021 11H,8141
02/8/2021 10H,7815
02/8/2021 09H,7814
02/8/2021 08H,7782
02/8/2021 07H,7785
02/8/2021 06H,7736
02/8/2021 05H,7682
02/8/2021 04H,7892
02/8/2021 03H,8036
02/8/2021 02H,8129
02/8/2021 01H,8133
02/8/2021 00H,8181
02/7/2021 23H,8073
02/7/2021 22H,7743
02/7/2021 21H,7665
02/7/2021 20H,7790
02/7/2021 19H,7922
02/7/2021 18H,7846
02/7/2021 17H,7806
02/7/2021 16H,7906
02/7/2021 15H,8032
02/7/2021 14H,7968
02/7/2021 13H,7473
02/7/2021 12H,7115
02/7/2021 11H,7110
02/7/2021 10H,7106
02/7/2021 09H,7120
02/7/2021 08H,7240
02/7/2021 07H,7453
02/7/2021 06H,7568
02/7/2021 05H,7457
02/7/2021 04H,7632
02/7/2021 03H,7712
02/7/2021 02H,7885
02/7/2021 01H,7900
02/7/2021 00H,7860
02/6/2021 23H,7831
02/6/2021 22H,7747
02/6/2021 21H,7758
02/6/2021 20H,7714
02/6/2021 19H,7712
02/6/2021 18H,7671
02/6/2021 17H,7734
02/6/2021 16H,7775
02/6/2021 15H,7878
02/6/2021 14H,7936
02/6/2021 13H,7855
02/6/2021 12H,7514
02/6/2021 11H,7019
02/6/2021 10H,7027
02/6/2021 09H,7082
02/6/2021 08H,6894
02/6/2021 07H,6818
02/6/2021 06H,6936
02/6/2021 05H,7227
02/6/2021 04H,7366
02/6/2021 03H,7567
02/6/2021 02H,7658
02/6/2021 01H,7723
02/6/2021 00H,7705
02/5/2021 23H,7570
02/5/2021 22H,7442
02/5/2021 21H,7423
02/5/2021 20H,7278
02/5/2021 19H,7315
02/5/2021 18H,7394
02/5/2021 17H,7521
02/5/2021 16H,7612
02/5/2021 15H,7790
02/5/2021 14H,7966
02/5/2021 13H,7804
02/5/2021 12H,7798
02/5/2021 11H,7581
02/5/2021 10H,7390
02/5/2021 09H,7303
02/5/2021 08H,7242
02/5/2021 07H,7252
02/5/2021 06H,7350
02/5/2021 05H,7492
02/5/2021 04H,7505
02/5/2021 03H,7793
02/5/2021 02H,7893
02/5/2021 01H,7832
02/5/2021 00H,7746
02/4/2021 23H,7615
02/4/2021 22H,7475
02/4/2021 21H,7140
02/4/2021 20H,6799
02/4/2021 19H,6980
02/4/2021 18H,6876
02/4/2021 17H,7070
02/4/2021 16H,7466
02/4/2021 15H,7731
02/4/2021 14H,7790
02/4/2021 13H,7543
02/4/2021 12H,7495
02/4/2021 11H,7397
02/4/2021 10H,7112
02/4/2021 09H,7114
02/4/2021 08H,7098
02/4/2021 07H,7002
02/4/2021 06H,6923
02/4/2021 05H,6947
02/4/2021 04H,6878
02/4/2021 03H,7062
02/4/2021 02H,7081
02/4/2021 01H,7027
02/4/2021 00H,6913
02/3/2021 23H,6813
02/3/2021 22H,6488
02/3/2021 21H,6262
02/3/2021 20H,6328
02/3/2021 19H,6693
02/3/2021 18H,6782
02/3/2021 17H,7005
02/3/2021 16H,7330
02/3/2021 15H,7371
02/3/2021 14H,7321
02/3/2021 13H,7514
02/3/2021 12H,7468
02/3/2021 11H,7301
02/3/2021 10H,7191
02/3/2021 09H,7185
02/3/2021 08H,7168
02/3/2021 07H,7158
02/3/2021 06H,7184
02/3/2021 05H,7035
02/3/2021 04H,7301
02/3/2021 03H,7383
02/3/2021 02H,7920
02/3/2021 01H,7974
02/3/2021 00H,7947
02/2/2021 23H,7842
02/2/2021 22H,7701
02/2/2021 21H,7663
02/2/2021 20H,7680
02/2/2021 19H,7712
02/2/2021 18H,7769
02/2/2021 17H,7946
02/2/2021 16H,8009
02/2/2021 15H,7925
02/2/2021 14H,7394
02/2/2021 13H,7329
02/2/2021 12H,7347
02/2/2021 11H,7292
02/2/2021 10H,7136
02/2/2021 09H,7172
02/2/2021 08H,7079
02/2/2021 07H,7101
02/2/2021 06H,7074
02/2/2021 05H,7181
02/2/2021 04H,7193
02/2/2021 03H,7268
02/2/2021 02H,7488
02/2/2021 01H,7800
02/2/2021 00H,8133
02/1/2021 23H,8164
02/1/2021 22H,7930
02/1/2021 21H,7939
02/1/2021 20H,7908
02/1/2021 19H,7868
02/1/2021 18H,7605
02/1/2021 17H,7849
02/1/2021 16H,7878
02/1/2021 15H,7789
02/1/2021 14H,7502
02/1/2021 13H,7332
02/1/2021 12H,7162
02/1/2021 11H,7026
02/1/2021 10H,6921
02/1/2021 09H,6872
02/1/2021 08H,6916
02/1/2021 07H,6937
02/1/2021 06H,6977
02/1/2021 05H,7104
02/1/2021 04H,7072
02/1/2021 03H,7225
02/1/2021 02H,7550
02/1/2021 01H,7677
02/1/2021 00H,7530
01/31/2021 23H,7922
01/31/2021 22H,8124
01/31/2021 21H,8069
01/31/2021 20H,7935
01/31/2021 19H,7823
01/31/2021 18H,7884
01/31/2021 17H,7863
01/31/2021 16H,7853
01/31/2021 15H,7564
01/31/2021 14H,7410
01/31/2021 13H,7655
01/31/2021 12H,7671
01/31/2021 11H,7481
01/31/2021 10H,7325
01/31/2021 09H,7481
01/31/2021 08H,7243
01/31/2021 07H,7207
01/31/2021 06H,7294
01/31/2021 05H,7166
01/31/2021 04H,7565
01/31/2021 03H,7786
01/31/2021 02H,8164
01/31/2021 01H,8147
01/31/2021 00H,8131
01/30/2021 23H,8051
01/30/2021 22H,7976
01/30/2021 21H,7974
01/30/2021 20H,7978
01/30/2021 19H,8000
01/30/2021 18H,7939
01/30/2021 17H,7889
01/30/2021 16H,7953
01/30/2021 15H,7993
01/30/2021 14H,7767
01/30/2021 13H,7726
01/30/2021 12H,7598
01/30/2021 11H,7477
01/30/2021 10H,7483
01/30/2021 09H,7567
01/30/2021 08H,7605
01/30/2021 07H,7541
01/30/2021 06H,7549
01/30/2021 05H,7561
01/30/2021 04H,7687
01/30/2021 03H,8256
01/30/2021 02H,8490
01/30/2021 01H,8525
01/30/2021 00H,8565
01/29/2021 23H,8428
01/29/2021 22H,8235
01/29/2021 21H,8204
01/29/2021 20H,8104
01/29/2021 19H,8305
01/29/2021 18H,8300
01/29/2021 17H,8318
01/29/2021 16H,8387
01/29/2021 15H,8449
01/29/2021 14H,8191
01/29/2021 13H,8224
01/29/2021 12H,8031
01/29/2021 11H,7970
01/29/2021 10H,7729
01/29/2021 09H,7576
01/29/2021 08H,7559
01/29/2021 07H,7621
01/29/2021 06H,7665
01/29/2021 05H,7804
01/29/2021 04H,8082
01/29/2021 03H,8068
01/29/2021 02H,8681
01/29/2021 01H,8652
01/29/2021 00H,8501
01/28/2021 23H,8416
01/28/2021 22H,8217
01/28/2021 21H,8046
01/28/2021 20H,8071
01/28/2021 19H,8109
01/28/2021 18H,8216
01/28/2021 17H,8323
01/28/2021 16H,8394
01/28/2021 15H,8572
01/28/2021 14H,7841
01/28/2021 13H,7522
01/28/2021 12H,7391
01/28/2021 11H,7222
01/28/2021 10H,7168
01/28/2021 09H,7173
01/28/2021 08H,7132
01/28/2021 07H,7156
01/28/2021 06H,7162
01/28/2021 05H,6923
01/28/2021 04H,7461
01/28/2021 03H,7516
01/28/2021 02H,7893
01/28/2021 01H,8238
01/28/2021 00H,8457
01/27/2021 23H,8345
01/27/2021 22H,8123
01/27/2021 21H,7929
01/27/2021 20H,7898
01/27/2021 19H,7946
01/27/2021 18H,8108
01/27/2021 17H,8098
01/27/2021 16H,8080
01/27/2021 15H,8058
01/27/2021 14H,7875
01/27/2021 13H,7815
01/27/2021 12H,7478
01/27/2021 11H,6954
01/27/2021 10H,6605
01/27/2021 09H,6619
01/27/2021 08H,6611
01/27/2021 07H,6660
01/27/2021 06H,6744
01/27/2021 05H,6410
01/27/2021 04H,6884
01/27/2021 03H,7087
01/27/2021 02H,7812
01/27/2021 01H,7879
01/27/2021 00H,7846
01/26/2021 23H,7846
01/26/2021 22H,7802
01/26/2021 21H,7794
01/26/2021 20H,7755
01/26/2021 19H,7528
01/26/2021 18H,7532
01/26/2021 17H,7558
01/26/2021 16H,7588
01/26/2021 15H,7664
01/26/2021 14H,7407
01/26/2021 13H,7160
01/26/2021 12H,7049
01/26/2021 11H,6948
01/26/2021 10H,6796
01/26/2021 09H,6737
01/26/2021 08H,6678
01/26/2021 07H,6818
01/26/2021 06H,6813
01/26/2021 05H,6904
01/26/2021 04H,7101
01/26/2021 03H,7341
01/26/2021 02H,7740
01/26/2021 01H,7949
01/26/2021 00H,7887
01/25/2021 23H,7771
01/25/2021 22H,7782
01/25/2021 21H,7770
01/25/2021 20H,7669
01/25/2021 19H,7635
01/25/2021 18H,7686
01/25/2021 17H,7801
01/25/2021 16H,7809
01/25/2021 15H,7843
01/25/2021 14H,7686
01/25/2021 13H,7518
01/25/2021 12H,7338
01/25/2021 11H,6993
01/25/2021 10H,6806
01/25/2021 09H,6720
01/25/2021 08H,6651
01/25/2021 07H,6679
01/25/2021 06H,6704
01/25/2021 05H,6972
01/25/2021 04H,7057
01/25/2021 03H,7401
01/25/2021 02H,7829
01/25/2021 01H,8040
01/25/2021 00H,7890
01/24/2021 23H,7583
01/24/2021 22H,7462
01/24/2021 21H,7374
01/24/2021 20H,7419
01/24/2021 19H,7261
01/24/2021 18H,7348
01/24/2021 17H,7399
01/24/2021 16H,7482
01/24/2021 15H,7632
01/24/2021 14H,7293
01/24/2021 13H,7012
01/24/2021 12H,6844
01/24/2021 11H,6867
01/24/2021 10H,6892
01/24/2021 09H,6943
01/24/2021 08H,7006
01/24/2021 07H,7010
01/24/2021 06H,6978
01/24/2021 05H,7030
01/24/2021 04H,7322
01/24/2021 03H,7418
01/24/2021 02H,7656
01/24/2021 01H,7757
01/24/2021 00H,7715
01/23/2021 23H,7585
01/23/2021 22H,7494
01/23/2021 21H,7415
01/23/2021 20H,7332
01/23/2021 19H,7277
01/23/2021 18H,7291
01/23/2021 17H,7360
01/23/2021 16H,7392
01/23/2021 15H,7411
01/23/2021 14H,7309
01/23/2021 13H,7818
01/23/2021 12H,7866
01/23/2021 11H,7045
01/23/2021 10H,6885
01/23/2021 09H,6819
01/23/2021 08H,6795
01/23/2021 07H,6823
01/23/2021 06H,6814
01/23/2021 05H,6925
01/23/2021 04H,7143
01/23/2021 03H,7323
01/23/2021 02H,7387
01/23/2021 01H,7490
01/23/2021 00H,7350
01/22/2021 23H,7259
01/22/2021 22H,7138
01/22/2021 21H,6934
01/22/2021 20H,6934
01/22/2021 19H,6932
01/22/2021 18H,6944
01/22/2021 17H,7123
01/22/2021 16H,7194
01/22/2021 15H,7237
01/22/2021 14H,7918
01/22/2021 13H,7202
01/22/2021 12H,7035
01/22/2021 11H,6614
01/22/2021 10H,6520
01/22/2021 09H,6417
01/22/2021 08H,6358
01/22/2021 07H,6451
01/22/2021 06H,6553
01/22/2021 05H,6824
01/22/2021 04H,6552
01/22/2021 03H,6920
01/22/2021 02H,6895
01/22/2021 01H,7363
01/22/2021 00H,7297
01/21/2021 23H,6993
01/21/2021 22H,6959
01/21/2021 21H,7250
01/21/2021 20H,7274
01/21/2021 19H,7267
01/21/2021 18H,7466
01/21/2021 17H,7582
01/21/2021 16H,7889
01/21/2021 15H,8034
01/21/2021 14H,8120
01/21/2021 13H,8009
01/21/2021 12H,7969
01/21/2021 11H,7804
01/21/2021 10H,7525
01/21/2021 09H,7211
01/21/2021 08H,7220
01/21/2021 07H,7221
01/21/2021 06H,7343
01/21/2021 05H,7283
01/21/2021 04H,7312
01/21/2021 03H,7899
01/21/2021 02H,8583
01/21/2021 01H,8705
01/21/2021 00H,8780
01/20/2021 23H,8551
01/20/2021 22H,8053
01/20/2021 21H,7914
01/20/2021 20H,8074
01/20/2021 19H,8020
01/20/2021 18H,8145
01/20/2021 17H,8159
01/20/2021 16H,8299
01/20/2021 15H,8443
01/20/2021 14H,8250
01/20/2021 13H,8151
01/20/2021 12H,8153
01/20/2021 11H,8015
01/20/2021 10H,7793
01/20/2021 09H,8287
01/20/2021 08H,7433
01/20/2021 07H,7261
01/20/2021 06H,7332
01/20/2021 05H,7253
01/20/2021 04H,7875
01/20/2021 03H,8191
01/20/2021 02H,8666
01/20/2021 01H,8716
01/20/2021 00H,8657
01/19/2021 23H,8531
01/19/2021 22H,8255
01/19/2021 21H,8025
01/19/2021 20H,7926
01/19/2021 19H,7992
01/19/2021 18H,8194
01/19/2021 17H,8293
01/19/2021 16H,8447
01/19/2021 15H,8448
01/19/2021 14H,8361
01/19/2021 13H,8555
01/19/2021 12H,8581
01/19/2021 11H,8455
01/19/2021 10H,8252
01/19/2021 09H,8078
01/19/2021 08H,8061
01/19/2021 07H,8038
01/19/2021 06H,8078
01/19/2021 05H,7993
01/19/2021 04H,8228
01/19/2021 03H,8410
01/19/2021 02H,8771
01/19/2021 01H,8750
01/19/2021 00H,8532
01/18/2021 23H,8299
01/18/2021 22H,8201
01/18/2021 21H,8043
01/18/2021 20H,7914
01/18/2021 19H,8022
01/18/2021 18H,8102
01/18/2021 17H,8155
01/18/2021 16H,8199
01/18/2021 15H,8383
01/18/2021 14H,8404
01/18/2021 13H,8447
01/18/2021 12H,8382
01/18/2021 11H,8356
01/18/2021 10H,8142
01/18/2021 09H,7947
01/18/2021 08H,7890
01/18/2021 07H,7847
01/18/2021 06H,7872
01/18/2021 05H,7596
01/18/2021 04H,7789
01/18/2021 03H,8206
01/18/2021 02H,8235
01/18/2021 01H,8289
01/18/2021 00H,8220
01/17/2021 23H,8063
01/17/2021 22H,7901
01/17/2021 21H,7628
01/17/2021 20H,7501
01/17/2021 19H,7592
01/17/2021 18H,7755
01/17/2021 17H,8044
01/17/2021 16H,8204
01/17/2021 15H,8383
01/17/2021 14H,8324
01/17/2021 13H,8229
01/17/2021 12H,8016
01/17/2021 11H,7752
01/17/2021 10H,7670
01/17/2021 09H,7752
01/17/2021 08H,7673
01/17/2021 07H,7727
01/17/2021 06H,7712
01/17/2021 05H,7524
01/17/2021 04H,7954
01/17/2021 03H,8297
01/17/2021 02H,8312
01/17/2021 01H,8312
01/17/2021 00H,8400
01/16/2021 23H,8268
01/16/2021 22H,8124
01/16/2021 21H,7821
01/16/2021 20H,7885
01/16/2021 19H,7971
01/16/2021 18H,8139
01/16/2021 17H,8290
01/16/2021 16H,8335
01/16/2021 15H,8417
01/16/2021 14H,8460
01/16/2021 13H,8352
01/16/2021 12H,7999
01/16/2021 11H,7795
01/16/2021 10H,7751
01/16/2021 09H,7696
01/16/2021 08H,7547
01/16/2021 07H,7533
01/16/2021 06H,7569
01/16/2021 05H,7830
01/16/2021 04H,7716
01/16/2021 03H,8324
01/16/2021 02H,8386
01/16/2021 01H,8388
01/16/2021 00H,8388
01/15/2021 23H,8338
01/15/2021 22H,8254
01/15/2021 21H,8166
01/15/2021 20H,8101
01/15/2021 19H,8185
01/15/2021 18H,8136
01/15/2021 17H,8275
01/15/2021 16H,8397
01/15/2021 15H,8577
01/15/2021 14H,8707
01/15/2021 13H,8431
01/15/2021 12H,8043
01/15/2021 11H,7872
01/15/2021 10H,7735
01/15/2021 09H,7689
01/15/2021 08H,7730
01/15/2021 07H,7734
01/15/2021 06H,7729
01/15/2021 05H,7698
01/15/2021 04H,8021
01/15/2021 03H,8455
01/15/2021 02H,8515
01/15/2021 01H,8477
01/15/2021 00H,8360
01/14/2021 23H,8233
01/14/2021 22H,7884
01/14/2021 21H,7671
01/14/2021 20H,7567
01/14/2021 19H,7660
01/14/2021 18H,7822
01/14/2021 17H,7969
01/14/2021 16H,8275
01/14/2021 15H,8351
01/14/2021 14H,8389
01/14/2021 13H,8243
01/14/2021 12H,8128
01/14/2021 11H,7793
01/14/2021 10H,7570
01/14/2021 09H,7613
01/14/2021 08H,7497
01/14/2021 07H,7461
01/14/2021 06H,7490
01/14/2021 05H,7595
01/14/2021 04H,8052
01/14/2021 03H,8408
01/14/2021 02H,8405
01/14/2021 01H,8367
01/14/2021 00H,8989
01/13/2021 23H,8103
01/13/2021 22H,7986
01/13/2021 21H,7817
01/13/2021 20H,7784
01/13/2021 19H,7774
01/13/2021 18H,8019
01/13/2021 17H,8091
01/13/2021 16H,8215
01/13/2021 15H,8277
01/13/2021 14H,8326
01/13/2021 13H,8206
01/13/2021 12H,8057
01/13/2021 11H,7859
01/13/2021 10H,7668
01/13/2021 09H,7567
01/13/2021 08H,7495
01/13/2021 07H,7482
01/13/2021 06H,7470
01/13/2021 05H,7373
01/13/2021 04H,7980
01/13/2021 03H,8255
01/13/2021 02H,8397
01/13/2021 01H,8427
01/13/2021 00H,8416
01/12/2021 23H,8295
01/12/2021 22H,8204
01/12/2021 21H,8053
01/12/2021 20H,8009
01/12/2021 19H,8145
01/12/2021 18H,8352
01/12/2021 17H,8442
01/12/2021 16H,8499
01/12/2021 15H,8535
01/12/2021 14H,8279
01/12/2021 13H,8092
01/12/2021 12H,7935
01/12/2021 11H,7756
01/12/2021 10H,7555
01/12/2021 09H,7522
01/12/2021 08H,7528
01/12/2021 07H,7549
01/12/2021 06H,7650
01/12/2021 05H,7676
01/12/2021 04H,7572
01/12/2021 03H,7636
01/12/2021 02H,8282
01/12/2021 01H,8400
01/12/2021 00H,8207
01/11/2021 23H,8273
01/11/2021 22H,8309
01/11/2021 21H,8351
01/11/2021 20H,8338
01/11/2021 19H,8292
01/11/2021 18H,8304
01/11/2021 17H,8376
01/11/2021 16H,8480
01/11/2021 15H,8538
01/11/2021 14H,8382
01/11/2021 13H,8424
01/11/2021 12H,8456
01/11/2021 11H,8338
01/11/2021 10H,8206
01/11/2021 09H,8080
01/11/2021 08H,8064
01/11/2021 07H,8092
01/11/2021 06H,8168
01/11/2021 05H,8249
01/11/2021 04H,8248
01/11/2021 03H,8293
01/11/2021 02H,8508
01/11/2021 01H,8601
01/11/2021 00H,8590
01/10/2021 23H,8509
01/10/2021 22H,8462
01/10/2021 21H,8227
01/10/2021 20H,8249
01/10/2021 19H,8173
01/10/2021 18H,8314
01/10/2021 17H,8368
01/10/2021 16H,8468
01/10/2021 15H,8596
01/10/2021 14H,8371
01/10/2021 13H,8315
01/10/2021 12H,8151
01/10/2021 11H,7983
01/10/2021 10H,8007
01/10/2021 09H,8056
01/10/2021 08H,8075
01/10/2021 07H,8163
01/10/2021 06H,8163
01/10/2021 05H,8246
01/10/2021 04H,8324
01/10/2021 03H,8597
01/10/2021 02H,8788
01/10/2021 01H,8779
01/10/2021 00H,8673
01/9/2021 23H,8649
01/9/2021 22H,8605
01/9/2021 21H,8492
01/9/2021 20H,8357
01/9/2021 19H,8056
01/9/2021 18H,8204
01/9/2021 17H,8309
01/9/2021 16H,8465
01/9/2021 15H,8454
01/9/2021 14H,8358
01/9/2021 13H,8175
01/9/2021 12H,8082
01/9/2021 11H,7980
01/9/2021 10H,7974
01/9/2021 09H,7924
01/9/2021 08H,7846
01/9/2021 07H,7846
01/9/2021 06H,8050
01/9/2021 05H,7686
01/9/2021 04H,8232
01/9/2021 03H,8472
01/9/2021 02H,8936
01/9/2021 01H,9131
01/9/2021 00H,9135
01/8/2021 23H,8911
01/8/2021 22H,9021
01/8/2021 21H,8868
01/8/2021 20H,8775
01/8/2021 19H,8711
01/8/2021 18H,8821
01/8/2021 17H,8809
01/8/2021 16H,8849
01/8/2021 15H,8782
01/8/2021 14H,8589
01/8/2021 13H,8468
01/8/2021 12H,8383
01/8/2021 11H,8112
01/8/2021 10H,7834
01/8/2021 09H,7727
01/8/2021 08H,7641
01/8/2021 07H,7849
01/8/2021 06H,7821
01/8/2021 05H,7807
01/8/2021 04H,8455
01/8/2021 03H,8168
01/8/2021 02H,8490
01/8/2021 01H,8472
01/8/2021 00H,8442
01/7/2021 23H,8538
01/7/2021 22H,8432
01/7/2021 21H,8417
01/7/2021 20H,8490
01/7/2021 19H,8732
01/7/2021 18H,8691
01/7/2021 17H,8744
01/7/2021 16H,8919
01/7/2021 15H,8902
01/7/2021 14H,8903
01/7/2021 13H,8812
01/7/2021 12H,8689
01/7/2021 11H,8469
01/7/2021 10H,8306
01/7/2021 09H,8737
01/7/2021 08H,8464
01/7/2021 07H,7930
01/7/2021 06H,7969
01/7/2021 05H,8069
01/7/2021 04H,8824
01/7/2021 03H,9371
01/7/2021 02H,9895
01/7/2021 01H,9830
01/7/2021 00H,9778
01/6/2021 23H,9600
01/6/2021 22H,9085
01/6/2021 21H,8853
01/6/2021 20H,8740
01/6/2021 19H,8747
01/6/2021 18H,8983
01/6/2021 17H,9205
01/6/2021 16H,9205
01/6/2021 15H,9370
01/6/2021 14H,9217
01/6/2021 13H,9144
01/6/2021 12H,8879
01/6/2021 11H,8536
01/6/2021 10H,8409
01/6/2021 09H,8307
01/6/2021 08H,8319
01/6/2021 07H,8283
01/6/2021 06H,8380
01/6/2021 05H,8139
01/6/2021 04H,8561
01/6/2021 03H,8862
01/6/2021 02H,9474
01/6/2021 01H,9406
01/6/2021 00H,9474
01/5/2021 23H,9433
01/5/2021 22H,9130
01/5/2021 21H,8785
01/5/2021 20H,8713
01/5/2021 19H,8871
01/5/2021 18H,8993
01/5/2021 17H,9047
01/5/2021 16H,9416
01/5/2021 15H,9483
01/5/2021 14H,8997
01/5/2021 13H,8980
01/5/2021 12H,8735
01/5/2021 11H,8542
01/5/2021 10H,8106
01/5/2021 09H,7850
01/5/2021 08H,7781
01/5/2021 07H,7944
01/5/2021 06H,7930
01/5/2021 05H,7725
01/5/2021 04H,8260
01/5/2021 03H,8531
01/5/2021 02H,9048
01/5/2021 01H,9071
01/5/2021 00H,8997
01/4/2021 23H,8855
01/4/2021 22H,8492
01/4/2021 21H,8074
01/4/2021 20H,8067
01/4/2021 19H,8347
01/4/2021 18H,8421
01/4/2021 17H,8468
01/4/2021 16H,8600
01/4/2021 15H,8670
01/4/2021 14H,8413
01/4/2021 13H,8327
01/4/2021 12H,8108
01/4/2021 11H,7802
01/4/2021 10H,7318
01/4/2021 09H,7030
01/4/2021 08H,7200
01/4/2021 07H,7328
01/4/2021 06H,7364
01/4/2021 05H,7808
01/4/2021 04H,7979
01/4/2021 03H,8093
01/4/2021 02H,8259
01/4/2021 01H,8322
01/4/2021 00H,8331
01/3/2021 23H,8157
01/3/2021 22H,7912
01/3/2021 21H,7642
01/3/2021 20H,7652
01/3/2021 19H,7789
01/3/2021 18H,7883
01/3/2021 17H,8040
01/3/2021 16H,8154
01/3/2021 15H,7980
01/3/2021 14H,7654
