Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
19:02:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
02/12/2020 09H,33734
02/12/2020 08H,34284
02/12/2020 07H,34010
02/12/2020 06H,31545
02/12/2020 05H,31949
02/12/2020 04H,34561
02/12/2020 03H,35994
02/12/2020 02H,35744
02/12/2020 01H,33624
02/12/2020 00H,33081
02/11/2020 23H,34712
02/11/2020 22H,36502
02/11/2020 21H,37118
02/11/2020 20H,37735
02/11/2020 19H,37410
02/11/2020 18H,36674
02/11/2020 17H,37373
02/11/2020 16H,38096
02/11/2020 15H,38513
02/11/2020 14H,38349
02/11/2020 13H,36479
02/11/2020 12H,35850
02/11/2020 11H,35224
02/11/2020 10H,33532
02/11/2020 09H,33256
02/11/2020 08H,32007
02/11/2020 07H,31981
02/11/2020 06H,31870
02/11/2020 05H,32376
02/11/2020 04H,28068
02/11/2020 03H,25601
02/11/2020 02H,23595
02/11/2020 01H,22142
02/11/2020 00H,22278
02/10/2020 23H,22501
02/10/2020 22H,23844
02/10/2020 21H,24763
02/10/2020 20H,25748
02/10/2020 19H,26047
02/10/2020 18H,26297
02/10/2020 17H,27200
02/10/2020 16H,29688
02/10/2020 15H,31747
02/10/2020 14H,31911
02/10/2020 13H,33037
02/10/2020 12H,34604
02/10/2020 11H,34432
02/10/2020 10H,36412
02/10/2020 09H,38964
02/10/2020 08H,41738
02/10/2020 07H,44312
02/10/2020 06H,46788
02/10/2020 05H,48205
02/10/2020 04H,52569
02/10/2020 03H,53086
02/10/2020 02H,51645
02/10/2020 01H,48957
02/10/2020 00H,47246
02/9/2020 23H,47725
02/9/2020 22H,48051
02/9/2020 21H,49202
02/9/2020 20H,50818
02/9/2020 19H,51940
02/9/2020 18H,52689
02/9/2020 17H,52180
02/9/2020 16H,50722
02/9/2020 15H,52228
02/9/2020 14H,53040
02/9/2020 13H,54240
02/9/2020 12H,54746
02/9/2020 11H,54378
02/9/2020 10H,53836
02/9/2020 09H,54534
02/9/2020 08H,54796
02/9/2020 07H,55772
02/9/2020 06H,55613
02/9/2020 05H,55950
02/9/2020 04H,56931
02/9/2020 03H,57205
02/9/2020 02H,55720
02/9/2020 01H,50691
02/9/2020 00H,48245
02/8/2020 23H,46615
02/8/2020 22H,45743
02/8/2020 21H,43047
02/8/2020 20H,39959
02/8/2020 19H,37542
02/8/2020 18H,35141
02/8/2020 17H,31076
02/8/2020 16H,25748
02/8/2020 15H,26677
02/8/2020 14H,25857
02/8/2020 13H,24369
02/8/2020 12H,23497
02/8/2020 11H,22119
02/8/2020 10H,21985
02/8/2020 09H,23274
02/8/2020 08H,24728
02/8/2020 07H,26520
02/8/2020 06H,27763
02/8/2020 05H,27598
02/8/2020 04H,28278
02/8/2020 03H,28054
02/8/2020 02H,26594
02/8/2020 01H,24207
02/8/2020 00H,22741
02/7/2020 23H,23340
02/7/2020 22H,23668
02/7/2020 21H,24541
02/7/2020 20H,25271
02/7/2020 19H,26253
02/7/2020 18H,28406
02/7/2020 17H,31664
02/7/2020 16H,32796
02/7/2020 15H,38227
02/7/2020 14H,42710
02/7/2020 13H,43287
02/7/2020 12H,43768
02/7/2020 11H,44535
02/7/2020 10H,43536
02/7/2020 09H,42074
02/7/2020 08H,39719
02/7/2020 07H,38045
02/7/2020 06H,37185
02/7/2020 05H,36395
02/7/2020 04H,34302
02/7/2020 03H,31698
02/7/2020 02H,29210
02/7/2020 01H,27241
02/7/2020 00H,28192
02/6/2020 23H,31276
02/6/2020 22H,31270
02/6/2020 21H,29835
02/6/2020 20H,27591
02/6/2020 19H,24523
02/6/2020 18H,22481
02/6/2020 17H,22725
02/6/2020 16H,26065
02/6/2020 15H,29310
02/6/2020 14H,29586
02/6/2020 13H,28290
02/6/2020 12H,27476
02/6/2020 11H,27374
02/6/2020 10H,26692
02/6/2020 09H,25959
02/6/2020 08H,26334
02/6/2020 07H,26126
02/6/2020 06H,25054
02/6/2020 05H,26181
02/6/2020 04H,26755
02/6/2020 03H,25833
02/6/2020 02H,23766
02/6/2020 01H,24080
02/6/2020 00H,26120
02/5/2020 23H,28672
02/5/2020 22H,30158
02/5/2020 21H,30043
02/5/2020 20H,29181
02/5/2020 19H,28422
02/5/2020 18H,27417
02/5/2020 17H,27480
02/5/2020 16H,28231
02/5/2020 15H,29775
02/5/2020 14H,31514
02/5/2020 13H,31662
02/5/2020 12H,31590
02/5/2020 11H,33111
02/5/2020 10H,33747
02/5/2020 09H,34524
02/5/2020 08H,36188
02/5/2020 07H,37236
02/5/2020 06H,38676
02/5/2020 05H,40728
02/5/2020 04H,40803
02/5/2020 03H,42444
02/5/2020 02H,41985
02/5/2020 01H,41925
02/5/2020 00H,41566
02/4/2020 23H,43636
02/4/2020 22H,45657
02/4/2020 21H,46433
02/4/2020 20H,45392
02/4/2020 19H,44404
02/4/2020 18H,44902
02/4/2020 17H,45985
02/4/2020 16H,46757
02/4/2020 15H,46644
02/4/2020 14H,45885
02/4/2020 13H,46173
02/4/2020 12H,46453
02/4/2020 11H,46482
02/4/2020 10H,47295
02/4/2020 09H,48027
02/4/2020 08H,49351
02/4/2020 07H,50809
02/4/2020 06H,51766
02/4/2020 05H,52119
02/4/2020 04H,52796
02/4/2020 03H,53358
02/4/2020 02H,52829
02/4/2020 01H,49181
02/4/2020 00H,46652
02/3/2020 23H,45876
02/3/2020 22H,46282
02/3/2020 21H,47016
02/3/2020 20H,48309
02/3/2020 19H,49246
02/3/2020 18H,49738
02/3/2020 17H,50574
02/3/2020 16H,53065
02/3/2020 15H,55165
02/3/2020 14H,58813
02/3/2020 13H,58732
02/3/2020 12H,57015
02/3/2020 11H,55447
02/3/2020 10H,54313
02/3/2020 09H,53835
02/3/2020 08H,54675
02/3/2020 07H,54568
02/3/2020 06H,56011
02/3/2020 05H,58243
02/3/2020 04H,56956
02/3/2020 03H,58148
02/3/2020 02H,57291
02/3/2020 01H,54224
02/3/2020 00H,49545
02/2/2020 23H,47673
02/2/2020 22H,46784
02/2/2020 21H,44361
02/2/2020 20H,40630
02/2/2020 19H,35401
02/2/2020 18H,31064
02/2/2020 17H,31049
02/2/2020 16H,35321
02/2/2020 15H,42053
02/2/2020 14H,46490
02/2/2020 13H,49362
02/2/2020 12H,51291
02/2/2020 11H,52614
02/2/2020 10H,54515
02/2/2020 09H,55172
02/2/2020 08H,56621
02/2/2020 07H,57101
02/2/2020 06H,56760
02/2/2020 05H,53738
02/2/2020 04H,54371
02/2/2020 03H,52527
02/2/2020 02H,49335
02/2/2020 01H,43758
02/2/2020 00H,38223
02/1/2020 23H,37083
02/1/2020 22H,36144
02/1/2020 21H,34062
02/1/2020 20H,31153
02/1/2020 19H,27931
02/1/2020 18H,25491
02/1/2020 17H,25753
02/1/2020 16H,30986
02/1/2020 15H,37239
02/1/2020 14H,38280
02/1/2020 13H,39404
02/1/2020 12H,39899
02/1/2020 11H,38736
02/1/2020 10H,37760
02/1/2020 09H,35652
02/1/2020 08H,32490
02/1/2020 07H,29214
02/1/2020 06H,26160
02/1/2020 05H,24122
02/1/2020 04H,22008
02/1/2020 03H,20000
02/1/2020 02H,19216
02/1/2020 01H,19226
02/1/2020 00H,20889
01/31/2020 23H,22726
01/31/2020 22H,23233
01/31/2020 21H,23588
01/31/2020 20H,23328
01/31/2020 19H,22695
01/31/2020 18H,24488
01/31/2020 17H,27624
01/31/2020 16H,27817
01/31/2020 15H,31067
01/31/2020 14H,31983
01/31/2020 13H,31967
01/31/2020 12H,31723
01/31/2020 11H,31217
01/31/2020 10H,29998
01/31/2020 09H,28906
01/31/2020 08H,27793
01/31/2020 07H,25613
01/31/2020 06H,24967
01/31/2020 05H,23118
01/31/2020 04H,21840
01/31/2020 03H,20321
01/31/2020 02H,19616
01/31/2020 01H,17896
01/31/2020 00H,15892
01/30/2020 23H,14788
01/30/2020 22H,13811
01/30/2020 21H,11979
01/30/2020 20H,10697
01/30/2020 19H,9457
01/30/2020 18H,8104
01/30/2020 17H,7786
01/30/2020 16H,7953
01/30/2020 15H,8398
01/30/2020 14H,9082
01/30/2020 13H,9648
01/30/2020 12H,9796
01/30/2020 11H,10845
01/30/2020 10H,11660
01/30/2020 09H,12464
01/30/2020 08H,13649
01/30/2020 07H,15293
01/30/2020 06H,16536
01/30/2020 05H,18037
01/30/2020 04H,19026
01/30/2020 03H,19277
01/30/2020 02H,18124
01/30/2020 01H,14812
01/30/2020 00H,11411
01/29/2020 23H,10540
01/29/2020 22H,10696
01/29/2020 21H,9704
01/29/2020 20H,9908
01/29/2020 19H,9760
01/29/2020 18H,9989
01/29/2020 17H,10971
01/29/2020 16H,12232
01/29/2020 15H,14983
01/29/2020 14H,17329
01/29/2020 13H,18347
01/29/2020 12H,20702
01/29/2020 11H,22544
01/29/2020 10H,24326
01/29/2020 09H,25691
01/29/2020 08H,27003
01/29/2020 07H,28501
01/29/2020 06H,29906
01/29/2020 05H,31068
01/29/2020 04H,32749
01/29/2020 03H,33380
01/29/2020 02H,34265
01/29/2020 01H,35813
01/29/2020 00H,37065
01/28/2020 23H,38497
01/28/2020 22H,37868
01/28/2020 21H,36960
01/28/2020 20H,36419
01/28/2020 19H,36469
01/28/2020 18H,36762
01/28/2020 17H,35473
01/28/2020 16H,34829
01/28/2020 15H,33074
01/28/2020 14H,32451
01/28/2020 13H,32516
01/28/2020 12H,33631
01/28/2020 11H,34263
01/28/2020 10H,34463
01/28/2020 09H,35081
01/28/2020 08H,34376
01/28/2020 07H,34259
01/28/2020 06H,33993
01/28/2020 05H,34214
01/28/2020 04H,33246
01/28/2020 03H,33409
01/28/2020 02H,33301
01/28/2020 01H,30271
01/28/2020 00H,28662
01/27/2020 23H,29168
01/27/2020 22H,26959
01/27/2020 21H,24047
01/27/2020 20H,22169
01/27/2020 19H,20738
01/27/2020 18H,19834
01/27/2020 17H,19606
01/27/2020 16H,21970
01/27/2020 15H,27015
01/27/2020 14H,28073
01/27/2020 13H,27089
01/27/2020 12H,26746
01/27/2020 11H,27054
01/27/2020 10H,26748
01/27/2020 09H,25679
01/27/2020 08H,24239
01/27/2020 07H,22894
01/27/2020 06H,20516
01/27/2020 05H,19465
01/27/2020 04H,18420
01/27/2020 03H,16606
01/27/2020 02H,15728
01/27/2020 01H,14942
01/27/2020 00H,14008
01/26/2020 23H,14691
01/26/2020 22H,15871
01/26/2020 21H,16856
01/26/2020 20H,16801
01/26/2020 19H,17176
01/26/2020 18H,16357
01/26/2020 17H,15807
01/26/2020 16H,17907
01/26/2020 15H,20418
01/26/2020 14H,20943
01/26/2020 13H,20612
01/26/2020 12H,20484
01/26/2020 11H,19219
01/26/2020 10H,18045
01/26/2020 09H,17366
01/26/2020 08H,17647
01/26/2020 07H,17203
01/26/2020 06H,17191
01/26/2020 05H,17599
01/26/2020 04H,18806
01/26/2020 03H,20844
01/26/2020 02H,21701
01/26/2020 01H,21029
01/26/2020 00H,21791
01/25/2020 23H,25268
01/25/2020 22H,26864
01/25/2020 21H,27860
01/25/2020 20H,28950
01/25/2020 19H,29159
01/25/2020 18H,29403
01/25/2020 17H,28661
01/25/2020 16H,30977
01/25/2020 15H,35703
01/25/2020 14H,37663
01/25/2020 13H,37900
01/25/2020 12H,38623
01/25/2020 11H,37490
01/25/2020 10H,37925
01/25/2020 09H,36534
01/25/2020 08H,37877
01/25/2020 07H,38456
01/25/2020 06H,37999
01/25/2020 05H,36107
01/25/2020 04H,32822
01/25/2020 03H,30030
01/25/2020 02H,26962
01/25/2020 01H,23809
01/25/2020 00H,21131
01/24/2020 23H,21235
01/24/2020 22H,21695
01/24/2020 21H,22738
01/24/2020 20H,23580
01/24/2020 19H,24138
01/24/2020 18H,23802
01/24/2020 17H,23099
01/24/2020 16H,22766
01/24/2020 15H,24728
01/24/2020 14H,25758
01/24/2020 13H,26317
01/24/2020 12H,26822
01/24/2020 11H,27553
01/24/2020 10H,27261
01/24/2020 09H,27057
01/24/2020 08H,27172
01/24/2020 07H,27418
01/24/2020 06H,27259
01/24/2020 05H,27895
01/24/2020 04H,28796
01/24/2020 03H,29327
01/24/2020 02H,28131
01/24/2020 01H,26368
01/24/2020 00H,25890
01/23/2020 23H,27065
01/23/2020 22H,26845
01/23/2020 21H,27164
01/23/2020 20H,27408
01/23/2020 19H,28586
01/23/2020 18H,29986
01/23/2020 17H,29885
01/23/2020 16H,29321
01/23/2020 15H,32099
01/23/2020 14H,32080
01/23/2020 13H,30670
01/23/2020 12H,29050
01/23/2020 11H,27171
01/23/2020 10H,26298
01/23/2020 09H,24159
01/23/2020 08H,23867
01/23/2020 07H,24208
01/23/2020 06H,24857
01/23/2020 05H,25868
01/23/2020 04H,28000
01/23/2020 03H,29697
01/23/2020 02H,29470
01/23/2020 01H,28764
01/23/2020 00H,30113
01/22/2020 23H,32854
01/22/2020 22H,34871
01/22/2020 21H,38406
01/22/2020 20H,41515
01/22/2020 19H,43285
01/22/2020 18H,44701
01/22/2020 17H,46701
01/22/2020 16H,48651
01/22/2020 15H,51903
01/22/2020 14H,54511
01/22/2020 13H,54885
01/22/2020 12H,55497
01/22/2020 11H,56541
01/22/2020 10H,57663
01/22/2020 09H,59233
01/22/2020 08H,60363
01/22/2020 07H,60288
01/22/2020 06H,60712
01/22/2020 05H,58806
01/22/2020 04H,58882
01/22/2020 03H,57599
01/22/2020 02H,55836
01/22/2020 01H,55301
01/22/2020 00H,53973
01/21/2020 23H,53136
01/21/2020 22H,51712
01/21/2020 21H,49004
01/21/2020 20H,46155
01/21/2020 19H,43734
01/21/2020 18H,42070
01/21/2020 17H,40604
01/21/2020 16H,38099
01/21/2020 15H,39527
01/21/2020 14H,38969
01/21/2020 13H,37464
01/21/2020 12H,35861
01/21/2020 11H,34530
01/21/2020 10H,32820
01/21/2020 09H,32392
01/21/2020 08H,31827
01/21/2020 07H,30473
01/21/2020 06H,29782
01/21/2020 05H,28468
01/21/2020 04H,25447
01/21/2020 03H,23891
01/21/2020 02H,21485
01/21/2020 01H,18349
01/21/2020 00H,14039
01/20/2020 23H,10826
01/20/2020 22H,9270
01/20/2020 21H,8749
01/20/2020 20H,8742
01/20/2020 19H,9629
01/20/2020 18H,10658
01/20/2020 17H,11739
01/20/2020 16H,13710
01/20/2020 15H,16267
01/20/2020 14H,16935
01/20/2020 13H,16949
01/20/2020 12H,16758
01/20/2020 11H,16168
01/20/2020 10H,15978
01/20/2020 09H,16037
01/20/2020 08H,16145
01/20/2020 07H,16075
01/20/2020 06H,16022
01/20/2020 05H,17165
01/20/2020 04H,16217
01/20/2020 03H,16114
01/20/2020 02H,16721
01/20/2020 01H,16107
01/20/2020 00H,14687
01/19/2020 23H,14518
01/19/2020 22H,15777
01/19/2020 21H,17132
01/19/2020 20H,19727
01/19/2020 19H,23123
01/19/2020 18H,25263
01/19/2020 17H,25723
01/19/2020 16H,28189
01/19/2020 15H,31841
01/19/2020 14H,33950
01/19/2020 13H,35085
01/19/2020 12H,36573
01/19/2020 11H,37844
01/19/2020 10H,38252
01/19/2020 09H,38553
01/19/2020 08H,38786
01/19/2020 07H,38992
01/19/2020 06H,38827
01/19/2020 05H,37691
01/19/2020 04H,37056
01/19/2020 03H,36055
01/19/2020 02H,34943
01/19/2020 01H,32998
01/19/2020 00H,32269
01/18/2020 23H,34484
01/18/2020 22H,36015
01/18/2020 21H,37987
01/18/2020 20H,41237
01/18/2020 19H,44794
01/18/2020 18H,47166
01/18/2020 17H,48002
01/18/2020 16H,47722
01/18/2020 15H,48403
01/18/2020 14H,48958
01/18/2020 13H,47889
01/18/2020 12H,45270
01/18/2020 11H,41694
01/18/2020 10H,39548
01/18/2020 09H,38325
01/18/2020 08H,38571
01/18/2020 07H,39881
01/18/2020 06H,41917
01/18/2020 05H,42776
01/18/2020 04H,44746
01/18/2020 03H,48314
01/18/2020 02H,49970
01/18/2020 01H,50204
01/18/2020 00H,48311
01/17/2020 23H,47734
01/17/2020 22H,47313
01/17/2020 21H,45734
01/17/2020 20H,43148
01/17/2020 19H,40471
01/17/2020 18H,38911
01/17/2020 17H,39516
01/17/2020 16H,38326
01/17/2020 15H,36999
01/17/2020 14H,37175
01/17/2020 13H,34960
01/17/2020 12H,32548
01/17/2020 11H,32428
01/17/2020 10H,32727
01/17/2020 09H,33136
01/17/2020 08H,33713
01/17/2020 07H,32449
01/17/2020 06H,30898
01/17/2020 05H,31692
01/17/2020 04H,30373
01/17/2020 03H,30212
01/17/2020 02H,29627
01/17/2020 01H,28984
01/17/2020 00H,28598
01/16/2020 23H,27912
01/16/2020 22H,28229
01/16/2020 21H,28228
01/16/2020 20H,27983
01/16/2020 19H,28116
01/16/2020 18H,29286
01/16/2020 17H,32536
01/16/2020 16H,35491
01/16/2020 15H,36921
01/16/2020 14H,38466
01/16/2020 13H,40057
01/16/2020 12H,42819
01/16/2020 11H,43370
01/16/2020 10H,44025
01/16/2020 09H,45721
01/16/2020 08H,48103
01/16/2020 07H,48667
01/16/2020 06H,49242
01/16/2020 05H,47731
01/16/2020 04H,48502
01/16/2020 03H,48224
01/16/2020 02H,46426
01/16/2020 01H,43479
01/16/2020 00H,39197
01/15/2020 23H,37144
01/15/2020 22H,36934
01/15/2020 21H,35788
01/15/2020 20H,34980
01/15/2020 19H,35748
01/15/2020 18H,34887
01/15/2020 17H,33478
01/15/2020 16H,32866
01/15/2020 15H,33170
01/15/2020 14H,34651
01/15/2020 13H,35337
01/15/2020 12H,37885
01/15/2020 11H,40407
01/15/2020 10H,42042
01/15/2020 09H,44599
01/15/2020 08H,46645
01/15/2020 07H,46936
01/15/2020 06H,47927
01/15/2020 05H,48197
01/15/2020 04H,47262
01/15/2020 03H,45819
01/15/2020 02H,44140
01/15/2020 01H,41195
01/15/2020 00H,35326
01/14/2020 23H,32383
01/14/2020 22H,29520
01/14/2020 21H,27891
01/14/2020 20H,26022
01/14/2020 19H,24311
01/14/2020 18H,22560
01/14/2020 17H,23569
01/14/2020 16H,26150
01/14/2020 15H,29374
01/14/2020 14H,30123
01/14/2020 13H,30042
01/14/2020 12H,31469
01/14/2020 11H,31278
01/14/2020 10H,31606
01/14/2020 09H,32489
01/14/2020 08H,33334
01/14/2020 07H,35295
01/14/2020 06H,36679
01/14/2020 05H,36784
01/14/2020 04H,37493
01/14/2020 03H,38436
01/14/2020 02H,40662
01/14/2020 01H,42314
01/14/2020 00H,42459
01/13/2020 23H,44156
01/13/2020 22H,46159
01/13/2020 21H,45056
01/13/2020 20H,43425
01/13/2020 19H,40262
01/13/2020 18H,38369
01/13/2020 17H,36363
01/13/2020 16H,36385
01/13/2020 15H,38515
01/13/2020 14H,38891
01/13/2020 13H,39505
01/13/2020 12H,40110
01/13/2020 11H,40817
01/13/2020 10H,40877
01/13/2020 09H,41300
01/13/2020 08H,41286
01/13/2020 07H,39430
01/13/2020 06H,37896
01/13/2020 05H,35691
01/13/2020 04H,32453
01/13/2020 03H,29574
01/13/2020 02H,26955
01/13/2020 01H,24683
01/13/2020 00H,23961
01/12/2020 23H,25039
01/12/2020 22H,28223
01/12/2020 21H,32706
01/12/2020 20H,36376
01/12/2020 19H,38885
01/12/2020 18H,40914
01/12/2020 17H,41953
01/12/2020 16H,43928
01/12/2020 15H,46640
01/12/2020 14H,47323
01/12/2020 13H,46993
01/12/2020 12H,48317
01/12/2020 11H,47622
01/12/2020 10H,47502
01/12/2020 09H,47501
01/12/2020 08H,47723
01/12/2020 07H,49038
01/12/2020 06H,49198
01/12/2020 05H,48338
01/12/2020 04H,46117
01/12/2020 03H,43527
01/12/2020 02H,40577
01/12/2020 01H,38123
01/12/2020 00H,35333
01/11/2020 23H,34659
01/11/2020 22H,34661
01/11/2020 21H,35340
01/11/2020 20H,35119
01/11/2020 19H,35645
01/11/2020 18H,39270
01/11/2020 17H,45181
01/11/2020 16H,52397
01/11/2020 15H,56408
01/11/2020 14H,58151
01/11/2020 13H,59323
01/11/2020 12H,61091
01/11/2020 11H,60890
01/11/2020 10H,59147
01/11/2020 09H,57992
01/11/2020 08H,57517
01/11/2020 07H,58507
01/11/2020 06H,59427
01/11/2020 05H,59905
01/11/2020 04H,58382
01/11/2020 03H,57783
01/11/2020 02H,57364
01/11/2020 01H,55482
01/11/2020 00H,54214
01/10/2020 23H,52182
01/10/2020 22H,49421
01/10/2020 21H,46757
01/10/2020 20H,43287
01/10/2020 19H,41017
01/10/2020 18H,40241
01/10/2020 17H,39414
01/10/2020 16H,37641
01/10/2020 15H,36089
01/10/2020 14H,36539
01/10/2020 13H,37083
01/10/2020 12H,37468
01/10/2020 11H,39345
01/10/2020 10H,40679
01/10/2020 09H,41385
01/10/2020 08H,40093
01/10/2020 07H,42594
01/10/2020 06H,45389
01/10/2020 05H,46164
01/10/2020 04H,47565
01/10/2020 03H,46847
01/10/2020 02H,46399
01/10/2020 01H,43661
01/10/2020 00H,40854
01/9/2020 23H,40754
01/9/2020 22H,43245
01/9/2020 21H,44179
01/9/2020 20H,45510
01/9/2020 19H,46374
01/9/2020 18H,46214
01/9/2020 17H,46988
01/9/2020 16H,49850
01/9/2020 15H,53445
01/9/2020 14H,56369
01/9/2020 13H,57974
01/9/2020 12H,58726
01/9/2020 11H,58249
01/9/2020 10H,59189
01/9/2020 09H,60365
01/9/2020 08H,61537
01/9/2020 07H,63281
01/9/2020 06H,65177
01/9/2020 05H,67263
01/9/2020 04H,67953
01/9/2020 03H,67301
01/9/2020 02H,67545
01/9/2020 01H,67731
01/9/2020 00H,66880
01/8/2020 23H,66508
01/8/2020 22H,65304
01/8/2020 21H,64299
01/8/2020 20H,62859
01/8/2020 19H,60963
01/8/2020 18H,58788
01/8/2020 17H,55971
01/8/2020 16H,54916
01/8/2020 15H,55435
01/8/2020 14H,54165
01/8/2020 13H,51671
01/8/2020 12H,50156
01/8/2020 11H,49922
01/8/2020 10H,49876
01/8/2020 09H,50360
01/8/2020 08H,48915
01/8/2020 07H,48478
01/8/2020 06H,49517
01/8/2020 05H,48783
01/8/2020 04H,47907
01/8/2020 03H,45402
01/8/2020 02H,41215
01/8/2020 01H,34978
01/8/2020 00H,29872
01/7/2020 23H,30347
01/7/2020 22H,32187
01/7/2020 21H,33815
01/7/2020 20H,33734
01/7/2020 19H,31974
01/7/2020 18H,28648
01/7/2020 17H,27032
01/7/2020 16H,30475
01/7/2020 15H,34590
01/7/2020 14H,35325
01/7/2020 13H,34462
01/7/2020 12H,33412
01/7/2020 11H,33616
01/7/2020 10H,33959
01/7/2020 09H,34437
01/7/2020 08H,35441
01/7/2020 07H,36262
01/7/2020 06H,35977
01/7/2020 05H,36823
01/7/2020 04H,37470
01/7/2020 03H,38755
01/7/2020 02H,39808
01/7/2020 01H,41108
01/7/2020 00H,41240
01/6/2020 23H,44873
01/6/2020 22H,46369
01/6/2020 21H,44708
01/6/2020 20H,41721
01/6/2020 19H,38252
01/6/2020 18H,34262
01/6/2020 17H,30793
01/6/2020 16H,30314
01/6/2020 15H,31812
01/6/2020 14H,31570
01/6/2020 13H,31389
01/6/2020 12H,33536
01/6/2020 11H,34944
01/6/2020 10H,36320
01/6/2020 09H,37964
01/6/2020 08H,39321
01/6/2020 07H,39536
01/6/2020 06H,39792
01/6/2020 05H,40923
01/6/2020 04H,42343
01/6/2020 03H,42090
01/6/2020 02H,41454
01/6/2020 01H,39764
01/6/2020 00H,37192
01/5/2020 23H,36689
01/5/2020 22H,38124
01/5/2020 21H,41437
01/5/2020 20H,44356
01/5/2020 19H,48480
01/5/2020 18H,52193
01/5/2020 17H,51594
01/5/2020 16H,50193
01/5/2020 15H,52236
01/5/2020 14H,53340
01/5/2020 13H,52323
01/5/2020 12H,53802
01/5/2020 11H,54318
01/5/2020 10H,55719
01/5/2020 09H,56756
01/5/2020 08H,57010
01/5/2020 07H,56908
01/5/2020 06H,57645
01/5/2020 05H,57692
01/5/2020 04H,57254
01/5/2020 03H,55487
01/5/2020 02H,52677
01/5/2020 01H,47511
01/5/2020 00H,41413
01/4/2020 23H,37344
01/4/2020 22H,34361
01/4/2020 21H,29866
01/4/2020 20H,25268
01/4/2020 19H,21801
01/4/2020 18H,20240
01/4/2020 17H,21210
01/4/2020 16H,23171
01/4/2020 15H,26147
01/4/2020 14H,27458
01/4/2020 13H,29704
01/4/2020 12H,32272
01/4/2020 11H,34585
01/4/2020 10H,35308
01/4/2020 09H,34819
01/4/2020 08H,33455
01/4/2020 07H,33488
01/4/2020 06H,33318
01/4/2020 05H,34048
01/4/2020 04H,32998
01/4/2020 03H,31892
01/4/2020 02H,30924
01/4/2020 01H,30074
01/4/2020 00H,29963
01/3/2020 23H,32567
01/3/2020 22H,34464
01/3/2020 21H,36220
01/3/2020 20H,37291
01/3/2020 19H,37921
01/3/2020 18H,38375
01/3/2020 17H,37203
01/3/2020 16H,37146
01/3/2020 15H,38456
01/3/2020 14H,38387
01/3/2020 13H,36417
01/3/2020 12H,35028
01/3/2020 11H,35784
01/3/2020 10H,35124
01/3/2020 09H,33924
01/3/2020 08H,32461
01/3/2020 07H,31812
01/3/2020 06H,31344
01/3/2020 05H,32061
01/3/2020 04H,30804
01/3/2020 03H,30387
01/3/2020 02H,30379
01/3/2020 01H,28735
01/3/2020 00H,27219
01/2/2020 23H,29688
01/2/2020 22H,34769
01/2/2020 21H,35420
01/2/2020 20H,35183
01/2/2020 19H,36326
01/2/2020 18H,37189
01/2/2020 17H,38740
01/2/2020 16H,42399
01/2/2020 15H,46907
01/2/2020 14H,48006
01/2/2020 13H,46982
01/2/2020 12H,48054
01/2/2020 11H,49597
01/2/2020 10H,49907
01/2/2020 09H,50596
01/2/2020 08H,51710
01/2/2020 07H,53320
01/2/2020 06H,55538
01/2/2020 05H,63272
01/2/2020 04H,63774
01/2/2020 03H,65459
01/2/2020 02H,66657
01/2/2020 01H,66199
01/2/2020 00H,64352
01/1/2020 23H,62109
01/1/2020 22H,61672
01/1/2020 21H,62266
01/1/2020 20H,60916
01/1/2020 19H,60590
01/1/2020 18H,58960
01/1/2020 17H,57921
01/1/2020 16H,57719
01/1/2020 15H,58953
01/1/2020 14H,59264
01/1/2020 13H,57089
01/1/2020 12H,57024
01/1/2020 11H,58070
01/1/2020 10H,58396
01/1/2020 09H,58387
01/1/2020 08H,56751
01/1/2020 07H,55214
