Net generation from other for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.OTH.H
19:14:30 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.OTH.H megawatthours
10/15/2020 15H,227
10/15/2020 14H,221
10/15/2020 13H,222
10/15/2020 12H,222
10/15/2020 11H,204
10/15/2020 10H,191
10/15/2020 09H,189
10/15/2020 08H,187
10/15/2020 07H,189
10/15/2020 06H,191
10/15/2020 05H,192
10/15/2020 04H,192
10/15/2020 03H,191
10/15/2020 02H,189
10/15/2020 01H,205
10/15/2020 00H,214
10/14/2020 23H,213
10/14/2020 22H,211
10/14/2020 21H,213
10/14/2020 20H,195
10/14/2020 19H,186
10/14/2020 18H,182
10/14/2020 17H,180
10/14/2020 16H,197
10/14/2020 15H,200
10/14/2020 14H,188
10/14/2020 13H,183
10/14/2020 12H,193
10/14/2020 11H,194
10/14/2020 10H,194
10/14/2020 09H,194
10/14/2020 08H,191
10/14/2020 07H,192
10/14/2020 06H,195
10/14/2020 05H,195
10/14/2020 04H,194
10/14/2020 03H,196
10/14/2020 02H,213
10/14/2020 01H,218
10/14/2020 00H,216
10/13/2020 23H,193
10/13/2020 22H,188
10/13/2020 21H,187
10/13/2020 20H,187
10/13/2020 19H,182
10/13/2020 18H,188
10/13/2020 17H,188
10/13/2020 16H,184
10/13/2020 15H,179
10/13/2020 14H,178
10/13/2020 13H,181
10/13/2020 12H,183
10/13/2020 11H,184
10/13/2020 10H,183
10/13/2020 09H,181
10/13/2020 08H,177
10/13/2020 07H,178
10/13/2020 06H,180
10/13/2020 05H,175
10/13/2020 04H,173
10/13/2020 03H,171
10/13/2020 02H,173
10/13/2020 01H,175
10/13/2020 00H,174
10/12/2020 23H,172
10/12/2020 22H,160
10/12/2020 21H,157
10/12/2020 20H,160
10/12/2020 19H,160
10/12/2020 18H,165
10/12/2020 17H,164
10/12/2020 16H,157
10/12/2020 15H,159
10/12/2020 14H,162
10/12/2020 13H,162
10/12/2020 12H,160
10/12/2020 11H,160
10/12/2020 10H,160
10/12/2020 09H,158
10/12/2020 08H,157
10/12/2020 07H,158
10/12/2020 06H,159
10/12/2020 05H,154
10/12/2020 04H,154
10/12/2020 03H,148
10/12/2020 02H,152
10/12/2020 01H,155
10/12/2020 00H,155
10/11/2020 23H,156
10/11/2020 22H,158
10/11/2020 21H,156
10/11/2020 20H,157
10/11/2020 19H,160
10/11/2020 18H,161
10/11/2020 17H,160
10/11/2020 16H,165
10/11/2020 15H,164
10/11/2020 14H,164
10/11/2020 13H,162
10/11/2020 12H,164
10/11/2020 11H,160
10/11/2020 10H,161
10/11/2020 09H,159
10/11/2020 08H,159
10/11/2020 07H,157
10/11/2020 06H,153
10/11/2020 05H,152
10/11/2020 04H,148
10/11/2020 03H,144
10/11/2020 02H,145
10/11/2020 01H,144
10/11/2020 00H,143
10/10/2020 23H,143
10/10/2020 22H,157
10/10/2020 21H,158
10/10/2020 20H,152
10/10/2020 19H,148
10/10/2020 18H,152
10/10/2020 17H,159
10/10/2020 16H,160
10/10/2020 15H,159
10/10/2020 14H,157
10/10/2020 13H,155
10/10/2020 12H,158
10/10/2020 11H,160
10/10/2020 10H,160
10/10/2020 09H,159
10/10/2020 08H,159
10/10/2020 07H,157
10/10/2020 06H,159
10/10/2020 05H,159
10/10/2020 04H,159
10/10/2020 03H,160
10/10/2020 02H,161
10/10/2020 01H,161
10/10/2020 00H,159
10/9/2020 23H,158
10/9/2020 22H,158
10/9/2020 21H,157
10/9/2020 20H,156
10/9/2020 19H,157
10/9/2020 18H,158
10/9/2020 17H,164
10/9/2020 16H,159
10/9/2020 15H,157
10/9/2020 14H,159
10/9/2020 13H,141
10/9/2020 12H,133
10/9/2020 11H,134
10/9/2020 10H,152
10/9/2020 09H,150
10/9/2020 08H,149
10/9/2020 07H,149
10/9/2020 06H,150
10/9/2020 05H,151
10/9/2020 04H,151
10/9/2020 03H,150
10/9/2020 02H,150
10/9/2020 01H,148
10/9/2020 00H,148
10/8/2020 23H,144
10/8/2020 22H,143
10/8/2020 21H,143
10/8/2020 20H,143
10/8/2020 19H,149
10/8/2020 18H,145
10/8/2020 17H,148
10/8/2020 16H,142
10/8/2020 15H,139
10/8/2020 14H,140
10/8/2020 13H,137
10/8/2020 12H,129
10/8/2020 11H,133
10/8/2020 10H,133
10/8/2020 09H,132
10/8/2020 08H,132
10/8/2020 07H,130
10/8/2020 06H,127
10/8/2020 05H,125
10/8/2020 04H,123
10/8/2020 03H,124
10/8/2020 02H,126
10/8/2020 01H,131
10/8/2020 00H,131
10/7/2020 23H,129
10/7/2020 22H,125
10/7/2020 21H,128
10/7/2020 20H,129
10/7/2020 19H,127
10/7/2020 18H,127
10/7/2020 17H,126
10/7/2020 16H,126
10/7/2020 15H,125
10/7/2020 14H,126
10/7/2020 13H,125
10/7/2020 12H,124
10/7/2020 11H,124
10/7/2020 10H,125
10/7/2020 09H,124
10/7/2020 08H,124
10/7/2020 07H,121
10/7/2020 06H,123
10/7/2020 05H,124
10/7/2020 04H,124
10/7/2020 03H,137
10/7/2020 02H,141
10/7/2020 01H,143
10/7/2020 00H,143
10/6/2020 23H,144
10/6/2020 22H,147
10/6/2020 21H,175
10/6/2020 20H,194
10/6/2020 19H,154
10/6/2020 18H,146
10/6/2020 17H,146
10/6/2020 16H,164
10/6/2020 15H,165
10/6/2020 14H,156
10/6/2020 13H,152
10/6/2020 12H,152
10/6/2020 11H,152
10/6/2020 10H,154
10/6/2020 09H,162
10/6/2020 08H,165
10/6/2020 07H,163
10/6/2020 06H,171
10/6/2020 05H,187
10/6/2020 04H,189
10/6/2020 03H,189
10/6/2020 02H,184
10/6/2020 01H,179
10/6/2020 00H,181
10/5/2020 23H,182
10/5/2020 22H,187
10/5/2020 21H,187
10/5/2020 20H,191
10/5/2020 19H,191
10/5/2020 18H,188
10/5/2020 17H,187
10/5/2020 16H,189
10/5/2020 15H,189
10/5/2020 14H,188
10/5/2020 13H,183
10/5/2020 12H,187
10/5/2020 11H,186
10/5/2020 10H,188
10/5/2020 09H,187
10/5/2020 08H,187
10/5/2020 07H,185
10/5/2020 06H,182
10/5/2020 05H,183
10/5/2020 04H,184
10/5/2020 03H,185
10/5/2020 02H,185
10/5/2020 01H,187
10/5/2020 00H,181
10/4/2020 23H,179
10/4/2020 22H,180
10/4/2020 21H,184
10/4/2020 20H,188
10/4/2020 19H,190
10/4/2020 18H,191
10/4/2020 17H,191
10/4/2020 16H,205
10/4/2020 15H,198
10/4/2020 14H,199
10/4/2020 13H,199
10/4/2020 12H,196
10/4/2020 11H,196
10/4/2020 10H,196
10/4/2020 09H,196
10/4/2020 08H,194
10/4/2020 07H,197
10/4/2020 06H,195
10/4/2020 05H,195
10/4/2020 04H,206
10/4/2020 03H,250
10/4/2020 02H,251
10/4/2020 01H,252
10/4/2020 00H,252
10/3/2020 23H,254
10/3/2020 22H,255
10/3/2020 21H,254
10/3/2020 20H,252
10/3/2020 19H,252
10/3/2020 18H,250
10/3/2020 17H,248
10/3/2020 16H,249
10/3/2020 15H,249
10/3/2020 14H,252
10/3/2020 13H,232
10/3/2020 12H,195
10/3/2020 11H,196
10/3/2020 10H,195
10/3/2020 09H,195
10/3/2020 08H,196
10/3/2020 07H,194
10/3/2020 06H,194
10/3/2020 05H,227
10/3/2020 04H,456
10/3/2020 03H,630
10/3/2020 02H,637
10/3/2020 01H,635
10/3/2020 00H,635
10/2/2020 23H,642
10/2/2020 22H,655
10/2/2020 21H,662
10/2/2020 20H,655
10/2/2020 19H,643
10/2/2020 18H,637
10/2/2020 17H,639
10/2/2020 16H,644
10/2/2020 15H,638
10/2/2020 14H,641
10/2/2020 13H,642
10/2/2020 12H,640
10/2/2020 11H,641
10/2/2020 10H,642
10/2/2020 09H,642
10/2/2020 08H,641
10/2/2020 07H,640
10/2/2020 06H,640
10/2/2020 05H,642
10/2/2020 04H,639
10/2/2020 03H,677
10/2/2020 02H,643
10/2/2020 01H,604
10/2/2020 00H,597
10/1/2020 23H,586
10/1/2020 22H,566
10/1/2020 21H,479
10/1/2020 20H,405
10/1/2020 19H,394
10/1/2020 18H,400
10/1/2020 17H,388
10/1/2020 16H,352
10/1/2020 15H,318
10/1/2020 14H,326
10/1/2020 13H,329
10/1/2020 12H,333
10/1/2020 11H,333
10/1/2020 10H,330
10/1/2020 09H,324
10/1/2020 08H,320
10/1/2020 07H,307
10/1/2020 06H,281
10/1/2020 05H,219
10/1/2020 04H,202
10/1/2020 03H,197
10/1/2020 02H,192
10/1/2020 01H,190
10/1/2020 00H,185
09/30/2020 23H,186
09/30/2020 22H,187
09/30/2020 21H,189
09/30/2020 20H,192
09/30/2020 19H,205
09/30/2020 18H,200
09/30/2020 17H,209
09/30/2020 16H,201
09/30/2020 15H,198
09/30/2020 14H,190
09/30/2020 13H,186
09/30/2020 12H,552
09/30/2020 11H,624
09/30/2020 10H,619
09/30/2020 09H,618
09/30/2020 08H,618
09/30/2020 07H,618
09/30/2020 06H,616
09/30/2020 05H,616
09/30/2020 04H,614
09/30/2020 03H,614
09/30/2020 02H,664
09/30/2020 01H,759
09/30/2020 00H,758
09/29/2020 23H,735
09/29/2020 22H,739
09/29/2020 21H,787
09/29/2020 20H,783
09/29/2020 19H,757
09/29/2020 18H,736
09/29/2020 17H,716
09/29/2020 16H,694
09/29/2020 15H,678
09/29/2020 14H,643
09/29/2020 13H,620
09/29/2020 12H,635
09/29/2020 11H,622
09/29/2020 10H,621
09/29/2020 09H,621
09/29/2020 08H,619
09/29/2020 07H,618
09/29/2020 06H,618
09/29/2020 05H,617
09/29/2020 04H,620
09/29/2020 03H,691
09/29/2020 02H,712
09/29/2020 01H,751
09/29/2020 00H,699
09/28/2020 23H,743
09/28/2020 22H,772
09/28/2020 21H,740
09/28/2020 20H,660
09/28/2020 19H,702
09/28/2020 18H,754
09/28/2020 17H,804
09/28/2020 16H,803
09/28/2020 15H,754
09/28/2020 14H,766
09/28/2020 13H,748
09/28/2020 12H,651
09/28/2020 11H,616
09/28/2020 10H,617
09/28/2020 09H,620
09/28/2020 08H,622
09/28/2020 07H,623
09/28/2020 06H,624
09/28/2020 05H,643
09/28/2020 04H,687
09/28/2020 03H,709
09/28/2020 02H,663
09/28/2020 01H,682
09/28/2020 00H,711
09/27/2020 23H,715
09/27/2020 22H,718
09/27/2020 21H,719
09/27/2020 20H,848
09/27/2020 19H,912
09/27/2020 18H,909
09/27/2020 17H,725
09/27/2020 16H,717
09/27/2020 15H,643
09/27/2020 14H,615
09/27/2020 13H,614
09/27/2020 12H,615
09/27/2020 11H,620
09/27/2020 10H,624
09/27/2020 09H,626
09/27/2020 08H,641
09/27/2020 07H,627
09/27/2020 06H,626
09/27/2020 05H,627
09/27/2020 04H,626
09/27/2020 03H,649
09/27/2020 02H,708
09/27/2020 01H,755
09/27/2020 00H,751
09/26/2020 23H,774
09/26/2020 22H,774
09/26/2020 21H,753
09/26/2020 20H,681
09/26/2020 19H,706
09/26/2020 18H,669
09/26/2020 17H,645
09/26/2020 16H,651
09/26/2020 15H,635
09/26/2020 14H,616
09/26/2020 13H,614
09/26/2020 12H,610
09/26/2020 11H,611
09/26/2020 10H,608
09/26/2020 09H,607
09/26/2020 08H,605
09/26/2020 07H,605
09/26/2020 06H,607
09/26/2020 05H,622
09/26/2020 04H,625
09/26/2020 03H,693
09/26/2020 02H,712
09/26/2020 01H,750
09/26/2020 00H,756
09/25/2020 23H,759
09/25/2020 22H,769
09/25/2020 21H,739
09/25/2020 20H,691
09/25/2020 19H,699
09/25/2020 18H,662
09/25/2020 17H,633
09/25/2020 16H,637
09/25/2020 15H,662
09/25/2020 14H,602
09/25/2020 13H,593
09/25/2020 12H,591
09/25/2020 11H,591
09/25/2020 10H,591
09/25/2020 09H,589
09/25/2020 08H,589
09/25/2020 07H,589
09/25/2020 06H,590
09/25/2020 05H,590
09/25/2020 04H,590
09/25/2020 03H,590
09/25/2020 02H,626
09/25/2020 01H,683
09/25/2020 00H,667
09/24/2020 23H,680
09/24/2020 22H,668
09/24/2020 21H,677
09/24/2020 20H,685
09/24/2020 19H,657
09/24/2020 18H,648
09/24/2020 17H,630
09/24/2020 16H,590
09/24/2020 15H,593
09/24/2020 14H,564
09/24/2020 13H,586
09/24/2020 12H,591
09/24/2020 11H,593
09/24/2020 10H,592
09/24/2020 09H,590
09/24/2020 08H,590
09/24/2020 07H,589
09/24/2020 06H,590
09/24/2020 05H,592
09/24/2020 04H,592
09/24/2020 03H,591
09/24/2020 02H,592
09/24/2020 01H,593
09/24/2020 00H,593
09/23/2020 23H,595
09/23/2020 22H,594
09/23/2020 21H,591
09/23/2020 20H,589
09/23/2020 19H,586
09/23/2020 18H,591
09/23/2020 17H,606
09/23/2020 16H,624
09/23/2020 15H,593
09/23/2020 14H,591
09/23/2020 13H,590
09/23/2020 12H,590
09/23/2020 11H,589
09/23/2020 10H,588
09/23/2020 09H,585
09/23/2020 08H,585
09/23/2020 07H,584
09/23/2020 06H,585
09/23/2020 05H,588
09/23/2020 04H,588
09/23/2020 03H,584
09/23/2020 02H,581
09/23/2020 01H,612
09/23/2020 00H,632
09/22/2020 23H,649
09/22/2020 22H,602
09/22/2020 21H,582
09/22/2020 20H,581
09/22/2020 19H,582
09/22/2020 18H,582
09/22/2020 17H,577
09/22/2020 16H,576
09/22/2020 15H,581
09/22/2020 14H,572
09/22/2020 13H,575
09/22/2020 12H,578
09/22/2020 11H,576
09/22/2020 10H,576
09/22/2020 09H,578
09/22/2020 08H,580
09/22/2020 07H,579
09/22/2020 06H,577
09/22/2020 05H,575
09/22/2020 04H,576
09/22/2020 03H,592
09/22/2020 02H,690
09/22/2020 01H,726
09/22/2020 00H,697
09/21/2020 23H,670
09/21/2020 22H,669
09/21/2020 21H,644
09/21/2020 20H,608
09/21/2020 19H,617
09/21/2020 18H,590
09/21/2020 17H,603
09/21/2020 16H,593
09/21/2020 15H,598
09/21/2020 14H,589
09/21/2020 13H,586
09/21/2020 12H,582
09/21/2020 11H,582
09/21/2020 10H,587
09/21/2020 09H,588
09/21/2020 08H,586
09/21/2020 07H,587
09/21/2020 06H,586
09/21/2020 05H,584
09/21/2020 04H,585
09/21/2020 03H,584
09/21/2020 02H,583
09/21/2020 01H,594
09/21/2020 00H,586
09/20/2020 23H,586
09/20/2020 22H,588
09/20/2020 21H,609
09/20/2020 20H,586
09/20/2020 19H,587
09/20/2020 18H,587
09/20/2020 17H,587
09/20/2020 16H,588
09/20/2020 15H,587
09/20/2020 14H,589
09/20/2020 13H,587
09/20/2020 12H,586
09/20/2020 11H,586
09/20/2020 10H,589
09/20/2020 09H,595
09/20/2020 08H,603
09/20/2020 07H,608
09/20/2020 06H,595
09/20/2020 05H,587
09/20/2020 04H,584
09/20/2020 03H,581
09/20/2020 02H,580
09/20/2020 01H,578
09/20/2020 00H,577
09/19/2020 23H,581
09/19/2020 22H,580
09/19/2020 21H,579
09/19/2020 20H,583
09/19/2020 19H,584
09/19/2020 18H,588
09/19/2020 17H,593
09/19/2020 16H,590
09/19/2020 15H,588
09/19/2020 14H,588
09/19/2020 13H,583
09/19/2020 12H,578
09/19/2020 11H,573
09/19/2020 10H,568
09/19/2020 09H,566
09/19/2020 08H,567
09/19/2020 07H,570
09/19/2020 06H,571
09/19/2020 05H,577
09/19/2020 04H,569
09/19/2020 03H,568
09/19/2020 02H,570
09/19/2020 01H,568
09/19/2020 00H,568
09/18/2020 23H,572
09/18/2020 22H,573
09/18/2020 21H,567
09/18/2020 20H,561
09/18/2020 19H,557
09/18/2020 18H,560
09/18/2020 17H,575
09/18/2020 16H,560
09/18/2020 15H,563
09/18/2020 14H,566
09/18/2020 13H,572
09/18/2020 12H,571
09/18/2020 11H,567
09/18/2020 10H,569
09/18/2020 09H,571
09/18/2020 08H,572
09/18/2020 07H,572
09/18/2020 06H,571
09/18/2020 05H,570
09/18/2020 04H,569
09/18/2020 03H,569
09/18/2020 02H,621
09/18/2020 01H,652
09/18/2020 00H,674
09/17/2020 23H,726
09/17/2020 22H,726
09/17/2020 21H,727
09/17/2020 20H,727
09/17/2020 19H,735
09/17/2020 18H,710
09/17/2020 17H,674
09/17/2020 16H,638
09/17/2020 15H,591
09/17/2020 14H,585
09/17/2020 13H,586
09/17/2020 12H,584
09/17/2020 11H,585
09/17/2020 10H,584
09/17/2020 09H,585
09/17/2020 08H,587
09/17/2020 07H,590
09/17/2020 06H,585
09/17/2020 05H,584
09/17/2020 04H,582
09/17/2020 03H,604
09/17/2020 02H,677
09/17/2020 01H,704
09/17/2020 00H,701
09/16/2020 23H,687
09/16/2020 22H,649
09/16/2020 21H,627
09/16/2020 20H,622
09/16/2020 19H,601
09/16/2020 18H,600
09/16/2020 17H,603
09/16/2020 16H,588
09/16/2020 15H,596
09/16/2020 14H,586
09/16/2020 13H,586
09/16/2020 12H,585
09/16/2020 11H,584
09/16/2020 10H,584
09/16/2020 09H,584
09/16/2020 08H,583
09/16/2020 07H,582
09/16/2020 06H,582
09/16/2020 05H,583
09/16/2020 04H,587
09/16/2020 03H,592
09/16/2020 02H,646
09/16/2020 01H,649
09/16/2020 00H,696
09/15/2020 23H,640
09/15/2020 22H,609
09/15/2020 21H,592
09/15/2020 20H,666
09/15/2020 19H,684
09/15/2020 18H,694
09/15/2020 17H,610
09/15/2020 16H,582
09/15/2020 15H,609
09/15/2020 14H,584
09/15/2020 13H,584
09/15/2020 12H,584
09/15/2020 11H,585
09/15/2020 10H,585
09/15/2020 09H,584
09/15/2020 08H,582
09/15/2020 07H,584
09/15/2020 06H,582
09/15/2020 05H,583
09/15/2020 04H,592
09/15/2020 03H,664
09/15/2020 02H,709
09/15/2020 01H,717
09/15/2020 00H,705
09/14/2020 23H,733
09/14/2020 22H,745
09/14/2020 21H,748
09/14/2020 20H,747
09/14/2020 19H,743
09/14/2020 18H,688
09/14/2020 17H,625
09/14/2020 16H,622
09/14/2020 15H,592
09/14/2020 14H,589
09/14/2020 13H,588
09/14/2020 12H,590
09/14/2020 11H,594
09/14/2020 10H,593
09/14/2020 09H,592
09/14/2020 08H,602
09/14/2020 07H,604
09/14/2020 06H,607
09/14/2020 05H,616
09/14/2020 04H,614
09/14/2020 03H,631
09/14/2020 02H,690
09/14/2020 01H,695
09/14/2020 00H,686
09/13/2020 23H,697
09/13/2020 22H,746
09/13/2020 21H,722
09/13/2020 20H,751
09/13/2020 19H,792
09/13/2020 18H,743
09/13/2020 17H,679
09/13/2020 16H,643
09/13/2020 15H,657
09/13/2020 14H,642
09/13/2020 13H,642
09/13/2020 12H,644
09/13/2020 11H,642
09/13/2020 10H,651
09/13/2020 09H,650
09/13/2020 08H,650
09/13/2020 07H,647
09/13/2020 06H,648
09/13/2020 05H,646
09/13/2020 04H,650
09/13/2020 03H,719
09/13/2020 02H,764
09/13/2020 01H,776
09/13/2020 00H,824
09/12/2020 23H,856
09/12/2020 22H,862
09/12/2020 21H,859
09/12/2020 20H,931
09/12/2020 19H,957
09/12/2020 18H,954
09/12/2020 17H,827
09/12/2020 16H,785
09/12/2020 15H,745
09/12/2020 14H,684
09/12/2020 13H,647
09/12/2020 12H,663
09/12/2020 11H,670
09/12/2020 10H,671
09/12/2020 09H,669
09/12/2020 08H,671
09/12/2020 07H,672
09/12/2020 06H,692
09/12/2020 05H,725
09/12/2020 04H,728
09/12/2020 03H,773
09/12/2020 02H,809
09/12/2020 01H,831
09/12/2020 00H,829
09/11/2020 23H,832
09/11/2020 22H,830
09/11/2020 21H,828
09/11/2020 20H,828
09/11/2020 19H,827
09/11/2020 18H,828
09/11/2020 17H,818
09/11/2020 16H,769
09/11/2020 15H,726
09/11/2020 14H,696
09/11/2020 13H,669
09/11/2020 12H,671
09/11/2020 11H,667
09/11/2020 10H,664
09/11/2020 09H,664
09/11/2020 08H,660
09/11/2020 07H,659
09/11/2020 06H,661
09/11/2020 05H,660
09/11/2020 04H,654
09/11/2020 03H,655
09/11/2020 02H,650
09/11/2020 01H,648
09/11/2020 00H,642
09/10/2020 23H,630
09/10/2020 22H,621
09/10/2020 21H,611
09/10/2020 20H,606
09/10/2020 19H,599
09/10/2020 18H,588
09/10/2020 17H,584
09/10/2020 16H,568
09/10/2020 15H,563
09/10/2020 14H,543
09/10/2020 13H,518
09/10/2020 12H,462
09/10/2020 11H,457
09/10/2020 10H,444
09/10/2020 09H,418
09/10/2020 08H,397
09/10/2020 07H,331
09/10/2020 06H,319
09/10/2020 05H,319
09/10/2020 04H,320
09/10/2020 03H,314
09/10/2020 02H,311
09/10/2020 01H,309
09/10/2020 00H,302
09/9/2020 23H,294
09/9/2020 22H,299
09/9/2020 21H,301
09/9/2020 20H,301
09/9/2020 19H,303
09/9/2020 18H,262
09/9/2020 17H,258
09/9/2020 16H,248
09/9/2020 15H,232
09/9/2020 14H,229
09/9/2020 13H,225
09/9/2020 12H,225
09/9/2020 11H,224
09/9/2020 10H,222
09/9/2020 09H,223
09/9/2020 08H,223
09/9/2020 07H,222
09/9/2020 06H,222
09/9/2020 05H,222
09/9/2020 04H,222
09/9/2020 03H,225
09/9/2020 02H,225
09/9/2020 01H,225
09/9/2020 00H,226
09/8/2020 23H,226
09/8/2020 22H,225
09/8/2020 21H,233
09/8/2020 20H,225
09/8/2020 19H,230
09/8/2020 18H,229
09/8/2020 17H,225
09/8/2020 16H,215
09/8/2020 15H,223
09/8/2020 14H,224
09/8/2020 13H,222
09/8/2020 12H,221
09/8/2020 11H,219
09/8/2020 10H,222
09/8/2020 09H,223
09/8/2020 08H,223
09/8/2020 07H,220
09/8/2020 06H,223
09/8/2020 05H,224
09/8/2020 04H,212
09/8/2020 03H,210
09/8/2020 02H,210
09/8/2020 01H,213
09/8/2020 00H,225
09/7/2020 23H,225
09/7/2020 22H,219
09/7/2020 21H,220
09/7/2020 20H,222
09/7/2020 19H,222
09/7/2020 18H,220
09/7/2020 17H,220
09/7/2020 16H,220
09/7/2020 15H,220
09/7/2020 14H,221
09/7/2020 13H,223
09/7/2020 12H,217
09/7/2020 11H,215
09/7/2020 10H,217
09/7/2020 09H,215
09/7/2020 08H,215
09/7/2020 07H,216
09/7/2020 06H,218
09/7/2020 05H,220
09/7/2020 04H,223
09/7/2020 03H,223
09/7/2020 02H,220
09/7/2020 01H,213
09/7/2020 00H,207
09/6/2020 23H,210
09/6/2020 22H,219
09/6/2020 21H,212
09/6/2020 20H,209
09/6/2020 19H,205
09/6/2020 18H,206
09/6/2020 17H,205
09/6/2020 16H,209
09/6/2020 15H,210
09/6/2020 14H,210
09/6/2020 13H,208
09/6/2020 12H,206
09/6/2020 11H,208
09/6/2020 10H,209
09/6/2020 09H,208
09/6/2020 08H,208
09/6/2020 07H,209
09/6/2020 06H,209
09/6/2020 05H,208
09/6/2020 04H,208
09/6/2020 03H,211
09/6/2020 02H,209
09/6/2020 01H,210
09/6/2020 00H,210
09/5/2020 23H,211
09/5/2020 22H,210
09/5/2020 21H,216
09/5/2020 20H,217
09/5/2020 19H,218
09/5/2020 18H,211
09/5/2020 17H,209
09/5/2020 16H,210
09/5/2020 15H,210
09/5/2020 14H,211
09/5/2020 13H,204
09/5/2020 12H,200
09/5/2020 11H,200
09/5/2020 10H,201
09/5/2020 09H,208
09/5/2020 08H,206
09/5/2020 07H,200
09/5/2020 06H,201
09/5/2020 05H,203
09/5/2020 04H,207
09/5/2020 03H,206
09/5/2020 02H,210
09/5/2020 01H,211
09/5/2020 00H,206
09/4/2020 23H,203
09/4/2020 22H,200
09/4/2020 21H,200
09/4/2020 20H,200
09/4/2020 19H,207
09/4/2020 18H,219
09/4/2020 17H,220
09/4/2020 16H,214
09/4/2020 15H,213
09/4/2020 14H,213
09/4/2020 13H,210
09/4/2020 12H,213
09/4/2020 11H,214
09/4/2020 10H,216
09/4/2020 09H,216
09/4/2020 08H,218
09/4/2020 07H,216
09/4/2020 06H,218
09/4/2020 05H,220
09/4/2020 04H,216
09/4/2020 03H,217
09/4/2020 02H,217
09/4/2020 01H,220
09/4/2020 00H,226
09/3/2020 23H,227
09/3/2020 22H,232
09/3/2020 21H,230
09/3/2020 20H,232
09/3/2020 19H,255
09/3/2020 18H,252
09/3/2020 17H,237
09/3/2020 16H,218
09/3/2020 15H,215
09/3/2020 14H,219
09/3/2020 13H,218
09/3/2020 12H,219
09/3/2020 11H,220
09/3/2020 10H,220
09/3/2020 09H,217
09/3/2020 08H,217
09/3/2020 07H,217
09/3/2020 06H,218
09/3/2020 05H,217
09/3/2020 04H,216
09/3/2020 03H,213
09/3/2020 02H,215
09/3/2020 01H,222
09/3/2020 00H,221
09/2/2020 23H,220
09/2/2020 22H,220
09/2/2020 21H,221
09/2/2020 20H,220
09/2/2020 19H,217
09/2/2020 18H,210
09/2/2020 17H,215
09/2/2020 16H,214
09/2/2020 15H,200
09/2/2020 14H,200
09/2/2020 13H,203
09/2/2020 12H,208
09/2/2020 11H,206
09/2/2020 10H,202
09/2/2020 09H,198
09/2/2020 08H,195
09/2/2020 07H,194
09/2/2020 06H,192
09/2/2020 05H,194
09/2/2020 04H,192
09/2/2020 03H,194
09/2/2020 02H,194
09/2/2020 01H,194
09/2/2020 00H,199
09/1/2020 23H,224
09/1/2020 22H,223
09/1/2020 21H,222
09/1/2020 20H,222
09/1/2020 19H,227
09/1/2020 18H,211
09/1/2020 17H,194
09/1/2020 16H,187
09/1/2020 15H,199
09/1/2020 14H,202
09/1/2020 13H,189
09/1/2020 12H,189
09/1/2020 11H,188
09/1/2020 10H,188
09/1/2020 09H,190
09/1/2020 08H,189
09/1/2020 07H,190
09/1/2020 06H,189
09/1/2020 05H,189
09/1/2020 04H,192
09/1/2020 03H,187
09/1/2020 02H,190
09/1/2020 01H,190
09/1/2020 00H,189
08/31/2020 23H,191
08/31/2020 22H,195
08/31/2020 21H,204
08/31/2020 20H,221
08/31/2020 19H,212
08/31/2020 18H,205
08/31/2020 17H,204
08/31/2020 16H,222
08/31/2020 15H,196
08/31/2020 14H,190
08/31/2020 13H,186
08/31/2020 12H,194
08/31/2020 11H,202
08/31/2020 10H,202
08/31/2020 09H,203
08/31/2020 08H,205
08/31/2020 07H,205
08/31/2020 06H,197
08/31/2020 05H,197
08/31/2020 04H,206
08/31/2020 03H,207
08/31/2020 02H,206
08/31/2020 01H,204
08/31/2020 00H,208
08/30/2020 23H,203
08/30/2020 22H,209
08/30/2020 21H,215
08/30/2020 20H,226
08/30/2020 19H,225
08/30/2020 18H,211
08/30/2020 17H,218
08/30/2020 16H,221
08/30/2020 15H,231
08/30/2020 14H,234
08/30/2020 13H,222
08/30/2020 12H,206
08/30/2020 11H,215
08/30/2020 10H,214
08/30/2020 09H,239
08/30/2020 08H,237
08/30/2020 07H,226
08/30/2020 06H,214
08/30/2020 05H,210
08/30/2020 04H,212
08/30/2020 03H,210
08/30/2020 02H,224
08/30/2020 01H,215
08/30/2020 00H,204
08/29/2020 23H,208
08/29/2020 22H,198
08/29/2020 21H,204
08/29/2020 20H,205
08/29/2020 19H,198
08/29/2020 18H,206
08/29/2020 17H,202
08/29/2020 16H,196
08/29/2020 15H,188
08/29/2020 14H,178
08/29/2020 13H,178
08/29/2020 12H,186
