Net generation from coal for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.COL.H
19:14:04 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.COL.H megawatthours
03/9/2020 00H,16579
03/8/2020 23H,15411
03/8/2020 22H,15185
03/8/2020 21H,15137
03/8/2020 20H,15174
03/8/2020 19H,15260
03/8/2020 18H,15583
03/8/2020 17H,16169
03/8/2020 16H,16885
03/8/2020 15H,18123
03/8/2020 14H,18594
03/8/2020 13H,18415
03/8/2020 12H,17507
03/8/2020 11H,17088
03/8/2020 10H,16926
03/8/2020 09H,15921
03/8/2020 08H,16376
03/8/2020 07H,16390
03/8/2020 06H,16448
03/8/2020 05H,16542
03/8/2020 04H,17467
03/8/2020 03H,18155
03/8/2020 02H,18482
03/8/2020 01H,18346
03/8/2020 00H,17133
03/7/2020 23H,16171
03/7/2020 22H,16039
03/7/2020 21H,16239
03/7/2020 20H,17026
03/7/2020 19H,18382
03/7/2020 18H,19498
03/7/2020 17H,20911
03/7/2020 16H,22038
03/7/2020 15H,23044
03/7/2020 14H,22702
03/7/2020 13H,21609
03/7/2020 12H,20617
03/7/2020 11H,20052
03/7/2020 10H,19863
03/7/2020 09H,19578
03/7/2020 08H,19656
03/7/2020 07H,19495
03/7/2020 06H,20026
03/7/2020 05H,21332
03/7/2020 04H,22655
03/7/2020 03H,23503
03/7/2020 02H,24404
03/7/2020 01H,24652
03/7/2020 00H,23632
03/6/2020 23H,23491
03/6/2020 22H,23353
03/6/2020 21H,24214
03/6/2020 20H,25097
03/6/2020 19H,25707
03/6/2020 18H,26917
03/6/2020 17H,26878
03/6/2020 16H,27026
03/6/2020 15H,26730
03/6/2020 14H,26026
03/6/2020 13H,24772
03/6/2020 12H,21798
03/6/2020 11H,19021
03/6/2020 10H,17582
03/6/2020 09H,17349
03/6/2020 08H,17072
03/6/2020 07H,17309
03/6/2020 06H,18380
03/6/2020 05H,20061
03/6/2020 04H,21794
03/6/2020 03H,23337
03/6/2020 02H,23422
03/6/2020 01H,23000
03/6/2020 00H,21021
03/5/2020 23H,19852
03/5/2020 22H,19718
03/5/2020 21H,19858
03/5/2020 20H,20314
03/5/2020 19H,20552
03/5/2020 18H,20729
03/5/2020 17H,21426
03/5/2020 16H,22361
03/5/2020 15H,22990
03/5/2020 14H,23005
03/5/2020 13H,21888
03/5/2020 12H,20221
03/5/2020 11H,18963
03/5/2020 10H,18460
03/5/2020 09H,18262
03/5/2020 08H,18394
03/5/2020 07H,18304
03/5/2020 06H,19174
03/5/2020 05H,20103
03/5/2020 04H,21399
03/5/2020 03H,22510
03/5/2020 02H,23311
03/5/2020 01H,23380
03/5/2020 00H,21578
03/4/2020 23H,20427
03/4/2020 22H,20509
03/4/2020 21H,21824
03/4/2020 20H,23551
03/4/2020 19H,24515
03/4/2020 18H,25269
03/4/2020 17H,24917
03/4/2020 16H,25024
03/4/2020 15H,25750
03/4/2020 14H,26222
03/4/2020 13H,25355
03/4/2020 12H,21785
03/4/2020 11H,19568
03/4/2020 10H,18797
03/4/2020 09H,18076
03/4/2020 08H,17763
03/4/2020 07H,17874
03/4/2020 06H,18947
03/4/2020 05H,20500
03/4/2020 04H,23815
03/4/2020 03H,25733
03/4/2020 02H,26996
03/4/2020 01H,26118
03/4/2020 00H,23479
03/3/2020 23H,21470
03/3/2020 22H,20254
03/3/2020 21H,20379
03/3/2020 20H,21197
03/3/2020 19H,21851
03/3/2020 18H,22704
03/3/2020 17H,23175
03/3/2020 16H,23547
03/3/2020 15H,23795
03/3/2020 14H,23392
03/3/2020 13H,22863
03/3/2020 12H,19990
03/3/2020 11H,17831
03/3/2020 10H,17204
03/3/2020 09H,17005
03/3/2020 08H,17017
03/3/2020 07H,17263
03/3/2020 06H,17970
03/3/2020 05H,19196
03/3/2020 04H,21448
03/3/2020 03H,23396
03/3/2020 02H,25673
03/3/2020 01H,26210
03/3/2020 00H,24219
03/2/2020 23H,23613
03/2/2020 22H,23484
03/2/2020 21H,24477
03/2/2020 20H,25716
03/2/2020 19H,26668
03/2/2020 18H,26560
03/2/2020 17H,27150
03/2/2020 16H,27000
03/2/2020 15H,26039
03/2/2020 14H,26203
03/2/2020 13H,23423
03/2/2020 12H,18759
03/2/2020 11H,16652
03/2/2020 10H,16366
03/2/2020 09H,16145
03/2/2020 08H,16165
03/2/2020 07H,16204
03/2/2020 06H,16273
03/2/2020 05H,16550
03/2/2020 04H,17418
03/2/2020 03H,18665
03/2/2020 02H,19504
03/2/2020 01H,19781
03/2/2020 00H,17902
03/1/2020 23H,16624
03/1/2020 22H,16116
03/1/2020 21H,16017
03/1/2020 20H,16240
03/1/2020 19H,16694
03/1/2020 18H,17834
03/1/2020 17H,19046
03/1/2020 16H,19457
03/1/2020 15H,19772
03/1/2020 14H,20125
03/1/2020 13H,19539
03/1/2020 12H,19282
03/1/2020 11H,18792
03/1/2020 10H,18754
03/1/2020 09H,18669
03/1/2020 08H,18849
03/1/2020 07H,18942
03/1/2020 06H,19412
03/1/2020 05H,20039
03/1/2020 04H,21367
03/1/2020 03H,21993
03/1/2020 02H,22210
03/1/2020 01H,21568
03/1/2020 00H,19816
02/29/2020 23H,18070
02/29/2020 22H,17853
02/29/2020 21H,18264
02/29/2020 20H,19167
02/29/2020 19H,20283
02/29/2020 18H,21628
02/29/2020 17H,22970
02/29/2020 16H,24311
02/29/2020 15H,25175
02/29/2020 14H,25617
02/29/2020 13H,25428
02/29/2020 12H,24678
02/29/2020 11H,23222
02/29/2020 10H,23051
02/29/2020 09H,23043
02/29/2020 08H,23956
02/29/2020 07H,24675
02/29/2020 06H,26360
02/29/2020 05H,28056
02/29/2020 04H,29684
02/29/2020 03H,30613
02/29/2020 02H,30626
02/29/2020 01H,30412
02/29/2020 00H,29676
02/28/2020 23H,28197
02/28/2020 22H,27700
02/28/2020 21H,28897
02/28/2020 20H,29184
02/28/2020 19H,29557
02/28/2020 18H,29909
02/28/2020 17H,30640
02/28/2020 16H,30976
02/28/2020 15H,31900
02/28/2020 14H,32877
02/28/2020 13H,31779
02/28/2020 12H,28790
02/28/2020 11H,27851
02/28/2020 10H,26984
02/28/2020 09H,26517
02/28/2020 08H,26789
02/28/2020 07H,27493
02/28/2020 06H,29181
02/28/2020 05H,30093
02/28/2020 04H,30774
02/28/2020 03H,32005
02/28/2020 02H,33627
02/28/2020 01H,33252
02/28/2020 00H,31293
02/27/2020 23H,29765
02/27/2020 22H,28780
02/27/2020 21H,28329
02/27/2020 20H,30424
02/27/2020 19H,31595
02/27/2020 18H,32974
02/27/2020 17H,32835
02/27/2020 16H,32650
02/27/2020 15H,33501
02/27/2020 14H,33337
02/27/2020 13H,32229
02/27/2020 12H,29534
02/27/2020 11H,28257
02/27/2020 10H,26887
02/27/2020 09H,26673
02/27/2020 08H,26727
02/27/2020 07H,27449
02/27/2020 06H,28903
02/27/2020 05H,30930
02/27/2020 04H,32449
02/27/2020 03H,33208
02/27/2020 02H,33495
02/27/2020 01H,33241
02/27/2020 00H,31328
02/26/2020 23H,29972
02/26/2020 22H,28953
02/26/2020 21H,28494
02/26/2020 20H,29053
02/26/2020 19H,29777
02/26/2020 18H,30007
02/26/2020 17H,30163
02/26/2020 16H,30623
02/26/2020 15H,30003
02/26/2020 14H,29716
02/26/2020 13H,27646
02/26/2020 12H,23826
02/26/2020 11H,20608
02/26/2020 10H,19411
02/26/2020 09H,19424
02/26/2020 08H,19589
02/26/2020 07H,19919
02/26/2020 06H,20644
02/26/2020 05H,21798
02/26/2020 04H,23914
02/26/2020 03H,25783
02/26/2020 02H,26634
02/26/2020 01H,26534
02/26/2020 00H,25344
02/25/2020 23H,24700
02/25/2020 22H,24316
02/25/2020 21H,24438
02/25/2020 20H,24771
02/25/2020 19H,25164
02/25/2020 18H,25644
02/25/2020 17H,25900
02/25/2020 16H,26250
02/25/2020 15H,26398
02/25/2020 14H,26248
02/25/2020 13H,24827
02/25/2020 12H,21959
02/25/2020 11H,19362
02/25/2020 10H,18387
02/25/2020 09H,17899
02/25/2020 08H,18288
02/25/2020 07H,18175
02/25/2020 06H,19667
02/25/2020 05H,21603
02/25/2020 04H,24413
02/25/2020 03H,26754
02/25/2020 02H,28246
02/25/2020 01H,28407
02/25/2020 00H,27694
02/24/2020 23H,27088
02/24/2020 22H,26871
02/24/2020 21H,27519
02/24/2020 20H,28986
02/24/2020 19H,29395
02/24/2020 18H,29288
02/24/2020 17H,28996
02/24/2020 16H,28738
02/24/2020 15H,28570
02/24/2020 14H,27793
02/24/2020 13H,26147
02/24/2020 12H,22964
02/24/2020 11H,18949
02/24/2020 10H,17875
02/24/2020 09H,17618
02/24/2020 08H,17549
02/24/2020 07H,17808
02/24/2020 06H,18775
02/24/2020 05H,20386
02/24/2020 04H,21979
02/24/2020 03H,23560
02/24/2020 02H,24738
02/24/2020 01H,24625
02/24/2020 00H,22142
02/23/2020 23H,20499
02/23/2020 22H,19659
02/23/2020 21H,18960
02/23/2020 20H,19413
02/23/2020 19H,20486
02/23/2020 18H,21222
02/23/2020 17H,21948
02/23/2020 16H,22806
02/23/2020 15H,22753
02/23/2020 14H,22827
02/23/2020 13H,21976
02/23/2020 12H,20924
02/23/2020 11H,20365
02/23/2020 10H,19515
02/23/2020 09H,18914
02/23/2020 08H,18528
02/23/2020 07H,18425
02/23/2020 06H,18848
02/23/2020 05H,19755
02/23/2020 04H,20357
02/23/2020 03H,20815
02/23/2020 02H,22379
02/23/2020 01H,22042
02/23/2020 00H,19877
02/22/2020 23H,18739
02/22/2020 22H,18478
02/22/2020 21H,19221
02/22/2020 20H,20633
02/22/2020 19H,22446
02/22/2020 18H,24045
02/22/2020 17H,25320
02/22/2020 16H,26059
02/22/2020 15H,26736
02/22/2020 14H,26766
02/22/2020 13H,26300
02/22/2020 12H,24840
02/22/2020 11H,22979
02/22/2020 10H,22008
02/22/2020 09H,21469
02/22/2020 08H,21563
02/22/2020 07H,22363
02/22/2020 06H,23134
02/22/2020 05H,24715
02/22/2020 04H,26870
02/22/2020 03H,27959
02/22/2020 02H,28696
02/22/2020 01H,28610
02/22/2020 00H,25768
02/21/2020 23H,24079
02/21/2020 22H,23642
02/21/2020 21H,24889
02/21/2020 20H,26063
02/21/2020 19H,27515
02/21/2020 18H,28703
02/21/2020 17H,29275
02/21/2020 16H,30252
02/21/2020 15H,31137
02/21/2020 14H,32254
02/21/2020 13H,31073
02/21/2020 12H,28419
02/21/2020 11H,26937
02/21/2020 10H,26419
02/21/2020 09H,25923
02/21/2020 08H,25708
02/21/2020 07H,26262
02/21/2020 06H,26970
02/21/2020 05H,28734
02/21/2020 04H,31782
02/21/2020 03H,33854
02/21/2020 02H,34698
02/21/2020 01H,35340
02/21/2020 00H,33849
02/20/2020 23H,33133
02/20/2020 22H,32335
02/20/2020 21H,32629
02/20/2020 20H,33524
02/20/2020 19H,34287
02/20/2020 18H,34709
02/20/2020 17H,34707
02/20/2020 16H,34959
02/20/2020 15H,35294
02/20/2020 14H,34975
02/20/2020 13H,34119
02/20/2020 12H,31833
02/20/2020 11H,29767
02/20/2020 10H,28115
02/20/2020 09H,26663
02/20/2020 08H,26006
02/20/2020 07H,26308
02/20/2020 06H,27715
02/20/2020 05H,28481
02/20/2020 04H,31629
02/20/2020 03H,33569
02/20/2020 02H,34240
02/20/2020 01H,34306
02/20/2020 00H,32570
02/19/2020 23H,31380
02/19/2020 22H,30748
02/19/2020 21H,30728
02/19/2020 20H,31780
02/19/2020 19H,32704
02/19/2020 18H,33781
02/19/2020 17H,34393
02/19/2020 16H,34438
02/19/2020 15H,34904
02/19/2020 14H,35370
02/19/2020 13H,34119
02/19/2020 12H,30231
02/19/2020 11H,26746
02/19/2020 10H,24487
02/19/2020 09H,24095
02/19/2020 08H,23733
02/19/2020 07H,23925
02/19/2020 06H,25152
02/19/2020 05H,26534
02/19/2020 04H,28678
02/19/2020 03H,30921
02/19/2020 02H,32130
02/19/2020 01H,31736
02/19/2020 00H,29146
02/18/2020 23H,28122
02/18/2020 22H,27089
02/18/2020 21H,27164
02/18/2020 20H,27808
02/18/2020 19H,28462
02/18/2020 18H,28720
02/18/2020 17H,28546
02/18/2020 16H,28566
02/18/2020 15H,27746
02/18/2020 14H,27209
02/18/2020 13H,25235
02/18/2020 12H,21465
02/18/2020 11H,19740
02/18/2020 10H,19208
02/18/2020 09H,18990
02/18/2020 08H,19313
02/18/2020 07H,19830
02/18/2020 06H,20442
02/18/2020 05H,21634
02/18/2020 04H,24245
02/18/2020 03H,26949
02/18/2020 02H,29215
02/18/2020 01H,29514
02/18/2020 00H,28797
02/17/2020 23H,28091
02/17/2020 22H,28292
02/17/2020 21H,29648
02/17/2020 20H,30998
02/17/2020 19H,30750
02/17/2020 18H,30799
02/17/2020 17H,30374
02/17/2020 16H,30625
02/17/2020 15H,30740
02/17/2020 14H,30440
02/17/2020 13H,28697
02/17/2020 12H,25315
02/17/2020 11H,22262
02/17/2020 10H,21517
02/17/2020 09H,21464
02/17/2020 08H,20968
02/17/2020 07H,20791
02/17/2020 06H,21217
02/17/2020 05H,22027
02/17/2020 04H,23680
02/17/2020 03H,24974
02/17/2020 02H,25944
02/17/2020 01H,26793
02/17/2020 00H,24260
02/16/2020 23H,22904
02/16/2020 22H,22081
02/16/2020 21H,22625
02/16/2020 20H,21976
02/16/2020 19H,22804
02/16/2020 18H,23592
02/16/2020 17H,24036
02/16/2020 16H,24835
02/16/2020 15H,25012
02/16/2020 14H,24459
02/16/2020 13H,24380
02/16/2020 12H,23825
02/16/2020 11H,23527
02/16/2020 10H,23372
02/16/2020 09H,23657
02/16/2020 08H,23582
02/16/2020 07H,23937
02/16/2020 06H,24678
02/16/2020 05H,26590
02/16/2020 04H,27496
02/16/2020 03H,28654
02/16/2020 02H,29178
02/16/2020 01H,28820
02/16/2020 00H,27335
02/15/2020 23H,25586
02/15/2020 22H,23707
02/15/2020 21H,23574
02/15/2020 20H,24053
02/15/2020 19H,25206
02/15/2020 18H,26397
02/15/2020 17H,27235
02/15/2020 16H,27403
02/15/2020 15H,27061
02/15/2020 14H,26803
02/15/2020 13H,26376
02/15/2020 12H,25598
02/15/2020 11H,24975
02/15/2020 10H,24724
02/15/2020 09H,24688
02/15/2020 08H,25147
02/15/2020 07H,25865
02/15/2020 06H,26777
02/15/2020 05H,27754
02/15/2020 04H,29320
02/15/2020 03H,30445
02/15/2020 02H,30902
02/15/2020 01H,31140
02/15/2020 00H,29127
02/14/2020 23H,27709
02/14/2020 22H,27482
02/14/2020 21H,28125
02/14/2020 20H,29223
02/14/2020 19H,29612
02/14/2020 18H,30673
02/14/2020 17H,32164
02/14/2020 16H,33008
02/14/2020 15H,33523
02/14/2020 14H,34280
02/14/2020 13H,33524
02/14/2020 12H,31036
02/14/2020 11H,29816
02/14/2020 10H,28851
02/14/2020 09H,28994
02/14/2020 08H,29385
02/14/2020 07H,30716
02/14/2020 06H,31315
02/14/2020 05H,32089
02/14/2020 04H,32889
02/14/2020 03H,33411
02/14/2020 02H,33754
02/14/2020 01H,33838
02/14/2020 00H,32779
02/13/2020 23H,31945
02/13/2020 22H,31169
02/13/2020 21H,30957
02/13/2020 20H,31211
02/13/2020 19H,31123
02/13/2020 18H,31068
02/13/2020 17H,30344
02/13/2020 16H,29663
02/13/2020 15H,28676
02/13/2020 14H,28097
02/13/2020 13H,26619
02/13/2020 12H,23593
02/13/2020 11H,21882
02/13/2020 10H,21235
02/13/2020 09H,20919
02/13/2020 08H,20761
02/13/2020 07H,21028
02/13/2020 06H,22245
02/13/2020 05H,24401
02/13/2020 04H,26546
02/13/2020 03H,28264
02/13/2020 02H,29021
02/13/2020 01H,29476
02/13/2020 00H,29012
02/12/2020 23H,28540
02/12/2020 22H,28687
02/12/2020 21H,28989
02/12/2020 20H,28891
02/12/2020 19H,29115
02/12/2020 18H,28484
02/12/2020 17H,28456
02/12/2020 16H,27981
02/12/2020 15H,27833
02/12/2020 14H,27952
02/12/2020 13H,26512
02/12/2020 12H,23532
02/12/2020 11H,21161
02/12/2020 10H,20297
02/12/2020 09H,19872
02/12/2020 08H,20165
02/12/2020 07H,20998
02/12/2020 06H,22162
02/12/2020 05H,23000
02/12/2020 04H,25111
02/12/2020 03H,27257
02/12/2020 02H,29164
02/12/2020 01H,30160
02/12/2020 00H,28728
02/11/2020 23H,27269
02/11/2020 22H,26120
02/11/2020 21H,26739
02/11/2020 20H,27441
02/11/2020 19H,28448
02/11/2020 18H,29081
02/11/2020 17H,29583
02/11/2020 16H,29321
02/11/2020 15H,28774
02/11/2020 14H,28086
02/11/2020 13H,27009
02/11/2020 12H,23998
02/11/2020 11H,20602
02/11/2020 10H,19712
02/11/2020 09H,20214
02/11/2020 08H,20515
02/11/2020 07H,21435
02/11/2020 06H,22645
02/11/2020 05H,24664
02/11/2020 04H,27671
02/11/2020 03H,29684
02/11/2020 02H,31127
02/11/2020 01H,31809
02/11/2020 00H,30310
02/10/2020 23H,29349
02/10/2020 22H,28376
02/10/2020 21H,28414
02/10/2020 20H,28678
02/10/2020 19H,29259
02/10/2020 18H,29855
02/10/2020 17H,29869
02/10/2020 16H,30401
02/10/2020 15H,31032
02/10/2020 14H,30816
02/10/2020 13H,28992
02/10/2020 12H,25162
02/10/2020 11H,21691
02/10/2020 10H,19839
02/10/2020 09H,19227
02/10/2020 08H,18895
02/10/2020 07H,19194
02/10/2020 06H,20352
02/10/2020 05H,21476
02/10/2020 04H,22636
02/10/2020 03H,24214
02/10/2020 02H,24848
02/10/2020 01H,25712
02/10/2020 00H,25095
02/9/2020 23H,21501
02/9/2020 22H,21262
02/9/2020 21H,21239
02/9/2020 20H,21499
02/9/2020 19H,21771
02/9/2020 18H,22948
02/9/2020 17H,24787
02/9/2020 16H,25495
02/9/2020 15H,24594
02/9/2020 14H,23537
02/9/2020 13H,22509
02/9/2020 12H,21686
02/9/2020 11H,20706
02/9/2020 10H,20169
02/9/2020 09H,20414
02/9/2020 08H,21040
02/9/2020 07H,21462
02/9/2020 06H,22686
02/9/2020 05H,24054
02/9/2020 04H,25446
02/9/2020 03H,26506
02/9/2020 02H,28163
02/9/2020 01H,30013
02/9/2020 00H,29080
02/8/2020 23H,28608
02/8/2020 22H,28258
02/8/2020 21H,28733
02/8/2020 20H,29607
02/8/2020 19H,29887
02/8/2020 18H,30606
02/8/2020 17H,31893
02/8/2020 16H,32467
02/8/2020 15H,33049
02/8/2020 14H,32426
02/8/2020 13H,30702
02/8/2020 12H,28853
02/8/2020 11H,27382
02/8/2020 10H,26399
02/8/2020 09H,26200
02/8/2020 08H,26207
02/8/2020 07H,26523
02/8/2020 06H,27066
02/8/2020 05H,27555
02/8/2020 04H,28850
02/8/2020 03H,30063
02/8/2020 02H,30972
02/8/2020 01H,31664
02/8/2020 00H,31158
02/7/2020 23H,29735
02/7/2020 22H,29203
02/7/2020 21H,29160
02/7/2020 20H,28718
02/7/2020 19H,29147
02/7/2020 18H,29620
02/7/2020 17H,29891
02/7/2020 16H,30919
02/7/2020 15H,32061
02/7/2020 14H,33224
02/7/2020 13H,31749
02/7/2020 12H,28308
02/7/2020 11H,26560
02/7/2020 10H,25224
02/7/2020 09H,25124
02/7/2020 08H,25495
02/7/2020 07H,26117
02/7/2020 06H,26775
02/7/2020 05H,27859
02/7/2020 04H,30311
02/7/2020 03H,32538
02/7/2020 02H,33360
02/7/2020 01H,33464
02/7/2020 00H,32786
02/6/2020 23H,32059
02/6/2020 22H,31326
02/6/2020 21H,31442
02/6/2020 20H,31813
02/6/2020 19H,32506
02/6/2020 18H,32777
02/6/2020 17H,32530
02/6/2020 16H,32862
02/6/2020 15H,33025
02/6/2020 14H,33625
02/6/2020 13H,31367
02/6/2020 12H,27715
02/6/2020 11H,25374
02/6/2020 10H,25123
02/6/2020 09H,25175
02/6/2020 08H,25212
02/6/2020 07H,25657
02/6/2020 06H,26763
02/6/2020 05H,28587
02/6/2020 04H,30569
02/6/2020 03H,32827
02/6/2020 02H,34080
02/6/2020 01H,34498
02/6/2020 00H,34116
02/5/2020 23H,32950
02/5/2020 22H,31821
02/5/2020 21H,31983
02/5/2020 20H,32533
02/5/2020 19H,32746
02/5/2020 18H,32825
02/5/2020 17H,32452
02/5/2020 16H,31731
02/5/2020 15H,31916
02/5/2020 14H,31890
02/5/2020 13H,30378
02/5/2020 12H,27739
02/5/2020 11H,23821
02/5/2020 10H,22028
02/5/2020 09H,21466
02/5/2020 08H,21261
02/5/2020 07H,22101
02/5/2020 06H,23246
02/5/2020 05H,24612
02/5/2020 04H,26544
02/5/2020 03H,28337
02/5/2020 02H,28973
02/5/2020 01H,29565
02/5/2020 00H,28740
02/4/2020 23H,27271
02/4/2020 22H,26171
02/4/2020 21H,26346
02/4/2020 20H,26599
02/4/2020 19H,26467
02/4/2020 18H,26520
02/4/2020 17H,26459
02/4/2020 16H,26173
02/4/2020 15H,26012
02/4/2020 14H,26103
02/4/2020 13H,23787
02/4/2020 12H,20348
02/4/2020 11H,18959
02/4/2020 10H,18631
02/4/2020 09H,18365
02/4/2020 08H,18507
02/4/2020 07H,18813
02/4/2020 06H,19313
02/4/2020 05H,20597
02/4/2020 04H,23036
02/4/2020 03H,24988
02/4/2020 02H,26418
02/4/2020 01H,26929
02/4/2020 00H,26380
02/3/2020 23H,24748
02/3/2020 22H,23235
02/3/2020 21H,23011
02/3/2020 20H,23602
02/3/2020 19H,24133
02/3/2020 18H,24202
02/3/2020 17H,25319
02/3/2020 16H,25474
02/3/2020 15H,25978
02/3/2020 14H,26298
02/3/2020 13H,25044
02/3/2020 12H,21677
02/3/2020 11H,18911
02/3/2020 10H,18312
02/3/2020 09H,18113
02/3/2020 08H,18020
02/3/2020 07H,18213
02/3/2020 06H,18621
02/3/2020 05H,19270
02/3/2020 04H,19762
02/3/2020 03H,20383
02/3/2020 02H,20860
02/3/2020 01H,22768
02/3/2020 00H,22586
02/2/2020 23H,20868
02/2/2020 22H,19277
02/2/2020 21H,18899
02/2/2020 20H,19033
02/2/2020 19H,19374
02/2/2020 18H,19879
02/2/2020 17H,20500
02/2/2020 16H,21267
02/2/2020 15H,22062
02/2/2020 14H,21626
02/2/2020 13H,20592
02/2/2020 12H,19662
02/2/2020 11H,19153
02/2/2020 10H,18886
02/2/2020 09H,18827
02/2/2020 08H,18754
02/2/2020 07H,19028
02/2/2020 06H,19599
02/2/2020 05H,20443
02/2/2020 04H,21681
02/2/2020 03H,22537
02/2/2020 02H,23636
02/2/2020 01H,24407
02/2/2020 00H,23571
02/1/2020 23H,22103
02/1/2020 22H,21922
02/1/2020 21H,22311
02/1/2020 20H,23212
02/1/2020 19H,24352
02/1/2020 18H,25421
02/1/2020 17H,25892
02/1/2020 16H,25992
02/1/2020 15H,26028
02/1/2020 14H,25427
02/1/2020 13H,23900
02/1/2020 12H,22563
02/1/2020 11H,21493
02/1/2020 10H,21748
02/1/2020 09H,21967
02/1/2020 08H,22143
02/1/2020 07H,23355
02/1/2020 06H,25352
02/1/2020 05H,27401
02/1/2020 04H,29523
02/1/2020 03H,31479
02/1/2020 02H,32682
02/1/2020 01H,34044
02/1/2020 00H,34586
01/31/2020 23H,33819
01/31/2020 22H,33443
01/31/2020 21H,33355
01/31/2020 20H,33913
01/31/2020 19H,34806
01/31/2020 18H,35250
01/31/2020 17H,36061
01/31/2020 16H,36110
01/31/2020 15H,35934
01/31/2020 14H,35838
01/31/2020 13H,33673
01/31/2020 12H,29423
01/31/2020 11H,26081
01/31/2020 10H,25765
01/31/2020 09H,25419
01/31/2020 08H,25706
01/31/2020 07H,26465
01/31/2020 06H,27323
01/31/2020 05H,28687
01/31/2020 04H,30671
01/31/2020 03H,32144
01/31/2020 02H,33272
01/31/2020 01H,33977
01/31/2020 00H,33078
01/30/2020 23H,32176
01/30/2020 22H,31634
01/30/2020 21H,32058
01/30/2020 20H,33044
01/30/2020 19H,33919
01/30/2020 18H,34880
01/30/2020 17H,35470
01/30/2020 16H,35580
01/30/2020 15H,35731
01/30/2020 14H,35770
01/30/2020 13H,33949
01/30/2020 12H,31993
01/30/2020 11H,30221
01/30/2020 10H,29964
01/30/2020 09H,29471
01/30/2020 08H,29942
01/30/2020 07H,30545
01/30/2020 06H,31580
01/30/2020 05H,32091
01/30/2020 04H,34418
01/30/2020 03H,35812
01/30/2020 02H,36426
01/30/2020 01H,36606
01/30/2020 00H,35762
01/29/2020 23H,34454
01/29/2020 22H,33754
01/29/2020 21H,33739
01/29/2020 20H,33945
01/29/2020 19H,34047
01/29/2020 18H,34315
01/29/2020 17H,34912
01/29/2020 16H,34749
01/29/2020 15H,34849
01/29/2020 14H,34852
01/29/2020 13H,34098
01/29/2020 12H,32766
01/29/2020 11H,30513
01/29/2020 10H,29553
01/29/2020 09H,29044
01/29/2020 08H,29195
01/29/2020 07H,30090
01/29/2020 06H,30723
01/29/2020 05H,32125
01/29/2020 04H,34675
01/29/2020 03H,35887
01/29/2020 02H,36727
01/29/2020 01H,36626
01/29/2020 00H,36450
01/28/2020 23H,36032
01/28/2020 22H,35067
01/28/2020 21H,35128
01/28/2020 20H,35293
01/28/2020 19H,35745
01/28/2020 18H,36044
01/28/2020 17H,35774
01/28/2020 16H,35383
01/28/2020 15H,35973
01/28/2020 14H,36043
01/28/2020 13H,34894
01/28/2020 12H,32662
01/28/2020 11H,29792
01/28/2020 10H,29401
01/28/2020 09H,29201
01/28/2020 08H,28961
01/28/2020 07H,29474
01/28/2020 06H,30334
01/28/2020 05H,31422
01/28/2020 04H,33177
01/28/2020 03H,34430
01/28/2020 02H,34913
01/28/2020 01H,35155
01/28/2020 00H,34439
01/27/2020 23H,33215
01/27/2020 22H,32879
01/27/2020 21H,33078
01/27/2020 20H,33519
01/27/2020 19H,33775
01/27/2020 18H,34065
01/27/2020 17H,34146
01/27/2020 16H,33505
01/27/2020 15H,33608
01/27/2020 14H,33508
01/27/2020 13H,31909
01/27/2020 12H,30249
01/27/2020 11H,27729
01/27/2020 10H,25935
01/27/2020 09H,26454
01/27/2020 08H,26222
01/27/2020 07H,26787
01/27/2020 06H,27735
01/27/2020 05H,29300
01/27/2020 04H,30134
01/27/2020 03H,31107
01/27/2020 02H,32184
01/27/2020 01H,32430
01/27/2020 00H,30838
01/26/2020 23H,28858
