Net generation from natural gas for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NG.H
19:14:17 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NG.H megawatthours
02/2/2021 02H,26092
02/2/2021 01H,26728
02/2/2021 00H,25352
02/1/2021 23H,23699
02/1/2021 22H,23062
02/1/2021 21H,23027
02/1/2021 20H,23838
02/1/2021 19H,24525
02/1/2021 18H,25037
02/1/2021 17H,25138
02/1/2021 16H,25586
02/1/2021 15H,24930
02/1/2021 14H,24532
02/1/2021 13H,22933
02/1/2021 12H,20278
02/1/2021 11H,18019
02/1/2021 10H,17031
02/1/2021 09H,16792
02/1/2021 08H,16698
02/1/2021 07H,16632
02/1/2021 06H,16699
02/1/2021 05H,16620
02/1/2021 04H,16650
02/1/2021 03H,17142
02/1/2021 02H,17363
02/1/2021 01H,17401
02/1/2021 00H,16946
01/31/2021 23H,16166
01/31/2021 22H,15624
01/31/2021 21H,15060
01/31/2021 20H,14920
01/31/2021 19H,14860
01/31/2021 18H,14946
01/31/2021 17H,14972
01/31/2021 16H,14752
01/31/2021 15H,14533
01/31/2021 14H,13756
01/31/2021 13H,13343
01/31/2021 12H,13518
01/31/2021 11H,13553
01/31/2021 10H,13738
01/31/2021 09H,13797
01/31/2021 08H,13980
01/31/2021 07H,14229
01/31/2021 06H,14358
01/31/2021 05H,14488
01/31/2021 04H,15826
01/31/2021 03H,16771
01/31/2021 02H,17138
01/31/2021 01H,17800
01/31/2021 00H,17644
01/30/2021 23H,17058
01/30/2021 22H,16849
01/30/2021 21H,16662
01/30/2021 20H,16886
01/30/2021 19H,16845
01/30/2021 18H,16966
01/30/2021 17H,16750
01/30/2021 16H,16564
01/30/2021 15H,16286
01/30/2021 14H,15969
01/30/2021 13H,15768
01/30/2021 12H,15862
01/30/2021 11H,15994
01/30/2021 10H,15824
01/30/2021 09H,15907
01/30/2021 08H,15936
01/30/2021 07H,16200
01/30/2021 06H,16696
01/30/2021 05H,17288
01/30/2021 04H,17861
01/30/2021 03H,18227
01/30/2021 02H,18428
01/30/2021 01H,18981
01/30/2021 00H,19153
01/29/2021 23H,18352
01/29/2021 22H,18123
01/29/2021 21H,19169
01/29/2021 20H,19951
01/29/2021 19H,21080
01/29/2021 18H,22384
01/29/2021 17H,23506
01/29/2021 16H,24494
01/29/2021 15H,26125
01/29/2021 14H,27198
01/29/2021 13H,26768
01/29/2021 12H,23766
01/29/2021 11H,21941
01/29/2021 10H,21142
01/29/2021 09H,21059
01/29/2021 08H,21104
01/29/2021 07H,21371
01/29/2021 06H,21707
01/29/2021 05H,21971
01/29/2021 04H,22494
01/29/2021 03H,23027
01/29/2021 02H,23488
01/29/2021 01H,23743
01/29/2021 00H,22640
01/28/2021 23H,21509
01/28/2021 22H,20601
01/28/2021 21H,20697
01/28/2021 20H,21061
01/28/2021 19H,21449
01/28/2021 18H,22552
01/28/2021 17H,23809
01/28/2021 16H,24871
01/28/2021 15H,26024
01/28/2021 14H,26003
01/28/2021 13H,24799
01/28/2021 12H,22322
01/28/2021 11H,20812
01/28/2021 10H,19902
01/28/2021 09H,19664
01/28/2021 08H,19357
01/28/2021 07H,19413
01/28/2021 06H,19528
01/28/2021 05H,19259
01/28/2021 04H,20076
01/28/2021 03H,20806
01/28/2021 02H,22070
01/28/2021 01H,22881
01/28/2021 00H,22315
01/27/2021 23H,21649
01/27/2021 22H,21176
01/27/2021 21H,21404
01/27/2021 20H,21332
01/27/2021 19H,21777
01/27/2021 18H,21700
01/27/2021 17H,21758
01/27/2021 16H,21780
01/27/2021 15H,21796
01/27/2021 14H,21769
01/27/2021 13H,20854
01/27/2021 12H,19187
01/27/2021 11H,17529
01/27/2021 10H,16332
01/27/2021 09H,16112
01/27/2021 08H,16006
01/27/2021 07H,16029
01/27/2021 06H,16165
01/27/2021 05H,16440
01/27/2021 04H,16872
01/27/2021 03H,17858
01/27/2021 02H,18187
01/27/2021 01H,18890
01/27/2021 00H,18580
01/26/2021 23H,18035
01/26/2021 22H,17943
01/26/2021 21H,18009
01/26/2021 20H,18235
01/26/2021 19H,18103
01/26/2021 18H,17775
01/26/2021 17H,17827
01/26/2021 16H,17967
01/26/2021 15H,17604
01/26/2021 14H,17236
01/26/2021 13H,16595
01/26/2021 12H,15020
01/26/2021 11H,13686
01/26/2021 10H,12916
01/26/2021 09H,13119
01/26/2021 08H,13650
01/26/2021 07H,13814
01/26/2021 06H,14277
01/26/2021 05H,14755
01/26/2021 04H,15512
01/26/2021 03H,15854
01/26/2021 02H,16213
01/26/2021 01H,16499
01/26/2021 00H,16654
01/25/2021 23H,16266
01/25/2021 22H,16082
01/25/2021 21H,16327
01/25/2021 20H,16712
01/25/2021 19H,16865
01/25/2021 18H,17040
01/25/2021 17H,16819
01/25/2021 16H,16956
01/25/2021 15H,16741
01/25/2021 14H,16846
01/25/2021 13H,15759
01/25/2021 12H,14628
01/25/2021 11H,14152
01/25/2021 10H,14322
01/25/2021 09H,14319
01/25/2021 08H,14363
01/25/2021 07H,14730
01/25/2021 06H,15373
01/25/2021 05H,15995
01/25/2021 04H,16556
01/25/2021 03H,17341
01/25/2021 02H,17895
01/25/2021 01H,18180
01/25/2021 00H,18012
01/24/2021 23H,17151
01/24/2021 22H,17000
01/24/2021 21H,16790
01/24/2021 20H,16910
01/24/2021 19H,17294
01/24/2021 18H,17243
01/24/2021 17H,16923
01/24/2021 16H,16783
01/24/2021 15H,16558
01/24/2021 14H,16205
01/24/2021 13H,16046
01/24/2021 12H,16152
01/24/2021 11H,16259
01/24/2021 10H,16500
01/24/2021 09H,16786
01/24/2021 08H,16582
01/24/2021 07H,16450
01/24/2021 06H,16413
01/24/2021 05H,16487
01/24/2021 04H,16567
01/24/2021 03H,16680
01/24/2021 02H,17029
01/24/2021 01H,17271
01/24/2021 00H,16849
01/23/2021 23H,16506
01/23/2021 22H,16375
01/23/2021 21H,16231
01/23/2021 20H,16125
01/23/2021 19H,16427
01/23/2021 18H,17076
01/23/2021 17H,17151
01/23/2021 16H,17153
01/23/2021 15H,17085
01/23/2021 14H,17130
01/23/2021 13H,17104
01/23/2021 12H,16767
01/23/2021 11H,16555
01/23/2021 10H,16633
01/23/2021 09H,16819
01/23/2021 08H,16876
01/23/2021 07H,16881
01/23/2021 06H,17218
01/23/2021 05H,17830
01/23/2021 04H,18588
01/23/2021 03H,18811
01/23/2021 02H,19232
01/23/2021 01H,19566
01/23/2021 00H,19172
01/22/2021 23H,18226
01/22/2021 22H,17786
01/22/2021 21H,17688
01/22/2021 20H,18255
01/22/2021 19H,18422
01/22/2021 18H,18521
01/22/2021 17H,18658
01/22/2021 16H,18649
01/22/2021 15H,18524
01/22/2021 14H,18166
01/22/2021 13H,17535
01/22/2021 12H,16212
01/22/2021 11H,13830
01/22/2021 10H,12736
01/22/2021 09H,12074
01/22/2021 08H,11868
01/22/2021 07H,11930
01/22/2021 06H,12250
01/22/2021 05H,13072
01/22/2021 04H,13853
01/22/2021 03H,14419
01/22/2021 02H,14471
01/22/2021 01H,14838
01/22/2021 00H,14604
01/21/2021 23H,13937
01/21/2021 22H,13522
01/21/2021 21H,13490
01/21/2021 20H,13876
01/21/2021 19H,13964
01/21/2021 18H,13995
01/21/2021 17H,13628
01/21/2021 16H,13843
01/21/2021 15H,13854
01/21/2021 14H,13919
01/21/2021 13H,13733
01/21/2021 12H,13183
01/21/2021 11H,12330
01/21/2021 10H,12283
01/21/2021 09H,12315
01/21/2021 08H,12412
01/21/2021 07H,12432
01/21/2021 06H,12280
01/21/2021 05H,13165
01/21/2021 04H,14027
01/21/2021 03H,14477
01/21/2021 02H,14713
01/21/2021 01H,14969
01/21/2021 00H,15171
01/20/2021 23H,14553
01/20/2021 22H,14167
01/20/2021 21H,13966
01/20/2021 20H,14425
01/20/2021 19H,14606
01/20/2021 18H,15276
01/20/2021 17H,15608
01/20/2021 16H,15753
01/20/2021 15H,16068
01/20/2021 14H,16515
01/20/2021 13H,16454
01/20/2021 12H,15854
01/20/2021 11H,15398
01/20/2021 10H,14879
01/20/2021 09H,15206
01/20/2021 08H,15342
01/20/2021 07H,15260
01/20/2021 06H,15722
01/20/2021 05H,16039
01/20/2021 04H,16737
01/20/2021 03H,16882
01/20/2021 02H,17145
01/20/2021 01H,17153
01/20/2021 00H,16960
01/19/2021 23H,16292
01/19/2021 22H,15268
01/19/2021 21H,15517
01/19/2021 20H,16194
01/19/2021 19H,16677
01/19/2021 18H,17282
01/19/2021 17H,18368
01/19/2021 16H,19108
01/19/2021 15H,19769
01/19/2021 14H,19905
01/19/2021 13H,19092
01/19/2021 12H,17362
01/19/2021 11H,16041
01/19/2021 10H,15931
01/19/2021 09H,16274
01/19/2021 08H,16478
01/19/2021 07H,17309
01/19/2021 06H,17479
01/19/2021 05H,17563
01/19/2021 04H,18207
01/19/2021 03H,19063
01/19/2021 02H,19596
01/19/2021 01H,19945
01/19/2021 00H,19756
01/18/2021 23H,19294
01/18/2021 22H,19014
01/18/2021 21H,18809
01/18/2021 20H,18714
01/18/2021 19H,18986
01/18/2021 18H,19160
01/18/2021 17H,19476
01/18/2021 16H,20053
01/18/2021 15H,20863
01/18/2021 14H,21153
01/18/2021 13H,20373
01/18/2021 12H,18870
01/18/2021 11H,17151
01/18/2021 10H,16390
01/18/2021 09H,16177
01/18/2021 08H,16018
01/18/2021 07H,15927
01/18/2021 06H,16127
01/18/2021 05H,16387
01/18/2021 04H,16714
01/18/2021 03H,16902
01/18/2021 02H,17340
01/18/2021 01H,17244
01/18/2021 00H,17641
01/17/2021 23H,16389
01/17/2021 22H,14934
01/17/2021 21H,14455
01/17/2021 20H,14377
01/17/2021 19H,14537
01/17/2021 18H,14794
01/17/2021 17H,14908
01/17/2021 16H,15000
01/17/2021 15H,15509
01/17/2021 14H,15401
01/17/2021 13H,15091
01/17/2021 12H,14876
01/17/2021 11H,14783
01/17/2021 10H,14531
01/17/2021 09H,14665
01/17/2021 08H,14648
01/17/2021 07H,14531
01/17/2021 06H,14683
01/17/2021 05H,14934
01/17/2021 04H,14853
01/17/2021 03H,15015
01/17/2021 02H,15152
01/17/2021 01H,15111
01/17/2021 00H,14818
01/16/2021 23H,14206
01/16/2021 22H,14068
01/16/2021 21H,14129
01/16/2021 20H,14586
01/16/2021 19H,14867
01/16/2021 18H,15182
01/16/2021 17H,15458
01/16/2021 16H,15685
01/16/2021 15H,15977
01/16/2021 14H,15844
01/16/2021 13H,15671
01/16/2021 12H,15117
01/16/2021 11H,15105
01/16/2021 10H,15164
01/16/2021 09H,15066
01/16/2021 08H,15108
01/16/2021 07H,15076
01/16/2021 06H,15726
01/16/2021 05H,16904
01/16/2021 04H,17350
01/16/2021 03H,17631
01/16/2021 02H,17709
01/16/2021 01H,18108
01/16/2021 00H,17936
01/15/2021 23H,17272
01/15/2021 22H,16731
01/15/2021 21H,16578
01/15/2021 20H,16576
01/15/2021 19H,16685
01/15/2021 18H,16951
01/15/2021 17H,17032
01/15/2021 16H,17187
01/15/2021 15H,17440
01/15/2021 14H,17350
01/15/2021 13H,17268
01/15/2021 12H,16025
01/15/2021 11H,14634
01/15/2021 10H,14417
01/15/2021 09H,13952
01/15/2021 08H,13657
01/15/2021 07H,13893
01/15/2021 06H,14647
01/15/2021 05H,14701
01/15/2021 04H,15130
01/15/2021 03H,16418
01/15/2021 02H,16662
01/15/2021 01H,16870
01/15/2021 00H,16629
01/14/2021 23H,16440
01/14/2021 22H,15673
01/14/2021 21H,15555
01/14/2021 20H,15978
01/14/2021 19H,15789
01/14/2021 18H,16556
01/14/2021 17H,17545
01/14/2021 16H,18630
01/14/2021 15H,19403
01/14/2021 14H,20095
01/14/2021 13H,20108
01/14/2021 12H,18689
01/14/2021 11H,16897
01/14/2021 10H,16619
01/14/2021 09H,16767
01/14/2021 08H,16992
01/14/2021 07H,16914
01/14/2021 06H,17407
01/14/2021 05H,18215
01/14/2021 04H,18291
01/14/2021 03H,18203
01/14/2021 02H,17706
01/14/2021 01H,18221
01/14/2021 00H,18506
01/13/2021 23H,17547
01/13/2021 22H,17225
01/13/2021 21H,17092
01/13/2021 20H,17366
01/13/2021 19H,17547
01/13/2021 18H,17920
01/13/2021 17H,18846
01/13/2021 16H,20027
01/13/2021 15H,21231
01/13/2021 14H,22424
01/13/2021 13H,21697
01/13/2021 12H,19708
01/13/2021 11H,19013
01/13/2021 10H,18401
01/13/2021 09H,18384
01/13/2021 08H,18593
01/13/2021 07H,18368
01/13/2021 06H,19369
01/13/2021 05H,19724
01/13/2021 04H,20519
01/13/2021 03H,21272
01/13/2021 02H,21651
01/13/2021 01H,21515
01/13/2021 00H,21128
01/12/2021 23H,21114
01/12/2021 22H,20913
01/12/2021 21H,20839
01/12/2021 20H,20988
01/12/2021 19H,21779
01/12/2021 18H,22962
01/12/2021 17H,24161
01/12/2021 16H,24678
01/12/2021 15H,25208
01/12/2021 14H,26233
01/12/2021 13H,25752
01/12/2021 12H,23803
01/12/2021 11H,21825
01/12/2021 10H,21335
01/12/2021 09H,21247
01/12/2021 08H,21150
01/12/2021 07H,21247
01/12/2021 06H,21546
01/12/2021 05H,22136
01/12/2021 04H,22701
01/12/2021 03H,23544
01/12/2021 02H,24396
01/12/2021 01H,24678
01/12/2021 00H,24534
01/11/2021 23H,24510
01/11/2021 22H,23412
01/11/2021 21H,23422
01/11/2021 20H,23950
01/11/2021 19H,23812
01/11/2021 18H,24024
01/11/2021 17H,24475
01/11/2021 16H,24608
01/11/2021 15H,24112
01/11/2021 14H,23974
01/11/2021 13H,23958
01/11/2021 12H,22705
01/11/2021 11H,21418
01/11/2021 10H,20751
01/11/2021 09H,20355
01/11/2021 08H,20317
01/11/2021 07H,20417
01/11/2021 06H,20830
01/11/2021 05H,21649
01/11/2021 04H,22594
01/11/2021 03H,23640
01/11/2021 02H,24122
01/11/2021 01H,24380
01/11/2021 00H,24209
01/10/2021 23H,22701
01/10/2021 22H,21427
01/10/2021 21H,21186
01/10/2021 20H,21163
01/10/2021 19H,21025
01/10/2021 18H,21076
01/10/2021 17H,21224
01/10/2021 16H,21551
01/10/2021 15H,21899
01/10/2021 14H,21398
01/10/2021 13H,20966
01/10/2021 12H,20949
01/10/2021 11H,21006
01/10/2021 10H,21213
01/10/2021 09H,21114
01/10/2021 08H,21290
01/10/2021 07H,21332
01/10/2021 06H,21686
01/10/2021 05H,22092
01/10/2021 04H,23325
01/10/2021 03H,24454
01/10/2021 02H,24638
01/10/2021 01H,24753
01/10/2021 00H,24345
01/9/2021 23H,23475
01/9/2021 22H,22257
01/9/2021 21H,22006
01/9/2021 20H,22335
01/9/2021 19H,22750
01/9/2021 18H,23812
01/9/2021 17H,24616
01/9/2021 16H,24780
01/9/2021 15H,24893
01/9/2021 14H,24273
01/9/2021 13H,23559
01/9/2021 12H,22733
01/9/2021 11H,22755
01/9/2021 10H,22766
01/9/2021 09H,22664
01/9/2021 08H,22621
01/9/2021 07H,22738
01/9/2021 06H,22927
01/9/2021 05H,23395
01/9/2021 04H,24685
01/9/2021 03H,25464
01/9/2021 02H,26253
01/9/2021 01H,26315
01/9/2021 00H,26414
01/8/2021 23H,25089
01/8/2021 22H,24800
01/8/2021 21H,24856
01/8/2021 20H,25641
01/8/2021 19H,26220
01/8/2021 18H,27020
01/8/2021 17H,26749
01/8/2021 16H,26912
01/8/2021 15H,26362
01/8/2021 14H,25564
01/8/2021 13H,24955
01/8/2021 12H,23480
01/8/2021 11H,22402
01/8/2021 10H,21716
01/8/2021 09H,21397
01/8/2021 08H,21147
01/8/2021 07H,21364
01/8/2021 06H,21914
01/8/2021 05H,22880
01/8/2021 04H,23721
01/8/2021 03H,25039
01/8/2021 02H,25800
01/8/2021 01H,25960
01/8/2021 00H,25705
01/7/2021 23H,24576
01/7/2021 22H,24316
01/7/2021 21H,24358
01/7/2021 20H,24364
01/7/2021 19H,23994
01/7/2021 18H,24149
01/7/2021 17H,24368
01/7/2021 16H,24314
01/7/2021 15H,24680
01/7/2021 14H,24385
01/7/2021 13H,22897
01/7/2021 12H,21235
01/7/2021 11H,19461
01/7/2021 10H,19296
01/7/2021 09H,18994
01/7/2021 08H,19016
01/7/2021 07H,19353
01/7/2021 06H,19447
01/7/2021 05H,19098
01/7/2021 04H,19162
01/7/2021 03H,19583
01/7/2021 02H,19911
01/7/2021 01H,20169
01/7/2021 00H,20189
01/6/2021 23H,19633
01/6/2021 22H,19417
01/6/2021 21H,19447
01/6/2021 20H,19413
01/6/2021 19H,19307
01/6/2021 18H,19525
01/6/2021 17H,20295
01/6/2021 16H,20749
01/6/2021 15H,20963
01/6/2021 14H,20913
01/6/2021 13H,20256
01/6/2021 12H,19191
01/6/2021 11H,17930
01/6/2021 10H,17217
01/6/2021 09H,17211
01/6/2021 08H,17279
01/6/2021 07H,17218
01/6/2021 06H,17316
01/6/2021 05H,17152
01/6/2021 04H,17774
01/6/2021 03H,18367
01/6/2021 02H,18803
01/6/2021 01H,19655
01/6/2021 00H,19968
01/5/2021 23H,19240
01/5/2021 22H,18987
01/5/2021 21H,19269
01/5/2021 20H,19400
01/5/2021 19H,19359
01/5/2021 18H,19512
01/5/2021 17H,20421
01/5/2021 16H,21865
01/5/2021 15H,22967
01/5/2021 14H,23606
01/5/2021 13H,22743
01/5/2021 12H,21239
01/5/2021 11H,19881
01/5/2021 10H,19023
01/5/2021 09H,18377
01/5/2021 08H,17945
01/5/2021 07H,18009
01/5/2021 06H,17808
01/5/2021 05H,17843
01/5/2021 04H,17934
01/5/2021 03H,18353
01/5/2021 02H,19000
01/5/2021 01H,18997
01/5/2021 00H,18840
01/4/2021 23H,18227
01/4/2021 22H,17917
01/4/2021 21H,17873
01/4/2021 20H,18375
01/4/2021 19H,18954
01/4/2021 18H,19782
01/4/2021 17H,20630
01/4/2021 16H,22072
01/4/2021 15H,23037
01/4/2021 14H,22874
01/4/2021 13H,21763
01/4/2021 12H,20120
01/4/2021 11H,18537
01/4/2021 10H,17641
01/4/2021 09H,17296
01/4/2021 08H,17225
01/4/2021 07H,17195
01/4/2021 06H,17241
01/4/2021 05H,17195
01/4/2021 04H,17644
01/4/2021 03H,17957
01/4/2021 02H,18097
01/4/2021 01H,18343
01/4/2021 00H,18428
01/3/2021 23H,18302
01/3/2021 22H,17778
01/3/2021 21H,17533
01/3/2021 20H,17422
01/3/2021 19H,17426
01/3/2021 18H,17455
01/3/2021 17H,17647
01/3/2021 16H,17976
01/3/2021 15H,17979
01/3/2021 14H,17477
01/3/2021 13H,16914
01/3/2021 12H,16505
01/3/2021 11H,16246
01/3/2021 10H,16338
01/3/2021 09H,16176
01/3/2021 08H,16210
01/3/2021 07H,16770
01/3/2021 06H,16907
01/3/2021 05H,17497
01/3/2021 04H,18028
01/3/2021 03H,18570
01/3/2021 02H,18643
01/3/2021 01H,19377
01/3/2021 00H,19775
01/2/2021 23H,18999
01/2/2021 22H,17732
01/2/2021 21H,17601
01/2/2021 20H,17673
01/2/2021 19H,17926
01/2/2021 18H,18089
01/2/2021 17H,18315
01/2/2021 16H,18645
01/2/2021 15H,18235
01/2/2021 14H,17686
01/2/2021 13H,17413
01/2/2021 12H,17034
01/2/2021 11H,17045
01/2/2021 10H,16752
01/2/2021 09H,16824
01/2/2021 08H,16757
01/2/2021 07H,16631
01/2/2021 06H,16587
01/2/2021 05H,17034
01/2/2021 04H,17377
01/2/2021 03H,18063
01/2/2021 02H,18199
01/2/2021 01H,18421
01/2/2021 00H,18828
01/1/2021 23H,18337
01/1/2021 22H,17619
01/1/2021 21H,17575
01/1/2021 20H,17900
01/1/2021 19H,17991
01/1/2021 18H,18197
01/1/2021 17H,18310
01/1/2021 16H,18185
01/1/2021 15H,18041
01/1/2021 14H,17653
01/1/2021 13H,17206
01/1/2021 12H,17110
01/1/2021 11H,16779
01/1/2021 10H,16032
01/1/2021 09H,16353
01/1/2021 08H,16599
01/1/2021 07H,16679
01/1/2021 06H,16617
01/1/2021 05H,16841
01/1/2021 04H,17206
01/1/2021 03H,18182
01/1/2021 02H,18727
01/1/2021 01H,19174
01/1/2021 00H,19437
12/31/2020 23H,18805
12/31/2020 22H,18509
12/31/2020 21H,18674
12/31/2020 20H,18760
12/31/2020 19H,18740
12/31/2020 18H,18771
12/31/2020 17H,18682
12/31/2020 16H,19131
12/31/2020 15H,19204
12/31/2020 14H,19217
12/31/2020 13H,18694
12/31/2020 12H,18281
12/31/2020 11H,17576
12/31/2020 10H,17223
12/31/2020 09H,17302
12/31/2020 08H,17455
12/31/2020 07H,17666
12/31/2020 06H,18008
12/31/2020 05H,18953
12/31/2020 04H,19066
12/31/2020 03H,19461
12/31/2020 02H,19658
12/31/2020 01H,19619
12/31/2020 00H,19249
12/30/2020 23H,18103
12/30/2020 22H,17619
12/30/2020 21H,17110
12/30/2020 20H,16967
12/30/2020 19H,16924
12/30/2020 18H,16978
12/30/2020 17H,16865
12/30/2020 16H,17016
12/30/2020 15H,16796
12/30/2020 14H,16785
12/30/2020 13H,16363
12/30/2020 12H,15461
12/30/2020 11H,14662
12/30/2020 10H,15028
12/30/2020 09H,15005
12/30/2020 08H,14919
12/30/2020 07H,15380
12/30/2020 06H,16623
12/30/2020 05H,17553
12/30/2020 04H,18352
12/30/2020 03H,19263
12/30/2020 02H,19256
12/30/2020 01H,19383
12/30/2020 00H,19423
12/29/2020 23H,18943
12/29/2020 22H,18106
12/29/2020 21H,17848
12/29/2020 20H,17952
12/29/2020 19H,17856
12/29/2020 18H,17912
12/29/2020 17H,18013
12/29/2020 16H,18039
12/29/2020 15H,18325
12/29/2020 14H,18557
12/29/2020 13H,18755
12/29/2020 12H,18057
12/29/2020 11H,17468
12/29/2020 10H,17569
12/29/2020 09H,17603
12/29/2020 08H,17888
12/29/2020 07H,17908
12/29/2020 06H,18192
12/29/2020 05H,18513
12/29/2020 04H,18952
12/29/2020 03H,19876
12/29/2020 02H,20356
12/29/2020 01H,20716
12/29/2020 00H,21080
12/28/2020 23H,19512
12/28/2020 22H,18817
12/28/2020 21H,18360
12/28/2020 20H,18514
12/28/2020 19H,18707
12/28/2020 18H,19188
12/28/2020 17H,19613
12/28/2020 16H,18993
12/28/2020 15H,18567
12/28/2020 14H,18026
12/28/2020 13H,17316
12/28/2020 12H,16162
12/28/2020 11H,14087
12/28/2020 10H,13136
12/28/2020 09H,12784
12/28/2020 08H,12607
12/28/2020 07H,13206
12/28/2020 06H,13523
12/28/2020 05H,14062
12/28/2020 04H,14400
12/28/2020 03H,14636
12/28/2020 02H,14795
12/28/2020 01H,14930
12/28/2020 00H,14338
12/27/2020 23H,13804
12/27/2020 22H,13361
12/27/2020 21H,13645
12/27/2020 20H,14570
12/27/2020 19H,15674
12/27/2020 18H,16368
12/27/2020 17H,17023
12/27/2020 16H,18207
12/27/2020 15H,18770
12/27/2020 14H,19034
12/27/2020 13H,18635
12/27/2020 12H,17738
12/27/2020 11H,17812
12/27/2020 10H,17880
12/27/2020 09H,17680
12/27/2020 08H,18004
12/27/2020 07H,17892
12/27/2020 06H,17874
12/27/2020 05H,17969
12/27/2020 04H,18829
12/27/2020 03H,18849
12/27/2020 02H,19047
12/27/2020 01H,19208
12/27/2020 00H,19570
12/26/2020 23H,18861
12/26/2020 22H,18225
12/26/2020 21H,18600
12/26/2020 20H,18774
12/26/2020 19H,18761
12/26/2020 18H,19548
12/26/2020 17H,20828
12/26/2020 16H,21401
12/26/2020 15H,21667
12/26/2020 14H,21808
12/26/2020 13H,21305
12/26/2020 12H,20783
12/26/2020 11H,20022
12/26/2020 10H,19790
12/26/2020 09H,19474
12/26/2020 08H,19146
12/26/2020 07H,19200
12/26/2020 06H,18568
12/26/2020 05H,17621
12/26/2020 04H,17727
12/26/2020 03H,17724
12/26/2020 02H,17231
12/26/2020 01H,16872
12/26/2020 00H,16891
12/25/2020 23H,15962
12/25/2020 22H,15300
12/25/2020 21H,15177
12/25/2020 20H,15790
12/25/2020 19H,17044
12/25/2020 18H,18730
12/25/2020 17H,20145
12/25/2020 16H,20881
12/25/2020 15H,21286
12/25/2020 14H,21341
12/25/2020 13H,20540
12/25/2020 12H,19720
12/25/2020 11H,18448
12/25/2020 10H,17737
12/25/2020 09H,17491
12/25/2020 08H,17623
12/25/2020 07H,17357
12/25/2020 06H,17400
12/25/2020 05H,17724
12/25/2020 04H,18011
12/25/2020 03H,17945
12/25/2020 02H,17618
12/25/2020 01H,17510
12/25/2020 00H,17519
12/24/2020 23H,15935
12/24/2020 22H,14927
12/24/2020 21H,14520
12/24/2020 20H,14734
12/24/2020 19H,15729
12/24/2020 18H,16708
12/24/2020 17H,17275
12/24/2020 16H,16836
12/24/2020 15H,15947
12/24/2020 14H,14479
12/24/2020 13H,13424
12/24/2020 12H,12381
12/24/2020 11H,11177
12/24/2020 10H,10335
12/24/2020 09H,10025
12/24/2020 08H,10018
12/24/2020 07H,10204
12/24/2020 06H,10693
12/24/2020 05H,11577
12/24/2020 04H,11990
12/24/2020 03H,12341
12/24/2020 02H,12377
12/24/2020 01H,12324
12/24/2020 00H,12087
12/23/2020 23H,11905
12/23/2020 22H,11731
12/23/2020 21H,11602
12/23/2020 20H,11534
12/23/2020 19H,11591
12/23/2020 18H,11991
12/23/2020 17H,12540
12/23/2020 16H,12818
12/23/2020 15H,12781
12/23/2020 14H,12536
12/23/2020 13H,12393
12/23/2020 12H,11967
12/23/2020 11H,11242
12/23/2020 10H,10882
12/23/2020 09H,11133
12/23/2020 08H,11286
12/23/2020 07H,11554
12/23/2020 06H,12567
12/23/2020 05H,14262
12/23/2020 04H,15175
12/23/2020 03H,15903
12/23/2020 02H,16336
12/23/2020 01H,16661
12/23/2020 00H,16592
12/22/2020 23H,15966
12/22/2020 22H,15251
12/22/2020 21H,15028
12/22/2020 20H,15629
12/22/2020 19H,16174
12/22/2020 18H,16878
12/22/2020 17H,17769
12/22/2020 16H,18238
12/22/2020 15H,18973
12/22/2020 14H,19154
12/22/2020 13H,19066
12/22/2020 12H,18220
12/22/2020 11H,17114
12/22/2020 10H,16785
12/22/2020 09H,17098
12/22/2020 08H,17602
12/22/2020 07H,17571
12/22/2020 06H,17863
12/22/2020 05H,18212
12/22/2020 04H,18128
12/22/2020 03H,18123
12/22/2020 02H,17896
12/22/2020 01H,18052
12/22/2020 00H,18370
