Net generation from nuclear for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NUC.H
19:14:23 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NUC.H megawatthours
06/10/2020 10H,11770
06/10/2020 09H,11699
06/10/2020 08H,11692
06/10/2020 07H,11711
06/10/2020 06H,11750
06/10/2020 05H,11666
06/10/2020 04H,11711
06/10/2020 03H,11770
06/10/2020 02H,11751
06/10/2020 01H,11744
06/10/2020 00H,11755
06/9/2020 23H,11759
06/9/2020 22H,11752
06/9/2020 21H,11759
06/9/2020 20H,11761
06/9/2020 19H,11734
06/9/2020 18H,11726
06/9/2020 17H,11722
06/9/2020 16H,11706
06/9/2020 15H,11697
06/9/2020 14H,11668
06/9/2020 13H,11632
06/9/2020 12H,11591
06/9/2020 11H,11560
06/9/2020 10H,11535
06/9/2020 09H,11480
06/9/2020 08H,11443
06/9/2020 07H,11466
06/9/2020 06H,11431
06/9/2020 05H,11436
06/9/2020 04H,11471
06/9/2020 03H,11463
06/9/2020 02H,11460
06/9/2020 01H,11459
06/9/2020 00H,11457
06/8/2020 23H,11449
06/8/2020 22H,11452
06/8/2020 21H,11451
06/8/2020 20H,11451
06/8/2020 19H,11452
06/8/2020 18H,11455
06/8/2020 17H,11454
06/8/2020 16H,11463
06/8/2020 15H,11473
06/8/2020 14H,11475
06/8/2020 13H,11482
06/8/2020 12H,11484
06/8/2020 11H,11453
06/8/2020 10H,11326
06/8/2020 09H,11223
06/8/2020 08H,11213
06/8/2020 07H,11209
06/8/2020 06H,11211
06/8/2020 05H,11249
06/8/2020 04H,11347
06/8/2020 03H,11418
06/8/2020 02H,11448
06/8/2020 01H,11440
06/8/2020 00H,11439
06/7/2020 23H,11441
06/7/2020 22H,11452
06/7/2020 21H,11457
06/7/2020 20H,11465
06/7/2020 19H,11477
06/7/2020 18H,11492
06/7/2020 17H,11503
06/7/2020 16H,11513
06/7/2020 15H,11521
06/7/2020 14H,11526
06/7/2020 13H,11536
06/7/2020 12H,11533
06/7/2020 11H,11503
06/7/2020 10H,11372
06/7/2020 09H,11268
06/7/2020 08H,11250
06/7/2020 07H,11247
06/7/2020 06H,11241
06/7/2020 05H,11243
06/7/2020 04H,11277
06/7/2020 03H,11353
06/7/2020 02H,11367
06/7/2020 01H,11431
06/7/2020 00H,11466
06/6/2020 23H,11461
06/6/2020 22H,11462
06/6/2020 21H,11464
06/6/2020 20H,11474
06/6/2020 19H,11475
06/6/2020 18H,11483
06/6/2020 17H,11490
06/6/2020 16H,11494
06/6/2020 15H,11497
06/6/2020 14H,11503
06/6/2020 13H,11484
06/6/2020 12H,11493
06/6/2020 11H,11461
06/6/2020 10H,11282
06/6/2020 09H,11185
06/6/2020 08H,11307
06/6/2020 07H,11309
06/6/2020 06H,11306
06/6/2020 05H,11297
06/6/2020 04H,11280
06/6/2020 03H,11245
06/6/2020 02H,11140
06/6/2020 01H,10999
06/6/2020 00H,10978
06/5/2020 23H,10970
06/5/2020 22H,10968
06/5/2020 21H,10970
06/5/2020 20H,10986
06/5/2020 19H,10980
06/5/2020 18H,11056
06/5/2020 17H,11252
06/5/2020 16H,11259
06/5/2020 15H,11270
06/5/2020 14H,11277
06/5/2020 13H,11288
06/5/2020 12H,11299
06/5/2020 11H,11306
06/5/2020 10H,11308
06/5/2020 09H,11306
06/5/2020 08H,11310
06/5/2020 07H,11312
06/5/2020 06H,11306
06/5/2020 05H,11303
06/5/2020 04H,11302
06/5/2020 03H,11298
06/5/2020 02H,11296
06/5/2020 01H,11291
06/5/2020 00H,11292
06/4/2020 23H,11314
06/4/2020 22H,11324
06/4/2020 21H,11333
06/4/2020 20H,11341
06/4/2020 19H,11358
06/4/2020 18H,11370
06/4/2020 17H,11389
06/4/2020 16H,11412
06/4/2020 15H,11416
06/4/2020 14H,11380
06/4/2020 13H,11342
06/4/2020 12H,11311
06/4/2020 11H,11280
06/4/2020 10H,11243
06/4/2020 09H,11204
06/4/2020 08H,11178
06/4/2020 07H,11143
06/4/2020 06H,11142
06/4/2020 05H,11142
06/4/2020 04H,11112
06/4/2020 03H,10966
06/4/2020 02H,10944
06/4/2020 01H,10943
06/4/2020 00H,10943
06/3/2020 23H,10955
06/3/2020 22H,10958
06/3/2020 21H,10961
06/3/2020 20H,10918
06/3/2020 19H,10748
06/3/2020 18H,10730
06/3/2020 17H,10743
06/3/2020 16H,10648
06/3/2020 15H,10641
06/3/2020 14H,10616
06/3/2020 13H,10496
06/3/2020 12H,10419
06/3/2020 11H,10380
06/3/2020 10H,10349
06/3/2020 09H,10344
06/3/2020 08H,10339
06/3/2020 07H,10326
06/3/2020 06H,10325
06/3/2020 05H,10331
06/3/2020 04H,10329
06/3/2020 03H,10324
06/3/2020 02H,10323
06/3/2020 01H,10309
06/3/2020 00H,10275
06/2/2020 23H,10265
06/2/2020 22H,10154
06/2/2020 21H,10111
06/2/2020 20H,10075
06/2/2020 19H,10052
06/2/2020 18H,10057
06/2/2020 17H,10067
06/2/2020 16H,10076
06/2/2020 15H,10081
06/2/2020 14H,10039
06/2/2020 13H,10005
06/2/2020 12H,9996
06/2/2020 11H,9977
06/2/2020 10H,9906
06/2/2020 09H,9865
06/2/2020 08H,9964
06/2/2020 07H,10266
06/2/2020 06H,10395
06/2/2020 05H,10431
06/2/2020 04H,10428
06/2/2020 03H,10421
06/2/2020 02H,10404
06/2/2020 01H,10340
06/2/2020 00H,10260
06/1/2020 23H,10188
06/1/2020 22H,10078
06/1/2020 21H,10001
06/1/2020 20H,9816
06/1/2020 19H,9791
06/1/2020 18H,9800
06/1/2020 17H,9809
06/1/2020 16H,9818
06/1/2020 15H,9824
06/1/2020 14H,9832
06/1/2020 13H,9832
06/1/2020 12H,9837
06/1/2020 11H,9848
06/1/2020 10H,9974
06/1/2020 09H,10126
06/1/2020 08H,10234
06/1/2020 07H,10242
06/1/2020 06H,10332
06/1/2020 05H,10337
06/1/2020 04H,10356
06/1/2020 03H,10426
06/1/2020 02H,10455
06/1/2020 01H,10455
06/1/2020 00H,10457
05/31/2020 23H,10458
05/31/2020 22H,10464
05/31/2020 21H,10468
05/31/2020 20H,10474
05/31/2020 19H,10482
05/31/2020 18H,10486
05/31/2020 17H,10494
05/31/2020 16H,10500
05/31/2020 15H,10489
05/31/2020 14H,10461
05/31/2020 13H,10415
05/31/2020 12H,10350
05/31/2020 11H,10283
05/31/2020 10H,10254
05/31/2020 09H,10226
05/31/2020 08H,10202
05/31/2020 07H,10231
05/31/2020 06H,10244
05/31/2020 05H,10321
05/31/2020 04H,10379
05/31/2020 03H,10419
05/31/2020 02H,10472
05/31/2020 01H,10471
05/31/2020 00H,10469
05/30/2020 23H,10467
05/30/2020 22H,10471
05/30/2020 21H,10474
05/30/2020 20H,10477
05/30/2020 19H,10479
05/30/2020 18H,10484
05/30/2020 17H,10492
05/30/2020 16H,10493
05/30/2020 15H,10500
05/30/2020 14H,10507
05/30/2020 13H,10512
05/30/2020 12H,10514
05/30/2020 11H,10512
05/30/2020 10H,10510
05/30/2020 09H,10507
05/30/2020 08H,10502
05/30/2020 07H,10499
05/30/2020 06H,10496
05/30/2020 05H,10491
05/30/2020 04H,10485
05/30/2020 03H,10481
05/30/2020 02H,10481
05/30/2020 01H,10481
05/30/2020 00H,10477
05/29/2020 23H,10478
05/29/2020 22H,10471
05/29/2020 21H,10467
05/29/2020 20H,10465
05/29/2020 19H,10464
05/29/2020 18H,10478
05/29/2020 17H,10478
05/29/2020 16H,10478
05/29/2020 15H,10485
05/29/2020 14H,10483
05/29/2020 13H,10484
05/29/2020 12H,10488
05/29/2020 11H,10467
05/29/2020 10H,10394
05/29/2020 09H,10360
05/29/2020 08H,10346
05/29/2020 07H,10365
05/29/2020 06H,10441
05/29/2020 05H,10473
05/29/2020 04H,10467
05/29/2020 03H,10461
05/29/2020 02H,10453
05/29/2020 01H,10446
05/29/2020 00H,10442
05/28/2020 23H,10440
05/28/2020 22H,10445
05/28/2020 21H,10451
05/28/2020 20H,10451
05/28/2020 19H,10449
05/28/2020 18H,10451
05/28/2020 17H,10448
05/28/2020 16H,10450
05/28/2020 15H,10457
05/28/2020 14H,10456
05/28/2020 13H,10459
05/28/2020 12H,10458
05/28/2020 11H,10462
05/28/2020 10H,10461
05/28/2020 09H,10461
05/28/2020 08H,10464
05/28/2020 07H,10461
05/28/2020 06H,10451
05/28/2020 05H,10449
05/28/2020 04H,10441
05/28/2020 03H,10438
05/28/2020 02H,10436
05/28/2020 01H,10431
05/28/2020 00H,10434
05/27/2020 23H,10432
05/27/2020 22H,10429
05/27/2020 21H,10418
05/27/2020 20H,10423
05/27/2020 19H,10434
05/27/2020 18H,10435
05/27/2020 17H,10441
05/27/2020 16H,10444
05/27/2020 15H,10447
05/27/2020 14H,10449
05/27/2020 13H,10447
05/27/2020 12H,10454
05/27/2020 11H,10454
05/27/2020 10H,10457
05/27/2020 09H,10455
05/27/2020 08H,10455
05/27/2020 07H,10452
05/27/2020 06H,10452
05/27/2020 05H,10447
05/27/2020 04H,10442
05/27/2020 03H,10435
05/27/2020 02H,10430
05/27/2020 01H,10424
05/27/2020 00H,10425
05/26/2020 23H,10420
05/26/2020 22H,10415
05/26/2020 21H,10416
05/26/2020 20H,10419
05/26/2020 19H,10423
05/26/2020 18H,10428
05/26/2020 17H,10433
05/26/2020 16H,10436
05/26/2020 15H,10435
05/26/2020 14H,10436
05/26/2020 13H,10444
05/26/2020 12H,10452
05/26/2020 11H,10457
05/26/2020 10H,10458
05/26/2020 09H,10456
05/26/2020 08H,10449
05/26/2020 07H,10468
05/26/2020 06H,10473
05/26/2020 05H,10464
05/26/2020 04H,10445
05/26/2020 03H,10436
05/26/2020 02H,10435
05/26/2020 01H,10429
05/26/2020 00H,10427
05/25/2020 23H,10428
05/25/2020 22H,10425
05/25/2020 21H,10418
05/25/2020 20H,10421
05/25/2020 19H,10423
05/25/2020 18H,10419
05/25/2020 17H,10426
05/25/2020 16H,10434
05/25/2020 15H,10438
05/25/2020 14H,10450
05/25/2020 13H,10458
05/25/2020 12H,10460
05/25/2020 11H,10459
05/25/2020 10H,11043
05/25/2020 09H,11250
05/25/2020 08H,11206
05/25/2020 07H,11207
05/25/2020 06H,11205
05/25/2020 05H,11203
05/25/2020 04H,11200
05/25/2020 03H,11189
05/25/2020 02H,11043
05/25/2020 01H,10994
05/25/2020 00H,10949
05/24/2020 23H,10847
05/24/2020 22H,10845
05/24/2020 21H,10819
05/24/2020 20H,10650
05/24/2020 19H,10622
05/24/2020 18H,10637
05/24/2020 17H,10630
05/24/2020 16H,10643
05/24/2020 15H,10663
05/24/2020 14H,10675
05/24/2020 13H,10686
05/24/2020 12H,10699
05/24/2020 11H,10700
05/24/2020 10H,10701
05/24/2020 09H,10643
05/24/2020 08H,10491
05/24/2020 07H,10340
05/24/2020 06H,10210
05/24/2020 05H,10215
05/24/2020 04H,10203
05/24/2020 03H,10183
05/24/2020 02H,10131
05/24/2020 01H,10082
05/24/2020 00H,10086
05/23/2020 23H,10034
05/23/2020 22H,10014
05/23/2020 21H,10024
05/23/2020 20H,10001
05/23/2020 19H,9922
05/23/2020 18H,9906
05/23/2020 17H,9907
05/23/2020 16H,9915
05/23/2020 15H,9934
05/23/2020 14H,9961
05/23/2020 13H,9969
05/23/2020 12H,9976
05/23/2020 11H,9975
05/23/2020 10H,9970
05/23/2020 09H,9973
05/23/2020 08H,9975
05/23/2020 07H,9988
05/23/2020 06H,10172
05/23/2020 05H,10538
05/23/2020 04H,10537
05/23/2020 03H,10539
05/23/2020 02H,10538
05/23/2020 01H,10534
05/23/2020 00H,10532
05/22/2020 23H,10529
05/22/2020 22H,10525
05/22/2020 21H,10514
05/22/2020 20H,10501
05/22/2020 19H,10497
05/22/2020 18H,10501
05/22/2020 17H,10448
05/22/2020 16H,10525
05/22/2020 15H,10529
05/22/2020 14H,10596
05/22/2020 13H,10654
05/22/2020 12H,10654
05/22/2020 11H,10658
05/22/2020 10H,10657
05/22/2020 09H,10655
05/22/2020 08H,10654
05/22/2020 07H,10653
05/22/2020 06H,10651
05/22/2020 05H,10645
05/22/2020 04H,10642
05/22/2020 03H,10642
05/22/2020 02H,10642
05/22/2020 01H,10640
05/22/2020 00H,10635
05/21/2020 23H,10637
05/21/2020 22H,10635
05/21/2020 21H,10639
05/21/2020 20H,10639
05/21/2020 19H,10643
05/21/2020 18H,10646
05/21/2020 17H,10652
05/21/2020 16H,10650
05/21/2020 15H,10656
05/21/2020 14H,10667
05/21/2020 13H,10670
05/21/2020 12H,10675
05/21/2020 11H,10658
05/21/2020 10H,10587
05/21/2020 09H,10497
05/21/2020 08H,10399
05/21/2020 07H,10416
05/21/2020 06H,10495
05/21/2020 05H,10549
05/21/2020 04H,10654
05/21/2020 03H,10642
05/21/2020 02H,10641
05/21/2020 01H,10643
05/21/2020 00H,10644
05/20/2020 23H,10640
05/20/2020 22H,10635
05/20/2020 21H,10634
05/20/2020 20H,10639
05/20/2020 19H,10643
05/20/2020 18H,10649
05/20/2020 17H,10649
05/20/2020 16H,10652
05/20/2020 15H,10655
05/20/2020 14H,10660
05/20/2020 13H,10663
05/20/2020 12H,10669
05/20/2020 11H,10669
05/20/2020 10H,10637
05/20/2020 09H,10516
05/20/2020 08H,10403
05/20/2020 07H,10434
05/20/2020 06H,10556
05/20/2020 05H,10663
05/20/2020 04H,10661
05/20/2020 03H,10658
05/20/2020 02H,10657
05/20/2020 01H,10657
05/20/2020 00H,10655
05/19/2020 23H,10653
05/19/2020 22H,10653
05/19/2020 21H,10656
05/19/2020 20H,10660
05/19/2020 19H,10665
05/19/2020 18H,10669
05/19/2020 17H,10673
05/19/2020 16H,10677
05/19/2020 15H,10674
05/19/2020 14H,10679
05/19/2020 13H,10682
05/19/2020 12H,10689
05/19/2020 11H,10692
05/19/2020 10H,10693
05/19/2020 09H,10689
05/19/2020 08H,10692
05/19/2020 07H,10688
05/19/2020 06H,10640
05/19/2020 05H,10647
05/19/2020 04H,10684
05/19/2020 03H,10680
05/19/2020 02H,10676
05/19/2020 01H,10672
05/19/2020 00H,10668
05/18/2020 23H,10667
05/18/2020 22H,10666
05/18/2020 21H,10665
05/18/2020 20H,10663
05/18/2020 19H,10664
05/18/2020 18H,10672
05/18/2020 17H,10675
05/18/2020 16H,10680
05/18/2020 15H,10684
05/18/2020 14H,10681
05/18/2020 13H,10683
05/18/2020 12H,10685
05/18/2020 11H,10665
05/18/2020 10H,10531
05/18/2020 09H,10433
05/18/2020 08H,10420
05/18/2020 07H,10423
05/18/2020 06H,10418
05/18/2020 05H,10442
05/18/2020 04H,10563
05/18/2020 03H,10668
05/18/2020 02H,10663
05/18/2020 01H,10661
05/18/2020 00H,10658
05/17/2020 23H,10653
05/17/2020 22H,10654
05/17/2020 21H,10658
05/17/2020 20H,10655
05/17/2020 19H,10656
05/17/2020 18H,10654
05/17/2020 17H,10657
05/17/2020 16H,10655
05/17/2020 15H,10655
05/17/2020 14H,10660
05/17/2020 13H,10664
05/17/2020 12H,10664
05/17/2020 11H,10640
05/17/2020 10H,10512
05/17/2020 09H,10412
05/17/2020 08H,10393
05/17/2020 07H,10421
05/17/2020 06H,10546
05/17/2020 05H,10661
05/17/2020 04H,10657
05/17/2020 03H,10650
05/17/2020 02H,10642
05/17/2020 01H,10641
05/17/2020 00H,10639
05/16/2020 23H,10638
05/16/2020 22H,10641
05/16/2020 21H,10642
05/16/2020 20H,10645
05/16/2020 19H,10647
05/16/2020 18H,10653
05/16/2020 17H,10660
05/16/2020 16H,10667
05/16/2020 15H,10672
05/16/2020 14H,10676
05/16/2020 13H,10684
05/16/2020 12H,10683
05/16/2020 11H,10685
05/16/2020 10H,10686
05/16/2020 09H,10686
05/16/2020 08H,10681
05/16/2020 07H,10687
05/16/2020 06H,10681
05/16/2020 05H,10673
05/16/2020 04H,10671
05/16/2020 03H,10663
05/16/2020 02H,10662
05/16/2020 01H,10663
05/16/2020 00H,10667
05/15/2020 23H,10666
05/15/2020 22H,10665
05/15/2020 21H,10665
05/15/2020 20H,10661
05/15/2020 19H,10657
05/15/2020 18H,10664
05/15/2020 17H,10665
05/15/2020 16H,10680
05/15/2020 15H,10680
05/15/2020 14H,10681
05/15/2020 13H,10674
05/15/2020 12H,10677
05/15/2020 11H,10674
05/15/2020 10H,10671
05/15/2020 09H,10656
05/15/2020 08H,10636
05/15/2020 07H,10645
05/15/2020 06H,10636
05/15/2020 05H,10631
05/15/2020 04H,10627
05/15/2020 03H,10617
05/15/2020 02H,10614
05/15/2020 01H,10610
05/15/2020 00H,10607
05/14/2020 23H,10603
05/14/2020 22H,10601
05/14/2020 21H,10602
05/14/2020 20H,10595
05/14/2020 19H,10592
05/14/2020 18H,10593
05/14/2020 17H,10598
05/14/2020 16H,10606
05/14/2020 15H,10607
05/14/2020 14H,10629
05/14/2020 13H,10677
05/14/2020 12H,10684
05/14/2020 11H,10687
05/14/2020 10H,10692
05/14/2020 09H,10692
05/14/2020 08H,10691
05/14/2020 07H,10691
05/14/2020 06H,10693
05/14/2020 05H,10689
05/14/2020 04H,10686
05/14/2020 03H,10686
05/14/2020 02H,10684
05/14/2020 01H,10688
05/14/2020 00H,10688
05/13/2020 23H,10696
05/13/2020 22H,10702
05/13/2020 21H,10705
05/13/2020 20H,10710
05/13/2020 19H,10717
05/13/2020 18H,10722
05/13/2020 17H,10728
05/13/2020 16H,10723
05/13/2020 15H,10721
05/13/2020 14H,10727
05/13/2020 13H,10730
05/13/2020 12H,10734
05/13/2020 11H,10705
05/13/2020 10H,10621
05/13/2020 09H,10628
05/13/2020 08H,10734
05/13/2020 07H,10740
05/13/2020 06H,10734
05/13/2020 05H,10733
05/13/2020 04H,10726
05/13/2020 03H,10724
05/13/2020 02H,10723
05/13/2020 01H,10718
05/13/2020 00H,10715
05/12/2020 23H,10715
05/12/2020 22H,10719
05/12/2020 21H,10724
05/12/2020 20H,10731
05/12/2020 19H,10730
05/12/2020 18H,10732
05/12/2020 17H,10735
05/12/2020 16H,10735
05/12/2020 15H,10742
05/12/2020 14H,10748
05/12/2020 13H,10756
05/12/2020 12H,10754
05/12/2020 11H,10752
05/12/2020 10H,10754
05/12/2020 09H,10753
05/12/2020 08H,10752
05/12/2020 07H,10754
05/12/2020 06H,10751
05/12/2020 05H,10745
05/12/2020 04H,10743
05/12/2020 03H,10741
05/12/2020 02H,10740
05/12/2020 01H,10738
05/12/2020 00H,10739
05/11/2020 23H,10735
05/11/2020 22H,10738
05/11/2020 21H,10738
05/11/2020 20H,10738
05/11/2020 19H,10742
05/11/2020 18H,10744
05/11/2020 17H,10744
05/11/2020 16H,10742
05/11/2020 15H,10749
05/11/2020 14H,10754
05/11/2020 13H,10751
05/11/2020 12H,10753
05/11/2020 11H,10757
05/11/2020 10H,10748
05/11/2020 09H,10748
05/11/2020 08H,10745
05/11/2020 07H,10744
05/11/2020 06H,10744
05/11/2020 05H,10744
05/11/2020 04H,10743
05/11/2020 03H,10739
05/11/2020 02H,10734
05/11/2020 01H,10734
05/11/2020 00H,10738
05/10/2020 23H,10732
05/10/2020 22H,10729
05/10/2020 21H,10734
05/10/2020 20H,10730
05/10/2020 19H,10730
05/10/2020 18H,10731
05/10/2020 17H,10736
05/10/2020 16H,10743
05/10/2020 15H,10742
05/10/2020 14H,10744
05/10/2020 13H,10742
05/10/2020 12H,10744
05/10/2020 11H,10717
05/10/2020 10H,10597
05/10/2020 09H,10542
05/10/2020 08H,10631
05/10/2020 07H,10702
05/10/2020 06H,10736
05/10/2020 05H,10735
05/10/2020 04H,10729
05/10/2020 03H,10717
05/10/2020 02H,10713
05/10/2020 01H,10709
05/10/2020 00H,10708
05/9/2020 23H,10705
05/9/2020 22H,10701
05/9/2020 21H,10701
05/9/2020 20H,10702
05/9/2020 19H,10704
05/9/2020 18H,10702
05/9/2020 17H,10703
05/9/2020 16H,10702
05/9/2020 15H,10707
05/9/2020 14H,10730
05/9/2020 13H,10767
05/9/2020 12H,10767
05/9/2020 11H,10765
05/9/2020 10H,10762
05/9/2020 09H,10761
05/9/2020 08H,10758
05/9/2020 07H,10754
05/9/2020 06H,10753
05/9/2020 05H,10747
05/9/2020 04H,10738
05/9/2020 03H,10727
05/9/2020 02H,10725
05/9/2020 01H,10721
05/9/2020 00H,10713
05/8/2020 23H,10707
05/8/2020 22H,10709
05/8/2020 21H,10710
05/8/2020 20H,10716
05/8/2020 19H,10720
05/8/2020 18H,10717
05/8/2020 17H,10713
05/8/2020 16H,10715
05/8/2020 15H,10718
05/8/2020 14H,10718
05/8/2020 13H,10718
05/8/2020 12H,10720
05/8/2020 11H,10694
05/8/2020 10H,10565
05/8/2020 09H,10467
05/8/2020 08H,10453
05/8/2020 07H,10480
05/8/2020 06H,10614
05/8/2020 05H,10719
05/8/2020 04H,10715
05/8/2020 03H,10708
05/8/2020 02H,10700
05/8/2020 01H,10700
05/8/2020 00H,10702
05/7/2020 23H,10699
05/7/2020 22H,10701
05/7/2020 21H,10707
05/7/2020 20H,10714
05/7/2020 19H,10706
05/7/2020 18H,10712
05/7/2020 17H,10716
05/7/2020 16H,10720
05/7/2020 15H,10723
05/7/2020 14H,10729
05/7/2020 13H,10733
05/7/2020 12H,10733
05/7/2020 11H,10729
05/7/2020 10H,10726
05/7/2020 09H,10726
05/7/2020 08H,10728
05/7/2020 07H,10725
05/7/2020 06H,10726
05/7/2020 05H,10717
05/7/2020 04H,10712
05/7/2020 03H,10713
05/7/2020 02H,10706
05/7/2020 01H,10708
05/7/2020 00H,10704
05/6/2020 23H,10707
05/6/2020 22H,10707
05/6/2020 21H,10712
05/6/2020 20H,10710
05/6/2020 19H,10714
05/6/2020 18H,10718
05/6/2020 17H,10716
05/6/2020 16H,10725
05/6/2020 15H,10732
05/6/2020 14H,10737
05/6/2020 13H,10739
05/6/2020 12H,10738
05/6/2020 11H,10741
05/6/2020 10H,10741
05/6/2020 09H,10744
05/6/2020 08H,10741
05/6/2020 07H,10735
05/6/2020 06H,10724
05/6/2020 05H,10712
05/6/2020 04H,10706
05/6/2020 03H,10699
05/6/2020 02H,10689
05/6/2020 01H,10683
05/6/2020 00H,10677
05/5/2020 23H,10675
05/5/2020 22H,10672
05/5/2020 21H,10675
05/5/2020 20H,10675
05/5/2020 19H,10677
05/5/2020 18H,10681
05/5/2020 17H,10679
05/5/2020 16H,10677
05/5/2020 15H,10679
05/5/2020 14H,10688
05/5/2020 13H,10714
05/5/2020 12H,10712
05/5/2020 11H,10708
05/5/2020 10H,10711
05/5/2020 09H,10705
05/5/2020 08H,10706
05/5/2020 07H,10706
05/5/2020 06H,10706
05/5/2020 05H,10702
05/5/2020 04H,10689
05/5/2020 03H,10683
05/5/2020 02H,10685
05/5/2020 01H,10681
05/5/2020 00H,10680
05/4/2020 23H,10682
05/4/2020 22H,10681
05/4/2020 21H,10679
05/4/2020 20H,10680
05/4/2020 19H,10684
05/4/2020 18H,10684
05/4/2020 17H,10685
05/4/2020 16H,10689
05/4/2020 15H,10692
05/4/2020 14H,10697
05/4/2020 13H,10702
05/4/2020 12H,10700
05/4/2020 11H,10671
05/4/2020 10H,10548
05/4/2020 09H,10440
05/4/2020 08H,10432
05/4/2020 07H,10460
05/4/2020 06H,10587
05/4/2020 05H,10691
05/4/2020 04H,10686
05/4/2020 03H,10686
05/4/2020 02H,10680
05/4/2020 01H,10674
05/4/2020 00H,10671
05/3/2020 23H,10676
05/3/2020 22H,10675
05/3/2020 21H,10680
05/3/2020 20H,10682
05/3/2020 19H,10689
05/3/2020 18H,10688
05/3/2020 17H,10690
05/3/2020 16H,10698
05/3/2020 15H,10697
05/3/2020 14H,10700
05/3/2020 13H,10702
05/3/2020 12H,10705
05/3/2020 11H,10701
05/3/2020 10H,10700
05/3/2020 09H,10694
05/3/2020 08H,10693
05/3/2020 07H,10686
05/3/2020 06H,10681
05/3/2020 05H,10678
05/3/2020 04H,10671
05/3/2020 03H,10667
05/3/2020 02H,10665
05/3/2020 01H,10658
05/3/2020 00H,10657
05/2/2020 23H,10654
05/2/2020 22H,10657
05/2/2020 21H,10659
05/2/2020 20H,10661
05/2/2020 19H,10665
05/2/2020 18H,10666
05/2/2020 17H,10668
05/2/2020 16H,10673
05/2/2020 15H,10678
05/2/2020 14H,10676
05/2/2020 13H,10674
05/2/2020 12H,10670
05/2/2020 11H,10643
05/2/2020 10H,10512
05/2/2020 09H,10398
05/2/2020 08H,10382
05/2/2020 07H,10405
05/2/2020 06H,10520
05/2/2020 05H,10577
05/2/2020 04H,10560
05/2/2020 03H,10542
05/2/2020 02H,10639
05/2/2020 01H,10688
05/2/2020 00H,10691
05/1/2020 23H,10690
05/1/2020 22H,10693
05/1/2020 21H,10697
05/1/2020 20H,10703
05/1/2020 19H,10703
05/1/2020 18H,10708
05/1/2020 17H,10716
05/1/2020 16H,10723
05/1/2020 15H,10734
05/1/2020 14H,10740
05/1/2020 13H,10746
05/1/2020 12H,10750
05/1/2020 11H,10728
05/1/2020 10H,10601
05/1/2020 09H,10496
05/1/2020 08H,10477
05/1/2020 07H,10506
05/1/2020 06H,10631
05/1/2020 05H,10732
05/1/2020 04H,10731
05/1/2020 03H,10732
05/1/2020 02H,10729
05/1/2020 01H,10725
05/1/2020 00H,10721
04/30/2020 23H,10720
04/30/2020 22H,10715
04/30/2020 21H,10714
04/30/2020 20H,10715
04/30/2020 19H,10726
04/30/2020 18H,10728
04/30/2020 17H,10736
04/30/2020 16H,10724
04/30/2020 15H,10734
04/30/2020 14H,10750
04/30/2020 13H,10753
04/30/2020 12H,10753
04/30/2020 11H,10754
04/30/2020 10H,10723
04/30/2020 09H,10650
04/30/2020 08H,10614
04/30/2020 07H,10618
04/30/2020 06H,10645
04/30/2020 05H,10709
04/30/2020 04H,10740
04/30/2020 03H,10737
04/30/2020 02H,10734
04/30/2020 01H,10737
04/30/2020 00H,10732
04/29/2020 23H,10727
04/29/2020 22H,10726
04/29/2020 21H,10722
04/29/2020 20H,10728
04/29/2020 19H,10727
04/29/2020 18H,10726
04/29/2020 17H,10726
04/29/2020 16H,10728
04/29/2020 15H,10725
04/29/2020 14H,10724
04/29/2020 13H,10727
04/29/2020 12H,10726
04/29/2020 11H,10691
04/29/2020 10H,10564
04/29/2020 09H,10463
04/29/2020 08H,10449
04/29/2020 07H,10450
