Net generation from coal for Central (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390108&sdid=EBA.CENT-ALL.NG.COL.H
19:09:35 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CENT-ALL.NG.COL.H megawatthours
11/14/2020 21H,6242
11/14/2020 20H,6684
11/14/2020 19H,6459
11/14/2020 18H,6354
11/14/2020 17H,5849
11/14/2020 16H,5553
11/14/2020 15H,5354
11/14/2020 14H,5225
11/14/2020 13H,5175
11/14/2020 12H,5204
11/14/2020 11H,5091
11/14/2020 10H,4957
11/14/2020 09H,4931
11/14/2020 08H,5174
11/14/2020 07H,5442
11/14/2020 06H,5745
11/14/2020 05H,6049
11/14/2020 04H,6705
11/14/2020 03H,7039
11/14/2020 02H,7959
11/14/2020 01H,8674
11/14/2020 00H,9081
11/13/2020 23H,8906
11/13/2020 22H,8944
11/13/2020 21H,9426
11/13/2020 20H,9988
11/13/2020 19H,10394
11/13/2020 18H,10866
11/13/2020 17H,11056
11/13/2020 16H,11124
11/13/2020 15H,11171
11/13/2020 14H,10900
11/13/2020 13H,10584
11/13/2020 12H,10396
11/13/2020 11H,9950
11/13/2020 10H,9675
11/13/2020 09H,9233
11/13/2020 08H,8677
11/13/2020 07H,8565
11/13/2020 06H,7969
11/13/2020 05H,8173
11/13/2020 04H,8078
11/13/2020 03H,8257
11/13/2020 02H,8208
11/13/2020 01H,8303
11/13/2020 00H,8186
11/12/2020 23H,7761
11/12/2020 22H,8124
11/12/2020 21H,8751
11/12/2020 20H,9352
11/12/2020 19H,9610
11/12/2020 18H,10108
11/12/2020 17H,10578
11/12/2020 16H,10536
11/12/2020 15H,10100
11/12/2020 14H,9832
11/12/2020 13H,9158
11/12/2020 12H,7908
11/12/2020 11H,7312
11/12/2020 10H,7446
11/12/2020 09H,6437
11/12/2020 08H,6103
11/12/2020 07H,6371
11/12/2020 06H,6750
11/12/2020 05H,8055
11/12/2020 04H,9464
11/12/2020 03H,10391
11/12/2020 02H,10882
11/12/2020 01H,10955
11/12/2020 00H,10792
11/11/2020 23H,10618
11/11/2020 22H,10640
11/11/2020 21H,10811
11/11/2020 20H,10803
11/11/2020 19H,10887
11/11/2020 18H,10903
11/11/2020 17H,11020
11/11/2020 16H,10743
11/11/2020 15H,10610
11/11/2020 14H,10861
11/11/2020 13H,10415
11/11/2020 12H,9878
11/11/2020 11H,9652
11/11/2020 10H,9608
11/11/2020 09H,9043
11/11/2020 08H,9195
11/11/2020 07H,9511
11/11/2020 06H,10018
11/11/2020 05H,10742
11/11/2020 04H,11116
11/11/2020 03H,11460
11/11/2020 02H,11597
11/11/2020 01H,11718
11/11/2020 00H,11553
11/10/2020 23H,11321
11/10/2020 22H,11061
11/10/2020 21H,10691
11/10/2020 20H,10241
11/10/2020 19H,10074
11/10/2020 18H,9944
11/10/2020 17H,9332
11/10/2020 16H,9114
11/10/2020 15H,8971
11/10/2020 14H,8855
11/10/2020 13H,8032
11/10/2020 12H,8029
11/10/2020 11H,7393
11/10/2020 10H,7152
11/10/2020 09H,7009
11/10/2020 08H,7070
11/10/2020 07H,6457
11/10/2020 06H,6669
11/10/2020 05H,7450
11/10/2020 04H,7265
11/10/2020 03H,7534
11/10/2020 02H,7822
11/10/2020 01H,7951
11/10/2020 00H,7714
11/9/2020 23H,7135
11/9/2020 22H,6496
11/9/2020 21H,6575
11/9/2020 20H,6604
11/9/2020 19H,6039
11/9/2020 18H,5778
11/9/2020 17H,5508
11/9/2020 16H,5294
11/9/2020 15H,5094
11/9/2020 14H,4542
11/9/2020 13H,3999
11/9/2020 12H,3888
11/9/2020 11H,3730
11/9/2020 10H,3601
11/9/2020 09H,3381
11/9/2020 08H,3215
11/9/2020 07H,3402
11/9/2020 06H,3837
11/9/2020 05H,4018
11/9/2020 04H,3950
11/9/2020 03H,4113
11/9/2020 02H,4424
11/9/2020 01H,4643
11/9/2020 00H,4449
11/8/2020 23H,4172
11/8/2020 22H,3942
11/8/2020 21H,3946
11/8/2020 20H,4026
11/8/2020 19H,3914
11/8/2020 18H,3879
11/8/2020 17H,3704
11/8/2020 16H,3629
11/8/2020 15H,3736
11/8/2020 14H,3693
11/8/2020 13H,3650
11/8/2020 12H,3595
11/8/2020 11H,3533
11/8/2020 10H,3614
11/8/2020 09H,3712
11/8/2020 08H,3694
11/8/2020 07H,3909
11/8/2020 06H,4112
11/8/2020 05H,4337
11/8/2020 04H,4131
11/8/2020 03H,4181
11/8/2020 02H,4245
11/8/2020 01H,4327
11/8/2020 00H,4295
11/7/2020 23H,4160
11/7/2020 22H,4063
11/7/2020 21H,4016
11/7/2020 20H,4024
11/7/2020 19H,4108
11/7/2020 18H,4080
11/7/2020 17H,3995
11/7/2020 16H,4063
11/7/2020 15H,3934
11/7/2020 14H,3815
11/7/2020 13H,3853
11/7/2020 12H,3792
11/7/2020 11H,3677
11/7/2020 10H,3666
11/7/2020 09H,3680
11/7/2020 08H,3628
11/7/2020 07H,3656
11/7/2020 06H,3946
11/7/2020 05H,4474
11/7/2020 04H,4884
11/7/2020 03H,5183
11/7/2020 02H,5857
11/7/2020 01H,6858
11/7/2020 00H,7321
11/6/2020 23H,7657
11/6/2020 22H,7857
11/6/2020 21H,8060
11/6/2020 20H,8305
11/6/2020 19H,9022
11/6/2020 18H,10225
11/6/2020 17H,11504
11/6/2020 16H,11099
11/6/2020 15H,9881
11/6/2020 14H,9460
11/6/2020 13H,8820
11/6/2020 12H,8213
11/6/2020 11H,7595
11/6/2020 10H,7118
11/6/2020 09H,7028
11/6/2020 08H,7531
11/6/2020 07H,8543
11/6/2020 06H,10532
11/6/2020 05H,11799
11/6/2020 04H,12253
11/6/2020 03H,12460
11/6/2020 02H,12857
11/6/2020 01H,13705
11/6/2020 00H,13907
11/5/2020 23H,14018
11/5/2020 22H,14114
11/5/2020 21H,14071
11/5/2020 20H,14109
11/5/2020 19H,13975
11/5/2020 18H,14000
11/5/2020 17H,13586
11/5/2020 16H,12706
11/5/2020 15H,11120
11/5/2020 14H,10277
11/5/2020 13H,9287
11/5/2020 12H,8103
11/5/2020 11H,7000
11/5/2020 10H,6596
11/5/2020 09H,6578
11/5/2020 08H,6682
11/5/2020 07H,7042
11/5/2020 06H,8045
11/5/2020 05H,8491
11/5/2020 04H,8916
11/5/2020 03H,9202
11/5/2020 02H,9974
11/5/2020 01H,11235
11/5/2020 00H,11932
11/4/2020 23H,11792
11/4/2020 22H,10907
11/4/2020 21H,11365
11/4/2020 20H,12080
11/4/2020 19H,12089
11/4/2020 18H,12157
11/4/2020 17H,11844
11/4/2020 16H,10962
11/4/2020 15H,9927
11/4/2020 14H,9487
11/4/2020 13H,8534
11/4/2020 12H,7531
11/4/2020 11H,6621
11/4/2020 10H,6121
11/4/2020 09H,6180
11/4/2020 08H,6157
11/4/2020 07H,6243
11/4/2020 06H,6707
11/4/2020 05H,7046
11/4/2020 04H,7025
11/4/2020 03H,7229
11/4/2020 02H,7725
11/4/2020 01H,8477
11/4/2020 00H,9004
11/3/2020 23H,9122
11/3/2020 22H,8281
11/3/2020 21H,8599
11/3/2020 20H,9668
11/3/2020 19H,10955
11/3/2020 18H,11782
11/3/2020 17H,11868
11/3/2020 16H,11290
11/3/2020 15H,9701
11/3/2020 14H,8603
11/3/2020 13H,8099
11/3/2020 12H,7242
11/3/2020 11H,6665
11/3/2020 10H,6254
11/3/2020 09H,6009
11/3/2020 08H,5841
11/3/2020 07H,5831
11/3/2020 06H,6068
11/3/2020 05H,6563
11/3/2020 04H,7360
11/3/2020 03H,8551
11/3/2020 02H,9822
11/3/2020 01H,11649
11/3/2020 00H,13037
11/2/2020 23H,13018
11/2/2020 22H,12497
11/2/2020 21H,12255
11/2/2020 20H,12067
11/2/2020 19H,11888
11/2/2020 18H,11840
11/2/2020 17H,11778
11/2/2020 16H,10920
11/2/2020 15H,9510
11/2/2020 14H,9027
11/2/2020 13H,8677
11/2/2020 12H,7769
11/2/2020 11H,7456
11/2/2020 10H,7519
11/2/2020 09H,7821
11/2/2020 08H,8034
11/2/2020 07H,8094
11/2/2020 06H,8473
11/2/2020 05H,9381
11/2/2020 04H,9927
11/2/2020 03H,11000
11/2/2020 02H,11929
11/2/2020 01H,13133
11/2/2020 00H,14004
11/1/2020 23H,13753
11/1/2020 22H,13328
11/1/2020 21H,13146
11/1/2020 20H,13324
11/1/2020 19H,13498
11/1/2020 18H,13546
11/1/2020 17H,13135
11/1/2020 16H,12071
11/1/2020 15H,10796
11/1/2020 14H,9884
11/1/2020 13H,9625
11/1/2020 12H,9318
11/1/2020 11H,8481
11/1/2020 10H,7317
11/1/2020 09H,6503
11/1/2020 08H,6410
11/1/2020 07H,6117
11/1/2020 06H,5817
11/1/2020 05H,5895
11/1/2020 04H,5900
11/1/2020 03H,6018
11/1/2020 02H,6651
11/1/2020 01H,7482
11/1/2020 00H,7483
10/31/2020 23H,7080
10/31/2020 22H,6942
10/31/2020 21H,6205
10/31/2020 20H,5562
10/31/2020 19H,5631
10/31/2020 18H,5651
10/31/2020 17H,5767
10/31/2020 16H,6030
10/31/2020 15H,5983
10/31/2020 14H,5904
10/31/2020 13H,6053
10/31/2020 12H,5768
10/31/2020 11H,5784
10/31/2020 10H,5969
10/31/2020 09H,6209
10/31/2020 08H,6273
10/31/2020 07H,6324
10/31/2020 06H,6510
10/31/2020 05H,6442
10/31/2020 04H,6518
10/31/2020 03H,7093
10/31/2020 02H,7806
10/31/2020 01H,8236
10/31/2020 00H,8705
10/30/2020 23H,9498
10/30/2020 22H,10602
10/30/2020 21H,12191
10/30/2020 20H,12826
10/30/2020 19H,12970
10/30/2020 18H,13263
10/30/2020 17H,13355
10/30/2020 16H,13110
10/30/2020 15H,12728
10/30/2020 14H,12445
10/30/2020 13H,11752
10/30/2020 12H,10858
10/30/2020 11H,10138
10/30/2020 10H,10008
10/30/2020 09H,10392
10/30/2020 08H,10328
10/30/2020 07H,9865
10/30/2020 06H,9523
10/30/2020 05H,9827
10/30/2020 04H,11022
10/30/2020 03H,12094
10/30/2020 02H,12918
10/30/2020 01H,13251
10/30/2020 00H,13265
10/29/2020 23H,13075
10/29/2020 22H,13077
10/29/2020 21H,12902
10/29/2020 20H,12679
10/29/2020 19H,11671
10/29/2020 18H,10582
10/29/2020 17H,10237
10/29/2020 16H,10313
10/29/2020 15H,9945
10/29/2020 14H,9430
10/29/2020 13H,9147
10/29/2020 12H,8596
10/29/2020 11H,8093
10/29/2020 10H,7765
10/29/2020 09H,7448
10/29/2020 08H,7262
10/29/2020 07H,7371
10/29/2020 06H,7810
10/29/2020 05H,8225
10/29/2020 04H,9087
10/29/2020 03H,9381
10/29/2020 02H,10399
10/29/2020 01H,10973
10/29/2020 00H,10689
10/28/2020 23H,11142
10/28/2020 22H,11316
10/28/2020 21H,11518
10/28/2020 20H,11831
10/28/2020 19H,13058
10/28/2020 18H,13479
10/28/2020 17H,13492
10/28/2020 16H,13361
10/28/2020 15H,13477
10/28/2020 14H,13705
10/28/2020 13H,13492
10/28/2020 12H,12997
10/28/2020 11H,12478
10/28/2020 10H,11922
10/28/2020 09H,11653
10/28/2020 08H,11317
10/28/2020 07H,11046
10/28/2020 06H,11315
10/28/2020 05H,11610
10/28/2020 04H,11818
10/28/2020 03H,12331
10/28/2020 02H,12523
10/28/2020 01H,12613
10/28/2020 00H,12330
10/27/2020 23H,12047
10/27/2020 22H,11807
10/27/2020 21H,11775
10/27/2020 20H,11965
10/27/2020 19H,12356
10/27/2020 18H,12585
10/27/2020 17H,12483
10/27/2020 16H,12295
10/27/2020 15H,12099
10/27/2020 14H,11922
10/27/2020 13H,11760
10/27/2020 12H,11666
10/27/2020 11H,11649
10/27/2020 10H,11461
10/27/2020 09H,11755
10/27/2020 08H,11785
10/27/2020 07H,12084
10/27/2020 06H,12255
10/27/2020 05H,12426
10/27/2020 04H,12602
10/27/2020 03H,12586
10/27/2020 02H,12649
10/27/2020 01H,12590
10/27/2020 00H,12593
10/26/2020 23H,12472
10/26/2020 22H,12376
10/26/2020 21H,12244
10/26/2020 20H,12158
10/26/2020 19H,12001
10/26/2020 18H,11647
10/26/2020 17H,11625
10/26/2020 16H,11613
10/26/2020 15H,11340
10/26/2020 14H,11028
10/26/2020 13H,10725
10/26/2020 12H,10317
10/26/2020 11H,10463
10/26/2020 10H,9809
10/26/2020 09H,9539
10/26/2020 08H,9518
10/26/2020 07H,9198
10/26/2020 06H,8602
10/26/2020 05H,8609
10/26/2020 04H,8343
10/26/2020 03H,8898
10/26/2020 02H,9224
10/26/2020 01H,9070
10/26/2020 00H,9024
10/25/2020 23H,9438
10/25/2020 22H,9077
10/25/2020 21H,9278
10/25/2020 20H,9391
10/25/2020 19H,9938
10/25/2020 18H,10585
10/25/2020 17H,10650
10/25/2020 16H,10416
10/25/2020 15H,10844
10/25/2020 14H,10716
10/25/2020 13H,10374
10/25/2020 12H,9841
10/25/2020 11H,9764
10/25/2020 10H,9934
10/25/2020 09H,9810
10/25/2020 08H,9286
10/25/2020 07H,9058
10/25/2020 06H,8646
10/25/2020 05H,8778
10/25/2020 04H,8966
10/25/2020 03H,9268
10/25/2020 02H,9483
10/25/2020 01H,9698
10/25/2020 00H,10050
10/24/2020 23H,10112
10/24/2020 22H,10185
10/24/2020 21H,10383
10/24/2020 20H,10476
10/24/2020 19H,10563
10/24/2020 18H,10565
10/24/2020 17H,10618
10/24/2020 16H,10619
10/24/2020 15H,11078
10/24/2020 14H,11063
10/24/2020 13H,10987
10/24/2020 12H,10673
10/24/2020 11H,10461
10/24/2020 10H,10612
10/24/2020 09H,10571
10/24/2020 08H,10690
10/24/2020 07H,10528
10/24/2020 06H,10443
10/24/2020 05H,10698
10/24/2020 04H,10731
10/24/2020 03H,10480
10/24/2020 02H,10385
10/24/2020 01H,9660
10/24/2020 00H,8179
10/23/2020 23H,7298
10/23/2020 22H,6706
10/23/2020 21H,6624
10/23/2020 20H,6901
10/23/2020 19H,7242
10/23/2020 18H,7625
10/23/2020 17H,7541
10/23/2020 16H,7374
10/23/2020 15H,7046
10/23/2020 14H,6286
10/23/2020 13H,6361
10/23/2020 12H,5791
10/23/2020 11H,5557
10/23/2020 10H,5355
10/23/2020 09H,5276
10/23/2020 08H,5507
10/23/2020 07H,5700
10/23/2020 06H,6072
10/23/2020 05H,6579
10/23/2020 04H,7645
10/23/2020 03H,7926
10/23/2020 02H,8312
10/23/2020 01H,7966
10/23/2020 00H,7570
10/22/2020 23H,8040
10/22/2020 22H,8434
10/22/2020 21H,8784
10/22/2020 20H,9013
10/22/2020 19H,9074
10/22/2020 18H,9113
10/22/2020 17H,8819
10/22/2020 16H,8212
10/22/2020 15H,7589
10/22/2020 14H,7021
10/22/2020 13H,6944
10/22/2020 12H,6521
10/22/2020 11H,5985
10/22/2020 10H,5625
10/22/2020 09H,5880
10/22/2020 08H,6060
10/22/2020 07H,6328
10/22/2020 06H,6700
10/22/2020 05H,7309
10/22/2020 04H,8937
10/22/2020 03H,9852
10/22/2020 02H,10775
10/22/2020 01H,11538
10/22/2020 00H,11949
10/21/2020 23H,11919
10/21/2020 22H,12128
10/21/2020 21H,12207
10/21/2020 20H,12494
10/21/2020 19H,12576
10/21/2020 18H,12660
10/21/2020 17H,12666
10/21/2020 16H,12337
10/21/2020 15H,12254
10/21/2020 14H,12400
10/21/2020 13H,12313
10/21/2020 12H,11660
10/21/2020 11H,11674
10/21/2020 10H,11102
10/21/2020 09H,10252
10/21/2020 08H,10101
10/21/2020 07H,10302
10/21/2020 06H,10894
10/21/2020 05H,11197
10/21/2020 04H,11796
10/21/2020 03H,12569
10/21/2020 02H,12434
10/21/2020 01H,12890
10/21/2020 00H,13480
10/20/2020 23H,13096
10/20/2020 22H,13142
10/20/2020 21H,13350
10/20/2020 20H,13309
10/20/2020 19H,13216
10/20/2020 18H,13095
10/20/2020 17H,12998
10/20/2020 16H,12767
10/20/2020 15H,12398
10/20/2020 14H,12305
10/20/2020 13H,11976
10/20/2020 12H,10921
10/20/2020 11H,10522
10/20/2020 10H,10457
10/20/2020 09H,10391
10/20/2020 08H,10243
10/20/2020 07H,10376
10/20/2020 06H,10677
10/20/2020 05H,10620
10/20/2020 04H,11566
10/20/2020 03H,11924
10/20/2020 02H,12224
10/20/2020 01H,12680
10/20/2020 00H,13091
10/19/2020 23H,13393
10/19/2020 22H,13429
10/19/2020 21H,13498
10/19/2020 20H,13452
10/19/2020 19H,13538
10/19/2020 18H,13589
10/19/2020 17H,13457
10/19/2020 16H,13297
10/19/2020 15H,13488
10/19/2020 14H,13227
10/19/2020 13H,12921
10/19/2020 12H,12077
10/19/2020 11H,11920
10/19/2020 10H,11650
10/19/2020 09H,11469
10/19/2020 08H,11294
10/19/2020 07H,10812
10/19/2020 06H,10248
10/19/2020 05H,9763
10/19/2020 04H,9922
10/19/2020 03H,9824
10/19/2020 02H,10269
10/19/2020 01H,10387
10/19/2020 00H,9914
10/18/2020 23H,9525
10/18/2020 22H,8866
10/18/2020 21H,7660
10/18/2020 20H,7011
10/18/2020 19H,6511
10/18/2020 18H,6164
10/18/2020 17H,5718
10/18/2020 16H,5256
10/18/2020 15H,5319
10/18/2020 14H,4715
10/18/2020 13H,4457
10/18/2020 12H,4451
10/18/2020 11H,4341
10/18/2020 10H,4141
10/18/2020 09H,4245
10/18/2020 08H,4376
10/18/2020 07H,4463
10/18/2020 06H,4814
10/18/2020 05H,5012
10/18/2020 04H,6052
10/18/2020 03H,6914
10/18/2020 02H,8035
10/18/2020 01H,8452
10/18/2020 00H,8142
10/17/2020 23H,7217
10/17/2020 22H,6490
10/17/2020 21H,6169
10/17/2020 20H,6066
10/17/2020 19H,5576
10/17/2020 18H,5524
10/17/2020 17H,5604
10/17/2020 16H,5370
10/17/2020 15H,5332
10/17/2020 14H,4795
10/17/2020 13H,4444
10/17/2020 12H,4139
10/17/2020 11H,4323
10/17/2020 10H,4529
10/17/2020 09H,4817
10/17/2020 08H,5131
10/17/2020 07H,5324
10/17/2020 06H,5200
10/17/2020 05H,5707
10/17/2020 04H,5936
10/17/2020 03H,6417
10/17/2020 02H,7656
10/17/2020 01H,9090
10/17/2020 00H,9149
10/16/2020 23H,8662
10/16/2020 22H,8804
10/16/2020 21H,9444
10/16/2020 20H,10159
10/16/2020 19H,10724
10/16/2020 18H,11010
10/16/2020 17H,11676
10/16/2020 16H,11817
10/16/2020 15H,11820
10/16/2020 14H,11466
10/16/2020 13H,10566
10/16/2020 12H,9343
10/16/2020 11H,8935
10/16/2020 10H,8677
10/16/2020 09H,8846
10/16/2020 08H,8772
10/16/2020 07H,8893
10/16/2020 06H,9507
10/16/2020 05H,9846
10/16/2020 04H,9637
10/16/2020 03H,9518
10/16/2020 02H,9748
10/16/2020 01H,10224
10/16/2020 00H,9152
10/15/2020 23H,7990
10/15/2020 22H,7823
10/15/2020 21H,7660
10/15/2020 20H,8179
10/15/2020 19H,8175
10/15/2020 18H,7894
10/15/2020 17H,7541
10/15/2020 16H,7020
10/15/2020 15H,6990
10/15/2020 14H,6363
10/15/2020 13H,5986
10/15/2020 12H,5455
10/15/2020 11H,4802
10/15/2020 10H,4713
10/15/2020 09H,4573
10/15/2020 08H,4246
10/15/2020 07H,4096
10/15/2020 06H,4389
10/15/2020 05H,4875
10/15/2020 04H,5388
10/15/2020 03H,5784
10/15/2020 02H,5941
10/15/2020 01H,6339
10/15/2020 00H,6583
10/14/2020 23H,6914
10/14/2020 22H,7626
10/14/2020 21H,7193
10/14/2020 20H,7066
10/14/2020 19H,6616
10/14/2020 18H,6206
10/14/2020 17H,5343
10/14/2020 16H,4942
10/14/2020 15H,4920
10/14/2020 14H,4725
10/14/2020 13H,4794
10/14/2020 12H,4635
10/14/2020 11H,4424
10/14/2020 10H,4309
10/14/2020 09H,4178
10/14/2020 08H,4257
10/14/2020 07H,4609
10/14/2020 06H,4865
10/14/2020 05H,5238
10/14/2020 04H,6154
10/14/2020 03H,7418
10/14/2020 02H,9574
10/14/2020 01H,11451
10/14/2020 00H,11730
10/13/2020 23H,11563
10/13/2020 22H,11326
10/13/2020 21H,10783
10/13/2020 20H,10335
10/13/2020 19H,9521
10/13/2020 18H,8633
10/13/2020 17H,7744
10/13/2020 16H,7636
10/13/2020 15H,7021
10/13/2020 14H,6408
10/13/2020 13H,6220
10/13/2020 12H,5502
10/13/2020 11H,5008
10/13/2020 10H,4663
10/13/2020 09H,4612
10/13/2020 08H,4725
10/13/2020 07H,4905
10/13/2020 06H,5254
10/13/2020 05H,5788
10/13/2020 04H,6422
10/13/2020 03H,7480
10/13/2020 02H,9039
10/13/2020 01H,10141
10/13/2020 00H,10538
10/12/2020 23H,10040
10/12/2020 22H,10218
10/12/2020 21H,10445
10/12/2020 20H,10314
10/12/2020 19H,10299
10/12/2020 18H,10579
10/12/2020 17H,10340
10/12/2020 16H,9363
10/12/2020 15H,8210
10/12/2020 14H,6884
10/12/2020 13H,6595
10/12/2020 12H,5472
10/12/2020 11H,5014
10/12/2020 10H,4516
10/12/2020 09H,4035
10/12/2020 08H,4051
10/12/2020 07H,4370
10/12/2020 06H,4774
10/12/2020 05H,5323
10/12/2020 04H,6212
10/12/2020 03H,6757
10/12/2020 02H,7280
10/12/2020 01H,7355
10/12/2020 00H,7306
10/11/2020 23H,7277
10/11/2020 22H,7141
10/11/2020 21H,6947
10/11/2020 20H,6717
10/11/2020 19H,6035
10/11/2020 18H,5982
10/11/2020 17H,5254
10/11/2020 16H,4640
10/11/2020 15H,4076
10/11/2020 14H,3731
10/11/2020 13H,3838
10/11/2020 12H,3957
10/11/2020 11H,4111
10/11/2020 10H,4195
10/11/2020 09H,4329
10/11/2020 08H,4514
10/11/2020 07H,4919
10/11/2020 06H,5047
10/11/2020 05H,5959
10/11/2020 04H,7035
10/11/2020 03H,7926
10/11/2020 02H,8912
10/11/2020 01H,10199
10/11/2020 00H,10940
10/10/2020 23H,11180
10/10/2020 22H,11571
10/10/2020 21H,11532
10/10/2020 20H,11299
10/10/2020 19H,11194
10/10/2020 18H,10863
10/10/2020 17H,10565
10/10/2020 16H,9689
10/10/2020 15H,8584
10/10/2020 14H,8567
10/10/2020 13H,8383
10/10/2020 12H,8119
10/10/2020 11H,7443
10/10/2020 10H,6891
10/10/2020 09H,6549
10/10/2020 08H,6225
10/10/2020 07H,6174
10/10/2020 06H,6200
10/10/2020 05H,6631
10/10/2020 04H,7944
10/10/2020 03H,8190
10/10/2020 02H,9637
10/10/2020 01H,10239
10/10/2020 00H,10411
10/9/2020 23H,10242
10/9/2020 22H,9736
10/9/2020 21H,9359
10/9/2020 20H,9260
10/9/2020 19H,8856
10/9/2020 18H,8492
10/9/2020 17H,7590
10/9/2020 16H,7058
10/9/2020 15H,6064
10/9/2020 14H,5762
10/9/2020 13H,5697
10/9/2020 12H,5304
10/9/2020 11H,4823
10/9/2020 10H,4283
10/9/2020 09H,4178
10/9/2020 08H,4229
10/9/2020 07H,4385
10/9/2020 06H,4662
10/9/2020 05H,5212
10/9/2020 04H,5863
10/9/2020 03H,6465
10/9/2020 02H,6622
10/9/2020 01H,6804
10/9/2020 00H,7260
10/8/2020 23H,7362
10/8/2020 22H,7696
10/8/2020 21H,7969
10/8/2020 20H,8160
10/8/2020 19H,8551
10/8/2020 18H,8579
10/8/2020 17H,8625
10/8/2020 16H,8164
10/8/2020 15H,6733
10/8/2020 14H,5807
10/8/2020 13H,5831
10/8/2020 12H,5199
10/8/2020 11H,4648
10/8/2020 10H,4280
10/8/2020 09H,4240
10/8/2020 08H,4385
10/8/2020 07H,4719
10/8/2020 06H,4938
10/8/2020 05H,5380
10/8/2020 04H,6142
10/8/2020 03H,7161
10/8/2020 02H,8505
10/8/2020 01H,10476
10/8/2020 00H,11925
10/7/2020 23H,12406
10/7/2020 22H,12568
10/7/2020 21H,12470
10/7/2020 20H,12375
10/7/2020 19H,11856
10/7/2020 18H,11325
10/7/2020 17H,10640
10/7/2020 16H,9436
10/7/2020 15H,7468
10/7/2020 14H,6770
10/7/2020 13H,6933
10/7/2020 12H,6229
10/7/2020 11H,5690
10/7/2020 10H,5435
10/7/2020 09H,5135
10/7/2020 08H,4915
10/7/2020 07H,4934
10/7/2020 06H,5160
10/7/2020 05H,5774
10/7/2020 04H,7471
10/7/2020 03H,9724
10/7/2020 02H,10940
10/7/2020 01H,11954
10/7/2020 00H,11954
10/6/2020 23H,11710
10/6/2020 22H,11650
10/6/2020 21H,11416
10/6/2020 20H,11179
10/6/2020 19H,11163
10/6/2020 18H,10896
10/6/2020 17H,10547
10/6/2020 16H,10078
10/6/2020 15H,8736
10/6/2020 14H,7850
10/6/2020 13H,7995
10/6/2020 12H,7704
10/6/2020 11H,7194
10/6/2020 10H,6025
10/6/2020 09H,5054
10/6/2020 08H,4885
10/6/2020 07H,4716
10/6/2020 06H,4808
10/6/2020 05H,5150
10/6/2020 04H,5639
10/6/2020 03H,5795
10/6/2020 02H,5989
10/6/2020 01H,7253
10/6/2020 00H,7016
10/5/2020 23H,6038
10/5/2020 22H,5835
10/5/2020 21H,5780
10/5/2020 20H,5219
10/5/2020 19H,5344
10/5/2020 18H,5679
10/5/2020 17H,5173
10/5/2020 16H,4791
10/5/2020 15H,4460
10/5/2020 14H,4167
10/5/2020 13H,3561
10/5/2020 12H,3626
10/5/2020 11H,3610
10/5/2020 10H,3375
10/5/2020 09H,3286
10/5/2020 08H,3236
10/5/2020 07H,3441
10/5/2020 06H,3519
10/5/2020 05H,3822
10/5/2020 04H,4316
10/5/2020 03H,4486
10/5/2020 02H,4807
10/5/2020 01H,5486
10/5/2020 00H,6392
10/4/2020 23H,6612
10/4/2020 22H,7112
10/4/2020 21H,7333
10/4/2020 20H,7467
10/4/2020 19H,7756
10/4/2020 18H,8212
10/4/2020 17H,8499
10/4/2020 16H,8554
10/4/2020 15H,8464
10/4/2020 14H,8080
10/4/2020 13H,8115
10/4/2020 12H,8146
10/4/2020 11H,7928
10/4/2020 10H,7619
10/4/2020 09H,7524
10/4/2020 08H,7373
10/4/2020 07H,7748
10/4/2020 06H,8357
10/4/2020 05H,8830
10/4/2020 04H,9034
10/4/2020 03H,9132
10/4/2020 02H,9443
10/4/2020 01H,9322
10/4/2020 00H,9461
10/3/2020 23H,8678
10/3/2020 22H,7925
10/3/2020 21H,7441
10/3/2020 20H,7504
10/3/2020 19H,7373
10/3/2020 18H,7318
10/3/2020 17H,7417
10/3/2020 16H,7795
10/3/2020 15H,8051
10/3/2020 14H,7678
10/3/2020 13H,7680
10/3/2020 12H,7169
10/3/2020 11H,6772
10/3/2020 10H,6455
10/3/2020 09H,6296
10/3/2020 08H,6366
10/3/2020 07H,6441
10/3/2020 06H,6537
10/3/2020 05H,6724
10/3/2020 04H,7467
10/3/2020 03H,7835
10/3/2020 02H,8115
10/3/2020 01H,9205
10/3/2020 00H,9280
10/2/2020 23H,8796
10/2/2020 22H,8745
10/2/2020 21H,8632
10/2/2020 20H,8584
10/2/2020 19H,9011
10/2/2020 18H,9257
10/2/2020 17H,8876
10/2/2020 16H,9243
10/2/2020 15H,9708
10/2/2020 14H,9254
10/2/2020 13H,9581
10/2/2020 12H,9510
10/2/2020 11H,8760
10/2/2020 10H,8192
10/2/2020 09H,8151
10/2/2020 08H,8064
10/2/2020 07H,8466
10/2/2020 06H,9209
10/2/2020 05H,9944
10/2/2020 04H,10430
10/2/2020 03H,10843
10/2/2020 02H,10873
10/2/2020 01H,10951
10/2/2020 00H,10307
10/1/2020 23H,9190
10/1/2020 22H,8404
10/1/2020 21H,7515
10/1/2020 20H,6958
10/1/2020 19H,6493
10/1/2020 18H,6125
10/1/2020 17H,6037
10/1/2020 16H,6216
10/1/2020 15H,6381
10/1/2020 14H,5997
10/1/2020 13H,6149
