Net generation from other for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.OTH.H
19:06:47 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.OTH.H megawatthours
12/22/2019 00H,1255
12/21/2019 23H,1208
12/21/2019 22H,1184
12/21/2019 21H,1185
12/21/2019 20H,1180
12/21/2019 19H,1169
12/21/2019 18H,1188
12/21/2019 17H,1289
12/21/2019 16H,1304
12/21/2019 15H,1305
12/21/2019 14H,1311
12/21/2019 13H,1312
12/21/2019 12H,1417
12/21/2019 11H,1213
12/21/2019 10H,1067
12/21/2019 09H,1037
12/21/2019 08H,1032
12/21/2019 07H,1055
12/21/2019 06H,1160
12/21/2019 05H,1333
12/21/2019 04H,1388
12/21/2019 03H,1413
12/21/2019 02H,1415
12/21/2019 01H,1295
12/21/2019 00H,1293
12/20/2019 23H,1308
12/20/2019 22H,1302
12/20/2019 21H,1178
12/20/2019 20H,1062
12/20/2019 19H,1086
12/20/2019 18H,1093
12/20/2019 17H,1063
12/20/2019 16H,1083
12/20/2019 15H,1150
12/20/2019 14H,1380
12/20/2019 13H,1417
12/20/2019 12H,1506
12/20/2019 11H,1464
12/20/2019 10H,1453
12/20/2019 09H,1452
12/20/2019 08H,1459
12/20/2019 07H,1455
12/20/2019 06H,1455
12/20/2019 05H,1448
12/20/2019 04H,1457
12/20/2019 03H,1469
12/20/2019 02H,1473
12/20/2019 01H,1353
12/20/2019 00H,1350
12/19/2019 23H,1340
12/19/2019 22H,1236
12/19/2019 21H,1081
12/19/2019 20H,992
12/19/2019 19H,962
12/19/2019 18H,1072
12/19/2019 17H,1220
12/19/2019 16H,1224
12/19/2019 15H,1322
12/19/2019 14H,1398
12/19/2019 13H,1368
12/19/2019 12H,1362
12/19/2019 11H,1323
12/19/2019 10H,1248
12/19/2019 09H,1213
12/19/2019 08H,1218
12/19/2019 07H,1203
12/19/2019 06H,1256
12/19/2019 05H,1360
12/19/2019 04H,1368
12/19/2019 03H,1368
12/19/2019 02H,1376
12/19/2019 01H,1339
12/19/2019 00H,1326
12/18/2019 23H,1250
12/18/2019 22H,1119
12/18/2019 21H,952
12/18/2019 20H,932
12/18/2019 19H,900
12/18/2019 18H,896
12/18/2019 17H,937
12/18/2019 16H,1031
12/18/2019 15H,1219
12/18/2019 14H,1339
12/18/2019 13H,1366
12/18/2019 12H,1393
12/18/2019 11H,1387
12/18/2019 10H,1296
12/18/2019 09H,1193
12/18/2019 08H,1155
12/18/2019 07H,1116
12/18/2019 06H,1095
12/18/2019 05H,1100
12/18/2019 04H,1165
12/18/2019 03H,1181
12/18/2019 02H,1195
12/18/2019 01H,1143
12/18/2019 00H,1120
12/17/2019 23H,1167
12/17/2019 22H,1166
12/17/2019 21H,1164
12/17/2019 20H,1159
12/17/2019 19H,1168
12/17/2019 18H,1172
12/17/2019 17H,1170
12/17/2019 16H,1232
12/17/2019 15H,1242
12/17/2019 14H,1244
12/17/2019 13H,1242
12/17/2019 12H,1249
12/17/2019 11H,985
12/17/2019 10H,868
12/17/2019 09H,888
12/17/2019 08H,873
12/17/2019 07H,889
12/17/2019 06H,888
12/17/2019 05H,993
12/17/2019 04H,1209
12/17/2019 03H,1317
12/17/2019 02H,1330
12/17/2019 01H,1273
12/17/2019 00H,1257
12/16/2019 23H,1281
12/16/2019 22H,1232
12/16/2019 21H,1076
12/16/2019 20H,1002
12/16/2019 19H,959
12/16/2019 18H,968
12/16/2019 17H,1059
12/16/2019 16H,1010
12/16/2019 15H,942
12/16/2019 14H,1098
12/16/2019 13H,1275
12/16/2019 12H,1325
12/16/2019 11H,1329
12/16/2019 10H,1333
12/16/2019 09H,1276
12/16/2019 08H,1158
12/16/2019 07H,1130
12/16/2019 06H,1108
12/16/2019 05H,1098
12/16/2019 04H,1093
12/16/2019 03H,1088
12/16/2019 02H,1090
12/16/2019 01H,1057
12/16/2019 00H,1054
12/15/2019 23H,1027
12/15/2019 22H,957
12/15/2019 21H,800
12/15/2019 20H,702
12/15/2019 19H,697
12/15/2019 18H,712
12/15/2019 17H,770
12/15/2019 16H,861
12/15/2019 15H,942
12/15/2019 14H,1032
12/15/2019 13H,1035
12/15/2019 12H,1070
12/15/2019 11H,1073
12/15/2019 10H,1048
12/15/2019 09H,1004
12/15/2019 08H,1013
12/15/2019 07H,1016
12/15/2019 06H,1062
12/15/2019 05H,1073
12/15/2019 04H,1069
12/15/2019 03H,1072
12/15/2019 02H,1071
12/15/2019 01H,1042
12/15/2019 00H,1025
12/14/2019 23H,1002
12/14/2019 22H,906
12/14/2019 21H,869
12/14/2019 20H,834
12/14/2019 19H,801
12/14/2019 18H,828
12/14/2019 17H,998
12/14/2019 16H,1019
12/14/2019 15H,1028
12/14/2019 14H,1026
12/14/2019 13H,1021
12/14/2019 12H,1066
12/14/2019 11H,1026
12/14/2019 10H,947
12/14/2019 09H,897
12/14/2019 08H,922
12/14/2019 07H,909
12/14/2019 06H,918
12/14/2019 05H,969
12/14/2019 04H,1071
12/14/2019 03H,1117
12/14/2019 02H,1155
12/14/2019 01H,1118
12/14/2019 00H,1122
12/13/2019 23H,1125
12/13/2019 22H,1126
12/13/2019 21H,1115
12/13/2019 20H,1113
12/13/2019 19H,1096
12/13/2019 18H,1175
12/13/2019 17H,1270
12/13/2019 16H,1388
12/13/2019 15H,1393
12/13/2019 14H,1400
12/13/2019 13H,1396
12/13/2019 12H,1430
12/13/2019 11H,1369
12/13/2019 10H,1295
12/13/2019 09H,1287
12/13/2019 08H,1282
12/13/2019 07H,1285
12/13/2019 06H,1285
12/13/2019 05H,1318
12/13/2019 04H,1360
12/13/2019 03H,1369
12/13/2019 02H,1367
12/13/2019 01H,1326
12/13/2019 00H,1325
12/12/2019 23H,1319
12/12/2019 22H,1261
12/12/2019 21H,1259
12/12/2019 20H,1188
12/12/2019 19H,1166
12/12/2019 18H,1201
12/12/2019 17H,1193
12/12/2019 16H,1251
12/12/2019 15H,1308
12/12/2019 14H,1397
12/12/2019 13H,1437
12/12/2019 12H,1445
12/12/2019 11H,1364
12/12/2019 10H,1340
12/12/2019 09H,1316
12/12/2019 08H,1274
12/12/2019 07H,1263
12/12/2019 06H,1282
12/12/2019 05H,1301
12/12/2019 04H,1359
12/12/2019 03H,1414
12/12/2019 02H,1414
12/12/2019 01H,1380
12/12/2019 00H,1343
12/11/2019 23H,1321
12/11/2019 22H,1283
12/11/2019 21H,1254
12/11/2019 20H,1227
12/11/2019 19H,1191
12/11/2019 18H,1192
12/11/2019 17H,1227
12/11/2019 16H,1236
12/11/2019 15H,1346
12/11/2019 14H,1386
12/11/2019 13H,1383
12/11/2019 12H,1357
12/11/2019 11H,1330
12/11/2019 10H,1293
12/11/2019 09H,1196
12/11/2019 08H,1143
12/11/2019 07H,1158
12/11/2019 06H,1217
12/11/2019 05H,1107
12/11/2019 04H,1111
12/11/2019 03H,1122
12/11/2019 02H,1136
12/11/2019 01H,1110
12/11/2019 00H,1110
12/10/2019 23H,1098
12/10/2019 22H,1112
12/10/2019 21H,1106
12/10/2019 20H,1061
12/10/2019 19H,1059
12/10/2019 18H,1095
12/10/2019 17H,1323
12/10/2019 16H,1393
12/10/2019 15H,1382
12/10/2019 14H,1364
12/10/2019 13H,1386
12/10/2019 12H,1409
12/10/2019 11H,1295
12/10/2019 10H,1122
12/10/2019 09H,1058
12/10/2019 08H,1111
12/10/2019 07H,1231
12/10/2019 06H,1358
12/10/2019 05H,1388
12/10/2019 04H,1389
12/10/2019 03H,1412
12/10/2019 02H,1429
12/10/2019 01H,1363
12/10/2019 00H,1356
12/9/2019 23H,1366
12/9/2019 22H,1369
12/9/2019 21H,1361
12/9/2019 20H,1351
12/9/2019 19H,1352
12/9/2019 18H,1362
12/9/2019 17H,1364
12/9/2019 16H,1363
12/9/2019 15H,1360
12/9/2019 14H,1360
12/9/2019 13H,1357
12/9/2019 12H,1391
12/9/2019 11H,1357
12/9/2019 10H,1356
12/9/2019 09H,1326
12/9/2019 08H,1326
12/9/2019 07H,1309
12/9/2019 06H,1320
12/9/2019 05H,1293
12/9/2019 04H,1285
12/9/2019 03H,1297
12/9/2019 02H,1295
12/9/2019 01H,1257
12/9/2019 00H,1258
12/8/2019 23H,1272
12/8/2019 22H,1272
12/8/2019 21H,1275
12/8/2019 20H,1271
12/8/2019 19H,1278
12/8/2019 18H,1281
12/8/2019 17H,1273
12/8/2019 16H,1254
12/8/2019 15H,1261
12/8/2019 14H,1259
12/8/2019 13H,1264
12/8/2019 12H,1290
12/8/2019 11H,1297
12/8/2019 10H,1294
12/8/2019 09H,1296
12/8/2019 08H,1299
12/8/2019 07H,1298
12/8/2019 06H,1297
12/8/2019 05H,1292
12/8/2019 04H,1297
12/8/2019 03H,1287
12/8/2019 02H,1251
12/8/2019 01H,1202
12/8/2019 00H,1185
12/7/2019 23H,1136
12/7/2019 22H,1121
12/7/2019 21H,1063
12/7/2019 20H,968
12/7/2019 19H,918
12/7/2019 18H,959
12/7/2019 17H,991
12/7/2019 16H,1018
12/7/2019 15H,1101
12/7/2019 14H,1249
12/7/2019 13H,1250
12/7/2019 12H,1249
12/7/2019 11H,1252
12/7/2019 10H,1253
12/7/2019 09H,1236
12/7/2019 08H,1240
12/7/2019 07H,1252
12/7/2019 06H,1253
12/7/2019 05H,1247
12/7/2019 04H,1259
12/7/2019 03H,1301
12/7/2019 02H,1313
12/7/2019 01H,1300
12/7/2019 00H,1343
12/6/2019 23H,1281
12/6/2019 22H,1276
12/6/2019 21H,1292
12/6/2019 20H,1289
12/6/2019 19H,1277
12/6/2019 18H,1275
12/6/2019 17H,1217
12/6/2019 16H,1264
12/6/2019 15H,1294
12/6/2019 14H,1356
12/6/2019 13H,1360
12/6/2019 12H,1334
12/6/2019 11H,1285
12/6/2019 10H,1274
12/6/2019 09H,1283
12/6/2019 08H,1272
12/6/2019 07H,1283
12/6/2019 06H,1295
12/6/2019 05H,1351
12/6/2019 04H,1363
12/6/2019 03H,1384
12/6/2019 02H,1385
12/6/2019 01H,1345
12/6/2019 00H,1343
12/5/2019 23H,1300
12/5/2019 22H,1255
12/5/2019 21H,1174
12/5/2019 20H,1027
12/5/2019 19H,998
12/5/2019 18H,1129
12/5/2019 17H,1252
12/5/2019 16H,1243
12/5/2019 15H,1254
12/5/2019 14H,1310
12/5/2019 13H,1292
12/5/2019 12H,1295
12/5/2019 11H,1277
12/5/2019 10H,1118
12/5/2019 09H,1123
12/5/2019 08H,1141
12/5/2019 07H,1114
12/5/2019 06H,1203
12/5/2019 05H,1201
12/5/2019 04H,1204
12/5/2019 03H,1261
12/5/2019 02H,1274
12/5/2019 01H,1235
12/5/2019 00H,1228
12/4/2019 23H,1228
12/4/2019 22H,1163
12/4/2019 21H,1076
12/4/2019 20H,1074
12/4/2019 19H,1042
12/4/2019 18H,1069
12/4/2019 17H,1090
12/4/2019 16H,1100
12/4/2019 15H,1168
12/4/2019 14H,1251
12/4/2019 13H,1234
12/4/2019 12H,1261
12/4/2019 11H,1153
12/4/2019 10H,1039
12/4/2019 09H,1036
12/4/2019 08H,1088
12/4/2019 07H,1143
12/4/2019 06H,1142
12/4/2019 05H,1183
12/4/2019 04H,1207
12/4/2019 03H,1229
12/4/2019 02H,1228
12/4/2019 01H,1192
12/4/2019 00H,1188
12/3/2019 23H,1193
12/3/2019 22H,1163
12/3/2019 21H,1082
12/3/2019 20H,1069
12/3/2019 19H,1030
12/3/2019 18H,1033
12/3/2019 17H,1082
12/3/2019 16H,1133
12/3/2019 15H,1157
12/3/2019 14H,1222
12/3/2019 13H,1304
12/3/2019 12H,1337
12/3/2019 11H,1308
12/3/2019 10H,1244
12/3/2019 09H,1252
12/3/2019 08H,1261
12/3/2019 07H,1263
12/3/2019 06H,1260
12/3/2019 05H,1257
12/3/2019 04H,1256
12/3/2019 03H,1267
12/3/2019 02H,1276
12/3/2019 01H,1216
12/3/2019 00H,1186
12/2/2019 23H,1222
12/2/2019 22H,1230
12/2/2019 21H,1233
12/2/2019 20H,1217
12/2/2019 19H,1122
12/2/2019 18H,1058
12/2/2019 17H,946
12/2/2019 16H,916
12/2/2019 15H,1080
12/2/2019 14H,1220
12/2/2019 13H,1238
12/2/2019 12H,1268
12/2/2019 11H,1236
12/2/2019 10H,1129
12/2/2019 09H,1044
12/2/2019 08H,986
12/2/2019 07H,994
12/2/2019 06H,1032
12/2/2019 05H,1107
12/2/2019 04H,1214
12/2/2019 03H,1243
12/2/2019 02H,1286
12/2/2019 01H,1229
12/2/2019 00H,1227
12/1/2019 23H,1222
12/1/2019 22H,1128
12/1/2019 21H,974
12/1/2019 20H,1057
12/1/2019 19H,1068
12/1/2019 18H,1089
12/1/2019 17H,1140
12/1/2019 16H,1136
12/1/2019 15H,1104
12/1/2019 14H,1083
12/1/2019 13H,1083
12/1/2019 12H,1099
12/1/2019 11H,1072
12/1/2019 10H,1088
12/1/2019 09H,1109
12/1/2019 08H,1131
12/1/2019 07H,1147
12/1/2019 06H,1209
12/1/2019 05H,1329
12/1/2019 04H,1396
12/1/2019 03H,1402
12/1/2019 02H,1400
12/1/2019 01H,1383
12/1/2019 00H,1376
11/30/2019 23H,1332
11/30/2019 22H,1243
11/30/2019 21H,1093
11/30/2019 20H,1011
11/30/2019 19H,1073
11/30/2019 18H,1239
11/30/2019 17H,1331
11/30/2019 16H,1348
11/30/2019 15H,1356
11/30/2019 14H,1353
11/30/2019 13H,1348
11/30/2019 12H,1277
11/30/2019 11H,1146
11/30/2019 10H,1054
11/30/2019 09H,1023
11/30/2019 08H,1044
11/30/2019 07H,1062
11/30/2019 06H,1083
11/30/2019 05H,1161
11/30/2019 04H,1321
11/30/2019 03H,1374
11/30/2019 02H,1376
11/30/2019 01H,1352
11/30/2019 00H,1355
11/29/2019 23H,1314
11/29/2019 22H,1161
11/29/2019 21H,1026
11/29/2019 20H,975
11/29/2019 19H,943
11/29/2019 18H,970
11/29/2019 17H,1061
11/29/2019 16H,1108
11/29/2019 15H,1111
11/29/2019 14H,1298
11/29/2019 13H,1349
11/29/2019 12H,1370
11/29/2019 11H,1196
11/29/2019 10H,1131
11/29/2019 09H,1158
11/29/2019 08H,1146
11/29/2019 07H,1159
11/29/2019 06H,1301
11/29/2019 05H,1361
11/29/2019 04H,1388
11/29/2019 03H,1374
11/29/2019 02H,1363
11/29/2019 01H,1296
11/29/2019 00H,1250
11/28/2019 23H,1162
11/28/2019 22H,1055
11/28/2019 21H,983
11/28/2019 20H,899
11/28/2019 19H,938
11/28/2019 18H,1077
11/28/2019 17H,1145
11/28/2019 16H,1132
11/28/2019 15H,1259
11/28/2019 14H,1350
11/28/2019 13H,1349
11/28/2019 12H,1383
11/28/2019 11H,1380
11/28/2019 10H,1379
11/28/2019 09H,1219
11/28/2019 08H,1154
11/28/2019 07H,1168
11/28/2019 06H,1174
11/28/2019 05H,1174
11/28/2019 04H,1231
11/28/2019 03H,1369
11/28/2019 02H,1431
11/28/2019 01H,1403
11/28/2019 00H,1403
11/27/2019 23H,1388
11/27/2019 22H,1335
11/27/2019 21H,1290
11/27/2019 20H,1241
11/27/2019 19H,1267
11/27/2019 18H,1261
11/27/2019 17H,1320
11/27/2019 16H,1320
11/27/2019 15H,1311
11/27/2019 14H,1257
11/27/2019 13H,1252
11/27/2019 12H,1263
11/27/2019 11H,1250
11/27/2019 10H,1237
11/27/2019 09H,1228
11/27/2019 08H,1214
11/27/2019 07H,1218
11/27/2019 06H,1294
11/27/2019 05H,1314
11/27/2019 04H,1362
11/27/2019 03H,1449
11/27/2019 02H,1451
11/27/2019 01H,1416
11/27/2019 00H,1396
11/26/2019 23H,1349
11/26/2019 22H,1286
11/26/2019 21H,1265
11/26/2019 20H,1280
11/26/2019 19H,1214
11/26/2019 18H,1196
11/26/2019 17H,1183
11/26/2019 16H,1178
11/26/2019 15H,1231
11/26/2019 14H,1373
11/26/2019 13H,1399
11/26/2019 12H,1381
11/26/2019 11H,1332
11/26/2019 10H,1260
11/26/2019 09H,1202
11/26/2019 08H,1287
11/26/2019 07H,1321
11/26/2019 06H,1325
11/26/2019 05H,1361
11/26/2019 04H,1357
11/26/2019 03H,1422
11/26/2019 02H,1415
11/26/2019 01H,1384
11/26/2019 00H,1390
11/25/2019 23H,1338
11/25/2019 22H,1271
11/25/2019 21H,1208
11/25/2019 20H,1119
11/25/2019 19H,1083
11/25/2019 18H,1057
11/25/2019 17H,1105
11/25/2019 16H,1172
11/25/2019 15H,1222
11/25/2019 14H,1304
11/25/2019 13H,1382
11/25/2019 12H,1417
11/25/2019 11H,1415
11/25/2019 10H,1401
11/25/2019 09H,1350
11/25/2019 08H,1187
11/25/2019 07H,1158
11/25/2019 06H,1148
11/25/2019 05H,1197
11/25/2019 04H,1363
11/25/2019 03H,1401
11/25/2019 02H,1385
11/25/2019 01H,1362
11/25/2019 00H,1356
11/24/2019 23H,1336
11/24/2019 22H,1215
11/24/2019 21H,1100
11/24/2019 20H,943
11/24/2019 19H,917
11/24/2019 18H,957
11/24/2019 17H,993
11/24/2019 16H,965
11/24/2019 15H,969
11/24/2019 14H,1012
11/24/2019 13H,1120
11/24/2019 12H,1268
11/24/2019 11H,1219
11/24/2019 10H,1136
11/24/2019 09H,1195
11/24/2019 08H,1277
11/24/2019 07H,1308
11/24/2019 06H,1307
11/24/2019 05H,1321
11/24/2019 04H,1342
11/24/2019 03H,1310
11/24/2019 02H,1315
11/24/2019 01H,1308
11/24/2019 00H,1339
11/23/2019 23H,1335
11/23/2019 22H,1307
11/23/2019 21H,1283
11/23/2019 20H,1260
11/23/2019 19H,1266
11/23/2019 18H,1302
11/23/2019 17H,1318
11/23/2019 16H,1338
11/23/2019 15H,1334
11/23/2019 14H,1339
11/23/2019 13H,1346
11/23/2019 12H,1376
11/23/2019 11H,1363
11/23/2019 10H,1195
11/23/2019 09H,1065
11/23/2019 08H,1039
11/23/2019 07H,1034
11/23/2019 06H,1047
11/23/2019 05H,1027
11/23/2019 04H,1023
11/23/2019 03H,1190
11/23/2019 02H,1265
11/23/2019 01H,1300
11/23/2019 00H,1316
11/22/2019 23H,1300
11/22/2019 22H,1181
11/22/2019 21H,1167
11/22/2019 20H,1141
11/22/2019 19H,1129
11/22/2019 18H,1153
11/22/2019 17H,1244
11/22/2019 16H,1314
11/22/2019 15H,1333
11/22/2019 14H,1322
11/22/2019 13H,1320
11/22/2019 12H,1350
11/22/2019 11H,1323
11/22/2019 10H,1275
11/22/2019 09H,1244
11/22/2019 08H,1231
11/22/2019 07H,1215
11/22/2019 06H,1193
11/22/2019 05H,1124
11/22/2019 04H,1067
11/22/2019 03H,1093
11/22/2019 02H,1093
11/22/2019 01H,1005
11/22/2019 00H,900
11/21/2019 23H,850
11/21/2019 22H,841
11/21/2019 21H,843
11/21/2019 20H,825
11/21/2019 19H,817
11/21/2019 18H,972
11/21/2019 17H,1091
11/21/2019 16H,1111
11/21/2019 15H,1145
11/21/2019 14H,1247
11/21/2019 13H,1310
11/21/2019 12H,1338
11/21/2019 11H,1331
11/21/2019 10H,1261
11/21/2019 09H,1251
11/21/2019 08H,1253
11/21/2019 07H,1197
11/21/2019 06H,1189
11/21/2019 05H,1188
11/21/2019 04H,1187
11/21/2019 03H,1205
11/21/2019 02H,1203
11/21/2019 01H,1182
11/21/2019 00H,1128
11/20/2019 23H,1045
11/20/2019 22H,918
11/20/2019 21H,835
11/20/2019 20H,772
11/20/2019 19H,747
11/20/2019 18H,726
11/20/2019 17H,729
11/20/2019 16H,727
11/20/2019 15H,744
11/20/2019 14H,818
11/20/2019 13H,894
11/20/2019 12H,927
11/20/2019 11H,900
11/20/2019 10H,847
11/20/2019 09H,813
11/20/2019 08H,776
11/20/2019 07H,748
11/20/2019 06H,741
11/20/2019 05H,740
11/20/2019 04H,746
11/20/2019 03H,770
11/20/2019 02H,762
11/20/2019 01H,737
11/20/2019 00H,727
11/19/2019 23H,730
11/19/2019 22H,691
11/19/2019 21H,667
11/19/2019 20H,632
11/19/2019 19H,594
11/19/2019 18H,648
11/19/2019 17H,709
11/19/2019 16H,719
11/19/2019 15H,737
11/19/2019 14H,731
11/19/2019 13H,736
11/19/2019 12H,770
11/19/2019 11H,760
11/19/2019 10H,707
11/19/2019 09H,702
11/19/2019 08H,702
11/19/2019 07H,730
11/19/2019 06H,753
11/19/2019 05H,772
11/19/2019 04H,776
11/19/2019 03H,840
11/19/2019 02H,871
11/19/2019 01H,807
11/19/2019 00H,786
11/18/2019 23H,765
11/18/2019 22H,767
11/18/2019 21H,760
11/18/2019 20H,753
11/18/2019 19H,743
11/18/2019 18H,768
11/18/2019 17H,827
11/18/2019 16H,774
11/18/2019 15H,764
11/18/2019 14H,762
11/18/2019 13H,762
11/18/2019 12H,791
11/18/2019 11H,743
11/18/2019 10H,692
11/18/2019 09H,700
11/18/2019 08H,709
11/18/2019 07H,688
11/18/2019 06H,677
11/18/2019 05H,663
11/18/2019 04H,694
11/18/2019 03H,762
11/18/2019 02H,751
11/18/2019 01H,716
11/18/2019 00H,718
11/17/2019 23H,710
11/17/2019 22H,694
11/17/2019 21H,652
11/17/2019 20H,618
11/17/2019 19H,630
11/17/2019 18H,641
11/17/2019 17H,701
11/17/2019 16H,711
11/17/2019 15H,709
11/17/2019 14H,711
11/17/2019 13H,722
11/17/2019 12H,742
11/17/2019 11H,708
11/17/2019 10H,680
11/17/2019 09H,678
11/17/2019 08H,670
11/17/2019 07H,670
11/17/2019 06H,643
11/17/2019 05H,644
11/17/2019 04H,669
11/17/2019 03H,679
11/17/2019 02H,688
11/17/2019 01H,643
11/17/2019 00H,646
11/16/2019 23H,646
11/16/2019 22H,651
11/16/2019 21H,651
11/16/2019 20H,654
11/16/2019 19H,688
11/16/2019 18H,697
11/16/2019 17H,763
11/16/2019 16H,769
11/16/2019 15H,771
11/16/2019 14H,770
11/16/2019 13H,768
11/16/2019 12H,810
11/16/2019 11H,759
11/16/2019 10H,735
11/16/2019 09H,732
11/16/2019 08H,740
11/16/2019 07H,734
11/16/2019 06H,736
11/16/2019 05H,675
11/16/2019 04H,790
11/16/2019 03H,837
11/16/2019 02H,840
11/16/2019 01H,798
11/16/2019 00H,809
11/15/2019 23H,795
11/15/2019 22H,800
11/15/2019 21H,799
11/15/2019 20H,794
11/15/2019 19H,792
11/15/2019 18H,813
11/15/2019 17H,813
11/15/2019 16H,816
11/15/2019 15H,818
11/15/2019 14H,812
11/15/2019 13H,813
11/15/2019 12H,812
11/15/2019 11H,789
11/15/2019 10H,776
11/15/2019 09H,779
11/15/2019 08H,775
11/15/2019 07H,780
11/15/2019 06H,787
11/15/2019 05H,754
11/15/2019 04H,773
11/15/2019 03H,822
11/15/2019 02H,870
11/15/2019 01H,838
11/15/2019 00H,837
11/14/2019 23H,834
11/14/2019 22H,816
11/14/2019 21H,794
11/14/2019 20H,783
11/14/2019 19H,786
11/14/2019 18H,781
11/14/2019 17H,761
11/14/2019 16H,744
11/14/2019 15H,768
11/14/2019 14H,1034
11/14/2019 13H,1075
11/14/2019 12H,1103
11/14/2019 11H,1019
11/14/2019 10H,938
11/14/2019 09H,786
11/14/2019 08H,792
11/14/2019 07H,805
11/14/2019 06H,811
11/14/2019 05H,819
11/14/2019 04H,822
11/14/2019 03H,828
11/14/2019 02H,824
11/14/2019 01H,762
11/14/2019 00H,761
11/13/2019 23H,759
11/13/2019 22H,764
11/13/2019 21H,741
11/13/2019 20H,741
11/13/2019 19H,758
11/13/2019 18H,766
11/13/2019 17H,775
11/13/2019 16H,773
11/13/2019 15H,822
11/13/2019 14H,1051
11/13/2019 13H,1096
11/13/2019 12H,1107
11/13/2019 11H,1035
11/13/2019 10H,968
11/13/2019 09H,887
11/13/2019 08H,791
11/13/2019 07H,768
11/13/2019 06H,766
11/13/2019 05H,769
11/13/2019 04H,777
11/13/2019 03H,801
11/13/2019 02H,810
11/13/2019 01H,775
11/13/2019 00H,765
11/12/2019 23H,767
11/12/2019 22H,767
11/12/2019 21H,757
11/12/2019 20H,756
11/12/2019 19H,760
11/12/2019 18H,771
11/12/2019 17H,785
11/12/2019 16H,835
11/12/2019 15H,835
11/12/2019 14H,901
11/12/2019 13H,902
11/12/2019 12H,903
11/12/2019 11H,815
11/12/2019 10H,784
11/12/2019 09H,791
11/12/2019 08H,787
11/12/2019 07H,781
11/12/2019 06H,818
11/12/2019 05H,831
11/12/2019 04H,895
11/12/2019 03H,939
11/12/2019 02H,1090
11/12/2019 01H,902
11/12/2019 00H,899
11/11/2019 23H,896
11/11/2019 22H,822
11/11/2019 21H,767
11/11/2019 20H,711
11/11/2019 19H,713
11/11/2019 18H,773
11/11/2019 17H,806
11/11/2019 16H,889
11/11/2019 15H,896
11/11/2019 14H,901
11/11/2019 13H,903
11/11/2019 12H,940
11/11/2019 11H,936
11/11/2019 10H,927
11/11/2019 09H,935
11/11/2019 08H,885
11/11/2019 07H,846
11/11/2019 06H,825
11/11/2019 05H,849
11/11/2019 04H,813
11/11/2019 03H,828
11/11/2019 02H,806
11/11/2019 01H,701
11/11/2019 00H,602
11/10/2019 23H,603
11/10/2019 22H,576
11/10/2019 21H,526
11/10/2019 20H,499
11/10/2019 19H,499
11/10/2019 18H,495
11/10/2019 17H,481
11/10/2019 16H,495
11/10/2019 15H,500
11/10/2019 14H,681
11/10/2019 13H,738
11/10/2019 12H,792
11/10/2019 11H,823
11/10/2019 10H,840
11/10/2019 09H,849
11/10/2019 08H,853
11/10/2019 07H,861
11/10/2019 06H,915
11/10/2019 05H,1004
11/10/2019 04H,1019
11/10/2019 03H,1020
11/10/2019 02H,1014
11/10/2019 01H,985
11/10/2019 00H,986
11/9/2019 23H,983
11/9/2019 22H,939
11/9/2019 21H,817
11/9/2019 20H,769
11/9/2019 19H,763
11/9/2019 18H,759
11/9/2019 17H,825
11/9/2019 16H,906
11/9/2019 15H,948
11/9/2019 14H,952
11/9/2019 13H,956
11/9/2019 12H,996
11/9/2019 11H,987
11/9/2019 10H,984
11/9/2019 09H,959
11/9/2019 08H,903
11/9/2019 07H,895
11/9/2019 06H,909
11/9/2019 05H,959
11/9/2019 04H,992
11/9/2019 03H,1008
11/9/2019 02H,999
11/9/2019 01H,964
11/9/2019 00H,984
11/8/2019 23H,1005
11/8/2019 22H,979
11/8/2019 21H,954
11/8/2019 20H,936
11/8/2019 19H,906
11/8/2019 18H,923
11/8/2019 17H,957
11/8/2019 16H,923
11/8/2019 15H,923
11/8/2019 14H,970
11/8/2019 13H,974
11/8/2019 12H,997
11/8/2019 11H,955
11/8/2019 10H,952
11/8/2019 09H,957
11/8/2019 08H,958
11/8/2019 07H,958
11/8/2019 06H,979
11/8/2019 05H,1001
11/8/2019 04H,1007
11/8/2019 03H,985
11/8/2019 02H,942
11/8/2019 01H,899
11/8/2019 00H,856
11/7/2019 23H,826
11/7/2019 22H,846
11/7/2019 21H,818
11/7/2019 20H,823
11/7/2019 19H,792
11/7/2019 18H,810
11/7/2019 17H,801
11/7/2019 16H,727
11/7/2019 15H,708
11/7/2019 14H,759
11/7/2019 13H,876
11/7/2019 12H,952
11/7/2019 11H,956
11/7/2019 10H,943
11/7/2019 09H,936
11/7/2019 08H,940
11/7/2019 07H,941
11/7/2019 06H,947
11/7/2019 05H,947
11/7/2019 04H,940
11/7/2019 03H,989
11/7/2019 02H,1006
11/7/2019 01H,967
11/7/2019 00H,996
11/6/2019 23H,979
11/6/2019 22H,898
11/6/2019 21H,871
11/6/2019 20H,869
11/6/2019 19H,877
11/6/2019 18H,797
11/6/2019 17H,763
11/6/2019 16H,746
11/6/2019 15H,733
11/6/2019 14H,810
11/6/2019 13H,863
11/6/2019 12H,895
11/6/2019 11H,879
11/6/2019 10H,836
11/6/2019 09H,808
