Net generation from petroleum for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.OIL.H
19:06:54 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.OIL.H megawatthours
02/13/2021 18H,121
02/13/2021 17H,133
02/13/2021 16H,141
02/13/2021 15H,154
02/13/2021 14H,153
02/13/2021 13H,81
02/13/2021 12H,0
02/13/2021 11H,0
02/13/2021 10H,0
02/13/2021 09H,0
02/13/2021 08H,-5
02/13/2021 07H,0
02/13/2021 06H,0
02/13/2021 05H,0
02/13/2021 04H,0
02/13/2021 03H,0
02/13/2021 02H,-1
02/13/2021 01H,0
02/13/2021 00H,0
02/12/2021 23H,54
02/12/2021 22H,69
02/12/2021 21H,75
02/12/2021 20H,99
02/12/2021 19H,99
02/12/2021 18H,121
02/12/2021 17H,133
02/12/2021 16H,141
02/12/2021 15H,154
02/12/2021 14H,153
02/12/2021 13H,81
02/12/2021 12H,0
02/12/2021 11H,0
02/12/2021 10H,0
02/12/2021 09H,0
02/12/2021 08H,-4
02/12/2021 07H,0
02/12/2021 06H,0
02/12/2021 05H,0
02/12/2021 04H,0
02/12/2021 03H,-1
02/12/2021 02H,63
02/12/2021 01H,113
02/12/2021 00H,8
02/11/2021 23H,-1
02/11/2021 22H,0
02/11/2021 21H,0
02/11/2021 20H,0
02/11/2021 19H,95
02/11/2021 18H,88
02/11/2021 17H,98
02/11/2021 16H,0
02/11/2021 15H,0
02/11/2021 14H,0
02/11/2021 13H,-1
02/11/2021 12H,0
02/11/2021 11H,0
02/11/2021 10H,0
02/11/2021 09H,0
02/11/2021 08H,-2
02/11/2021 07H,0
02/11/2021 06H,0
02/11/2021 05H,-1
02/11/2021 04H,0
02/11/2021 03H,0
02/11/2021 02H,63
02/11/2021 01H,113
02/11/2021 00H,8
02/10/2021 23H,0
02/10/2021 22H,0
02/10/2021 21H,0
02/10/2021 20H,0
02/10/2021 19H,95
02/10/2021 18H,90
02/10/2021 17H,97
02/10/2021 16H,-1
02/10/2021 15H,-1
02/10/2021 14H,-1
02/10/2021 13H,0
02/10/2021 12H,0
02/10/2021 11H,0
02/10/2021 10H,0
02/10/2021 09H,0
02/10/2021 08H,0
02/10/2021 07H,-1
02/10/2021 06H,0
02/10/2021 05H,0
02/10/2021 04H,0
02/10/2021 03H,0
02/10/2021 02H,0
02/10/2021 01H,0
02/10/2021 00H,0
02/9/2021 23H,0
02/9/2021 22H,0
02/9/2021 21H,0
02/9/2021 20H,6
02/9/2021 19H,0
02/9/2021 18H,0
02/9/2021 17H,0
02/9/2021 16H,0
02/9/2021 15H,0
02/9/2021 14H,0
02/9/2021 13H,0
02/9/2021 12H,0
02/9/2021 11H,0
02/9/2021 10H,0
02/9/2021 09H,0
02/9/2021 08H,-5
02/9/2021 07H,0
02/9/2021 06H,0
02/9/2021 05H,0
02/9/2021 04H,0
02/9/2021 03H,0
02/9/2021 02H,0
02/9/2021 01H,0
02/9/2021 00H,0
02/8/2021 23H,0
02/8/2021 22H,0
02/8/2021 21H,0
02/8/2021 20H,4
02/8/2021 19H,0
02/8/2021 18H,0
02/8/2021 17H,0
02/8/2021 16H,0
02/8/2021 15H,0
02/8/2021 14H,-1
02/8/2021 13H,0
02/8/2021 12H,0
02/8/2021 11H,-1
02/8/2021 10H,0
02/8/2021 09H,0
02/8/2021 08H,0
02/8/2021 07H,0
02/8/2021 06H,0
02/8/2021 05H,0
02/8/2021 04H,0
02/8/2021 03H,0
02/8/2021 02H,-1
02/8/2021 01H,0
02/8/2021 00H,0
02/7/2021 23H,0
02/7/2021 22H,0
02/7/2021 21H,0
02/7/2021 20H,0
02/7/2021 19H,0
02/7/2021 18H,0
02/7/2021 17H,0
02/7/2021 16H,0
02/7/2021 15H,-1
02/7/2021 14H,0
02/7/2021 13H,0
02/7/2021 12H,0
02/7/2021 11H,0
02/7/2021 10H,0
02/7/2021 09H,0
02/7/2021 08H,0
02/7/2021 07H,0
02/7/2021 06H,0
02/7/2021 05H,0
02/7/2021 04H,0
02/7/2021 03H,0
02/7/2021 02H,0
02/7/2021 01H,0
02/7/2021 00H,0
02/6/2021 23H,0
02/6/2021 22H,0
02/6/2021 21H,0
02/6/2021 20H,0
02/6/2021 19H,-1
02/6/2021 18H,0
02/6/2021 17H,0
02/6/2021 16H,0
02/6/2021 15H,0
02/6/2021 14H,0
02/6/2021 13H,0
02/6/2021 12H,0
02/6/2021 11H,0
02/6/2021 10H,0
02/6/2021 09H,0
02/6/2021 08H,-1
02/6/2021 07H,0
02/6/2021 06H,0
02/6/2021 05H,0
02/6/2021 04H,0
02/6/2021 03H,0
02/6/2021 02H,0
02/6/2021 01H,0
02/6/2021 00H,0
02/5/2021 23H,0
02/5/2021 22H,0
02/5/2021 21H,-1
02/5/2021 20H,0
02/5/2021 19H,0
02/5/2021 18H,0
02/5/2021 17H,0
02/5/2021 16H,0
02/5/2021 15H,0
02/5/2021 14H,0
02/5/2021 13H,0
02/5/2021 12H,0
02/5/2021 11H,0
02/5/2021 10H,0
02/5/2021 09H,0
02/5/2021 08H,0
02/5/2021 07H,0
02/5/2021 06H,0
02/5/2021 05H,0
02/5/2021 04H,0
02/5/2021 03H,0
02/5/2021 02H,0
02/5/2021 01H,0
02/5/2021 00H,0
02/4/2021 23H,-1
02/4/2021 22H,0
02/4/2021 21H,0
02/4/2021 20H,0
02/4/2021 19H,0
02/4/2021 18H,0
02/4/2021 17H,0
02/4/2021 16H,0
02/4/2021 15H,0
02/4/2021 14H,0
02/4/2021 13H,0
02/4/2021 12H,0
02/4/2021 11H,0
02/4/2021 10H,-1
02/4/2021 09H,0
02/4/2021 08H,0
02/4/2021 07H,0
02/4/2021 06H,0
02/4/2021 05H,0
02/4/2021 04H,-1
02/4/2021 03H,0
02/4/2021 02H,0
02/4/2021 01H,-1
02/4/2021 00H,0
02/3/2021 23H,0
02/3/2021 22H,0
02/3/2021 21H,0
02/3/2021 20H,5
02/3/2021 19H,5
02/3/2021 18H,0
02/3/2021 17H,18
02/3/2021 16H,86
02/3/2021 15H,88
02/3/2021 14H,88
02/3/2021 13H,67
02/3/2021 12H,1
02/3/2021 11H,0
02/3/2021 10H,0
02/3/2021 09H,0
02/3/2021 08H,0
02/3/2021 07H,0
02/3/2021 06H,0
02/3/2021 05H,0
02/3/2021 04H,0
02/3/2021 03H,0
02/3/2021 02H,0
02/3/2021 01H,0
02/3/2021 00H,0
02/2/2021 23H,0
02/2/2021 22H,5
02/2/2021 21H,15
02/2/2021 20H,4
02/2/2021 19H,0
02/2/2021 18H,0
02/2/2021 17H,17
02/2/2021 16H,78
02/2/2021 15H,70
02/2/2021 14H,70
02/2/2021 13H,67
02/2/2021 12H,1
02/2/2021 11H,-1
02/2/2021 10H,0
02/2/2021 09H,0
02/2/2021 08H,0
02/2/2021 07H,0
02/2/2021 06H,-1
02/2/2021 05H,0
02/2/2021 04H,0
02/2/2021 03H,0
02/2/2021 02H,0
02/2/2021 01H,0
02/2/2021 00H,0
02/1/2021 23H,0
02/1/2021 22H,0
02/1/2021 21H,0
02/1/2021 20H,0
02/1/2021 19H,0
02/1/2021 18H,-1
02/1/2021 17H,0
02/1/2021 16H,0
02/1/2021 15H,0
02/1/2021 14H,0
02/1/2021 13H,0
02/1/2021 12H,0
02/1/2021 11H,0
02/1/2021 10H,-1
02/1/2021 09H,0
02/1/2021 08H,0
02/1/2021 07H,0
02/1/2021 06H,-1
02/1/2021 05H,0
02/1/2021 04H,0
02/1/2021 03H,0
02/1/2021 02H,0
02/1/2021 01H,0
02/1/2021 00H,0
01/31/2021 23H,0
01/31/2021 22H,0
01/31/2021 21H,0
01/31/2021 20H,0
01/31/2021 19H,0
01/31/2021 18H,0
01/31/2021 17H,0
01/31/2021 16H,0
01/31/2021 15H,0
01/31/2021 14H,-1
01/31/2021 13H,0
01/31/2021 12H,0
01/31/2021 11H,0
01/31/2021 10H,0
01/31/2021 09H,0
01/31/2021 08H,0
01/31/2021 07H,0
01/31/2021 06H,0
01/31/2021 05H,0
01/31/2021 04H,0
01/31/2021 03H,0
01/31/2021 02H,-1
01/31/2021 01H,-1
01/31/2021 00H,0
01/30/2021 23H,0
01/30/2021 22H,0
01/30/2021 21H,-2
01/30/2021 20H,0
01/30/2021 19H,0
01/30/2021 18H,-3
01/30/2021 17H,-2
01/30/2021 16H,0
01/30/2021 15H,-1
01/30/2021 14H,127
01/30/2021 13H,279
01/30/2021 12H,320
01/30/2021 11H,97
01/30/2021 10H,0
01/30/2021 09H,0
01/30/2021 08H,0
01/30/2021 07H,0
01/30/2021 06H,0
01/30/2021 05H,-1
01/30/2021 04H,0
01/30/2021 03H,0
01/30/2021 02H,0
01/30/2021 01H,0
01/30/2021 00H,0
01/29/2021 23H,0
01/29/2021 22H,0
01/29/2021 21H,0
01/29/2021 20H,0
01/29/2021 19H,-1
01/29/2021 18H,-1
01/29/2021 17H,0
01/29/2021 16H,0
01/29/2021 15H,0
01/29/2021 14H,0
01/29/2021 13H,0
01/29/2021 12H,0
01/29/2021 11H,0
01/29/2021 10H,0
01/29/2021 09H,0
01/29/2021 08H,-1
01/29/2021 07H,0
01/29/2021 06H,0
01/29/2021 05H,0
01/29/2021 04H,0
01/29/2021 03H,0
01/29/2021 02H,0
01/29/2021 01H,0
01/29/2021 00H,0
01/28/2021 23H,14
01/28/2021 22H,17
01/28/2021 21H,5
01/28/2021 20H,0
01/28/2021 19H,0
01/28/2021 18H,0
01/28/2021 17H,-1
01/28/2021 16H,0
01/28/2021 15H,0
01/28/2021 14H,0
01/28/2021 13H,0
01/28/2021 12H,0
01/28/2021 11H,0
01/28/2021 10H,0
01/28/2021 09H,0
01/28/2021 08H,0
01/28/2021 07H,0
01/28/2021 06H,-1
01/28/2021 05H,0
01/28/2021 04H,0
01/28/2021 03H,0
01/28/2021 02H,0
01/28/2021 01H,0
01/28/2021 00H,0
01/27/2021 23H,0
01/27/2021 22H,0
01/27/2021 21H,0
01/27/2021 20H,0
01/27/2021 19H,0
01/27/2021 18H,0
01/27/2021 17H,0
01/27/2021 16H,0
01/27/2021 15H,0
01/27/2021 14H,-1
01/27/2021 13H,0
01/27/2021 12H,0
01/27/2021 11H,0
01/27/2021 10H,0
01/27/2021 09H,0
01/27/2021 08H,0
01/27/2021 07H,0
01/27/2021 06H,-1
01/27/2021 05H,0
01/27/2021 04H,0
01/27/2021 03H,0
01/27/2021 02H,0
01/27/2021 01H,0
01/27/2021 00H,0
01/26/2021 23H,0
01/26/2021 22H,0
01/26/2021 21H,0
01/26/2021 20H,0
01/26/2021 19H,0
01/26/2021 18H,0
01/26/2021 17H,0
01/26/2021 16H,0
01/26/2021 15H,0
01/26/2021 14H,0
01/26/2021 13H,0
01/26/2021 12H,-1
01/26/2021 11H,0
01/26/2021 10H,0
01/26/2021 09H,0
01/26/2021 08H,0
01/26/2021 07H,0
01/26/2021 06H,0
01/26/2021 05H,0
01/26/2021 04H,0
01/26/2021 03H,0
01/26/2021 02H,0
01/26/2021 01H,0
01/26/2021 00H,0
01/25/2021 23H,0
01/25/2021 22H,0
01/25/2021 21H,0
01/25/2021 20H,0
01/25/2021 19H,0
01/25/2021 18H,0
01/25/2021 17H,0
01/25/2021 16H,5
01/25/2021 15H,1
01/25/2021 14H,0
01/25/2021 13H,0
01/25/2021 12H,0
01/25/2021 11H,-1
01/25/2021 10H,-1
01/25/2021 09H,0
01/25/2021 08H,0
01/25/2021 07H,0
01/25/2021 06H,0
01/25/2021 05H,0
01/25/2021 04H,0
01/25/2021 03H,0
01/25/2021 02H,0
01/25/2021 01H,0
01/25/2021 00H,0
01/24/2021 23H,0
01/24/2021 22H,0
01/24/2021 21H,0
01/24/2021 20H,0
01/24/2021 19H,-1
01/24/2021 18H,0
01/24/2021 17H,0
01/24/2021 16H,0
01/24/2021 15H,0
01/24/2021 14H,0
01/24/2021 13H,0
01/24/2021 12H,0
01/24/2021 11H,0
01/24/2021 10H,-1
01/24/2021 09H,0
01/24/2021 08H,0
01/24/2021 07H,0
01/24/2021 06H,0
01/24/2021 05H,0
01/24/2021 04H,0
01/24/2021 03H,0
01/24/2021 02H,0
01/24/2021 01H,0
01/24/2021 00H,0
01/23/2021 23H,0
01/23/2021 22H,0
01/23/2021 21H,0
01/23/2021 20H,0
01/23/2021 19H,0
01/23/2021 18H,0
01/23/2021 17H,0
01/23/2021 16H,0
01/23/2021 15H,0
01/23/2021 14H,0
01/23/2021 13H,0
01/23/2021 12H,0
01/23/2021 11H,-1
01/23/2021 10H,0
01/23/2021 09H,0
01/23/2021 08H,0
01/23/2021 07H,0
01/23/2021 06H,0
01/23/2021 05H,0
01/23/2021 04H,0
01/23/2021 03H,0
01/23/2021 02H,0
01/23/2021 01H,0
01/23/2021 00H,0
01/22/2021 23H,0
01/22/2021 22H,0
01/22/2021 21H,0
01/22/2021 20H,0
01/22/2021 19H,0
01/22/2021 18H,-1
01/22/2021 17H,0
01/22/2021 16H,0
01/22/2021 15H,0
01/22/2021 14H,-1
01/22/2021 13H,0
01/22/2021 12H,0
01/22/2021 11H,0
01/22/2021 10H,0
01/22/2021 09H,0
01/22/2021 08H,0
01/22/2021 07H,0
01/22/2021 06H,0
01/22/2021 05H,0
01/22/2021 04H,0
01/22/2021 03H,0
01/22/2021 02H,0
01/22/2021 01H,0
01/22/2021 00H,0
01/21/2021 23H,0
01/21/2021 22H,3
01/21/2021 21H,1
01/21/2021 20H,0
01/21/2021 19H,-1
01/21/2021 18H,-1
01/21/2021 17H,0
01/21/2021 16H,0
01/21/2021 15H,0
01/21/2021 14H,-1
01/21/2021 13H,-1
01/21/2021 12H,0
01/21/2021 11H,0
01/21/2021 10H,0
01/21/2021 09H,0
01/21/2021 08H,0
01/21/2021 07H,0
01/21/2021 06H,0
01/21/2021 05H,0
01/21/2021 04H,-1
01/21/2021 03H,0
01/21/2021 02H,0
01/21/2021 01H,0
01/21/2021 00H,0
01/20/2021 23H,0
01/20/2021 22H,0
01/20/2021 21H,0
01/20/2021 20H,0
01/20/2021 19H,0
01/20/2021 18H,-2
01/20/2021 17H,-1
01/20/2021 16H,-1
01/20/2021 15H,-2
01/20/2021 14H,-2
01/20/2021 13H,0
01/20/2021 12H,0
01/20/2021 11H,0
01/20/2021 10H,0
01/20/2021 09H,0
01/20/2021 08H,0
01/20/2021 07H,0
01/20/2021 06H,-1
01/20/2021 05H,0
01/20/2021 04H,0
01/20/2021 03H,0
01/20/2021 02H,0
01/20/2021 01H,0
01/20/2021 00H,-1
01/19/2021 23H,0
01/19/2021 22H,0
01/19/2021 21H,0
01/19/2021 20H,-2
01/19/2021 19H,0
01/19/2021 18H,0
01/19/2021 17H,0
01/19/2021 16H,-1
01/19/2021 15H,0
01/19/2021 14H,0
01/19/2021 13H,0
01/19/2021 12H,-1
01/19/2021 11H,0
01/19/2021 10H,0
01/19/2021 09H,0
01/19/2021 08H,0
01/19/2021 07H,0
01/19/2021 06H,0
01/19/2021 05H,-2
01/19/2021 04H,0
01/19/2021 03H,0
01/19/2021 02H,0
01/19/2021 01H,-1
01/19/2021 00H,-1
01/18/2021 23H,0
01/18/2021 22H,0
01/18/2021 21H,0
01/18/2021 20H,-1
01/18/2021 19H,0
01/18/2021 18H,0
01/18/2021 17H,0
01/18/2021 16H,-2
01/18/2021 15H,0
01/18/2021 14H,0
01/18/2021 13H,0
01/18/2021 12H,-1
01/18/2021 11H,0
01/18/2021 10H,0
01/18/2021 09H,0
01/18/2021 08H,0
01/18/2021 07H,0
01/18/2021 06H,-1
01/18/2021 05H,0
01/18/2021 04H,0
01/18/2021 03H,0
01/18/2021 02H,0
01/18/2021 01H,0
01/18/2021 00H,0
01/17/2021 23H,0
01/17/2021 22H,0
01/17/2021 21H,0
01/17/2021 20H,0
01/17/2021 19H,0
01/17/2021 18H,-1
01/17/2021 17H,0
01/17/2021 16H,0
01/17/2021 15H,0
01/17/2021 14H,0
01/17/2021 13H,0
01/17/2021 12H,0
01/17/2021 11H,0
01/17/2021 10H,0
01/17/2021 09H,-1
01/17/2021 08H,-1
01/17/2021 07H,-1
01/17/2021 06H,-1
01/17/2021 05H,50
01/17/2021 04H,0
01/17/2021 03H,0
01/17/2021 02H,-1
01/17/2021 01H,0
01/17/2021 00H,0
01/16/2021 23H,0
01/16/2021 22H,0
01/16/2021 21H,0
01/16/2021 20H,0
01/16/2021 19H,0
01/16/2021 18H,0
01/16/2021 17H,0
01/16/2021 16H,-1
01/16/2021 15H,0
01/16/2021 14H,0
01/16/2021 13H,0
01/16/2021 12H,0
01/16/2021 11H,0
01/16/2021 10H,0
01/16/2021 09H,0
01/16/2021 08H,0
01/16/2021 07H,0
01/16/2021 06H,0
01/16/2021 05H,0
01/16/2021 04H,-1
01/16/2021 03H,0
01/16/2021 02H,0
01/16/2021 01H,0
01/16/2021 00H,0
01/15/2021 23H,0
01/15/2021 22H,0
01/15/2021 21H,0
01/15/2021 20H,0
01/15/2021 19H,0
01/15/2021 18H,0
01/15/2021 17H,0
01/15/2021 16H,-1
01/15/2021 15H,-2
01/15/2021 14H,0
01/15/2021 13H,0
01/15/2021 12H,0
01/15/2021 11H,0
01/15/2021 10H,0
01/15/2021 09H,0
01/15/2021 08H,0
01/15/2021 07H,0
01/15/2021 06H,-1
01/15/2021 05H,0
01/15/2021 04H,0
01/15/2021 03H,0
01/15/2021 02H,0
01/15/2021 01H,0
01/15/2021 00H,0
01/14/2021 23H,0
01/14/2021 22H,0
01/14/2021 21H,0
01/14/2021 20H,0
01/14/2021 19H,0
01/14/2021 18H,0
01/14/2021 17H,-1
01/14/2021 16H,0
01/14/2021 15H,0
01/14/2021 14H,0
01/14/2021 13H,0
01/14/2021 12H,0
01/14/2021 11H,0
01/14/2021 10H,0
01/14/2021 09H,0
01/14/2021 08H,0
01/14/2021 07H,0
01/14/2021 06H,0
01/14/2021 05H,0
01/14/2021 04H,0
01/14/2021 03H,0
01/14/2021 02H,0
01/14/2021 01H,0
01/14/2021 00H,-1
01/13/2021 23H,0
01/13/2021 22H,0
01/13/2021 21H,0
01/13/2021 20H,-1
01/13/2021 19H,0
01/13/2021 18H,0
01/13/2021 17H,0
01/13/2021 16H,0
01/13/2021 15H,337
01/13/2021 14H,521
01/13/2021 13H,365
01/13/2021 12H,7
01/13/2021 11H,0
01/13/2021 10H,0
01/13/2021 09H,0
01/13/2021 08H,0
01/13/2021 07H,0
01/13/2021 06H,0
01/13/2021 05H,0
01/13/2021 04H,0
01/13/2021 03H,0
01/13/2021 02H,0
01/13/2021 01H,0
01/13/2021 00H,-1
01/12/2021 23H,0
01/12/2021 22H,0
01/12/2021 21H,0
01/12/2021 20H,0
01/12/2021 19H,0
01/12/2021 18H,0
01/12/2021 17H,0
01/12/2021 16H,0
01/12/2021 15H,-1
01/12/2021 14H,0
01/12/2021 13H,0
01/12/2021 12H,0
01/12/2021 11H,0
01/12/2021 10H,0
01/12/2021 09H,0
01/12/2021 08H,0
01/12/2021 07H,0
01/12/2021 06H,0
01/12/2021 05H,0
01/12/2021 04H,0
01/12/2021 03H,0
01/12/2021 02H,0
01/12/2021 01H,0
01/12/2021 00H,0
01/11/2021 23H,0
01/11/2021 22H,0
01/11/2021 21H,0
01/11/2021 20H,0
01/11/2021 19H,0
01/11/2021 18H,0
01/11/2021 17H,0
01/11/2021 16H,0
01/11/2021 15H,-1
01/11/2021 14H,0
01/11/2021 13H,0
01/11/2021 12H,0
01/11/2021 11H,0
01/11/2021 10H,0
01/11/2021 09H,0
01/11/2021 08H,0
01/11/2021 07H,0
01/11/2021 06H,0
01/11/2021 05H,0
01/11/2021 04H,0
01/11/2021 03H,0
01/11/2021 02H,-1
01/11/2021 01H,0
01/11/2021 00H,0
01/10/2021 23H,0
01/10/2021 22H,0
01/10/2021 21H,0
01/10/2021 20H,0
01/10/2021 19H,0
01/10/2021 18H,0
01/10/2021 17H,-1
01/10/2021 16H,0
01/10/2021 15H,0
01/10/2021 14H,0
01/10/2021 13H,0
01/10/2021 12H,0
01/10/2021 11H,0
01/10/2021 10H,0
01/10/2021 09H,0
01/10/2021 08H,0
01/10/2021 07H,0
01/10/2021 06H,0
01/10/2021 05H,0
01/10/2021 04H,0
01/10/2021 03H,0
01/10/2021 02H,0
01/10/2021 01H,0
01/10/2021 00H,0
01/9/2021 23H,0
01/9/2021 22H,0
01/9/2021 21H,0
01/9/2021 20H,0
01/9/2021 19H,-1
01/9/2021 18H,0
01/9/2021 17H,0
01/9/2021 16H,0
01/9/2021 15H,0
01/9/2021 14H,0
01/9/2021 13H,0
01/9/2021 12H,0
01/9/2021 11H,0
01/9/2021 10H,0
01/9/2021 09H,0
01/9/2021 08H,0
01/9/2021 07H,0
01/9/2021 06H,0
01/9/2021 05H,0
01/9/2021 04H,0
01/9/2021 03H,0
01/9/2021 02H,0
01/9/2021 01H,-1
01/9/2021 00H,0
01/8/2021 23H,0
01/8/2021 22H,-1
01/8/2021 21H,0
01/8/2021 20H,0
01/8/2021 19H,0
01/8/2021 18H,0
01/8/2021 17H,0
01/8/2021 16H,0
01/8/2021 15H,0
01/8/2021 14H,0
01/8/2021 13H,186
01/8/2021 12H,187
01/8/2021 11H,73
01/8/2021 10H,0
01/8/2021 09H,0
01/8/2021 08H,0
01/8/2021 07H,0
01/8/2021 06H,0
01/8/2021 05H,0
01/8/2021 04H,0
01/8/2021 03H,0
01/8/2021 02H,0
01/8/2021 01H,0
01/8/2021 00H,0
01/7/2021 23H,0
01/7/2021 22H,-1
01/7/2021 21H,0
01/7/2021 20H,-1
01/7/2021 19H,0
01/7/2021 18H,0
01/7/2021 17H,0
01/7/2021 16H,-1
01/7/2021 15H,0
01/7/2021 14H,0
01/7/2021 13H,0
01/7/2021 12H,61
01/7/2021 11H,191
01/7/2021 10H,172
01/7/2021 09H,1
01/7/2021 08H,-2
01/7/2021 07H,-2
01/7/2021 06H,-2
01/7/2021 05H,0
01/7/2021 04H,0
01/7/2021 03H,0
01/7/2021 02H,0
01/7/2021 01H,0
01/7/2021 00H,0
01/6/2021 23H,-1
01/6/2021 22H,0
01/6/2021 21H,0
01/6/2021 20H,0
01/6/2021 19H,0
01/6/2021 18H,0
01/6/2021 17H,-1
01/6/2021 16H,0
01/6/2021 15H,0
01/6/2021 14H,0
01/6/2021 13H,0
01/6/2021 12H,0
01/6/2021 11H,0
01/6/2021 10H,0
01/6/2021 09H,0
01/6/2021 08H,0
01/6/2021 07H,0
01/6/2021 06H,0
01/6/2021 05H,0
01/6/2021 04H,0
01/6/2021 03H,0
01/6/2021 02H,0
01/6/2021 01H,0
01/6/2021 00H,-1
01/5/2021 23H,0
01/5/2021 22H,0
01/5/2021 21H,0
01/5/2021 20H,0
01/5/2021 19H,0
01/5/2021 18H,0
01/5/2021 17H,0
01/5/2021 16H,0
01/5/2021 15H,0
01/5/2021 14H,0
01/5/2021 13H,0
01/5/2021 12H,0
01/5/2021 11H,0
01/5/2021 10H,0
01/5/2021 09H,0
01/5/2021 08H,0
01/5/2021 07H,0
01/5/2021 06H,0
01/5/2021 05H,0
01/5/2021 04H,0
01/5/2021 03H,0
01/5/2021 02H,0
01/5/2021 01H,-1
01/5/2021 00H,0
01/4/2021 23H,0
01/4/2021 22H,0
01/4/2021 21H,0
01/4/2021 20H,0
01/4/2021 19H,0
01/4/2021 18H,0
01/4/2021 17H,0
01/4/2021 16H,0
01/4/2021 15H,0
01/4/2021 14H,0
01/4/2021 13H,0
01/4/2021 12H,0
01/4/2021 11H,-1
01/4/2021 10H,0
01/4/2021 09H,0
01/4/2021 08H,0
01/4/2021 07H,0
01/4/2021 06H,0
01/4/2021 05H,0
01/4/2021 04H,0
01/4/2021 03H,0
01/4/2021 02H,-1
01/4/2021 01H,0
01/4/2021 00H,0
01/3/2021 23H,0
01/3/2021 22H,0
01/3/2021 21H,0
01/3/2021 20H,0
01/3/2021 19H,0
01/3/2021 18H,0
01/3/2021 17H,0
01/3/2021 16H,0
01/3/2021 15H,0
01/3/2021 14H,0
01/3/2021 13H,0
01/3/2021 12H,0
01/3/2021 11H,0
01/3/2021 10H,0
01/3/2021 09H,0
01/3/2021 08H,0
01/3/2021 07H,0
01/3/2021 06H,0
01/3/2021 05H,0
01/3/2021 04H,0
01/3/2021 03H,0
01/3/2021 02H,-1
01/3/2021 01H,0
01/3/2021 00H,0
01/2/2021 23H,0
01/2/2021 22H,0
01/2/2021 21H,0
01/2/2021 20H,0
01/2/2021 19H,0
01/2/2021 18H,0
01/2/2021 17H,0
01/2/2021 16H,0
01/2/2021 15H,0
01/2/2021 14H,0
01/2/2021 13H,-1
01/2/2021 12H,0
01/2/2021 11H,0
01/2/2021 10H,0
01/2/2021 09H,0
01/2/2021 08H,0
01/2/2021 07H,0
01/2/2021 06H,0
01/2/2021 05H,0
01/2/2021 04H,0
01/2/2021 03H,0
01/2/2021 02H,-1
01/2/2021 01H,0
01/2/2021 00H,0
01/1/2021 23H,0
01/1/2021 22H,0
01/1/2021 21H,0
01/1/2021 20H,0
01/1/2021 19H,0
01/1/2021 18H,0
01/1/2021 17H,0
01/1/2021 16H,0
01/1/2021 15H,0
01/1/2021 14H,0
01/1/2021 13H,0
01/1/2021 12H,0
01/1/2021 11H,0
01/1/2021 10H,0
01/1/2021 09H,0
01/1/2021 08H,0
01/1/2021 07H,0
01/1/2021 06H,0
01/1/2021 05H,0
01/1/2021 04H,0
01/1/2021 03H,0
01/1/2021 02H,-1
01/1/2021 01H,0
01/1/2021 00H,0
12/31/2020 23H,0
12/31/2020 22H,0
12/31/2020 21H,0
12/31/2020 20H,0
12/31/2020 19H,0
12/31/2020 18H,0
12/31/2020 17H,0
12/31/2020 16H,-1
12/31/2020 15H,0
12/31/2020 14H,0
12/31/2020 13H,0
12/31/2020 12H,-1
12/31/2020 11H,-1
12/31/2020 10H,-1
12/31/2020 09H,-1
12/31/2020 08H,0
12/31/2020 07H,0
12/31/2020 06H,0
12/31/2020 05H,0
12/31/2020 04H,0
12/31/2020 03H,0
12/31/2020 02H,0
12/31/2020 01H,0
12/31/2020 00H,0
12/30/2020 23H,0
12/30/2020 22H,0
12/30/2020 21H,0
12/30/2020 20H,0
12/30/2020 19H,0
12/30/2020 18H,0
12/30/2020 17H,0
12/30/2020 16H,0
12/30/2020 15H,0
12/30/2020 14H,0
12/30/2020 13H,0
12/30/2020 12H,0
12/30/2020 11H,0
12/30/2020 10H,0
12/30/2020 09H,0
12/30/2020 08H,-1
12/30/2020 07H,0
12/30/2020 06H,0
12/30/2020 05H,0
12/30/2020 04H,0
12/30/2020 03H,0
12/30/2020 02H,0
12/30/2020 01H,0
12/30/2020 00H,-1
12/29/2020 23H,0
12/29/2020 22H,0
12/29/2020 21H,0
12/29/2020 20H,0
12/29/2020 19H,0
12/29/2020 18H,0
12/29/2020 17H,0
12/29/2020 16H,0
12/29/2020 15H,0
12/29/2020 14H,0
12/29/2020 13H,0
12/29/2020 12H,0
12/29/2020 11H,0
12/29/2020 10H,-1
12/29/2020 09H,0
12/29/2020 08H,0
12/29/2020 07H,0
12/29/2020 06H,0
12/29/2020 05H,0
12/29/2020 04H,0
12/29/2020 03H,0
12/29/2020 02H,0
12/29/2020 01H,0
12/29/2020 00H,0
12/28/2020 23H,0
12/28/2020 22H,0
12/28/2020 21H,0
12/28/2020 20H,0
12/28/2020 19H,0
12/28/2020 18H,0
12/28/2020 17H,0
12/28/2020 16H,0
12/28/2020 15H,0
12/28/2020 14H,0
12/28/2020 13H,0
12/28/2020 12H,-1
12/28/2020 11H,0
12/28/2020 10H,0
12/28/2020 09H,0
12/28/2020 08H,0
12/28/2020 07H,0
12/28/2020 06H,-1
12/28/2020 05H,0
12/28/2020 04H,0
