Net generation from petroleum for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.OIL.H
19:13:03 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.OIL.H megawatthours
06/19/2020 02H,183
06/19/2020 01H,184
06/19/2020 00H,181
06/18/2020 23H,182
06/18/2020 22H,184
06/18/2020 21H,185
06/18/2020 20H,184
06/18/2020 19H,250
06/18/2020 18H,184
06/18/2020 17H,183
06/18/2020 16H,203
06/18/2020 15H,211
06/18/2020 14H,236
06/18/2020 13H,212
06/18/2020 12H,190
06/18/2020 11H,175
06/18/2020 10H,167
06/18/2020 09H,166
06/18/2020 08H,159
06/18/2020 07H,157
06/18/2020 06H,156
06/18/2020 05H,155
06/18/2020 04H,158
06/18/2020 03H,173
06/18/2020 02H,183
06/18/2020 01H,183
06/18/2020 00H,180
06/17/2020 23H,279
06/17/2020 22H,344
06/17/2020 21H,265
06/17/2020 20H,186
06/17/2020 19H,184
06/17/2020 18H,187
06/17/2020 17H,214
06/17/2020 16H,211
06/17/2020 15H,190
06/17/2020 14H,184
06/17/2020 13H,212
06/17/2020 12H,191
06/17/2020 11H,192
06/17/2020 10H,176
06/17/2020 09H,167
06/17/2020 08H,167
06/17/2020 07H,165
06/17/2020 06H,163
06/17/2020 05H,164
06/17/2020 04H,150
06/17/2020 03H,169
06/17/2020 02H,176
06/17/2020 01H,181
06/17/2020 00H,181
06/16/2020 23H,182
06/16/2020 22H,184
06/16/2020 21H,185
06/16/2020 20H,183
06/16/2020 19H,185
06/16/2020 18H,185
06/16/2020 17H,185
06/16/2020 16H,183
06/16/2020 15H,186
06/16/2020 14H,245
06/16/2020 13H,214
06/16/2020 12H,178
06/16/2020 11H,165
06/16/2020 10H,168
06/16/2020 09H,164
06/16/2020 08H,162
06/16/2020 07H,161
06/16/2020 06H,158
06/16/2020 05H,154
06/16/2020 04H,156
06/16/2020 03H,152
06/16/2020 02H,168
06/16/2020 01H,178
06/16/2020 00H,176
06/15/2020 23H,177
06/15/2020 22H,180
06/15/2020 21H,178
06/15/2020 20H,179
06/15/2020 19H,180
06/15/2020 18H,182
06/15/2020 17H,296
06/15/2020 16H,297
06/15/2020 15H,276
06/15/2020 14H,202
06/15/2020 13H,170
06/15/2020 12H,165
06/15/2020 11H,161
06/15/2020 10H,163
06/15/2020 09H,162
06/15/2020 08H,162
06/15/2020 07H,163
06/15/2020 06H,160
06/15/2020 05H,158
06/15/2020 04H,174
06/15/2020 03H,158
06/15/2020 02H,156
06/15/2020 01H,169
06/15/2020 00H,180
06/14/2020 23H,182
06/14/2020 22H,185
06/14/2020 21H,186
06/14/2020 20H,187
06/14/2020 19H,187
06/14/2020 18H,189
06/14/2020 17H,181
06/14/2020 16H,180
06/14/2020 15H,169
06/14/2020 14H,165
06/14/2020 13H,169
06/14/2020 12H,170
06/14/2020 11H,168
06/14/2020 10H,170
06/14/2020 09H,172
06/14/2020 08H,172
06/14/2020 07H,175
06/14/2020 06H,175
06/14/2020 05H,174
06/14/2020 04H,170
06/14/2020 03H,172
06/14/2020 02H,170
06/14/2020 01H,183
06/14/2020 00H,189
06/13/2020 23H,187
06/13/2020 22H,187
06/13/2020 21H,190
06/13/2020 20H,190
06/13/2020 19H,191
06/13/2020 18H,192
06/13/2020 17H,194
06/13/2020 16H,192
06/13/2020 15H,192
06/13/2020 14H,234
06/13/2020 13H,196
06/13/2020 12H,173
06/13/2020 11H,173
06/13/2020 10H,174
06/13/2020 09H,178
06/13/2020 08H,179
06/13/2020 07H,180
06/13/2020 06H,178
06/13/2020 05H,173
06/13/2020 04H,170
06/13/2020 03H,168
06/13/2020 02H,181
06/13/2020 01H,220
06/13/2020 00H,217
06/12/2020 23H,216
06/12/2020 22H,216
06/12/2020 21H,191
06/12/2020 20H,189
06/12/2020 19H,221
06/12/2020 18H,193
06/12/2020 17H,238
06/12/2020 16H,252
06/12/2020 15H,229
06/12/2020 14H,200
06/12/2020 13H,256
06/12/2020 12H,199
06/12/2020 11H,184
06/12/2020 10H,176
06/12/2020 09H,176
06/12/2020 08H,177
06/12/2020 07H,176
06/12/2020 06H,179
06/12/2020 05H,170
06/12/2020 04H,266
06/12/2020 03H,180
06/12/2020 02H,191
06/12/2020 01H,189
06/12/2020 00H,188
06/11/2020 23H,189
06/11/2020 22H,189
06/11/2020 21H,188
06/11/2020 20H,192
06/11/2020 19H,188
06/11/2020 18H,193
06/11/2020 17H,208
06/11/2020 16H,206
06/11/2020 15H,243
06/11/2020 14H,258
06/11/2020 13H,268
06/11/2020 12H,206
06/11/2020 11H,204
06/11/2020 10H,218
06/11/2020 09H,203
06/11/2020 08H,240
06/11/2020 07H,276
06/11/2020 06H,274
06/11/2020 05H,271
06/11/2020 04H,188
06/11/2020 03H,281
06/11/2020 02H,278
06/11/2020 01H,280
06/11/2020 00H,275
06/10/2020 23H,319
06/10/2020 22H,522
06/10/2020 21H,640
06/10/2020 20H,1167
06/10/2020 19H,1438
06/10/2020 18H,1039
06/10/2020 17H,668
06/10/2020 16H,408
06/10/2020 15H,441
06/10/2020 14H,448
06/10/2020 13H,196
06/10/2020 12H,197
06/10/2020 11H,198
06/10/2020 10H,199
06/10/2020 09H,179
06/10/2020 08H,178
06/10/2020 07H,176
06/10/2020 06H,172
06/10/2020 05H,175
06/10/2020 04H,169
06/10/2020 03H,205
06/10/2020 02H,251
06/10/2020 01H,390
06/10/2020 00H,388
06/9/2020 23H,424
06/9/2020 22H,455
06/9/2020 21H,457
06/9/2020 20H,397
06/9/2020 19H,359
06/9/2020 18H,309
06/9/2020 17H,316
06/9/2020 16H,399
06/9/2020 15H,407
06/9/2020 14H,428
06/9/2020 13H,318
06/9/2020 12H,199
06/9/2020 11H,188
06/9/2020 10H,175
06/9/2020 09H,178
06/9/2020 08H,179
06/9/2020 07H,182
06/9/2020 06H,179
06/9/2020 05H,176
06/9/2020 04H,172
06/9/2020 03H,189
06/9/2020 02H,196
06/9/2020 01H,195
06/9/2020 00H,200
06/8/2020 23H,193
06/8/2020 22H,193
06/8/2020 21H,195
06/8/2020 20H,196
06/8/2020 19H,200
06/8/2020 18H,197
06/8/2020 17H,197
06/8/2020 16H,200
06/8/2020 15H,201
06/8/2020 14H,222
06/8/2020 13H,216
06/8/2020 12H,183
06/8/2020 11H,175
06/8/2020 10H,180
06/8/2020 09H,181
06/8/2020 08H,180
06/8/2020 07H,181
06/8/2020 06H,176
06/8/2020 05H,174
06/8/2020 04H,170
06/8/2020 03H,174
06/8/2020 02H,169
06/8/2020 01H,188
06/8/2020 00H,194
06/7/2020 23H,192
06/7/2020 22H,195
06/7/2020 21H,195
06/7/2020 20H,196
06/7/2020 19H,196
06/7/2020 18H,197
06/7/2020 17H,199
06/7/2020 16H,199
06/7/2020 15H,200
06/7/2020 14H,182
06/7/2020 13H,175
06/7/2020 12H,172
06/7/2020 11H,175
06/7/2020 10H,175
06/7/2020 09H,181
06/7/2020 08H,180
06/7/2020 07H,181
06/7/2020 06H,177
06/7/2020 05H,174
06/7/2020 04H,197
06/7/2020 03H,177
06/7/2020 02H,192
06/7/2020 01H,193
06/7/2020 00H,192
06/6/2020 23H,191
06/6/2020 22H,191
06/6/2020 21H,194
06/6/2020 20H,193
06/6/2020 19H,194
06/6/2020 18H,198
06/6/2020 17H,198
06/6/2020 16H,200
06/6/2020 15H,198
06/6/2020 14H,199
06/6/2020 13H,198
06/6/2020 12H,200
06/6/2020 11H,185
06/6/2020 10H,176
06/6/2020 09H,177
06/6/2020 08H,180
06/6/2020 07H,179
06/6/2020 06H,177
06/6/2020 05H,184
06/6/2020 04H,199
06/6/2020 03H,196
06/6/2020 02H,193
06/6/2020 01H,194
06/6/2020 00H,193
06/5/2020 23H,194
06/5/2020 22H,193
06/5/2020 21H,195
06/5/2020 20H,197
06/5/2020 19H,197
06/5/2020 18H,198
06/5/2020 17H,197
06/5/2020 16H,196
06/5/2020 15H,198
06/5/2020 14H,217
06/5/2020 13H,199
06/5/2020 12H,199
06/5/2020 11H,201
06/5/2020 10H,203
06/5/2020 09H,190
06/5/2020 08H,181
06/5/2020 07H,181
06/5/2020 06H,185
06/5/2020 05H,196
06/5/2020 04H,205
06/5/2020 03H,201
06/5/2020 02H,201
06/5/2020 01H,195
06/5/2020 00H,195
06/4/2020 23H,197
06/4/2020 22H,198
06/4/2020 21H,199
06/4/2020 20H,201
06/4/2020 19H,198
06/4/2020 18H,202
06/4/2020 17H,202
06/4/2020 16H,201
06/4/2020 15H,206
06/4/2020 14H,206
06/4/2020 13H,205
06/4/2020 12H,206
06/4/2020 11H,206
06/4/2020 10H,208
06/4/2020 09H,190
06/4/2020 08H,184
06/4/2020 07H,183
06/4/2020 06H,187
06/4/2020 05H,204
06/4/2020 04H,187
06/4/2020 03H,204
06/4/2020 02H,204
06/4/2020 01H,209
06/4/2020 00H,204
06/3/2020 23H,198
06/3/2020 22H,199
06/3/2020 21H,200
06/3/2020 20H,201
06/3/2020 19H,202
06/3/2020 18H,205
06/3/2020 17H,203
06/3/2020 16H,205
06/3/2020 15H,210
06/3/2020 14H,210
06/3/2020 13H,212
06/3/2020 12H,209
06/3/2020 11H,203
06/3/2020 10H,186
06/3/2020 09H,188
06/3/2020 08H,188
06/3/2020 07H,191
06/3/2020 06H,190
06/3/2020 05H,187
06/3/2020 04H,178
06/3/2020 03H,198
06/3/2020 02H,210
06/3/2020 01H,209
06/3/2020 00H,207
06/2/2020 23H,204
06/2/2020 22H,205
06/2/2020 21H,210
06/2/2020 20H,222
06/2/2020 19H,223
06/2/2020 18H,224
06/2/2020 17H,224
06/2/2020 16H,222
06/2/2020 15H,216
06/2/2020 14H,212
06/2/2020 13H,213
06/2/2020 12H,209
06/2/2020 11H,203
06/2/2020 10H,189
06/2/2020 09H,186
06/2/2020 08H,186
06/2/2020 07H,187
06/2/2020 06H,186
06/2/2020 05H,179
06/2/2020 04H,180
06/2/2020 03H,178
06/2/2020 02H,198
06/2/2020 01H,203
06/2/2020 00H,199
06/1/2020 23H,201
06/1/2020 22H,201
06/1/2020 21H,204
06/1/2020 20H,202
06/1/2020 19H,210
06/1/2020 18H,210
06/1/2020 17H,222
06/1/2020 16H,204
06/1/2020 15H,205
06/1/2020 14H,206
06/1/2020 13H,209
06/1/2020 12H,206
06/1/2020 11H,188
06/1/2020 10H,180
06/1/2020 09H,181
06/1/2020 08H,182
06/1/2020 07H,179
06/1/2020 06H,182
06/1/2020 05H,181
06/1/2020 04H,174
06/1/2020 03H,182
06/1/2020 02H,178
06/1/2020 01H,198
06/1/2020 00H,199
05/31/2020 23H,198
05/31/2020 22H,196
05/31/2020 21H,199
05/31/2020 20H,200
05/31/2020 19H,199
05/31/2020 18H,201
05/31/2020 17H,201
05/31/2020 16H,182
05/31/2020 15H,177
05/31/2020 14H,178
05/31/2020 13H,177
05/31/2020 12H,171
05/31/2020 11H,174
05/31/2020 10H,177
05/31/2020 09H,177
05/31/2020 08H,175
05/31/2020 07H,178
05/31/2020 06H,174
05/31/2020 05H,173
05/31/2020 04H,139
05/31/2020 03H,169
05/31/2020 02H,186
05/31/2020 01H,194
05/31/2020 00H,194
05/30/2020 23H,196
05/30/2020 22H,196
05/30/2020 21H,197
05/30/2020 20H,196
05/30/2020 19H,198
05/30/2020 18H,199
05/30/2020 17H,199
05/30/2020 16H,200
05/30/2020 15H,202
05/30/2020 14H,203
05/30/2020 13H,205
05/30/2020 12H,190
05/30/2020 11H,182
05/30/2020 10H,182
05/30/2020 09H,183
05/30/2020 08H,148
05/30/2020 07H,151
05/30/2020 06H,148
05/30/2020 05H,146
05/30/2020 04H,162
05/30/2020 03H,174
05/30/2020 02H,174
05/30/2020 01H,171
05/30/2020 00H,168
05/29/2020 23H,195
05/29/2020 22H,306
05/29/2020 21H,365
05/29/2020 20H,365
05/29/2020 19H,365
05/29/2020 18H,319
05/29/2020 17H,200
05/29/2020 16H,203
05/29/2020 15H,201
05/29/2020 14H,204
05/29/2020 13H,204
05/29/2020 12H,201
05/29/2020 11H,200
05/29/2020 10H,200
05/29/2020 09H,193
05/29/2020 08H,182
05/29/2020 07H,172
05/29/2020 06H,180
05/29/2020 05H,162
05/29/2020 04H,172
05/29/2020 03H,163
05/29/2020 02H,164
05/29/2020 01H,165
05/29/2020 00H,165
05/28/2020 23H,164
05/28/2020 22H,166
05/28/2020 21H,170
05/28/2020 20H,171
05/28/2020 19H,201
05/28/2020 18H,200
05/28/2020 17H,202
05/28/2020 16H,210
05/28/2020 15H,206
05/28/2020 14H,206
05/28/2020 13H,206
05/28/2020 12H,206
05/28/2020 11H,206
05/28/2020 10H,209
05/28/2020 09H,191
05/28/2020 08H,149
05/28/2020 07H,150
05/28/2020 06H,151
05/28/2020 05H,165
05/28/2020 04H,185
05/28/2020 03H,210
05/28/2020 02H,206
05/28/2020 01H,202
05/28/2020 00H,201
05/27/2020 23H,197
05/27/2020 22H,196
05/27/2020 21H,198
05/27/2020 20H,198
05/27/2020 19H,198
05/27/2020 18H,197
05/27/2020 17H,200
05/27/2020 16H,199
05/27/2020 15H,204
05/27/2020 14H,199
05/27/2020 13H,186
05/27/2020 12H,208
05/27/2020 11H,202
05/27/2020 10H,205
05/27/2020 09H,189
05/27/2020 08H,182
05/27/2020 07H,179
05/27/2020 06H,178
05/27/2020 05H,181
05/27/2020 04H,181
05/27/2020 03H,192
05/27/2020 02H,198
05/27/2020 01H,197
05/27/2020 00H,195
05/26/2020 23H,304
05/26/2020 22H,351
05/26/2020 21H,353
05/26/2020 20H,354
05/26/2020 19H,352
05/26/2020 18H,357
05/26/2020 17H,369
05/26/2020 16H,203
05/26/2020 15H,202
05/26/2020 14H,204
05/26/2020 13H,251
05/26/2020 12H,207
05/26/2020 11H,207
05/26/2020 10H,191
05/26/2020 09H,184
05/26/2020 08H,188
05/26/2020 07H,189
05/26/2020 06H,186
05/26/2020 05H,182
05/26/2020 04H,173
05/26/2020 03H,197
05/26/2020 02H,205
05/26/2020 01H,201
05/26/2020 00H,198
05/25/2020 23H,200
05/25/2020 22H,198
05/25/2020 21H,202
05/25/2020 20H,202
05/25/2020 19H,204
05/25/2020 18H,203
05/25/2020 17H,206
05/25/2020 16H,200
05/25/2020 15H,204
05/25/2020 14H,208
05/25/2020 13H,193
05/25/2020 12H,181
05/25/2020 11H,182
05/25/2020 10H,180
05/25/2020 09H,180
05/25/2020 08H,180
05/25/2020 07H,181
05/25/2020 06H,180
05/25/2020 05H,176
05/25/2020 04H,180
05/25/2020 03H,175
05/25/2020 02H,190
05/25/2020 01H,197
05/25/2020 00H,197
05/24/2020 23H,197
05/24/2020 22H,198
05/24/2020 21H,200
05/24/2020 20H,200
05/24/2020 19H,205
05/24/2020 18H,201
05/24/2020 17H,199
05/24/2020 16H,204
05/24/2020 15H,203
05/24/2020 14H,207
05/24/2020 13H,189
05/24/2020 12H,184
05/24/2020 11H,182
05/24/2020 10H,183
05/24/2020 09H,185
05/24/2020 08H,186
05/24/2020 07H,188
05/24/2020 06H,183
05/24/2020 05H,182
05/24/2020 04H,167
05/24/2020 03H,184
05/24/2020 02H,198
05/24/2020 01H,202
05/24/2020 00H,198
05/23/2020 23H,196
05/23/2020 22H,201
05/23/2020 21H,270
05/23/2020 20H,274
05/23/2020 19H,198
05/23/2020 18H,200
05/23/2020 17H,202
05/23/2020 16H,198
05/23/2020 15H,202
05/23/2020 14H,199
05/23/2020 13H,203
05/23/2020 12H,186
05/23/2020 11H,174
05/23/2020 10H,175
05/23/2020 09H,174
05/23/2020 08H,177
05/23/2020 07H,175
05/23/2020 06H,175
05/23/2020 05H,171
05/23/2020 04H,176
05/23/2020 03H,170
05/23/2020 02H,184
05/23/2020 01H,193
05/23/2020 00H,192
05/22/2020 23H,194
05/22/2020 22H,196
05/22/2020 21H,196
05/22/2020 20H,197
05/22/2020 19H,198
05/22/2020 18H,198
05/22/2020 17H,198
05/22/2020 16H,198
05/22/2020 15H,201
05/22/2020 14H,201
05/22/2020 13H,190
05/22/2020 12H,203
05/22/2020 11H,206
05/22/2020 10H,204
05/22/2020 09H,190
05/22/2020 08H,184
05/22/2020 07H,186
05/22/2020 06H,182
05/22/2020 05H,178
05/22/2020 04H,172
05/22/2020 03H,181
05/22/2020 02H,194
05/22/2020 01H,200
05/22/2020 00H,198
05/21/2020 23H,194
05/21/2020 22H,192
05/21/2020 21H,196
05/21/2020 20H,199
05/21/2020 19H,198
05/21/2020 18H,199
05/21/2020 17H,197
05/21/2020 16H,196
05/21/2020 15H,196
05/21/2020 14H,198
05/21/2020 13H,197
05/21/2020 12H,200
05/21/2020 11H,199
05/21/2020 10H,196
05/21/2020 09H,178
05/21/2020 08H,173
05/21/2020 07H,173
05/21/2020 06H,176
05/21/2020 05H,173
05/21/2020 04H,180
05/21/2020 03H,180
05/21/2020 02H,186
05/21/2020 01H,192
05/21/2020 00H,192
05/20/2020 23H,192
05/20/2020 22H,192
05/20/2020 21H,194
05/20/2020 20H,195
05/20/2020 19H,195
05/20/2020 18H,326
05/20/2020 17H,365
05/20/2020 16H,341
05/20/2020 15H,312
05/20/2020 14H,337
05/20/2020 13H,202
05/20/2020 12H,203
05/20/2020 11H,204
05/20/2020 10H,201
05/20/2020 09H,187
05/20/2020 08H,183
05/20/2020 07H,184
05/20/2020 06H,184
05/20/2020 05H,181
05/20/2020 04H,172
05/20/2020 03H,176
05/20/2020 02H,164
05/20/2020 01H,197
05/20/2020 00H,194
05/19/2020 23H,190
05/19/2020 22H,193
05/19/2020 21H,195
05/19/2020 20H,193
05/19/2020 19H,196
05/19/2020 18H,197
05/19/2020 17H,200
05/19/2020 16H,200
05/19/2020 15H,199
05/19/2020 14H,202
05/19/2020 13H,203
05/19/2020 12H,206
05/19/2020 11H,190
05/19/2020 10H,179
05/19/2020 09H,181
05/19/2020 08H,180
05/19/2020 07H,180
05/19/2020 06H,178
05/19/2020 05H,174
05/19/2020 04H,178
05/19/2020 03H,172
05/19/2020 02H,173
05/19/2020 01H,187
05/19/2020 00H,196
05/18/2020 23H,196
05/18/2020 22H,197
05/18/2020 21H,199
05/18/2020 20H,199
05/18/2020 19H,200
05/18/2020 18H,214
05/18/2020 17H,379
05/18/2020 16H,398
05/18/2020 15H,476
05/18/2020 14H,208
05/18/2020 13H,208
05/18/2020 12H,209
05/18/2020 11H,209
05/18/2020 10H,201
05/18/2020 09H,190
05/18/2020 08H,191
05/18/2020 07H,184
05/18/2020 06H,183
05/18/2020 05H,184
05/18/2020 04H,187
05/18/2020 03H,178
05/18/2020 02H,191
05/18/2020 01H,198
05/18/2020 00H,195
05/17/2020 23H,196
05/17/2020 22H,194
05/17/2020 21H,201
05/17/2020 20H,199
05/17/2020 19H,198
05/17/2020 18H,200
05/17/2020 17H,201
05/17/2020 16H,202
05/17/2020 15H,256
05/17/2020 14H,184
05/17/2020 13H,179
05/17/2020 12H,178
05/17/2020 11H,180
05/17/2020 10H,178
05/17/2020 09H,180
05/17/2020 08H,179
05/17/2020 07H,179
05/17/2020 06H,176
05/17/2020 05H,174
05/17/2020 04H,195
05/17/2020 03H,197
05/17/2020 02H,199
05/17/2020 01H,197
05/17/2020 00H,195
05/16/2020 23H,194
05/16/2020 22H,198
05/16/2020 21H,200
05/16/2020 20H,199
05/16/2020 19H,201
05/16/2020 18H,201
05/16/2020 17H,197
05/16/2020 16H,200
05/16/2020 15H,202
05/16/2020 14H,204
05/16/2020 13H,198
05/16/2020 12H,179
05/16/2020 11H,180
05/16/2020 10H,182
05/16/2020 09H,187
05/16/2020 08H,189
05/16/2020 07H,184
05/16/2020 06H,183
05/16/2020 05H,182
05/16/2020 04H,173
05/16/2020 03H,204
05/16/2020 02H,203
05/16/2020 01H,200
05/16/2020 00H,196
05/15/2020 23H,195
05/15/2020 22H,196
05/15/2020 21H,197
05/15/2020 20H,199
05/15/2020 19H,200
05/15/2020 18H,203
05/15/2020 17H,202
05/15/2020 16H,199
05/15/2020 15H,200
05/15/2020 14H,204
05/15/2020 13H,203
05/15/2020 12H,205
05/15/2020 11H,204
05/15/2020 10H,203
05/15/2020 09H,187
05/15/2020 08H,179
05/15/2020 07H,180
05/15/2020 06H,207
05/15/2020 05H,174
05/15/2020 04H,186
05/15/2020 03H,172
05/15/2020 02H,190
05/15/2020 01H,197
05/15/2020 00H,195
05/14/2020 23H,197
05/14/2020 22H,196
05/14/2020 21H,202
05/14/2020 20H,199
05/14/2020 19H,200
05/14/2020 18H,200
05/14/2020 17H,202
05/14/2020 16H,203
05/14/2020 15H,221
05/14/2020 14H,248
05/14/2020 13H,236
05/14/2020 12H,206
05/14/2020 11H,207
05/14/2020 10H,209
05/14/2020 09H,213
05/14/2020 08H,197
05/14/2020 07H,191
05/14/2020 06H,189
05/14/2020 05H,184
05/14/2020 04H,234
05/14/2020 03H,198
05/14/2020 02H,206
05/14/2020 01H,201
05/14/2020 00H,200
05/13/2020 23H,198
05/13/2020 22H,200
05/13/2020 21H,200
05/13/2020 20H,202
05/13/2020 19H,203
05/13/2020 18H,203
05/13/2020 17H,206
05/13/2020 16H,207
05/13/2020 15H,209
05/13/2020 14H,209
05/13/2020 13H,238
05/13/2020 12H,241
05/13/2020 11H,239
05/13/2020 10H,241
05/13/2020 09H,242
05/13/2020 08H,239
05/13/2020 07H,226
05/13/2020 06H,230
05/13/2020 05H,229
05/13/2020 04H,214
05/13/2020 03H,230
05/13/2020 02H,260
05/13/2020 01H,198
05/13/2020 00H,197
05/12/2020 23H,196
05/12/2020 22H,200
05/12/2020 21H,200
05/12/2020 20H,223
05/12/2020 19H,224
05/12/2020 18H,223
05/12/2020 17H,203
05/12/2020 16H,205
05/12/2020 15H,208
05/12/2020 14H,209
05/12/2020 13H,209
05/12/2020 12H,211
05/12/2020 11H,213
05/12/2020 10H,214
05/12/2020 09H,216
05/12/2020 08H,219
05/12/2020 07H,222
05/12/2020 06H,216
05/12/2020 05H,213
05/12/2020 04H,202
05/12/2020 03H,210
05/12/2020 02H,210
05/12/2020 01H,203
05/12/2020 00H,201
05/11/2020 23H,199
05/11/2020 22H,199
05/11/2020 21H,202
05/11/2020 20H,203
05/11/2020 19H,202
05/11/2020 18H,205
05/11/2020 17H,205
05/11/2020 16H,205
05/11/2020 15H,209
05/11/2020 14H,210
05/11/2020 13H,210
05/11/2020 12H,211
05/11/2020 11H,211
05/11/2020 10H,214
05/11/2020 09H,214
05/11/2020 08H,211
05/11/2020 07H,204
05/11/2020 06H,202
05/11/2020 05H,205
05/11/2020 04H,216
05/11/2020 03H,197
05/11/2020 02H,201
05/11/2020 01H,198
05/11/2020 00H,199
05/10/2020 23H,198
05/10/2020 22H,200
05/10/2020 21H,201
05/10/2020 20H,201
05/10/2020 19H,201
05/10/2020 18H,202
05/10/2020 17H,204
05/10/2020 16H,205
05/10/2020 15H,208
05/10/2020 14H,210
05/10/2020 13H,211
05/10/2020 12H,213
05/10/2020 11H,215
05/10/2020 10H,211
05/10/2020 09H,219
05/10/2020 08H,218
05/10/2020 07H,219
05/10/2020 06H,222
05/10/2020 05H,219
05/10/2020 04H,187
05/10/2020 03H,209
05/10/2020 02H,209
05/10/2020 01H,207
05/10/2020 00H,200
05/9/2020 23H,197
05/9/2020 22H,200
05/9/2020 21H,202
05/9/2020 20H,200
05/9/2020 19H,202
05/9/2020 18H,204
05/9/2020 17H,203
05/9/2020 16H,203
05/9/2020 15H,207
05/9/2020 14H,208
05/9/2020 13H,208
05/9/2020 12H,210
05/9/2020 11H,208
05/9/2020 10H,210
05/9/2020 09H,213
05/9/2020 08H,211
05/9/2020 07H,207
05/9/2020 06H,204
05/9/2020 05H,194
05/9/2020 04H,213
05/9/2020 03H,186
05/9/2020 02H,179
05/9/2020 01H,168
05/9/2020 00H,199
05/8/2020 23H,196
05/8/2020 22H,199
05/8/2020 21H,201
05/8/2020 20H,199
05/8/2020 19H,204
05/8/2020 18H,203
05/8/2020 17H,208
05/8/2020 16H,207
05/8/2020 15H,212
05/8/2020 14H,211
05/8/2020 13H,212
05/8/2020 12H,214
05/8/2020 11H,217
05/8/2020 10H,218
05/8/2020 09H,220
05/8/2020 08H,226
05/8/2020 07H,226
05/8/2020 06H,219
05/8/2020 05H,218
05/8/2020 04H,209
05/8/2020 03H,207
05/8/2020 02H,211
05/8/2020 01H,203
05/8/2020 00H,203
05/7/2020 23H,198
05/7/2020 22H,200
05/7/2020 21H,204
05/7/2020 20H,200
05/7/2020 19H,205
05/7/2020 18H,206
05/7/2020 17H,206
05/7/2020 16H,211
05/7/2020 15H,211
05/7/2020 14H,215
05/7/2020 13H,214
05/7/2020 12H,215
05/7/2020 11H,218
05/7/2020 10H,217
05/7/2020 09H,217
05/7/2020 08H,220
05/7/2020 07H,218
05/7/2020 06H,215
05/7/2020 05H,210
05/7/2020 04H,213
05/7/2020 03H,208
05/7/2020 02H,205
05/7/2020 01H,205
05/7/2020 00H,204
05/6/2020 23H,201
05/6/2020 22H,204
05/6/2020 21H,206
05/6/2020 20H,208
05/6/2020 19H,208
05/6/2020 18H,209
05/6/2020 17H,211
05/6/2020 16H,214
05/6/2020 15H,215
05/6/2020 14H,216
05/6/2020 13H,218
05/6/2020 12H,216
05/6/2020 11H,223
05/6/2020 10H,226
05/6/2020 09H,228
05/6/2020 08H,224
05/6/2020 07H,226
05/6/2020 06H,222
05/6/2020 05H,220
05/6/2020 04H,208
05/6/2020 03H,211
05/6/2020 02H,207
05/6/2020 01H,204
05/6/2020 00H,202
05/5/2020 23H,203
05/5/2020 22H,203
05/5/2020 21H,206
05/5/2020 20H,208
05/5/2020 19H,209
05/5/2020 18H,212
05/5/2020 17H,248
05/5/2020 16H,236
05/5/2020 15H,231
05/5/2020 14H,210
05/5/2020 13H,202
05/5/2020 12H,214
05/5/2020 11H,215
05/5/2020 10H,217
05/5/2020 09H,216
05/5/2020 08H,214
05/5/2020 07H,194
05/5/2020 06H,196
05/5/2020 05H,209
05/5/2020 04H,205
05/5/2020 03H,208
05/5/2020 02H,208
05/5/2020 01H,207
05/5/2020 00H,205
05/4/2020 23H,204
05/4/2020 22H,206
05/4/2020 21H,207
05/4/2020 20H,211
05/4/2020 19H,210
05/4/2020 18H,213
05/4/2020 17H,216
05/4/2020 16H,217
05/4/2020 15H,220
05/4/2020 14H,220
05/4/2020 13H,223
05/4/2020 12H,223
05/4/2020 11H,225
05/4/2020 10H,226
05/4/2020 09H,230
05/4/2020 08H,234
05/4/2020 07H,215
05/4/2020 06H,203
05/4/2020 05H,202
05/4/2020 04H,187
05/4/2020 03H,216
05/4/2020 02H,216
05/4/2020 01H,211
05/4/2020 00H,210
05/3/2020 23H,206
05/3/2020 22H,207
05/3/2020 21H,211
05/3/2020 20H,213
05/3/2020 19H,217
05/3/2020 18H,213
05/3/2020 17H,213
05/3/2020 16H,176
05/3/2020 15H,221
05/3/2020 14H,224
05/3/2020 13H,229
05/3/2020 12H,230
05/3/2020 11H,216
05/3/2020 10H,206
05/3/2020 09H,207
05/3/2020 08H,207
05/3/2020 07H,203
05/3/2020 06H,196
05/3/2020 05H,191
05/3/2020 04H,195
05/3/2020 03H,191
05/3/2020 02H,204
05/3/2020 01H,206
05/3/2020 00H,205
05/2/2020 23H,207
05/2/2020 22H,208
05/2/2020 21H,213
05/2/2020 20H,214
05/2/2020 19H,213
