Net generation from nuclear for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NUC.H
19:06:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NUC.H megawatthours
06/15/2020 20H,10964
06/15/2020 19H,10974
06/15/2020 18H,10968
06/15/2020 17H,10971
06/15/2020 16H,10969
06/15/2020 15H,10980
06/15/2020 14H,10973
06/15/2020 13H,10974
06/15/2020 12H,10977
06/15/2020 11H,10982
06/15/2020 10H,10977
06/15/2020 09H,10986
06/15/2020 08H,10985
06/15/2020 07H,10976
06/15/2020 06H,10976
06/15/2020 05H,10970
06/15/2020 04H,10968
06/15/2020 03H,10974
06/15/2020 02H,10966
06/15/2020 01H,10960
06/15/2020 00H,10966
06/14/2020 23H,10963
06/14/2020 22H,10959
06/14/2020 21H,10959
06/14/2020 20H,10953
06/14/2020 19H,10960
06/14/2020 18H,10964
06/14/2020 17H,10965
06/14/2020 16H,10969
06/14/2020 15H,10972
06/14/2020 14H,10969
06/14/2020 13H,10975
06/14/2020 12H,10976
06/14/2020 11H,10975
06/14/2020 10H,10975
06/14/2020 09H,10963
06/14/2020 08H,10958
06/14/2020 07H,10949
06/14/2020 06H,10863
06/14/2020 05H,10743
06/14/2020 04H,10834
06/14/2020 03H,10942
06/14/2020 02H,10952
06/14/2020 01H,10961
06/14/2020 00H,10956
06/13/2020 23H,10943
06/13/2020 22H,10943
06/13/2020 21H,10950
06/13/2020 20H,10942
06/13/2020 19H,10945
06/13/2020 18H,10953
06/13/2020 17H,10954
06/13/2020 16H,10960
06/13/2020 15H,10959
06/13/2020 14H,10967
06/13/2020 13H,10960
06/13/2020 12H,10961
06/13/2020 11H,10966
06/13/2020 10H,10963
06/13/2020 09H,10959
06/13/2020 08H,10961
06/13/2020 07H,10951
06/13/2020 06H,10955
06/13/2020 05H,10939
06/13/2020 04H,11141
06/13/2020 03H,11213
06/13/2020 02H,11312
06/13/2020 01H,11465
06/13/2020 00H,11719
06/12/2020 23H,11827
06/12/2020 22H,11909
06/12/2020 21H,11889
06/12/2020 20H,11886
06/12/2020 19H,11885
06/12/2020 18H,11884
06/12/2020 17H,11894
06/12/2020 16H,11900
06/12/2020 15H,11906
06/12/2020 14H,11903
06/12/2020 13H,11903
06/12/2020 12H,11910
06/12/2020 11H,11905
06/12/2020 10H,11895
06/12/2020 09H,11905
06/12/2020 08H,11894
06/12/2020 07H,11892
06/12/2020 06H,11897
06/12/2020 05H,11895
06/12/2020 04H,11885
06/12/2020 03H,11883
06/12/2020 02H,11877
06/12/2020 01H,11879
06/12/2020 00H,11884
06/11/2020 23H,11878
06/11/2020 22H,11878
06/11/2020 21H,11885
06/11/2020 20H,11880
06/11/2020 19H,11882
06/11/2020 18H,11884
06/11/2020 17H,11882
06/11/2020 16H,11896
06/11/2020 15H,11890
06/11/2020 14H,11894
06/11/2020 13H,11892
06/11/2020 12H,11891
06/11/2020 11H,11899
06/11/2020 10H,11891
06/11/2020 09H,11887
06/11/2020 08H,11885
06/11/2020 07H,11885
06/11/2020 06H,11884
06/11/2020 05H,11881
06/11/2020 04H,11870
06/11/2020 03H,11861
06/11/2020 02H,11855
06/11/2020 01H,11873
06/11/2020 00H,11863
06/10/2020 23H,11862
06/10/2020 22H,11871
06/10/2020 21H,11869
06/10/2020 20H,11870
06/10/2020 19H,11863
06/10/2020 18H,11870
06/10/2020 17H,11876
06/10/2020 16H,11879
06/10/2020 15H,11865
06/10/2020 14H,11846
06/10/2020 13H,11841
06/10/2020 12H,11813
06/10/2020 11H,11784
06/10/2020 10H,11775
06/10/2020 09H,11656
06/10/2020 08H,11487
06/10/2020 07H,11366
06/10/2020 06H,11343
06/10/2020 05H,11266
06/10/2020 04H,11166
06/10/2020 03H,11056
06/10/2020 02H,11041
06/10/2020 01H,11035
06/10/2020 00H,11028
06/9/2020 23H,11033
06/9/2020 22H,11033
06/9/2020 21H,11049
06/9/2020 20H,11050
06/9/2020 19H,11060
06/9/2020 18H,11061
06/9/2020 17H,11065
06/9/2020 16H,11076
06/9/2020 15H,11072
06/9/2020 14H,11075
06/9/2020 13H,11072
06/9/2020 12H,11079
06/9/2020 11H,11080
06/9/2020 10H,11076
06/9/2020 09H,11077
06/9/2020 08H,11083
06/9/2020 07H,11067
06/9/2020 06H,11071
06/9/2020 05H,11070
06/9/2020 04H,11066
06/9/2020 03H,11065
06/9/2020 02H,11059
06/9/2020 01H,11063
06/9/2020 00H,11067
06/8/2020 23H,11059
06/8/2020 22H,11064
06/8/2020 21H,11070
06/8/2020 20H,11065
06/8/2020 19H,11060
06/8/2020 18H,11076
06/8/2020 17H,11078
06/8/2020 16H,11084
06/8/2020 15H,11079
06/8/2020 14H,11083
06/8/2020 13H,11088
06/8/2020 12H,11082
06/8/2020 11H,11088
06/8/2020 10H,11083
06/8/2020 09H,11085
06/8/2020 08H,11091
06/8/2020 07H,11085
06/8/2020 06H,11089
06/8/2020 05H,11084
06/8/2020 04H,11081
06/8/2020 03H,11077
06/8/2020 02H,11064
06/8/2020 01H,11066
06/8/2020 00H,11067
06/7/2020 23H,11063
06/7/2020 22H,11062
06/7/2020 21H,11076
06/7/2020 20H,11071
06/7/2020 19H,11079
06/7/2020 18H,11078
06/7/2020 17H,11083
06/7/2020 16H,11091
06/7/2020 15H,11084
06/7/2020 14H,11095
06/7/2020 13H,11097
06/7/2020 12H,11096
06/7/2020 11H,11089
06/7/2020 10H,11097
06/7/2020 09H,11092
06/7/2020 08H,11080
06/7/2020 07H,11089
06/7/2020 06H,11088
06/7/2020 05H,11080
06/7/2020 04H,11093
06/7/2020 03H,11076
06/7/2020 02H,11076
06/7/2020 01H,11074
06/7/2020 00H,11073
06/6/2020 23H,11093
06/6/2020 22H,11102
06/6/2020 21H,11101
06/6/2020 20H,11116
06/6/2020 19H,11114
06/6/2020 18H,11112
06/6/2020 17H,11119
06/6/2020 16H,11126
06/6/2020 15H,11133
06/6/2020 14H,11128
06/6/2020 13H,11128
06/6/2020 12H,11137
06/6/2020 11H,11139
06/6/2020 10H,11130
06/6/2020 09H,11124
06/6/2020 08H,11128
06/6/2020 07H,11238
06/6/2020 06H,11371
06/6/2020 05H,11601
06/6/2020 04H,11821
06/6/2020 03H,11928
06/6/2020 02H,11914
06/6/2020 01H,11917
06/6/2020 00H,11911
06/5/2020 23H,11912
06/5/2020 22H,11910
06/5/2020 21H,11908
06/5/2020 20H,11912
06/5/2020 19H,11917
06/5/2020 18H,11929
06/5/2020 17H,11929
06/5/2020 16H,11945
06/5/2020 15H,11944
06/5/2020 14H,11947
06/5/2020 13H,11945
06/5/2020 12H,11947
06/5/2020 11H,11943
06/5/2020 10H,11949
06/5/2020 09H,11940
06/5/2020 08H,11952
06/5/2020 07H,11956
06/5/2020 06H,11948
06/5/2020 05H,11925
06/5/2020 04H,11916
06/5/2020 03H,11909
06/5/2020 02H,11905
06/5/2020 01H,11899
06/5/2020 00H,11890
06/4/2020 23H,11884
06/4/2020 22H,11884
06/4/2020 21H,11884
06/4/2020 20H,11881
06/4/2020 19H,11876
06/4/2020 18H,11879
06/4/2020 17H,11879
06/4/2020 16H,11889
06/4/2020 15H,11903
06/4/2020 14H,11899
06/4/2020 13H,11916
06/4/2020 12H,11910
06/4/2020 11H,11909
06/4/2020 10H,11910
06/4/2020 09H,11905
06/4/2020 08H,11902
06/4/2020 07H,11894
06/4/2020 06H,11882
06/4/2020 05H,11890
06/4/2020 04H,11888
06/4/2020 03H,11886
06/4/2020 02H,11875
06/4/2020 01H,11870
06/4/2020 00H,11848
06/3/2020 23H,11820
06/3/2020 22H,11792
06/3/2020 21H,11761
06/3/2020 20H,11734
06/3/2020 19H,11733
06/3/2020 18H,11736
06/3/2020 17H,11744
06/3/2020 16H,11744
06/3/2020 15H,11759
06/3/2020 14H,11760
06/3/2020 13H,11767
06/3/2020 12H,11769
06/3/2020 11H,11761
06/3/2020 10H,11769
06/3/2020 09H,11760
06/3/2020 08H,11761
06/3/2020 07H,11756
06/3/2020 06H,11754
06/3/2020 05H,11768
06/3/2020 04H,11780
06/3/2020 03H,11793
06/3/2020 02H,11798
06/3/2020 01H,11794
06/3/2020 00H,11745
06/2/2020 23H,11721
06/2/2020 22H,11700
06/2/2020 21H,11688
06/2/2020 20H,11650
06/2/2020 19H,11595
06/2/2020 18H,11595
06/2/2020 17H,11597
06/2/2020 16H,11590
06/2/2020 15H,11567
06/2/2020 14H,11545
06/2/2020 13H,11522
06/2/2020 12H,11482
06/2/2020 11H,11450
06/2/2020 10H,11411
06/2/2020 09H,11360
06/2/2020 08H,11309
06/2/2020 07H,11276
06/2/2020 06H,11212
06/2/2020 05H,11146
06/2/2020 04H,11093
06/2/2020 03H,11115
06/2/2020 02H,11271
06/2/2020 01H,11275
06/2/2020 00H,11273
06/1/2020 23H,11255
06/1/2020 22H,11253
06/1/2020 21H,11254
06/1/2020 20H,11208
06/1/2020 19H,11184
06/1/2020 18H,11212
06/1/2020 17H,11211
06/1/2020 16H,11137
06/1/2020 15H,11024
06/1/2020 14H,10891
06/1/2020 13H,10778
06/1/2020 12H,10757
06/1/2020 11H,10856
06/1/2020 10H,10887
06/1/2020 09H,10886
06/1/2020 08H,10879
06/1/2020 07H,10833
06/1/2020 06H,10776
06/1/2020 05H,10731
06/1/2020 04H,10758
06/1/2020 03H,10741
06/1/2020 02H,10740
06/1/2020 01H,10743
06/1/2020 00H,10745
05/31/2020 23H,10729
05/31/2020 22H,10726
05/31/2020 21H,10723
05/31/2020 20H,10719
05/31/2020 19H,10716
05/31/2020 18H,10711
05/31/2020 17H,10692
05/31/2020 16H,10696
05/31/2020 15H,10682
05/31/2020 14H,10684
05/31/2020 13H,10674
05/31/2020 12H,10666
05/31/2020 11H,10663
05/31/2020 10H,10652
05/31/2020 09H,10645
05/31/2020 08H,10633
05/31/2020 07H,10624
05/31/2020 06H,10621
05/31/2020 05H,10600
05/31/2020 04H,10578
05/31/2020 03H,10573
05/31/2020 02H,10557
05/31/2020 01H,10562
05/31/2020 00H,10536
05/30/2020 23H,10534
05/30/2020 22H,10529
05/30/2020 21H,10513
05/30/2020 20H,10509
05/30/2020 19H,10488
05/30/2020 18H,10491
05/30/2020 17H,10475
05/30/2020 16H,10477
05/30/2020 15H,10476
05/30/2020 14H,10447
05/30/2020 13H,10453
05/30/2020 12H,10460
05/30/2020 11H,10462
05/30/2020 10H,10450
05/30/2020 09H,10450
05/30/2020 08H,10446
05/30/2020 07H,10437
05/30/2020 06H,10435
05/30/2020 05H,10437
05/30/2020 04H,10415
05/30/2020 03H,10429
05/30/2020 02H,10622
05/30/2020 01H,10727
05/30/2020 00H,10725
05/29/2020 23H,10732
05/29/2020 22H,10741
05/29/2020 21H,10733
05/29/2020 20H,10740
05/29/2020 19H,10734
05/29/2020 18H,10747
05/29/2020 17H,10750
05/29/2020 16H,10747
05/29/2020 15H,10742
05/29/2020 14H,10751
05/29/2020 13H,10749
05/29/2020 12H,10753
05/29/2020 11H,10752
05/29/2020 10H,10758
05/29/2020 09H,10759
05/29/2020 08H,10756
05/29/2020 07H,10762
05/29/2020 06H,10757
05/29/2020 05H,10757
05/29/2020 04H,10754
05/29/2020 03H,10760
05/29/2020 02H,10754
05/29/2020 01H,10747
05/29/2020 00H,10743
05/28/2020 23H,10751
05/28/2020 22H,10751
05/28/2020 21H,10748
05/28/2020 20H,10756
05/28/2020 19H,10748
05/28/2020 18H,10756
05/28/2020 17H,10760
05/28/2020 16H,10759
05/28/2020 15H,10767
05/28/2020 14H,10765
05/28/2020 13H,10774
05/28/2020 12H,10772
05/28/2020 11H,10778
05/28/2020 10H,10777
05/28/2020 09H,10770
05/28/2020 08H,10774
05/28/2020 07H,10775
05/28/2020 06H,10776
05/28/2020 05H,10770
05/28/2020 04H,10769
05/28/2020 03H,10761
05/28/2020 02H,10761
05/28/2020 01H,10757
05/28/2020 00H,10759
05/27/2020 23H,10756
05/27/2020 22H,10767
05/27/2020 21H,10766
05/27/2020 20H,10770
05/27/2020 19H,10769
05/27/2020 18H,10775
05/27/2020 17H,10776
05/27/2020 16H,10779
05/27/2020 15H,10783
05/27/2020 14H,10784
05/27/2020 13H,10777
05/27/2020 12H,10784
05/27/2020 11H,10782
05/27/2020 10H,10788
05/27/2020 09H,10785
05/27/2020 08H,10781
05/27/2020 07H,10790
05/27/2020 06H,10785
05/27/2020 05H,10781
05/27/2020 04H,10787
05/27/2020 03H,10782
05/27/2020 02H,10778
05/27/2020 01H,10778
05/27/2020 00H,10773
05/26/2020 23H,10782
05/26/2020 22H,10770
05/26/2020 21H,10779
05/26/2020 20H,10771
05/26/2020 19H,10775
05/26/2020 18H,10780
05/26/2020 17H,10780
05/26/2020 16H,10784
05/26/2020 15H,10793
05/26/2020 14H,10781
05/26/2020 13H,10785
05/26/2020 12H,10790
05/26/2020 11H,10785
05/26/2020 10H,10792
05/26/2020 09H,10786
05/26/2020 08H,10784
05/26/2020 07H,10782
05/26/2020 06H,10787
05/26/2020 05H,10781
05/26/2020 04H,10784
05/26/2020 03H,10771
05/26/2020 02H,10779
05/26/2020 01H,10775
05/26/2020 00H,10764
05/25/2020 23H,10771
05/25/2020 22H,10767
05/25/2020 21H,10767
05/25/2020 20H,10779
05/25/2020 19H,10776
05/25/2020 18H,10782
05/25/2020 17H,10783
05/25/2020 16H,10788
05/25/2020 15H,10790
05/25/2020 14H,10787
05/25/2020 13H,10788
05/25/2020 12H,10783
05/25/2020 11H,10785
05/25/2020 10H,10793
05/25/2020 09H,10787
05/25/2020 08H,10787
05/25/2020 07H,10781
05/25/2020 06H,10778
05/25/2020 05H,10789
05/25/2020 04H,10777
05/25/2020 03H,10777
05/25/2020 02H,10764
05/25/2020 01H,10766
05/25/2020 00H,10770
05/24/2020 23H,10765
05/24/2020 22H,10763
05/24/2020 21H,10764
05/24/2020 20H,10761
05/24/2020 19H,10766
05/24/2020 18H,10766
05/24/2020 17H,10771
05/24/2020 16H,10767
05/24/2020 15H,10771
05/24/2020 14H,10776
05/24/2020 13H,10783
05/24/2020 12H,10783
05/24/2020 11H,10788
05/24/2020 10H,10785
05/24/2020 09H,10783
05/24/2020 08H,10781
05/24/2020 07H,10778
05/24/2020 06H,10772
05/24/2020 05H,10779
05/24/2020 04H,10769
05/24/2020 03H,10762
05/24/2020 02H,10767
05/24/2020 01H,10759
05/24/2020 00H,10765
05/23/2020 23H,10769
05/23/2020 22H,10765
05/23/2020 21H,10764
05/23/2020 20H,10762
05/23/2020 19H,10770
05/23/2020 18H,10768
05/23/2020 17H,10753
05/23/2020 16H,10671
05/23/2020 15H,10726
05/23/2020 14H,10773
05/23/2020 13H,10777
05/23/2020 12H,10779
05/23/2020 11H,10775
05/23/2020 10H,10770
05/23/2020 09H,10782
05/23/2020 08H,10771
05/23/2020 07H,10774
05/23/2020 06H,10768
05/23/2020 05H,10754
05/23/2020 04H,10699
05/23/2020 03H,10606
05/23/2020 02H,10684
05/23/2020 01H,10758
05/23/2020 00H,10745
05/22/2020 23H,10755
05/22/2020 22H,10757
05/22/2020 21H,10744
05/22/2020 20H,10746
05/22/2020 19H,10753
05/22/2020 18H,10755
05/22/2020 17H,10758
05/22/2020 16H,10768
05/22/2020 15H,10773
05/22/2020 14H,10776
05/22/2020 13H,10781
05/22/2020 12H,10777
05/22/2020 11H,10777
05/22/2020 10H,10775
05/22/2020 09H,10770
05/22/2020 08H,10768
05/22/2020 07H,10769
05/22/2020 06H,10763
05/22/2020 05H,10763
05/22/2020 04H,10762
05/22/2020 03H,10736
05/22/2020 02H,10774
05/22/2020 01H,10756
05/22/2020 00H,10771
05/21/2020 23H,10753
05/21/2020 22H,10752
05/21/2020 21H,10757
05/21/2020 20H,10763
05/21/2020 19H,10763
05/21/2020 18H,10763
05/21/2020 17H,10772
05/21/2020 16H,10772
05/21/2020 15H,10774
05/21/2020 14H,10773
05/21/2020 13H,10771
05/21/2020 12H,10779
05/21/2020 11H,10774
05/21/2020 10H,10776
05/21/2020 09H,10780
05/21/2020 08H,10770
05/21/2020 07H,10776
05/21/2020 06H,10771
05/21/2020 05H,10762
05/21/2020 04H,10775
05/21/2020 03H,10772
05/21/2020 02H,10768
05/21/2020 01H,10763
05/21/2020 00H,10761
05/20/2020 23H,10766
05/20/2020 22H,10760
05/20/2020 21H,10769
05/20/2020 20H,10763
05/20/2020 19H,10731
05/20/2020 18H,10639
05/20/2020 17H,10476
05/20/2020 16H,10375
05/20/2020 15H,10369
05/20/2020 14H,10459
05/20/2020 13H,10689
05/20/2020 12H,10781
05/20/2020 11H,10776
05/20/2020 10H,10778
05/20/2020 09H,10770
05/20/2020 08H,10779
05/20/2020 07H,10766
05/20/2020 06H,10778
05/20/2020 05H,10769
05/20/2020 04H,10767
05/20/2020 03H,10774
05/20/2020 02H,10768
05/20/2020 01H,10764
05/20/2020 00H,10767
05/19/2020 23H,10765
05/19/2020 22H,10764
05/19/2020 21H,10761
05/19/2020 20H,10763
05/19/2020 19H,10757
05/19/2020 18H,10756
05/19/2020 17H,10755
05/19/2020 16H,10763
05/19/2020 15H,10767
05/19/2020 14H,10776
05/19/2020 13H,10776
05/19/2020 12H,10773
05/19/2020 11H,10774
05/19/2020 10H,10775
05/19/2020 09H,10766
05/19/2020 08H,10772
05/19/2020 07H,10770
05/19/2020 06H,10766
05/19/2020 05H,10773
05/19/2020 04H,10768
05/19/2020 03H,10763
05/19/2020 02H,10766
05/19/2020 01H,10763
05/19/2020 00H,10758
05/18/2020 23H,10763
05/18/2020 22H,10761
05/18/2020 21H,10766
05/18/2020 20H,10764
05/18/2020 19H,10762
05/18/2020 18H,10760
05/18/2020 17H,10766
05/18/2020 16H,10770
05/18/2020 15H,10772
05/18/2020 14H,10769
05/18/2020 13H,10775
05/18/2020 12H,10777
05/18/2020 11H,10775
05/18/2020 10H,10775
05/18/2020 09H,10777
05/18/2020 08H,10770
05/18/2020 07H,10769
05/18/2020 06H,10768
05/18/2020 05H,10775
05/18/2020 04H,10763
05/18/2020 03H,10761
05/18/2020 02H,10762
05/18/2020 01H,10764
05/18/2020 00H,10758
05/17/2020 23H,10760
05/17/2020 22H,10755
05/17/2020 21H,10763
05/17/2020 20H,10765
05/17/2020 19H,10758
05/17/2020 18H,10758
05/17/2020 17H,10764
05/17/2020 16H,10761
05/17/2020 15H,10772
05/17/2020 14H,10773
05/17/2020 13H,10777
05/17/2020 12H,10784
05/17/2020 11H,10790
05/17/2020 10H,10778
05/17/2020 09H,10776
05/17/2020 08H,10782
05/17/2020 07H,10768
05/17/2020 06H,10772
05/17/2020 05H,10769
05/17/2020 04H,10765
05/17/2020 03H,10759
05/17/2020 02H,10771
05/17/2020 01H,10758
05/17/2020 00H,10756
05/16/2020 23H,10763
05/16/2020 22H,10756
05/16/2020 21H,10757
05/16/2020 20H,10763
05/16/2020 19H,10729
05/16/2020 18H,10663
05/16/2020 17H,10734
05/16/2020 16H,10771
05/16/2020 15H,10776
05/16/2020 14H,10785
05/16/2020 13H,10784
05/16/2020 12H,10789
05/16/2020 11H,10793
05/16/2020 10H,10793
05/16/2020 09H,10787
05/16/2020 08H,10785
05/16/2020 07H,10783
05/16/2020 06H,10782
05/16/2020 05H,10777
05/16/2020 04H,10761
05/16/2020 03H,10711
05/16/2020 02H,10739
05/16/2020 01H,10757
05/16/2020 00H,10737
05/15/2020 23H,10740
05/15/2020 22H,10733
05/15/2020 21H,10720
05/15/2020 20H,10720
05/15/2020 19H,10621
05/15/2020 18H,10563
05/15/2020 17H,10563
05/15/2020 16H,10568
05/15/2020 15H,10606
05/15/2020 14H,10719
05/15/2020 13H,10734
05/15/2020 12H,10738
05/15/2020 11H,10747
05/15/2020 10H,10760
05/15/2020 09H,10777
05/15/2020 08H,10784
05/15/2020 07H,10774
05/15/2020 06H,10771
05/15/2020 05H,10755
05/15/2020 04H,10722
05/15/2020 03H,10716
05/15/2020 02H,10703
05/15/2020 01H,10692
05/15/2020 00H,10679
05/14/2020 23H,10655
05/14/2020 22H,10631
05/14/2020 21H,10593
05/14/2020 20H,10572
05/14/2020 19H,10550
05/14/2020 18H,10519
05/14/2020 17H,10500
05/14/2020 16H,10494
05/14/2020 15H,10499
05/14/2020 14H,10497
05/14/2020 13H,10470
05/14/2020 12H,10441
05/14/2020 11H,10410
05/14/2020 10H,10386
05/14/2020 09H,10345
05/14/2020 08H,10318
05/14/2020 07H,10281
05/14/2020 06H,10250
05/14/2020 05H,10222
05/14/2020 04H,10211
05/14/2020 03H,10157
05/14/2020 02H,10082
05/14/2020 01H,10022
05/14/2020 00H,10016
05/13/2020 23H,10024
05/13/2020 22H,10020
05/13/2020 21H,10027
05/13/2020 20H,10023
05/13/2020 19H,10026
05/13/2020 18H,10031
05/13/2020 17H,10025
05/13/2020 16H,10033
05/13/2020 15H,10039
05/13/2020 14H,10034
05/13/2020 13H,10032
05/13/2020 12H,10036
05/13/2020 11H,10039
05/13/2020 10H,10039
05/13/2020 09H,10029
05/13/2020 08H,10040
05/13/2020 07H,10040
05/13/2020 06H,10037
05/13/2020 05H,10036
05/13/2020 04H,10034
05/13/2020 03H,10032
05/13/2020 02H,10036
05/13/2020 01H,10026
05/13/2020 00H,10035
05/12/2020 23H,10028
05/12/2020 22H,10033
05/12/2020 21H,10035
05/12/2020 20H,10036
05/12/2020 19H,10039
05/12/2020 18H,10037
05/12/2020 17H,10042
05/12/2020 16H,10040
05/12/2020 15H,10040
05/12/2020 14H,10047
05/12/2020 13H,10038
05/12/2020 12H,10046
05/12/2020 11H,10041
05/12/2020 10H,10046
05/12/2020 09H,10047
05/12/2020 08H,10046
05/12/2020 07H,10041
05/12/2020 06H,10043
05/12/2020 05H,10041
05/12/2020 04H,10039
05/12/2020 03H,10039
05/12/2020 02H,10033
05/12/2020 01H,10031
05/12/2020 00H,10034
05/11/2020 23H,10028
05/11/2020 22H,10030
05/11/2020 21H,10028
05/11/2020 20H,10035
05/11/2020 19H,10031
05/11/2020 18H,10028
05/11/2020 17H,10038
05/11/2020 16H,10033
05/11/2020 15H,10035
05/11/2020 14H,10031
05/11/2020 13H,10030
05/11/2020 12H,10026
05/11/2020 11H,10030
05/11/2020 10H,10032
05/11/2020 09H,10008
05/11/2020 08H,9981
05/11/2020 07H,9950
05/11/2020 06H,9908
05/11/2020 05H,9820
05/11/2020 04H,9654
05/11/2020 03H,9652
05/11/2020 02H,9607
05/11/2020 01H,9573
05/11/2020 00H,9575
05/10/2020 23H,9557
05/10/2020 22H,9508
05/10/2020 21H,9438
05/10/2020 20H,9393
05/10/2020 19H,9347
05/10/2020 18H,9333
05/10/2020 17H,9337
05/10/2020 16H,9337
05/10/2020 15H,9342
05/10/2020 14H,9337
05/10/2020 13H,9345
05/10/2020 12H,9347
05/10/2020 11H,9340
05/10/2020 10H,9335
05/10/2020 09H,9322
05/10/2020 08H,9210
05/10/2020 07H,9119
05/10/2020 06H,9114
05/10/2020 05H,9068
05/10/2020 04H,9043
05/10/2020 03H,9030
05/10/2020 02H,9029
05/10/2020 01H,8943
05/10/2020 00H,8995
05/9/2020 23H,9029
05/9/2020 22H,9029
05/9/2020 21H,9035
05/9/2020 20H,9001
05/9/2020 19H,8916
05/9/2020 18H,8921
05/9/2020 17H,8921
05/9/2020 16H,8916
05/9/2020 15H,8914
05/9/2020 14H,8918
05/9/2020 13H,8917
05/9/2020 12H,8923
05/9/2020 11H,8920
05/9/2020 10H,8918
05/9/2020 09H,8921
05/9/2020 08H,8923
05/9/2020 07H,8914
05/9/2020 06H,8915
05/9/2020 05H,8909
05/9/2020 04H,8936
05/9/2020 03H,8939
05/9/2020 02H,8940
05/9/2020 01H,8932
05/9/2020 00H,8935
05/8/2020 23H,8938
05/8/2020 22H,8935
05/8/2020 21H,8931
05/8/2020 20H,8924
05/8/2020 19H,8935
05/8/2020 18H,8931
05/8/2020 17H,8933
05/8/2020 16H,8941
05/8/2020 15H,8938
05/8/2020 14H,8942
05/8/2020 13H,8944
05/8/2020 12H,8943
05/8/2020 11H,8946
05/8/2020 10H,8948
05/8/2020 09H,8943
05/8/2020 08H,8945
05/8/2020 07H,8939
05/8/2020 06H,8943
05/8/2020 05H,8937
05/8/2020 04H,8939
05/8/2020 03H,8930
05/8/2020 02H,8933
05/8/2020 01H,8932
05/8/2020 00H,8932
05/7/2020 23H,8936
05/7/2020 22H,8932
05/7/2020 21H,8930
05/7/2020 20H,8936
05/7/2020 19H,8938
05/7/2020 18H,8940
05/7/2020 17H,8936
05/7/2020 16H,8939
05/7/2020 15H,8936
05/7/2020 14H,8945
05/7/2020 13H,8938
05/7/2020 12H,8945
05/7/2020 11H,8946
05/7/2020 10H,8942
05/7/2020 09H,8942
05/7/2020 08H,8944
05/7/2020 07H,8941
05/7/2020 06H,8936
05/7/2020 05H,8934
05/7/2020 04H,8927
05/7/2020 03H,8934
05/7/2020 02H,8924
05/7/2020 01H,8927
05/7/2020 00H,8932
05/6/2020 23H,8926
05/6/2020 22H,8923
05/6/2020 21H,8916
05/6/2020 20H,8921
05/6/2020 19H,8930
05/6/2020 18H,8921
05/6/2020 17H,8931
05/6/2020 16H,8926
05/6/2020 15H,8931
05/6/2020 14H,8933
05/6/2020 13H,8932
05/6/2020 12H,8939
05/6/2020 11H,8926
05/6/2020 10H,8930
05/6/2020 09H,8932
05/6/2020 08H,8922
05/6/2020 07H,8915
05/6/2020 06H,8914
05/6/2020 05H,8917
05/6/2020 04H,8910
05/6/2020 03H,8913
05/6/2020 02H,8909
05/6/2020 01H,8914
05/6/2020 00H,8913
05/5/2020 23H,8906
05/5/2020 22H,8906
05/5/2020 21H,8916
05/5/2020 20H,8918
05/5/2020 19H,8925
05/5/2020 18H,8921
05/5/2020 17H,8921
05/5/2020 16H,8932
05/5/2020 15H,8929
05/5/2020 14H,8929
05/5/2020 13H,8932
05/5/2020 12H,8931
05/5/2020 11H,8932
05/5/2020 10H,8931
05/5/2020 09H,8933
05/5/2020 08H,8927
05/5/2020 07H,8923
05/5/2020 06H,8923
05/5/2020 05H,8920
05/5/2020 04H,8921
05/5/2020 03H,8917
05/5/2020 02H,8921
05/5/2020 01H,8914
05/5/2020 00H,8915
05/4/2020 23H,8912
05/4/2020 22H,8914
05/4/2020 21H,8908
05/4/2020 20H,8913
05/4/2020 19H,8920
05/4/2020 18H,8920
05/4/2020 17H,8927
05/4/2020 16H,8922
05/4/2020 15H,8923
