Net generation from natural gas for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NG.H
19:06:34 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NG.H megawatthours
09/28/2020 06H,4418
09/28/2020 05H,4794
09/28/2020 04H,5120
09/28/2020 03H,5508
09/28/2020 02H,5813
09/28/2020 01H,6095
09/28/2020 00H,6108
09/27/2020 23H,6053
09/27/2020 22H,6047
09/27/2020 21H,6016
09/27/2020 20H,5827
09/27/2020 19H,5685
09/27/2020 18H,5544
09/27/2020 17H,5000
09/27/2020 16H,4369
09/27/2020 15H,4005
09/27/2020 14H,3845
09/27/2020 13H,3917
09/27/2020 12H,3800
09/27/2020 11H,3476
09/27/2020 10H,3269
09/27/2020 09H,3194
09/27/2020 08H,3364
09/27/2020 07H,3439
09/27/2020 06H,3496
09/27/2020 05H,4048
09/27/2020 04H,4619
09/27/2020 03H,5150
09/27/2020 02H,5453
09/27/2020 01H,5631
09/27/2020 00H,5706
09/26/2020 23H,5697
09/26/2020 22H,5639
09/26/2020 21H,5695
09/26/2020 20H,5576
09/26/2020 19H,5472
09/26/2020 18H,5542
09/26/2020 17H,5305
09/26/2020 16H,5149
09/26/2020 15H,5237
09/26/2020 14H,5020
09/26/2020 13H,4733
09/26/2020 12H,4441
09/26/2020 11H,4306
09/26/2020 10H,4060
09/26/2020 09H,3875
09/26/2020 08H,3924
09/26/2020 07H,4099
09/26/2020 06H,4291
09/26/2020 05H,4676
09/26/2020 04H,5147
09/26/2020 03H,5713
09/26/2020 02H,5952
09/26/2020 01H,6534
09/26/2020 00H,6648
09/25/2020 23H,6493
09/25/2020 22H,6419
09/25/2020 21H,6254
09/25/2020 20H,6188
09/25/2020 19H,6180
09/25/2020 18H,6043
09/25/2020 17H,6008
09/25/2020 16H,5986
09/25/2020 15H,5976
09/25/2020 14H,5908
09/25/2020 13H,5998
09/25/2020 12H,5968
09/25/2020 11H,5620
09/25/2020 10H,5176
09/25/2020 09H,4798
09/25/2020 08H,4642
09/25/2020 07H,4680
09/25/2020 06H,4736
09/25/2020 05H,4905
09/25/2020 04H,5007
09/25/2020 03H,5374
09/25/2020 02H,5742
09/25/2020 01H,6144
09/25/2020 00H,6251
09/24/2020 23H,6223
09/24/2020 22H,6201
09/24/2020 21H,6082
09/24/2020 20H,6215
09/24/2020 19H,6027
09/24/2020 18H,5723
09/24/2020 17H,5482
09/24/2020 16H,5570
09/24/2020 15H,5477
09/24/2020 14H,5502
09/24/2020 13H,5635
09/24/2020 12H,5797
09/24/2020 11H,5599
09/24/2020 10H,5165
09/24/2020 09H,4626
09/24/2020 08H,4586
09/24/2020 07H,4770
09/24/2020 06H,4966
09/24/2020 05H,4914
09/24/2020 04H,4929
09/24/2020 03H,5530
09/24/2020 02H,5904
09/24/2020 01H,6241
09/24/2020 00H,6232
09/23/2020 23H,5825
09/23/2020 22H,5538
09/23/2020 21H,5328
09/23/2020 20H,4985
09/23/2020 19H,4847
09/23/2020 18H,4630
09/23/2020 17H,4512
09/23/2020 16H,4514
09/23/2020 15H,4722
09/23/2020 14H,5027
09/23/2020 13H,5282
09/23/2020 12H,5418
09/23/2020 11H,5191
09/23/2020 10H,4789
09/23/2020 09H,4158
09/23/2020 08H,3950
09/23/2020 07H,3822
09/23/2020 06H,3912
09/23/2020 05H,4289
09/23/2020 04H,4708
09/23/2020 03H,5240
09/23/2020 02H,5407
09/23/2020 01H,5700
09/23/2020 00H,5657
09/22/2020 23H,5396
09/22/2020 22H,5082
09/22/2020 21H,4675
09/22/2020 20H,4385
09/22/2020 19H,4389
09/22/2020 18H,4430
09/22/2020 17H,4274
09/22/2020 16H,4428
09/22/2020 15H,4535
09/22/2020 14H,4730
09/22/2020 13H,5010
09/22/2020 12H,5237
09/22/2020 11H,5017
09/22/2020 10H,4401
09/22/2020 09H,3943
09/22/2020 08H,3696
09/22/2020 07H,3555
09/22/2020 06H,3584
09/22/2020 05H,3845
09/22/2020 04H,4344
09/22/2020 03H,4971
09/22/2020 02H,5402
09/22/2020 01H,5488
09/22/2020 00H,5549
09/21/2020 23H,5467
09/21/2020 22H,5061
09/21/2020 21H,4829
09/21/2020 20H,4469
09/21/2020 19H,4345
09/21/2020 18H,4274
09/21/2020 17H,4279
09/21/2020 16H,4061
09/21/2020 15H,4172
09/21/2020 14H,4392
09/21/2020 13H,4714
09/21/2020 12H,4924
09/21/2020 11H,4788
09/21/2020 10H,4599
09/21/2020 09H,4174
09/21/2020 08H,4007
09/21/2020 07H,3990
09/21/2020 06H,3920
09/21/2020 05H,4027
09/21/2020 04H,4222
09/21/2020 03H,4519
09/21/2020 02H,4765
09/21/2020 01H,4908
09/21/2020 00H,4867
09/20/2020 23H,4847
09/20/2020 22H,4697
09/20/2020 21H,4123
09/20/2020 20H,3866
09/20/2020 19H,3645
09/20/2020 18H,3558
09/20/2020 17H,3549
09/20/2020 16H,3504
09/20/2020 15H,3810
09/20/2020 14H,4132
09/20/2020 13H,4329
09/20/2020 12H,4217
09/20/2020 11H,4096
09/20/2020 10H,3853
09/20/2020 09H,3684
09/20/2020 08H,3591
09/20/2020 07H,3824
09/20/2020 06H,3980
09/20/2020 05H,4245
09/20/2020 04H,4316
09/20/2020 03H,4507
09/20/2020 02H,4878
09/20/2020 01H,4997
09/20/2020 00H,4968
09/19/2020 23H,4832
09/19/2020 22H,4761
09/19/2020 21H,4483
09/19/2020 20H,4454
09/19/2020 19H,4425
09/19/2020 18H,4190
09/19/2020 17H,4111
09/19/2020 16H,4295
09/19/2020 15H,4320
09/19/2020 14H,4188
09/19/2020 13H,3965
09/19/2020 12H,3748
09/19/2020 11H,3872
09/19/2020 10H,3729
09/19/2020 09H,3706
09/19/2020 08H,3713
09/19/2020 07H,3814
09/19/2020 06H,3967
09/19/2020 05H,4472
09/19/2020 04H,4841
09/19/2020 03H,5244
09/19/2020 02H,5469
09/19/2020 01H,5629
09/19/2020 00H,5698
09/18/2020 23H,5775
09/18/2020 22H,5826
09/18/2020 21H,5708
09/18/2020 20H,5601
09/18/2020 19H,5537
09/18/2020 18H,5328
09/18/2020 17H,5285
09/18/2020 16H,5115
09/18/2020 15H,5136
09/18/2020 14H,5121
09/18/2020 13H,4969
09/18/2020 12H,4815
09/18/2020 11H,4555
09/18/2020 10H,4237
09/18/2020 09H,4113
09/18/2020 08H,4256
09/18/2020 07H,4381
09/18/2020 06H,4362
09/18/2020 05H,4714
09/18/2020 04H,5016
09/18/2020 03H,5504
09/18/2020 02H,5714
09/18/2020 01H,5767
09/18/2020 00H,5875
09/17/2020 23H,5832
09/17/2020 22H,5759
09/17/2020 21H,5710
09/17/2020 20H,5839
09/17/2020 19H,6046
09/17/2020 18H,6127
09/17/2020 17H,5957
09/17/2020 16H,5841
09/17/2020 15H,5830
09/17/2020 14H,5746
09/17/2020 13H,5655
09/17/2020 12H,5521
09/17/2020 11H,4840
09/17/2020 10H,4219
09/17/2020 09H,3880
09/17/2020 08H,3700
09/17/2020 07H,3724
09/17/2020 06H,3849
09/17/2020 05H,4262
09/17/2020 04H,4550
09/17/2020 03H,5117
09/17/2020 02H,5534
09/17/2020 01H,5544
09/17/2020 00H,5590
09/16/2020 23H,5479
09/16/2020 22H,5514
09/16/2020 21H,5716
09/16/2020 20H,5831
09/16/2020 19H,5609
09/16/2020 18H,5568
09/16/2020 17H,5433
09/16/2020 16H,4865
09/16/2020 15H,4473
09/16/2020 14H,4510
09/16/2020 13H,4671
09/16/2020 12H,4645
09/16/2020 11H,4185
09/16/2020 10H,3508
09/16/2020 09H,3285
09/16/2020 08H,3412
09/16/2020 07H,3627
09/16/2020 06H,3673
09/16/2020 05H,4120
09/16/2020 04H,4782
09/16/2020 03H,5602
09/16/2020 02H,6121
09/16/2020 01H,6388
09/16/2020 00H,6341
09/15/2020 23H,6501
09/15/2020 22H,6532
09/15/2020 21H,6629
09/15/2020 20H,6606
09/15/2020 19H,6556
09/15/2020 18H,6227
09/15/2020 17H,5868
09/15/2020 16H,5827
09/15/2020 15H,5835
09/15/2020 14H,5964
09/15/2020 13H,6161
09/15/2020 12H,6083
09/15/2020 11H,6020
09/15/2020 10H,5842
09/15/2020 09H,5627
09/15/2020 08H,5598
09/15/2020 07H,5713
09/15/2020 06H,5802
09/15/2020 05H,5916
09/15/2020 04H,6141
09/15/2020 03H,6833
09/15/2020 02H,7347
09/15/2020 01H,8290
09/15/2020 00H,8910
09/14/2020 23H,9601
09/14/2020 22H,9600
09/14/2020 21H,9653
09/14/2020 20H,9477
09/14/2020 19H,8792
09/14/2020 18H,7872
09/14/2020 17H,7042
09/14/2020 16H,6270
09/14/2020 15H,5776
09/14/2020 14H,5505
09/14/2020 13H,5476
09/14/2020 12H,5622
09/14/2020 11H,5881
09/14/2020 10H,5604
09/14/2020 09H,5237
09/14/2020 08H,5184
09/14/2020 07H,5331
09/14/2020 06H,5537
09/14/2020 05H,5579
09/14/2020 04H,5729
09/14/2020 03H,5935
09/14/2020 02H,6304
09/14/2020 01H,6926
09/14/2020 00H,7209
09/13/2020 23H,7436
09/13/2020 22H,6959
09/13/2020 21H,6476
09/13/2020 20H,6283
09/13/2020 19H,6156
09/13/2020 18H,6023
09/13/2020 17H,5772
09/13/2020 16H,5545
09/13/2020 15H,5474
09/13/2020 14H,5464
09/13/2020 13H,5385
09/13/2020 12H,5163
09/13/2020 11H,5149
09/13/2020 10H,5105
09/13/2020 09H,5169
09/13/2020 08H,5346
09/13/2020 07H,5593
09/13/2020 06H,5665
09/13/2020 05H,5766
09/13/2020 04H,6049
09/13/2020 03H,6095
09/13/2020 02H,6410
09/13/2020 01H,6862
09/13/2020 00H,6866
09/12/2020 23H,6776
09/12/2020 22H,6821
09/12/2020 21H,6949
09/12/2020 20H,6877
09/12/2020 19H,6894
09/12/2020 18H,6695
09/12/2020 17H,6515
09/12/2020 16H,6248
09/12/2020 15H,5991
09/12/2020 14H,5871
09/12/2020 13H,5800
09/12/2020 12H,5645
09/12/2020 11H,5536
09/12/2020 10H,5452
09/12/2020 09H,5592
09/12/2020 08H,5507
09/12/2020 07H,5640
09/12/2020 06H,5630
09/12/2020 05H,5779
09/12/2020 04H,5709
09/12/2020 03H,6136
09/12/2020 02H,7267
09/12/2020 01H,8821
09/12/2020 00H,9844
09/11/2020 23H,10711
09/11/2020 22H,11440
09/11/2020 21H,11778
09/11/2020 20H,11328
09/11/2020 19H,10551
09/11/2020 18H,9873
09/11/2020 17H,8943
09/11/2020 16H,7800
09/11/2020 15H,6588
09/11/2020 14H,5947
09/11/2020 13H,5967
09/11/2020 12H,6029
09/11/2020 11H,5878
09/11/2020 10H,5524
09/11/2020 09H,5258
09/11/2020 08H,5255
09/11/2020 07H,5473
09/11/2020 06H,5919
09/11/2020 05H,6231
09/11/2020 04H,6436
09/11/2020 03H,7260
09/11/2020 02H,8708
09/11/2020 01H,10100
09/11/2020 00H,10533
09/10/2020 23H,10656
09/10/2020 22H,10365
09/10/2020 21H,10174
09/10/2020 20H,9397
09/10/2020 19H,9025
09/10/2020 18H,8258
09/10/2020 17H,7542
09/10/2020 16H,7039
09/10/2020 15H,6449
09/10/2020 14H,6282
09/10/2020 13H,6182
09/10/2020 12H,6140
09/10/2020 11H,5941
09/10/2020 10H,5654
09/10/2020 09H,5536
09/10/2020 08H,5467
09/10/2020 07H,5318
09/10/2020 06H,5204
09/10/2020 05H,5037
09/10/2020 04H,5147
09/10/2020 03H,5865
09/10/2020 02H,6808
09/10/2020 01H,7521
09/10/2020 00H,7741
09/9/2020 23H,7844
09/9/2020 22H,7784
09/9/2020 21H,7449
09/9/2020 20H,7170
09/9/2020 19H,6877
09/9/2020 18H,6784
09/9/2020 17H,6606
09/9/2020 16H,6340
09/9/2020 15H,6315
09/9/2020 14H,6135
09/9/2020 13H,6107
09/9/2020 12H,6099
09/9/2020 11H,5995
09/9/2020 10H,5920
09/9/2020 09H,5813
09/9/2020 08H,5834
09/9/2020 07H,5853
09/9/2020 06H,6045
09/9/2020 05H,6166
09/9/2020 04H,6313
09/9/2020 03H,6438
09/9/2020 02H,7206
09/9/2020 01H,7922
09/9/2020 00H,8097
09/8/2020 23H,8787
09/8/2020 22H,9023
09/8/2020 21H,9094
09/8/2020 20H,8648
09/8/2020 19H,8037
09/8/2020 18H,7441
09/8/2020 17H,6638
09/8/2020 16H,6006
09/8/2020 15H,5920
09/8/2020 14H,5743
09/8/2020 13H,5671
09/8/2020 12H,5846
09/8/2020 11H,5474
09/8/2020 10H,4666
09/8/2020 09H,4108
09/8/2020 08H,4020
09/8/2020 07H,4205
09/8/2020 06H,4460
09/8/2020 05H,4738
09/8/2020 04H,5182
09/8/2020 03H,5617
09/8/2020 02H,6046
09/8/2020 01H,6193
09/8/2020 00H,6288
09/7/2020 23H,6561
09/7/2020 22H,5993
09/7/2020 21H,5508
09/7/2020 20H,5460
09/7/2020 19H,5328
09/7/2020 18H,4956
09/7/2020 17H,4467
09/7/2020 16H,4292
09/7/2020 15H,4196
09/7/2020 14H,3619
09/7/2020 13H,3375
09/7/2020 12H,3302
09/7/2020 11H,3361
09/7/2020 10H,2959
09/7/2020 09H,2783
09/7/2020 08H,2865
09/7/2020 07H,3124
09/7/2020 06H,3353
09/7/2020 05H,3902
09/7/2020 04H,4489
09/7/2020 03H,5221
09/7/2020 02H,5501
09/7/2020 01H,5669
09/7/2020 00H,5760
09/6/2020 23H,5987
09/6/2020 22H,5956
09/6/2020 21H,5641
09/6/2020 20H,5461
09/6/2020 19H,5461
09/6/2020 18H,5128
09/6/2020 17H,4699
09/6/2020 16H,4378
09/6/2020 15H,4114
09/6/2020 14H,3576
09/6/2020 13H,3519
09/6/2020 12H,3433
09/6/2020 11H,3363
09/6/2020 10H,3196
09/6/2020 09H,3347
09/6/2020 08H,3478
09/6/2020 07H,3635
09/6/2020 06H,4193
09/6/2020 05H,4986
09/6/2020 04H,5510
09/6/2020 03H,5924
09/6/2020 02H,6247
09/6/2020 01H,7074
09/6/2020 00H,7346
09/5/2020 23H,7576
09/5/2020 22H,7541
09/5/2020 21H,7383
09/5/2020 20H,7075
09/5/2020 19H,6436
09/5/2020 18H,6232
09/5/2020 17H,5693
09/5/2020 16H,5304
09/5/2020 15H,5025
09/5/2020 14H,4716
09/5/2020 13H,4603
09/5/2020 12H,4586
09/5/2020 11H,4579
09/5/2020 10H,4542
09/5/2020 09H,4594
09/5/2020 08H,4811
09/5/2020 07H,5095
09/5/2020 06H,5559
09/5/2020 05H,6208
09/5/2020 04H,6872
09/5/2020 03H,7811
09/5/2020 02H,8994
09/5/2020 01H,10448
09/5/2020 00H,11514
09/4/2020 23H,11844
09/4/2020 22H,11691
09/4/2020 21H,11662
09/4/2020 20H,11284
09/4/2020 19H,10692
09/4/2020 18H,9861
09/4/2020 17H,8891
09/4/2020 16H,7868
09/4/2020 15H,6844
09/4/2020 14H,6328
09/4/2020 13H,6397
09/4/2020 12H,6501
09/4/2020 11H,6536
09/4/2020 10H,6277
09/4/2020 09H,6157
09/4/2020 08H,6325
09/4/2020 07H,6604
09/4/2020 06H,6748
09/4/2020 05H,6878
09/4/2020 04H,7372
09/4/2020 03H,8598
09/4/2020 02H,10745
09/4/2020 01H,12101
09/4/2020 00H,13012
09/3/2020 23H,13426
09/3/2020 22H,12972
09/3/2020 21H,12343
09/3/2020 20H,11363
09/3/2020 19H,10710
09/3/2020 18H,10187
09/3/2020 17H,9343
09/3/2020 16H,8169
09/3/2020 15H,6984
09/3/2020 14H,6492
09/3/2020 13H,6438
09/3/2020 12H,6513
09/3/2020 11H,6536
09/3/2020 10H,6566
09/3/2020 09H,6347
09/3/2020 08H,6423
09/3/2020 07H,6569
09/3/2020 06H,6821
09/3/2020 05H,7157
09/3/2020 04H,7555
09/3/2020 03H,8365
09/3/2020 02H,10526
09/3/2020 01H,12026
09/3/2020 00H,12511
09/2/2020 23H,12379
09/2/2020 22H,12212
09/2/2020 21H,11961
09/2/2020 20H,11692
09/2/2020 19H,11298
09/2/2020 18H,10331
09/2/2020 17H,8872
09/2/2020 16H,7944
09/2/2020 15H,6679
09/2/2020 14H,6079
09/2/2020 13H,6306
09/2/2020 12H,6433
09/2/2020 11H,6475
09/2/2020 10H,6157
09/2/2020 09H,6009
09/2/2020 08H,6069
09/2/2020 07H,6385
09/2/2020 06H,6714
09/2/2020 05H,7064
09/2/2020 04H,7084
09/2/2020 03H,7421
09/2/2020 02H,8203
09/2/2020 01H,8899
09/2/2020 00H,9533
09/1/2020 23H,9641
09/1/2020 22H,9198
09/1/2020 21H,8747
09/1/2020 20H,8504
09/1/2020 19H,8392
09/1/2020 18H,8352
09/1/2020 17H,7991
09/1/2020 16H,7385
09/1/2020 15H,6459
09/1/2020 14H,5927
09/1/2020 13H,5875
09/1/2020 12H,6480
09/1/2020 11H,6279
09/1/2020 10H,5819
09/1/2020 09H,5451
09/1/2020 08H,5321
09/1/2020 07H,5350
09/1/2020 06H,5768
09/1/2020 05H,6131
09/1/2020 04H,6572
09/1/2020 03H,6990
09/1/2020 02H,7453
09/1/2020 01H,8311
09/1/2020 00H,8320
08/31/2020 23H,8554
08/31/2020 22H,8409
08/31/2020 21H,8365
08/31/2020 20H,8146
08/31/2020 19H,8008
08/31/2020 18H,7898
08/31/2020 17H,7588
08/31/2020 16H,6975
08/31/2020 15H,6456
08/31/2020 14H,5940
08/31/2020 13H,5969
08/31/2020 12H,6173
08/31/2020 11H,6255
08/31/2020 10H,5677
08/31/2020 09H,5378
08/31/2020 08H,5282
08/31/2020 07H,5388
08/31/2020 06H,5577
08/31/2020 05H,5637
08/31/2020 04H,5930
08/31/2020 03H,6594
08/31/2020 02H,7265
08/31/2020 01H,7925
08/31/2020 00H,8223
08/30/2020 23H,8178
08/30/2020 22H,8111
08/30/2020 21H,8004
08/30/2020 20H,7550
08/30/2020 19H,7346
08/30/2020 18H,6999
08/30/2020 17H,6523
08/30/2020 16H,5784
08/30/2020 15H,5589
08/30/2020 14H,5336
08/30/2020 13H,5133
08/30/2020 12H,4621
08/30/2020 11H,4536
08/30/2020 10H,4394
08/30/2020 09H,4529
08/30/2020 08H,4597
08/30/2020 07H,4703
08/30/2020 06H,4674
08/30/2020 05H,4890
08/30/2020 04H,5491
08/30/2020 03H,6516
08/30/2020 02H,7213
08/30/2020 01H,7688
08/30/2020 00H,8113
08/29/2020 23H,8120
08/29/2020 22H,7703
08/29/2020 21H,7384
08/29/2020 20H,7177
08/29/2020 19H,7089
08/29/2020 18H,7066
08/29/2020 17H,6860
08/29/2020 16H,6607
08/29/2020 15H,6426
08/29/2020 14H,6110
08/29/2020 13H,6014
08/29/2020 12H,5703
08/29/2020 11H,5532
08/29/2020 10H,5495
08/29/2020 09H,5426
08/29/2020 08H,5425
08/29/2020 07H,5279
08/29/2020 06H,5576
08/29/2020 05H,6243
08/29/2020 04H,7114
08/29/2020 03H,7702
08/29/2020 02H,8167
08/29/2020 01H,9170
08/29/2020 00H,9934
08/28/2020 23H,10572
08/28/2020 22H,10390
08/28/2020 21H,10133
08/28/2020 20H,9929
08/28/2020 19H,9983
08/28/2020 18H,9646
08/28/2020 17H,8912
08/28/2020 16H,8253
08/28/2020 15H,7302
08/28/2020 14H,6639
08/28/2020 13H,6441
08/28/2020 12H,6384
08/28/2020 11H,6292
08/28/2020 10H,5967
08/28/2020 09H,5672
08/28/2020 08H,5686
08/28/2020 07H,5679
08/28/2020 06H,5750
08/28/2020 05H,5861
08/28/2020 04H,6750
08/28/2020 03H,7539
08/28/2020 02H,9016
08/28/2020 01H,10532
08/28/2020 00H,11385
08/27/2020 23H,11815
08/27/2020 22H,11898
08/27/2020 21H,11671
08/27/2020 20H,11564
08/27/2020 19H,10271
08/27/2020 18H,9803
08/27/2020 17H,8186
08/27/2020 16H,7361
08/27/2020 15H,6476
08/27/2020 14H,5945
08/27/2020 13H,6037
08/27/2020 12H,6311
08/27/2020 11H,6387
08/27/2020 10H,6012
08/27/2020 09H,5682
08/27/2020 08H,5705
08/27/2020 07H,5881
08/27/2020 06H,6093
08/27/2020 05H,6251
08/27/2020 04H,6625
08/27/2020 03H,6926
08/27/2020 02H,7675
08/27/2020 01H,8937
08/27/2020 00H,9824
08/26/2020 23H,10718
08/26/2020 22H,10672
08/26/2020 21H,10331
08/26/2020 20H,9964
08/26/2020 19H,9100
08/26/2020 18H,8627
08/26/2020 17H,8045
08/26/2020 16H,7363
08/26/2020 15H,6466
08/26/2020 14H,6131
08/26/2020 13H,6021
08/26/2020 12H,6097
08/26/2020 11H,6080
08/26/2020 10H,5670
08/26/2020 09H,5325
08/26/2020 08H,5434
08/26/2020 07H,5731
08/26/2020 06H,6198
08/26/2020 05H,6325
08/26/2020 04H,6605
08/26/2020 03H,7217
08/26/2020 02H,7764
08/26/2020 01H,8533
08/26/2020 00H,9084
08/25/2020 23H,10102
08/25/2020 22H,9659
08/25/2020 21H,9453
08/25/2020 20H,9122
08/25/2020 19H,8374
08/25/2020 18H,8131
08/25/2020 17H,8188
08/25/2020 16H,7608
08/25/2020 15H,6755
08/25/2020 14H,6675
08/25/2020 13H,6674
08/25/2020 12H,6552
08/25/2020 11H,6545
08/25/2020 10H,6217
08/25/2020 09H,5763
08/25/2020 08H,5641
08/25/2020 07H,5725
08/25/2020 06H,6053
08/25/2020 05H,6315
08/25/2020 04H,6511
08/25/2020 03H,6555
08/25/2020 02H,7001
08/25/2020 01H,7326
08/25/2020 00H,7442
08/24/2020 23H,7876
08/24/2020 22H,7901
08/24/2020 21H,7956
08/24/2020 20H,7923
08/24/2020 19H,7672
08/24/2020 18H,7549
08/24/2020 17H,7276
08/24/2020 16H,6884
08/24/2020 15H,6875
08/24/2020 14H,6816
08/24/2020 13H,6576
08/24/2020 12H,6266
08/24/2020 11H,5888
08/24/2020 10H,5207
08/24/2020 09H,4692
08/24/2020 08H,4771
08/24/2020 07H,4970
08/24/2020 06H,5342
08/24/2020 05H,5908
08/24/2020 04H,6246
08/24/2020 03H,6577
08/24/2020 02H,6955
08/24/2020 01H,7087
08/24/2020 00H,7074
08/23/2020 23H,7322
08/23/2020 22H,7746
08/23/2020 21H,7295
08/23/2020 20H,7081
08/23/2020 19H,7056
08/23/2020 18H,6948
08/23/2020 17H,6818
08/23/2020 16H,6473
08/23/2020 15H,6055
08/23/2020 14H,5432
08/23/2020 13H,4979
08/23/2020 12H,4837
08/23/2020 11H,4847
08/23/2020 10H,4718
08/23/2020 09H,4647
08/23/2020 08H,4773
08/23/2020 07H,4841
08/23/2020 06H,5057
08/23/2020 05H,5459
08/23/2020 04H,6153
08/23/2020 03H,6844
08/23/2020 02H,7191
08/23/2020 01H,7754
08/23/2020 00H,7890
08/22/2020 23H,8059
08/22/2020 22H,8070
08/22/2020 21H,8126
08/22/2020 20H,8023
08/22/2020 19H,7820
08/22/2020 18H,7379
08/22/2020 17H,7096
08/22/2020 16H,6991
08/22/2020 15H,6290
08/22/2020 14H,5463
08/22/2020 13H,5234
08/22/2020 12H,5089
08/22/2020 11H,5204
08/22/2020 10H,5189
08/22/2020 09H,5255
08/22/2020 08H,5487
08/22/2020 07H,5634
08/22/2020 06H,5651
08/22/2020 05H,5933
08/22/2020 04H,6632
08/22/2020 03H,7154
08/22/2020 02H,7315
08/22/2020 01H,7580
08/22/2020 00H,7604
08/21/2020 23H,7684
08/21/2020 22H,7643
08/21/2020 21H,7550
08/21/2020 20H,7423
08/21/2020 19H,7461
08/21/2020 18H,7362
08/21/2020 17H,7161
08/21/2020 16H,6880
08/21/2020 15H,6577
08/21/2020 14H,6478
08/21/2020 13H,6463
08/21/2020 12H,6511
08/21/2020 11H,6388
08/21/2020 10H,6063
08/21/2020 09H,5661
08/21/2020 08H,5639
08/21/2020 07H,5771
08/21/2020 06H,6045
08/21/2020 05H,6265
08/21/2020 04H,6294
08/21/2020 03H,6929
08/21/2020 02H,7522
08/21/2020 01H,7993
08/21/2020 00H,8674
08/20/2020 23H,9280
08/20/2020 22H,8894
08/20/2020 21H,8629
08/20/2020 20H,8258
08/20/2020 19H,7940
08/20/2020 18H,7883
08/20/2020 17H,7363
08/20/2020 16H,6862
08/20/2020 15H,6531
08/20/2020 14H,6471
08/20/2020 13H,6367
08/20/2020 12H,6395
08/20/2020 11H,6178
08/20/2020 10H,5836
08/20/2020 09H,5457
08/20/2020 08H,5511
08/20/2020 07H,5638
08/20/2020 06H,5769
08/20/2020 05H,6137
08/20/2020 04H,6340
08/20/2020 03H,6823
08/20/2020 02H,7468
08/20/2020 01H,7978
08/20/2020 00H,8232
08/19/2020 23H,8454
08/19/2020 22H,8623
08/19/2020 21H,8558
08/19/2020 20H,8649
08/19/2020 19H,8623
08/19/2020 18H,8360
08/19/2020 17H,7663
08/19/2020 16H,7118
08/19/2020 15H,6702
08/19/2020 14H,6348
08/19/2020 13H,5975
08/19/2020 12H,6156
08/19/2020 11H,6070
08/19/2020 10H,5748
08/19/2020 09H,5414
08/19/2020 08H,5364
08/19/2020 07H,5508
08/19/2020 06H,5936
08/19/2020 05H,6035
08/19/2020 04H,6427
08/19/2020 03H,6871
08/19/2020 02H,7859
08/19/2020 01H,9255
08/19/2020 00H,9809
08/18/2020 23H,10087
08/18/2020 22H,10072
08/18/2020 21H,9637
08/18/2020 20H,9291
08/18/2020 19H,9038
08/18/2020 18H,8874
08/18/2020 17H,8446
08/18/2020 16H,7882
08/18/2020 15H,7332
08/18/2020 14H,6882
08/18/2020 13H,6779
08/18/2020 12H,6792
08/18/2020 11H,6507
08/18/2020 10H,5949
08/18/2020 09H,5611
08/18/2020 08H,5625
08/18/2020 07H,5861
08/18/2020 06H,6143
08/18/2020 05H,6296
08/18/2020 04H,6524
08/18/2020 03H,7068
08/18/2020 02H,7889
08/18/2020 01H,8589
08/18/2020 00H,9370
08/17/2020 23H,9693
08/17/2020 22H,9698
08/17/2020 21H,9487
08/17/2020 20H,9113
08/17/2020 19H,8495
08/17/2020 18H,8284
08/17/2020 17H,7685
08/17/2020 16H,6917
08/17/2020 15H,6578
08/17/2020 14H,6203
08/17/2020 13H,5960
08/17/2020 12H,6018
08/17/2020 11H,5936
08/17/2020 10H,5274
08/17/2020 09H,4729
08/17/2020 08H,4792
08/17/2020 07H,5326
08/17/2020 06H,5938
08/17/2020 05H,6456
08/17/2020 04H,6580
08/17/2020 03H,6986
08/17/2020 02H,7641
08/17/2020 01H,8101
08/17/2020 00H,8301
08/16/2020 23H,8265
08/16/2020 22H,8187
08/16/2020 21H,7986
08/16/2020 20H,7710
08/16/2020 19H,7488
08/16/2020 18H,6853
08/16/2020 17H,6391
08/16/2020 16H,6263
08/16/2020 15H,6381
08/16/2020 14H,5926
08/16/2020 13H,5393
08/16/2020 12H,4932
08/16/2020 11H,4938
08/16/2020 10H,5055
08/16/2020 09H,5273
08/16/2020 08H,5571
08/16/2020 07H,6090
08/16/2020 06H,6351
08/16/2020 05H,6581
08/16/2020 04H,6819
08/16/2020 03H,7104
08/16/2020 02H,7386
08/16/2020 01H,7725
08/16/2020 00H,7711
08/15/2020 23H,7723
08/15/2020 22H,7795
08/15/2020 21H,7556
08/15/2020 20H,7421
08/15/2020 19H,7225
08/15/2020 18H,7280
08/15/2020 17H,6987
08/15/2020 16H,6618
08/15/2020 15H,6569
08/15/2020 14H,6564
08/15/2020 13H,6400
08/15/2020 12H,6250
08/15/2020 11H,6242
08/15/2020 10H,6326
08/15/2020 09H,6228
08/15/2020 08H,6200
08/15/2020 07H,6276
08/15/2020 06H,6377
08/15/2020 05H,6476
08/15/2020 04H,6668
08/15/2020 03H,6995
08/15/2020 02H,7133
08/15/2020 01H,7415
08/15/2020 00H,7957
08/14/2020 23H,8576
08/14/2020 22H,8767
