,BURDEN,,,,,
20849,0.010666667,,,,,
11147,0.010666667,,,,,
15932,0.010666667,,,,,
22203,0.010666667,,,,,
10270,0.010666667,,,,,
18368,0.010666667,,,,,
22722,0.010666667,,,,,
16891,0.010666667,,,,,
17349,0.010666667,,,,,
4616,0.010666667,,,,,
33296,0.010666667,,,,,
33708,0.010666667,,,,,
38121,0.010666667,,,,,
16875,0.010666667,,,,,
33587,0.010666667,,,,,
20075,0.010666667,,,,,
22650,0.010666667,,,,,
21187,0.010666667,,,,,
20156,0.010666667,,,,,
5515,0.010666667,,,,,
37395,0.010666667,,,,,
32923,0.010666667,,,,,
2114,0.010666667,,,,,
14908,0.010666667,,,,,
33001,0.01067141,,,,,
11967,0.010673077,,,,,
24146,0.010676157,,,,,
42937,0.010677966,,,,,
16578,0.010677966,,,,,
19344,0.010678532,,,,,
23111,0.010680628,,,,,
3916,0.010682493,,,,,
18534,0.010684932,,,,,
43009,0.010684932,,,,,
31371,0.010684932,,,,,
15322,0.010688259,,,,,
25392,0.010693069,,,,,
35413,0.010693069,,,,,
27617,0.010693069,,,,,
17787,0.010697674,,,,,
18335,0.010698603,,,,,
31686,0.010698795,,,,,
3010,0.010698795,,,,,
44823,0.010700637,,,,,
26819,0.010700637,,,,,
20509,0.010700637,,,,,
22754,0.010700637,,,,,
43147,0.010701745,,,,,
9346,0.010703259,,,,,
33044,0.010703667,,,,,
40138,0.010704728,,,,,
15949,0.010705596,,,,,
33945,0.01070632,,,,,
44829,0.010714286,,,,,
11523,0.010714286,,,,,
32605,0.010714286,,,,,
25771,0.010714286,,,,,
43588,0.010714286,,,,,
20869,0.010714286,,,,,
34865,0.010714286,,,,,
23053,0.010714286,,,,,
40835,0.010714286,,,,,
38993,0.010714286,,,,,
42951,0.010720913,,,,,
4452,0.010721649,,,,,
12873,0.010721649,,,,,
22425,0.010723404,,,,,
21196,0.010723404,,,,,
37326,0.010726257,,,,,
32310,0.010726257,,,,,
9127,0.010728477,,,,,
26132,0.010729412,,,,,
8752,0.010731707,,,,,
23971,0.010731707,,,,,
42024,0.010731707,,,,,
7719,0.010734824,,,,,
11211,0.010735586,,,,,
8013,0.010736407,,,,,
33511,0.010736616,,,,,
29348,0.010736842,,,,,
25890,0.010738255,,,,,
3690,0.010740925,,,,,
12614,0.010741688,,,,,
14274,0.010743062,,,,,
37863,0.010743062,,,,,
44401,0.010746269,,,,,
9919,0.010746269,,,,,
39949,0.010746269,,,,,
39693,0.010746269,,,,,
37638,0.010746269,,,,,
24105,0.010746269,,,,,
38494,0.010746269,,,,,
21034,0.010750853,,,,,
4782,0.010752,,,,,
33893,0.010753759,,,,,
20575,0.010754717,,,,,
27246,0.010755442,,,,,
27123,0.010755442,,,,,
21539,0.010755442,,,,,
38287,0.010758324,,,,,
26677,0.010758621,,,,,
5167,0.010758621,,,,,
22938,0.010758621,,,,,
22068,0.010758621,,,,,
17818,0.010758621,,,,,
26242,0.010758758,,,,,
26501,0.010762332,,,,,
20183,0.010762332,,,,,
21226,0.010766721,,,,,
16315,0.010766721,,,,,
36990,0.010769231,,,,,
10309,0.010769231,,,,,
2188,0.010769231,,,,,
10811,0.010769231,,,,,
29859,0.010771993,,,,,
20507,0.010771993,,,,,
28043,0.010778443,,,,,
37883,0.010778443,,,,,
12160,0.010783824,,,,,
7977,0.010783824,,,,,
9488,0.010785547,,,,,
31779,0.010786032,,,,,
4981,0.010786517,,,,,
23806,0.010786517,,,,,
21753,0.010789211,,,,,
15424,0.010790345,,,,,
43427,0.01079258,,,,,
27996,0.010793651,,,,,
38184,0.010794603,,,,,
4580,0.01079892,,,,,
20390,0.0108,,,,,
44351,0.0108,,,,,
29700,0.0108,,,,,
8104,0.0108,,,,,
9173,0.0108,,,,,
33706,0.0108,,,,,
29704,0.0108,,,,,
4642,0.0108,,,,,
42845,0.0108,,,,,
12723,0.0108,,,,,
22395,0.0108,,,,,
16523,0.0108,,,,,
33395,0.0108,,,,,
19286,0.0108,,,,,
33914,0.0108,,,,,
7786,0.0108,,,,,
44652,0.0108,,,,,
44799,0.0108,,,,,
24483,0.0108,,,,,
44105,0.0108,,,,,
4417,0.0108,,,,,
39485,0.0108,,,,,
2573,0.0108,,,,,
36294,0.0108,,,,,
16910,0.0108,,,,,
19821,0.0108,,,,,
3503,0.0108,,,,,
5780,0.010800568,,,,,
3955,0.010801964,,,,,
39825,0.010805687,,,,,
26675,0.010805687,,,,,
1889,0.010810811,,,,,
10845,0.010810811,,,,,
4512,0.010815451,,,,,
30192,0.010815451,,,,,
17367,0.010819672,,,,,
27874,0.010819672,,,,,
33575,0.010823529,,,,,
21726,0.010827068,,,,,
24780,0.010827068,,,,,
29501,0.010827068,,,,,
37762,0.010827068,,,,,
29703,0.010827068,,,,,
22891,0.010829627,,,,,
41729,0.010831354,,,,,
33857,0.010833333,,,,,
20589,0.010833333,,,,,
35015,0.010833333,,,,,
29650,0.01083871,,,,,
11411,0.01083871,,,,,
1076,0.01083871,,,,,
35387,0.01083871,,,,,
4934,0.010840108,,,,,
32469,0.010843373,,,,,
11443,0.010843373,,,,,
43593,0.010843373,,,,,
415,0.010843373,,,,,
19020,0.010843373,,,,,
35176,0.010843373,,,,,
18988,0.010843373,,,,,
44637,0.010845007,,,,,
36059,0.010847458,,,,,
2095,0.010847948,,,,,
19036,0.01084991,,,,,
27718,0.010854271,,,,,
7031,0.010857143,,,,,
5400,0.010857143,,,,,
18001,0.010857143,,,,,
43539,0.010857143,,,,,
13111,0.010857143,,,,,
15476,0.010859729,,,,,
14031,0.010864198,,,,,
40139,0.010867925,,,,,
30944,0.010867925,,,,,
43753,0.010873786,,,,,
11423,0.010873786,,,,,
28652,0.010880829,,,,,
15717,0.010880829,,,,,
2721,0.010882353,,,,,
35654,0.010884354,,,,,
980,0.010885188,,,,,
17148,0.010885806,,,,,
1770,0.010886598,,,,,
9030,0.010889292,,,,,
24782,0.010894942,,,,,
24340,0.010899183,,,,,
23782,0.010899183,,,,,
22803,0.010903804,,,,,
35518,0.010907108,,,,,
1402,0.010907674,,,,,
40747,0.010908893,,,,,
16960,0.010909091,,,,,
34847,0.010909091,,,,,
22442,0.010909091,,,,,
43715,0.010909091,,,,,
44392,0.010909091,,,,,
40059,0.010909091,,,,,
14770,0.010909091,,,,,
23003,0.010909091,,,,,
13061,0.010909091,,,,,
9685,0.010909091,,,,,
21935,0.010909091,,,,,
7625,0.010909091,,,,,
17673,0.010909091,,,,,
3150,0.010909091,,,,,
8028,0.010909091,,,,,
28947,0.010909091,,,,,
26380,0.010909091,,,,,
22304,0.010909091,,,,,
23917,0.010909091,,,,,
18799,0.010909091,,,,,
8918,0.010909091,,,,,
33615,0.010909091,,,,,
18670,0.010909091,,,,,
17485,0.010909091,,,,,
44624,0.010909091,,,,,
40028,0.010909091,,,,,
30952,0.010909091,,,,,
32002,0.010909091,,,,,
43936,0.010909091,,,,,
30588,0.010909091,,,,,
31841,0.010909091,,,,,
27631,0.010909091,,,,,
19398,0.010909091,,,,,
36543,0.010909091,,,,,
27867,0.010909091,,,,,
1520,0.010909091,,,,,
36912,0.010909091,,,,,
40453,0.010909091,,,,,
7981,0.010909091,,,,,
12969,0.010909091,,,,,
13159,0.010909091,,,,,
20045,0.010909091,,,,,
10624,0.010909091,,,,,
1267,0.010909091,,,,,
30327,0.010909091,,,,,
5700,0.010914434,,,,,
25450,0.010914603,,,,,
22493,0.01092437,,,,,
22153,0.010925796,,,,,
36712,0.010927152,,,,,
4809,0.010931259,,,,,
36976,0.0109375,,,,,
9210,0.0109375,,,,,
5328,0.010940171,,,,,
22614,0.010943081,,,,,
557,0.010944625,,,,,
1905,0.010944625,,,,,
29152,0.010944625,,,,,
26426,0.010947368,,,,,
32832,0.010947368,,,,,
28920,0.010948905,,,,,
36761,0.010950385,,,,,
43495,0.01095057,,,,,
26718,0.01095057,,,,,
29389,0.01095057,,,,,
1646,0.01095057,,,,,
2673,0.010952381,,,,,
4223,0.010952653,,,,,
23043,0.010954357,,,,,
27231,0.010955056,,,,,
42222,0.010956522,,,,,
32556,0.010956522,,,,,
32772,0.010958404,,,,,
44210,0.010958904,,,,,
37271,0.010958904,,,,,
28203,0.010964467,,,,,
14728,0.010966057,,,,,
22338,0.010966729,,,,,
21111,0.010967742,,,,,
35285,0.010969638,,,,,
17696,0.010970036,,,,,
7102,0.010970464,,,,,
10663,0.010971429,,,,,
11058,0.010971429,,,,,
13801,0.010971429,,,,,
30361,0.01097561,,,,,
28150,0.010980392,,,,,
34243,0.010980392,,,,,
25874,0.010980392,,,,,
16085,0.010980392,,,,,
38194,0.010984456,,,,,
25472,0.010985915,,,,,
42896,0.010985915,,,,,
8282,0.010985915,,,,,
28733,0.010985915,,,,,
42011,0.010985915,,,,,
37161,0.010985915,,,,,
39194,0.010985915,,,,,
14582,0.010986267,,,,,
16628,0.010997305,,,,,
40182,0.010997305,,,,,
32256,0.010999633,,,,,
28566,0.011,,,,,
33463,0.011,,,,,
18615,0.011,,,,,
44136,0.011,,,,,
4585,0.011,,,,,
9167,0.011,,,,,
5794,0.011,,,,,
42172,0.011,,,,,
37906,0.011,,,,,
32624,0.011,,,,,
44890,0.011,,,,,
40417,0.011,,,,,
11225,0.01100027,,,,,
44861,0.011001258,,,,,
408,0.01100141,,,,,
6431,0.011002865,,,,,
26676,0.011002865,,,,,
29047,0.011004367,,,,,
43689,0.011007155,,,,,
5091,0.011009174,,,,,
40112,0.011009174,,,,,
27213,0.011009174,,,,,
12040,0.011014493,,,,,
28876,0.011015119,,,,,
7317,0.011020408,,,,,
26997,0.011020408,,,,,
5305,0.011020408,,,,,
15073,0.011020408,,,,,
7123,0.011020408,,,,,
11232,0.011020408,,,,,
8129,0.011023622,,,,,
23740,0.011024158,,,,,
40076,0.011025727,,,,,
2812,0.011026034,,,,,
17720,0.011027027,,,,,
15007,0.011027027,,,,,
38699,0.011027027,,,,,
22048,0.011027027,,,,,
11839,0.011034483,,,,,
9517,0.011034483,,,,,
27108,0.011034483,,,,,
20005,0.011034483,,,,,
4258,0.011037302,,,,,
43485,0.011038712,,,,,
5840,0.01104,,,,,
26248,0.01104,,,,,
3359,0.01104034,,,,,
3911,0.011040405,,,,,
8369,0.011040828,,,,,
30722,0.011042945,,,,,
38808,0.011047181,,,,,
3588,0.01104827,,,,,
44264,0.011048593,,,,,
20675,0.011049724,,,,,
4701,0.011050477,,,,,
28742,0.011052632,,,,,
7969,0.011052632,,,,,
3117,0.011052632,,,,,
10955,0.011052632,,,,,
24436,0.011052632,,,,,
23784,0.011059908,,,,,
23103,0.011059908,,,,,
23619,0.011063197,,,,,
12874,0.01106383,,,,,
29335,0.011071246,,,,,
15744,0.011071429,,,,,
42311,0.011071813,,,,,
21754,0.011072664,,,,,
36018,0.011076923,,,,,
37364,0.011076923,,,,,
20520,0.011076923,,,,,
40113,0.011076923,,,,,
18082,0.011076923,,,,,
36250,0.011076923,,,,,
11706,0.011076923,,,,,
34182,0.011076923,,,,,
44212,0.011076923,,,,,
38972,0.011076923,,,,,
38119,0.011076923,,,,,
27020,0.011076923,,,,,
26984,0.011076923,,,,,
34237,0.011076923,,,,,
43255,0.011076923,,,,,
23923,0.011076923,,,,,
26814,0.011076923,,,,,
13298,0.011076923,,,,,
38090,0.011076923,,,,,
39138,0.011076923,,,,,
42239,0.011076923,,,,,
22362,0.011088296,,,,,
4933,0.011089109,,,,,
19962,0.011092437,,,,,
6848,0.011092437,,,,,
2328,0.011092437,,,,,
4174,0.011094891,,,,,
11686,0.011095306,,,,,
22592,0.011101322,,,,,
16562,0.011101322,,,,,
12455,0.011102544,,,,,
38485,0.011105398,,,,,
39100,0.011111111,,,,,
13080,0.011111111,,,,,
28800,0.011111111,,,,,
29756,0.011111111,,,,,
39109,0.011111111,,,,,
23113,0.011116529,,,,,
21825,0.011119031,,,,,
24529,0.011121951,,,,,
36499,0.011122554,,,,,
29540,0.011123342,,,,,
21851,0.011124845,,,,,
43434,0.011125828,,,,,
36497,0.011125828,,,,,
1822,0.011126961,,,,,
32333,0.011128284,,,,,
42570,0.011131222,,,,,
7997,0.011133201,,,,,
22893,0.011134021,,,,,
21240,0.011134021,,,,,
27605,0.011134021,,,,,
20865,0.011134021,,,,,
37457,0.011134021,,,,,
33827,0.011136,,,,,
4044,0.011139241,,,,,
965,0.011139241,,,,,
4506,0.011139241,,,,,
44479,0.011140584,,,,,
15563,0.011142061,,,,,
20542,0.011142857,,,,,
24807,0.011142857,,,,,
8236,0.011142857,,,,,
42603,0.011142857,,,,,
5225,0.011142857,,,,,
13153,0.011142857,,,,,
26252,0.011142857,,,,,
1133,0.011143695,,,,,
43306,0.011145511,,,,,
5315,0.011145511,,,,,
1752,0.011145511,,,,,
2527,0.011148387,,,,,
7756,0.011150344,,,,,
15106,0.011150442,,,,,
42988,0.011151676,,,,,
25906,0.011154144,,,,,
38604,0.011157025,,,,,
5322,0.011162791,,,,,
27925,0.011162791,,,,,
20767,0.011162791,,,,,
32277,0.011162791,,,,,
20154,0.011162791,,,,,
20884,0.011162791,,,,,
30520,0.011162791,,,,,
36334,0.011162791,,,,,
9837,0.011162791,,,,,
7442,0.011162791,,,,,
15245,0.011162791,,,,,
22988,0.011162791,,,,,
1939,0.011162791,,,,,
15828,0.011162791,,,,,
8835,0.011165217,,,,,
2192,0.011167336,,,,,
30196,0.011171171,,,,,
16465,0.011171961,,,,,
10358,0.011173878,,,,,
43065,0.011175786,,,,,
15965,0.011176471,,,,,
32872,0.011180124,,,,,
12117,0.011185087,,,,,
1069,0.011185087,,,,,
16431,0.011186441,,,,,
43006,0.011186441,,,,,
16941,0.011186441,,,,,
10439,0.011186441,,,,,
22007,0.011186441,,,,,
36348,0.011187073,,,,,
5449,0.011190302,,,,,
44610,0.011191047,,,,,
24889,0.01119171,,,,,
7090,0.01119171,,,,,
29467,0.01119171,,,,,
42189,0.011192538,,,,,
23096,0.011198134,,,,,
6298,0.0112,,,,,
42576,0.0112,,,,,
30407,0.0112,,,,,
35276,0.0112,,,,,
42537,0.0112,,,,,
43564,0.0112,,,,,
27499,0.0112,,,,,
37130,0.0112,,,,,
19745,0.0112,,,,,
23151,0.0112,,,,,
23765,0.0112,,,,,
15821,0.0112,,,,,
44743,0.0112,,,,,
15108,0.0112,,,,,
44047,0.0112,,,,,
24962,0.0112,,,,,
19313,0.0112,,,,,
18013,0.0112,,,,,
11452,0.0112,,,,,
1110,0.0112,,,,,
8950,0.011204482,,,,,
40572,0.011205433,,,,,
22821,0.011206226,,,,,
15191,0.011206226,,,,,
44568,0.011206226,,,,,
36979,0.011206226,,,,,
36476,0.011208791,,,,,
44787,0.011208791,,,,,
44599,0.011208791,,,,,
9166,0.011208791,,,,,
18100,0.011208791,,,,,
20642,0.011214953,,,,,
34861,0.011214953,,,,,
15986,0.011214953,,,,,
16343,0.011214953,,,,,
1423,0.011214953,,,,,
4847,0.011214953,,,,,
42396,0.011214953,,,,,
10703,0.011214953,,,,,
15509,0.011219512,,,,,
15169,0.01122449,,,,,
5394,0.01122449,,,,,
26581,0.011226611,,,,,
29679,0.011227298,,,,,
13214,0.01122807,,,,,
16020,0.011229947,,,,,
16235,0.011229947,,,,,
28785,0.011237458,,,,,
1153,0.011240506,,,,,
31468,0.011242973,,,,,
13280,0.011243412,,,,,
34064,0.011243612,,,,,
12062,0.011246485,,,,,
3910,0.01125,,,,,
44074,0.01125,,,,,
31800,0.01125,,,,,
5911,0.01125,,,,,
11273,0.01125,,,,,
34325,0.01125,,,,,
42684,0.01125,,,,,
43421,0.01125,,,,,
25054,0.01125,,,,,
22672,0.01125,,,,,
1805,0.01125,,,,,
3509,0.01125,,,,,
6426,0.01125,,,,,
23560,0.01125,,,,,
43904,0.01125,,,,,
23666,0.011255862,,,,,
6154,0.011258278,,,,,
4106,0.011260054,,,,,
4995,0.011262136,,,,,
19185,0.01126408,,,,,
21077,0.011264822,,,,,
28810,0.011267606,,,,,
11602,0.011270718,,,,,
32216,0.011271676,,,,,
8498,0.011275168,,,,,
4357,0.011275168,,,,,
12387,0.011276734,,,,,
18366,0.011277232,,,,,
2270,0.011279373,,,,,
23296,0.011280846,,,,,
19854,0.011282051,,,,,
29112,0.011282051,,,,,
9588,0.011282051,,,,,
38071,0.011282051,,,,,
18340,0.011283498,,,,,
11770,0.011287988,,,,,
28998,0.011290323,,,,,
20581,0.011290797,,,,,
20220,0.011291028,,,,,
38588,0.011294118,,,,,
2457,0.011294118,,,,,
18465,0.011294118,,,,,
22805,0.011294118,,,,,
44500,0.011294118,,,,,
32268,0.011294118,,,,,
44110,0.011294118,,,,,
27051,0.011294118,,,,,
28508,0.011294118,,,,,
42991,0.011294118,,,,,
21515,0.011294118,,,,,
17039,0.011294118,,,,,
22090,0.011294118,,,,,
26214,0.011294118,,,,,
44878,0.011294118,,,,,
20455,0.011294118,,,,,
26431,0.011294118,,,,,
44735,0.011294118,,,,,
24491,0.011294118,,,,,
5397,0.011294118,,,,,
35914,0.011294118,,,,,
35472,0.011294118,,,,,
32328,0.011296162,,,,,
10496,0.01129669,,,,,
5354,0.011302983,,,,,
25247,0.011304348,,,,,
4590,0.011304757,,,,,
27034,0.011305518,,,,,
16956,0.011307154,,,,,
18337,0.011308204,,,,,
14914,0.011308901,,,,,
44239,0.011309717,,,,,
22015,0.011311054,,,,,
40947,0.011311475,,,,,
33388,0.011314084,,,,,
8176,0.011314597,,,,,
28336,0.011320755,,,,,
43970,0.011320755,,,,,
6265,0.011320755,,,,,
42345,0.011320755,,,,,
35101,0.011320755,,,,,
29730,0.011320755,,,,,
11080,0.011323944,,,,,
15769,0.011324864,,,,,
31286,0.011326691,,,,,
38965,0.011328976,,,,,
37102,0.011330472,,,,,
23847,0.011332634,,,,,
17098,0.011333333,,,,,
2910,0.011333333,,,,,
18996,0.011333333,,,,,
38953,0.011333333,,,,,
30089,0.011333333,,,,,
35514,0.011335013,,,,,
4334,0.011335505,,,,,
6003,0.011335505,,,,,
14865,0.011338007,,,,,
488,0.011338583,,,,,
38124,0.011342155,,,,,
29372,0.011344538,,,,,
43449,0.011347262,,,,,
10562,0.011351351,,,,,
4560,0.011351351,,,,,
1433,0.011351351,,,,,
13783,0.011351351,,,,,
32922,0.011351351,,,,,
3345,0.011354839,,,,,
43206,0.011356467,,,,,
10600,0.011358025,,,,,
28928,0.011363636,,,,,
39388,0.011363636,,,,,
38010,0.011365902,,,,,
16040,0.011368421,,,,,
4237,0.011368421,,,,,
1500,0.011368421,,,,,
31439,0.011368421,,,,,
38128,0.011368421,,,,,
27792,0.011368421,,,,,
30997,0.011368421,,,,,
8425,0.011368421,,,,,
23187,0.011368421,,,,,
35826,0.011368421,,,,,
3606,0.011368421,,,,,
38956,0.011371571,,,,,
1265,0.011374408,,,,,
15725,0.011374408,,,,,
9174,0.011377246,,,,,
4533,0.01137931,,,,,
20604,0.011383399,,,,,
5523,0.011386861,,,,,
10672,0.011386861,,,,,
19170,0.011389831,,,,,
5640,0.011389831,,,,,
26636,0.011390603,,,,,
4328,0.011392405,,,,,
17655,0.011392405,,,,,
26665,0.011392405,,,,,
42952,0.011392405,,,,,
40853,0.011392405,,,,,
33888,0.011394659,,,,,
29036,0.011398417,,,,,
12486,0.0114,,,,,
23157,0.0114,,,,,
16168,0.0114,,,,,
44231,0.0114,,,,,
32550,0.0114,,,,,
14180,0.0114,,,,,
5372,0.0114,,,,,
44470,0.0114,,,,,
22431,0.0114,,,,,
24501,0.011402715,,,,,
2452,0.011404435,,,,,
37518,0.011406844,,,,,
7106,0.01141046,,,,,
40217,0.011412268,,,,,
10202,0.011413043,,,,,
4846,0.011413043,,,,,
4490,0.011413333,,,,,
23114,0.011415887,,,,,
3329,0.011421649,,,,,
8005,0.011422172,,,,,
19770,0.011422528,,,,,
44067,0.011424038,,,,,
5200,0.011425307,,,,,
7761,0.011428571,,,,,
9948,0.011428571,,,,,
3603,0.011428571,,,,,
29420,0.011428571,,,,,
10248,0.011428571,,,,,
7154,0.011428571,,,,,
44250,0.011428571,,,,,
44761,0.011428571,,,,,
4982,0.011428571,,,,,
36467,0.011428571,,,,,
22439,0.011428571,,,,,
9663,0.011428571,,,,,
5495,0.011428571,,,,,
13307,0.011428571,,,,,
17643,0.011428571,,,,,
43876,0.011428571,,,,,
19178,0.011428571,,,,,
21869,0.011428571,,,,,
29690,0.011428571,,,,,
30838,0.011428571,,,,,
5897,0.011428571,,,,,
33543,0.011428571,,,,,
39484,0.011428571,,,,,
11189,0.011428571,,,,,
19144,0.011428571,,,,,
17191,0.011428571,,,,,
2631,0.011428571,,,,,
20567,0.011428571,,,,,
41971,0.011428571,,,,,
3183,0.011428571,,,,,
8619,0.011434621,,,,,
19379,0.011439466,,,,,
21242,0.011440678,,,,,
7848,0.011445783,,,,,
927,0.011446154,,,,,
2880,0.011448041,,,,,
16319,0.011450382,,,,,
43782,0.011451943,,,,,
20551,0.011453744,,,,,
35583,0.011453744,,,,,
29398,0.011454545,,,,,
32210,0.011454545,,,,,
4569,0.011454545,,,,,
32687,0.011458333,,,,,
44517,0.011458886,,,,,
37031,0.011460674,,,,,
23298,0.011460674,,,,,
25952,0.011460674,,,,,
43967,0.011460674,,,,,
1160,0.011464968,,,,,
28019,0.011464968,,,,,
25080,0.011464968,,,,,
27735,0.011464968,,,,,
35689,0.011464968,,,,,
27053,0.011468288,,,,,
43521,0.011477152,,,,,
34068,0.011478261,,,,,
29985,0.011478261,,,,,
35152,0.011478261,,,,,
35001,0.011478261,,,,,
3656,0.011478261,,,,,
9150,0.011478261,,,,,
24519,0.011478261,,,,,
18763,0.011478261,,,,,
11413,0.011478261,,,,,
44413,0.011478261,,,,,
40821,0.011478261,,,,,
35555,0.011478261,,,,,
20972,0.011478261,,,,,
14757,0.011478261,,,,,
4819,0.011478677,,,,,
3952,0.011479029,,,,,
3406,0.011479592,,,,,
43121,0.011480363,,,,,
2297,0.011483254,,,,,
26327,0.011489362,,,,,
3041,0.011489362,,,,,
22594,0.011489362,,,,,
24250,0.011489362,,,,,
35349,0.011491108,,,,,
11993,0.011494253,,,,,
35655,0.011497006,,,,,
21391,0.011497006,,,,,
8391,0.011498258,,,,,
13910,0.0115,,,,,
16171,0.0115,,,,,
36777,0.011504085,,,,,
21540,0.011506849,,,,,
19366,0.011507725,,,,,
7938,0.011510791,,,,,
17466,0.011511628,,,,,
17908,0.011513859,,,,,
11195,0.011515152,,,,,
40942,0.01152,,,,,
20408,0.01152,,,,,
11145,0.01152,,,,,
23324,0.01152,,,,,
15042,0.01152,,,,,
27536,0.01152,,,,,
39128,0.01152,,,,,
40351,0.01152,,,,,
38774,0.01152,,,,,
749,0.01152,,,,,
43295,0.011528384,,,,,
41020,0.011531532,,,,,
18965,0.011531532,,,,,
39217,0.011531532,,,,,
31988,0.011538462,,,,,
41355,0.011538462,,,,,
31755,0.011538462,,,,,
494,0.011538462,,,,,
38012,0.011538462,,,,,
3032,0.011538462,,,,,
31847,0.011538462,,,,,
3147,0.011538462,,,,,
30383,0.011538462,,,,,
44319,0.011546392,,,,,
28257,0.011550802,,,,,
15902,0.011555556,,,,,
15840,0.011555556,,,,,
8997,0.011555556,,,,,
37465,0.011555556,,,,,
5056,0.011559302,,,,,
13231,0.011560694,,,,,
17928,0.011560694,,,,,
18148,0.011561462,,,,,
39754,0.011564122,,,,,
5930,0.011566265,,,,,
18173,0.011566265,,,,,
259,0.011566265,,,,,
1809,0.011566265,,,,,
27577,0.011566265,,,,,
29534,0.011568799,,,,,
27352,0.011575563,,,,,
11946,0.011578947,,,,,
37629,0.011578947,,,,,
8568,0.011578947,,,,,
40570,0.011578947,,,,,
6110,0.011580031,,,,,
2254,0.011580217,,,,,
15459,0.011580699,,,,,
26160,0.011586207,,,,,
1989,0.011586207,,,,,
22696,0.011586207,,,,,
7822,0.011586207,,,,,
41746,0.011590909,,,,,
20479,0.011590909,,,,,
20035,0.011590909,,,,,
19015,0.011592689,,,,,
21313,0.011594203,,,,,
18476,0.011594203,,,,,
23199,0.011594203,,,,,
19119,0.011602922,,,,,
6548,0.011604396,,,,,
18496,0.011607397,,,,,
40430,0.011609907,,,,,
2943,0.011612903,,,,,
4849,0.011612903,,,,,
44314,0.011612903,,,,,
18864,0.011612903,,,,,
37151,0.011612903,,,,,
7284,0.011612903,,,,,
28263,0.011612903,,,,,
17899,0.011612903,,,,,
16313,0.011612903,,,,,
20271,0.011612903,,,,,
34805,0.011612903,,,,,
7669,0.011612903,,,,,
23054,0.011612903,,,,,
9950,0.011612903,,,,,
34199,0.011612903,,,,,
44636,0.011612903,,,,,
23967,0.011612903,,,,,
4723,0.011612903,,,,,
5909,0.011612903,,,,,
9666,0.011612903,,,,,
37222,0.011612903,,,,,
11171,0.0116204,,,,,
37006,0.011625404,,,,,
24739,0.011628866,,,,,
12222,0.011629956,,,,,
26342,0.011632653,,,,,
19433,0.011632653,,,,,
30650,0.011635423,,,,,
1833,0.011636364,,,,,
6954,0.011636364,,,,,
13552,0.011636364,,,,,
41908,0.011636364,,,,,
40154,0.011636364,,,,,
36628,0.011641791,,,,,
16199,0.01164295,,,,,
17647,0.011647059,,,,,
23894,0.011650485,,,,,
7597,0.011650485,,,,,
32478,0.011650485,,,,,
18721,0.011650485,,,,,
40186,0.011650485,,,,,
5928,0.011657143,,,,,
39218,0.011657143,,,,,
38834,0.011657143,,,,,
23577,0.01165857,,,,,
4428,0.011659193,,,,,
3001,0.011659306,,,,,
7059,0.011659919,,,,,
27454,0.011663067,,,,,
27665,0.011666667,,,,,
10258,0.011666667,,,,,
43578,0.011666667,,,,,
28242,0.011666667,,,,,
6979,0.011666667,,,,,
15306,0.011666667,,,,,
14972,0.011666667,,,,,
44769,0.011671733,,,,,
14931,0.011673152,,,,,
39977,0.011675676,,,,,
26609,0.011675676,,,,,
7104,0.011675676,,,,,
43203,0.011676647,,,,,
29003,0.011676647,,,,,
38156,0.011678832,,,,,
27855,0.011678832,,,,,
33759,0.011681416,,,,,
35003,0.011681416,,,,,
17735,0.011681416,,,,,
