Net generation from coal for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.COL.H
19:20:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.COL.H megawatthours
12/20/2019 20H,6713
12/20/2019 19H,6992
12/20/2019 18H,6995
12/20/2019 17H,7480
12/20/2019 16H,7780
12/20/2019 15H,7671
12/20/2019 14H,7683
12/20/2019 13H,8159
12/20/2019 12H,7738
12/20/2019 11H,7336
12/20/2019 10H,7689
12/20/2019 09H,7498
12/20/2019 08H,7321
12/20/2019 07H,7038
12/20/2019 06H,7163
12/20/2019 05H,7127
12/20/2019 04H,7008
12/20/2019 03H,7052
12/20/2019 02H,7068
12/20/2019 01H,7037
12/20/2019 00H,7579
12/19/2019 23H,6593
12/19/2019 22H,5920
12/19/2019 21H,5802
12/19/2019 20H,5880
12/19/2019 19H,6141
12/19/2019 18H,6626
12/19/2019 17H,6753
12/19/2019 16H,6962
12/19/2019 15H,7104
12/19/2019 14H,7958
12/19/2019 13H,8909
12/19/2019 12H,7984
12/19/2019 11H,7147
12/19/2019 10H,7747
12/19/2019 09H,8018
12/19/2019 08H,7479
12/19/2019 07H,7205
12/19/2019 06H,7097
12/19/2019 05H,7296
12/19/2019 04H,8082
12/19/2019 03H,8532
12/19/2019 02H,8291
12/19/2019 01H,8295
12/19/2019 00H,8639
12/18/2019 23H,7490
12/18/2019 22H,6690
12/18/2019 21H,6596
12/18/2019 20H,6755
12/18/2019 19H,6816
12/18/2019 18H,6998
12/18/2019 17H,7389
12/18/2019 16H,7686
12/18/2019 15H,7403
12/18/2019 14H,7773
12/18/2019 13H,7773
12/18/2019 12H,7362
12/18/2019 11H,6624
12/18/2019 10H,6696
12/18/2019 09H,6302
12/18/2019 08H,6178
12/18/2019 07H,6174
12/18/2019 06H,6407
12/18/2019 05H,6956
12/18/2019 04H,7425
12/18/2019 03H,7390
12/18/2019 02H,7501
12/18/2019 01H,7654
12/18/2019 00H,7445
12/17/2019 23H,7286
12/17/2019 22H,6921
12/17/2019 21H,6592
12/17/2019 20H,6547
12/17/2019 19H,6309
12/17/2019 18H,6169
12/17/2019 17H,6038
12/17/2019 16H,5717
12/17/2019 15H,5455
12/17/2019 14H,6247
12/17/2019 13H,6295
12/17/2019 12H,5667
12/17/2019 11H,5251
12/17/2019 10H,5255
12/17/2019 09H,5241
12/17/2019 08H,5241
12/17/2019 07H,5236
12/17/2019 06H,5520
12/17/2019 05H,5949
12/17/2019 04H,6064
12/17/2019 03H,6035
12/17/2019 02H,6124
12/17/2019 01H,6523
12/17/2019 00H,6545
12/16/2019 23H,6180
12/16/2019 22H,5324
12/16/2019 21H,5221
12/16/2019 20H,5339
12/16/2019 19H,5216
12/16/2019 18H,5220
12/16/2019 17H,4885
12/16/2019 16H,4868
12/16/2019 15H,4989
12/16/2019 14H,5316
12/16/2019 13H,5500
12/16/2019 12H,4834
12/16/2019 11H,4493
12/16/2019 10H,4483
12/16/2019 09H,4571
12/16/2019 08H,4584
12/16/2019 07H,4534
12/16/2019 06H,4509
12/16/2019 05H,4493
12/16/2019 04H,4864
12/16/2019 03H,5285
12/16/2019 02H,5623
12/16/2019 01H,5607
12/16/2019 00H,5572
12/15/2019 23H,4848
12/15/2019 22H,4578
12/15/2019 21H,4546
12/15/2019 20H,4529
12/15/2019 19H,4551
12/15/2019 18H,4599
12/15/2019 17H,4795
12/15/2019 16H,4718
12/15/2019 15H,4775
12/15/2019 14H,5185
12/15/2019 13H,5015
12/15/2019 12H,4847
12/15/2019 11H,4993
12/15/2019 10H,5165
12/15/2019 09H,5083
12/15/2019 08H,5077
12/15/2019 07H,5020
12/15/2019 06H,5014
12/15/2019 05H,4918
12/15/2019 04H,5114
12/15/2019 03H,5267
12/15/2019 02H,5169
12/15/2019 01H,5039
12/15/2019 00H,5210
12/14/2019 23H,5060
12/14/2019 22H,4316
12/14/2019 21H,4150
12/14/2019 20H,4157
12/14/2019 19H,4446
12/14/2019 18H,4884
12/14/2019 17H,5115
12/14/2019 16H,5195
12/14/2019 15H,5073
12/14/2019 14H,5189
12/14/2019 13H,4987
12/14/2019 12H,4732
12/14/2019 11H,4483
12/14/2019 10H,4414
12/14/2019 09H,4528
12/14/2019 08H,4491
12/14/2019 07H,4665
12/14/2019 06H,4854
12/14/2019 05H,4899
12/14/2019 04H,5150
12/14/2019 03H,5368
12/14/2019 02H,5371
12/14/2019 01H,5339
12/14/2019 00H,5361
12/13/2019 23H,5434
12/13/2019 22H,5423
12/13/2019 21H,5345
12/13/2019 20H,5430
12/13/2019 19H,5477
12/13/2019 18H,5451
12/13/2019 17H,5487
12/13/2019 16H,5672
12/13/2019 15H,5603
12/13/2019 14H,5535
12/13/2019 13H,5606
12/13/2019 12H,5698
12/13/2019 11H,5336
12/13/2019 10H,5556
12/13/2019 09H,5535
12/13/2019 08H,5544
12/13/2019 07H,5538
12/13/2019 06H,5689
12/13/2019 05H,6125
12/13/2019 04H,5653
12/13/2019 03H,5822
12/13/2019 02H,5718
12/13/2019 01H,5753
12/13/2019 00H,5966
12/12/2019 23H,6082
12/12/2019 22H,6218
12/12/2019 21H,6421
12/12/2019 20H,6203
12/12/2019 19H,6198
12/12/2019 18H,5859
12/12/2019 17H,6076
12/12/2019 16H,5881
12/12/2019 15H,5660
12/12/2019 14H,5666
12/12/2019 13H,6095
12/12/2019 12H,6055
12/12/2019 11H,5406
12/12/2019 10H,5784
12/12/2019 09H,6032
12/12/2019 08H,6032
12/12/2019 07H,6038
12/12/2019 06H,5685
12/12/2019 05H,5968
12/12/2019 04H,5734
12/12/2019 03H,5704
12/12/2019 02H,5695
12/12/2019 01H,5742
12/12/2019 00H,6010
12/11/2019 23H,5836
12/11/2019 22H,5792
12/11/2019 21H,5678
12/11/2019 20H,5959
12/11/2019 19H,5952
12/11/2019 18H,5919
12/11/2019 17H,5919
12/11/2019 16H,5941
12/11/2019 15H,5812
12/11/2019 14H,5811
12/11/2019 13H,5782
12/11/2019 12H,5322
12/11/2019 11H,4660
12/11/2019 10H,4446
12/11/2019 09H,4395
12/11/2019 08H,4395
12/11/2019 07H,4410
12/11/2019 06H,4652
12/11/2019 05H,5159
12/11/2019 04H,5523
12/11/2019 03H,5575
12/11/2019 02H,5540
12/11/2019 01H,5590
12/11/2019 00H,5752
12/10/2019 23H,5917
12/10/2019 22H,5658
12/10/2019 21H,5329
12/10/2019 20H,5402
12/10/2019 19H,5490
12/10/2019 18H,5410
12/10/2019 17H,5276
12/10/2019 16H,5297
12/10/2019 15H,5211
12/10/2019 14H,5149
12/10/2019 13H,5084
12/10/2019 12H,4392
12/10/2019 11H,4060
12/10/2019 10H,4059
12/10/2019 09H,4055
12/10/2019 08H,4068
12/10/2019 07H,4198
12/10/2019 06H,4580
12/10/2019 05H,4974
12/10/2019 04H,5248
12/10/2019 03H,5373
12/10/2019 02H,5396
12/10/2019 01H,5416
12/10/2019 00H,5668
12/9/2019 23H,5774
12/9/2019 22H,5465
12/9/2019 21H,5049
12/9/2019 20H,5234
12/9/2019 19H,5178
12/9/2019 18H,5416
12/9/2019 17H,5383
12/9/2019 16H,5246
12/9/2019 15H,5111
12/9/2019 14H,5114
12/9/2019 13H,5107
12/9/2019 12H,4887
12/9/2019 11H,4239
12/9/2019 10H,4106
12/9/2019 09H,4110
12/9/2019 08H,4089
12/9/2019 07H,4097
12/9/2019 06H,4094
12/9/2019 05H,4171
12/9/2019 04H,4817
12/9/2019 03H,5176
12/9/2019 02H,5269
12/9/2019 01H,5316
12/9/2019 00H,5321
12/8/2019 23H,5230
12/8/2019 22H,4868
12/8/2019 21H,4335
12/8/2019 20H,4297
12/8/2019 19H,4301
12/8/2019 18H,4322
12/8/2019 17H,4404
12/8/2019 16H,4704
12/8/2019 15H,4843
12/8/2019 14H,4715
12/8/2019 13H,4167
12/8/2019 12H,4173
12/8/2019 11H,4136
12/8/2019 10H,4095
12/8/2019 09H,4115
12/8/2019 08H,4113
12/8/2019 07H,4073
12/8/2019 06H,4167
12/8/2019 05H,4397
12/8/2019 04H,4891
12/8/2019 03H,5081
12/8/2019 02H,5142
12/8/2019 01H,5219
12/8/2019 00H,5367
12/7/2019 23H,5325
12/7/2019 22H,4932
12/7/2019 21H,4574
12/7/2019 20H,4726
12/7/2019 19H,4802
12/7/2019 18H,4888
12/7/2019 17H,5193
12/7/2019 16H,5286
12/7/2019 15H,5327
12/7/2019 14H,5314
12/7/2019 13H,5207
12/7/2019 12H,5219
12/7/2019 11H,4827
12/7/2019 10H,4377
12/7/2019 09H,4374
12/7/2019 08H,4557
12/7/2019 07H,4983
12/7/2019 06H,5040
12/7/2019 05H,5049
12/7/2019 04H,5296
12/7/2019 03H,5377
12/7/2019 02H,5515
12/7/2019 01H,5470
12/7/2019 00H,5454
12/6/2019 23H,5436
12/6/2019 22H,5348
12/6/2019 21H,5359
12/6/2019 20H,5350
12/6/2019 19H,5266
12/6/2019 18H,5328
12/6/2019 17H,5459
12/6/2019 16H,5469
12/6/2019 15H,5633
12/6/2019 14H,5655
12/6/2019 13H,5755
12/6/2019 12H,5662
12/6/2019 11H,5418
12/6/2019 10H,5675
12/6/2019 09H,5461
12/6/2019 08H,5447
12/6/2019 07H,5609
12/6/2019 06H,5545
12/6/2019 05H,5513
12/6/2019 04H,5441
12/6/2019 03H,5452
12/6/2019 02H,5462
12/6/2019 01H,5430
12/6/2019 00H,5550
12/5/2019 23H,5587
12/5/2019 22H,5160
12/5/2019 21H,5019
12/5/2019 20H,5118
12/5/2019 19H,5084
12/5/2019 18H,5118
12/5/2019 17H,5382
12/5/2019 16H,5646
12/5/2019 15H,5593
12/5/2019 14H,5712
12/5/2019 13H,5838
12/5/2019 12H,5638
12/5/2019 11H,5492
12/5/2019 10H,5555
12/5/2019 09H,5163
12/5/2019 08H,5055
12/5/2019 07H,5134
12/5/2019 06H,5463
12/5/2019 05H,5486
12/5/2019 04H,5660
12/5/2019 03H,5783
12/5/2019 02H,5673
12/5/2019 01H,5663
12/5/2019 00H,5717
12/4/2019 23H,5572
12/4/2019 22H,4913
12/4/2019 21H,4742
12/4/2019 20H,4753
12/4/2019 19H,4859
12/4/2019 18H,5144
12/4/2019 17H,5192
12/4/2019 16H,5214
12/4/2019 15H,5521
12/4/2019 14H,5904
12/4/2019 13H,6189
12/4/2019 12H,5858
12/4/2019 11H,5702
12/4/2019 10H,5750
12/4/2019 09H,5716
12/4/2019 08H,5576
12/4/2019 07H,5663
12/4/2019 06H,5559
12/4/2019 05H,5625
12/4/2019 04H,5812
12/4/2019 03H,5808
12/4/2019 02H,5761
12/4/2019 01H,5771
12/4/2019 00H,5986
12/3/2019 23H,5766
12/3/2019 22H,5612
12/3/2019 21H,5289
12/3/2019 20H,5182
12/3/2019 19H,5363
12/3/2019 18H,5714
12/3/2019 17H,5852
12/3/2019 16H,5902
12/3/2019 15H,5706
12/3/2019 14H,5949
12/3/2019 13H,6273
12/3/2019 12H,6036
12/3/2019 11H,5929
12/3/2019 10H,6034
12/3/2019 09H,6049
12/3/2019 08H,5792
12/3/2019 07H,5771
12/3/2019 06H,5772
12/3/2019 05H,5813
12/3/2019 04H,6212
12/3/2019 03H,6200
12/3/2019 02H,6160
12/3/2019 01H,6350
12/3/2019 00H,6326
12/2/2019 23H,6268
12/2/2019 22H,5992
12/2/2019 21H,5546
12/2/2019 20H,5529
12/2/2019 19H,5481
12/2/2019 18H,5504
12/2/2019 17H,5671
12/2/2019 16H,5686
12/2/2019 15H,5534
12/2/2019 14H,5795
12/2/2019 13H,5893
12/2/2019 12H,5243
12/2/2019 11H,4514
12/2/2019 10H,4429
12/2/2019 09H,4449
12/2/2019 08H,4554
12/2/2019 07H,4647
12/2/2019 06H,4799
12/2/2019 05H,5009
12/2/2019 04H,5212
12/2/2019 03H,5261
12/2/2019 02H,5336
12/2/2019 01H,5370
12/2/2019 00H,5366
12/1/2019 23H,4891
12/1/2019 22H,4366
12/1/2019 21H,4155
12/1/2019 20H,4092
12/1/2019 19H,4084
12/1/2019 18H,4068
12/1/2019 17H,4018
12/1/2019 16H,3936
12/1/2019 15H,3876
12/1/2019 14H,3854
12/1/2019 13H,3831
12/1/2019 12H,3838
12/1/2019 11H,3837
12/1/2019 10H,3847
12/1/2019 09H,3827
12/1/2019 08H,3842
12/1/2019 07H,3838
12/1/2019 06H,3849
12/1/2019 05H,3900
12/1/2019 04H,3994
12/1/2019 03H,3946
12/1/2019 02H,4050
12/1/2019 01H,4141
12/1/2019 00H,4484
11/30/2019 23H,4182
11/30/2019 22H,4028
11/30/2019 21H,4019
11/30/2019 20H,3897
11/30/2019 19H,3887
11/30/2019 18H,3865
11/30/2019 17H,3831
11/30/2019 16H,3769
11/30/2019 15H,3794
11/30/2019 14H,3831
11/30/2019 13H,3900
11/30/2019 12H,3877
11/30/2019 11H,3842
11/30/2019 10H,3761
11/30/2019 09H,3863
11/30/2019 08H,3874
11/30/2019 07H,3888
11/30/2019 06H,4044
11/30/2019 05H,4203
11/30/2019 04H,4282
11/30/2019 03H,4114
11/30/2019 02H,4133
11/30/2019 01H,4138
11/30/2019 00H,4034
11/29/2019 23H,3987
11/29/2019 22H,3977
11/29/2019 21H,3958
11/29/2019 20H,3985
11/29/2019 19H,3988
11/29/2019 18H,4003
11/29/2019 17H,4007
11/29/2019 16H,3922
11/29/2019 15H,3928
11/29/2019 14H,3935
11/29/2019 13H,3927
11/29/2019 12H,3925
11/29/2019 11H,3912
11/29/2019 10H,3924
11/29/2019 09H,3914
11/29/2019 08H,3925
11/29/2019 07H,3921
11/29/2019 06H,3915
11/29/2019 05H,4157
11/29/2019 04H,4124
11/29/2019 03H,4015
11/29/2019 02H,4003
11/29/2019 01H,4022
11/29/2019 00H,4016
11/28/2019 23H,4021
11/28/2019 22H,4040
11/28/2019 21H,4148
11/28/2019 20H,4199
11/28/2019 19H,4131
11/28/2019 18H,4018
11/28/2019 17H,3972
11/28/2019 16H,4022
11/28/2019 15H,3961
11/28/2019 14H,3956
11/28/2019 13H,3916
11/28/2019 12H,3919
11/28/2019 11H,3917
11/28/2019 10H,3926
11/28/2019 09H,3909
11/28/2019 08H,3914
11/28/2019 07H,3922
11/28/2019 06H,4061
11/28/2019 05H,4088
11/28/2019 04H,4065
11/28/2019 03H,4055
11/28/2019 02H,3977
11/28/2019 01H,4084
11/28/2019 00H,4477
11/27/2019 23H,4384
11/27/2019 22H,4703
11/27/2019 21H,4771
11/27/2019 20H,4937
11/27/2019 19H,4912
11/27/2019 18H,4863
11/27/2019 17H,4629
11/27/2019 16H,4410
11/27/2019 15H,3771
11/27/2019 14H,3810
11/27/2019 13H,3809
11/27/2019 12H,3905
11/27/2019 11H,3748
11/27/2019 10H,3716
11/27/2019 09H,3856
11/27/2019 08H,3863
11/27/2019 07H,3893
11/27/2019 06H,3829
11/27/2019 05H,3923
11/27/2019 04H,4118
11/27/2019 03H,4723
11/27/2019 02H,4857
11/27/2019 01H,4828
11/27/2019 00H,4947
11/26/2019 23H,4457
11/26/2019 22H,4092
11/26/2019 21H,4023
11/26/2019 20H,4052
11/26/2019 19H,4192
11/26/2019 18H,4302
11/26/2019 17H,4456
11/26/2019 16H,4923
11/26/2019 15H,4840
11/26/2019 14H,4936
11/26/2019 13H,5056
11/26/2019 12H,5168
11/26/2019 11H,4852
11/26/2019 10H,4908
11/26/2019 09H,4826
11/26/2019 08H,4782
11/26/2019 07H,4854
11/26/2019 06H,4740
11/26/2019 05H,4677
11/26/2019 04H,4820
11/26/2019 03H,4941
11/26/2019 02H,4802
11/26/2019 01H,4870
11/26/2019 00H,4858
11/25/2019 23H,4483
11/25/2019 22H,4362
11/25/2019 21H,4160
11/25/2019 20H,4148
11/25/2019 19H,4246
11/25/2019 18H,4148
11/25/2019 17H,4493
11/25/2019 16H,4622
11/25/2019 15H,4501
11/25/2019 14H,4896
11/25/2019 13H,5878
11/25/2019 12H,5396
11/25/2019 11H,5300
11/25/2019 10H,5093
11/25/2019 09H,5071
11/25/2019 08H,4895
11/25/2019 07H,4768
11/25/2019 06H,4713
11/25/2019 05H,4841
11/25/2019 04H,5118
11/25/2019 03H,5185
11/25/2019 02H,5229
11/25/2019 01H,5258
11/25/2019 00H,5041
11/24/2019 23H,4512
11/24/2019 22H,4248
11/24/2019 21H,4142
11/24/2019 20H,4145
11/24/2019 19H,4176
11/24/2019 18H,4238
11/24/2019 17H,4515
11/24/2019 16H,4846
11/24/2019 15H,5076
11/24/2019 14H,5078
11/24/2019 13H,4809
11/24/2019 12H,4493
11/24/2019 11H,4381
11/24/2019 10H,4281
11/24/2019 09H,4233
11/24/2019 08H,4303
11/24/2019 07H,4339
11/24/2019 06H,4427
11/24/2019 05H,4437
11/24/2019 04H,4433
11/24/2019 03H,4466
11/24/2019 02H,4542
11/24/2019 01H,4523
11/24/2019 00H,5027
11/23/2019 23H,4847
11/23/2019 22H,4573
11/23/2019 21H,4440
11/23/2019 20H,4650
11/23/2019 19H,4744
11/23/2019 18H,4557
11/23/2019 17H,4456
11/23/2019 16H,4274
11/23/2019 15H,4147
11/23/2019 14H,4150
11/23/2019 13H,4013
11/23/2019 12H,3761
11/23/2019 11H,3695
11/23/2019 10H,3667
11/23/2019 09H,3665
11/23/2019 08H,3660
11/23/2019 07H,3953
11/23/2019 06H,4116
11/23/2019 05H,4660
11/23/2019 04H,5215
11/23/2019 03H,5313
11/23/2019 02H,5690
11/23/2019 01H,5756
11/23/2019 00H,6094
11/22/2019 23H,6190
11/22/2019 22H,6419
11/22/2019 21H,6308
11/22/2019 20H,6299
11/22/2019 19H,6371
11/22/2019 18H,6309
11/22/2019 17H,6291
11/22/2019 16H,6409
11/22/2019 15H,6398
11/22/2019 14H,6288
11/22/2019 13H,6323
11/22/2019 12H,5637
11/22/2019 11H,5320
11/22/2019 10H,5352
11/22/2019 09H,5527
11/22/2019 08H,5714
11/22/2019 07H,5922
11/22/2019 06H,6086
11/22/2019 05H,6560
11/22/2019 04H,6742
11/22/2019 03H,6840
11/22/2019 02H,7147
11/22/2019 01H,7347
11/22/2019 00H,7670
11/21/2019 23H,7642
11/21/2019 22H,7072
11/21/2019 21H,6941
11/21/2019 20H,7129
11/21/2019 19H,7073
11/21/2019 18H,7113
11/21/2019 17H,7121
11/21/2019 16H,7220
11/21/2019 15H,7251
11/21/2019 14H,7226
11/21/2019 13H,7511
11/21/2019 12H,7114
11/21/2019 11H,6480
11/21/2019 10H,6360
11/21/2019 09H,6275
11/21/2019 08H,6340
11/21/2019 07H,6195
11/21/2019 06H,6184
11/21/2019 05H,6502
11/21/2019 04H,6616
11/21/2019 03H,6922
11/21/2019 02H,7374
11/21/2019 01H,7824
11/21/2019 00H,8028
11/20/2019 23H,8143
11/20/2019 22H,7488
11/20/2019 21H,7339
11/20/2019 20H,7416
11/20/2019 19H,7552
11/20/2019 18H,7612
11/20/2019 17H,7715
11/20/2019 16H,7774
11/20/2019 15H,7675
11/20/2019 14H,7891
11/20/2019 13H,7773
11/20/2019 12H,7520
11/20/2019 11H,7171
11/20/2019 10H,7026
11/20/2019 09H,6617
11/20/2019 08H,6536
11/20/2019 07H,6444
11/20/2019 06H,6290
11/20/2019 05H,6563
11/20/2019 04H,6669
11/20/2019 03H,6768
11/20/2019 02H,7087
11/20/2019 01H,7465
11/20/2019 00H,7515
11/19/2019 23H,7124
11/19/2019 22H,6360
11/19/2019 21H,6003
11/19/2019 20H,6032
11/19/2019 19H,6182
11/19/2019 18H,6294
11/19/2019 17H,6701
11/19/2019 16H,7529
11/19/2019 15H,7734
11/19/2019 14H,7795
11/19/2019 13H,7832
11/19/2019 12H,7326
11/19/2019 11H,6991
11/19/2019 10H,6691
11/19/2019 09H,6687
11/19/2019 08H,6633
11/19/2019 07H,6699
11/19/2019 06H,6459
11/19/2019 05H,6575
11/19/2019 04H,6990
11/19/2019 03H,7127
11/19/2019 02H,7005
11/19/2019 01H,7272
11/19/2019 00H,7326
11/18/2019 23H,7257
11/18/2019 22H,6750
11/18/2019 21H,6481
11/18/2019 20H,6361
11/18/2019 19H,6421
11/18/2019 18H,6537
11/18/2019 17H,6596
11/18/2019 16H,6520
11/18/2019 15H,6355
11/18/2019 14H,6586
11/18/2019 13H,6826
11/18/2019 12H,6591
11/18/2019 11H,5839
11/18/2019 10H,5643
11/18/2019 09H,5470
11/18/2019 08H,5330
11/18/2019 07H,5357
11/18/2019 06H,5476
11/18/2019 05H,5873
11/18/2019 04H,6611
11/18/2019 03H,6939
11/18/2019 02H,6968
11/18/2019 01H,7136
11/18/2019 00H,7069
11/17/2019 23H,6582
11/17/2019 22H,6222
11/17/2019 21H,6061
11/17/2019 20H,6107
11/17/2019 19H,6104
11/17/2019 18H,6058
11/17/2019 17H,6146
11/17/2019 16H,6515
11/17/2019 15H,6551
11/17/2019 14H,6578
11/17/2019 13H,6732
11/17/2019 12H,6786
11/17/2019 11H,6648
11/17/2019 10H,6541
11/17/2019 09H,6519
11/17/2019 08H,6579
11/17/2019 07H,6683
11/17/2019 06H,6436
11/17/2019 05H,6149
11/17/2019 04H,6182
11/17/2019 03H,5984
11/17/2019 02H,5906
11/17/2019 01H,6103
11/17/2019 00H,6208
11/16/2019 23H,5935
11/16/2019 22H,5985
11/16/2019 21H,5899
11/16/2019 20H,6115
11/16/2019 19H,6233
11/16/2019 18H,6260
11/16/2019 17H,6339
11/16/2019 16H,6719
11/16/2019 15H,6822
11/16/2019 14H,6833
11/16/2019 13H,6504
11/16/2019 12H,6533
11/16/2019 11H,6499
11/16/2019 10H,6193
11/16/2019 09H,6215
11/16/2019 08H,6209
11/16/2019 07H,6226
11/16/2019 06H,6270
11/16/2019 05H,6155
11/16/2019 04H,6459
11/16/2019 03H,6530
11/16/2019 02H,6737
11/16/2019 01H,6871
11/16/2019 00H,7099
11/15/2019 23H,6920
11/15/2019 22H,6831
11/15/2019 21H,6623
11/15/2019 20H,6677
11/15/2019 19H,6643
11/15/2019 18H,6553
11/15/2019 17H,6560
11/15/2019 16H,6802
11/15/2019 15H,6786
11/15/2019 14H,6811
11/15/2019 13H,6821
11/15/2019 12H,6712
11/15/2019 11H,6443
11/15/2019 10H,6284
11/15/2019 09H,6248
11/15/2019 08H,6212
11/15/2019 07H,6454
11/15/2019 06H,6429
11/15/2019 05H,6570
11/15/2019 04H,7211
11/15/2019 03H,7653
11/15/2019 02H,7866
11/15/2019 01H,8285
11/15/2019 00H,9018
11/14/2019 23H,9208
11/14/2019 22H,8716
11/14/2019 21H,8651
11/14/2019 20H,8462
11/14/2019 19H,8491
11/14/2019 18H,8461
11/14/2019 17H,8283
11/14/2019 16H,8283
11/14/2019 15H,8392
11/14/2019 14H,8317
11/14/2019 13H,8080
11/14/2019 12H,7892
11/14/2019 11H,7925
11/14/2019 10H,8255
11/14/2019 09H,8019
11/14/2019 08H,8108
11/14/2019 07H,8047
11/14/2019 06H,8310
11/14/2019 05H,8492
11/14/2019 04H,9129
11/14/2019 03H,9243
11/14/2019 02H,9130
11/14/2019 01H,8984
11/14/2019 00H,9354
11/13/2019 23H,8879
11/13/2019 22H,7852
11/13/2019 21H,7579
11/13/2019 20H,7340
11/13/2019 19H,7281
11/13/2019 18H,7084
11/13/2019 17H,7542
11/13/2019 16H,7950
11/13/2019 15H,8415
11/13/2019 14H,8632
11/13/2019 13H,9436
11/13/2019 12H,9022
11/13/2019 11H,8183
11/13/2019 10H,8378
11/13/2019 09H,9190
11/13/2019 08H,8996
11/13/2019 07H,8529
11/13/2019 06H,9081
11/13/2019 05H,8856
11/13/2019 04H,9326
11/13/2019 03H,9359
11/13/2019 02H,9548
11/13/2019 01H,9227
11/13/2019 00H,9174
11/12/2019 23H,8983
11/12/2019 22H,8367
11/12/2019 21H,7856
11/12/2019 20H,7801
11/12/2019 19H,8032
11/12/2019 18H,8328
11/12/2019 17H,8712
11/12/2019 16H,8715
11/12/2019 15H,7911
11/12/2019 14H,7381
11/12/2019 13H,7129
11/12/2019 12H,6705
11/12/2019 11H,6073
11/12/2019 10H,5790
11/12/2019 09H,5790
11/12/2019 08H,5952
11/12/2019 07H,6039
11/12/2019 06H,5948
11/12/2019 05H,6244
11/12/2019 04H,6824
11/12/2019 03H,6978
11/12/2019 02H,6788
11/12/2019 01H,7005
11/12/2019 00H,7391
11/11/2019 23H,7377
11/11/2019 22H,7152
11/11/2019 21H,7154
11/11/2019 20H,7034
11/11/2019 19H,7086
11/11/2019 18H,7054
11/11/2019 17H,6999
11/11/2019 16H,6694
11/11/2019 15H,5974
11/11/2019 14H,6589
11/11/2019 13H,7081
11/11/2019 12H,6950
11/11/2019 11H,6733
11/11/2019 10H,6418
11/11/2019 09H,6036
11/11/2019 08H,5850
11/11/2019 07H,5656
11/11/2019 06H,5517
11/11/2019 05H,5862
11/11/2019 04H,5674
11/11/2019 03H,5638
11/11/2019 02H,5708
11/11/2019 01H,5621
11/11/2019 00H,6025
11/10/2019 23H,5694
11/10/2019 22H,5444
11/10/2019 21H,5277
11/10/2019 20H,5332
11/10/2019 19H,5056
11/10/2019 18H,5035
11/10/2019 17H,5280
11/10/2019 16H,5432
11/10/2019 15H,5456
11/10/2019 14H,5590
11/10/2019 13H,5722
11/10/2019 12H,5905
11/10/2019 11H,5406
11/10/2019 10H,5453
11/10/2019 09H,5693
11/10/2019 08H,5497
11/10/2019 07H,5556
11/10/2019 06H,5339
11/10/2019 05H,5240
11/10/2019 04H,5276
11/10/2019 03H,5332
11/10/2019 02H,5325
11/10/2019 01H,5111
11/10/2019 00H,5160
11/9/2019 23H,5280
11/9/2019 22H,5215
11/9/2019 21H,5156
11/9/2019 20H,5043
11/9/2019 19H,4918
11/9/2019 18H,4802
11/9/2019 17H,4596
11/9/2019 16H,4634
11/9/2019 15H,4990
11/9/2019 14H,5105
11/9/2019 13H,5279
11/9/2019 12H,5013
11/9/2019 11H,5124
11/9/2019 10H,5184
11/9/2019 09H,4995
11/9/2019 08H,4998
11/9/2019 07H,5135
11/9/2019 06H,4980
11/9/2019 05H,5037
11/9/2019 04H,5157
11/9/2019 03H,5356
11/9/2019 02H,5366
11/9/2019 01H,5575
11/9/2019 00H,5663
11/8/2019 23H,5572
11/8/2019 22H,5440
11/8/2019 21H,5654
11/8/2019 20H,5825
11/8/2019 19H,5761
11/8/2019 18H,5355
11/8/2019 17H,5420
11/8/2019 16H,5455
11/8/2019 15H,5347
11/8/2019 14H,5546
11/8/2019 13H,5605
11/8/2019 12H,4762
11/8/2019 11H,4705
11/8/2019 10H,4732
11/8/2019 09H,4651
11/8/2019 08H,4648
11/8/2019 07H,4667
11/8/2019 06H,4735
11/8/2019 05H,4867
11/8/2019 04H,5212
11/8/2019 03H,5408
11/8/2019 02H,5489
11/8/2019 01H,5680
11/8/2019 00H,5883
11/7/2019 23H,5947
11/7/2019 22H,5819
11/7/2019 21H,5868
11/7/2019 20H,5859
11/7/2019 19H,5862
11/7/2019 18H,5739
11/7/2019 17H,5586
11/7/2019 16H,5171
11/7/2019 15H,4945
11/7/2019 14H,4863
11/7/2019 13H,4832
11/7/2019 12H,4893
11/7/2019 11H,4586
11/7/2019 10H,4428
11/7/2019 09H,4375
11/7/2019 08H,4344
11/7/2019 07H,4426
11/7/2019 06H,4533
11/7/2019 05H,4850
11/7/2019 04H,5276
11/7/2019 03H,5350
11/7/2019 02H,5188
11/7/2019 01H,5416
11/7/2019 00H,5602
11/6/2019 23H,5457
11/6/2019 22H,5570
11/6/2019 21H,5316
11/6/2019 20H,5345
11/6/2019 19H,5229
11/6/2019 18H,5213
11/6/2019 17H,5061
11/6/2019 16H,5086
11/6/2019 15H,5156
11/6/2019 14H,5234
11/6/2019 13H,5268
11/6/2019 12H,5423
