Net generation from nuclear for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NUC.H
19:21:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NUC.H megawatthours
06/3/2020 16H,3970
06/3/2020 15H,3969
06/3/2020 14H,3974
06/3/2020 13H,3974
06/3/2020 12H,3969
06/3/2020 11H,3972
06/3/2020 10H,3967
06/3/2020 09H,3966
06/3/2020 08H,3960
06/3/2020 07H,3954
06/3/2020 06H,3954
06/3/2020 05H,3955
06/3/2020 04H,3954
06/3/2020 03H,3947
06/3/2020 02H,3947
06/3/2020 01H,3944
06/3/2020 00H,3944
06/2/2020 23H,3945
06/2/2020 22H,3950
06/2/2020 21H,3953
06/2/2020 20H,3960
06/2/2020 19H,3961
06/2/2020 18H,3962
06/2/2020 17H,3967
06/2/2020 16H,3971
06/2/2020 15H,3976
06/2/2020 14H,3978
06/2/2020 13H,3978
06/2/2020 12H,3980
06/2/2020 11H,3974
06/2/2020 10H,3970
06/2/2020 09H,3968
06/2/2020 08H,3956
06/2/2020 07H,3954
06/2/2020 06H,3951
06/2/2020 05H,3950
06/2/2020 04H,3953
06/2/2020 03H,3948
06/2/2020 02H,3953
06/2/2020 01H,3957
06/2/2020 00H,3959
06/1/2020 23H,3957
06/1/2020 22H,3963
06/1/2020 21H,3963
06/1/2020 20H,3963
06/1/2020 19H,3961
06/1/2020 18H,3963
06/1/2020 17H,3964
06/1/2020 16H,3974
06/1/2020 15H,3980
06/1/2020 14H,3984
06/1/2020 13H,3982
06/1/2020 12H,3984
06/1/2020 11H,3980
06/1/2020 10H,3976
06/1/2020 09H,3972
06/1/2020 08H,3961
06/1/2020 07H,3964
06/1/2020 06H,3962
06/1/2020 05H,3959
06/1/2020 04H,3960
06/1/2020 03H,3949
06/1/2020 02H,3945
06/1/2020 01H,3946
06/1/2020 00H,3949
05/31/2020 23H,3951
05/31/2020 22H,3957
05/31/2020 21H,3960
05/31/2020 20H,3965
05/31/2020 19H,3965
05/31/2020 18H,3976
05/31/2020 17H,3982
05/31/2020 16H,3984
05/31/2020 15H,3989
05/31/2020 14H,3984
05/31/2020 13H,3988
05/31/2020 12H,3982
05/31/2020 11H,3980
05/31/2020 10H,3984
05/31/2020 09H,3974
05/31/2020 08H,3967
05/31/2020 07H,3966
05/31/2020 06H,3963
05/31/2020 05H,3958
05/31/2020 04H,3951
05/31/2020 03H,3943
05/31/2020 02H,3939
05/31/2020 01H,3931
05/31/2020 00H,3935
05/30/2020 23H,3941
05/30/2020 22H,3943
05/30/2020 21H,3946
05/30/2020 20H,3948
05/30/2020 19H,3955
05/30/2020 18H,3957
05/30/2020 17H,3960
05/30/2020 16H,3965
05/30/2020 15H,3968
05/30/2020 14H,3970
05/30/2020 13H,3965
05/30/2020 12H,3964
05/30/2020 11H,3954
05/30/2020 10H,3951
05/30/2020 09H,3950
05/30/2020 08H,3949
05/30/2020 07H,3946
05/30/2020 06H,3943
05/30/2020 05H,3942
05/30/2020 04H,3943
05/30/2020 03H,3941
05/30/2020 02H,3941
05/30/2020 01H,3940
05/30/2020 00H,3937
05/29/2020 23H,3945
05/29/2020 22H,3939
05/29/2020 21H,3944
05/29/2020 20H,3953
05/29/2020 19H,3951
05/29/2020 18H,3957
05/29/2020 17H,3964
05/29/2020 16H,3974
05/29/2020 15H,3984
05/29/2020 14H,3978
05/29/2020 13H,3986
05/29/2020 12H,3976
05/29/2020 11H,3974
05/29/2020 10H,3975
05/29/2020 09H,3972
05/29/2020 08H,3962
05/29/2020 07H,3962
05/29/2020 06H,3956
05/29/2020 05H,3950
05/29/2020 04H,3946
05/29/2020 03H,3945
05/29/2020 02H,3948
05/29/2020 01H,3949
05/29/2020 00H,3953
05/28/2020 23H,3953
05/28/2020 22H,3954
05/28/2020 21H,3948
05/28/2020 20H,3956
05/28/2020 19H,3961
05/28/2020 18H,3970
05/28/2020 17H,3968
05/28/2020 16H,3979
05/28/2020 15H,3984
05/28/2020 14H,3991
05/28/2020 13H,3983
05/28/2020 12H,3980
05/28/2020 11H,3972
05/28/2020 10H,3970
05/28/2020 09H,3968
05/28/2020 08H,3968
05/28/2020 07H,3966
05/28/2020 06H,3960
05/28/2020 05H,3954
05/28/2020 04H,3946
05/28/2020 03H,3941
05/28/2020 02H,3949
05/28/2020 01H,3952
05/28/2020 00H,3953
05/27/2020 23H,3957
05/27/2020 22H,3958
05/27/2020 21H,3959
05/27/2020 20H,3961
05/27/2020 19H,3964
05/27/2020 18H,3970
05/27/2020 17H,3975
05/27/2020 16H,3988
05/27/2020 15H,3988
05/27/2020 14H,3999
05/27/2020 13H,4001
05/27/2020 12H,3992
05/27/2020 11H,3984
05/27/2020 10H,3976
05/27/2020 09H,3976
05/27/2020 08H,3970
05/27/2020 07H,3972
05/27/2020 06H,3972
05/27/2020 05H,3970
05/27/2020 04H,3968
05/27/2020 03H,3966
05/27/2020 02H,3970
05/27/2020 01H,3973
05/27/2020 00H,3966
05/26/2020 23H,3967
05/26/2020 22H,3967
05/26/2020 21H,3966
05/26/2020 20H,3963
05/26/2020 19H,3970
05/26/2020 18H,3974
05/26/2020 17H,3979
05/26/2020 16H,3988
05/26/2020 15H,4001
05/26/2020 14H,4000
05/26/2020 13H,4001
05/26/2020 12H,3995
05/26/2020 11H,3988
05/26/2020 10H,3988
05/26/2020 09H,3979
05/26/2020 08H,3960
05/26/2020 07H,3940
05/26/2020 06H,3930
05/26/2020 05H,3923
05/26/2020 04H,3920
05/26/2020 03H,3916
05/26/2020 02H,3914
05/26/2020 01H,3913
05/26/2020 00H,3918
05/25/2020 23H,3924
05/25/2020 22H,3915
05/25/2020 21H,3884
05/25/2020 20H,3857
05/25/2020 19H,3838
05/25/2020 18H,3832
05/25/2020 17H,3841
05/25/2020 16H,3878
05/25/2020 15H,3985
05/25/2020 14H,3984
05/25/2020 13H,3985
05/25/2020 12H,3980
05/25/2020 11H,3980
05/25/2020 10H,3973
05/25/2020 09H,3974
05/25/2020 08H,3972
05/25/2020 07H,3970
05/25/2020 06H,3972
05/25/2020 05H,3966
05/25/2020 04H,3966
05/25/2020 03H,3963
05/25/2020 02H,3964
05/25/2020 01H,3963
05/25/2020 00H,3969
05/24/2020 23H,3968
05/24/2020 22H,3971
05/24/2020 21H,3978
05/24/2020 20H,3973
05/24/2020 19H,3975
05/24/2020 18H,3986
05/24/2020 17H,3985
05/24/2020 16H,3989
05/24/2020 15H,3988
05/24/2020 14H,3989
05/24/2020 13H,3991
05/24/2020 12H,3986
05/24/2020 11H,3987
05/24/2020 10H,3986
05/24/2020 09H,3973
05/24/2020 08H,3982
05/24/2020 07H,3975
05/24/2020 06H,3972
05/24/2020 05H,3963
05/24/2020 04H,3962
05/24/2020 03H,3969
05/24/2020 02H,3966
05/24/2020 01H,3971
05/24/2020 00H,3964
05/23/2020 23H,3969
05/23/2020 22H,3966
05/23/2020 21H,3965
05/23/2020 20H,3967
05/23/2020 19H,3970
05/23/2020 18H,3969
05/23/2020 17H,3973
05/23/2020 16H,3974
05/23/2020 15H,3982
05/23/2020 14H,3978
05/23/2020 13H,3978
05/23/2020 12H,3974
05/23/2020 11H,3970
05/23/2020 10H,3972
05/23/2020 09H,3975
05/23/2020 08H,3968
05/23/2020 07H,3966
05/23/2020 06H,3963
05/23/2020 05H,3954
05/23/2020 04H,3956
05/23/2020 03H,3952
05/23/2020 02H,3953
05/23/2020 01H,3958
05/23/2020 00H,3962
05/22/2020 23H,3968
05/22/2020 22H,3970
05/22/2020 21H,3970
05/22/2020 20H,3973
05/22/2020 19H,3978
05/22/2020 18H,3978
05/22/2020 17H,3982
05/22/2020 16H,3989
05/22/2020 15H,3994
05/22/2020 14H,3994
05/22/2020 13H,3994
05/22/2020 12H,3994
05/22/2020 11H,3989
05/22/2020 10H,3992
05/22/2020 09H,3984
05/22/2020 08H,3983
05/22/2020 07H,3974
05/22/2020 06H,3977
05/22/2020 05H,3974
05/22/2020 04H,3970
05/22/2020 03H,3977
05/22/2020 02H,3974
05/22/2020 01H,3976
05/22/2020 00H,3979
05/21/2020 23H,3984
05/21/2020 22H,3978
05/21/2020 21H,3981
05/21/2020 20H,3982
05/21/2020 19H,3980
05/21/2020 18H,3987
05/21/2020 17H,3988
05/21/2020 16H,3994
05/21/2020 15H,3994
05/21/2020 14H,3998
05/21/2020 13H,4001
05/21/2020 12H,3996
05/21/2020 11H,3992
05/21/2020 10H,3990
05/21/2020 09H,3993
05/21/2020 08H,3994
05/21/2020 07H,3988
05/21/2020 06H,3985
05/21/2020 05H,3988
05/21/2020 04H,3982
05/21/2020 03H,3981
05/21/2020 02H,3981
05/21/2020 01H,3974
05/21/2020 00H,3976
05/20/2020 23H,3973
05/20/2020 22H,3970
05/20/2020 21H,3966
05/20/2020 20H,3969
05/20/2020 19H,3944
05/20/2020 18H,3946
05/20/2020 17H,3992
05/20/2020 16H,3997
05/20/2020 15H,4004
05/20/2020 14H,4007
05/20/2020 13H,4002
05/20/2020 12H,4002
05/20/2020 11H,3996
05/20/2020 10H,3993
05/20/2020 09H,3994
05/20/2020 08H,3993
05/20/2020 07H,3994
05/20/2020 06H,3989
05/20/2020 05H,3984
05/20/2020 04H,3985
05/20/2020 03H,3982
05/20/2020 02H,3977
05/20/2020 01H,3980
05/20/2020 00H,3975
05/19/2020 23H,3972
05/19/2020 22H,3968
05/19/2020 21H,3971
05/19/2020 20H,3968
05/19/2020 19H,3967
05/19/2020 18H,3972
05/19/2020 17H,3970
05/19/2020 16H,3980
05/19/2020 15H,3976
05/19/2020 14H,3983
05/19/2020 13H,3984
05/19/2020 12H,3980
05/19/2020 11H,3975
05/19/2020 10H,3976
05/19/2020 09H,3971
05/19/2020 08H,3968
05/19/2020 07H,3972
05/19/2020 06H,3966
05/19/2020 05H,3975
05/19/2020 04H,3962
05/19/2020 03H,3963
05/19/2020 02H,3956
05/19/2020 01H,3955
05/19/2020 00H,3950
05/18/2020 23H,3954
05/18/2020 22H,3960
05/18/2020 21H,3962
05/18/2020 20H,3962
05/18/2020 19H,3965
05/18/2020 18H,3970
05/18/2020 17H,3973
05/18/2020 16H,3976
05/18/2020 15H,3981
05/18/2020 14H,3984
05/18/2020 13H,3983
05/18/2020 12H,3980
05/18/2020 11H,3972
05/18/2020 10H,3970
05/18/2020 09H,3962
05/18/2020 08H,3968
05/18/2020 07H,3962
05/18/2020 06H,3958
05/18/2020 05H,3958
05/18/2020 04H,3960
05/18/2020 03H,3960
05/18/2020 02H,3962
05/18/2020 01H,3962
05/18/2020 00H,3966
05/17/2020 23H,3964
05/17/2020 22H,3970
05/17/2020 21H,3966
05/17/2020 20H,3968
05/17/2020 19H,3973
05/17/2020 18H,3976
05/17/2020 17H,3980
05/17/2020 16H,3983
05/17/2020 15H,3986
05/17/2020 14H,3989
05/17/2020 13H,3988
05/17/2020 12H,3985
05/17/2020 11H,3980
05/17/2020 10H,3976
05/17/2020 09H,3976
05/17/2020 08H,3971
05/17/2020 07H,3968
05/17/2020 06H,3966
05/17/2020 05H,3964
05/17/2020 04H,3968
05/17/2020 03H,3968
05/17/2020 02H,3966
05/17/2020 01H,3968
05/17/2020 00H,3964
05/16/2020 23H,3970
05/16/2020 22H,3966
05/16/2020 21H,3970
05/16/2020 20H,3967
05/16/2020 19H,3971
05/16/2020 18H,3968
05/16/2020 17H,3976
05/16/2020 16H,3986
05/16/2020 15H,3984
05/16/2020 14H,3991
05/16/2020 13H,3988
05/16/2020 12H,3984
05/16/2020 11H,3986
05/16/2020 10H,3989
05/16/2020 09H,3980
05/16/2020 08H,3972
05/16/2020 07H,3972
05/16/2020 06H,3972
05/16/2020 05H,3968
05/16/2020 04H,3968
05/16/2020 03H,3964
05/16/2020 02H,3964
05/16/2020 01H,3967
05/16/2020 00H,3966
05/15/2020 23H,3969
05/15/2020 22H,3971
05/15/2020 21H,3974
05/15/2020 20H,3974
05/15/2020 19H,3974
05/15/2020 18H,3974
05/15/2020 17H,3976
05/15/2020 16H,3984
05/15/2020 15H,3988
05/15/2020 14H,3990
05/15/2020 13H,3989
05/15/2020 12H,3980
05/15/2020 11H,3978
05/15/2020 10H,3979
05/15/2020 09H,3984
05/15/2020 08H,3979
05/15/2020 07H,3982
05/15/2020 06H,3978
05/15/2020 05H,3970
05/15/2020 04H,3969
05/15/2020 03H,3964
05/15/2020 02H,3964
05/15/2020 01H,3966
05/15/2020 00H,3970
05/14/2020 23H,3973
05/14/2020 22H,3971
05/14/2020 21H,3974
05/14/2020 20H,3975
05/14/2020 19H,3976
05/14/2020 18H,3971
05/14/2020 17H,3978
05/14/2020 16H,3982
05/14/2020 15H,3988
05/14/2020 14H,3990
05/14/2020 13H,3988
05/14/2020 12H,3986
05/14/2020 11H,3983
05/14/2020 10H,3979
05/14/2020 09H,3986
05/14/2020 08H,3986
05/14/2020 07H,3987
05/14/2020 06H,3982
05/14/2020 05H,3977
05/14/2020 04H,3977
05/14/2020 03H,3968
05/14/2020 02H,3971
05/14/2020 01H,3968
05/14/2020 00H,3968
05/13/2020 23H,3970
05/13/2020 22H,3974
05/13/2020 21H,3969
05/13/2020 20H,3974
05/13/2020 19H,3978
05/13/2020 18H,3978
05/13/2020 17H,3978
05/13/2020 16H,3983
05/13/2020 15H,3987
05/13/2020 14H,3989
05/13/2020 13H,3989
05/13/2020 12H,3986
05/13/2020 11H,3977
05/13/2020 10H,3974
05/13/2020 09H,3977
05/13/2020 08H,3974
05/13/2020 07H,3973
05/13/2020 06H,3976
05/13/2020 05H,3966
05/13/2020 04H,3966
05/13/2020 03H,3968
05/13/2020 02H,3963
05/13/2020 01H,3964
05/13/2020 00H,3960
05/12/2020 23H,3964
05/12/2020 22H,3966
05/12/2020 21H,3969
05/12/2020 20H,3967
05/12/2020 19H,3968
05/12/2020 18H,3972
05/12/2020 17H,3976
05/12/2020 16H,3974
05/12/2020 15H,3982
05/12/2020 14H,3981
05/12/2020 13H,3976
05/12/2020 12H,3977
05/12/2020 11H,3974
05/12/2020 10H,3970
05/12/2020 09H,3969
05/12/2020 08H,3962
05/12/2020 07H,3956
05/12/2020 06H,3956
05/12/2020 05H,3948
05/12/2020 04H,3948
05/12/2020 03H,3946
05/12/2020 02H,3951
05/12/2020 01H,3951
05/12/2020 00H,3952
05/11/2020 23H,3950
05/11/2020 22H,3952
05/11/2020 21H,3966
05/11/2020 20H,3968
05/11/2020 19H,3971
05/11/2020 18H,3970
05/11/2020 17H,3964
05/11/2020 16H,3967
05/11/2020 15H,3980
05/11/2020 14H,3984
05/11/2020 13H,3987
05/11/2020 12H,3982
05/11/2020 11H,3986
05/11/2020 10H,3982
05/11/2020 09H,3974
05/11/2020 08H,3978
05/11/2020 07H,3968
05/11/2020 06H,3964
05/11/2020 05H,3954
05/11/2020 04H,3951
05/11/2020 03H,3948
05/11/2020 02H,3952
05/11/2020 01H,3955
05/11/2020 00H,3947
05/10/2020 23H,3946
05/10/2020 22H,3945
05/10/2020 21H,3950
05/10/2020 20H,3955
05/10/2020 19H,3958
05/10/2020 18H,3963
05/10/2020 17H,3959
05/10/2020 16H,3958
05/10/2020 15H,3956
05/10/2020 14H,3953
05/10/2020 13H,3956
05/10/2020 12H,3961
05/10/2020 11H,3961
05/10/2020 10H,3958
05/10/2020 09H,3951
05/10/2020 08H,3948
05/10/2020 07H,3941
05/10/2020 06H,3939
05/10/2020 05H,3939
05/10/2020 04H,3944
05/10/2020 03H,3947
05/10/2020 02H,3943
05/10/2020 01H,3941
05/10/2020 00H,3945
05/9/2020 23H,3946
05/9/2020 22H,3945
05/9/2020 21H,3951
05/9/2020 20H,3947
05/9/2020 19H,3947
05/9/2020 18H,3949
05/9/2020 17H,3956
05/9/2020 16H,3965
05/9/2020 15H,3972
05/9/2020 14H,3967
05/9/2020 13H,3962
05/9/2020 12H,3961
05/9/2020 11H,3958
05/9/2020 10H,3955
05/9/2020 09H,3958
05/9/2020 08H,3961
05/9/2020 07H,3952
05/9/2020 06H,3945
05/9/2020 05H,3941
05/9/2020 04H,3935
05/9/2020 03H,3941
05/9/2020 02H,3947
05/9/2020 01H,3949
05/9/2020 00H,3948
05/8/2020 23H,3949
05/8/2020 22H,3951
05/8/2020 21H,3954
05/8/2020 20H,3953
05/8/2020 19H,3953
05/8/2020 18H,3968
05/8/2020 17H,3969
05/8/2020 16H,3975
05/8/2020 15H,3980
05/8/2020 14H,3978
05/8/2020 13H,3974
05/8/2020 12H,3971
05/8/2020 11H,3972
05/8/2020 10H,3970
05/8/2020 09H,3965
05/8/2020 08H,3968
05/8/2020 07H,3965
05/8/2020 06H,3961
05/8/2020 05H,3956
05/8/2020 04H,3947
05/8/2020 03H,3941
05/8/2020 02H,3936
05/8/2020 01H,3929
05/8/2020 00H,3920
05/7/2020 23H,3887
05/7/2020 22H,3858
05/7/2020 21H,3833
05/7/2020 20H,3805
05/7/2020 19H,3770
05/7/2020 18H,3745
05/7/2020 17H,3722
05/7/2020 16H,3699
05/7/2020 15H,3683
05/7/2020 14H,3658
05/7/2020 13H,3624
05/7/2020 12H,3595
05/7/2020 11H,3562
05/7/2020 10H,3529
05/7/2020 09H,3515
05/7/2020 08H,3504
05/7/2020 07H,3502
05/7/2020 06H,3496
05/7/2020 05H,3494
05/7/2020 04H,3482
05/7/2020 03H,3486
05/7/2020 02H,3485
05/7/2020 01H,3487
05/7/2020 00H,3488
05/6/2020 23H,3487
05/6/2020 22H,3488
05/6/2020 21H,3487
05/6/2020 20H,3468
05/6/2020 19H,3436
05/6/2020 18H,3412
05/6/2020 17H,3377
05/6/2020 16H,3349
05/6/2020 15H,3319
05/6/2020 14H,3286
05/6/2020 13H,3251
05/6/2020 12H,3215
05/6/2020 11H,3112
05/6/2020 10H,2990
05/6/2020 09H,2871
05/6/2020 08H,2788
05/6/2020 07H,2763
05/6/2020 06H,2754
05/6/2020 05H,2751
05/6/2020 04H,2750
05/6/2020 03H,2749
05/6/2020 02H,2744
05/6/2020 01H,2742
05/6/2020 00H,2712
05/5/2020 23H,2671
05/5/2020 22H,2676
05/5/2020 21H,2637
05/5/2020 20H,2593
05/5/2020 19H,2601
05/5/2020 18H,2710
05/5/2020 17H,2715
05/5/2020 16H,2722
05/5/2020 15H,2723
05/5/2020 14H,2714
05/5/2020 13H,2674
05/5/2020 12H,2608
05/5/2020 11H,2606
05/5/2020 10H,2611
05/5/2020 09H,2608
05/5/2020 08H,2604
05/5/2020 07H,2605
05/5/2020 06H,2600
05/5/2020 05H,2596
05/5/2020 04H,2594
05/5/2020 03H,2595
05/5/2020 02H,2592
05/5/2020 01H,2595
05/5/2020 00H,2595
05/4/2020 23H,2596
05/4/2020 22H,2598
05/4/2020 21H,2601
05/4/2020 20H,2601
05/4/2020 19H,2601
05/4/2020 18H,2603
05/4/2020 17H,2605
05/4/2020 16H,2607
05/4/2020 15H,2613
05/4/2020 14H,2613
05/4/2020 13H,2609
05/4/2020 12H,2607
05/4/2020 11H,2608
05/4/2020 10H,2603
05/4/2020 09H,2604
05/4/2020 08H,2603
05/4/2020 07H,2601
05/4/2020 06H,2597
05/4/2020 05H,2597
05/4/2020 04H,2592
05/4/2020 03H,2597
05/4/2020 02H,2597
05/4/2020 01H,2599
05/4/2020 00H,2594
05/3/2020 23H,2596
05/3/2020 22H,2595
05/3/2020 21H,2595
05/3/2020 20H,2598
05/3/2020 19H,2595
05/3/2020 18H,2600
05/3/2020 17H,2602
05/3/2020 16H,2606
05/3/2020 15H,2610
05/3/2020 14H,2604
05/3/2020 13H,2606
05/3/2020 12H,2599
05/3/2020 11H,2599
05/3/2020 10H,2600
05/3/2020 09H,2597
05/3/2020 08H,2597
05/3/2020 07H,2599
05/3/2020 06H,2596
05/3/2020 05H,2591
05/3/2020 04H,2591
05/3/2020 03H,2591
05/3/2020 02H,2591
05/3/2020 01H,2590
05/3/2020 00H,2588
05/2/2020 23H,2590
05/2/2020 22H,2587
05/2/2020 21H,2598
05/2/2020 20H,2599
05/2/2020 19H,2600
05/2/2020 18H,2598
05/2/2020 17H,2605
05/2/2020 16H,2607
05/2/2020 15H,2613
05/2/2020 14H,2612
05/2/2020 13H,2611
05/2/2020 12H,2612
05/2/2020 11H,2612
05/2/2020 10H,2614
05/2/2020 09H,2607
05/2/2020 08H,2607
05/2/2020 07H,2605
05/2/2020 06H,2606
05/2/2020 05H,2599
05/2/2020 04H,2599
05/2/2020 03H,2597
05/2/2020 02H,2597
05/2/2020 01H,2593
05/2/2020 00H,2601
05/1/2020 23H,2596
05/1/2020 22H,2605
05/1/2020 21H,2605
05/1/2020 20H,2608
05/1/2020 19H,2605
05/1/2020 18H,2610
05/1/2020 17H,2612
05/1/2020 16H,2617
05/1/2020 15H,2619
05/1/2020 14H,2622
05/1/2020 13H,2620
05/1/2020 12H,2619
05/1/2020 11H,2614
05/1/2020 10H,2618
05/1/2020 09H,2610
05/1/2020 08H,2616
05/1/2020 07H,2607
05/1/2020 06H,2611
05/1/2020 05H,2605
05/1/2020 04H,2605
05/1/2020 03H,2604
05/1/2020 02H,2601
05/1/2020 01H,2600
05/1/2020 00H,2601
04/30/2020 23H,2605
04/30/2020 22H,2617
04/30/2020 21H,2615
04/30/2020 20H,2613
04/30/2020 19H,2614
04/30/2020 18H,2614
04/30/2020 17H,2618
04/30/2020 16H,2623
04/30/2020 15H,2631
04/30/2020 14H,2630
04/30/2020 13H,2630
04/30/2020 12H,2627
04/30/2020 11H,2626
04/30/2020 10H,2623
04/30/2020 09H,2625
04/30/2020 08H,2622
04/30/2020 07H,2635
04/30/2020 06H,2632
04/30/2020 05H,2627
04/30/2020 04H,2630
04/30/2020 03H,2623
04/30/2020 02H,2627
04/30/2020 01H,2627
04/30/2020 00H,2627
04/29/2020 23H,2631
04/29/2020 22H,2629
04/29/2020 21H,2636
04/29/2020 20H,2635
04/29/2020 19H,2640
04/29/2020 18H,2643
04/29/2020 17H,2644
04/29/2020 16H,2648
04/29/2020 15H,2648
04/29/2020 14H,2651
04/29/2020 13H,2649
04/29/2020 12H,2647
04/29/2020 11H,2646
04/29/2020 10H,2647
04/29/2020 09H,2646
04/29/2020 08H,2638
04/29/2020 07H,2638
04/29/2020 06H,2634
04/29/2020 05H,2633
04/29/2020 04H,2635
04/29/2020 03H,2637
04/29/2020 02H,2637
04/29/2020 01H,2640
04/29/2020 00H,2641
04/28/2020 23H,2637
04/28/2020 22H,2642
04/28/2020 21H,2638
04/28/2020 20H,2636
04/28/2020 19H,2638
04/28/2020 18H,2638
04/28/2020 17H,2641
04/28/2020 16H,2646
04/28/2020 15H,2652
04/28/2020 14H,2653
04/28/2020 13H,2648
04/28/2020 12H,2650
04/28/2020 11H,2637
04/28/2020 10H,2643
04/28/2020 09H,2643
04/28/2020 08H,2645
04/28/2020 07H,2643
04/28/2020 06H,2638
04/28/2020 05H,2638
04/28/2020 04H,2634
04/28/2020 03H,2634
04/28/2020 02H,2636
04/28/2020 01H,2634
04/28/2020 00H,2633
04/27/2020 23H,2638
04/27/2020 22H,2638
04/27/2020 21H,2636
04/27/2020 20H,2640
04/27/2020 19H,2638
04/27/2020 18H,2637
04/27/2020 17H,2641
04/27/2020 16H,2646
04/27/2020 15H,2652
04/27/2020 14H,2652
04/27/2020 13H,2650
04/27/2020 12H,2650
04/27/2020 11H,2645
04/27/2020 10H,2643
04/27/2020 09H,2643
04/27/2020 08H,2640
04/27/2020 07H,2636
04/27/2020 06H,2639
04/27/2020 05H,2637
04/27/2020 04H,2626
04/27/2020 03H,2628
04/27/2020 02H,2628
04/27/2020 01H,2624
04/27/2020 00H,2632
04/26/2020 23H,2633
04/26/2020 22H,2639
04/26/2020 21H,2637
04/26/2020 20H,2636
04/26/2020 19H,2637
04/26/2020 18H,2639
04/26/2020 17H,2644
04/26/2020 16H,2645
04/26/2020 15H,2647
04/26/2020 14H,2649
04/26/2020 13H,2652
04/26/2020 12H,2652
04/26/2020 11H,2651
04/26/2020 10H,2650
04/26/2020 09H,2650
04/26/2020 08H,2643
04/26/2020 07H,2649
04/26/2020 06H,2644
04/26/2020 05H,2641
04/26/2020 04H,2638
04/26/2020 03H,2637
04/26/2020 02H,2638
04/26/2020 01H,2638
04/26/2020 00H,2642
04/25/2020 23H,2642
04/25/2020 22H,2642
04/25/2020 21H,2640
04/25/2020 20H,2641
04/25/2020 19H,2638
04/25/2020 18H,2644
04/25/2020 17H,2646
04/25/2020 16H,2649
04/25/2020 15H,2654
04/25/2020 14H,2654
04/25/2020 13H,2652
04/25/2020 12H,2648
04/25/2020 11H,2646
04/25/2020 10H,2648
04/25/2020 09H,2644
04/25/2020 08H,2646
04/25/2020 07H,2644
04/25/2020 06H,2643
04/25/2020 05H,2643
04/25/2020 04H,2640
04/25/2020 03H,2636
04/25/2020 02H,2634
04/25/2020 01H,2634
04/25/2020 00H,2638
04/24/2020 23H,2637
04/24/2020 22H,2641
04/24/2020 21H,2642
04/24/2020 20H,2641
04/24/2020 19H,2646
04/24/2020 18H,2645
04/24/2020 17H,2650
04/24/2020 16H,2648
04/24/2020 15H,2651
04/24/2020 14H,2654
04/24/2020 13H,2652
04/24/2020 12H,2649
04/24/2020 11H,2650
04/24/2020 10H,2648
04/24/2020 09H,2649
04/24/2020 08H,2642
04/24/2020 07H,2641
04/24/2020 06H,2643
04/24/2020 05H,2640
04/24/2020 04H,2635
04/24/2020 03H,2635
04/24/2020 02H,2635
04/24/2020 01H,2635
04/24/2020 00H,2636
04/23/2020 23H,2633
04/23/2020 22H,2637
04/23/2020 21H,2638
04/23/2020 20H,2641
04/23/2020 19H,2644
04/23/2020 18H,2646
04/23/2020 17H,2649
04/23/2020 16H,2654
04/23/2020 15H,2655
04/23/2020 14H,2658
04/23/2020 13H,2658
04/23/2020 12H,2654
04/23/2020 11H,2654
04/23/2020 10H,2650
04/23/2020 09H,2649
04/23/2020 08H,2646
04/23/2020 07H,2645
04/23/2020 06H,2642
04/23/2020 05H,2637
04/23/2020 04H,2637
04/23/2020 03H,2638
04/23/2020 02H,2638
04/23/2020 01H,2636
04/23/2020 00H,2641
04/22/2020 23H,2640
04/22/2020 22H,2639
04/22/2020 21H,2642
04/22/2020 20H,2639
04/22/2020 19H,2644
04/22/2020 18H,2645
04/22/2020 17H,2648
04/22/2020 16H,2655
04/22/2020 15H,2654
04/22/2020 14H,2657
04/22/2020 13H,2654
04/22/2020 12H,2652
04/22/2020 11H,2652
04/22/2020 10H,2652
04/22/2020 09H,2655
04/22/2020 08H,2652
04/22/2020 07H,2656
04/22/2020 06H,2650
04/22/2020 05H,2649
04/22/2020 04H,2646
04/22/2020 03H,2649
04/22/2020 02H,2654
04/22/2020 01H,2651
04/22/2020 00H,2650
04/21/2020 23H,2647
04/21/2020 22H,2646
04/21/2020 21H,2645
04/21/2020 20H,2647
04/21/2020 19H,2646
04/21/2020 18H,2649
04/21/2020 17H,2653
04/21/2020 16H,2655
04/21/2020 15H,2661
04/21/2020 14H,2661
04/21/2020 13H,2659
04/21/2020 12H,2656
04/21/2020 11H,2653
04/21/2020 10H,2653
04/21/2020 09H,2650
04/21/2020 08H,2653
04/21/2020 07H,2650
04/21/2020 06H,2655
04/21/2020 05H,2653
04/21/2020 04H,2651
04/21/2020 03H,2648
04/21/2020 02H,2651
04/21/2020 01H,2651
04/21/2020 00H,2651
04/20/2020 23H,2652
04/20/2020 22H,2655
04/20/2020 21H,2654
04/20/2020 20H,2657
04/20/2020 19H,2656
04/20/2020 18H,2659
04/20/2020 17H,2663
04/20/2020 16H,2661
04/20/2020 15H,2663
04/20/2020 14H,2663
04/20/2020 13H,2665
04/20/2020 12H,2657
04/20/2020 11H,2659
04/20/2020 10H,2658
04/20/2020 09H,2655
04/20/2020 08H,2655
