Net generation from solar for Tennessee (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390117&sdid=EBA.TEN-ALL.NG.SUN.H
19:23:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.TEN-ALL.NG.SUN.H megawatthours
04/8/2020 00H,4
04/7/2020 23H,23
04/7/2020 22H,44
04/7/2020 21H,74
04/7/2020 20H,93
04/7/2020 19H,68
04/7/2020 18H,64
04/7/2020 17H,71
04/7/2020 16H,71
04/7/2020 15H,83
04/7/2020 14H,48
04/7/2020 13H,16
04/7/2020 12H,0
04/7/2020 11H,0
04/7/2020 10H,-2
04/7/2020 09H,0
04/7/2020 08H,0
04/7/2020 07H,-1
04/7/2020 06H,-1
04/7/2020 05H,0
04/7/2020 04H,0
04/7/2020 03H,0
04/7/2020 02H,0
04/7/2020 01H,0
04/7/2020 00H,27
04/6/2020 23H,48
04/6/2020 22H,71
04/6/2020 21H,122
04/6/2020 20H,179
04/6/2020 19H,192
04/6/2020 18H,235
04/6/2020 17H,222
04/6/2020 16H,208
04/6/2020 15H,217
04/6/2020 14H,172
04/6/2020 13H,60
04/6/2020 12H,2
04/6/2020 11H,0
04/6/2020 10H,-2
04/6/2020 09H,-1
04/6/2020 08H,0
04/6/2020 07H,0
04/6/2020 06H,0
04/6/2020 05H,0
04/6/2020 04H,-1
04/6/2020 03H,0
04/6/2020 02H,0
04/6/2020 01H,1
04/6/2020 00H,43
04/5/2020 23H,148
04/5/2020 22H,318
04/5/2020 21H,227
04/5/2020 20H,232
04/5/2020 19H,233
04/5/2020 18H,232
04/5/2020 17H,234
04/5/2020 16H,231
04/5/2020 15H,219
04/5/2020 14H,166
04/5/2020 13H,51
04/5/2020 12H,0
04/5/2020 11H,0
04/5/2020 10H,-2
04/5/2020 09H,0
04/5/2020 08H,-1
04/5/2020 07H,-1
04/5/2020 06H,0
04/5/2020 05H,0
04/5/2020 04H,0
04/5/2020 03H,5
04/5/2020 02H,0
04/5/2020 01H,-1
04/5/2020 00H,9
04/4/2020 23H,32
04/4/2020 22H,52
04/4/2020 21H,84
04/4/2020 20H,137
04/4/2020 19H,188
04/4/2020 18H,204
04/4/2020 17H,207
04/4/2020 16H,276
04/4/2020 15H,148
04/4/2020 14H,79
04/4/2020 13H,31
04/4/2020 12H,0
04/4/2020 11H,0
04/4/2020 10H,-2
04/4/2020 09H,0
04/4/2020 08H,0
04/4/2020 07H,0
04/4/2020 06H,-1
04/4/2020 05H,0
04/4/2020 04H,0
04/4/2020 03H,0
04/4/2020 02H,0
04/4/2020 01H,0
04/4/2020 00H,8
04/3/2020 23H,32
04/3/2020 22H,76
04/3/2020 21H,135
04/3/2020 20H,171
04/3/2020 19H,187
04/3/2020 18H,197
04/3/2020 17H,202
04/3/2020 16H,207
04/3/2020 15H,157
04/3/2020 14H,117
04/3/2020 13H,17
04/3/2020 12H,0
04/3/2020 11H,-1
04/3/2020 10H,-2
04/3/2020 09H,0
04/3/2020 08H,0
04/3/2020 07H,0
04/3/2020 06H,0
04/3/2020 05H,0
04/3/2020 04H,0
04/3/2020 03H,-1
04/3/2020 02H,0
04/3/2020 01H,0
04/3/2020 00H,41
04/2/2020 23H,168
04/2/2020 22H,219
04/2/2020 21H,211
04/2/2020 20H,220
04/2/2020 19H,194
04/2/2020 18H,206
04/2/2020 17H,195
04/2/2020 16H,184
04/2/2020 15H,177
04/2/2020 14H,123
04/2/2020 13H,39
04/2/2020 12H,0
04/2/2020 11H,0
04/2/2020 10H,-2
04/2/2020 09H,0
04/2/2020 08H,0
04/2/2020 07H,0
04/2/2020 06H,0
04/2/2020 05H,-1
04/2/2020 04H,0
04/2/2020 03H,0
04/2/2020 02H,0
04/2/2020 01H,0
04/2/2020 00H,19
04/1/2020 23H,86
04/1/2020 22H,159
04/1/2020 21H,192
04/1/2020 20H,195
04/1/2020 19H,199
04/1/2020 18H,206
04/1/2020 17H,203
04/1/2020 16H,184
04/1/2020 15H,182
04/1/2020 14H,135
04/1/2020 13H,51
04/1/2020 12H,0
04/1/2020 11H,0
04/1/2020 10H,-3
04/1/2020 09H,-1
04/1/2020 08H,0
04/1/2020 07H,0
04/1/2020 06H,0
04/1/2020 05H,0
04/1/2020 04H,0
04/1/2020 03H,0
04/1/2020 02H,0
04/1/2020 01H,0
04/1/2020 00H,33
03/31/2020 23H,85
03/31/2020 22H,121
03/31/2020 21H,130
03/31/2020 20H,150
03/31/2020 19H,131
03/31/2020 18H,106
03/31/2020 17H,58
03/31/2020 16H,57
03/31/2020 15H,27
03/31/2020 14H,14
03/31/2020 13H,4
03/31/2020 12H,0
03/31/2020 11H,0
03/31/2020 10H,-2
03/31/2020 09H,0
03/31/2020 08H,-1
03/31/2020 07H,0
03/31/2020 06H,0
03/31/2020 05H,0
03/31/2020 04H,-1
03/31/2020 03H,0
03/31/2020 02H,0
03/31/2020 01H,-1
03/31/2020 00H,0
03/30/2020 23H,9
03/30/2020 22H,19
03/30/2020 21H,37
03/30/2020 20H,49
03/30/2020 19H,60
03/30/2020 18H,71
03/30/2020 17H,63
03/30/2020 16H,47
03/30/2020 15H,33
03/30/2020 14H,19
03/30/2020 13H,9
03/30/2020 12H,-1
03/30/2020 11H,0
03/30/2020 10H,-2
03/30/2020 09H,0
03/30/2020 08H,0
03/30/2020 07H,0
03/30/2020 06H,0
03/30/2020 05H,0
03/30/2020 04H,0
03/30/2020 03H,112
03/30/2020 02H,0
03/30/2020 01H,0
03/30/2020 00H,38
03/29/2020 23H,101
03/29/2020 22H,145
03/29/2020 21H,195
03/29/2020 20H,207
03/29/2020 19H,208
03/29/2020 18H,189
03/29/2020 17H,192
03/29/2020 16H,182
03/29/2020 15H,198
03/29/2020 14H,153
03/29/2020 13H,39
03/29/2020 12H,-1
03/29/2020 11H,0
03/29/2020 10H,-2
03/29/2020 09H,0
03/29/2020 08H,0
03/29/2020 07H,0
03/29/2020 06H,-1
03/29/2020 05H,0
03/29/2020 04H,0
03/29/2020 03H,0
03/29/2020 02H,0
03/29/2020 01H,-1
03/29/2020 00H,8
03/28/2020 23H,40
03/28/2020 22H,49
03/28/2020 21H,78
03/28/2020 20H,109
03/28/2020 19H,110
03/28/2020 18H,128
03/28/2020 17H,118
03/28/2020 16H,115
03/28/2020 15H,70
03/28/2020 14H,41
03/28/2020 13H,8
03/28/2020 12H,0
03/28/2020 11H,-2
03/28/2020 10H,-1
03/28/2020 09H,0
03/28/2020 08H,0
03/28/2020 07H,0
03/28/2020 06H,0
03/28/2020 05H,0
03/28/2020 04H,0
03/28/2020 03H,0
03/28/2020 02H,0
03/28/2020 01H,83
03/28/2020 00H,11
03/27/2020 23H,38
03/27/2020 22H,87
03/27/2020 21H,151
03/27/2020 20H,166
03/27/2020 19H,208
03/27/2020 18H,188
03/27/2020 17H,191
03/27/2020 16H,165
03/27/2020 15H,100
03/27/2020 14H,53
03/27/2020 13H,8
03/27/2020 12H,-2
03/27/2020 11H,0
03/27/2020 10H,0
03/27/2020 09H,-1
03/27/2020 08H,0
03/27/2020 07H,0
03/27/2020 06H,0
03/27/2020 05H,-1
03/27/2020 04H,0
03/27/2020 03H,-1
03/27/2020 02H,0
03/27/2020 01H,0
03/27/2020 00H,39
03/26/2020 23H,145
03/26/2020 22H,206
03/26/2020 21H,211
03/26/2020 20H,235
03/26/2020 19H,209
03/26/2020 18H,228
03/26/2020 17H,228
03/26/2020 16H,220
03/26/2020 15H,211
03/26/2020 14H,156
03/26/2020 13H,31
03/26/2020 12H,-1
03/26/2020 11H,0
03/26/2020 10H,0
03/26/2020 09H,74
03/26/2020 08H,0
03/26/2020 07H,0
03/26/2020 06H,0
03/26/2020 05H,0
03/26/2020 04H,0
03/26/2020 03H,-1
03/26/2020 02H,0
03/26/2020 01H,0
03/26/2020 00H,38
03/25/2020 23H,123
03/25/2020 22H,178
03/25/2020 21H,180
03/25/2020 20H,157
03/25/2020 19H,124
03/25/2020 18H,91
03/25/2020 17H,60
03/25/2020 16H,38
03/25/2020 15H,20
03/25/2020 14H,9
03/25/2020 13H,-1
03/25/2020 12H,0
03/25/2020 11H,0
03/25/2020 10H,0
03/25/2020 09H,-1
03/25/2020 08H,0
03/25/2020 07H,0
03/25/2020 06H,0
03/25/2020 05H,0
03/25/2020 04H,0
03/25/2020 03H,0
03/25/2020 02H,0
03/25/2020 01H,8
03/25/2020 00H,7
03/24/2020 23H,17
03/24/2020 22H,34
03/24/2020 21H,61
03/24/2020 20H,81
03/24/2020 19H,60
03/24/2020 18H,41
03/24/2020 17H,31
03/24/2020 16H,30
03/24/2020 15H,22
03/24/2020 14H,3
03/24/2020 13H,0
03/24/2020 12H,-1
03/24/2020 11H,0
03/24/2020 10H,0
03/24/2020 09H,0
03/24/2020 08H,0
03/24/2020 07H,-1
03/24/2020 06H,0
03/24/2020 05H,-1
03/24/2020 04H,0
03/24/2020 03H,-2
03/24/2020 02H,0
03/24/2020 01H,42
03/24/2020 00H,6
03/23/2020 23H,30
03/23/2020 22H,70
03/23/2020 21H,93
03/23/2020 20H,114
03/23/2020 19H,153
03/23/2020 18H,148
03/23/2020 17H,105
03/23/2020 16H,99
03/23/2020 15H,34
03/23/2020 14H,16
03/23/2020 13H,2
03/23/2020 12H,0
03/23/2020 11H,0
03/23/2020 10H,-1
03/23/2020 09H,0
03/23/2020 08H,0
03/23/2020 07H,0
03/23/2020 06H,-1
03/23/2020 05H,0
03/23/2020 04H,-2
03/23/2020 03H,-1
03/23/2020 02H,0
03/23/2020 01H,7
03/23/2020 00H,2
03/22/2020 23H,19
03/22/2020 22H,22
03/22/2020 21H,64
03/22/2020 20H,61
03/22/2020 19H,91
03/22/2020 18H,110
03/22/2020 17H,119
03/22/2020 16H,93
03/22/2020 15H,43
03/22/2020 14H,19
03/22/2020 13H,64
03/22/2020 12H,0
03/22/2020 11H,0
03/22/2020 10H,0
03/22/2020 09H,0
03/22/2020 08H,0
03/22/2020 07H,-1
03/22/2020 06H,0
03/22/2020 05H,-2
03/22/2020 04H,0
03/22/2020 03H,0
03/22/2020 02H,0
03/22/2020 01H,0
03/22/2020 00H,17
03/21/2020 23H,88
03/21/2020 22H,111
03/21/2020 21H,118
03/21/2020 20H,110
03/21/2020 19H,104
03/21/2020 18H,85
03/21/2020 17H,71
03/21/2020 16H,53
03/21/2020 15H,33
03/21/2020 14H,10
03/21/2020 13H,2
03/21/2020 12H,0
03/21/2020 11H,0
03/21/2020 10H,-2
03/21/2020 09H,0
03/21/2020 08H,0
03/21/2020 07H,0
03/21/2020 06H,-1
03/21/2020 05H,0
03/21/2020 04H,0
03/21/2020 03H,-1
03/21/2020 02H,0
03/21/2020 01H,0
03/21/2020 00H,3
03/20/2020 23H,10
03/20/2020 22H,15
03/20/2020 21H,27
03/20/2020 20H,28
03/20/2020 19H,25
03/20/2020 18H,17
03/20/2020 17H,15
03/20/2020 16H,12
03/20/2020 15H,13
03/20/2020 14H,6
03/20/2020 13H,0
03/20/2020 12H,0
03/20/2020 11H,0
03/20/2020 10H,-2
03/20/2020 09H,0
03/20/2020 08H,0
03/20/2020 07H,0
03/20/2020 06H,0
03/20/2020 05H,-1
03/20/2020 04H,0
03/20/2020 03H,0
03/20/2020 02H,0
03/20/2020 01H,0
03/20/2020 00H,8
03/19/2020 23H,32
03/19/2020 22H,37
03/19/2020 21H,85
03/19/2020 20H,64
03/19/2020 19H,90
03/19/2020 18H,107
03/19/2020 17H,78
03/19/2020 16H,46
03/19/2020 15H,36
03/19/2020 14H,37
03/19/2020 13H,5
03/19/2020 12H,0
03/19/2020 11H,-2
03/19/2020 10H,0
03/19/2020 09H,-1
03/19/2020 08H,0
03/19/2020 07H,-1
03/19/2020 06H,0
03/19/2020 05H,0
03/19/2020 04H,-1
03/19/2020 03H,0
03/19/2020 02H,0
03/19/2020 01H,25
03/19/2020 00H,10
03/18/2020 23H,40
03/18/2020 22H,60
03/18/2020 21H,56
03/18/2020 20H,73
03/18/2020 19H,96
03/18/2020 18H,62
03/18/2020 17H,47
03/18/2020 16H,29
03/18/2020 15H,16
03/18/2020 14H,10
03/18/2020 13H,2
03/18/2020 12H,-2
03/18/2020 11H,0
03/18/2020 10H,0
03/18/2020 09H,0
03/18/2020 08H,0
03/18/2020 07H,0
03/18/2020 06H,0
03/18/2020 05H,0
03/18/2020 04H,0
03/18/2020 03H,0
03/18/2020 02H,0
03/18/2020 01H,41
03/18/2020 00H,9
03/17/2020 23H,56
03/17/2020 22H,101
03/17/2020 21H,124
03/17/2020 20H,146
03/17/2020 19H,138
03/17/2020 18H,105
03/17/2020 17H,94
03/17/2020 16H,71
03/17/2020 15H,40
03/17/2020 14H,14
03/17/2020 13H,1
03/17/2020 12H,0
03/17/2020 11H,-1
03/17/2020 10H,0
03/17/2020 09H,0
03/17/2020 08H,-1
03/17/2020 07H,0
03/17/2020 06H,0
03/17/2020 05H,-1
03/17/2020 04H,0
03/17/2020 03H,0
03/17/2020 02H,0
03/17/2020 01H,-2
03/17/2020 00H,2
03/16/2020 23H,9
03/16/2020 22H,21
03/16/2020 21H,32
03/16/2020 20H,37
03/16/2020 19H,70
03/16/2020 18H,75
03/16/2020 17H,54
03/16/2020 16H,47
03/16/2020 15H,26
03/16/2020 14H,11
03/16/2020 13H,1
03/16/2020 12H,0
03/16/2020 11H,-1
03/16/2020 10H,0
03/16/2020 09H,0
03/16/2020 08H,0
03/16/2020 07H,-1
03/16/2020 06H,0
03/16/2020 05H,0
03/16/2020 04H,0
03/16/2020 03H,-3
03/16/2020 02H,-1
03/16/2020 01H,0
03/16/2020 00H,2
03/15/2020 23H,18
03/15/2020 22H,29
03/15/2020 21H,46
03/15/2020 20H,62
03/15/2020 19H,75
03/15/2020 18H,75
03/15/2020 17H,56
03/15/2020 16H,42
03/15/2020 15H,18
03/15/2020 14H,3
03/15/2020 13H,0
03/15/2020 12H,0
03/15/2020 11H,0
03/15/2020 10H,-1
03/15/2020 09H,0
03/15/2020 08H,0
03/15/2020 07H,0
03/15/2020 06H,-1
03/15/2020 05H,-2
03/15/2020 04H,0
03/15/2020 03H,0
03/15/2020 02H,0
03/15/2020 01H,24
03/15/2020 00H,1
03/14/2020 23H,5
03/14/2020 22H,43
03/14/2020 21H,90
03/14/2020 20H,119
03/14/2020 19H,105
03/14/2020 18H,116
03/14/2020 17H,96
03/14/2020 16H,51
03/14/2020 15H,20
03/14/2020 14H,10
03/14/2020 13H,0
03/14/2020 12H,0
03/14/2020 11H,0
03/14/2020 10H,-1
03/14/2020 09H,0
03/14/2020 08H,0
03/14/2020 07H,-1
03/14/2020 06H,-2
03/14/2020 05H,0
03/14/2020 04H,0
03/14/2020 03H,-1
03/14/2020 02H,0
03/14/2020 01H,0
03/14/2020 00H,2
03/13/2020 23H,10
03/13/2020 22H,26
03/13/2020 21H,29
03/13/2020 20H,66
03/13/2020 19H,119
03/13/2020 18H,72
03/13/2020 17H,62
03/13/2020 16H,62
03/13/2020 15H,44
03/13/2020 14H,19
03/13/2020 13H,1
03/13/2020 12H,-1
03/13/2020 11H,0
03/13/2020 10H,0
03/13/2020 09H,0
03/13/2020 08H,0
03/13/2020 07H,-2
03/13/2020 06H,0
03/13/2020 05H,0
03/13/2020 04H,0
03/13/2020 03H,0
03/13/2020 02H,0
03/13/2020 01H,0
03/13/2020 00H,9
03/12/2020 23H,71
03/12/2020 22H,177
03/12/2020 21H,162
03/12/2020 20H,138
03/12/2020 19H,134
03/12/2020 18H,135
03/12/2020 17H,103
03/12/2020 16H,94
03/12/2020 15H,73
03/12/2020 14H,33
03/12/2020 13H,4
03/12/2020 12H,-1
03/12/2020 11H,0
03/12/2020 10H,59
03/12/2020 09H,0
03/12/2020 08H,-2
03/12/2020 07H,0
03/12/2020 06H,0
03/12/2020 05H,0
03/12/2020 04H,0
03/12/2020 03H,0
03/12/2020 02H,0
03/12/2020 01H,0
03/12/2020 00H,4
03/11/2020 23H,64
03/11/2020 22H,129
03/11/2020 21H,140
03/11/2020 20H,113
03/11/2020 19H,72
03/11/2020 18H,28
03/11/2020 17H,16
03/11/2020 16H,18
03/11/2020 15H,26
03/11/2020 14H,28
03/11/2020 13H,8
03/11/2020 12H,0
03/11/2020 11H,-1
03/11/2020 10H,0
03/11/2020 09H,-2
03/11/2020 08H,0
03/11/2020 07H,0
03/11/2020 06H,0
03/11/2020 05H,0
03/11/2020 04H,-1
03/11/2020 03H,0
03/11/2020 02H,0
03/11/2020 01H,0
03/11/2020 00H,24
03/10/2020 23H,83
03/10/2020 22H,116
03/10/2020 21H,136
03/10/2020 20H,128
03/10/2020 19H,136
03/10/2020 18H,147
03/10/2020 17H,93
03/10/2020 16H,53
03/10/2020 15H,27
03/10/2020 14H,13
03/10/2020 13H,0
03/10/2020 12H,0
03/10/2020 11H,0
03/10/2020 10H,-2
03/10/2020 09H,-1
03/10/2020 08H,0
03/10/2020 07H,0
03/10/2020 06H,-1
03/10/2020 05H,0
03/10/2020 04H,29
03/10/2020 03H,0
03/10/2020 02H,-1
03/10/2020 01H,0
03/10/2020 00H,3
03/9/2020 23H,9
03/9/2020 22H,38
03/9/2020 21H,57
03/9/2020 20H,70
03/9/2020 19H,82
03/9/2020 18H,95
03/9/2020 17H,91
03/9/2020 16H,59
03/9/2020 15H,32
03/9/2020 14H,16
03/9/2020 13H,2
03/9/2020 12H,-1
03/9/2020 11H,-2
03/9/2020 10H,0
03/9/2020 09H,0
03/9/2020 08H,0
03/9/2020 07H,0
03/9/2020 06H,0
03/9/2020 05H,-1
03/9/2020 04H,0
03/9/2020 03H,0
03/9/2020 02H,0
03/9/2020 01H,0
03/9/2020 00H,12
03/8/2020 23H,121
03/8/2020 22H,213
03/8/2020 21H,319
03/8/2020 20H,232
03/8/2020 19H,229
03/8/2020 18H,230
03/8/2020 17H,229
03/8/2020 16H,230
03/8/2020 15H,206
03/8/2020 14H,107
03/8/2020 13H,10
03/8/2020 12H,-1
03/8/2020 11H,-2
03/8/2020 10H,0
03/8/2020 09H,-1
03/8/2020 08H,0
03/8/2020 07H,0
03/8/2020 06H,0
03/8/2020 05H,0
03/8/2020 04H,0
03/8/2020 03H,-1
03/8/2020 02H,1
03/8/2020 01H,0
03/8/2020 00H,18
03/7/2020 23H,129
03/7/2020 22H,215
03/7/2020 21H,328
03/7/2020 20H,232
03/7/2020 19H,230
03/7/2020 18H,230
03/7/2020 17H,235
03/7/2020 16H,236
03/7/2020 15H,220
03/7/2020 14H,124
03/7/2020 13H,13
03/7/2020 12H,-2
03/7/2020 11H,0
03/7/2020 10H,0
03/7/2020 09H,-1
03/7/2020 08H,0
03/7/2020 07H,0
03/7/2020 06H,-1
03/7/2020 05H,0
03/7/2020 04H,0
03/7/2020 03H,0
03/7/2020 02H,0
03/7/2020 01H,0
03/7/2020 00H,25
03/6/2020 23H,146
03/6/2020 22H,241
03/6/2020 21H,237
03/6/2020 20H,237
03/6/2020 19H,234
03/6/2020 18H,235
03/6/2020 17H,239
03/6/2020 16H,251
03/6/2020 15H,221
03/6/2020 14H,114
03/6/2020 13H,7
03/6/2020 12H,0
03/6/2020 11H,0
03/6/2020 10H,0
03/6/2020 09H,42
03/6/2020 08H,0
03/6/2020 07H,-1
03/6/2020 06H,0
03/6/2020 05H,0
03/6/2020 04H,0
03/6/2020 03H,0
03/6/2020 02H,0
03/6/2020 01H,-2
03/6/2020 00H,21
03/5/2020 23H,138
03/5/2020 22H,214
03/5/2020 21H,226
03/5/2020 20H,214
03/5/2020 19H,202
03/5/2020 18H,179
03/5/2020 17H,117
03/5/2020 16H,72
03/5/2020 15H,31
03/5/2020 14H,18
03/5/2020 13H,0
03/5/2020 12H,0
03/5/2020 11H,-2
03/5/2020 10H,0
03/5/2020 09H,-1
03/5/2020 08H,0
03/5/2020 07H,0
03/5/2020 06H,0
03/5/2020 05H,0
03/5/2020 04H,-1
03/5/2020 03H,0
03/5/2020 02H,-1
03/5/2020 01H,-2
03/5/2020 00H,26
03/4/2020 23H,5
03/4/2020 22H,11
03/4/2020 21H,23
03/4/2020 20H,27
03/4/2020 19H,39
03/4/2020 18H,56
03/4/2020 17H,57
03/4/2020 16H,44
03/4/2020 15H,49
03/4/2020 14H,39
03/4/2020 13H,1
03/4/2020 12H,0
03/4/2020 11H,0
03/4/2020 10H,0
03/4/2020 09H,0
03/4/2020 08H,-1
03/4/2020 07H,72
03/4/2020 06H,0
03/4/2020 05H,0
03/4/2020 04H,-1
03/4/2020 03H,-2
03/4/2020 02H,0
03/4/2020 01H,-1
03/4/2020 00H,5
03/3/2020 23H,36
03/3/2020 22H,104
03/3/2020 21H,167
03/3/2020 20H,187
03/3/2020 19H,179
03/3/2020 18H,173
03/3/2020 17H,154
03/3/2020 16H,117
03/3/2020 15H,76
03/3/2020 14H,30
03/3/2020 13H,1
03/3/2020 12H,0
03/3/2020 11H,0
03/3/2020 10H,-1
03/3/2020 09H,0
03/3/2020 08H,0
03/3/2020 07H,-1
03/3/2020 06H,0
03/3/2020 05H,-2
03/3/2020 04H,0
03/3/2020 03H,-1
03/3/2020 02H,0
03/3/2020 01H,0
03/3/2020 00H,5
03/2/2020 23H,26
03/2/2020 22H,58
03/2/2020 21H,69
03/2/2020 20H,66
03/2/2020 19H,51
03/2/2020 18H,44
03/2/2020 17H,37
03/2/2020 16H,28
03/2/2020 15H,11
03/2/2020 14H,6
03/2/2020 13H,0
03/2/2020 12H,-1
03/2/2020 11H,0
03/2/2020 10H,0
03/2/2020 09H,0
03/2/2020 08H,0
03/2/2020 07H,-2
03/2/2020 06H,-1
03/2/2020 05H,0
03/2/2020 04H,0
03/2/2020 03H,0
03/2/2020 02H,-1
03/2/2020 01H,0
03/2/2020 00H,4
03/1/2020 23H,62
03/1/2020 22H,124
03/1/2020 21H,143
03/1/2020 20H,172
03/1/2020 19H,160
03/1/2020 18H,199
03/1/2020 17H,149
03/1/2020 16H,148
03/1/2020 15H,93
03/1/2020 14H,42
03/1/2020 13H,6
03/1/2020 12H,0
03/1/2020 11H,0
03/1/2020 10H,-1
03/1/2020 09H,0
03/1/2020 08H,0
03/1/2020 07H,-2
03/1/2020 06H,0
03/1/2020 05H,1
03/1/2020 04H,0
03/1/2020 03H,0
03/1/2020 02H,0
03/1/2020 01H,0
03/1/2020 00H,16
02/29/2020 23H,126
02/29/2020 22H,209
02/29/2020 21H,224
02/29/2020 20H,222
02/29/2020 19H,219
02/29/2020 18H,221
02/29/2020 17H,223
02/29/2020 16H,225
02/29/2020 15H,202
02/29/2020 14H,96
02/29/2020 13H,5
02/29/2020 12H,0
02/29/2020 11H,-1
02/29/2020 10H,0
02/29/2020 09H,0
02/29/2020 08H,-2
02/29/2020 07H,0
02/29/2020 06H,64
02/29/2020 05H,0
02/29/2020 04H,-1
02/29/2020 03H,0
02/29/2020 02H,0
02/29/2020 01H,0
02/29/2020 00H,3
02/28/2020 23H,59
02/28/2020 22H,181
02/28/2020 21H,192
02/28/2020 20H,212
02/28/2020 19H,200
02/28/2020 18H,160
02/28/2020 17H,127
02/28/2020 16H,96
02/28/2020 15H,82
02/28/2020 14H,24
02/28/2020 13H,2
02/28/2020 12H,0
02/28/2020 11H,-1
02/28/2020 10H,0
02/28/2020 09H,-2
02/28/2020 08H,-1
02/28/2020 07H,0
02/28/2020 06H,0
02/28/2020 05H,0
02/28/2020 04H,0
02/28/2020 03H,-1
02/28/2020 02H,0
02/28/2020 01H,0
02/28/2020 00H,125
02/27/2020 23H,121
02/27/2020 22H,215
02/27/2020 21H,230
02/27/2020 20H,226
02/27/2020 19H,210
02/27/2020 18H,213
02/27/2020 17H,209
02/27/2020 16H,201
02/27/2020 15H,183
02/27/2020 14H,81
02/27/2020 13H,5
02/27/2020 12H,-1
02/27/2020 11H,0
02/27/2020 10H,-2
02/27/2020 09H,0
02/27/2020 08H,0
02/27/2020 07H,0
02/27/2020 06H,-1
02/27/2020 05H,0
02/27/2020 04H,0
02/27/2020 03H,0
02/27/2020 02H,0
02/27/2020 01H,0
02/27/2020 00H,11
02/26/2020 23H,8
02/26/2020 22H,18
02/26/2020 21H,37
02/26/2020 20H,60
02/26/2020 19H,66
02/26/2020 18H,63
02/26/2020 17H,50
02/26/2020 16H,41
02/26/2020 15H,21
02/26/2020 14H,2
02/26/2020 13H,-1
02/26/2020 12H,-2
02/26/2020 11H,0
02/26/2020 10H,0
02/26/2020 09H,-1
02/26/2020 08H,0
02/26/2020 07H,0
02/26/2020 06H,0
02/26/2020 05H,0
02/26/2020 04H,0
02/26/2020 03H,-1
02/26/2020 02H,0
02/26/2020 01H,0
02/26/2020 00H,0
02/25/2020 23H,21
02/25/2020 22H,42
02/25/2020 21H,56
02/25/2020 20H,52
02/25/2020 19H,56
02/25/2020 18H,65
02/25/2020 17H,56
02/25/2020 16H,44
02/25/2020 15H,43
02/25/2020 14H,39
02/25/2020 13H,1
02/25/2020 12H,-1
02/25/2020 11H,0
02/25/2020 10H,0
02/25/2020 09H,0
02/25/2020 08H,0
02/25/2020 07H,0
02/25/2020 06H,0
02/25/2020 05H,-1
02/25/2020 04H,0
02/25/2020 03H,0
02/25/2020 02H,-2
02/25/2020 01H,0
02/25/2020 00H,2
02/24/2020 23H,14
02/24/2020 22H,19
02/24/2020 21H,12
02/24/2020 20H,15
02/24/2020 19H,17
02/24/2020 18H,14
02/24/2020 17H,9
02/24/2020 16H,7
02/24/2020 15H,4
02/24/2020 14H,0
02/24/2020 13H,0
02/24/2020 12H,0
02/24/2020 11H,0
02/24/2020 10H,0
02/24/2020 09H,-1
02/24/2020 08H,0
02/24/2020 07H,0
02/24/2020 06H,0
02/24/2020 05H,0
02/24/2020 04H,0
02/24/2020 03H,21
02/24/2020 02H,0
02/24/2020 01H,0
02/24/2020 00H,0
02/23/2020 23H,7
02/23/2020 22H,21
02/23/2020 21H,38
02/23/2020 20H,51
02/23/2020 19H,82
02/23/2020 18H,64
02/23/2020 17H,46
02/23/2020 16H,60
02/23/2020 15H,29
02/23/2020 14H,9
02/23/2020 13H,0
02/23/2020 12H,-1
02/23/2020 11H,0
02/23/2020 10H,0
02/23/2020 09H,0
02/23/2020 08H,0
02/23/2020 07H,0
02/23/2020 06H,0
02/23/2020 05H,-2
02/23/2020 04H,0
02/23/2020 03H,96
02/23/2020 02H,-1
02/23/2020 01H,0
02/23/2020 00H,7
02/22/2020 23H,61
02/22/2020 22H,121
02/22/2020 21H,155
02/22/2020 20H,179
02/22/2020 19H,192
02/22/2020 18H,201
02/22/2020 17H,215
02/22/2020 16H,222
02/22/2020 15H,183
02/22/2020 14H,77
02/22/2020 13H,2
02/22/2020 12H,0
02/22/2020 11H,0
02/22/2020 10H,0
02/22/2020 09H,0
02/22/2020 08H,-1
02/22/2020 07H,0
02/22/2020 06H,-2
02/22/2020 05H,0
02/22/2020 04H,-1
02/22/2020 03H,0
02/22/2020 02H,0
02/22/2020 01H,0
02/22/2020 00H,13
02/21/2020 23H,116
02/21/2020 22H,209
02/21/2020 21H,289
02/21/2020 20H,223
02/21/2020 19H,221
02/21/2020 18H,219
02/21/2020 17H,227
02/21/2020 16H,222
02/21/2020 15H,195
02/21/2020 14H,77
02/21/2020 13H,2
02/21/2020 12H,-1
02/21/2020 11H,-1
02/21/2020 10H,0
02/21/2020 09H,0
02/21/2020 08H,0
02/21/2020 07H,-2
02/21/2020 06H,0
02/21/2020 05H,0
02/21/2020 04H,0
02/21/2020 03H,0
02/21/2020 02H,-1
02/21/2020 01H,0
02/21/2020 00H,6
02/20/2020 23H,60
02/20/2020 22H,87
02/20/2020 21H,88
02/20/2020 20H,71
02/20/2020 19H,60
02/20/2020 18H,47
02/20/2020 17H,31
02/20/2020 16H,13
02/20/2020 15H,4
02/20/2020 14H,0
02/20/2020 13H,0
02/20/2020 12H,0
02/20/2020 11H,0
