Net generation from wind for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.WND.H
19:22:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.WND.H megawatthours
12/19/2019 16H,270
12/19/2019 15H,273
12/19/2019 14H,346
12/19/2019 13H,383
12/19/2019 12H,342
12/19/2019 11H,310
12/19/2019 10H,279
12/19/2019 09H,237
12/19/2019 08H,208
12/19/2019 07H,190
12/19/2019 06H,201
12/19/2019 05H,189
12/19/2019 04H,160
12/19/2019 03H,180
12/19/2019 02H,201
12/19/2019 01H,224
12/19/2019 00H,149
12/18/2019 23H,152
12/18/2019 22H,179
12/18/2019 21H,173
12/18/2019 20H,166
12/18/2019 19H,140
12/18/2019 18H,104
12/18/2019 17H,126
12/18/2019 16H,175
12/18/2019 15H,217
12/18/2019 14H,192
12/18/2019 13H,133
12/18/2019 12H,98
12/18/2019 11H,71
12/18/2019 10H,42
12/18/2019 09H,29
12/18/2019 08H,38
12/18/2019 07H,38
12/18/2019 06H,70
12/18/2019 05H,123
12/18/2019 04H,208
12/18/2019 03H,333
12/18/2019 02H,357
12/18/2019 01H,354
12/18/2019 00H,348
12/17/2019 23H,353
12/17/2019 22H,358
12/17/2019 21H,357
12/17/2019 20H,383
12/17/2019 19H,373
12/17/2019 18H,342
12/17/2019 17H,298
12/17/2019 16H,289
12/17/2019 15H,322
12/17/2019 14H,280
12/17/2019 13H,258
12/17/2019 12H,197
12/17/2019 11H,153
12/17/2019 10H,147
12/17/2019 09H,158
12/17/2019 08H,164
12/17/2019 07H,165
12/17/2019 06H,168
12/17/2019 05H,193
12/17/2019 04H,244
12/17/2019 03H,417
12/17/2019 02H,497
12/17/2019 01H,506
12/17/2019 00H,586
12/16/2019 23H,596
12/16/2019 22H,563
12/16/2019 21H,543
12/16/2019 20H,508
12/16/2019 19H,496
12/16/2019 18H,481
12/16/2019 17H,454
12/16/2019 16H,346
12/16/2019 15H,330
12/16/2019 14H,397
12/16/2019 13H,325
12/16/2019 12H,269
12/16/2019 11H,286
12/16/2019 10H,428
12/16/2019 09H,468
12/16/2019 08H,469
12/16/2019 07H,421
12/16/2019 06H,434
12/16/2019 05H,398
12/16/2019 04H,532
12/16/2019 03H,703
12/16/2019 02H,718
12/16/2019 01H,746
12/16/2019 00H,768
12/15/2019 23H,776
12/15/2019 22H,799
12/15/2019 21H,793
12/15/2019 20H,713
12/15/2019 19H,660
12/15/2019 18H,642
12/15/2019 17H,622
12/15/2019 16H,613
12/15/2019 15H,647
12/15/2019 14H,711
12/15/2019 13H,703
12/15/2019 12H,657
12/15/2019 11H,622
12/15/2019 10H,609
12/15/2019 09H,508
12/15/2019 08H,544
12/15/2019 07H,486
12/15/2019 06H,521
12/15/2019 05H,592
12/15/2019 04H,646
12/15/2019 03H,661
12/15/2019 02H,658
12/15/2019 01H,569
12/15/2019 00H,695
12/14/2019 23H,737
12/14/2019 22H,768
12/14/2019 21H,752
12/14/2019 20H,661
12/14/2019 19H,654
12/14/2019 18H,561
12/14/2019 17H,501
12/14/2019 16H,525
12/14/2019 15H,526
12/14/2019 14H,515
12/14/2019 13H,507
12/14/2019 12H,502
12/14/2019 11H,475
12/14/2019 10H,431
12/14/2019 09H,412
12/14/2019 08H,353
12/14/2019 07H,275
12/14/2019 06H,300
12/14/2019 05H,250
12/14/2019 04H,326
12/14/2019 03H,364
12/14/2019 02H,521
12/14/2019 01H,618
12/14/2019 00H,608
12/13/2019 23H,606
12/13/2019 22H,696
12/13/2019 21H,721
12/13/2019 20H,734
12/13/2019 19H,699
12/13/2019 18H,696
12/13/2019 17H,643
12/13/2019 16H,550
12/13/2019 15H,545
12/13/2019 14H,499
12/13/2019 13H,526
12/13/2019 12H,526
12/13/2019 11H,558
12/13/2019 10H,555
12/13/2019 09H,566
12/13/2019 08H,627
12/13/2019 07H,594
12/13/2019 06H,625
12/13/2019 05H,574
12/13/2019 04H,548
12/13/2019 03H,540
12/13/2019 02H,605
12/13/2019 01H,647
12/13/2019 00H,664
12/12/2019 23H,642
12/12/2019 22H,508
12/12/2019 21H,414
12/12/2019 20H,372
12/12/2019 19H,330
12/12/2019 18H,310
12/12/2019 17H,357
12/12/2019 16H,442
12/12/2019 15H,485
12/12/2019 14H,498
12/12/2019 13H,478
12/12/2019 12H,428
12/12/2019 11H,397
12/12/2019 10H,495
12/12/2019 09H,453
12/12/2019 08H,419
12/12/2019 07H,500
12/12/2019 06H,557
12/12/2019 05H,618
12/12/2019 04H,573
12/12/2019 03H,526
12/12/2019 02H,510
12/12/2019 01H,474
12/12/2019 00H,483
12/11/2019 23H,452
12/11/2019 22H,356
12/11/2019 21H,305
12/11/2019 20H,302
12/11/2019 19H,264
12/11/2019 18H,255
12/11/2019 17H,237
12/11/2019 16H,265
12/11/2019 15H,315
12/11/2019 14H,325
12/11/2019 13H,376
12/11/2019 12H,408
12/11/2019 11H,388
12/11/2019 10H,377
12/11/2019 09H,393
12/11/2019 08H,422
12/11/2019 07H,445
12/11/2019 06H,435
12/11/2019 05H,461
12/11/2019 04H,476
12/11/2019 03H,513
12/11/2019 02H,545
12/11/2019 01H,559
12/11/2019 00H,520
12/10/2019 23H,504
12/10/2019 22H,452
12/10/2019 21H,432
12/10/2019 20H,398
12/10/2019 19H,370
12/10/2019 18H,293
12/10/2019 17H,185
12/10/2019 16H,113
12/10/2019 15H,128
12/10/2019 14H,94
12/10/2019 13H,57
12/10/2019 12H,75
12/10/2019 11H,66
12/10/2019 10H,134
12/10/2019 09H,192
12/10/2019 08H,185
12/10/2019 07H,202
12/10/2019 06H,217
12/10/2019 05H,292
12/10/2019 04H,283
12/10/2019 03H,298
12/10/2019 02H,304
12/10/2019 01H,359
12/10/2019 00H,366
12/9/2019 23H,383
12/9/2019 22H,451
12/9/2019 21H,497
12/9/2019 20H,457
12/9/2019 19H,314
12/9/2019 18H,274
12/9/2019 17H,305
12/9/2019 16H,278
12/9/2019 15H,402
12/9/2019 14H,460
12/9/2019 13H,552
12/9/2019 12H,620
12/9/2019 11H,682
12/9/2019 10H,736
12/9/2019 09H,712
12/9/2019 08H,715
12/9/2019 07H,628
12/9/2019 06H,548
12/9/2019 05H,518
12/9/2019 04H,606
12/9/2019 03H,667
12/9/2019 02H,698
12/9/2019 01H,662
12/9/2019 00H,659
12/8/2019 23H,685
12/8/2019 22H,713
12/8/2019 21H,706
12/8/2019 20H,714
12/8/2019 19H,702
12/8/2019 18H,650
12/8/2019 17H,630
12/8/2019 16H,562
12/8/2019 15H,597
12/8/2019 14H,609
12/8/2019 13H,609
12/8/2019 12H,580
12/8/2019 11H,564
12/8/2019 10H,557
12/8/2019 09H,560
12/8/2019 08H,580
12/8/2019 07H,555
12/8/2019 06H,582
12/8/2019 05H,569
12/8/2019 04H,551
12/8/2019 03H,583
12/8/2019 02H,600
12/8/2019 01H,575
12/8/2019 00H,516
12/7/2019 23H,570
12/7/2019 22H,617
12/7/2019 21H,572
12/7/2019 20H,554
12/7/2019 19H,495
12/7/2019 18H,421
12/7/2019 17H,385
12/7/2019 16H,487
12/7/2019 15H,511
12/7/2019 14H,534
12/7/2019 13H,523
12/7/2019 12H,538
12/7/2019 11H,534
12/7/2019 10H,550
12/7/2019 09H,536
12/7/2019 08H,470
12/7/2019 07H,351
12/7/2019 06H,350
12/7/2019 05H,393
12/7/2019 04H,427
12/7/2019 03H,418
12/7/2019 02H,353
12/7/2019 01H,253
12/7/2019 00H,172
12/6/2019 23H,141
12/6/2019 22H,135
12/6/2019 21H,126
12/6/2019 20H,91
12/6/2019 19H,55
12/6/2019 18H,56
12/6/2019 17H,28
12/6/2019 16H,38
12/6/2019 15H,53
12/6/2019 14H,90
12/6/2019 13H,188
12/6/2019 12H,182
12/6/2019 11H,236
12/6/2019 10H,253
12/6/2019 09H,250
12/6/2019 08H,295
12/6/2019 07H,389
12/6/2019 06H,409
12/6/2019 05H,395
12/6/2019 04H,418
12/6/2019 03H,507
12/6/2019 02H,569
12/6/2019 01H,557
12/6/2019 00H,636
12/5/2019 23H,701
12/5/2019 22H,728
12/5/2019 21H,733
12/5/2019 20H,713
12/5/2019 19H,733
12/5/2019 18H,711
12/5/2019 17H,661
12/5/2019 16H,640
12/5/2019 15H,633
12/5/2019 14H,602
12/5/2019 13H,570
12/5/2019 12H,537
12/5/2019 11H,543
12/5/2019 10H,537
12/5/2019 09H,522
12/5/2019 08H,583
12/5/2019 07H,550
12/5/2019 06H,528
12/5/2019 05H,501
12/5/2019 04H,471
12/5/2019 03H,464
12/5/2019 02H,465
12/5/2019 01H,475
12/5/2019 00H,476
12/4/2019 23H,504
12/4/2019 22H,530
12/4/2019 21H,444
12/4/2019 20H,335
12/4/2019 19H,323
12/4/2019 18H,349
12/4/2019 17H,377
12/4/2019 16H,384
12/4/2019 15H,388
12/4/2019 14H,378
12/4/2019 13H,317
12/4/2019 12H,373
12/4/2019 11H,388
12/4/2019 10H,361
12/4/2019 09H,245
12/4/2019 08H,296
12/4/2019 07H,264
12/4/2019 06H,289
12/4/2019 05H,271
12/4/2019 04H,242
12/4/2019 03H,220
12/4/2019 02H,172
12/4/2019 01H,188
12/4/2019 00H,188
12/3/2019 23H,177
12/3/2019 22H,209
12/3/2019 21H,268
12/3/2019 20H,275
12/3/2019 19H,328
12/3/2019 18H,309
12/3/2019 17H,324
12/3/2019 16H,390
12/3/2019 15H,452
12/3/2019 14H,490
12/3/2019 13H,498
12/3/2019 12H,536
12/3/2019 11H,565
12/3/2019 10H,541
12/3/2019 09H,503
12/3/2019 08H,476
12/3/2019 07H,509
12/3/2019 06H,513
12/3/2019 05H,504
12/3/2019 04H,432
12/3/2019 03H,358
12/3/2019 02H,409
12/3/2019 01H,352
12/3/2019 00H,295
12/2/2019 23H,281
12/2/2019 22H,268
12/2/2019 21H,250
12/2/2019 20H,220
12/2/2019 19H,221
12/2/2019 18H,241
12/2/2019 17H,312
12/2/2019 16H,408
12/2/2019 15H,457
12/2/2019 14H,464
12/2/2019 13H,461
12/2/2019 12H,443
12/2/2019 11H,410
12/2/2019 10H,367
12/2/2019 09H,333
12/2/2019 08H,326
12/2/2019 07H,313
12/2/2019 06H,308
12/2/2019 05H,339
12/2/2019 04H,314
12/2/2019 03H,328
12/2/2019 02H,311
12/2/2019 01H,305
12/2/2019 00H,286
12/1/2019 23H,276
12/1/2019 22H,270
12/1/2019 21H,275
12/1/2019 20H,285
12/1/2019 19H,291
12/1/2019 18H,274
12/1/2019 17H,367
12/1/2019 16H,369
12/1/2019 15H,415
12/1/2019 14H,431
12/1/2019 13H,419
12/1/2019 12H,413
12/1/2019 11H,434
12/1/2019 10H,506
12/1/2019 09H,521
12/1/2019 08H,553
12/1/2019 07H,587
12/1/2019 06H,576
12/1/2019 05H,598
12/1/2019 04H,517
12/1/2019 03H,512
12/1/2019 02H,570
12/1/2019 01H,595
12/1/2019 00H,665
11/30/2019 23H,690
11/30/2019 22H,707
11/30/2019 21H,713
11/30/2019 20H,731
11/30/2019 19H,710
11/30/2019 18H,702
11/30/2019 17H,709
11/30/2019 16H,698
11/30/2019 15H,706
11/30/2019 14H,703
11/30/2019 13H,702
11/30/2019 12H,692
11/30/2019 11H,735
11/30/2019 10H,740
11/30/2019 09H,716
11/30/2019 08H,734
11/30/2019 07H,740
11/30/2019 06H,728
11/30/2019 05H,716
11/30/2019 04H,705
11/30/2019 03H,657
11/30/2019 02H,604
11/30/2019 01H,581
11/30/2019 00H,677
11/29/2019 23H,699
11/29/2019 22H,608
11/29/2019 21H,405
11/29/2019 20H,445
11/29/2019 19H,380
11/29/2019 18H,419
11/29/2019 17H,410
11/29/2019 16H,342
11/29/2019 15H,273
11/29/2019 14H,256
11/29/2019 13H,211
11/29/2019 12H,145
11/29/2019 11H,153
11/29/2019 10H,178
11/29/2019 09H,76
11/29/2019 08H,141
11/29/2019 07H,169
11/29/2019 06H,77
11/29/2019 05H,50
11/29/2019 04H,60
11/29/2019 03H,30
11/29/2019 02H,31
11/29/2019 01H,21
11/29/2019 00H,12
11/28/2019 23H,21
11/28/2019 22H,34
11/28/2019 21H,57
11/28/2019 20H,39
11/28/2019 19H,84
11/28/2019 18H,128
11/28/2019 17H,85
11/28/2019 16H,122
11/28/2019 15H,170
11/28/2019 14H,230
11/28/2019 13H,220
11/28/2019 12H,252
11/28/2019 11H,323
11/28/2019 10H,311
11/28/2019 09H,446
11/28/2019 08H,495
11/28/2019 07H,535
11/28/2019 06H,540
11/28/2019 05H,494
11/28/2019 04H,422
11/28/2019 03H,429
11/28/2019 02H,441
11/28/2019 01H,471
11/28/2019 00H,459
11/27/2019 23H,432
11/27/2019 22H,398
11/27/2019 21H,347
11/27/2019 20H,338
11/27/2019 19H,379
11/27/2019 18H,316
11/27/2019 17H,298
11/27/2019 16H,235
11/27/2019 15H,202
11/27/2019 14H,147
11/27/2019 13H,137
11/27/2019 12H,123
11/27/2019 11H,134
11/27/2019 10H,163
11/27/2019 09H,224
11/27/2019 08H,392
11/27/2019 07H,439
11/27/2019 06H,502
11/27/2019 05H,480
11/27/2019 04H,481
11/27/2019 03H,547
11/27/2019 02H,641
11/27/2019 01H,661
11/27/2019 00H,689
11/26/2019 23H,702
11/26/2019 22H,744
11/26/2019 21H,711
11/26/2019 20H,727
11/26/2019 19H,547
11/26/2019 18H,609
11/26/2019 17H,683
11/26/2019 16H,720
11/26/2019 15H,749
11/26/2019 14H,760
11/26/2019 13H,760
11/26/2019 12H,774
11/26/2019 11H,762
11/26/2019 10H,752
11/26/2019 09H,726
11/26/2019 08H,723
11/26/2019 07H,736
11/26/2019 06H,717
11/26/2019 05H,716
11/26/2019 04H,651
11/26/2019 03H,586
11/26/2019 02H,563
11/26/2019 01H,621
11/26/2019 00H,649
11/25/2019 23H,713
11/25/2019 22H,673
11/25/2019 21H,659
11/25/2019 20H,635
11/25/2019 19H,595
11/25/2019 18H,512
11/25/2019 17H,480
11/25/2019 16H,448
11/25/2019 15H,537
11/25/2019 14H,537
11/25/2019 13H,527
11/25/2019 12H,638
11/25/2019 11H,616
11/25/2019 10H,631
11/25/2019 09H,642
11/25/2019 08H,602
11/25/2019 07H,616
11/25/2019 06H,622
11/25/2019 05H,570
11/25/2019 04H,557
11/25/2019 03H,618
11/25/2019 02H,613
11/25/2019 01H,685
11/25/2019 00H,644
11/24/2019 23H,631
11/24/2019 22H,646
11/24/2019 21H,609
11/24/2019 20H,553
11/24/2019 19H,514
11/24/2019 18H,470
11/24/2019 17H,460
11/24/2019 16H,451
11/24/2019 15H,451
11/24/2019 14H,527
11/24/2019 13H,547
11/24/2019 12H,541
11/24/2019 11H,528
11/24/2019 10H,478
11/24/2019 09H,544
11/24/2019 08H,518
11/24/2019 07H,523
11/24/2019 06H,525
11/24/2019 05H,567
11/24/2019 04H,525
11/24/2019 03H,499
11/24/2019 02H,407
11/24/2019 01H,317
11/24/2019 00H,242
11/23/2019 23H,216
11/23/2019 22H,224
11/23/2019 21H,187
11/23/2019 20H,173
11/23/2019 19H,216
11/23/2019 18H,290
11/23/2019 17H,354
11/23/2019 16H,423
11/23/2019 15H,472
11/23/2019 14H,504
11/23/2019 13H,558
11/23/2019 12H,548
11/23/2019 11H,544
11/23/2019 10H,567
11/23/2019 09H,555
11/23/2019 08H,597
11/23/2019 07H,607
11/23/2019 06H,602
11/23/2019 05H,596
11/23/2019 04H,576
11/23/2019 03H,594
11/23/2019 02H,579
11/23/2019 01H,565
11/23/2019 00H,601
11/22/2019 23H,646
11/22/2019 22H,637
11/22/2019 21H,645
11/22/2019 20H,586
11/22/2019 19H,518
11/22/2019 18H,486
11/22/2019 17H,376
11/22/2019 16H,210
11/22/2019 15H,151
11/22/2019 14H,131
11/22/2019 13H,90
11/22/2019 12H,87
11/22/2019 11H,72
11/22/2019 10H,63
11/22/2019 09H,54
11/22/2019 08H,76
11/22/2019 07H,83
11/22/2019 06H,75
11/22/2019 05H,85
11/22/2019 04H,150
11/22/2019 03H,229
11/22/2019 02H,267
11/22/2019 01H,272
11/22/2019 00H,189
11/21/2019 23H,170
11/21/2019 22H,235
11/21/2019 21H,258
11/21/2019 20H,240
11/21/2019 19H,275
11/21/2019 18H,442
11/21/2019 17H,467
11/21/2019 16H,427
11/21/2019 15H,480
11/21/2019 14H,484
11/21/2019 13H,471
11/21/2019 12H,491
11/21/2019 11H,345
11/21/2019 10H,194
11/21/2019 09H,156
11/21/2019 08H,234
11/21/2019 07H,454
11/21/2019 06H,543
11/21/2019 05H,541
11/21/2019 04H,585
11/21/2019 03H,586
11/21/2019 02H,573
11/21/2019 01H,633
11/21/2019 00H,681
11/20/2019 23H,679
11/20/2019 22H,637
11/20/2019 21H,625
11/20/2019 20H,629
11/20/2019 19H,631
11/20/2019 18H,550
11/20/2019 17H,386
11/20/2019 16H,340
11/20/2019 15H,417
11/20/2019 14H,428
11/20/2019 13H,441
11/20/2019 12H,416
11/20/2019 11H,515
11/20/2019 10H,550
11/20/2019 09H,480
11/20/2019 08H,515
11/20/2019 07H,456
11/20/2019 06H,475
11/20/2019 05H,544
11/20/2019 04H,528
11/20/2019 03H,480
11/20/2019 02H,458
11/20/2019 01H,496
11/20/2019 00H,480
11/19/2019 23H,486
11/19/2019 22H,556
11/19/2019 21H,581
11/19/2019 20H,566
11/19/2019 19H,473
11/19/2019 18H,373
11/19/2019 17H,267
11/19/2019 16H,246
11/19/2019 15H,305
11/19/2019 14H,309
11/19/2019 13H,331
11/19/2019 12H,367
11/19/2019 11H,463
11/19/2019 10H,438
11/19/2019 09H,339
11/19/2019 08H,184
11/19/2019 07H,90
11/19/2019 06H,114
11/19/2019 05H,187
11/19/2019 04H,207
11/19/2019 03H,201
11/19/2019 02H,190
11/19/2019 01H,129
11/19/2019 00H,114
11/18/2019 23H,205
11/18/2019 22H,287
11/18/2019 21H,287
11/18/2019 20H,391
11/18/2019 19H,441
11/18/2019 18H,487
11/18/2019 17H,484
11/18/2019 16H,498
11/18/2019 15H,512
11/18/2019 14H,518
11/18/2019 13H,506
11/18/2019 12H,499
11/18/2019 11H,526
11/18/2019 10H,563
11/18/2019 09H,586
11/18/2019 08H,626
11/18/2019 07H,640
11/18/2019 06H,609
11/18/2019 05H,578
11/18/2019 04H,628
11/18/2019 03H,585
11/18/2019 02H,503
11/18/2019 01H,498
11/18/2019 00H,376
11/17/2019 23H,208
11/17/2019 22H,200
11/17/2019 21H,172
11/17/2019 20H,146
11/17/2019 19H,143
11/17/2019 18H,93
11/17/2019 17H,115
11/17/2019 16H,243
11/17/2019 15H,339
11/17/2019 14H,355
11/17/2019 13H,359
11/17/2019 12H,334
11/17/2019 11H,394
11/17/2019 10H,422
11/17/2019 09H,447
11/17/2019 08H,518
11/17/2019 07H,549
11/17/2019 06H,458
11/17/2019 05H,422
11/17/2019 04H,402
11/17/2019 03H,435
11/17/2019 02H,426
11/17/2019 01H,430
11/17/2019 00H,383
11/16/2019 23H,262
11/16/2019 22H,215
11/16/2019 21H,221
11/16/2019 20H,203
11/16/2019 19H,192
11/16/2019 18H,221
11/16/2019 17H,285
11/16/2019 16H,384
11/16/2019 15H,467
11/16/2019 14H,455
11/16/2019 13H,452
11/16/2019 12H,460
11/16/2019 11H,478
11/16/2019 10H,498
11/16/2019 09H,465
11/16/2019 08H,480
11/16/2019 07H,480
11/16/2019 06H,451
11/16/2019 05H,498
11/16/2019 04H,494
11/16/2019 03H,518
11/16/2019 02H,506
11/16/2019 01H,479
11/16/2019 00H,469
11/15/2019 23H,472
11/15/2019 22H,482
11/15/2019 21H,547
11/15/2019 20H,571
11/15/2019 19H,587
11/15/2019 18H,580
11/15/2019 17H,569
11/15/2019 16H,555
11/15/2019 15H,586
11/15/2019 14H,569
11/15/2019 13H,532
11/15/2019 12H,500
11/15/2019 11H,479
11/15/2019 10H,516
11/15/2019 09H,508
11/15/2019 08H,518
11/15/2019 07H,366
11/15/2019 06H,286
11/15/2019 05H,310
11/15/2019 04H,314
11/15/2019 03H,266
11/15/2019 02H,229
11/15/2019 01H,221
11/15/2019 00H,139
11/14/2019 23H,61
11/14/2019 22H,40
11/14/2019 21H,59
11/14/2019 20H,86
11/14/2019 19H,113
11/14/2019 18H,154
11/14/2019 17H,149
11/14/2019 16H,111
11/14/2019 15H,142
11/14/2019 14H,168
11/14/2019 13H,161
11/14/2019 12H,161
11/14/2019 11H,188
11/14/2019 10H,257
11/14/2019 09H,385
11/14/2019 08H,425
11/14/2019 07H,439
11/14/2019 06H,462
11/14/2019 05H,528
11/14/2019 04H,516
11/14/2019 03H,514
11/14/2019 02H,525
11/14/2019 01H,496
11/14/2019 00H,540
11/13/2019 23H,518
11/13/2019 22H,493
11/13/2019 21H,389
11/13/2019 20H,348
11/13/2019 19H,338
11/13/2019 18H,363
11/13/2019 17H,363
11/13/2019 16H,436
11/13/2019 15H,481
11/13/2019 14H,550
11/13/2019 13H,587
11/13/2019 12H,567
11/13/2019 11H,578
11/13/2019 10H,564
11/13/2019 09H,518
11/13/2019 08H,538
11/13/2019 07H,530
11/13/2019 06H,531
11/13/2019 05H,524
11/13/2019 04H,504
11/13/2019 03H,502
11/13/2019 02H,509
11/13/2019 01H,503
11/13/2019 00H,530
11/12/2019 23H,480
11/12/2019 22H,392
11/12/2019 21H,345
11/12/2019 20H,331
11/12/2019 19H,294
11/12/2019 18H,222
11/12/2019 17H,145
11/12/2019 16H,76
11/12/2019 15H,48
11/12/2019 14H,45
11/12/2019 13H,33
11/12/2019 12H,37
11/12/2019 11H,43
11/12/2019 10H,50
11/12/2019 09H,52
11/12/2019 08H,58
11/12/2019 07H,87
11/12/2019 06H,91
11/12/2019 05H,179
11/12/2019 04H,248
11/12/2019 03H,272
11/12/2019 02H,297
11/12/2019 01H,316
11/12/2019 00H,346
11/11/2019 23H,375
11/11/2019 22H,358
11/11/2019 21H,326
11/11/2019 20H,343
11/11/2019 19H,393
11/11/2019 18H,453
11/11/2019 17H,458
11/11/2019 16H,443
11/11/2019 15H,444
11/11/2019 14H,436
11/11/2019 13H,426
11/11/2019 12H,365
11/11/2019 11H,477
11/11/2019 10H,513
11/11/2019 09H,467
11/11/2019 08H,389
11/11/2019 07H,388
11/11/2019 06H,445
11/11/2019 05H,453
11/11/2019 04H,425
11/11/2019 03H,366
11/11/2019 02H,373
11/11/2019 01H,424
11/11/2019 00H,465
11/10/2019 23H,521
11/10/2019 22H,532
11/10/2019 21H,515
11/10/2019 20H,399
11/10/2019 19H,371
11/10/2019 18H,414
11/10/2019 17H,414
11/10/2019 16H,416
11/10/2019 15H,470
11/10/2019 14H,500
11/10/2019 13H,462
11/10/2019 12H,392
11/10/2019 11H,376
11/10/2019 10H,390
11/10/2019 09H,403
11/10/2019 08H,412
11/10/2019 07H,422
11/10/2019 06H,431
11/10/2019 05H,456
11/10/2019 04H,433
11/10/2019 03H,398
11/10/2019 02H,416
11/10/2019 01H,392
11/10/2019 00H,299
11/9/2019 23H,229
11/9/2019 22H,183
11/9/2019 21H,174
11/9/2019 20H,123
11/9/2019 19H,84
11/9/2019 18H,49
11/9/2019 17H,47
11/9/2019 16H,75
11/9/2019 15H,71
11/9/2019 14H,78
11/9/2019 13H,120
11/9/2019 12H,135
11/9/2019 11H,147
11/9/2019 10H,141
11/9/2019 09H,158
11/9/2019 08H,168
11/9/2019 07H,216
11/9/2019 06H,210
11/9/2019 05H,206
11/9/2019 04H,213
11/9/2019 03H,202
11/9/2019 02H,260
11/9/2019 01H,224
11/9/2019 00H,168
11/8/2019 23H,174
11/8/2019 22H,236
11/8/2019 21H,274
11/8/2019 20H,263
11/8/2019 19H,289
11/8/2019 18H,304
11/8/2019 17H,284
11/8/2019 16H,320
11/8/2019 15H,314
11/8/2019 14H,319
11/8/2019 13H,337
11/8/2019 12H,335
11/8/2019 11H,282
11/8/2019 10H,203
11/8/2019 09H,171
11/8/2019 08H,109
11/8/2019 07H,73
11/8/2019 06H,45
11/8/2019 05H,39
11/8/2019 04H,42
11/8/2019 03H,41
11/8/2019 02H,39
11/8/2019 01H,44
11/8/2019 00H,35
11/7/2019 23H,19
11/7/2019 22H,62
11/7/2019 21H,88
11/7/2019 20H,128
11/7/2019 19H,235
11/7/2019 18H,330
11/7/2019 17H,348
11/7/2019 16H,347
11/7/2019 15H,344
11/7/2019 14H,390
11/7/2019 13H,471
11/7/2019 12H,474
11/7/2019 11H,469
11/7/2019 10H,474
11/7/2019 09H,471
11/7/2019 08H,334
11/7/2019 07H,293
11/7/2019 06H,143
11/7/2019 05H,154
11/7/2019 04H,181
11/7/2019 03H,161
11/7/2019 02H,161
11/7/2019 01H,133
11/7/2019 00H,121
11/6/2019 23H,174
11/6/2019 22H,203
11/6/2019 21H,131
11/6/2019 20H,231
11/6/2019 19H,269
11/6/2019 18H,223
11/6/2019 17H,162
11/6/2019 16H,71
11/6/2019 15H,39
11/6/2019 14H,54
11/6/2019 13H,58
11/6/2019 12H,63
11/6/2019 11H,73
11/6/2019 10H,108
11/6/2019 09H,106
11/6/2019 08H,105
11/6/2019 07H,88
11/6/2019 06H,92
11/6/2019 05H,103
11/6/2019 04H,100
11/6/2019 03H,128
11/6/2019 02H,129
11/6/2019 01H,176
11/6/2019 00H,270
11/5/2019 23H,348
11/5/2019 22H,321
11/5/2019 21H,274
11/5/2019 20H,147
11/5/2019 19H,73
11/5/2019 18H,23
11/5/2019 17H,7
11/5/2019 16H,6
11/5/2019 15H,3
11/5/2019 14H,2
11/5/2019 13H,7
11/5/2019 12H,57
11/5/2019 11H,143
11/5/2019 10H,241
11/5/2019 09H,212
11/5/2019 08H,225
11/5/2019 07H,264
11/5/2019 06H,237
11/5/2019 05H,249
11/5/2019 04H,301
11/5/2019 03H,422
11/5/2019 02H,358
11/5/2019 01H,384
11/5/2019 00H,515
11/4/2019 23H,575
11/4/2019 22H,582
11/4/2019 21H,599
11/4/2019 20H,583
11/4/2019 19H,471
11/4/2019 18H,331
11/4/2019 17H,243
11/4/2019 16H,250
11/4/2019 15H,343
11/4/2019 14H,390
11/4/2019 13H,451
11/4/2019 12H,411
11/4/2019 11H,385
11/4/2019 10H,379
11/4/2019 09H,411
11/4/2019 08H,390
11/4/2019 07H,381
11/4/2019 06H,359
11/4/2019 05H,417
11/4/2019 04H,338
11/4/2019 03H,466
11/4/2019 02H,360
11/4/2019 01H,411
11/4/2019 00H,527
11/3/2019 23H,624
11/3/2019 22H,605
11/3/2019 21H,600
11/3/2019 20H,569
11/3/2019 19H,463
11/3/2019 18H,376
11/3/2019 17H,315
11/3/2019 16H,319
11/3/2019 15H,446
11/3/2019 14H,492
11/3/2019 13H,488
11/3/2019 12H,475
11/3/2019 11H,441
11/3/2019 10H,428
11/3/2019 09H,415
11/3/2019 08H,380
11/3/2019 07H,468
11/3/2019 06H,488
11/3/2019 05H,459
11/3/2019 04H,451
11/3/2019 03H,411
11/3/2019 02H,409
11/3/2019 01H,402
11/3/2019 00H,374
11/2/2019 23H,369
11/2/2019 22H,385
11/2/2019 21H,404
11/2/2019 20H,410
11/2/2019 19H,301
11/2/2019 18H,242
11/2/2019 17H,172
11/2/2019 16H,124
11/2/2019 15H,93
11/2/2019 14H,69
11/2/2019 13H,68
11/2/2019 12H,71
11/2/2019 11H,148
11/2/2019 10H,248
11/2/2019 09H,330
11/2/2019 08H,385
11/2/2019 07H,495
11/2/2019 06H,539
11/2/2019 05H,560
11/2/2019 04H,577
