Net generation from hydro for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WAT.H
19:02:08 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WAT.H megawatthours
03/3/2020 15H,37887
03/3/2020 14H,38104
03/3/2020 13H,37253
03/3/2020 12H,34654
03/3/2020 11H,30969
03/3/2020 10H,26626
03/3/2020 09H,26287
03/3/2020 08H,27303
03/3/2020 07H,28938
03/3/2020 06H,31243
03/3/2020 05H,34611
03/3/2020 04H,37499
03/3/2020 03H,39446
03/3/2020 02H,40829
03/3/2020 01H,40796
03/3/2020 00H,39609
03/2/2020 23H,36564
03/2/2020 22H,34045
03/2/2020 21H,32225
03/2/2020 20H,32948
03/2/2020 19H,33395
03/2/2020 18H,34877
03/2/2020 17H,36215
03/2/2020 16H,37301
03/2/2020 15H,38949
03/2/2020 14H,37167
03/2/2020 13H,36802
03/2/2020 12H,34117
03/2/2020 11H,28980
03/2/2020 10H,25596
03/2/2020 09H,26359
03/2/2020 08H,27416
03/2/2020 07H,29108
03/2/2020 06H,30704
03/2/2020 05H,33940
03/2/2020 04H,36344
03/2/2020 03H,38737
03/2/2020 02H,39086
03/2/2020 01H,37479
03/2/2020 00H,36024
03/1/2020 23H,33815
03/1/2020 22H,31812
03/1/2020 21H,31512
03/1/2020 20H,31797
03/1/2020 19H,32707
03/1/2020 18H,33820
03/1/2020 17H,35373
03/1/2020 16H,36491
03/1/2020 15H,37001
03/1/2020 14H,37720
03/1/2020 13H,37327
03/1/2020 12H,36828
03/1/2020 11H,32475
03/1/2020 10H,31126
03/1/2020 09H,31430
03/1/2020 08H,33171
03/1/2020 07H,33882
03/1/2020 06H,34830
03/1/2020 05H,37411
03/1/2020 04H,39521
03/1/2020 03H,40804
03/1/2020 02H,39878
03/1/2020 01H,35348
03/1/2020 00H,33771
02/29/2020 23H,32560
02/29/2020 22H,30126
02/29/2020 21H,29173
02/29/2020 20H,29757
02/29/2020 19H,30538
02/29/2020 18H,32367
02/29/2020 17H,35030
02/29/2020 16H,36377
02/29/2020 15H,38143
02/29/2020 14H,37720
02/29/2020 13H,37766
02/29/2020 12H,33968
02/29/2020 11H,30387
02/29/2020 10H,29762
02/29/2020 09H,29911
02/29/2020 08H,30660
02/29/2020 07H,31665
02/29/2020 06H,35822
02/29/2020 05H,37169
02/29/2020 04H,39380
02/29/2020 03H,40642
02/29/2020 02H,41292
02/29/2020 01H,40958
02/29/2020 00H,40526
02/28/2020 23H,37754
02/28/2020 22H,35778
02/28/2020 21H,33233
02/28/2020 20H,33190
02/28/2020 19H,34434
02/28/2020 18H,35597
02/28/2020 17H,37461
02/28/2020 16H,40396
02/28/2020 15H,42986
02/28/2020 14H,43446
02/28/2020 13H,43949
02/28/2020 12H,42327
02/28/2020 11H,36584
02/28/2020 10H,31615
02/28/2020 09H,31172
02/28/2020 08H,30738
02/28/2020 07H,31800
02/28/2020 06H,34730
02/28/2020 05H,36669
02/28/2020 04H,39666
02/28/2020 03H,41951
02/28/2020 02H,45101
02/28/2020 01H,44109
02/28/2020 00H,41741
02/27/2020 23H,38244
02/27/2020 22H,34234
02/27/2020 21H,31902
02/27/2020 20H,32302
02/27/2020 19H,33622
02/27/2020 18H,35243
02/27/2020 17H,36777
02/27/2020 16H,39163
02/27/2020 15H,43079
02/27/2020 14H,42362
02/27/2020 13H,42598
02/27/2020 12H,39428
02/27/2020 11H,32250
02/27/2020 10H,29041
02/27/2020 09H,28744
02/27/2020 08H,29154
02/27/2020 07H,30606
02/27/2020 06H,33389
02/27/2020 05H,35411
02/27/2020 04H,37750
02/27/2020 03H,40083
02/27/2020 02H,41951
02/27/2020 01H,43516
02/27/2020 00H,41848
02/26/2020 23H,37947
02/26/2020 22H,33739
02/26/2020 21H,32511
02/26/2020 20H,32212
02/26/2020 19H,32599
02/26/2020 18H,33909
02/26/2020 17H,35643
02/26/2020 16H,38140
02/26/2020 15H,39867
02/26/2020 14H,38514
02/26/2020 13H,37639
02/26/2020 12H,32958
02/26/2020 11H,29608
02/26/2020 10H,28024
02/26/2020 09H,27621
02/26/2020 08H,28468
02/26/2020 07H,29905
02/26/2020 06H,32451
02/26/2020 05H,35480
02/26/2020 04H,38371
02/26/2020 03H,40878
02/26/2020 02H,41386
02/26/2020 01H,41524
02/26/2020 00H,39814
02/25/2020 23H,38020
02/25/2020 22H,35737
02/25/2020 21H,34466
02/25/2020 20H,34343
02/25/2020 19H,34770
02/25/2020 18H,35682
02/25/2020 17H,37524
02/25/2020 16H,40359
02/25/2020 15H,42483
02/25/2020 14H,40727
02/25/2020 13H,40163
02/25/2020 12H,35949
02/25/2020 11H,30164
02/25/2020 10H,28164
02/25/2020 09H,28037
02/25/2020 08H,29284
02/25/2020 07H,30853
02/25/2020 06H,33961
02/25/2020 05H,36275
02/25/2020 04H,38497
02/25/2020 03H,41187
02/25/2020 02H,42348
02/25/2020 01H,42633
02/25/2020 00H,41459
02/24/2020 23H,38511
02/24/2020 22H,34276
02/24/2020 21H,33313
02/24/2020 20H,33253
02/24/2020 19H,34390
02/24/2020 18H,35729
02/24/2020 17H,38218
02/24/2020 16H,41566
02/24/2020 15H,42892
02/24/2020 14H,40747
02/24/2020 13H,40635
02/24/2020 12H,35773
02/24/2020 11H,30412
02/24/2020 10H,26245
02/24/2020 09H,25434
02/24/2020 08H,26151
02/24/2020 07H,27471
02/24/2020 06H,29411
02/24/2020 05H,31561
02/24/2020 04H,34132
02/24/2020 03H,37025
02/24/2020 02H,38609
02/24/2020 01H,35148
02/24/2020 00H,33167
02/23/2020 23H,30918
02/23/2020 22H,28193
02/23/2020 21H,27341
02/23/2020 20H,27542
02/23/2020 19H,28272
02/23/2020 18H,29706
02/23/2020 17H,31709
02/23/2020 16H,33567
02/23/2020 15H,36001
02/23/2020 14H,36179
02/23/2020 13H,35876
02/23/2020 12H,33527
02/23/2020 11H,30798
02/23/2020 10H,29691
02/23/2020 09H,29020
02/23/2020 08H,29186
02/23/2020 07H,30965
02/23/2020 06H,33123
02/23/2020 05H,35943
02/23/2020 04H,37764
02/23/2020 03H,38635
02/23/2020 02H,38109
02/23/2020 01H,35626
02/23/2020 00H,33203
02/22/2020 23H,31002
02/22/2020 22H,28439
02/22/2020 21H,28130
02/22/2020 20H,28520
02/22/2020 19H,29858
02/22/2020 18H,31532
02/22/2020 17H,35404
02/22/2020 16H,38114
02/22/2020 15H,40047
02/22/2020 14H,39868
02/22/2020 13H,39866
02/22/2020 12H,36887
02/22/2020 11H,34054
02/22/2020 10H,31548
02/22/2020 09H,31290
02/22/2020 08H,31962
02/22/2020 07H,32942
02/22/2020 06H,35783
02/22/2020 05H,37976
02/22/2020 04H,39824
02/22/2020 03H,40971
02/22/2020 02H,41545
02/22/2020 01H,40571
02/22/2020 00H,38097
02/21/2020 23H,36083
02/21/2020 22H,32182
02/21/2020 21H,30231
02/21/2020 20H,31607
02/21/2020 19H,33641
02/21/2020 18H,36382
02/21/2020 17H,38705
02/21/2020 16H,43911
02/21/2020 15H,45555
02/21/2020 14H,46269
02/21/2020 13H,47230
02/21/2020 12H,43919
02/21/2020 11H,36926
02/21/2020 10H,32466
02/21/2020 09H,30594
02/21/2020 08H,30238
02/21/2020 07H,31427
02/21/2020 06H,34465
02/21/2020 05H,37791
02/21/2020 04H,40904
02/21/2020 03H,44342
02/21/2020 02H,46268
02/21/2020 01H,47189
02/21/2020 00H,44901
02/20/2020 23H,41524
02/20/2020 22H,37947
02/20/2020 21H,34854
02/20/2020 20H,35372
02/20/2020 19H,36377
02/20/2020 18H,37145
02/20/2020 17H,38528
02/20/2020 16H,39622
02/20/2020 15H,40122
02/20/2020 14H,39583
02/20/2020 13H,39980
02/20/2020 12H,35500
02/20/2020 11H,30656
02/20/2020 10H,28140
02/20/2020 09H,27682
02/20/2020 08H,28094
02/20/2020 07H,29250
02/20/2020 06H,31749
02/20/2020 05H,34377
02/20/2020 04H,38070
02/20/2020 03H,40754
02/20/2020 02H,43258
02/20/2020 01H,43725
02/20/2020 00H,41999
02/19/2020 23H,37347
02/19/2020 22H,33916
02/19/2020 21H,31763
02/19/2020 20H,32590
02/19/2020 19H,34274
02/19/2020 18H,36175
02/19/2020 17H,38518
02/19/2020 16H,40335
02/19/2020 15H,41758
02/19/2020 14H,40527
02/19/2020 13H,39555
02/19/2020 12H,33236
02/19/2020 11H,29892
02/19/2020 10H,28840
02/19/2020 09H,28658
02/19/2020 08H,30958
02/19/2020 07H,32282
02/19/2020 06H,34872
02/19/2020 05H,37103
02/19/2020 04H,39891
02/19/2020 03H,42935
02/19/2020 02H,43428
02/19/2020 01H,44027
02/19/2020 00H,43272
02/18/2020 23H,38796
02/18/2020 22H,35215
02/18/2020 21H,34375
02/18/2020 20H,35272
02/18/2020 19H,36648
02/18/2020 18H,37331
02/18/2020 17H,38801
02/18/2020 16H,40298
02/18/2020 15H,40863
02/18/2020 14H,40581
02/18/2020 13H,40676
02/18/2020 12H,36967
02/18/2020 11H,34027
02/18/2020 10H,31007
02/18/2020 09H,31207
02/18/2020 08H,31795
02/18/2020 07H,33594
02/18/2020 06H,35745
02/18/2020 05H,38304
02/18/2020 04H,40651
02/18/2020 03H,42984
02/18/2020 02H,43072
02/18/2020 01H,42284
02/18/2020 00H,40847
02/17/2020 23H,38115
02/17/2020 22H,36447
02/17/2020 21H,35159
02/17/2020 20H,35405
02/17/2020 19H,36040
02/17/2020 18H,36871
02/17/2020 17H,39712
02/17/2020 16H,41890
02/17/2020 15H,43105
02/17/2020 14H,44898
02/17/2020 13H,45422
02/17/2020 12H,43035
02/17/2020 11H,35562
02/17/2020 10H,32797
02/17/2020 09H,32909
02/17/2020 08H,33558
02/17/2020 07H,34036
02/17/2020 06H,35438
02/17/2020 05H,37807
02/17/2020 04H,40107
02/17/2020 03H,41835
02/17/2020 02H,41764
02/17/2020 01H,40104
02/17/2020 00H,38776
02/16/2020 23H,37617
02/16/2020 22H,34870
02/16/2020 21H,34249
02/16/2020 20H,34677
02/16/2020 19H,35553
02/16/2020 18H,36015
02/16/2020 17H,37000
02/16/2020 16H,39066
02/16/2020 15H,40014
02/16/2020 14H,40031
02/16/2020 13H,37620
02/16/2020 12H,35502
02/16/2020 11H,34205
02/16/2020 10H,33715
02/16/2020 09H,34151
02/16/2020 08H,35268
02/16/2020 07H,36515
02/16/2020 06H,38507
02/16/2020 05H,41186
02/16/2020 04H,43156
02/16/2020 03H,44621
02/16/2020 02H,45385
02/16/2020 01H,44493
02/16/2020 00H,42463
02/15/2020 23H,39446
02/15/2020 22H,37533
02/15/2020 21H,35926
02/15/2020 20H,36317
02/15/2020 19H,37216
02/15/2020 18H,38258
02/15/2020 17H,39875
02/15/2020 16H,41157
02/15/2020 15H,42926
02/15/2020 14H,43054
02/15/2020 13H,43171
02/15/2020 12H,39751
02/15/2020 11H,36942
02/15/2020 10H,36135
02/15/2020 09H,35118
02/15/2020 08H,35652
02/15/2020 07H,36047
02/15/2020 06H,38005
02/15/2020 05H,39331
02/15/2020 04H,41337
02/15/2020 03H,43254
02/15/2020 02H,45482
02/15/2020 01H,45983
02/15/2020 00H,45005
02/14/2020 23H,42007
02/14/2020 22H,39480
02/14/2020 21H,35375
02/14/2020 20H,35390
02/14/2020 19H,36754
02/14/2020 18H,38264
02/14/2020 17H,39708
02/14/2020 16H,41931
02/14/2020 15H,43961
02/14/2020 14H,44680
02/14/2020 13H,44154
02/14/2020 12H,41317
02/14/2020 11H,35723
02/14/2020 10H,32224
02/14/2020 09H,31433
02/14/2020 08H,31979
02/14/2020 07H,32888
02/14/2020 06H,35189
02/14/2020 05H,37927
02/14/2020 04H,40272
02/14/2020 03H,42601
02/14/2020 02H,43844
02/14/2020 01H,43888
02/14/2020 00H,43273
02/13/2020 23H,39614
02/13/2020 22H,37805
02/13/2020 21H,36777
02/13/2020 20H,36967
02/13/2020 19H,37525
02/13/2020 18H,38232
02/13/2020 17H,39209
02/13/2020 16H,40414
02/13/2020 15H,41209
02/13/2020 14H,40053
02/13/2020 13H,38944
02/13/2020 12H,34573
02/13/2020 11H,31237
02/13/2020 10H,30351
02/13/2020 09H,30714
02/13/2020 08H,31849
02/13/2020 07H,33213
02/13/2020 06H,35646
02/13/2020 05H,39064
02/13/2020 04H,40682
02/13/2020 03H,42326
02/13/2020 02H,43263
02/13/2020 01H,43245
02/13/2020 00H,43392
02/12/2020 23H,41842
02/12/2020 22H,38120
02/12/2020 21H,36304
02/12/2020 20H,36467
02/12/2020 19H,36894
02/12/2020 18H,38147
02/12/2020 17H,40006
02/12/2020 16H,41293
02/12/2020 15H,41810
02/12/2020 14H,41383
02/12/2020 13H,41768
02/12/2020 12H,36514
02/12/2020 11H,32065
02/12/2020 10H,29680
02/12/2020 09H,29450
02/12/2020 08H,29691
02/12/2020 07H,30675
02/12/2020 06H,33598
02/12/2020 05H,36318
02/12/2020 04H,39029
02/12/2020 03H,41592
02/12/2020 02H,42260
02/12/2020 01H,42861
02/12/2020 00H,42818
02/11/2020 23H,39065
02/11/2020 22H,35396
02/11/2020 21H,33778
02/11/2020 20H,33759
02/11/2020 19H,34437
02/11/2020 18H,35929
02/11/2020 17H,37058
02/11/2020 16H,39473
02/11/2020 15H,40976
02/11/2020 14H,39868
02/11/2020 13H,40201
02/11/2020 12H,36739
02/11/2020 11H,32182
02/11/2020 10H,29796
02/11/2020 09H,30104
02/11/2020 08H,31048
02/11/2020 07H,32524
02/11/2020 06H,35058
02/11/2020 05H,38243
02/11/2020 04H,40156
02/11/2020 03H,42373
02/11/2020 02H,43335
02/11/2020 01H,44690
02/11/2020 00H,43992
02/10/2020 23H,40486
02/10/2020 22H,38845
02/10/2020 21H,37149
02/10/2020 20H,37469
02/10/2020 19H,38194
02/10/2020 18H,39727
02/10/2020 17H,42247
02/10/2020 16H,43601
02/10/2020 15H,44766
02/10/2020 14H,44235
02/10/2020 13H,44790
02/10/2020 12H,41070
02/10/2020 11H,36214
02/10/2020 10H,32000
02/10/2020 09H,31821
02/10/2020 08H,32228
02/10/2020 07H,33886
02/10/2020 06H,36078
02/10/2020 05H,38055
02/10/2020 04H,40837
02/10/2020 03H,42349
02/10/2020 02H,42815
02/10/2020 01H,40806
02/10/2020 00H,39016
02/9/2020 23H,37475
02/9/2020 22H,34578
02/9/2020 21H,33475
02/9/2020 20H,34237
02/9/2020 19H,34817
02/9/2020 18H,36335
02/9/2020 17H,38396
02/9/2020 16H,39461
02/9/2020 15H,39981
02/9/2020 14H,40976
02/9/2020 13H,39327
02/9/2020 12H,36979
02/9/2020 11H,34319
02/9/2020 10H,33639
02/9/2020 09H,33211
02/9/2020 08H,35204
02/9/2020 07H,35944
02/9/2020 06H,37148
02/9/2020 05H,38861
02/9/2020 04H,41083
02/9/2020 03H,42388
02/9/2020 02H,42196
02/9/2020 01H,41453
02/9/2020 00H,39660
02/8/2020 23H,36011
02/8/2020 22H,34540
02/8/2020 21H,34296
02/8/2020 20H,34524
02/8/2020 19H,35230
02/8/2020 18H,35136
02/8/2020 17H,37188
02/8/2020 16H,38938
02/8/2020 15H,40301
02/8/2020 14H,41498
02/8/2020 13H,40984
02/8/2020 12H,38291
02/8/2020 11H,35576
02/8/2020 10H,34072
02/8/2020 09H,33208
02/8/2020 08H,32894
02/8/2020 07H,34421
02/8/2020 06H,35553
02/8/2020 05H,37498
02/8/2020 04H,40345
02/8/2020 03H,42814
02/8/2020 02H,45082
02/8/2020 01H,45141
02/8/2020 00H,43605
02/7/2020 23H,39768
02/7/2020 22H,38466
02/7/2020 21H,35942
02/7/2020 20H,36278
02/7/2020 19H,37682
02/7/2020 18H,38759
02/7/2020 17H,40786
02/7/2020 16H,42545
02/7/2020 15H,43259
02/7/2020 14H,43167
02/7/2020 13H,42957
02/7/2020 12H,38877
02/7/2020 11H,34638
02/7/2020 10H,30295
02/7/2020 09H,30220
02/7/2020 08H,30419
02/7/2020 07H,31589
02/7/2020 06H,32489
02/7/2020 05H,34559
02/7/2020 04H,37904
02/7/2020 03H,41101
02/7/2020 02H,43344
02/7/2020 01H,42851
02/7/2020 00H,41941
02/6/2020 23H,39729
02/6/2020 22H,38259
02/6/2020 21H,36114
02/6/2020 20H,35841
02/6/2020 19H,36555
02/6/2020 18H,37256
02/6/2020 17H,38575
02/6/2020 16H,40391
02/6/2020 15H,41266
02/6/2020 14H,39840
02/6/2020 13H,39926
02/6/2020 12H,35467
02/6/2020 11H,30694
02/6/2020 10H,27047
02/6/2020 09H,26873
02/6/2020 08H,26575
02/6/2020 07H,27483
02/6/2020 06H,30217
02/6/2020 05H,34109
02/6/2020 04H,37337
02/6/2020 03H,40499
02/6/2020 02H,43868
02/6/2020 01H,45900
02/6/2020 00H,45229
02/5/2020 23H,40766
02/5/2020 22H,38023
02/5/2020 21H,35228
02/5/2020 20H,34645
02/5/2020 19H,35375
02/5/2020 18H,36336
02/5/2020 17H,37602
02/5/2020 16H,40781
02/5/2020 15H,40958
02/5/2020 14H,38951
02/5/2020 13H,37959
02/5/2020 12H,33057
02/5/2020 11H,28278
02/5/2020 10H,26224
02/5/2020 09H,26230
02/5/2020 08H,26372
02/5/2020 07H,27686
02/5/2020 06H,29623
02/5/2020 05H,33397
02/5/2020 04H,37082
02/5/2020 03H,39479
02/5/2020 02H,42763
02/5/2020 01H,43915
02/5/2020 00H,44143
02/4/2020 23H,40177
02/4/2020 22H,38219
02/4/2020 21H,36179
02/4/2020 20H,35785
02/4/2020 19H,36466
02/4/2020 18H,37660
02/4/2020 17H,38883
02/4/2020 16H,39822
02/4/2020 15H,40379
02/4/2020 14H,39708
02/4/2020 13H,37533
02/4/2020 12H,32925
02/4/2020 11H,29544
02/4/2020 10H,27171
02/4/2020 09H,27069
02/4/2020 08H,26175
02/4/2020 07H,28054
02/4/2020 06H,30734
02/4/2020 05H,33743
02/4/2020 04H,36920
02/4/2020 03H,39070
02/4/2020 02H,40721
02/4/2020 01H,40795
02/4/2020 00H,39509
02/3/2020 23H,36345
02/3/2020 22H,33716
02/3/2020 21H,32005
02/3/2020 20H,31654
02/3/2020 19H,32452
02/3/2020 18H,33948
02/3/2020 17H,35945
02/3/2020 16H,38550
02/3/2020 15H,41053
02/3/2020 14H,42306
02/3/2020 13H,44004
02/3/2020 12H,38029
02/3/2020 11H,31007
02/3/2020 10H,25832
02/3/2020 09H,25890
02/3/2020 08H,25364
02/3/2020 07H,27397
02/3/2020 06H,29840
02/3/2020 05H,32643
02/3/2020 04H,34191
02/3/2020 03H,36767
02/3/2020 02H,38664
02/3/2020 01H,38018
02/3/2020 00H,36105
02/2/2020 23H,33605
02/2/2020 22H,30965
02/2/2020 21H,28868
02/2/2020 20H,28878
02/2/2020 19H,30103
02/2/2020 18H,31550
02/2/2020 17H,32920
02/2/2020 16H,33858
02/2/2020 15H,35576
02/2/2020 14H,35897
02/2/2020 13H,33563
02/2/2020 12H,29919
02/2/2020 11H,27013
02/2/2020 10H,25781
02/2/2020 09H,25392
02/2/2020 08H,26198
02/2/2020 07H,27424
02/2/2020 06H,28685
02/2/2020 05H,30998
02/2/2020 04H,33579
02/2/2020 03H,36210
02/2/2020 02H,37586
02/2/2020 01H,36552
02/2/2020 00H,34852
02/1/2020 23H,32089
02/1/2020 22H,29849
02/1/2020 21H,28446
02/1/2020 20H,28872
02/1/2020 19H,30223
02/1/2020 18H,31363
02/1/2020 17H,32245
02/1/2020 16H,33424
02/1/2020 15H,34696
02/1/2020 14H,32834
02/1/2020 13H,30004
02/1/2020 12H,26561
02/1/2020 11H,23992
02/1/2020 10H,23630
02/1/2020 09H,23682
02/1/2020 08H,24841
02/1/2020 07H,26773
02/1/2020 06H,29074
02/1/2020 05H,31618
02/1/2020 04H,33710
02/1/2020 03H,36574
02/1/2020 02H,38395
02/1/2020 01H,37980
02/1/2020 00H,38394
01/31/2020 23H,36841
01/31/2020 22H,34531
01/31/2020 21H,31762
01/31/2020 20H,32236
01/31/2020 19H,33249
01/31/2020 18H,34330
01/31/2020 17H,35737
01/31/2020 16H,38113
01/31/2020 15H,40043
01/31/2020 14H,40126
01/31/2020 13H,40276
01/31/2020 12H,36674
01/31/2020 11H,30842
01/31/2020 10H,26520
01/31/2020 09H,26035
01/31/2020 08H,26749
01/31/2020 07H,29207
01/31/2020 06H,31021
01/31/2020 05H,34545
01/31/2020 04H,37759
01/31/2020 03H,40606
01/31/2020 02H,42116
01/31/2020 01H,43023
01/31/2020 00H,42887
01/30/2020 23H,40500
01/30/2020 22H,38357
01/30/2020 21H,34209
01/30/2020 20H,34262
01/30/2020 19H,35130
01/30/2020 18H,37016
01/30/2020 17H,38515
01/30/2020 16H,40825
01/30/2020 15H,41404
01/30/2020 14H,41340
01/30/2020 13H,43088
01/30/2020 12H,37733
01/30/2020 11H,29840
01/30/2020 10H,24759
01/30/2020 09H,24372
01/30/2020 08H,26109
01/30/2020 07H,27503
01/30/2020 06H,30809
01/30/2020 05H,34984
01/30/2020 04H,37332
01/30/2020 03H,39448
01/30/2020 02H,41117
01/30/2020 01H,42570
01/30/2020 00H,43470
01/29/2020 23H,40889
01/29/2020 22H,38215
01/29/2020 21H,33946
01/29/2020 20H,33798
01/29/2020 19H,34141
01/29/2020 18H,35920
01/29/2020 17H,38166
01/29/2020 16H,40654
01/29/2020 15H,41269
01/29/2020 14H,42784
01/29/2020 13H,42388
01/29/2020 12H,37746
01/29/2020 11H,32553
01/29/2020 10H,27602
01/29/2020 09H,26600
01/29/2020 08H,28885
01/29/2020 07H,31061
01/29/2020 06H,33262
01/29/2020 05H,35817
01/29/2020 04H,38018
01/29/2020 03H,40920
01/29/2020 02H,42785
01/29/2020 01H,43015
01/29/2020 00H,40999
01/28/2020 23H,36880
01/28/2020 22H,34299
01/28/2020 21H,31523
01/28/2020 20H,31794
01/28/2020 19H,33449
01/28/2020 18H,34752
01/28/2020 17H,36711
01/28/2020 16H,38924
01/28/2020 15H,40106
01/28/2020 14H,41142
01/28/2020 13H,41908
01/28/2020 12H,38591
01/28/2020 11H,33101
01/28/2020 10H,27684
01/28/2020 09H,27649
01/28/2020 08H,27571
01/28/2020 07H,29762
01/28/2020 06H,31674
01/28/2020 05H,34620
01/28/2020 04H,37794
01/28/2020 03H,40043
01/28/2020 02H,42358
01/28/2020 01H,43401
01/28/2020 00H,41718
01/27/2020 23H,39975
01/27/2020 22H,36367
01/27/2020 21H,32691
01/27/2020 20H,33045
01/27/2020 19H,34466
01/27/2020 18H,35377
01/27/2020 17H,37482
01/27/2020 16H,39463
01/27/2020 15H,39478
01/27/2020 14H,40206
01/27/2020 13H,39939
01/27/2020 12H,34858
01/27/2020 11H,29743
01/27/2020 10H,25408
01/27/2020 09H,25114
01/27/2020 08H,25890
01/27/2020 07H,28332
01/27/2020 06H,30988
01/27/2020 05H,33497
01/27/2020 04H,36394
01/27/2020 03H,38827
01/27/2020 02H,40199
01/27/2020 01H,40081
01/27/2020 00H,38008
01/26/2020 23H,34722
01/26/2020 22H,30840
01/26/2020 21H,28787
01/26/2020 20H,30281
01/26/2020 19H,31223
01/26/2020 18H,32464
01/26/2020 17H,33321
01/26/2020 16H,33928
01/26/2020 15H,34516
01/26/2020 14H,35080
01/26/2020 13H,33550
01/26/2020 12H,31413
01/26/2020 11H,29195
01/26/2020 10H,28686
01/26/2020 09H,29037
01/26/2020 08H,30963
01/26/2020 07H,31835
01/26/2020 06H,33898
01/26/2020 05H,35977
01/26/2020 04H,39856
01/26/2020 03H,41560
01/26/2020 02H,42110
01/26/2020 01H,40759
01/26/2020 00H,40507
01/25/2020 23H,35824
01/25/2020 22H,33413
01/25/2020 21H,32091
01/25/2020 20H,32856
01/25/2020 19H,34172
01/25/2020 18H,34463
01/25/2020 17H,36205
01/25/2020 16H,37509
01/25/2020 15H,37000
01/25/2020 14H,35343
01/25/2020 13H,31786
01/25/2020 12H,28154
01/25/2020 11H,26868
01/25/2020 10H,26939
01/25/2020 09H,27024
01/25/2020 08H,27266
01/25/2020 07H,28611
01/25/2020 06H,30418
01/25/2020 05H,33342
01/25/2020 04H,36315
01/25/2020 03H,39453
01/25/2020 02H,41162
01/25/2020 01H,39870
01/25/2020 00H,39518
01/24/2020 23H,37603
01/24/2020 22H,35758
01/24/2020 21H,34562
01/24/2020 20H,34127
01/24/2020 19H,34295
01/24/2020 18H,35547
01/24/2020 17H,36597
01/24/2020 16H,37916
01/24/2020 15H,38013
01/24/2020 14H,37211
01/24/2020 13H,38301
01/24/2020 12H,35390
01/24/2020 11H,29746
01/24/2020 10H,26972
01/24/2020 09H,26280
01/24/2020 08H,26291
01/24/2020 07H,27880
01/24/2020 06H,30936
01/24/2020 05H,34230
01/24/2020 04H,36755
01/24/2020 03H,39221
01/24/2020 02H,41287
01/24/2020 01H,41036
01/24/2020 00H,40780
01/23/2020 23H,36626
01/23/2020 22H,34480
01/23/2020 21H,32385
01/23/2020 20H,32366
01/23/2020 19H,32729
01/23/2020 18H,33783
01/23/2020 17H,36907
01/23/2020 16H,38392
01/23/2020 15H,39857
01/23/2020 14H,39784
01/23/2020 13H,39861
01/23/2020 12H,36594
01/23/2020 11H,31170
01/23/2020 10H,25871
01/23/2020 09H,25441
01/23/2020 08H,25345
01/23/2020 07H,26995
01/23/2020 06H,29959
01/23/2020 05H,33053
01/23/2020 04H,35404
01/23/2020 03H,38294
01/23/2020 02H,41015
01/23/2020 01H,39739
01/23/2020 00H,39057
01/22/2020 23H,35587
01/22/2020 22H,32660
01/22/2020 21H,30112
01/22/2020 20H,30723
01/22/2020 19H,31215
01/22/2020 18H,32198
01/22/2020 17H,35154
01/22/2020 16H,37643
01/22/2020 15H,39261
01/22/2020 14H,41072
01/22/2020 13H,41964
01/22/2020 12H,37483
01/22/2020 11H,31305
01/22/2020 10H,26117
01/22/2020 09H,24975
01/22/2020 08H,25197
01/22/2020 07H,26508
01/22/2020 06H,29976
01/22/2020 05H,33992
01/22/2020 04H,37133
01/22/2020 03H,40714
01/22/2020 02H,42718
01/22/2020 01H,43167
01/22/2020 00H,40770
01/21/2020 23H,37170
01/21/2020 22H,32647
01/21/2020 21H,29523
01/21/2020 20H,29673
01/21/2020 19H,31030
01/21/2020 18H,32701
01/21/2020 17H,34486
01/21/2020 16H,37269
01/21/2020 15H,39476
01/21/2020 14H,40383
