Net generation from solar for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.SUN.H
19:02:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.SUN.H megawatthours
03/15/2021 13H,2792
03/15/2021 12H,603
03/15/2021 11H,114
03/15/2021 10H,134
03/15/2021 09H,121
03/15/2021 08H,93
03/15/2021 07H,86
03/15/2021 06H,118
03/15/2021 05H,130
03/15/2021 04H,156
03/15/2021 03H,179
03/15/2021 02H,2043
03/15/2021 01H,4322
03/15/2021 00H,11943
03/14/2021 23H,15627
03/14/2021 22H,19519
03/14/2021 21H,22972
03/14/2021 20H,25824
03/14/2021 19H,26886
03/14/2021 18H,29376
03/14/2021 17H,29291
03/14/2021 16H,26354
03/14/2021 15H,19093
03/14/2021 14H,8260
03/14/2021 13H,3951
03/14/2021 12H,1230
03/14/2021 11H,444
03/14/2021 10H,204
03/14/2021 09H,95
03/14/2021 08H,51
03/14/2021 07H,43
03/14/2021 06H,42
03/14/2021 05H,68
03/14/2021 04H,70
03/14/2021 03H,95
03/14/2021 02H,3714
03/14/2021 01H,5742
03/14/2021 00H,12073
03/13/2021 23H,15012
03/13/2021 22H,19486
03/13/2021 21H,21762
03/13/2021 20H,24556
03/13/2021 19H,25656
03/13/2021 18H,27443
03/13/2021 17H,26423
03/13/2021 16H,23619
03/13/2021 15H,14418
03/13/2021 14H,6263
03/13/2021 13H,2393
03/13/2021 12H,818
03/13/2021 11H,521
03/13/2021 10H,172
03/13/2021 09H,37
03/13/2021 08H,32
03/13/2021 07H,26
03/13/2021 06H,33
03/13/2021 05H,45
03/13/2021 04H,44
03/13/2021 03H,41
03/13/2021 02H,2523
03/13/2021 01H,3968
03/13/2021 00H,9993
03/12/2021 23H,14521
03/12/2021 22H,19319
03/12/2021 21H,23382
03/12/2021 20H,25619
03/12/2021 19H,27466
03/12/2021 18H,29336
03/12/2021 17H,27475
03/12/2021 16H,23278
03/12/2021 15H,15065
03/12/2021 14H,8181
03/12/2021 13H,3387
03/12/2021 12H,916
03/12/2021 11H,217
03/12/2021 10H,72
03/12/2021 09H,71
03/12/2021 08H,71
03/12/2021 07H,73
03/12/2021 06H,73
03/12/2021 05H,80
03/12/2021 04H,85
03/12/2021 03H,83
03/12/2021 02H,325
03/12/2021 01H,3052
03/12/2021 00H,7648
03/11/2021 23H,13206
03/11/2021 22H,18337
03/11/2021 21H,24663
03/11/2021 20H,27249
03/11/2021 19H,28046
03/11/2021 18H,27885
03/11/2021 17H,25515
03/11/2021 16H,21332
03/11/2021 15H,14787
03/11/2021 14H,8144
03/11/2021 13H,3736
03/11/2021 12H,987
03/11/2021 11H,580
03/11/2021 10H,572
03/11/2021 09H,283
03/11/2021 08H,123
03/11/2021 07H,167
03/11/2021 06H,189
03/11/2021 05H,190
03/11/2021 04H,194
03/11/2021 03H,219
03/11/2021 02H,2010
03/11/2021 01H,3487
03/11/2021 00H,10448
03/10/2021 23H,14276
03/10/2021 22H,19943
03/10/2021 21H,25053
03/10/2021 20H,28973
03/10/2021 19H,29932
03/10/2021 18H,28804
03/10/2021 17H,27067
03/10/2021 16H,23075
03/10/2021 15H,16180
03/10/2021 14H,8986
03/10/2021 13H,4048
03/10/2021 12H,763
03/10/2021 11H,81
03/10/2021 10H,94
03/10/2021 09H,83
03/10/2021 08H,88
03/10/2021 07H,79
03/10/2021 06H,85
03/10/2021 05H,95
03/10/2021 04H,108
03/10/2021 03H,110
03/10/2021 02H,2421
03/10/2021 01H,4124
03/10/2021 00H,10728
03/9/2021 23H,16356
03/9/2021 22H,21707
03/9/2021 21H,26032
03/9/2021 20H,27758
03/9/2021 19H,28365
03/9/2021 18H,28628
03/9/2021 17H,27662
03/9/2021 16H,24142
03/9/2021 15H,14899
03/9/2021 14H,8634
03/9/2021 13H,3675
03/9/2021 12H,599
03/9/2021 11H,77
03/9/2021 10H,83
03/9/2021 09H,85
03/9/2021 08H,102
03/9/2021 07H,98
03/9/2021 06H,102
03/9/2021 05H,126
03/9/2021 04H,123
03/9/2021 03H,200
03/9/2021 02H,380
03/9/2021 01H,4657
03/9/2021 00H,12647
03/8/2021 23H,19976
03/8/2021 22H,26066
03/8/2021 21H,30096
03/8/2021 20H,31660
03/8/2021 19H,34305
03/8/2021 18H,32160
03/8/2021 17H,30959
03/8/2021 16H,27716
03/8/2021 15H,18162
03/8/2021 14H,9559
03/8/2021 13H,4370
03/8/2021 12H,1209
03/8/2021 11H,209
03/8/2021 10H,84
03/8/2021 09H,68
03/8/2021 08H,61
03/8/2021 07H,42
03/8/2021 06H,71
03/8/2021 05H,101
03/8/2021 04H,85
03/8/2021 03H,78
03/8/2021 02H,1399
03/8/2021 01H,2829
03/8/2021 00H,9672
03/7/2021 23H,18757
03/7/2021 22H,25799
03/7/2021 21H,30525
03/7/2021 20H,32090
03/7/2021 19H,32250
03/7/2021 18H,30615
03/7/2021 17H,27995
03/7/2021 16H,24651
03/7/2021 15H,18957
03/7/2021 14H,9524
03/7/2021 13H,3745
03/7/2021 12H,702
03/7/2021 11H,42
03/7/2021 10H,40
03/7/2021 09H,45
03/7/2021 08H,46
03/7/2021 07H,100
03/7/2021 06H,136
03/7/2021 05H,144
03/7/2021 04H,155
03/7/2021 03H,149
03/7/2021 02H,382
03/7/2021 01H,5528
03/7/2021 00H,14477
03/6/2021 23H,19713
03/6/2021 22H,23771
03/6/2021 21H,27185
03/6/2021 20H,27857
03/6/2021 19H,28848
03/6/2021 18H,29977
03/6/2021 17H,28692
03/6/2021 16H,24280
03/6/2021 15H,13482
03/6/2021 14H,4612
03/6/2021 13H,1824
03/6/2021 12H,379
03/6/2021 11H,53
03/6/2021 10H,49
03/6/2021 09H,51
03/6/2021 08H,55
03/6/2021 07H,126
03/6/2021 06H,142
03/6/2021 05H,148
03/6/2021 04H,128
03/6/2021 03H,140
03/6/2021 02H,361
03/6/2021 01H,5064
03/6/2021 00H,13894
03/5/2021 23H,18838
03/5/2021 22H,23547
03/5/2021 21H,27678
03/5/2021 20H,29747
03/5/2021 19H,30685
03/5/2021 18H,32313
03/5/2021 17H,30965
03/5/2021 16H,27177
03/5/2021 15H,17783
03/5/2021 14H,8913
03/5/2021 13H,3594
03/5/2021 12H,594
03/5/2021 11H,22
03/5/2021 10H,19
03/5/2021 09H,25
03/5/2021 08H,24
03/5/2021 07H,25
03/5/2021 06H,70
03/5/2021 05H,108
03/5/2021 04H,114
03/5/2021 03H,117
03/5/2021 02H,2809
03/5/2021 01H,5115
03/5/2021 00H,14973
03/4/2021 23H,21843
03/4/2021 22H,27330
03/4/2021 21H,30329
03/4/2021 20H,32554
03/4/2021 19H,34226
03/4/2021 18H,34190
03/4/2021 17H,32649
03/4/2021 16H,27947
03/4/2021 15H,16934
03/4/2021 14H,7994
03/4/2021 13H,3005
03/4/2021 12H,505
03/4/2021 11H,53
03/4/2021 10H,66
03/4/2021 09H,53
03/4/2021 08H,30
03/4/2021 07H,22
03/4/2021 06H,35
03/4/2021 05H,48
03/4/2021 04H,69
03/4/2021 03H,125
03/4/2021 02H,968
03/4/2021 01H,2263
03/4/2021 00H,9584
03/3/2021 23H,17194
03/3/2021 22H,21728
03/3/2021 21H,25310
03/3/2021 20H,26553
03/3/2021 19H,28258
03/3/2021 18H,28231
03/3/2021 17H,27023
03/3/2021 16H,23790
03/3/2021 15H,13125
03/3/2021 14H,4469
03/3/2021 13H,1506
03/3/2021 12H,878
03/3/2021 11H,502
03/3/2021 10H,272
03/3/2021 09H,46
03/3/2021 08H,48
03/3/2021 07H,99
03/3/2021 06H,314
03/3/2021 05H,365
03/3/2021 04H,325
03/3/2021 03H,312
03/3/2021 02H,1865
03/3/2021 01H,4188
03/3/2021 00H,15336
03/2/2021 23H,19958
03/2/2021 22H,24170
03/2/2021 21H,25838
03/2/2021 20H,26619
03/2/2021 19H,27748
03/2/2021 18H,28422
03/2/2021 17H,27829
03/2/2021 16H,24177
03/2/2021 15H,12710
03/2/2021 14H,4693
03/2/2021 13H,2165
03/2/2021 12H,554
03/2/2021 11H,378
03/2/2021 10H,409
03/2/2021 09H,407
03/2/2021 08H,269
03/2/2021 07H,125
03/2/2021 06H,119
03/2/2021 05H,125
03/2/2021 04H,126
03/2/2021 03H,110
03/2/2021 02H,372
03/2/2021 01H,5026
03/2/2021 00H,15459
03/1/2021 23H,20217
03/1/2021 22H,22580
03/1/2021 21H,24019
03/1/2021 20H,24951
03/1/2021 19H,25319
03/1/2021 18H,25958
03/1/2021 17H,24390
03/1/2021 16H,19796
03/1/2021 15H,8803
03/1/2021 14H,2915
03/1/2021 13H,1355
03/1/2021 12H,426
03/1/2021 11H,156
03/1/2021 10H,97
03/1/2021 09H,92
03/1/2021 08H,99
03/1/2021 07H,114
03/1/2021 06H,96
03/1/2021 05H,93
03/1/2021 04H,79
03/1/2021 03H,112
03/1/2021 02H,236
03/1/2021 01H,4753
03/1/2021 00H,16467
02/28/2021 23H,22234
02/28/2021 22H,24092
02/28/2021 21H,25466
02/28/2021 20H,26872
02/28/2021 19H,27200
02/28/2021 18H,26810
02/28/2021 17H,24559
02/28/2021 16H,19151
02/28/2021 15H,8353
02/28/2021 14H,2917
02/28/2021 13H,918
02/28/2021 12H,79
02/28/2021 11H,45
02/28/2021 10H,48
02/28/2021 09H,53
02/28/2021 08H,57
02/28/2021 07H,75
02/28/2021 06H,107
02/28/2021 05H,127
02/28/2021 04H,157
02/28/2021 03H,155
02/28/2021 02H,2050
02/28/2021 01H,4206
02/28/2021 00H,13125
02/27/2021 23H,18943
02/27/2021 22H,22294
02/27/2021 21H,25301
02/27/2021 20H,27576
02/27/2021 19H,29365
02/27/2021 18H,30256
02/27/2021 17H,27900
02/27/2021 16H,21440
02/27/2021 15H,9626
02/27/2021 14H,3600
02/27/2021 13H,782
02/27/2021 12H,111
02/27/2021 11H,93
02/27/2021 10H,99
02/27/2021 09H,121
02/27/2021 08H,122
02/27/2021 07H,157
02/27/2021 06H,186
02/27/2021 05H,198
02/27/2021 04H,212
02/27/2021 03H,200
02/27/2021 02H,317
02/27/2021 01H,4244
02/27/2021 00H,13835
02/26/2021 23H,20422
02/26/2021 22H,21787
02/26/2021 21H,23434
02/26/2021 20H,25609
02/26/2021 19H,27896
02/26/2021 18H,28980
02/26/2021 17H,28044
02/26/2021 16H,23057
02/26/2021 15H,10923
02/26/2021 14H,3799
02/26/2021 13H,1460
02/26/2021 12H,531
02/26/2021 11H,495
02/26/2021 10H,480
02/26/2021 09H,364
02/26/2021 08H,18
02/26/2021 07H,38
02/26/2021 06H,89
02/26/2021 05H,89
02/26/2021 04H,117
02/26/2021 03H,113
02/26/2021 02H,2198
02/26/2021 01H,4107
02/26/2021 00H,14632
02/25/2021 23H,20509
02/25/2021 22H,25065
02/25/2021 21H,28268
02/25/2021 20H,30575
02/25/2021 19H,31274
02/25/2021 18H,31443
02/25/2021 17H,29930
02/25/2021 16H,24564
02/25/2021 15H,13483
02/25/2021 14H,7194
02/25/2021 13H,2693
02/25/2021 12H,285
02/25/2021 11H,35
02/25/2021 10H,34
02/25/2021 09H,48
02/25/2021 08H,60
02/25/2021 07H,117
02/25/2021 06H,128
02/25/2021 05H,128
02/25/2021 04H,150
02/25/2021 03H,160
02/25/2021 02H,322
02/25/2021 01H,4408
02/25/2021 00H,16142
02/24/2021 23H,24111
02/24/2021 22H,29793
02/24/2021 21H,32733
02/24/2021 20H,34336
02/24/2021 19H,34753
02/24/2021 18H,33968
02/24/2021 17H,31142
02/24/2021 16H,25647
02/24/2021 15H,14573
02/24/2021 14H,7124
02/24/2021 13H,2347
02/24/2021 12H,349
02/24/2021 11H,24
02/24/2021 10H,26
02/24/2021 09H,24
02/24/2021 08H,25
02/24/2021 07H,25
02/24/2021 06H,89
02/24/2021 05H,101
02/24/2021 04H,105
02/24/2021 03H,106
02/24/2021 02H,1479
02/24/2021 01H,3347
02/24/2021 00H,12052
02/23/2021 23H,18106
02/23/2021 22H,24010
02/23/2021 21H,27214
02/23/2021 20H,28733
02/23/2021 19H,30877
02/23/2021 18H,32242
02/23/2021 17H,32905
02/23/2021 16H,27872
02/23/2021 15H,16007
02/23/2021 14H,6864
02/23/2021 13H,2178
02/23/2021 12H,288
02/23/2021 11H,34
02/23/2021 10H,31
02/23/2021 09H,33
02/23/2021 08H,36
02/23/2021 07H,77
02/23/2021 06H,111
02/23/2021 05H,115
02/23/2021 04H,130
02/23/2021 03H,181
02/23/2021 02H,272
02/23/2021 01H,4202
02/23/2021 00H,15499
02/22/2021 23H,21159
02/22/2021 22H,22408
02/22/2021 21H,23321
02/22/2021 20H,23574
02/22/2021 19H,25116
02/22/2021 18H,27389
02/22/2021 17H,27672
02/22/2021 16H,22853
02/22/2021 15H,10278
02/22/2021 14H,2674
02/22/2021 13H,532
02/22/2021 12H,44
02/22/2021 11H,26
02/22/2021 10H,25
02/22/2021 09H,25
02/22/2021 08H,28
02/22/2021 07H,62
02/22/2021 06H,95
02/22/2021 05H,107
02/22/2021 04H,130
02/22/2021 03H,135
02/22/2021 02H,1938
02/22/2021 01H,3940
02/22/2021 00H,14461
02/21/2021 23H,18501
02/21/2021 22H,22009
02/21/2021 21H,24781
02/21/2021 20H,26688
02/21/2021 19H,27873
02/21/2021 18H,28878
02/21/2021 17H,29621
02/21/2021 16H,25791
02/21/2021 15H,14987
02/21/2021 14H,7670
02/21/2021 13H,2872
02/21/2021 12H,674
02/21/2021 11H,518
02/21/2021 10H,566
02/21/2021 09H,435
02/21/2021 08H,141
02/21/2021 07H,53
02/21/2021 06H,69
02/21/2021 05H,87
02/21/2021 04H,118
02/21/2021 03H,166
02/21/2021 02H,171
02/21/2021 01H,2896
02/21/2021 00H,10733
02/20/2021 23H,14572
02/20/2021 22H,19632
02/20/2021 21H,23329
02/20/2021 20H,25014
02/20/2021 19H,28239
02/20/2021 18H,30425
02/20/2021 17H,30754
02/20/2021 16H,25885
02/20/2021 15H,15320
02/20/2021 14H,7266
02/20/2021 13H,2363
02/20/2021 12H,695
02/20/2021 11H,606
02/20/2021 10H,122
02/20/2021 09H,79
02/20/2021 08H,80
02/20/2021 07H,107
02/20/2021 06H,146
02/20/2021 05H,130
02/20/2021 04H,137
02/20/2021 03H,134
02/20/2021 02H,1381
02/20/2021 01H,3178
02/20/2021 00H,13853
02/19/2021 23H,18431
02/19/2021 22H,21881
02/19/2021 21H,23428
02/19/2021 20H,24089
02/19/2021 19H,25165
02/19/2021 18H,25621
02/19/2021 17H,24042
02/19/2021 16H,17388
02/19/2021 15H,6621
02/19/2021 14H,1545
02/19/2021 13H,607
02/19/2021 12H,371
02/19/2021 11H,235
02/19/2021 10H,71
02/19/2021 09H,44
02/19/2021 08H,37
02/19/2021 07H,54
02/19/2021 06H,107
02/19/2021 05H,115
02/19/2021 04H,126
02/19/2021 03H,139
02/19/2021 02H,1395
02/19/2021 01H,3039
02/19/2021 00H,12640
02/18/2021 23H,18943
02/18/2021 22H,21149
02/18/2021 21H,22143
02/18/2021 20H,22542
02/18/2021 19H,23036
02/18/2021 18H,22716
02/18/2021 17H,20894
02/18/2021 16H,14759
02/18/2021 15H,4726
02/18/2021 14H,1401
02/18/2021 13H,366
02/18/2021 12H,55
02/18/2021 11H,46
02/18/2021 10H,60
02/18/2021 09H,79
02/18/2021 08H,75
02/18/2021 07H,79
02/18/2021 06H,69
02/18/2021 05H,69
02/18/2021 04H,84
02/18/2021 03H,82
02/18/2021 02H,1160
02/18/2021 01H,2673
02/18/2021 00H,11351
02/17/2021 23H,17197
02/17/2021 22H,22016
02/17/2021 21H,24519
02/17/2021 20H,26905
02/17/2021 19H,28079
02/17/2021 18H,28823
02/17/2021 17H,26922
02/17/2021 16H,20872
02/17/2021 15H,9998
02/17/2021 14H,4955
02/17/2021 13H,1534
02/17/2021 12H,88
02/17/2021 11H,20
02/17/2021 10H,26
02/17/2021 09H,25
02/17/2021 08H,34
02/17/2021 07H,44
02/17/2021 06H,32
02/17/2021 05H,54
02/17/2021 04H,65
02/17/2021 03H,77
02/17/2021 02H,968
02/17/2021 01H,2277
02/17/2021 00H,9793
02/16/2021 23H,15322
02/16/2021 22H,20904
02/16/2021 21H,24689
02/16/2021 20H,27716
02/16/2021 19H,27961
02/16/2021 18H,27089
02/16/2021 17H,23523
02/16/2021 16H,16968
02/16/2021 15H,7014
02/16/2021 14H,2197
02/16/2021 13H,528
02/16/2021 12H,77
02/16/2021 11H,100
02/16/2021 10H,108
02/16/2021 09H,115
02/16/2021 08H,119
02/16/2021 07H,115
02/16/2021 06H,116
02/16/2021 05H,119
02/16/2021 04H,100
02/16/2021 03H,90
02/16/2021 02H,574
02/16/2021 01H,1331
02/16/2021 00H,6412
02/15/2021 23H,11931
02/15/2021 22H,15198
02/15/2021 21H,16503
02/15/2021 20H,18923
02/15/2021 19H,17987
02/15/2021 18H,17029
02/15/2021 17H,14525
02/15/2021 16H,9087
02/15/2021 15H,3673
02/15/2021 14H,1336
02/15/2021 13H,309
02/15/2021 12H,41
02/15/2021 11H,17
02/15/2021 10H,11
02/15/2021 09H,18
02/15/2021 08H,26
02/15/2021 07H,30
02/15/2021 06H,26
02/15/2021 05H,39
02/15/2021 04H,48
02/15/2021 03H,80
02/15/2021 02H,642
02/15/2021 01H,1651
02/15/2021 00H,8146
02/14/2021 23H,13503
02/14/2021 22H,14704
02/14/2021 21H,16637
02/14/2021 20H,18692
02/14/2021 19H,18881
02/14/2021 18H,18501
02/14/2021 17H,16387
02/14/2021 16H,11024
02/14/2021 15H,3197
02/14/2021 14H,1043
02/14/2021 13H,269
02/14/2021 12H,58
02/14/2021 11H,62
02/14/2021 10H,61
02/14/2021 09H,47
02/14/2021 08H,48
02/14/2021 07H,26
02/14/2021 06H,31
02/14/2021 05H,35
02/14/2021 04H,42
02/14/2021 03H,48
02/14/2021 02H,969
02/14/2021 01H,1699
02/14/2021 00H,6313
02/13/2021 23H,9307
02/13/2021 22H,13056
02/13/2021 21H,14074
02/13/2021 20H,15581
02/13/2021 19H,16488
02/13/2021 18H,14545
02/13/2021 17H,12347
02/13/2021 16H,7619
02/13/2021 15H,2272
02/13/2021 14H,729
02/13/2021 13H,206
02/13/2021 12H,22
02/13/2021 11H,14
02/13/2021 10H,14
02/13/2021 09H,14
02/13/2021 08H,15
02/13/2021 07H,18
02/13/2021 06H,17
02/13/2021 05H,22
02/13/2021 04H,24
02/13/2021 03H,27
02/13/2021 02H,763
02/13/2021 01H,1711
02/13/2021 00H,9173
02/12/2021 23H,13629
02/12/2021 22H,16206
02/12/2021 21H,17199
02/12/2021 20H,17962
02/12/2021 19H,17536
02/12/2021 18H,16756
02/12/2021 17H,13861
02/12/2021 16H,9813
02/12/2021 15H,2876
02/12/2021 14H,1223
02/12/2021 13H,330
02/12/2021 12H,95
02/12/2021 11H,69
02/12/2021 10H,72
02/12/2021 09H,73
02/12/2021 08H,58
02/12/2021 07H,59
02/12/2021 06H,51
02/12/2021 05H,53
02/12/2021 04H,102
02/12/2021 03H,124
02/12/2021 02H,124
02/12/2021 01H,989
02/12/2021 00H,5449
02/11/2021 23H,11861
02/11/2021 22H,13493
02/11/2021 21H,16400
02/11/2021 20H,18625
02/11/2021 19H,18963
02/11/2021 18H,19616
02/11/2021 17H,17328
02/11/2021 16H,12153
02/11/2021 15H,4364
02/11/2021 14H,1684
02/11/2021 13H,746
02/11/2021 12H,440
02/11/2021 11H,474
02/11/2021 10H,313
02/11/2021 09H,62
02/11/2021 08H,15
02/11/2021 07H,16
02/11/2021 06H,18
02/11/2021 05H,16
02/11/2021 04H,51
02/11/2021 03H,99
02/11/2021 02H,857
02/11/2021 01H,2072
02/11/2021 00H,10293
02/10/2021 23H,15465
02/10/2021 22H,18554
02/10/2021 21H,20205
02/10/2021 20H,22630
02/10/2021 19H,21954
02/10/2021 18H,21147
02/10/2021 17H,19360
02/10/2021 16H,13174
02/10/2021 15H,5050
02/10/2021 14H,2382
02/10/2021 13H,741
02/10/2021 12H,67
02/10/2021 11H,38
02/10/2021 10H,46
02/10/2021 09H,41
02/10/2021 08H,33
02/10/2021 07H,36
02/10/2021 06H,47
02/10/2021 05H,73
02/10/2021 04H,93
02/10/2021 03H,83
02/10/2021 02H,418
02/10/2021 01H,881
02/10/2021 00H,5955
02/9/2021 23H,11175
02/9/2021 22H,16141
02/9/2021 21H,19229
02/9/2021 20H,20515
02/9/2021 19H,20323
02/9/2021 18H,18491
02/9/2021 17H,16737
02/9/2021 16H,11782
02/9/2021 15H,4994
02/9/2021 14H,1599
02/9/2021 13H,323
02/9/2021 12H,67
02/9/2021 11H,52
02/9/2021 10H,54
02/9/2021 09H,59
02/9/2021 08H,63
02/9/2021 07H,88
02/9/2021 06H,83
02/9/2021 05H,105
02/9/2021 04H,189
02/9/2021 03H,209
02/9/2021 02H,184
02/9/2021 01H,1548
02/9/2021 00H,9319
02/8/2021 23H,16831
02/8/2021 22H,21786
02/8/2021 21H,24657
02/8/2021 20H,27205
02/8/2021 19H,28250
02/8/2021 18H,28254
02/8/2021 17H,26855
02/8/2021 16H,20638
02/8/2021 15H,10093
02/8/2021 14H,4780
02/8/2021 13H,1180
02/8/2021 12H,77
02/8/2021 11H,59
02/8/2021 10H,89
02/8/2021 09H,93
02/8/2021 08H,87
02/8/2021 07H,87
02/8/2021 06H,96
02/8/2021 05H,112
02/8/2021 04H,133
02/8/2021 03H,160
02/8/2021 02H,543
02/8/2021 01H,1701
02/8/2021 00H,10825
02/7/2021 23H,19540
02/7/2021 22H,24106
02/7/2021 21H,26056
02/7/2021 20H,26069
02/7/2021 19H,25601
02/7/2021 18H,25217
02/7/2021 17H,23276
02/7/2021 16H,16840
02/7/2021 15H,5297
02/7/2021 14H,941
02/7/2021 13H,195
02/7/2021 12H,64
02/7/2021 11H,70
02/7/2021 10H,69
02/7/2021 09H,67
02/7/2021 08H,70
02/7/2021 07H,67
02/7/2021 06H,70
02/7/2021 05H,93
02/7/2021 04H,158
02/7/2021 03H,170
02/7/2021 02H,679
02/7/2021 01H,1914
02/7/2021 00H,11749
02/6/2021 23H,18653
02/6/2021 22H,19506
02/6/2021 21H,20241
02/6/2021 20H,21675
02/6/2021 19H,22744
02/6/2021 18H,23791
02/6/2021 17H,23633
02/6/2021 16H,18648
02/6/2021 15H,7498
02/6/2021 14H,3133
02/6/2021 13H,1068
02/6/2021 12H,87
02/6/2021 11H,73
02/6/2021 10H,62
02/6/2021 09H,67
02/6/2021 08H,63
02/6/2021 07H,93
02/6/2021 06H,92
02/6/2021 05H,109
02/6/2021 04H,171
02/6/2021 03H,183
02/6/2021 02H,684
02/6/2021 01H,1896
02/6/2021 00H,13039
02/5/2021 23H,18875
02/5/2021 22H,21657
02/5/2021 21H,23313
02/5/2021 20H,24037
02/5/2021 19H,24555
02/5/2021 18H,24682
02/5/2021 17H,22852
02/5/2021 16H,17461
02/5/2021 15H,6095
02/5/2021 14H,1990
02/5/2021 13H,613
02/5/2021 12H,121
02/5/2021 11H,61
02/5/2021 10H,60
02/5/2021 09H,68
02/5/2021 08H,67
02/5/2021 07H,81
02/5/2021 06H,73
02/5/2021 05H,108
02/5/2021 04H,138
02/5/2021 03H,164
02/5/2021 02H,153
02/5/2021 01H,1670
02/5/2021 00H,11565
02/4/2021 23H,18108
02/4/2021 22H,20727
02/4/2021 21H,25079
02/4/2021 20H,27056
02/4/2021 19H,28397
02/4/2021 18H,27516
02/4/2021 17H,25287
02/4/2021 16H,19390
02/4/2021 15H,9772
02/4/2021 14H,5036
02/4/2021 13H,1447
02/4/2021 12H,104
02/4/2021 11H,71
02/4/2021 10H,88
02/4/2021 09H,90
02/4/2021 08H,81
02/4/2021 07H,92
02/4/2021 06H,107
02/4/2021 05H,105
02/4/2021 04H,129
02/4/2021 03H,153
02/4/2021 02H,505
02/4/2021 01H,1358
02/4/2021 00H,6712
02/3/2021 23H,14653
02/3/2021 22H,22000
02/3/2021 21H,26507
02/3/2021 20H,28568
02/3/2021 19H,28359
02/3/2021 18H,28180
02/3/2021 17H,26586
02/3/2021 16H,20045
02/3/2021 15H,11475
02/3/2021 14H,5212
02/3/2021 13H,992
02/3/2021 12H,127
02/3/2021 11H,53
02/3/2021 10H,38
02/3/2021 09H,45
02/3/2021 08H,55
02/3/2021 07H,64
02/3/2021 06H,90
02/3/2021 05H,87
02/3/2021 04H,92
02/3/2021 03H,83
02/3/2021 02H,429
02/3/2021 01H,1048
02/3/2021 00H,7865
02/2/2021 23H,15942
02/2/2021 22H,22857
02/2/2021 21H,25027
02/2/2021 20H,26152
02/2/2021 19H,26296
02/2/2021 18H,26018
02/2/2021 17H,23632
02/2/2021 16H,16633
02/2/2021 15H,8362
02/2/2021 14H,3127
02/2/2021 13H,309
02/2/2021 12H,30
02/2/2021 11H,25
02/2/2021 10H,23
02/2/2021 09H,23
02/2/2021 08H,22
02/2/2021 07H,21
02/2/2021 06H,20
02/2/2021 05H,22
02/2/2021 04H,48
02/2/2021 03H,30
02/2/2021 02H,326
02/2/2021 01H,731
02/2/2021 00H,6028
02/1/2021 23H,11971
02/1/2021 22H,14377
02/1/2021 21H,16514
02/1/2021 20H,17243
02/1/2021 19H,16373
02/1/2021 18H,15672
02/1/2021 17H,13703
02/1/2021 16H,9478
02/1/2021 15H,4340
02/1/2021 14H,1281
02/1/2021 13H,425
02/1/2021 12H,186
02/1/2021 11H,32
02/1/2021 10H,21
02/1/2021 09H,24
02/1/2021 08H,34
02/1/2021 07H,36
02/1/2021 06H,40
02/1/2021 05H,40
02/1/2021 04H,40
02/1/2021 03H,35
02/1/2021 02H,116
02/1/2021 01H,492
02/1/2021 00H,5230
01/31/2021 23H,12588
01/31/2021 22H,16677
01/31/2021 21H,18531
01/31/2021 20H,19728
01/31/2021 19H,20790
01/31/2021 18H,21747
01/31/2021 17H,20009
01/31/2021 16H,14710
01/31/2021 15H,4526
01/31/2021 14H,1304
01/31/2021 13H,188
01/31/2021 12H,30
01/31/2021 11H,413
01/31/2021 10H,435
01/31/2021 09H,240
01/31/2021 08H,25
01/31/2021 07H,21
01/31/2021 06H,25
01/31/2021 05H,31
01/31/2021 04H,33
01/31/2021 03H,44
01/31/2021 02H,300
01/31/2021 01H,1116
01/31/2021 00H,9677
01/30/2021 23H,13889
01/30/2021 22H,16401
01/30/2021 21H,19370
01/30/2021 20H,22484
01/30/2021 19H,25627
01/30/2021 18H,27152
01/30/2021 17H,25391
01/30/2021 16H,18969
01/30/2021 15H,10557
01/30/2021 14H,5318
01/30/2021 13H,1222
01/30/2021 12H,31
01/30/2021 11H,24
01/30/2021 10H,24
01/30/2021 09H,32
01/30/2021 08H,35
01/30/2021 07H,35
01/30/2021 06H,46
01/30/2021 05H,47
01/30/2021 04H,58
01/30/2021 03H,55
01/30/2021 02H,190
01/30/2021 01H,674
01/30/2021 00H,5688
01/29/2021 23H,11495
01/29/2021 22H,16656
01/29/2021 21H,22629
01/29/2021 20H,24690
01/29/2021 19H,25678
01/29/2021 18H,24755
01/29/2021 17H,22249
01/29/2021 16H,17518
01/29/2021 15H,10899
01/29/2021 14H,5842
01/29/2021 13H,1428
01/29/2021 12H,147
01/29/2021 11H,104
01/29/2021 10H,111
01/29/2021 09H,115
01/29/2021 08H,117
01/29/2021 07H,119
01/29/2021 06H,100
01/29/2021 05H,80
01/29/2021 04H,104
01/29/2021 03H,98
01/29/2021 02H,83
01/29/2021 01H,1655
01/29/2021 00H,3745
01/28/2021 23H,10230
01/28/2021 22H,16987
01/28/2021 21H,22561
01/28/2021 20H,24234
01/28/2021 19H,23614
