Net generation from other for Tennessee (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390117&sdid=EBA.TEN-ALL.NG.OTH.H
19:23:29 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.TEN-ALL.NG.OTH.H megawatthours
11/3/2020 11H,25
11/3/2020 10H,28
11/3/2020 09H,25
11/3/2020 08H,28
11/3/2020 07H,26
11/3/2020 06H,25
11/3/2020 05H,25
11/3/2020 04H,25
11/3/2020 03H,28
11/3/2020 02H,28
11/3/2020 01H,28
11/3/2020 00H,25
11/2/2020 23H,26
11/2/2020 22H,30
11/2/2020 21H,26
11/2/2020 20H,22
11/2/2020 19H,25
11/2/2020 18H,23
11/2/2020 17H,25
11/2/2020 16H,25
11/2/2020 15H,22
11/2/2020 14H,26
11/2/2020 13H,25
11/2/2020 12H,28
11/2/2020 11H,28
11/2/2020 10H,25
11/2/2020 09H,28
11/2/2020 08H,25
11/2/2020 07H,25
11/2/2020 06H,2
11/2/2020 05H,28
11/2/2020 04H,26
11/2/2020 03H,25
11/2/2020 02H,25
11/2/2020 01H,25
11/2/2020 00H,25
11/1/2020 23H,28
11/1/2020 22H,28
11/1/2020 21H,26
11/1/2020 20H,28
11/1/2020 19H,25
11/1/2020 18H,28
11/1/2020 17H,28
11/1/2020 16H,28
11/1/2020 15H,28
11/1/2020 14H,25
11/1/2020 13H,28
11/1/2020 12H,28
11/1/2020 11H,28
11/1/2020 10H,28
11/1/2020 09H,25
11/1/2020 08H,25
11/1/2020 07H,26
11/1/2020 06H,28
11/1/2020 05H,17
11/1/2020 04H,19
11/1/2020 03H,20
11/1/2020 02H,19
11/1/2020 01H,23
11/1/2020 00H,19
10/31/2020 23H,23
10/31/2020 22H,25
10/31/2020 21H,22
10/31/2020 20H,23
10/31/2020 19H,19
10/31/2020 18H,23
10/31/2020 17H,25
10/31/2020 16H,20
10/31/2020 15H,22
10/31/2020 14H,22
10/31/2020 13H,20
10/31/2020 12H,25
10/31/2020 11H,23
10/31/2020 10H,22
10/31/2020 09H,22
10/31/2020 08H,23
10/31/2020 07H,17
10/31/2020 06H,17
10/31/2020 05H,17
10/31/2020 04H,19
10/31/2020 03H,20
10/31/2020 02H,19
10/31/2020 01H,23
10/31/2020 00H,19
10/30/2020 23H,23
10/30/2020 22H,25
10/30/2020 21H,22
10/30/2020 20H,23
10/30/2020 19H,19
10/30/2020 18H,23
10/30/2020 17H,25
10/30/2020 16H,20
10/30/2020 15H,22
10/30/2020 14H,22
10/30/2020 13H,20
10/30/2020 12H,25
10/30/2020 11H,23
10/30/2020 10H,22
10/30/2020 09H,22
10/30/2020 08H,23
10/30/2020 07H,17
10/30/2020 06H,28
10/30/2020 05H,22
10/30/2020 04H,20
10/30/2020 03H,19
10/30/2020 02H,11
10/30/2020 01H,6
10/30/2020 00H,8
10/29/2020 23H,14
10/29/2020 22H,12
10/29/2020 21H,8
10/29/2020 20H,11
10/29/2020 19H,14
10/29/2020 18H,9
10/29/2020 17H,11
10/29/2020 16H,5
10/29/2020 15H,3
10/29/2020 14H,3
10/29/2020 13H,6
10/29/2020 12H,2
10/29/2020 11H,6
10/29/2020 10H,3
10/29/2020 09H,0
10/29/2020 08H,0
10/29/2020 07H,3
10/29/2020 06H,2
10/29/2020 05H,6
10/29/2020 04H,0
10/29/2020 03H,0
10/29/2020 02H,0
10/29/2020 01H,0
10/29/2020 00H,0
10/28/2020 23H,0
10/28/2020 22H,0
10/28/2020 21H,0
10/28/2020 20H,0
10/28/2020 19H,0
10/28/2020 18H,0
10/28/2020 17H,0
10/28/2020 16H,0
10/28/2020 15H,0
10/28/2020 14H,0
10/28/2020 13H,0
10/28/2020 12H,0
10/28/2020 11H,0
10/28/2020 10H,0
10/28/2020 09H,0
10/28/2020 08H,0
10/28/2020 07H,3
10/28/2020 06H,3
10/28/2020 05H,2
10/28/2020 04H,0
10/28/2020 03H,0
10/28/2020 02H,0
10/28/2020 01H,0
10/28/2020 00H,0
10/27/2020 23H,0
10/27/2020 22H,0
10/27/2020 21H,6
10/27/2020 20H,8
10/27/2020 19H,3
10/27/2020 18H,0
10/27/2020 17H,6
10/27/2020 16H,17
10/27/2020 15H,22
10/27/2020 14H,20
10/27/2020 13H,8
10/27/2020 12H,8
10/27/2020 11H,6
10/27/2020 10H,0
10/27/2020 09H,6
10/27/2020 08H,8
10/27/2020 07H,28
10/27/2020 06H,25
10/27/2020 05H,25
10/27/2020 04H,23
10/27/2020 03H,25
10/27/2020 02H,22
10/27/2020 01H,20
10/27/2020 00H,22
10/26/2020 23H,23
10/26/2020 22H,22
10/26/2020 21H,20
10/26/2020 20H,19
10/26/2020 19H,20
10/26/2020 18H,17
10/26/2020 17H,19
10/26/2020 16H,17
10/26/2020 15H,20
10/26/2020 14H,25
10/26/2020 13H,22
10/26/2020 12H,23
10/26/2020 11H,28
10/26/2020 10H,25
10/26/2020 09H,25
10/26/2020 08H,25
10/26/2020 07H,23
10/26/2020 06H,22
10/26/2020 05H,25
10/26/2020 04H,26
10/26/2020 03H,28
10/26/2020 02H,25
10/26/2020 01H,25
10/26/2020 00H,25
10/25/2020 23H,28
10/25/2020 22H,23
10/25/2020 21H,25
10/25/2020 20H,25
10/25/2020 19H,22
10/25/2020 18H,26
10/25/2020 17H,19
10/25/2020 16H,20
10/25/2020 15H,17
10/25/2020 14H,22
10/25/2020 13H,22
10/25/2020 12H,20
10/25/2020 11H,17
10/25/2020 10H,17
10/25/2020 09H,16
10/25/2020 08H,14
10/25/2020 07H,20
10/25/2020 06H,20
10/25/2020 05H,19
10/25/2020 04H,11
10/25/2020 03H,17
10/25/2020 02H,14
10/25/2020 01H,9
10/25/2020 00H,8
10/24/2020 23H,8
10/24/2020 22H,6
10/24/2020 21H,3
10/24/2020 20H,3
10/24/2020 19H,11
10/24/2020 18H,17
10/24/2020 17H,11
10/24/2020 16H,11
10/24/2020 15H,8
10/24/2020 14H,9
10/24/2020 13H,8
10/24/2020 12H,9
10/24/2020 11H,8
10/24/2020 10H,0
10/24/2020 09H,0
10/24/2020 08H,0
10/24/2020 07H,0
10/24/2020 06H,0
10/24/2020 05H,0
10/24/2020 04H,0
10/24/2020 03H,0
10/24/2020 02H,0
10/24/2020 01H,0
10/24/2020 00H,0
10/23/2020 23H,0
10/23/2020 22H,0
10/23/2020 21H,0
10/23/2020 20H,0
10/23/2020 19H,3
10/23/2020 18H,28
10/23/2020 17H,14
10/23/2020 16H,8
10/23/2020 15H,0
10/23/2020 14H,0
10/23/2020 13H,0
10/23/2020 12H,0
10/23/2020 11H,0
10/23/2020 10H,0
10/23/2020 09H,0
10/23/2020 08H,3
10/23/2020 07H,6
10/23/2020 06H,22
10/23/2020 05H,22
10/23/2020 04H,20
10/23/2020 03H,22
10/23/2020 02H,26
10/23/2020 01H,22
10/23/2020 00H,22
10/22/2020 23H,14
10/22/2020 22H,12
10/22/2020 21H,11
10/22/2020 20H,11
10/22/2020 19H,11
10/22/2020 18H,11
10/22/2020 17H,9
10/22/2020 16H,5
10/22/2020 15H,6
10/22/2020 14H,6
10/22/2020 13H,5
10/22/2020 12H,9
10/22/2020 11H,11
10/22/2020 10H,8
10/22/2020 09H,9
10/22/2020 08H,11
10/22/2020 07H,8
10/22/2020 06H,9
10/22/2020 05H,8
10/22/2020 04H,8
10/22/2020 03H,9
10/22/2020 02H,14
10/22/2020 01H,11
10/22/2020 00H,8
10/21/2020 23H,12
10/21/2020 22H,19
10/21/2020 21H,20
10/21/2020 20H,19
10/21/2020 19H,26
10/21/2020 18H,19
10/21/2020 17H,11
10/21/2020 16H,14
10/21/2020 15H,14
10/21/2020 14H,12
10/21/2020 13H,14
10/21/2020 12H,14
10/21/2020 11H,11
10/21/2020 10H,8
10/21/2020 09H,11
10/21/2020 08H,12
10/21/2020 07H,5
10/21/2020 06H,0
10/21/2020 05H,0
10/21/2020 04H,0
10/21/2020 03H,0
10/21/2020 02H,0
10/21/2020 01H,0
10/21/2020 00H,0
10/20/2020 23H,0
10/20/2020 22H,0
10/20/2020 21H,0
10/20/2020 20H,0
10/20/2020 19H,0
10/20/2020 18H,0
10/20/2020 17H,0
10/20/2020 16H,6
10/20/2020 15H,25
10/20/2020 14H,20
10/20/2020 13H,25
10/20/2020 12H,36
10/20/2020 11H,34
10/20/2020 10H,28
10/20/2020 09H,22
10/20/2020 08H,17
10/20/2020 07H,17
10/20/2020 06H,14
10/20/2020 05H,19
10/20/2020 04H,26
10/20/2020 03H,22
10/20/2020 02H,8
10/20/2020 01H,0
10/20/2020 00H,0
10/19/2020 23H,6
10/19/2020 22H,17
10/19/2020 21H,17
10/19/2020 20H,16
10/19/2020 19H,20
10/19/2020 18H,22
10/19/2020 17H,26
10/19/2020 16H,25
10/19/2020 15H,28
10/19/2020 14H,25
10/19/2020 13H,22
10/19/2020 12H,20
10/19/2020 11H,22
10/19/2020 10H,28
10/19/2020 09H,31
10/19/2020 08H,34
10/19/2020 07H,31
10/19/2020 06H,33
10/19/2020 05H,31
10/19/2020 04H,34
10/19/2020 03H,36
10/19/2020 02H,36
10/19/2020 01H,37
10/19/2020 00H,39
10/18/2020 23H,34
10/18/2020 22H,33
10/18/2020 21H,37
10/18/2020 20H,33
10/18/2020 19H,39
10/18/2020 18H,37
10/18/2020 17H,31
10/18/2020 16H,33
10/18/2020 15H,34
10/18/2020 14H,33
10/18/2020 13H,34
10/18/2020 12H,34
10/18/2020 11H,33
10/18/2020 10H,34
10/18/2020 09H,36
10/18/2020 08H,34
10/18/2020 07H,28
10/18/2020 06H,31
10/18/2020 05H,33
10/18/2020 04H,28
10/18/2020 03H,39
10/18/2020 02H,37
10/18/2020 01H,39
10/18/2020 00H,36
10/17/2020 23H,40
10/17/2020 22H,36
10/17/2020 21H,36
10/17/2020 20H,34
10/17/2020 19H,31
10/17/2020 18H,33
10/17/2020 17H,17
10/17/2020 16H,25
10/17/2020 15H,31
10/17/2020 14H,37
10/17/2020 13H,33
10/17/2020 12H,37
10/17/2020 11H,42
10/17/2020 10H,36
10/17/2020 09H,36
10/17/2020 08H,37
10/17/2020 07H,28
10/17/2020 06H,25
10/17/2020 05H,25
10/17/2020 04H,17
10/17/2020 03H,11
10/17/2020 02H,14
10/17/2020 01H,14
10/17/2020 00H,11
10/16/2020 23H,9
10/16/2020 22H,5
10/16/2020 21H,12
10/16/2020 20H,8
10/16/2020 19H,8
10/16/2020 18H,9
10/16/2020 17H,8
10/16/2020 16H,9
10/16/2020 15H,5
10/16/2020 14H,6
10/16/2020 13H,5
10/16/2020 12H,9
10/16/2020 11H,5
10/16/2020 10H,6
10/16/2020 09H,3
10/16/2020 08H,0
10/16/2020 07H,0
10/16/2020 06H,0
10/16/2020 05H,3
10/16/2020 04H,2
10/16/2020 03H,3
10/16/2020 02H,0
10/16/2020 01H,0
10/16/2020 00H,0
10/15/2020 23H,0
10/15/2020 22H,0
10/15/2020 21H,0
10/15/2020 20H,0
10/15/2020 19H,0
10/15/2020 18H,0
10/15/2020 17H,0
10/15/2020 16H,0
10/15/2020 15H,0
10/15/2020 14H,0
10/15/2020 13H,0
10/15/2020 12H,0
10/15/2020 11H,0
10/15/2020 10H,0
10/15/2020 09H,0
10/15/2020 08H,0
10/15/2020 07H,0
10/15/2020 06H,0
10/15/2020 05H,0
10/15/2020 04H,0
10/15/2020 03H,0
10/15/2020 02H,0
10/15/2020 01H,0
10/15/2020 00H,0
10/14/2020 23H,0
10/14/2020 22H,0
10/14/2020 21H,0
10/14/2020 20H,0
10/14/2020 19H,0
10/14/2020 18H,0
10/14/2020 17H,0
10/14/2020 16H,0
10/14/2020 15H,0
10/14/2020 14H,0
10/14/2020 13H,0
10/14/2020 12H,0
10/14/2020 11H,0
10/14/2020 10H,0
10/14/2020 09H,0
10/14/2020 08H,0
10/14/2020 07H,0
10/14/2020 06H,0
10/14/2020 05H,0
10/14/2020 04H,0
10/14/2020 03H,0
10/14/2020 02H,0
10/14/2020 01H,0
10/14/2020 00H,0
10/13/2020 23H,0
10/13/2020 22H,0
10/13/2020 21H,0
10/13/2020 20H,0
10/13/2020 19H,0
10/13/2020 18H,0
10/13/2020 17H,0
10/13/2020 16H,0
10/13/2020 15H,0
10/13/2020 14H,0
10/13/2020 13H,0
10/13/2020 12H,0
10/13/2020 11H,0
10/13/2020 10H,0
10/13/2020 09H,0
10/13/2020 08H,0
10/13/2020 07H,0
10/13/2020 06H,0
10/13/2020 05H,0
10/13/2020 04H,0
10/13/2020 03H,0
10/13/2020 02H,0
10/13/2020 01H,0
10/13/2020 00H,0
10/12/2020 23H,0
10/12/2020 22H,0
10/12/2020 21H,0
10/12/2020 20H,0
10/12/2020 19H,0
10/12/2020 18H,0
10/12/2020 17H,0
10/12/2020 16H,0
10/12/2020 15H,0
10/12/2020 14H,0
10/12/2020 13H,0
10/12/2020 12H,0
10/12/2020 11H,0
10/12/2020 10H,0
10/12/2020 09H,0
10/12/2020 08H,0
10/12/2020 07H,0
10/12/2020 06H,0
10/12/2020 05H,0
10/12/2020 04H,0
10/12/2020 03H,0
10/12/2020 02H,0
10/12/2020 01H,0
10/12/2020 00H,0
10/11/2020 23H,0
10/11/2020 22H,0
10/11/2020 21H,0
10/11/2020 20H,0
10/11/2020 19H,0
10/11/2020 18H,0
10/11/2020 17H,0
10/11/2020 16H,0
10/11/2020 15H,0
10/11/2020 14H,0
10/11/2020 13H,0
10/11/2020 12H,0
10/11/2020 11H,0
10/11/2020 10H,0
10/11/2020 09H,0
10/11/2020 08H,0
10/11/2020 07H,0
10/11/2020 06H,0
10/11/2020 05H,0
10/11/2020 04H,0
10/11/2020 03H,0
10/11/2020 02H,0
10/11/2020 01H,0
10/11/2020 00H,0
10/10/2020 23H,0
10/10/2020 22H,0
10/10/2020 21H,0
10/10/2020 20H,0
10/10/2020 19H,0
10/10/2020 18H,0
10/10/2020 17H,0
10/10/2020 16H,0
10/10/2020 15H,0
10/10/2020 14H,0
10/10/2020 13H,0
10/10/2020 12H,0
10/10/2020 11H,0
10/10/2020 10H,0
10/10/2020 09H,0
10/10/2020 08H,0
10/10/2020 07H,0
10/10/2020 06H,0
10/10/2020 05H,0
10/10/2020 04H,0
10/10/2020 03H,0
10/10/2020 02H,0
10/10/2020 01H,0
10/10/2020 00H,0
10/9/2020 23H,0
10/9/2020 22H,0
10/9/2020 21H,0
10/9/2020 20H,0
10/9/2020 19H,0
10/9/2020 18H,0
10/9/2020 17H,0
10/9/2020 16H,0
10/9/2020 15H,0
10/9/2020 14H,0
10/9/2020 13H,0
10/9/2020 12H,0
10/9/2020 11H,0
10/9/2020 10H,0
10/9/2020 09H,0
10/9/2020 08H,0
10/9/2020 07H,0
10/9/2020 06H,0
10/9/2020 05H,0
10/9/2020 04H,0
10/9/2020 03H,0
10/9/2020 02H,0
10/9/2020 01H,0
10/9/2020 00H,0
10/8/2020 23H,0
10/8/2020 22H,0
10/8/2020 21H,0
10/8/2020 20H,0
10/8/2020 19H,0
10/8/2020 18H,0
10/8/2020 17H,0
10/8/2020 16H,0
10/8/2020 15H,0
10/8/2020 14H,0
10/8/2020 13H,0
10/8/2020 12H,0
10/8/2020 11H,0
10/8/2020 10H,0
10/8/2020 09H,0
10/8/2020 08H,0
10/8/2020 07H,0
10/8/2020 06H,0
10/8/2020 05H,0
10/8/2020 04H,0
10/8/2020 03H,0
10/8/2020 02H,0
10/8/2020 01H,0
10/8/2020 00H,0
10/7/2020 23H,0
10/7/2020 22H,0
10/7/2020 21H,0
10/7/2020 20H,0
10/7/2020 19H,0
10/7/2020 18H,0
10/7/2020 17H,0
10/7/2020 16H,0
10/7/2020 15H,0
10/7/2020 14H,0
10/7/2020 13H,0
10/7/2020 12H,0
10/7/2020 11H,0
10/7/2020 10H,0
10/7/2020 09H,0
10/7/2020 08H,0
10/7/2020 07H,0
10/7/2020 06H,0
10/7/2020 05H,0
10/7/2020 04H,0
10/7/2020 03H,0
10/7/2020 02H,0
10/7/2020 01H,0
10/7/2020 00H,0
10/6/2020 23H,0
10/6/2020 22H,0
10/6/2020 21H,0
10/6/2020 20H,0
10/6/2020 19H,0
10/6/2020 18H,0
10/6/2020 17H,0
10/6/2020 16H,0
10/6/2020 15H,0
10/6/2020 14H,0
10/6/2020 13H,0
10/6/2020 12H,0
10/6/2020 11H,0
10/6/2020 10H,0
10/6/2020 09H,0
10/6/2020 08H,0
10/6/2020 07H,0
10/6/2020 06H,0
10/6/2020 05H,0
10/6/2020 04H,0
10/6/2020 03H,0
10/6/2020 02H,0
10/6/2020 01H,0
10/6/2020 00H,0
10/5/2020 23H,0
10/5/2020 22H,0
10/5/2020 21H,0
10/5/2020 20H,0
10/5/2020 19H,0
10/5/2020 18H,0
10/5/2020 17H,0
10/5/2020 16H,0
10/5/2020 15H,0
10/5/2020 14H,0
10/5/2020 13H,0
10/5/2020 12H,0
10/5/2020 11H,0
10/5/2020 10H,0
10/5/2020 09H,0
10/5/2020 08H,0
10/5/2020 07H,0
10/5/2020 06H,0
10/5/2020 05H,0
10/5/2020 04H,0
10/5/2020 03H,0
10/5/2020 02H,0
10/5/2020 01H,0
10/5/2020 00H,0
10/4/2020 23H,0
10/4/2020 22H,0
10/4/2020 21H,0
10/4/2020 20H,0
10/4/2020 19H,0
10/4/2020 18H,0
10/4/2020 17H,0
10/4/2020 16H,0
10/4/2020 15H,0
10/4/2020 14H,0
10/4/2020 13H,0
10/4/2020 12H,0
10/4/2020 11H,0
10/4/2020 10H,0
10/4/2020 09H,0
10/4/2020 08H,0
10/4/2020 07H,0
10/4/2020 06H,0
10/4/2020 05H,6
10/4/2020 04H,5
10/4/2020 03H,6
10/4/2020 02H,3
10/4/2020 01H,3
10/4/2020 00H,2
10/3/2020 23H,3
10/3/2020 22H,0
10/3/2020 21H,0
10/3/2020 20H,0
10/3/2020 19H,0
10/3/2020 18H,0
10/3/2020 17H,0
10/3/2020 16H,0
10/3/2020 15H,0
10/3/2020 14H,0
10/3/2020 13H,0
10/3/2020 12H,0
10/3/2020 11H,0
10/3/2020 10H,0
10/3/2020 09H,3
10/3/2020 08H,14
10/3/2020 07H,11
10/3/2020 06H,11
10/3/2020 05H,12
10/3/2020 04H,22
10/3/2020 03H,22
10/3/2020 02H,26
10/3/2020 01H,19
10/3/2020 00H,23
10/2/2020 23H,25
10/2/2020 22H,22
10/2/2020 21H,23
10/2/2020 20H,22
10/2/2020 19H,22
10/2/2020 18H,23
10/2/2020 17H,19
10/2/2020 16H,23
10/2/2020 15H,19
10/2/2020 14H,20
10/2/2020 13H,22
10/2/2020 12H,20
10/2/2020 11H,22
10/2/2020 10H,23
10/2/2020 09H,25
10/2/2020 08H,25
10/2/2020 07H,25
10/2/2020 06H,26
10/2/2020 05H,25
10/2/2020 04H,25
10/2/2020 03H,22
10/2/2020 02H,26
10/2/2020 01H,22
10/2/2020 00H,25
10/1/2020 23H,25
10/1/2020 22H,26
10/1/2020 21H,25
10/1/2020 20H,22
10/1/2020 19H,28
10/1/2020 18H,23
10/1/2020 17H,25
10/1/2020 16H,22
10/1/2020 15H,17
10/1/2020 14H,20
10/1/2020 13H,22
10/1/2020 12H,22
10/1/2020 11H,23
10/1/2020 10H,28
10/1/2020 09H,28
10/1/2020 08H,28
10/1/2020 07H,25
10/1/2020 06H,31
10/1/2020 05H,28
10/1/2020 04H,22
10/1/2020 03H,20
10/1/2020 02H,19
10/1/2020 01H,23
10/1/2020 00H,19
09/30/2020 23H,20
09/30/2020 22H,20
09/30/2020 21H,19
09/30/2020 20H,20
09/30/2020 19H,19
09/30/2020 18H,20
09/30/2020 17H,22
09/30/2020 16H,14
09/30/2020 15H,14
09/30/2020 14H,12
09/30/2020 13H,19
09/30/2020 12H,20
09/30/2020 11H,25
09/30/2020 10H,22
09/30/2020 09H,26
09/30/2020 08H,22
09/30/2020 07H,25
09/30/2020 06H,25
09/30/2020 05H,28
09/30/2020 04H,31
09/30/2020 03H,37
09/30/2020 02H,28
09/30/2020 01H,28
09/30/2020 00H,22
09/29/2020 23H,20
09/29/2020 22H,28
09/29/2020 21H,30
09/29/2020 20H,31
09/29/2020 19H,31
09/29/2020 18H,31
09/29/2020 17H,33
09/29/2020 16H,31
09/29/2020 15H,34
09/29/2020 14H,22
09/29/2020 13H,28
09/29/2020 12H,25
09/29/2020 11H,28
09/29/2020 10H,28
09/29/2020 09H,28
09/29/2020 08H,26
09/29/2020 07H,28
09/29/2020 06H,28
09/29/2020 05H,25
09/29/2020 04H,25
09/29/2020 03H,25
09/29/2020 02H,25
09/29/2020 01H,28
09/29/2020 00H,26
09/28/2020 23H,22
09/28/2020 22H,20
09/28/2020 21H,5
09/28/2020 20H,0
09/28/2020 19H,0
09/28/2020 18H,0
09/28/2020 17H,3
09/28/2020 16H,8
09/28/2020 15H,9
09/28/2020 14H,14
09/28/2020 13H,11
09/28/2020 12H,14
09/28/2020 11H,14
09/28/2020 10H,17
09/28/2020 09H,14
09/28/2020 08H,14
09/28/2020 07H,17
09/28/2020 06H,16
09/28/2020 05H,14
09/28/2020 04H,14
09/28/2020 03H,14
09/28/2020 02H,14
09/28/2020 01H,9
09/28/2020 00H,14
09/27/2020 23H,14
09/27/2020 22H,11
09/27/2020 21H,11
09/27/2020 20H,11
09/27/2020 19H,12
09/27/2020 18H,14
09/27/2020 17H,11
09/27/2020 16H,11
09/27/2020 15H,11
09/27/2020 14H,11
09/27/2020 13H,14
09/27/2020 12H,26
09/27/2020 11H,22
09/27/2020 10H,22
09/27/2020 09H,23
09/27/2020 08H,22
09/27/2020 07H,20
09/27/2020 06H,19
09/27/2020 05H,20
09/27/2020 04H,20
09/27/2020 03H,19
09/27/2020 02H,20
09/27/2020 01H,22
09/27/2020 00H,23
09/26/2020 23H,22
09/26/2020 22H,20
09/26/2020 21H,22
09/26/2020 20H,22
09/26/2020 19H,20
09/26/2020 18H,17
09/26/2020 17H,17
09/26/2020 16H,19
09/26/2020 15H,23
09/26/2020 14H,22
09/26/2020 13H,22
09/26/2020 12H,20
09/26/2020 11H,22
09/26/2020 10H,23
09/26/2020 09H,25
09/26/2020 08H,20
09/26/2020 07H,22
09/26/2020 06H,22
09/26/2020 05H,23
09/26/2020 04H,25
09/26/2020 03H,22
09/26/2020 02H,23
09/26/2020 01H,22
09/26/2020 00H,23
09/25/2020 23H,19
09/25/2020 22H,23
09/25/2020 21H,22
09/25/2020 20H,22
09/25/2020 19H,23
09/25/2020 18H,22
09/25/2020 17H,23
09/25/2020 16H,19
09/25/2020 15H,23
09/25/2020 14H,25
09/25/2020 13H,19
09/25/2020 12H,20
09/25/2020 11H,17
09/25/2020 10H,19
09/25/2020 09H,17
09/25/2020 08H,11
09/25/2020 07H,12
09/25/2020 06H,14
09/25/2020 05H,11
09/25/2020 04H,17
09/25/2020 03H,22
09/25/2020 02H,25
09/25/2020 01H,28
09/25/2020 00H,31
09/24/2020 23H,28
09/24/2020 22H,25
09/24/2020 21H,25
09/24/2020 20H,26
09/24/2020 19H,30
09/24/2020 18H,31
09/24/2020 17H,31
09/24/2020 16H,34
09/24/2020 15H,28
09/24/2020 14H,30
09/24/2020 13H,20
09/24/2020 12H,22
09/24/2020 11H,23
09/24/2020 10H,22
09/24/2020 09H,25
09/24/2020 08H,23
09/24/2020 07H,22
09/24/2020 06H,23
09/24/2020 05H,22
09/24/2020 04H,22
09/24/2020 03H,20
09/24/2020 02H,22
09/24/2020 01H,20
09/24/2020 00H,22
09/23/2020 23H,23
09/23/2020 22H,22
09/23/2020 21H,23
09/23/2020 20H,22
09/23/2020 19H,22
09/23/2020 18H,23
09/23/2020 17H,22
09/23/2020 16H,20
09/23/2020 15H,22
09/23/2020 14H,23
09/23/2020 13H,19
09/23/2020 12H,23
09/23/2020 11H,25
09/23/2020 10H,22
09/23/2020 09H,25
09/23/2020 08H,26
09/23/2020 07H,22
09/23/2020 06H,25
09/23/2020 05H,23
09/23/2020 04H,25
09/23/2020 03H,25
09/23/2020 02H,22
09/23/2020 01H,26
09/23/2020 00H,22
09/22/2020 23H,25
09/22/2020 22H,23
09/22/2020 21H,25
09/22/2020 20H,22
09/22/2020 19H,20
09/22/2020 18H,22
09/22/2020 17H,20
09/22/2020 16H,22
09/22/2020 15H,14
09/22/2020 14H,28
09/22/2020 13H,23
09/22/2020 12H,25
09/22/2020 11H,22
09/22/2020 10H,23
09/22/2020 09H,22
09/22/2020 08H,25
09/22/2020 07H,23
09/22/2020 06H,22
09/22/2020 05H,25
09/22/2020 04H,20
09/22/2020 03H,22
09/22/2020 02H,23
09/22/2020 01H,19
09/22/2020 00H,23
09/21/2020 23H,22
09/21/2020 22H,22
09/21/2020 21H,23
09/21/2020 20H,22
09/21/2020 19H,23
09/21/2020 18H,22
09/21/2020 17H,20
09/21/2020 16H,22
09/21/2020 15H,22
09/21/2020 14H,20
09/21/2020 13H,20
09/21/2020 12H,22
09/21/2020 11H,22
09/21/2020 10H,20
09/21/2020 09H,22
09/21/2020 08H,23
09/21/2020 07H,22
09/21/2020 06H,23
09/21/2020 05H,22
09/21/2020 04H,22
09/21/2020 03H,26
09/21/2020 02H,22
09/21/2020 01H,25
09/21/2020 00H,23
09/20/2020 23H,25
09/20/2020 22H,25
09/20/2020 21H,22
09/20/2020 20H,26
09/20/2020 19H,22
09/20/2020 18H,25
09/20/2020 17H,23
09/20/2020 16H,25
09/20/2020 15H,22
09/20/2020 14H,25
09/20/2020 13H,23
09/20/2020 12H,25
09/20/2020 11H,25
09/20/2020 10H,25
09/20/2020 09H,26
09/20/2020 08H,25
09/20/2020 07H,22
09/20/2020 06H,25
09/20/2020 05H,26
09/20/2020 04H,22
09/20/2020 03H,25
09/20/2020 02H,23
09/20/2020 01H,22
09/20/2020 00H,25
09/19/2020 23H,25
09/19/2020 22H,23
09/19/2020 21H,28
09/19/2020 20H,25
09/19/2020 19H,25
09/19/2020 18H,25
09/19/2020 17H,26
09/19/2020 16H,22
09/19/2020 15H,25
09/19/2020 14H,25
09/19/2020 13H,26
09/19/2020 12H,25
09/19/2020 11H,22
09/19/2020 10H,17
09/19/2020 09H,25
09/19/2020 08H,25
09/19/2020 07H,23
09/19/2020 06H,25
09/19/2020 05H,25
09/19/2020 04H,23
09/19/2020 03H,22
09/19/2020 02H,22
09/19/2020 01H,20
09/19/2020 00H,22
09/18/2020 23H,20
09/18/2020 22H,22
09/18/2020 21H,17
09/18/2020 20H,17
09/18/2020 19H,17
09/18/2020 18H,17
09/18/2020 17H,8
09/18/2020 16H,0
09/18/2020 15H,0
09/18/2020 14H,0
09/18/2020 13H,14
09/18/2020 12H,22
09/18/2020 11H,23
09/18/2020 10H,25
09/18/2020 09H,25
09/18/2020 08H,25
09/18/2020 07H,26
09/18/2020 06H,30
09/18/2020 05H,28
09/18/2020 04H,31
09/18/2020 03H,25
09/18/2020 02H,20
09/18/2020 01H,3
09/18/2020 00H,0
09/17/2020 23H,0
09/17/2020 22H,0
09/17/2020 21H,0
09/17/2020 20H,0
09/17/2020 19H,11
09/17/2020 18H,28
09/17/2020 17H,25
09/17/2020 16H,28
09/17/2020 15H,25
09/17/2020 14H,34
09/17/2020 13H,28
09/17/2020 12H,28
09/17/2020 11H,28
09/17/2020 10H,28
09/17/2020 09H,28
09/17/2020 08H,31
09/17/2020 07H,28
09/17/2020 06H,28
09/17/2020 05H,28
09/17/2020 04H,28
09/17/2020 03H,28
09/17/2020 02H,25
09/17/2020 01H,28
09/17/2020 00H,28
09/16/2020 23H,28
09/16/2020 22H,28
09/16/2020 21H,25
09/16/2020 20H,28
09/16/2020 19H,28
09/16/2020 18H,25
09/16/2020 17H,28
09/16/2020 16H,26
09/16/2020 15H,28
09/16/2020 14H,25
09/16/2020 13H,28
09/16/2020 12H,25
09/16/2020 11H,31
09/16/2020 10H,28
