Net generation from other for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.OTH.H
19:16:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.OTH.H megawatthours
11/21/2019 18H,644
11/21/2019 17H,649
11/21/2019 16H,653
11/21/2019 15H,657
11/21/2019 14H,667
11/21/2019 13H,685
11/21/2019 12H,697
11/21/2019 11H,691
11/21/2019 10H,676
11/21/2019 09H,657
11/21/2019 08H,661
11/21/2019 07H,660
11/21/2019 06H,667
11/21/2019 05H,673
11/21/2019 04H,668
11/21/2019 03H,672
11/21/2019 02H,676
11/21/2019 01H,678
11/21/2019 00H,684
11/20/2019 23H,690
11/20/2019 22H,691
11/20/2019 21H,678
11/20/2019 20H,677
11/20/2019 19H,668
11/20/2019 18H,673
11/20/2019 17H,669
11/20/2019 16H,690
11/20/2019 15H,700
11/20/2019 14H,701
11/20/2019 13H,707
11/20/2019 12H,716
11/20/2019 11H,710
11/20/2019 10H,703
11/20/2019 09H,701
11/20/2019 08H,701
11/20/2019 07H,703
11/20/2019 06H,704
11/20/2019 05H,687
11/20/2019 04H,684
11/20/2019 03H,702
11/20/2019 02H,716
11/20/2019 01H,723
11/20/2019 00H,734
11/19/2019 23H,734
11/19/2019 22H,738
11/19/2019 21H,737
11/19/2019 20H,735
11/19/2019 19H,733
11/19/2019 18H,734
11/19/2019 17H,737
11/19/2019 16H,734
11/19/2019 15H,745
11/19/2019 14H,739
11/19/2019 13H,739
11/19/2019 12H,745
11/19/2019 11H,740
11/19/2019 10H,722
11/19/2019 09H,724
11/19/2019 08H,725
11/19/2019 07H,725
11/19/2019 06H,709
11/19/2019 05H,699
11/19/2019 04H,694
11/19/2019 03H,716
11/19/2019 02H,719
11/19/2019 01H,721
11/19/2019 00H,716
11/18/2019 23H,726
11/18/2019 22H,730
11/18/2019 21H,716
11/18/2019 20H,705
11/18/2019 19H,699
11/18/2019 18H,693
11/18/2019 17H,686
11/18/2019 16H,693
11/18/2019 15H,690
11/18/2019 14H,705
11/18/2019 13H,730
11/18/2019 12H,735
11/18/2019 11H,737
11/18/2019 10H,723
11/18/2019 09H,721
11/18/2019 08H,716
11/18/2019 07H,725
11/18/2019 06H,725
11/18/2019 05H,716
11/18/2019 04H,714
11/18/2019 03H,719
11/18/2019 02H,718
11/18/2019 01H,725
11/18/2019 00H,736
11/17/2019 23H,746
11/17/2019 22H,761
11/17/2019 21H,752
11/17/2019 20H,739
11/17/2019 19H,712
11/17/2019 18H,712
11/17/2019 17H,722
11/17/2019 16H,723
11/17/2019 15H,711
11/17/2019 14H,726
11/17/2019 13H,743
11/17/2019 12H,720
11/17/2019 11H,721
11/17/2019 10H,721
11/17/2019 09H,713
11/17/2019 08H,721
11/17/2019 07H,705
11/17/2019 06H,699
11/17/2019 05H,711
11/17/2019 04H,714
11/17/2019 03H,716
11/17/2019 02H,709
11/17/2019 01H,714
11/17/2019 00H,715
11/16/2019 23H,730
11/16/2019 22H,727
11/16/2019 21H,712
11/16/2019 20H,715
11/16/2019 19H,716
11/16/2019 18H,718
11/16/2019 17H,700
11/16/2019 16H,677
11/16/2019 15H,670
11/16/2019 14H,665
11/16/2019 13H,665
11/16/2019 12H,673
11/16/2019 11H,669
11/16/2019 10H,677
11/16/2019 09H,680
11/16/2019 08H,667
11/16/2019 07H,669
11/16/2019 06H,674
11/16/2019 05H,697
11/16/2019 04H,703
11/16/2019 03H,719
11/16/2019 02H,727
11/16/2019 01H,723
11/16/2019 00H,732
11/15/2019 23H,742
11/15/2019 22H,743
11/15/2019 21H,728
11/15/2019 20H,718
11/15/2019 19H,715
11/15/2019 18H,725
11/15/2019 17H,742
11/15/2019 16H,736
11/15/2019 15H,750
11/15/2019 14H,762
11/15/2019 13H,772
11/15/2019 12H,775
11/15/2019 11H,776
11/15/2019 10H,760
11/15/2019 09H,754
11/15/2019 08H,748
11/15/2019 07H,750
11/15/2019 06H,750
11/15/2019 05H,750
11/15/2019 04H,757
11/15/2019 03H,753
11/15/2019 02H,755
11/15/2019 01H,766
11/15/2019 00H,770
11/14/2019 23H,782
11/14/2019 22H,795
11/14/2019 21H,778
11/14/2019 20H,778
11/14/2019 19H,768
11/14/2019 18H,772
11/14/2019 17H,764
11/14/2019 16H,791
11/14/2019 15H,793
11/14/2019 14H,801
11/14/2019 13H,811
11/14/2019 12H,824
11/14/2019 11H,817
11/14/2019 10H,806
11/14/2019 09H,801
11/14/2019 08H,790
11/14/2019 07H,799
11/14/2019 06H,793
11/14/2019 05H,784
11/14/2019 04H,783
11/14/2019 03H,791
11/14/2019 02H,820
11/14/2019 01H,819
11/14/2019 00H,832
11/13/2019 23H,827
11/13/2019 22H,840
11/13/2019 21H,834
11/13/2019 20H,831
11/13/2019 19H,825
11/13/2019 18H,829
11/13/2019 17H,836
11/13/2019 16H,836
11/13/2019 15H,844
11/13/2019 14H,836
11/13/2019 13H,839
11/13/2019 12H,849
11/13/2019 11H,844
11/13/2019 10H,825
11/13/2019 09H,822
11/13/2019 08H,824
11/13/2019 07H,807
11/13/2019 06H,786
11/13/2019 05H,783
11/13/2019 04H,789
11/13/2019 03H,793
11/13/2019 02H,799
11/13/2019 01H,797
11/13/2019 00H,793
11/12/2019 23H,804
11/12/2019 22H,807
11/12/2019 21H,793
11/12/2019 20H,796
11/12/2019 19H,798
11/12/2019 18H,796
11/12/2019 17H,790
11/12/2019 16H,790
11/12/2019 15H,787
11/12/2019 14H,791
11/12/2019 13H,789
11/12/2019 12H,792
11/12/2019 11H,773
11/12/2019 10H,775
11/12/2019 09H,764
11/12/2019 08H,765
11/12/2019 07H,760
11/12/2019 06H,765
11/12/2019 05H,754
11/12/2019 04H,773
11/12/2019 03H,778
11/12/2019 02H,790
11/12/2019 01H,793
11/12/2019 00H,799
11/11/2019 23H,804
11/11/2019 22H,822
11/11/2019 21H,802
11/11/2019 20H,798
11/11/2019 19H,790
11/11/2019 18H,784
11/11/2019 17H,798
11/11/2019 16H,800
11/11/2019 15H,798
11/11/2019 14H,799
11/11/2019 13H,810
11/11/2019 12H,813
11/11/2019 11H,819
11/11/2019 10H,795
11/11/2019 09H,772
11/11/2019 08H,765
11/11/2019 07H,771
11/11/2019 06H,767
11/11/2019 05H,738
11/11/2019 04H,745
11/11/2019 03H,759
11/11/2019 02H,769
11/11/2019 01H,770
11/11/2019 00H,762
11/10/2019 23H,770
11/10/2019 22H,773
11/10/2019 21H,761
11/10/2019 20H,750
11/10/2019 19H,744
11/10/2019 18H,738
11/10/2019 17H,732
11/10/2019 16H,746
11/10/2019 15H,758
11/10/2019 14H,765
11/10/2019 13H,768
11/10/2019 12H,759
11/10/2019 11H,763
11/10/2019 10H,762
11/10/2019 09H,763
11/10/2019 08H,751
11/10/2019 07H,742
11/10/2019 06H,734
11/10/2019 05H,728
11/10/2019 04H,720
11/10/2019 03H,719
11/10/2019 02H,720
11/10/2019 01H,723
11/10/2019 00H,729
11/9/2019 23H,736
11/9/2019 22H,742
11/9/2019 21H,739
11/9/2019 20H,746
11/9/2019 19H,746
11/9/2019 18H,753
11/9/2019 17H,744
11/9/2019 16H,748
11/9/2019 15H,756
11/9/2019 14H,744
11/9/2019 13H,754
11/9/2019 12H,760
11/9/2019 11H,756
11/9/2019 10H,736
11/9/2019 09H,748
11/9/2019 08H,742
11/9/2019 07H,749
11/9/2019 06H,722
11/9/2019 05H,739
11/9/2019 04H,745
11/9/2019 03H,743
11/9/2019 02H,751
11/9/2019 01H,778
11/9/2019 00H,785
11/8/2019 23H,796
11/8/2019 22H,790
11/8/2019 21H,763
11/8/2019 20H,769
11/8/2019 19H,769
11/8/2019 18H,766
11/8/2019 17H,785
11/8/2019 16H,761
11/8/2019 15H,762
11/8/2019 14H,759
11/8/2019 13H,753
11/8/2019 12H,732
11/8/2019 11H,720
11/8/2019 10H,725
11/8/2019 09H,715
11/8/2019 08H,707
11/8/2019 07H,701
11/8/2019 06H,716
11/8/2019 05H,703
11/8/2019 04H,704
11/8/2019 03H,715
11/8/2019 02H,713
11/8/2019 01H,722
11/8/2019 00H,735
11/7/2019 23H,728
11/7/2019 22H,705
11/7/2019 21H,698
11/7/2019 20H,700
11/7/2019 19H,694
11/7/2019 18H,688
11/7/2019 17H,699
11/7/2019 16H,690
11/7/2019 15H,697
11/7/2019 14H,725
11/7/2019 13H,726
11/7/2019 12H,720
11/7/2019 11H,695
11/7/2019 10H,680
11/7/2019 09H,675
11/7/2019 08H,674
11/7/2019 07H,671
11/7/2019 06H,673
11/7/2019 05H,666
11/7/2019 04H,671
11/7/2019 03H,673
11/7/2019 02H,660
11/7/2019 01H,660
11/7/2019 00H,647
11/6/2019 23H,644
11/6/2019 22H,653
11/6/2019 21H,648
11/6/2019 20H,649
11/6/2019 19H,648
11/6/2019 18H,632
11/6/2019 17H,628
11/6/2019 16H,638
11/6/2019 15H,647
11/6/2019 14H,651
11/6/2019 13H,661
11/6/2019 12H,644
11/6/2019 11H,668
11/6/2019 10H,660
11/6/2019 09H,691
11/6/2019 08H,679
11/6/2019 07H,668
11/6/2019 06H,666
11/6/2019 05H,653
11/6/2019 04H,686
11/6/2019 03H,708
11/6/2019 02H,717
11/6/2019 01H,723
11/6/2019 00H,726
11/5/2019 23H,732
11/5/2019 22H,744
11/5/2019 21H,732
11/5/2019 20H,715
11/5/2019 19H,728
11/5/2019 18H,723
11/5/2019 17H,719
11/5/2019 16H,712
11/5/2019 15H,708
11/5/2019 14H,702
11/5/2019 13H,709
11/5/2019 12H,707
11/5/2019 11H,717
11/5/2019 10H,708
11/5/2019 09H,709
11/5/2019 08H,704
11/5/2019 07H,691
11/5/2019 06H,690
11/5/2019 05H,694
11/5/2019 04H,692
11/5/2019 03H,698
11/5/2019 02H,707
11/5/2019 01H,724
11/5/2019 00H,723
11/4/2019 23H,728
11/4/2019 22H,739
11/4/2019 21H,725
11/4/2019 20H,719
11/4/2019 19H,717
11/4/2019 18H,719
11/4/2019 17H,706
11/4/2019 16H,709
11/4/2019 15H,722
11/4/2019 14H,715
11/4/2019 13H,724
11/4/2019 12H,730
11/4/2019 11H,729
11/4/2019 10H,717
11/4/2019 09H,693
11/4/2019 08H,671
11/4/2019 07H,677
11/4/2019 06H,697
11/4/2019 05H,716
11/4/2019 04H,722
11/4/2019 03H,730
11/4/2019 02H,738
11/4/2019 01H,748
11/4/2019 00H,746
11/3/2019 23H,742
11/3/2019 22H,749
11/3/2019 21H,735
11/3/2019 20H,731
11/3/2019 19H,727
11/3/2019 18H,727
11/3/2019 17H,721
11/3/2019 16H,729
11/3/2019 15H,731
11/3/2019 14H,737
11/3/2019 13H,732
11/3/2019 12H,736
11/3/2019 11H,725
11/3/2019 10H,704
11/3/2019 09H,687
11/3/2019 08H,700
11/3/2019 07H,698
11/3/2019 06H,652
11/3/2019 05H,691
11/3/2019 04H,688
11/3/2019 03H,682
11/3/2019 02H,684
11/3/2019 01H,687
11/3/2019 00H,688
11/2/2019 23H,691
11/2/2019 22H,714
11/2/2019 21H,698
11/2/2019 20H,700
11/2/2019 19H,698
11/2/2019 18H,696
11/2/2019 17H,684
11/2/2019 16H,687
11/2/2019 15H,685
11/2/2019 14H,681
11/2/2019 13H,670
11/2/2019 12H,662
11/2/2019 11H,659
11/2/2019 10H,650
11/2/2019 09H,650
11/2/2019 08H,649
11/2/2019 07H,651
11/2/2019 06H,627
11/2/2019 05H,620
11/2/2019 04H,628
11/2/2019 03H,616
11/2/2019 02H,627
11/2/2019 01H,626
11/2/2019 00H,628
11/1/2019 23H,638
11/1/2019 22H,643
11/1/2019 21H,629
11/1/2019 20H,628
11/1/2019 19H,627
11/1/2019 18H,625
11/1/2019 17H,616
11/1/2019 16H,617
11/1/2019 15H,615
11/1/2019 14H,598
11/1/2019 13H,592
11/1/2019 12H,615
11/1/2019 11H,616
11/1/2019 10H,612
11/1/2019 09H,607
11/1/2019 08H,606
11/1/2019 07H,590
11/1/2019 06H,587
11/1/2019 05H,583
11/1/2019 04H,579
11/1/2019 03H,574
11/1/2019 02H,597
11/1/2019 01H,584
11/1/2019 00H,598
10/31/2019 23H,601
10/31/2019 22H,620
10/31/2019 21H,620
10/31/2019 20H,618
10/31/2019 19H,590
10/31/2019 18H,586
10/31/2019 17H,611
10/31/2019 16H,616
10/31/2019 15H,622
10/31/2019 14H,626
10/31/2019 13H,603
10/31/2019 12H,600
10/31/2019 11H,585
10/31/2019 10H,579
10/31/2019 09H,581
10/31/2019 08H,567
10/31/2019 07H,574
10/31/2019 06H,578
10/31/2019 05H,575
10/31/2019 04H,579
10/31/2019 03H,577
10/31/2019 02H,586
10/31/2019 01H,588
10/31/2019 00H,588
10/30/2019 23H,592
10/30/2019 22H,604
10/30/2019 21H,609
10/30/2019 20H,601
10/30/2019 19H,594
10/30/2019 18H,600
10/30/2019 17H,590
10/30/2019 16H,587
10/30/2019 15H,582
10/30/2019 14H,575
10/30/2019 13H,567
10/30/2019 12H,555
10/30/2019 11H,563
10/30/2019 10H,561
10/30/2019 09H,558
10/30/2019 08H,581
10/30/2019 07H,572
10/30/2019 06H,577
10/30/2019 05H,582
10/30/2019 04H,569
10/30/2019 03H,568
10/30/2019 02H,567
10/30/2019 01H,565
10/30/2019 00H,584
10/29/2019 23H,587
10/29/2019 22H,600
10/29/2019 21H,596
10/29/2019 20H,580
10/29/2019 19H,576
10/29/2019 18H,575
10/29/2019 17H,584
10/29/2019 16H,570
10/29/2019 15H,577
10/29/2019 14H,564
10/29/2019 13H,576
10/29/2019 12H,579
10/29/2019 11H,586
10/29/2019 10H,586
10/29/2019 09H,580
10/29/2019 08H,579
10/29/2019 07H,578
10/29/2019 06H,582
10/29/2019 05H,587
10/29/2019 04H,589
10/29/2019 03H,580
10/29/2019 02H,598
10/29/2019 01H,608
10/29/2019 00H,614
10/28/2019 23H,614
10/28/2019 22H,617
10/28/2019 21H,617
10/28/2019 20H,609
10/28/2019 19H,607
10/28/2019 18H,605
10/28/2019 17H,610
10/28/2019 16H,611
10/28/2019 15H,604
10/28/2019 14H,575
10/28/2019 13H,555
10/28/2019 12H,550
10/28/2019 11H,563
10/28/2019 10H,558
10/28/2019 09H,544
10/28/2019 08H,552
10/28/2019 07H,544
10/28/2019 06H,546
10/28/2019 05H,532
10/28/2019 04H,534
10/28/2019 03H,539
10/28/2019 02H,544
10/28/2019 01H,556
10/28/2019 00H,593
10/27/2019 23H,597
10/27/2019 22H,599
10/27/2019 21H,603
10/27/2019 20H,616
10/27/2019 19H,612
10/27/2019 18H,603
10/27/2019 17H,588
10/27/2019 16H,595
10/27/2019 15H,587
10/27/2019 14H,583
10/27/2019 13H,582
10/27/2019 12H,568
10/27/2019 11H,575
10/27/2019 10H,571
10/27/2019 09H,560
10/27/2019 08H,560
10/27/2019 07H,565
10/27/2019 06H,568
10/27/2019 05H,569
10/27/2019 04H,560
10/27/2019 03H,563
10/27/2019 02H,564
10/27/2019 01H,561
10/27/2019 00H,560
10/26/2019 23H,565
10/26/2019 22H,568
10/26/2019 21H,576
10/26/2019 20H,569
10/26/2019 19H,558
10/26/2019 18H,567
10/26/2019 17H,572
10/26/2019 16H,571
10/26/2019 15H,567
10/26/2019 14H,569
10/26/2019 13H,563
10/26/2019 12H,570
10/26/2019 11H,554
10/26/2019 10H,547
10/26/2019 09H,550
10/26/2019 08H,546
10/26/2019 07H,541
10/26/2019 06H,551
10/26/2019 05H,549
10/26/2019 04H,537
10/26/2019 03H,522
10/26/2019 02H,544
10/26/2019 01H,549
10/26/2019 00H,532
10/25/2019 23H,548
10/25/2019 22H,549
10/25/2019 21H,561
10/25/2019 20H,537
10/25/2019 19H,539
10/25/2019 18H,538
10/25/2019 17H,546
10/25/2019 16H,526
10/25/2019 15H,530
10/25/2019 14H,531
10/25/2019 13H,541
10/25/2019 12H,548
10/25/2019 11H,559
10/25/2019 10H,540
10/25/2019 09H,539
10/25/2019 08H,530
10/25/2019 07H,533
10/25/2019 06H,540
10/25/2019 05H,542
10/25/2019 04H,535
10/25/2019 03H,507
10/25/2019 02H,503
10/25/2019 01H,518
10/25/2019 00H,533
10/24/2019 23H,559
10/24/2019 22H,556
10/24/2019 21H,562
10/24/2019 20H,554
10/24/2019 19H,548
10/24/2019 18H,544
10/24/2019 17H,553
10/24/2019 16H,551
10/24/2019 15H,559
10/24/2019 14H,567
10/24/2019 13H,572
10/24/2019 12H,582
10/24/2019 11H,572
10/24/2019 10H,560
10/24/2019 09H,539
10/24/2019 08H,527
10/24/2019 07H,535
10/24/2019 06H,523
10/24/2019 05H,535
10/24/2019 04H,526
10/24/2019 03H,523
10/24/2019 02H,515
10/24/2019 01H,521
10/24/2019 00H,528
10/23/2019 23H,543
10/23/2019 22H,549
10/23/2019 21H,549
10/23/2019 20H,548
10/23/2019 19H,553
10/23/2019 18H,556
10/23/2019 17H,552
10/23/2019 16H,551
10/23/2019 15H,543
10/23/2019 14H,531
10/23/2019 13H,544
10/23/2019 12H,550
10/23/2019 11H,567
10/23/2019 10H,562
10/23/2019 09H,555
10/23/2019 08H,563
10/23/2019 07H,564
10/23/2019 06H,564
10/23/2019 05H,557
10/23/2019 04H,557
10/23/2019 03H,556
10/23/2019 02H,568
10/23/2019 01H,570
10/23/2019 00H,572
10/22/2019 23H,577
10/22/2019 22H,566
10/22/2019 21H,566
10/22/2019 20H,572
10/22/2019 19H,563
10/22/2019 18H,564
10/22/2019 17H,560
10/22/2019 16H,568
10/22/2019 15H,568
10/22/2019 14H,566
10/22/2019 13H,570
10/22/2019 12H,576
10/22/2019 11H,578
10/22/2019 10H,577
10/22/2019 09H,573
10/22/2019 08H,568
10/22/2019 07H,563
10/22/2019 06H,569
10/22/2019 05H,557
10/22/2019 04H,568
10/22/2019 03H,570
10/22/2019 02H,556
10/22/2019 01H,566
10/22/2019 00H,567
10/21/2019 23H,574
10/21/2019 22H,576
10/21/2019 21H,571
10/21/2019 20H,556
10/21/2019 19H,551
10/21/2019 18H,554
10/21/2019 17H,561
10/21/2019 16H,550
10/21/2019 15H,569
10/21/2019 14H,593
10/21/2019 13H,602
10/21/2019 12H,618
10/21/2019 11H,609
10/21/2019 10H,621
10/21/2019 09H,592
10/21/2019 08H,593
10/21/2019 07H,595
10/21/2019 06H,589
10/21/2019 05H,590
10/21/2019 04H,586
10/21/2019 03H,578
10/21/2019 02H,578
10/21/2019 01H,593
10/21/2019 00H,608
10/20/2019 23H,628
10/20/2019 22H,622
10/20/2019 21H,616
10/20/2019 20H,608
10/20/2019 19H,617
10/20/2019 18H,619
10/20/2019 17H,616
10/20/2019 16H,618
10/20/2019 15H,613
10/20/2019 14H,613
10/20/2019 13H,614
10/20/2019 12H,626
10/20/2019 11H,618
10/20/2019 10H,608
10/20/2019 09H,606
10/20/2019 08H,613
10/20/2019 07H,611
10/20/2019 06H,607
10/20/2019 05H,608
10/20/2019 04H,611
10/20/2019 03H,607
10/20/2019 02H,601
10/20/2019 01H,602
10/20/2019 00H,613
10/19/2019 23H,634
10/19/2019 22H,618
10/19/2019 21H,617
10/19/2019 20H,616
10/19/2019 19H,612
10/19/2019 18H,604
10/19/2019 17H,616
10/19/2019 16H,618
10/19/2019 15H,640
10/19/2019 14H,640
10/19/2019 13H,624
10/19/2019 12H,652
10/19/2019 11H,648
10/19/2019 10H,629
10/19/2019 09H,625
10/19/2019 08H,609
10/19/2019 07H,619
10/19/2019 06H,613
10/19/2019 05H,608
10/19/2019 04H,592
10/19/2019 03H,610
10/19/2019 02H,661
10/19/2019 01H,656
10/19/2019 00H,635
10/18/2019 23H,630
10/18/2019 22H,633
10/18/2019 21H,639
10/18/2019 20H,631
10/18/2019 19H,628
10/18/2019 18H,620
10/18/2019 17H,631
10/18/2019 16H,630
10/18/2019 15H,636
10/18/2019 14H,635
10/18/2019 13H,642
10/18/2019 12H,640
10/18/2019 11H,646
10/18/2019 10H,636
10/18/2019 09H,632
10/18/2019 08H,627
10/18/2019 07H,618
10/18/2019 06H,625
10/18/2019 05H,620
10/18/2019 04H,634
10/18/2019 03H,641
10/18/2019 02H,643
10/18/2019 01H,640
10/18/2019 00H,660
10/17/2019 23H,646
10/17/2019 22H,643
10/17/2019 21H,629
10/17/2019 20H,619
10/17/2019 19H,614
10/17/2019 18H,623
10/17/2019 17H,621
10/17/2019 16H,622
10/17/2019 15H,621
10/17/2019 14H,622
10/17/2019 13H,626
10/17/2019 12H,626
10/17/2019 11H,642
10/17/2019 10H,594
10/17/2019 09H,604
10/17/2019 08H,617
10/17/2019 07H,621
10/17/2019 06H,614
10/17/2019 05H,611
10/17/2019 04H,588
10/17/2019 03H,600
10/17/2019 02H,631
10/17/2019 01H,635
10/17/2019 00H,639
10/16/2019 23H,646
10/16/2019 22H,639
10/16/2019 21H,643
10/16/2019 20H,627
10/16/2019 19H,624
10/16/2019 18H,622
10/16/2019 17H,622
10/16/2019 16H,626
10/16/2019 15H,629
10/16/2019 14H,632
10/16/2019 13H,652
10/16/2019 12H,655
10/16/2019 11H,635
10/16/2019 10H,626
10/16/2019 09H,625
10/16/2019 08H,631
10/16/2019 07H,635
10/16/2019 06H,649
10/16/2019 05H,655
10/16/2019 04H,646
10/16/2019 03H,640
10/16/2019 02H,647
10/16/2019 01H,648
10/16/2019 00H,671
10/15/2019 23H,661
10/15/2019 22H,645
10/15/2019 21H,615
10/15/2019 20H,601
10/15/2019 19H,602
10/15/2019 18H,594
10/15/2019 17H,596
10/15/2019 16H,585
10/15/2019 15H,589
10/15/2019 14H,628
10/15/2019 13H,651
10/15/2019 12H,665
10/15/2019 11H,659
10/15/2019 10H,630
10/15/2019 09H,614
10/15/2019 08H,609
10/15/2019 07H,596
10/15/2019 06H,606
10/15/2019 05H,601
10/15/2019 04H,626
10/15/2019 03H,625
10/15/2019 02H,644
10/15/2019 01H,633
10/15/2019 00H,656
10/14/2019 23H,656
10/14/2019 22H,652
10/14/2019 21H,652
10/14/2019 20H,653
10/14/2019 19H,649
10/14/2019 18H,646
10/14/2019 17H,650
10/14/2019 16H,648
10/14/2019 15H,646
10/14/2019 14H,655
10/14/2019 13H,666
10/14/2019 12H,665
10/14/2019 11H,665
10/14/2019 10H,661
10/14/2019 09H,622
10/14/2019 08H,613
10/14/2019 07H,589
10/14/2019 06H,591
10/14/2019 05H,589
10/14/2019 04H,584
10/14/2019 03H,591
10/14/2019 02H,598
10/14/2019 01H,589
10/14/2019 00H,589
10/13/2019 23H,599
10/13/2019 22H,599
10/13/2019 21H,606
10/13/2019 20H,603
10/13/2019 19H,597
10/13/2019 18H,595
10/13/2019 17H,598
10/13/2019 16H,598
10/13/2019 15H,592
10/13/2019 14H,606
10/13/2019 13H,605
10/13/2019 12H,617
10/13/2019 11H,606
10/13/2019 10H,596
10/13/2019 09H,596
10/13/2019 08H,563
10/13/2019 07H,556
10/13/2019 06H,556
10/13/2019 05H,528
10/13/2019 04H,527
10/13/2019 03H,528
10/13/2019 02H,528
10/13/2019 01H,517
10/13/2019 00H,516
10/12/2019 23H,530
10/12/2019 22H,537
10/12/2019 21H,528
10/12/2019 20H,519
10/12/2019 19H,517
10/12/2019 18H,513
10/12/2019 17H,523
10/12/2019 16H,532
10/12/2019 15H,548
10/12/2019 14H,564
10/12/2019 13H,563
10/12/2019 12H,547
10/12/2019 11H,555
10/12/2019 10H,551
10/12/2019 09H,549
10/12/2019 08H,545
10/12/2019 07H,538
10/12/2019 06H,546
10/12/2019 05H,545
10/12/2019 04H,539
10/12/2019 03H,543
10/12/2019 02H,553
10/12/2019 01H,556
10/12/2019 00H,550
10/11/2019 23H,562
10/11/2019 22H,555
10/11/2019 21H,540
10/11/2019 20H,542
10/11/2019 19H,520
10/11/2019 18H,509
10/11/2019 17H,501
10/11/2019 16H,493
10/11/2019 15H,495
10/11/2019 14H,513
10/11/2019 13H,524
10/11/2019 12H,522
10/11/2019 11H,579
10/11/2019 10H,574
10/11/2019 09H,568
10/11/2019 08H,569
10/11/2019 07H,568
10/11/2019 06H,558
10/11/2019 05H,551
10/11/2019 04H,557
10/11/2019 03H,562
10/11/2019 02H,582
10/11/2019 01H,596
10/11/2019 00H,591
10/10/2019 23H,589
10/10/2019 22H,582
10/10/2019 21H,570
10/10/2019 20H,554
10/10/2019 19H,548
10/10/2019 18H,552
10/10/2019 17H,549
10/10/2019 16H,552
10/10/2019 15H,551
10/10/2019 14H,551
10/10/2019 13H,553
10/10/2019 12H,547
10/10/2019 11H,548
10/10/2019 10H,549
10/10/2019 09H,544
10/10/2019 08H,543
10/10/2019 07H,544
10/10/2019 06H,544
10/10/2019 05H,552
10/10/2019 04H,552
10/10/2019 03H,555
10/10/2019 02H,565
10/10/2019 01H,585
10/10/2019 00H,590
10/9/2019 23H,592
10/9/2019 22H,598
10/9/2019 21H,601
10/9/2019 20H,592
10/9/2019 19H,593
10/9/2019 18H,589
10/9/2019 17H,574
10/9/2019 16H,554
10/9/2019 15H,545
10/9/2019 14H,545
10/9/2019 13H,551
10/9/2019 12H,547
10/9/2019 11H,556
10/9/2019 10H,572
10/9/2019 09H,576
10/9/2019 08H,574
10/9/2019 07H,580
10/9/2019 06H,587
10/9/2019 05H,577
10/9/2019 04H,586
10/9/2019 03H,586
10/9/2019 02H,609
10/9/2019 01H,629
10/9/2019 00H,631
10/8/2019 23H,624
10/8/2019 22H,621
10/8/2019 21H,611
10/8/2019 20H,599
10/8/2019 19H,597
10/8/2019 18H,589
10/8/2019 17H,590
10/8/2019 16H,597
10/8/2019 15H,596
10/8/2019 14H,604
10/8/2019 13H,607
10/8/2019 12H,603
10/8/2019 11H,616
10/8/2019 10H,603
10/8/2019 09H,602
10/8/2019 08H,597
10/8/2019 07H,600
10/8/2019 06H,592
10/8/2019 05H,603
10/8/2019 04H,595
10/8/2019 03H,597
10/8/2019 02H,636
10/8/2019 01H,680
10/8/2019 00H,687
10/7/2019 23H,684
10/7/2019 22H,679
10/7/2019 21H,678
10/7/2019 20H,664
10/7/2019 19H,644
10/7/2019 18H,625
10/7/2019 17H,619
10/7/2019 16H,614
10/7/2019 15H,613
10/7/2019 14H,619
10/7/2019 13H,608
10/7/2019 12H,606
10/7/2019 11H,615
10/7/2019 10H,593
10/7/2019 09H,576
10/7/2019 08H,577
10/7/2019 07H,590
10/7/2019 06H,588
10/7/2019 05H,579
10/7/2019 04H,598
10/7/2019 03H,594
10/7/2019 02H,597
10/7/2019 01H,602
10/7/2019 00H,620
10/6/2019 23H,618
10/6/2019 22H,601
10/6/2019 21H,609
10/6/2019 20H,605
10/6/2019 19H,596
10/6/2019 18H,607
10/6/2019 17H,611
10/6/2019 16H,613
10/6/2019 15H,605
10/6/2019 14H,599
10/6/2019 13H,591
10/6/2019 12H,597
10/6/2019 11H,591
10/6/2019 10H,588
10/6/2019 09H,588
10/6/2019 08H,585
10/6/2019 07H,586
10/6/2019 06H,592
10/6/2019 05H,625
10/6/2019 04H,631
10/6/2019 03H,627
10/6/2019 02H,624
10/6/2019 01H,626
10/6/2019 00H,623
10/5/2019 23H,622
10/5/2019 22H,615
10/5/2019 21H,623
10/5/2019 20H,639
10/5/2019 19H,626
10/5/2019 18H,628
10/5/2019 17H,622
10/5/2019 16H,624
10/5/2019 15H,632
10/5/2019 14H,638
