Net generation from natural gas for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.NG.H
19:15:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.NG.H megawatthours
03/25/2020 02H,4100
03/25/2020 01H,4559
03/25/2020 00H,4774
03/24/2020 23H,4467
03/24/2020 22H,4153
03/24/2020 21H,4054
03/24/2020 20H,4195
03/24/2020 19H,4223
03/24/2020 18H,4171
03/24/2020 17H,4371
03/24/2020 16H,4227
03/24/2020 15H,3961
03/24/2020 14H,4348
03/24/2020 13H,4380
03/24/2020 12H,3987
03/24/2020 11H,3876
03/24/2020 10H,3989
03/24/2020 09H,3618
03/24/2020 08H,3560
03/24/2020 07H,3616
03/24/2020 06H,3823
03/24/2020 05H,4003
03/24/2020 04H,3868
03/24/2020 03H,4152
03/24/2020 02H,4880
03/24/2020 01H,5509
03/24/2020 00H,5693
03/23/2020 23H,5883
03/23/2020 22H,6078
03/23/2020 21H,5965
03/23/2020 20H,5977
03/23/2020 19H,6091
03/23/2020 18H,6017
03/23/2020 17H,5838
03/23/2020 16H,5777
03/23/2020 15H,5677
03/23/2020 14H,5322
03/23/2020 13H,5495
03/23/2020 12H,5016
03/23/2020 11H,4545
03/23/2020 10H,3775
03/23/2020 09H,2951
03/23/2020 08H,2667
03/23/2020 07H,2714
03/23/2020 06H,2731
03/23/2020 05H,3208
03/23/2020 04H,3363
03/23/2020 03H,3651
03/23/2020 02H,4174
03/23/2020 01H,4488
03/23/2020 00H,4542
03/22/2020 23H,4123
03/22/2020 22H,3873
03/22/2020 21H,3339
03/22/2020 20H,2807
03/22/2020 19H,2955
03/22/2020 18H,2876
03/22/2020 17H,3201
03/22/2020 16H,3056
03/22/2020 15H,3024
03/22/2020 14H,2843
03/22/2020 13H,3167
03/22/2020 12H,3439
03/22/2020 11H,3163
03/22/2020 10H,2941
03/22/2020 09H,2893
03/22/2020 08H,2927
03/22/2020 07H,2791
03/22/2020 06H,2577
03/22/2020 05H,2701
03/22/2020 04H,2897
03/22/2020 03H,2900
03/22/2020 02H,3258
03/22/2020 01H,3632
03/22/2020 00H,3674
03/21/2020 23H,3494
03/21/2020 22H,3016
03/21/2020 21H,2097
03/21/2020 20H,1846
03/21/2020 19H,1911
03/21/2020 18H,1908
03/21/2020 17H,2109
03/21/2020 16H,1926
03/21/2020 15H,1863
03/21/2020 14H,2110
03/21/2020 13H,2161
03/21/2020 12H,2282
03/21/2020 11H,2019
03/21/2020 10H,1829
03/21/2020 09H,1811
03/21/2020 08H,1606
03/21/2020 07H,1461
03/21/2020 06H,1841
03/21/2020 05H,2040
03/21/2020 04H,2440
03/21/2020 03H,2874
03/21/2020 02H,3208
03/21/2020 01H,3515
03/21/2020 00H,4051
03/20/2020 23H,3609
03/20/2020 22H,3203
03/20/2020 21H,2966
03/20/2020 20H,3251
03/20/2020 19H,3628
03/20/2020 18H,3533
03/20/2020 17H,3814
03/20/2020 16H,3930
03/20/2020 15H,3911
03/20/2020 14H,3912
03/20/2020 13H,3804
03/20/2020 12H,3524
03/20/2020 11H,3249
03/20/2020 10H,2743
03/20/2020 09H,2708
03/20/2020 08H,2528
03/20/2020 07H,2720
03/20/2020 06H,2885
03/20/2020 05H,2821
03/20/2020 04H,3392
03/20/2020 03H,3892
03/20/2020 02H,4130
03/20/2020 01H,4853
03/20/2020 00H,5501
03/19/2020 23H,5656
03/19/2020 22H,5703
03/19/2020 21H,5432
03/19/2020 20H,5692
03/19/2020 19H,5705
03/19/2020 18H,5764
03/19/2020 17H,5748
03/19/2020 16H,5821
03/19/2020 15H,5681
03/19/2020 14H,5313
03/19/2020 13H,5225
03/19/2020 12H,4638
03/19/2020 11H,3863
03/19/2020 10H,3903
03/19/2020 09H,3472
03/19/2020 08H,3212
03/19/2020 07H,3223
03/19/2020 06H,3392
03/19/2020 05H,3652
03/19/2020 04H,3629
03/19/2020 03H,3961
03/19/2020 02H,4414
03/19/2020 01H,4824
03/19/2020 00H,5229
03/18/2020 23H,5095
03/18/2020 22H,4848
03/18/2020 21H,4033
03/18/2020 20H,3873
03/18/2020 19H,3797
03/18/2020 18H,3974
03/18/2020 17H,3902
03/18/2020 16H,4148
03/18/2020 15H,4124
03/18/2020 14H,4274
03/18/2020 13H,4285
03/18/2020 12H,4366
03/18/2020 11H,3879
03/18/2020 10H,3531
03/18/2020 09H,3198
03/18/2020 08H,2567
03/18/2020 07H,2593
03/18/2020 06H,2768
03/18/2020 05H,3166
03/18/2020 04H,3339
03/18/2020 03H,3601
03/18/2020 02H,4201
03/18/2020 01H,4841
03/18/2020 00H,5208
03/17/2020 23H,5041
03/17/2020 22H,5031
03/17/2020 21H,4749
03/17/2020 20H,4763
03/17/2020 19H,5237
03/17/2020 18H,5413
03/17/2020 17H,5519
03/17/2020 16H,5676
03/17/2020 15H,5765
03/17/2020 14H,5781
03/17/2020 13H,5210
03/17/2020 12H,4564
03/17/2020 11H,3928
03/17/2020 10H,3303
03/17/2020 09H,2938
03/17/2020 08H,2824
03/17/2020 07H,2830
03/17/2020 06H,2871
03/17/2020 05H,3083
03/17/2020 04H,3445
03/17/2020 03H,3859
03/17/2020 02H,4546
03/17/2020 01H,5104
03/17/2020 00H,5609
03/16/2020 23H,5615
03/16/2020 22H,5354
03/16/2020 21H,4915
03/16/2020 20H,4583
03/16/2020 19H,4617
03/16/2020 18H,4796
03/16/2020 17H,5058
03/16/2020 16H,5104
03/16/2020 15H,5217
03/16/2020 14H,5232
03/16/2020 13H,5456
03/16/2020 12H,5361
03/16/2020 11H,5060
03/16/2020 10H,4158
03/16/2020 09H,3692
03/16/2020 08H,3176
03/16/2020 07H,2953
03/16/2020 06H,3003
03/16/2020 05H,3132
03/16/2020 04H,3103
03/16/2020 03H,3132
03/16/2020 02H,3706
03/16/2020 01H,4044
03/16/2020 00H,3999
03/15/2020 23H,3596
03/15/2020 22H,3053
03/15/2020 21H,2455
03/15/2020 20H,2127
03/15/2020 19H,2067
03/15/2020 18H,2252
03/15/2020 17H,2507
03/15/2020 16H,2538
03/15/2020 15H,2896
03/15/2020 14H,3043
03/15/2020 13H,2811
03/15/2020 12H,2560
03/15/2020 11H,2268
03/15/2020 10H,1917
03/15/2020 09H,1698
03/15/2020 08H,1736
03/15/2020 07H,1875
03/15/2020 06H,2009
03/15/2020 05H,1999
03/15/2020 04H,2308
03/15/2020 03H,2752
03/15/2020 02H,3018
03/15/2020 01H,3527
03/15/2020 00H,3690
03/14/2020 23H,3348
03/14/2020 22H,2817
03/14/2020 21H,2452
03/14/2020 20H,2233
03/14/2020 19H,2338
03/14/2020 18H,2102
03/14/2020 17H,2057
03/14/2020 16H,2238
03/14/2020 15H,2420
03/14/2020 14H,2673
03/14/2020 13H,2634
03/14/2020 12H,2839
03/14/2020 11H,2573
03/14/2020 10H,2048
03/14/2020 09H,2180
03/14/2020 08H,1876
03/14/2020 07H,1860
03/14/2020 06H,2058
03/14/2020 05H,2450
03/14/2020 04H,3126
03/14/2020 03H,3779
03/14/2020 02H,4187
03/14/2020 01H,4509
03/14/2020 00H,4637
03/13/2020 23H,4470
03/13/2020 22H,4255
03/13/2020 21H,4131
03/13/2020 20H,4262
03/13/2020 19H,4602
03/13/2020 18H,5145
03/13/2020 17H,5376
03/13/2020 16H,5567
03/13/2020 15H,5591
03/13/2020 14H,5613
03/13/2020 13H,5330
03/13/2020 12H,4806
03/13/2020 11H,4343
03/13/2020 10H,3632
03/13/2020 09H,3155
03/13/2020 08H,2922
03/13/2020 07H,2935
03/13/2020 06H,3400
03/13/2020 05H,3750
03/13/2020 04H,4086
03/13/2020 03H,4669
03/13/2020 02H,4995
03/13/2020 01H,5592
03/13/2020 00H,5690
03/12/2020 23H,5488
03/12/2020 22H,5356
03/12/2020 21H,5184
03/12/2020 20H,4777
03/12/2020 19H,4687
03/12/2020 18H,4796
03/12/2020 17H,4790
03/12/2020 16H,4843
03/12/2020 15H,4951
03/12/2020 14H,4978
03/12/2020 13H,4854
03/12/2020 12H,4772
03/12/2020 11H,4406
03/12/2020 10H,3722
03/12/2020 09H,2925
03/12/2020 08H,2786
03/12/2020 07H,2802
03/12/2020 06H,2997
03/12/2020 05H,3151
03/12/2020 04H,3312
03/12/2020 03H,4202
03/12/2020 02H,4490
03/12/2020 01H,4543
03/12/2020 00H,4721
03/11/2020 23H,4787
03/11/2020 22H,4483
03/11/2020 21H,4087
03/11/2020 20H,4077
03/11/2020 19H,3826
03/11/2020 18H,3726
03/11/2020 17H,3482
03/11/2020 16H,3582
03/11/2020 15H,3371
03/11/2020 14H,3341
03/11/2020 13H,3857
03/11/2020 12H,4086
03/11/2020 11H,3735
03/11/2020 10H,2506
03/11/2020 09H,1810
03/11/2020 08H,1523
03/11/2020 07H,1528
03/11/2020 06H,1649
03/11/2020 05H,1832
03/11/2020 04H,3014
03/11/2020 03H,3563
03/11/2020 02H,4273
03/11/2020 01H,4711
03/11/2020 00H,4867
03/10/2020 23H,4682
03/10/2020 22H,4403
03/10/2020 21H,4222
03/10/2020 20H,4062
03/10/2020 19H,4225
03/10/2020 18H,4236
03/10/2020 17H,3842
03/10/2020 16H,4223
03/10/2020 15H,4619
03/10/2020 14H,4582
03/10/2020 13H,4338
03/10/2020 12H,4161
03/10/2020 11H,3825
03/10/2020 10H,3179
03/10/2020 09H,2707
03/10/2020 08H,2388
03/10/2020 07H,2236
03/10/2020 06H,2234
03/10/2020 05H,2440
03/10/2020 04H,2901
03/10/2020 03H,3415
03/10/2020 02H,4287
03/10/2020 01H,4752
03/10/2020 00H,4730
03/9/2020 23H,4616
03/9/2020 22H,4305
03/9/2020 21H,3931
03/9/2020 20H,3554
03/9/2020 19H,3241
03/9/2020 18H,3552
03/9/2020 17H,3706
03/9/2020 16H,3616
03/9/2020 15H,4097
03/9/2020 14H,4278
03/9/2020 13H,4380
03/9/2020 12H,4770
03/9/2020 11H,4336
03/9/2020 10H,3410
03/9/2020 09H,2704
03/9/2020 08H,2364
03/9/2020 07H,2404
03/9/2020 06H,2783
03/9/2020 05H,3022
03/9/2020 04H,3396
03/9/2020 03H,3754
03/9/2020 02H,4312
03/9/2020 01H,4819
03/9/2020 00H,4824
03/8/2020 23H,4391
03/8/2020 22H,3845
03/8/2020 21H,2977
03/8/2020 20H,2693
03/8/2020 19H,2674
03/8/2020 18H,2839
03/8/2020 17H,3015
03/8/2020 16H,3379
03/8/2020 15H,3336
03/8/2020 14H,3431
03/8/2020 13H,3653
03/8/2020 12H,3739
03/8/2020 11H,3797
03/8/2020 10H,3512
03/8/2020 09H,3303
03/8/2020 08H,3375
03/8/2020 07H,3494
03/8/2020 06H,3559
03/8/2020 05H,4185
03/8/2020 04H,4493
03/8/2020 03H,4876
03/8/2020 02H,5173
03/8/2020 01H,5063
03/8/2020 00H,5222
03/7/2020 23H,4770
03/7/2020 22H,4168
03/7/2020 21H,3451
03/7/2020 20H,3148
03/7/2020 19H,3169
03/7/2020 18H,3373
03/7/2020 17H,3916
03/7/2020 16H,3913
03/7/2020 15H,3524
03/7/2020 14H,3989
03/7/2020 13H,3982
03/7/2020 12H,3993
03/7/2020 11H,3937
03/7/2020 10H,3579
03/7/2020 09H,3313
03/7/2020 08H,3461
03/7/2020 07H,3307
03/7/2020 06H,3720
03/7/2020 05H,4423
03/7/2020 04H,4737
03/7/2020 03H,5321
03/7/2020 02H,5513
03/7/2020 01H,5825
03/7/2020 00H,6493
03/6/2020 23H,6612
03/6/2020 22H,6625
03/6/2020 21H,6319
03/6/2020 20H,6331
03/6/2020 19H,6204
03/6/2020 18H,5759
03/6/2020 17H,5188
03/6/2020 16H,5167
03/6/2020 15H,5178
03/6/2020 14H,5299
03/6/2020 13H,5281
03/6/2020 12H,5099
03/6/2020 11H,4109
03/6/2020 10H,3473
03/6/2020 09H,3295
03/6/2020 08H,3436
03/6/2020 07H,3400
03/6/2020 06H,3500
03/6/2020 05H,3542
03/6/2020 04H,4389
03/6/2020 03H,5100
03/6/2020 02H,5648
03/6/2020 01H,5730
03/6/2020 00H,5752
03/5/2020 23H,4927
03/5/2020 22H,4249
03/5/2020 21H,3612
03/5/2020 20H,3346
03/5/2020 19H,3111
03/5/2020 18H,2972
03/5/2020 17H,2907
03/5/2020 16H,3431
03/5/2020 15H,3722
03/5/2020 14H,4148
03/5/2020 13H,4558
03/5/2020 12H,4425
03/5/2020 11H,3769
03/5/2020 10H,2887
03/5/2020 09H,2647
03/5/2020 08H,2693
03/5/2020 07H,2630
03/5/2020 06H,2762
03/5/2020 05H,3648
03/5/2020 04H,4520
03/5/2020 03H,5401
03/5/2020 02H,5843
03/5/2020 01H,6314
03/5/2020 00H,6279
03/4/2020 23H,6562
03/4/2020 22H,5940
03/4/2020 21H,5176
03/4/2020 20H,4502
03/4/2020 19H,4339
03/4/2020 18H,4905
03/4/2020 17H,5350
03/4/2020 16H,5455
03/4/2020 15H,5420
03/4/2020 14H,5484
03/4/2020 13H,5498
03/4/2020 12H,5126
03/4/2020 11H,4311
03/4/2020 10H,3502
03/4/2020 09H,3189
03/4/2020 08H,3084
03/4/2020 07H,3364
03/4/2020 06H,3723
03/4/2020 05H,4229
03/4/2020 04H,5040
03/4/2020 03H,5759
03/4/2020 02H,6000
03/4/2020 01H,6334
03/4/2020 00H,6523
03/3/2020 23H,6473
03/3/2020 22H,6126
03/3/2020 21H,5763
03/3/2020 20H,5744
03/3/2020 19H,5295
03/3/2020 18H,4858
03/3/2020 17H,4530
03/3/2020 16H,4493
03/3/2020 15H,4512
03/3/2020 14H,5172
03/3/2020 13H,5345
03/3/2020 12H,4996
03/3/2020 11H,3879
03/3/2020 10H,3174
03/3/2020 09H,3109
03/3/2020 08H,3075
03/3/2020 07H,3049
03/3/2020 06H,3096
03/3/2020 05H,3619
03/3/2020 04H,4656
03/3/2020 03H,5970
03/3/2020 02H,6741
03/3/2020 01H,7002
03/3/2020 00H,7192
03/2/2020 23H,7043
03/2/2020 22H,6460
03/2/2020 21H,5656
03/2/2020 20H,5412
03/2/2020 19H,5636
03/2/2020 18H,5908
03/2/2020 17H,6305
03/2/2020 16H,6217
03/2/2020 15H,6222
03/2/2020 14H,6143
03/2/2020 13H,6340
03/2/2020 12H,6283
03/2/2020 11H,5518
03/2/2020 10H,4206
03/2/2020 09H,3819
03/2/2020 08H,3716
03/2/2020 07H,3664
03/2/2020 06H,3889
03/2/2020 05H,4243
03/2/2020 04H,4847
03/2/2020 03H,5478
03/2/2020 02H,6033
03/2/2020 01H,6345
03/2/2020 00H,6510
03/1/2020 23H,6157
03/1/2020 22H,5505
03/1/2020 21H,4571
03/1/2020 20H,4141
03/1/2020 19H,3962
03/1/2020 18H,4160
03/1/2020 17H,4128
03/1/2020 16H,4816
03/1/2020 15H,4889
03/1/2020 14H,5035
03/1/2020 13H,4911
03/1/2020 12H,5046
03/1/2020 11H,4397
03/1/2020 10H,4266
03/1/2020 09H,4237
03/1/2020 08H,4167
03/1/2020 07H,4113
03/1/2020 06H,0
03/1/2020 05H,6320
03/1/2020 04H,6336
03/1/2020 03H,6073
03/1/2020 02H,6279
03/1/2020 01H,6287
03/1/2020 00H,6453
02/29/2020 23H,6051
02/29/2020 22H,5390
02/29/2020 21H,4892
02/29/2020 20H,4442
02/29/2020 19H,4572
02/29/2020 18H,4953
02/29/2020 17H,4867
02/29/2020 16H,4519
02/29/2020 15H,4655
02/29/2020 14H,4837
02/29/2020 13H,4827
02/29/2020 12H,4950
02/29/2020 11H,4425
02/29/2020 10H,3984
02/29/2020 09H,3820
02/29/2020 08H,3789
02/29/2020 07H,3999
02/29/2020 06H,4295
02/29/2020 05H,4584
02/29/2020 04H,5507
02/29/2020 03H,5871
02/29/2020 02H,6117
02/29/2020 01H,6401
02/29/2020 00H,6512
02/28/2020 23H,6175
02/28/2020 22H,5858
02/28/2020 21H,5502
02/28/2020 20H,5178
02/28/2020 19H,5172
02/28/2020 18H,4822
02/28/2020 17H,4989
02/28/2020 16H,4844
02/28/2020 15H,4933
02/28/2020 14H,5501
02/28/2020 13H,5904
02/28/2020 12H,5496
02/28/2020 11H,4617
02/28/2020 10H,4074
02/28/2020 09H,3852
02/28/2020 08H,3790
02/28/2020 07H,3686
02/28/2020 06H,3628
02/28/2020 05H,4003
02/28/2020 04H,4735
02/28/2020 03H,5338
02/28/2020 02H,5861
02/28/2020 01H,6070
02/28/2020 00H,5984
02/27/2020 23H,5603
02/27/2020 22H,5248
02/27/2020 21H,4777
02/27/2020 20H,5279
02/27/2020 19H,5093
02/27/2020 18H,5169
02/27/2020 17H,4404
02/27/2020 16H,4714
02/27/2020 15H,4891
02/27/2020 14H,5023
02/27/2020 13H,5057
02/27/2020 12H,4448
02/27/2020 11H,3470
02/27/2020 10H,2645
02/27/2020 09H,2372
02/27/2020 08H,2516
02/27/2020 07H,2569
02/27/2020 06H,2622
02/27/2020 05H,3013
02/27/2020 04H,3896
02/27/2020 03H,5059
02/27/2020 02H,6105
02/27/2020 01H,6434
02/27/2020 00H,6706
02/26/2020 23H,6741
02/26/2020 22H,6552
02/26/2020 21H,6164
02/26/2020 20H,5968
02/26/2020 19H,5901
02/26/2020 18H,5835
02/26/2020 17H,6004
02/26/2020 16H,6062
02/26/2020 15H,6189
02/26/2020 14H,6149
02/26/2020 13H,5917
02/26/2020 12H,5093
02/26/2020 11H,4036
02/26/2020 10H,3520
02/26/2020 09H,3382
02/26/2020 08H,3270
02/26/2020 07H,3211
02/26/2020 06H,3455
02/26/2020 05H,4040
02/26/2020 04H,5096
02/26/2020 03H,6017
02/26/2020 02H,6609
02/26/2020 01H,6938
02/26/2020 00H,6915
02/25/2020 23H,6844
02/25/2020 22H,6688
02/25/2020 21H,6290
02/25/2020 20H,6037
02/25/2020 19H,5938
02/25/2020 18H,5965
02/25/2020 17H,6246
02/25/2020 16H,6250
02/25/2020 15H,6031
02/25/2020 14H,6422
02/25/2020 13H,6307
02/25/2020 12H,5299
02/25/2020 11H,4419
02/25/2020 10H,3733
02/25/2020 09H,3447
02/25/2020 08H,3462
02/25/2020 07H,3386
02/25/2020 06H,3619
02/25/2020 05H,3546
02/25/2020 04H,4025
02/25/2020 03H,4835
02/25/2020 02H,5322
02/25/2020 01H,5510
02/25/2020 00H,5679
02/24/2020 23H,5538
02/24/2020 22H,5211
02/24/2020 21H,4645
02/24/2020 20H,4174
02/24/2020 19H,4122
02/24/2020 18H,4112
02/24/2020 17H,4263
02/24/2020 16H,4154
02/24/2020 15H,4492
02/24/2020 14H,4963
02/24/2020 13H,5245
02/24/2020 12H,5142
02/24/2020 11H,4459
02/24/2020 10H,3940
02/24/2020 09H,3667
02/24/2020 08H,3516
02/24/2020 07H,3499
02/24/2020 06H,3579
02/24/2020 05H,4209
02/24/2020 04H,5141
02/24/2020 03H,6178
02/24/2020 02H,6476
02/24/2020 01H,6280
02/24/2020 00H,6029
02/23/2020 23H,5230
02/23/2020 22H,4574
02/23/2020 21H,3943
02/23/2020 20H,3494
02/23/2020 19H,3359
02/23/2020 18H,3501
02/23/2020 17H,3616
02/23/2020 16H,3853
02/23/2020 15H,3809
02/23/2020 14H,4236
02/23/2020 13H,4335
02/23/2020 12H,4160
02/23/2020 11H,3880
02/23/2020 10H,3818
02/23/2020 09H,3594
02/23/2020 08H,3649
02/23/2020 07H,3932
02/23/2020 06H,3981
02/23/2020 05H,3982
02/23/2020 04H,4853
02/23/2020 03H,5256
02/23/2020 02H,5415
02/23/2020 01H,5377
02/23/2020 00H,5378
02/22/2020 23H,5374
02/22/2020 22H,4686
02/22/2020 21H,4006
02/22/2020 20H,3720
02/22/2020 19H,3621
02/22/2020 18H,3829
02/22/2020 17H,4213
02/22/2020 16H,4305
02/22/2020 15H,4234
02/22/2020 14H,4709
02/22/2020 13H,4981
02/22/2020 12H,4907
02/22/2020 11H,4353
02/22/2020 10H,3829
02/22/2020 09H,3718
02/22/2020 08H,3921
02/22/2020 07H,4314
02/22/2020 06H,4357
02/22/2020 05H,4706
02/22/2020 04H,5630
02/22/2020 03H,6379
02/22/2020 02H,6659
02/22/2020 01H,7064
02/22/2020 00H,7228
02/21/2020 23H,7116
02/21/2020 22H,6749
02/21/2020 21H,5900
02/21/2020 20H,5487
02/21/2020 19H,5590
02/21/2020 18H,5749
02/21/2020 17H,6262
02/21/2020 16H,6252
02/21/2020 15H,6692
02/21/2020 14H,6764
02/21/2020 13H,7259
02/21/2020 12H,6989
02/21/2020 11H,6186
02/21/2020 10H,5176
02/21/2020 09H,4789
02/21/2020 08H,4706
02/21/2020 07H,5104
02/21/2020 06H,5159
02/21/2020 05H,5399
02/21/2020 04H,6341
02/21/2020 03H,7002
02/21/2020 02H,7194
02/21/2020 01H,7162
02/21/2020 00H,7081
02/20/2020 23H,7030
02/20/2020 22H,6551
02/20/2020 21H,6367
02/20/2020 20H,6302
02/20/2020 19H,5953
02/20/2020 18H,5947
02/20/2020 17H,5983
02/20/2020 16H,5703
02/20/2020 15H,6032
02/20/2020 14H,6581
02/20/2020 13H,6987
02/20/2020 12H,6148
02/20/2020 11H,4989
02/20/2020 10H,4701
02/20/2020 09H,4315
02/20/2020 08H,4051
02/20/2020 07H,3959
02/20/2020 06H,3990
02/20/2020 05H,4164
02/20/2020 04H,4803
02/20/2020 03H,5622
02/20/2020 02H,5984
02/20/2020 01H,6168
02/20/2020 00H,6288
02/19/2020 23H,5936
02/19/2020 22H,5383
02/19/2020 21H,4513
02/19/2020 20H,3987
02/19/2020 19H,3484
02/19/2020 18H,3531
02/19/2020 17H,3764
02/19/2020 16H,3865
02/19/2020 15H,4059
02/19/2020 14H,4723
02/19/2020 13H,5142
02/19/2020 12H,4543
02/19/2020 11H,3817
02/19/2020 10H,3391
02/19/2020 09H,3137
02/19/2020 08H,3132
02/19/2020 07H,3330
02/19/2020 06H,3763
02/19/2020 05H,4681
02/19/2020 04H,5123
02/19/2020 03H,6009
02/19/2020 02H,6808
02/19/2020 01H,7458
02/19/2020 00H,7609
02/18/2020 23H,7919
02/18/2020 22H,7664
02/18/2020 21H,7548
02/18/2020 20H,7641
02/18/2020 19H,7617
02/18/2020 18H,7564
02/18/2020 17H,7486
02/18/2020 16H,7532
02/18/2020 15H,7319
02/18/2020 14H,7116
02/18/2020 13H,6650
02/18/2020 12H,5906
02/18/2020 11H,4773
02/18/2020 10H,4386
02/18/2020 09H,3889
02/18/2020 08H,3618
02/18/2020 07H,3684
02/18/2020 06H,3652
02/18/2020 05H,4088
02/18/2020 04H,4679
02/18/2020 03H,5299
02/18/2020 02H,5756
02/18/2020 01H,6010
02/18/2020 00H,6150
02/17/2020 23H,6014
02/17/2020 22H,5247
02/17/2020 21H,4460
02/17/2020 20H,4018
02/17/2020 19H,3988
02/17/2020 18H,3872
02/17/2020 17H,4310
02/17/2020 16H,4494
02/17/2020 15H,4580
02/17/2020 14H,4553
02/17/2020 13H,4609
02/17/2020 12H,4477
02/17/2020 11H,4067
02/17/2020 10H,3775
02/17/2020 09H,3456
02/17/2020 08H,3709
02/17/2020 07H,3396
02/17/2020 06H,3598
02/17/2020 05H,3809
02/17/2020 04H,4477
02/17/2020 03H,5259
02/17/2020 02H,6028
02/17/2020 01H,6242
02/17/2020 00H,6294
02/16/2020 23H,6262
02/16/2020 22H,5555
02/16/2020 21H,5014
02/16/2020 20H,4866
02/16/2020 19H,4917
02/16/2020 18H,5317
02/16/2020 17H,5250
02/16/2020 16H,4920
02/16/2020 15H,4732
02/16/2020 14H,4603
02/16/2020 13H,4200
02/16/2020 12H,3787
02/16/2020 11H,3508
02/16/2020 10H,3561
02/16/2020 09H,3595
02/16/2020 08H,3751
02/16/2020 07H,3915
02/16/2020 06H,4388
02/16/2020 05H,5104
02/16/2020 04H,6043
02/16/2020 03H,6730
02/16/2020 02H,7034
02/16/2020 01H,7358
02/16/2020 00H,7563
02/15/2020 23H,7228
02/15/2020 22H,6379
02/15/2020 21H,6001
02/15/2020 20H,5234
02/15/2020 19H,5117
02/15/2020 18H,5317
02/15/2020 17H,5733
02/15/2020 16H,6042
02/15/2020 15H,6201
02/15/2020 14H,6234
02/15/2020 13H,6369
02/15/2020 12H,6103
02/15/2020 11H,6158
02/15/2020 10H,5895
02/15/2020 09H,5663
02/15/2020 08H,5706
02/15/2020 07H,5676
02/15/2020 06H,5959
02/15/2020 05H,6315
02/15/2020 04H,7252
02/15/2020 03H,7558
02/15/2020 02H,7226
02/15/2020 01H,7169
02/15/2020 00H,7014
02/14/2020 23H,6731
02/14/2020 22H,6748
02/14/2020 21H,6140
02/14/2020 20H,5596
02/14/2020 19H,5273
02/14/2020 18H,5281
02/14/2020 17H,5178
02/14/2020 16H,5290
02/14/2020 15H,6067
02/14/2020 14H,6411
02/14/2020 13H,6670
02/14/2020 12H,6120
02/14/2020 11H,4485
02/14/2020 10H,3575
02/14/2020 09H,3325
02/14/2020 08H,3230
02/14/2020 07H,3247
02/14/2020 06H,3566
02/14/2020 05H,4045
02/14/2020 04H,5046
02/14/2020 03H,6243
02/14/2020 02H,6687
02/14/2020 01H,7095
02/14/2020 00H,7465
02/13/2020 23H,7297
02/13/2020 22H,6973
02/13/2020 21H,7195
02/13/2020 20H,7239
02/13/2020 19H,7307
02/13/2020 18H,7256
02/13/2020 17H,7345
02/13/2020 16H,7374
02/13/2020 15H,7597
02/13/2020 14H,7384
02/13/2020 13H,6767
02/13/2020 12H,5727
02/13/2020 11H,4237
02/13/2020 10H,3545
02/13/2020 09H,3242
02/13/2020 08H,3232
02/13/2020 07H,3161
02/13/2020 06H,3001
02/13/2020 05H,3485
02/13/2020 04H,4154
02/13/2020 03H,5344
02/13/2020 02H,5942
02/13/2020 01H,6514
02/13/2020 00H,6585
02/12/2020 23H,6480
02/12/2020 22H,5791
02/12/2020 21H,5100
02/12/2020 20H,4758
02/12/2020 19H,4428
02/12/2020 18H,4004
02/12/2020 17H,3918
02/12/2020 16H,4227
02/12/2020 15H,4673
02/12/2020 14H,5056
02/12/2020 13H,5273
02/12/2020 12H,4969
02/12/2020 11H,3803
02/12/2020 10H,3280
02/12/2020 09H,3083
02/12/2020 08H,3087
02/12/2020 07H,3092
02/12/2020 06H,3397
02/12/2020 05H,4001
02/12/2020 04H,4459
02/12/2020 03H,5693
02/12/2020 02H,6567
02/12/2020 01H,6955
02/12/2020 00H,7123
02/11/2020 23H,7191
02/11/2020 22H,6958
02/11/2020 21H,6478
02/11/2020 20H,6479
02/11/2020 19H,6519
02/11/2020 18H,6741
02/11/2020 17H,6594
02/11/2020 16H,6306
02/11/2020 15H,6170
02/11/2020 14H,5891
02/11/2020 13H,5849
02/11/2020 12H,5177
02/11/2020 11H,4232
02/11/2020 10H,3709
02/11/2020 09H,3696
02/11/2020 08H,3369
02/11/2020 07H,3350
02/11/2020 06H,3701
02/11/2020 05H,3718
02/11/2020 04H,4332
02/11/2020 03H,5322
02/11/2020 02H,6378
02/11/2020 01H,6729
02/11/2020 00H,7119
02/10/2020 23H,7175
02/10/2020 22H,6741
02/10/2020 21H,6458
02/10/2020 20H,6289
02/10/2020 19H,6371
02/10/2020 18H,6390
02/10/2020 17H,6573
02/10/2020 16H,6683
02/10/2020 15H,6498
02/10/2020 14H,6344
02/10/2020 13H,6144
02/10/2020 12H,5359
02/10/2020 11H,4337
02/10/2020 10H,3877
02/10/2020 09H,3511
02/10/2020 08H,3591
02/10/2020 07H,3849
02/10/2020 06H,4370
02/10/2020 05H,4441
02/10/2020 04H,4873
02/10/2020 03H,5804
02/10/2020 02H,6573
02/10/2020 01H,7144
02/10/2020 00H,7448
02/9/2020 23H,7532
02/9/2020 22H,7120
02/9/2020 21H,6482
02/9/2020 20H,6034
02/9/2020 19H,5919
02/9/2020 18H,5951
